,ALISP FP Equity_DX_SI_QTY,ALISP FP Equity_DX_SHORT_INTEREST_VALUE,ALISP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALISP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALISP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALISP FP Equity_DX_SI_MV,ALISP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALISP FP Equity_DX_SUPPLY_SI_QTY,ALISP FP Equity_DX_BROKER_SI_QTY,ALISP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALISP FP Equity_DX_SUPPLY_SI_MV,ALISP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALISP FP Equity_DX_UTILIZATION_QUANTITY,ALISP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALISP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALISP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALISP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALISP FP Equity_DX_BROKER_SI_CON_RATIO,ALISP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALISP FP Equity_PX_LAST
2021-01-06,,,,,,,,,,,,,,,,,,,,4.14
2021-01-07,,,,,,,,,,,,,,,,,,,,4.16
2021-01-08,,,,,,,,,,,,,,,,,,,,4.16
2021-01-11,,,,,,,,,,,,,,,,,,,,4.16
2021-01-12,,,,,,,,,,,,,,,,,,,,4.16
2021-01-13,,,,,,,,,,,,,,,,,,,,4.16
2021-01-14,,,,,,,,,,,,,,,,,,,,4.18
2021-01-15,,,,,,,,,,,,,,,,,,,,4.16
2021-01-18,,,,,,,,,,,,,,,,,,,,4.14
2021-01-19,,,,,,,,,,,,,,,,,,,,4.18
2021-01-20,,,,,,,,,,,,,,,,,,,,4.18
2021-01-21,,,,,,,,,,,,,,,,,,,,4.16
2021-01-22,,,,,,,,,,,,,,,,,,,,4.16
2021-01-25,,,,,,,,,,,,,,,,,,,,4.06
2021-01-26,,,,,,,,,,,,,,,,,,,,4.06
2021-01-27,,,,,,,,,,,,,,,,,,,,4.06
2021-01-28,,,,,,,,,,,,,,,,,,,,4.06
2021-01-29,,,,,,,,,,,,,,,,,,,,4.06
2021-02-01,,,,,,,,,,,,,,,,,,,,4.06
2021-02-02,,,,,,,,,,,,,,,,,,,,4.06
2021-02-03,,,,,,,,,,,,,,,,,,,,4.06
2021-02-04,,,,,,,,,,,,,,,,,,,,4.08
2021-02-05,,,,,,,,,,,,,,,,,,,,4.08
2021-02-08,,,,,,,,,,,,,,,,,,,,4.08
2021-02-09,,,,,,,,,,,,,,,,,,,,4.12
2021-02-10,,,,,,,,,,,,,,,,,,,,4.24
2021-02-11,,,,,,,,,,,,,,,,,,,,4.32
2021-02-12,,,,,,,,,,,,,,,,,,,,4.34
2021-02-15,,,,,,,,,,,,,,,,,,,,4.36
2021-02-16,,,,,,,,,,,,,,,,,,,,4.36
2021-02-17,,,,,,,,,,,,,,,,,,,,4.6
2021-02-18,,,,,,,,,,,,,,,,,,,,4.46
2021-02-19,,,,,,,,,,,,,,,,,,,,4.54
2021-02-22,,,,,,,,,,,,,,,,,,,,4.6
2021-02-23,,,,,,,,,,,,,,,,,,,,4.54
2021-02-24,,,,,,,,,,,,,,,,,,,,4.54
2021-02-25,,,,,,,,,,,,,,,,,,,,4.56
2021-02-26,,,,,,,,,,,,,,,,,,,,4.54
2021-03-01,,,,,,,,,,,,,,,,,,,,4.54
2021-03-02,,,,,,,,,,,,,,,,,,,,4.54
2021-03-03,,,,,,,,,,,,,,,,,,,,4.54
2021-03-04,,,,,,,,,,,,,,,,,,,,4.54
2021-03-05,,,,,,,,,,,,,,,,,,,,4.52
2021-03-08,,,,,,,,,,,,,,,,,,,,5.1
2021-03-09,,,,,,,,,,,,,,,,,,,,8.8
2021-03-10,,,,,,,,,,,,,,,,,,,,6.75
2021-03-11,,,,,,,,,,,,,,,,,,,,6.7
2021-03-12,,,,,,,,,,,,,,,,,,,,6.2
2021-03-15,,,,,,,,,,,,,,,,,,,,5.65
2021-03-16,,,,,,,,,,,,,,,,,,,,8.3
2021-03-17,,,,,,,,,,,,,,,,,,,,7.75
2021-03-18,,,,,,,,,,,,,,,,,,,,7.9
2021-03-19,,,,,,,,,,,,,,,,,,,,7.1
2021-03-22,,,,,,,,,,,,,,,,,,,,7.35
2021-03-23,,,,,,,,,,,,,,,,,,,,6.75
2021-03-24,,,,,,,,,,,,,,,,,,,,6.4
2021-03-25,,,,,,,,,,,,,,,,,,,,6.5
2021-03-26,,,,,,,,,,,,,,,,,,,,6.5
2021-03-29,,,,,,,,,,,,,,,,,,,,6.4
2021-03-30,,,,,,,,,,,,,,,,,,,,6.2
2021-03-31,,,,,,,,,,,,,,,,,,,,6.3
2021-04-01,,,,,,,,,,,,,,,,,,,,6.05
2021-04-06,,,,,,,,,,,,,,,,,,,,6.1
2021-04-07,,,,,,,,,,,,,,,,,,,,6.0
2021-04-08,,,,,,,,,,,,,,,,,,,,6.05
2021-04-09,,,,,,,,,,,,,,,,,,,,6.0
2021-04-12,,,,,,,,,,,,,,,,,,,,5.95
2021-04-13,,,,,,,,,,,,,,,,,,,,5.95
2021-04-14,,,,,,,,,,,,,,,,,,,,5.9
2021-04-15,,,,,,,,,,,,,,,,,,,,6.0
2021-04-16,,,,,,,,,,,,,,,,,,,,5.9
2021-04-19,,,,,,,,,,,,,,,,,,,,5.65
2021-04-20,,,,,,,,,,,,,,,,,,,,5.5
2021-04-21,,,,,,,,,,,,,,,,,,,,5.5
2021-04-22,,,,,,,,,,,,,,,,,,,,5.55
2021-04-23,,,,,,,,,,,,,,,,,,,,5.55
2021-04-26,,,,,,,,,,,,,,,,,,,,5.7
2021-04-27,,,,,,,,,,,,,,,,,,,,6.05
2021-04-28,,,,,,,,,,,,,,,,,,,,6.05
2021-04-29,,,,,,,,,,,,,,,,,,,,5.95
2021-04-30,,,,,,,,,,,,,,,,,,,,6.05
2021-05-03,,,,,,,,,,,,,,,,,,,,6.05
2021-05-04,,,,,,,,,,,,,,,,,,,,5.95
2021-05-05,,,,,,,,,,,,,,,,,,,,5.8
2021-05-06,,,,,,,,,,,,,,,,,,,,5.8
2021-05-07,,,,,,,,,,,,,,,,,,,,5.8
2021-05-10,,,,,,,,,,,,,,,,,,,,5.8
2021-05-11,,,,,,,,,,,,,,,,,,,,5.7
2021-05-12,,,,,,,,,,,,,,,,,,,,5.85
2021-05-13,,,,,,,,,,,,,,,,,,,,5.75
2021-05-14,,,,,,,,,,,,,,,,,,,,5.8
2021-05-17,,,,,,,,,,,,,,,,,,,,5.85
2021-05-18,,,,,,,,,,,,,,,,,,,,5.8
2021-05-19,,,,,,,,,,,,,,,,,,,,5.8
2021-05-20,,,,,,,,,,,,,,,,,,,,5.7
2021-05-21,,,,,,,,,,,,,,,,,,,,5.75
2021-05-24,,,,,,,,,,,,,,,,,,,,5.7
2021-05-25,,,,,,,,,,,,,,,,,,,,5.75
2021-05-26,,,,,,,,,,,,,,,,,,,,5.75
2021-05-27,,,,,,,,,,,,,,,,,,,,5.75
2021-05-28,,,,,,,,,,,,,,,,,,,,5.65
2021-05-31,,,,,,,,,,,,,,,,,,,,5.65
2021-06-01,,,,,,,,,,,,,,,,,,,,5.65
2021-06-02,,,,,,,,,,,,,,,,,,,,5.65
2021-06-03,,,,,,,,,,,,,,,,,,,,5.6
2021-06-04,,,,,,,,,,,,,,,,,,,,5.6
2021-06-07,,,,,,,,,,,,,,,,,,,,5.6
2021-06-08,,,,,,,,,,,,,,,,,,,,5.65
2021-06-09,,,,,,,,,,,,,,,,,,,,5.65
2021-06-10,,,,,,,,,,,,,,,,,,,,5.65
2021-06-11,,,,,,,,,,,,,,,,,,,,5.65
2021-06-14,,,,,,,,,,,,,,,,,,,,5.6
2021-06-15,,,,,,,,,,,,,,,,,,,,5.6
2021-06-16,,,,,,,,,,,,,,,,,,,,5.4
2021-06-17,,,,,,,,,,,,,,,,,,,,5.4
2021-06-18,,,,,,,,,,,,,,,,,,,,5.45
2021-06-21,,,,,,,,,,,,,,,,,,,,5.35
2021-06-22,,,,,,,,,,,,,,,,,,,,5.5
2021-06-23,,,,,,,,,,,,,,,,,,,,5.5
2021-06-24,,,,,,,,,,,,,,,,,,,,5.5
2021-06-25,,,,,,,,,,,,,,,,,,,,5.5
2021-06-28,,,,,,,,,,,,,,,,,,,,5.5
2021-06-29,,,,,,,,,,,,,,,,,,,,5.5
2021-06-30,,,,,,,,,,,,,,,,,,,,5.5
2021-07-01,,,,,,,,,,,,,,,,,,,,5.55
2021-07-02,,,,,,,,,,,,,,,,,,,,5.5
2021-07-05,,,,,,,,,,,,,,,,,,,,5.5
2021-07-06,,,,,,,,,,,,,,,,,,,,5.5
2021-07-07,,,,,,,,,,,,,,,,,,,,5.4
2021-07-08,,,,,,,,,,,,,,,,,,,,5.4
2021-07-09,,,,,,,,,,,,,,,,,,,,5.4
2021-07-12,,,,,,,,,,,,,,,,,,,,5.4
2021-07-13,,,,,,,,,,,,,,,,,,,,5.4
2021-07-14,,,,,,,,,,,,,,,,,,,,5.4
2021-07-15,,,,,,,,,,,,,,,,,,,,5.4
2021-07-16,,,,,,,,,,,,,,,,,,,,5.3
2021-07-19,,,,,,,,,,,,,,,,,,,,5.3
2021-07-20,,,,,,,,,,,,,,,,,,,,5.35
2021-07-21,,,,,,,,,,,,,,,,,,,,5.35
2021-07-22,,,,,,,,,,,,,,,,,,,,5.3
2021-07-23,,,,,,,,,,,,,,,,,,,,5.3
2021-07-26,,,,,,,,,,,,,,,,,,,,5.3
2021-07-27,,,,,,,,,,,,,,,,,,,,5.35
2021-07-28,,,,,,,,,,,,,,,,,,,,5.3
2021-07-29,,,,,,,,,,,,,,,,,,,,5.3
2021-07-30,,,,,,,,,,,,,,,,,,,,5.1
2021-08-02,,,,,,,,,,,,,,,,,,,,5.05
2021-08-03,,,,,,,,,,,,,,,,,,,,5.2
2021-08-04,,,,,,,,,,,,,,,,,,,,5.2
2021-08-05,,,,,,,,,,,,,,,,,,,,5.3
2021-08-06,,,,,,,,,,,,,,,,,,,,5.25
2021-08-09,,,,,,,,,,,,,,,,,,,,5.0
2021-08-10,,,,,,,,,,,,,,,,,,,,5.05
2021-08-11,,,,,,,,,,,,,,,,,,,,5.05
2021-08-12,,,,,,,,,,,,,,,,,,,,5.05
2021-08-13,,,,,,,,,,,,,,,,,,,,5.05
2021-08-16,,,,,,,,,,,,,,,,,,,,5.1
2021-08-17,,,,,,,,,,,,,,,,,,,,4.9
2021-08-18,,,,,,,,,,,,,,,,,,,,4.92
2021-08-19,,,,,,,,,,,,,,,,,,,,4.74
2021-08-20,,,,,,,,,,,,,,,,,,,,4.76
2021-08-23,,,,,,,,,,,,,,,,,,,,4.9
2021-08-24,,,,,,,,,,,,,,,,,,,,4.9
2021-08-25,,,,,,,,,,,,,,,,,,,,4.9
2021-08-26,,,,,,,,,,,,,,,,,,,,4.9
2021-08-27,,,,,,,,,,,,,,,,,,,,4.9
2021-08-30,,,,,,,,,,,,,,,,,,,,4.88
2021-08-31,,,,,,,,,,,,,,,,,,,,4.86
2021-09-01,,,,,,,,,,,,,,,,,,,,4.86
2021-09-02,,,,,,,,,,,,,,,,,,,,4.88
2021-09-03,,,,,,,,,,,,,,,,,,,,4.88
2021-09-06,,,,,,,,,,,,,,,,,,,,4.88
2021-09-07,,,,,,,,,,,,,,,,,,,,4.86
2021-09-08,,,,,,,,,,,,,,,,,,,,4.86
2021-09-09,,,,,,,,,,,,,,,,,,,,4.86
2021-09-10,,,,,,,,,,,,,,,,,,,,4.86
2021-09-13,,,,,,,,,,,,,,,,,,,,4.86
2021-09-14,,,,,,,,,,,,,,,,,,,,4.88
2021-09-15,,,,,,,,,,,,,,,,,,,,4.86
2021-09-16,,,,,,,,,,,,,,,,,,,,4.88
2021-09-17,,,,,,,,,,,,,,,,,,,,4.88
2021-09-20,,,,,,,,,,,,,,,,,,,,4.84
2021-09-21,,,,,,,,,,,,,,,,,,,,4.84
2021-09-22,,,,,,,,,,,,,,,,,,,,4.88
2021-09-23,,,,,,,,,,,,,,,,,,,,4.86
2021-09-24,,,,,,,,,,,,,,,,,,,,4.86
2021-09-27,,,,,,,,,,,,,,,,,,,,4.88
2021-09-28,,,,,,,,,,,,,,,,,,,,4.88
2021-09-29,,,,,,,,,,,,,,,,,,,,4.88
2021-09-30,,,,,,,,,,,,,,,,,,,,4.82
2021-10-01,,,,,,,,,,,,,,,,,,,,4.82
2021-10-04,,,,,,,,,,,,,,,,,,,,4.82
2021-10-05,,,,,,,,,,,,,,,,,,,,4.84
2021-10-06,,,,,,,,,,,,,,,,,,,,4.8
2021-10-07,,,,,,,,,,,,,,,,,,,,4.82
2021-10-08,,,,,,,,,,,,,,,,,,,,4.86
2021-10-11,,,,,,,,,,,,,,,,,,,,4.86
2021-10-12,,,,,,,,,,,,,,,,,,,,4.86
2021-10-13,,,,,,,,,,,,,,,,,,,,4.86
2021-10-14,,,,,,,,,,,,,,,,,,,,4.86
2021-10-15,,,,,,,,,,,,,,,,,,,,4.98
2021-10-18,,,,,,,,,,,,,,,,,,,,4.88
2021-10-19,,,,,,,,,,,,,,,,,,,,4.82
2021-10-20,,,,,,,,,,,,,,,,,,,,4.76
2021-10-21,,,,,,,,,,,,,,,,,,,,4.76
2021-10-22,,,,,,,,,,,,,,,,,,,,4.84
2021-10-25,,,,,,,,,,,,,,,,,,,,4.8
2021-10-26,,,,,,,,,,,,,,,,,,,,4.8
2021-10-27,,,,,,,,,,,,,,,,,,,,4.82
2021-10-28,,,,,,,,,,,,,,,,,,,,4.82
2021-10-29,,,,,,,,,,,,,,,,,,,,4.82
2021-11-01,,,,,,,,,,,,,,,,,,,,4.82
2021-11-02,,,,,,,,,,,,,,,,,,,,4.8
2021-11-03,,,,,,,,,,,,,,,,,,,,4.8
2021-11-04,,,,,,,,,,,,,,,,,,,,4.86
2021-11-05,,,,,,,,,,,,,,,,,,,,4.86
2021-11-08,,,,,,,,,,,,,,,,,,,,4.86
2021-11-09,,,,,,,,,,,,,,,,,,,,4.76
2021-11-10,,,,,,,,,,,,,,,,,,,,4.7
2021-11-11,,,,,,,,,,,,,,,,,,,,4.62
2021-11-12,,,,,,,,,,,,,,,,,,,,4.62
2021-11-15,,,,,,,,,,,,,,,,,,,,4.56
2021-11-16,,,,,,,,,,,,,,,,,,,,4.56
2021-11-17,,,,,,,,,,,,,,,,,,,,4.56
2021-11-18,,,,,,,,,,,,,,,,,,,,4.6
2021-11-19,,,,,,,,,,,,,,,,,,,,4.56
2021-11-22,,,,,,,,,,,,,,,,,,,,4.5
2021-11-23,,,,,,,,,,,,,,,,,,,,4.5
2021-11-24,,,,,,,,,,,,,,,,,,,,4.2
2021-11-25,,,,,,,,,,,,,,,,,,,,4.16
2021-11-26,,,,,,,,,,,,,,,,,,,,3.72
2021-11-29,,,,,,,,,,,,,,,,,,,,3.82
2021-11-30,,,,,,,,,,,,,,,,,,,,3.82
2021-12-01,,,,,,,,,,,,,,,,,,,,3.72
2021-12-02,,,,,,,,,,,,,,,,,,,,3.74
2021-12-03,,,,,,,,,,,,,,,,,,,,3.74
2021-12-06,,,,,,,,,,,,,,,,,,,,3.66
2021-12-07,,,,,,,,,,,,,,,,,,,,3.84
2021-12-08,,,,,,,,,,,,,,,,,,,,3.88
2021-12-09,,,,,,,,,,,,,,,,,,,,3.86
2021-12-10,,,,,,,,,,,,,,,,,,,,4.18
2021-12-13,,,,,,,,,,,,,,,,,,,,4.0
2021-12-14,,,,,,,,,,,,,,,,,,,,3.86
2021-12-15,,,,,,,,,,,,,,,,,,,,3.86
2021-12-16,,,,,,,,,,,,,,,,,,,,3.84
2021-12-17,,,,,,,,,,,,,,,,,,,,3.86
2021-12-20,,,,,,,,,,,,,,,,,,,,3.9
2021-12-21,,,,,,,,,,,,,,,,,,,,3.86
2021-12-22,,,,,,,,,,,,,,,,,,,,3.84
2021-12-23,,,,,,,,,,,,,,,,,,,,3.84
2021-12-24,,,,,,,,,,,,,,,,,,,,3.84
2021-12-27,,,,,,,,,,,,,,,,,,,,3.96
2021-12-28,,,,,,,,,,,,,,,,,,,,3.94
2021-12-29,,,,,,,,,,,,,,,,,,,,3.88
2021-12-30,,,,,,,,,,,,,,,,,,,,3.84
2021-12-31,,,,,,,,,,,,,,,,,,,,3.94
2022-01-03,,,,,,,,,,,,,,,,,,,,3.9
2022-01-04,,,,,,,,,,,,,,,,,,,,3.96
2022-01-05,,,,,,,,,,,,,,,,,,,,3.88
2022-01-06,,,,,,,,,,,,,,,,,,,,3.88
2022-01-07,,,,,,,,,,,,,,,,,,,,3.88
2022-01-10,,,,,,,,,,,,,,,,,,,,3.88
2022-01-11,,,,,,,,,,,,,,,,,,,,3.86
2022-01-12,,,,,,,,,,,,,,,,,,,,3.96
2022-01-13,,,,,,,,,,,,,,,,,,,,4.1
2022-01-14,,,,,,,,,,,,,,,,,,,,4.0
2022-01-17,,,,,,,,,,,,,,,,,,,,3.98
2022-01-18,,,,,,,,,,,,,,,,,,,,4.0
2022-01-19,,,,,,,,,,,,,,,,,,,,4.2
2022-01-20,,,,,,,,,,,,,,,,,,,,4.2
2022-01-21,,,,,,,,,,,,,,,,,,,,4.26
2022-01-24,,,,,,,,,,,,,,,,,,,,4.12
2022-01-25,,,,,,,,,,,,,,,,,,,,4.3
2022-01-26,,,,,,,,,,,,,,,,,,,,4.4
2022-01-27,,,,,,,,,,,,,,,,,,,,4.68
2022-01-28,,,,,,,,,,,,,,,,,,,,4.6
2022-01-31,,,,,,,,,,,,,,,,,,,,4.54
2022-02-01,,,,,,,,,,,,,,,,,,,,4.54
2022-02-02,,,,,,,,,,,,,,,,,,,,4.62
2022-02-03,,,,,,,,,,,,,,,,,,,,4.62
2022-02-04,,,,,,,,,,,,,,,,,,,,4.62
2022-02-07,,,,,,,,,,,,,,,,,,,,4.62
2022-02-08,,,,,,,,,,,,,,,,,,,,4.64
2022-02-09,,,,,,,,,,,,,,,,,,,,4.62
2022-02-10,,,,,,,,,,,,,,,,,,,,4.64
2022-02-11,,,,,,,,,,,,,,,,,,,,4.72
2022-02-14,,,,,,,,,,,,,,,,,,,,4.74
2022-02-15,,,,,,,,,,,,,,,,,,,,4.7
2022-02-16,,,,,,,,,,,,,,,,,,,,4.72
2022-02-17,,,,,,,,,,,,,,,,,,,,4.72
2022-02-18,,,,,,,,,,,,,,,,,,,,4.72
2022-02-21,,,,,,,,,,,,,,,,,,,,4.7
2022-02-22,,,,,,,,,,,,,,,,,,,,4.66
2022-02-23,,,,,,,,,,,,,,,,,,,,4.6
2022-02-24,,,,,,,,,,,,,,,,,,,,4.16
2022-02-25,,,,,,,,,,,,,,,,,,,,4.18
2022-02-28,,,,,,,,,,,,,,,,,,,,4.18
2022-03-01,,,,,,,,,,,,,,,,,,,,4.2
2022-03-02,,,,,,,,,,,,,,,,,,,,4.14
2022-03-03,,,,,,,,,,,,,,,,,,,,4.0
2022-03-04,,,,,,,,,,,,,,,,,,,,3.98
2022-03-07,,,,,,,,,,,,,,,,,,,,3.96
2022-03-08,,,,,,,,,,,,,,,,,,,,4.0
2022-03-09,,,,,,,,,,,,,,,,,,,,4.0
2022-03-10,,,,,,,,,,,,,,,,,,,,4.02
2022-03-11,,,,,,,,,,,,,,,,,,,,4.06
2022-03-14,,,,,,,,,,,,,,,,,,,,4.1
2022-03-15,,,,,,,,,,,,,,,,,,,,4.14
2022-03-16,,,,,,,,,,,,,,,,,,,,4.28
2022-03-17,,,,,,,,,,,,,,,,,,,,4.32
2022-03-18,,,,,,,,,,,,,,,,,,,,4.38
2022-03-21,,,,,,,,,,,,,,,,,,,,4.5
2022-03-22,,,,,,,,,,,,,,,,,,,,4.58
2022-03-23,,,,,,,,,,,,,,,,,,,,4.36
2022-03-24,,,,,,,,,,,,,,,,,,,,4.5
2022-03-25,,,,,,,,,,,,,,,,,,,,4.5
2022-03-28,,,,,,,,,,,,,,,,,,,,4.54
2022-03-29,,,,,,,,,,,,,,,,,,,,4.5
2022-03-30,,,,,,,,,,,,,,,,,,,,4.48
2022-03-31,,,,,,,,,,,,,,,,,,,,4.3
2022-04-01,,,,,,,,,,,,,,,,,,,,4.44
2022-04-04,,,,,,,,,,,,,,,,,,,,4.44
2022-04-05,,,,,,,,,,,,,,,,,,,,4.44
2022-04-06,,,,,,,,,,,,,,,,,,,,4.36
2022-04-07,,,,,,,,,,,,,,,,,,,,4.0
2022-04-08,,,,,,,,,,,,,,,,,,,,4.12
2022-04-11,,,,,,,,,,,,,,,,,,,,4.3
2022-04-12,,,,,,,,,,,,,,,,,,,,4.32
2022-04-13,,,,,,,,,,,,,,,,,,,,4.3
2022-04-14,,,,,,,,,,,,,,,,,,,,4.36
2022-04-19,,,,,,,,,,,,,,,,,,,,4.38
2022-04-20,,,,,,,,,,,,,,,,,,,,4.4
2022-04-21,,,,,,,,,,,,,,,,,,,,4.58
2022-04-22,,,,,,,,,,,,,,,,,,,,4.56
2022-04-25,,,,,,,,,,,,,,,,,,,,4.56
2022-04-26,,,,,,,,,,,,,,,,,,,,4.54
2022-04-27,,,,,,,,,,,,,,,,,,,,4.6
2022-04-28,,,,,,,,,,,,,,,,,,,,4.62
2022-04-29,,,,,,,,,,,,,,,,,,,,4.62
2022-05-02,,,,,,,,,,,,,,,,,,,,4.62
2022-05-03,,,,,,,,,,,,,,,,,,,,4.62
2022-05-04,,,,,,,,,,,,,,,,,,,,4.6
2022-05-05,,,,,,,,,,,,,,,,,,,,4.54
2022-05-06,,,,,,,,,,,,,,,,,,,,4.56
2022-05-09,,,,,,,,,,,,,,,,,,,,4.56
2022-05-10,,,,,,,,,,,,,,,,,,,,4.5
2022-05-11,,,,,,,,,,,,,,,,,,,,4.46
2022-05-12,,,,,,,,,,,,,,,,,,,,4.46
2022-05-13,,,,,,,,,,,,,,,,,,,,4.46
2022-05-16,,,,,,,,,,,,,,,,,,,,4.38
2022-05-17,,,,,,,,,,,,,,,,,,,,4.06
2022-05-18,,,,,,,,,,,,,,,,,,,,4.1
2022-05-19,,,,,,,,,,,,,,,,,,,,4.06
2022-05-20,,,,,,,,,,,,,,,,,,,,4.16
2022-05-23,,,,,,,,,,,,,,,,,,,,4.28
2022-05-24,,,,,,,,,,,,,,,,,,,,4.28
2022-05-25,,,,,,,,,,,,,,,,,,,,4.22
2022-05-26,,,,,,,,,,,,,,,,,,,,4.26
2022-05-27,,,,,,,,,,,,,,,,,,,,4.22
2022-05-30,,,,,,,,,,,,,,,,,,,,4.06
2022-05-31,,,,,,,,,,,,,,,,,,,,4.22
2022-06-01,,,,,,,,,,,,,,,,,,,,4.18
2022-06-02,,,,,,,,,,,,,,,,,,,,4.2
2022-06-03,,,,,,,,,,,,,,,,,,,,4.2
2022-06-06,,,,,,,,,,,,,,,,,,,,4.16
2022-06-07,,,,,,,,,,,,,,,,,,,,4.22
2022-06-08,,,,,,,,,,,,,,,,,,,,4.16
2022-06-09,,,,,,,,,,,,,,,,,,,,4.16
2022-06-10,,,,,,,,,,,,,,,,,,,,4.16
2022-06-13,,,,,,,,,,,,,,,,,,,,4.0
2022-06-14,,,,,,,,,,,,,,,,,,,,4.0
2022-06-15,,,,,,,,,,,,,,,,,,,,4.0
2022-06-16,,,,,,,,,,,,,,,,,,,,4.0
2022-06-17,,,,,,,,,,,,,,,,,,,,4.0
2022-06-20,,,,,,,,,,,,,,,,,,,,4.0
2022-06-21,,,,,,,,,,,,,,,,,,,,4.02
2022-06-22,,,,,,,,,,,,,,,,,,,,4.02
2022-06-23,,,,,,,,,,,,,,,,,,,,4.02
2022-06-24,,,,,,,,,,,,,,,,,,,,4.02
2022-06-27,,,,,,,,,,,,,,,,,,,,4.02
2022-06-28,,,,,,,,,,,,,,,,,,,,4.02
2022-06-29,,,,,,,,,,,,,,,,,,,,4.02
2022-06-30,,,,,,,,,,,,,,,,,,,,4.02
2022-07-01,,,,,,,,,,,,,,,,,,,,4.02
2022-07-04,,,,,,,,,,,,,,,,,,,,4.02
2022-07-05,,,,,,,,,,,,,,,,,,,,4.02
2022-07-06,,,,,,,,,,,,,,,,,,,,4.0
2022-07-07,,,,,,,,,,,,,,,,,,,,4.0
2022-07-08,,,,,,,,,,,,,,,,,,,,4.0
2022-07-11,,,,,,,,,,,,,,,,,,,,4.0
2022-07-12,,,,,,,,,,,,,,,,,,,,4.0
2022-07-13,,,,,,,,,,,,,,,,,,,,4.0
2022-07-14,,,,,,,,,,,,,,,,,,,,4.0
2022-07-15,,,,,,,,,,,,,,,,,,,,4.0
2022-07-18,,,,,,,,,,,,,,,,,,,,4.0
2022-07-19,,,,,,,,,,,,,,,,,,,,4.0
2022-07-20,,,,,,,,,,,,,,,,,,,,4.0
2022-07-21,,,,,,,,,,,,,,,,,,,,4.0
2022-07-22,,,,,,,,,,,,,,,,,,,,4.0
2022-07-25,,,,,,,,,,,,,,,,,,,,4.0
2022-07-26,,,,,,,,,,,,,,,,,,,,4.0
2022-07-27,,,,,,,,,,,,,,,,,,,,4.08
2022-07-28,,,,,,,,,,,,,,,,,,,,4.16
2022-07-29,,,,,,,,,,,,,,,,,,,,4.02
2022-08-01,,,,,,,,,,,,,,,,,,,,4.02
2022-08-02,,,,,,,,,,,,,,,,,,,,4.02
2022-08-03,,,,,,,,,,,,,,,,,,,,4.02
2022-08-04,,,,,,,,,,,,,,,,,,,,4.04
2022-08-05,,,,,,,,,,,,,,,,,,,,4.04
2022-08-08,,,,,,,,,,,,,,,,,,,,4.12
2022-08-09,,,,,,,,,,,,,,,,,,,,4.06
2022-08-10,,,,,,,,,,,,,,,,,,,,4.0
2022-08-11,,,,,,,,,,,,,,,,,,,,4.04
2022-08-12,,,,,,,,,,,,,,,,,,,,4.06
2022-08-15,,,,,,,,,,,,,,,,,,,,4.08
2022-08-16,,,,,,,,,,,,,,,,,,,,4.06
2022-08-17,,,,,,,,,,,,,,,,,,,,4.06
2022-08-18,,,,,,,,,,,,,,,,,,,,4.06
2022-08-19,,,,,,,,,,,,,,,,,,,,4.06
2022-08-22,,,,,,,,,,,,,,,,,,,,4.06
2022-08-23,,,,,,,,,,,,,,,,,,,,4.06
2022-08-24,,,,,,,,,,,,,,,,,,,,4.08
2022-08-25,,,,,,,,,,,,,,,,,,,,4.08
2022-08-26,,,,,,,,,,,,,,,,,,,,4.08
2022-08-29,,,,,,,,,,,,,,,,,,,,4.08
2022-08-30,,,,,,,,,,,,,,,,,,,,4.08
2022-08-31,,,,,,,,,,,,,,,,,,,,4.1
2022-09-01,,,,,,,,,,,,,,,,,,,,4.1
2022-09-02,,,,,,,,,,,,,,,,,,,,4.1
2022-09-05,,,,,,,,,,,,,,,,,,,,4.1
2022-09-06,,,,,,,,,,,,,,,,,,,,4.1
2022-09-07,,,,,,,,,,,,,,,,,,,,4.12
2022-09-08,,,,,,,,,,,,,,,,,,,,4.12
2022-09-09,,,,,,,,,,,,,,,,,,,,4.14
2022-09-12,,,,,,,,,,,,,,,,,,,,4.14
2022-09-13,,,,,,,,,,,,,,,,,,,,4.14
2022-09-14,,,,,,,,,,,,,,,,,,,,4.14
2022-09-15,,,,,,,,,,,,,,,,,,,,4.14
2022-09-16,,,,,,,,,,,,,,,,,,,,4.14
2022-09-19,,,,,,,,,,,,,,,,,,,,4.12
2022-09-20,,,,,,,,,,,,,,,,,,,,4.12
2022-09-21,,,,,,,,,,,,,,,,,,,,4.12
2022-09-22,,,,,,,,,,,,,,,,,,,,4.12
2022-09-23,,,,,,,,,,,,,,,,,,,,4.12
2022-09-26,,,,,,,,,,,,,,,,,,,,4.12
2022-09-27,,,,,,,,,,,,,,,,,,,,4.12
