,BXX FP Equity_DX_SI_QTY,BXX FP Equity_DX_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BXX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BXX FP Equity_DX_SI_MV,BXX FP Equity_DX_DSS,BXX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY,BXX FP Equity_DX_BROKER_SI_QTY,BXX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BXX FP Equity_DX_BROKER_SI_MV_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_x,BXX FP Equity_DX_BROKER_SI_MV_INC_x,BXX FP Equity_DX_SUPPLY_SI_MV_NEW,BXX FP Equity_DX_BROKER_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_NEW,BXX FP Equity_DX_SUPPLY_SI_MV_DEC,BXX FP Equity_DX_BROKER_SI_QTY_INC,BXX FP Equity_DX_SUPPLY_SI_QTY_DEC,BXX FP Equity_DX_BROKER_SI_MV_NEW_y,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BXX FP Equity_DX_BROKER_SI_MV_INC_y,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_y,BXX FP Equity_DX_BROKER_SI_MV_ADD,BXX FP Equity_DX_SUPPLY_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_DEC,BXX FP Equity_DX_SUPPLY_SI_MV,BXX FP Equity_DX_BROKER_SI_MV_DEC,BXX FP Equity_DX_SUPPLY_SI_MV_RMV,BXX FP Equity_DX_BROKER_SI_MV_RMV,BXX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BXX FP Equity_DX_UTILIZATION_QUANTITY,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BXX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BXX FP Equity_DX_ACTIVE_UTILIZATION_MV,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BXX FP Equity_DX_BROKER_SI_CON_RATIO,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BXX FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-05-30,35000.0,578550.0,0.16,0.79,0.58,,578550.0,0.0,35000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5251
2013-05-31,105000.0,1771875.0,0.49,2.31,1.74,,1771875.0,0.0,105000.0,0.0,,,,1.15,,,,,70000.0,,,,1.15,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.5752
2013-06-03,119218.0,2038031.71,0.55,2.62,2.01,,2038031.71,0.0,119218.0,0.0,,,,,,14218.0,,,,,,,,,0.23,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.22,0.7865,88.3,5.1947
2013-06-04,126618.0,2155038.36,0.62,2.78,2.16,,2155038.36,0.0,126618.0,0.0,,,,0.13,,,,,7400.0,,,,0.13,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.72,0.7082,83.18,5.5171
2013-06-05,91618.0,1608812.08,0.47,2.06,1.55,,1608812.08,0.0,91618.0,0.0,,,,,,,,,,,,,,,,,35000.0,0.0,0.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.21,0.6192,76.67,3.9921
2013-06-06,91618.0,1646833.55,0.47,2.06,1.6,,1646833.55,0.0,91618.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.25,0.622,76.87,3.9921
2013-06-07,21618.0,375180.39,0.11,0.49,0.37,,375180.39,0.0,21618.0,0.0,,,,,,,,,,,,,,,,,70000.0,0.0,1.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.5,0.5841,70.5,0.942
2013-06-10,7400.0,129019.0,0.04,0.17,0.13,,129019.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,,,14218.0,0.0,0.24,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3224
2013-06-11,800.0,14276.0,0.0,0.02,0.01,,14276.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,6600.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0349
2013-06-12,800.0,14456.0,0.0,0.02,0.01,,14456.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0349
2013-06-13,800.0,14544.0,0.01,0.02,0.01,,14544.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0349
2013-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,800.0,0.0,0.01,,,0.0,0.0,20950.0,378671.25,,0.38,0.0,,0.0,,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,368615.25,,0.38,0.0,,0.0,,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,368824.75,,0.37,0.0,,0.0,,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,373748.0,,0.37,0.0,,0.0,,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,400145.0,,0.37,0.0,,0.0,,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,411562.75,,0.4,0.0,,0.0,,0.0
2013-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,422980.5,,0.41,0.0,,0.0,,0.0
2013-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,412505.5,,0.42,0.0,,0.0,,0.0
2013-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,393231.5,,0.41,0.0,,0.0,,0.0
2013-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,387994.0,,0.39,0.0,,0.0,,0.0
2013-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,393336.25,,0.39,0.0,,0.0,,0.0
2013-07-01,4040.0,74820.8,0.03,0.09,0.08,,74820.8,0.0,4040.0,0.0,,,,,,4040.0,,,,,,,,,0.08,,,0.0,,,,0.0,0.0,20950.0,387994.0,,0.39,0.0,,1.0,100.0,0.1928
2013-07-02,4040.0,75729.8,0.03,0.11,0.08,,75729.8,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,392707.75,,0.39,0.0,,1.0,100.0,0.1928
2013-07-03,4040.0,77487.2,0.03,0.11,0.08,,77487.2,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,401821.0,,0.39,0.0,,1.0,100.0,0.1928
2013-07-04,4040.0,73083.6,0.03,0.11,0.08,,73083.6,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,378985.5,,0.39,0.0,,1.0,100.0,0.1928
2013-07-05,4040.0,75770.2,0.03,0.11,0.08,,75770.2,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,392917.25,,0.38,0.0,,1.0,100.0,0.1928
2013-07-08,4040.0,72720.0,0.03,0.11,0.08,,72720.0,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,377100.0,,0.39,0.0,,1.0,100.0,0.1928
2013-07-09,4040.0,71952.4,0.03,0.11,0.08,,71952.4,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,373119.5,,0.38,0.0,,1.0,100.0,0.1928
2013-07-10,4040.0,72093.8,0.03,0.11,0.08,,72093.8,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,373852.75,,0.38,0.0,,1.0,100.0,0.1928
2013-07-11,4040.0,70841.4,0.03,0.11,0.08,,70841.4,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,367358.25,,0.38,0.0,,1.0,100.0,0.1928
2013-07-12,4040.0,71205.0,0.03,0.11,0.08,,71205.0,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,369243.75,,0.37,0.0,,1.0,100.0,0.1928
2013-07-15,4040.0,70457.6,0.03,0.11,0.08,,70457.6,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,365368.0,,0.37,0.0,,1.0,100.0,0.1928
2013-07-16,4040.0,71548.4,0.03,0.11,0.08,,71548.4,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,371024.5,,0.37,0.0,,1.0,100.0,0.1928
2013-07-17,4040.0,70740.4,0.03,0.11,0.08,,70740.4,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,366834.5,,0.37,0.0,,1.0,100.0,0.1928
2013-07-18,4040.0,68841.6,0.04,0.11,0.08,,68841.6,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,356988.0,,0.37,0.0,,1.0,100.0,0.1928
2013-07-19,4040.0,68882.0,0.04,0.11,0.08,,68882.0,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,357197.5,,0.36,0.0,,1.0,100.0,0.1928
2013-07-22,4040.0,68377.0,0.04,0.11,0.08,,68377.0,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,354578.75,,0.36,0.0,,1.0,100.0,0.1928
2013-07-23,4040.0,68478.0,0.04,0.11,0.08,,68478.0,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,355102.5,,0.35,0.0,,1.0,100.0,0.1928
2013-07-24,4040.0,67064.0,0.04,0.11,0.08,,67064.0,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,347770.0,,0.35,0.0,,1.0,100.0,0.1928
2013-07-25,4040.0,67609.4,0.04,0.11,0.08,,67609.4,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,350598.25,,0.35,0.0,,1.0,100.0,0.1928
2013-07-26,4040.0,67407.4,0.04,0.11,0.08,,67407.4,0.0,4040.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20950.0,349550.75,,0.35,0.0,,1.0,100.0,0.1928
2013-07-29,74040.0,1236838.2,0.67,1.89,1.24,,1236838.2,0.0,74040.0,0.0,,,,,,70000.0,,,,,,,,,1.17,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.1,0.8855,93.9,3.5341
2013-07-30,70000.0,1154650.0,0.63,1.79,1.17,,1154650.0,0.0,70000.0,0.0,,,,,,,,,,,,,,,,,4040.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.3413
2013-07-31,83000.0,1360785.0,0.77,2.12,1.37,,1360785.0,0.0,83000.0,0.0,,,,,,13000.0,,,,,,,,,0.22,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.81,0.7337,84.19,3.9618
2013-08-01,84200.0,1342569.0,0.8,2.15,1.38,,1342569.0,0.0,84200.0,0.0,,,,,,1200.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.67,0.7121,82.91,4.0191
2013-08-02,84200.0,1336675.0,0.86,2.15,1.35,,1336675.0,0.0,84200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.04,0.7073,82.54,4.0191
2013-08-05,84200.0,1338359.0,0.89,2.15,1.35,,1338359.0,0.0,84200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.1,0.7065,82.49,4.0191
2013-08-06,34200.0,550278.0,0.45,0.9,0.55,,550278.0,0.0,34200.0,0.0,,,,,,,,,,,,,,,,,50000.0,0.0,0.79,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.16,0.484,57.4,1.6325
2013-08-07,38000.0,610470.0,0.51,1.0,0.62,,610470.0,0.0,38000.0,0.0,,,,0.09,,,,,5000.0,,,,0.09,,,,1200.0,0.0,0.02,,,0.0,0.0,20950.0,336561.75,,0.34,0.0,35.03,0.5448,64.97,1.8138
2013-08-08,38000.0,601350.0,0.5,1.0,0.62,,601350.0,0.0,38000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,312543.75,,0.32,0.0,35.07,0.5446,64.93,1.9241
2013-08-09,33000.0,518760.0,0.42,0.83,0.53,,518760.0,0.0,33000.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.09,,,0.0,0.0,19750.0,310470.0,,0.31,0.0,40.66,0.5174,59.34,1.6709
2013-08-12,33000.0,517770.0,0.42,0.82,0.53,,517770.0,0.0,33000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,309877.5,,0.31,0.0,40.82,0.5168,59.18,1.6709
2013-08-13,33000.0,512160.0,0.43,0.82,0.53,,512160.0,0.0,33000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,306520.0,,0.31,0.0,40.87,0.5167,59.13,1.6709
2013-08-14,13000.0,200330.0,0.17,0.32,0.22,,200330.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,20000.0,0.0,0.31,,,0.0,0.0,19750.0,304347.5,,0.31,0.0,,1.0,100.0,0.6582
2013-08-15,13000.0,202475.0,0.17,0.32,0.22,,202475.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,307606.25,,0.31,0.0,,1.0,100.0,0.6582
2013-08-16,13000.0,199810.0,0.17,0.32,0.22,,199810.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,303557.5,,0.31,0.0,,1.0,100.0,0.6582
2013-08-19,13000.0,203970.0,0.17,0.32,0.22,,203970.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,309877.5,,0.3,0.0,,1.0,100.0,0.6582
2013-08-20,13000.0,208975.0,0.17,0.32,0.22,,208975.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,317481.25,,0.31,0.0,,1.0,100.0,0.6582
2013-08-21,13000.0,211185.0,0.17,0.32,0.21,,211185.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,320838.75,,0.32,0.0,,1.0,100.0,0.6582
2013-08-22,13000.0,206050.0,0.17,0.33,0.21,,206050.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19750.0,313037.5,,0.32,0.0,,1.0,100.0,0.6582
2013-08-23,13500.0,211207.5,0.18,0.33,0.22,,203385.0,500.0,13000.0,7822.5,,,,,,500.0,,,,,,,,,0.01,500.0,500.0,0.01,0.0,,,100.0,2.53,0.0,0.0,,0.0,100.0,3.66,0.9295,96.34,0.6835
2013-08-26,13500.0,211882.5,0.18,0.33,0.22,,204035.0,500.0,13000.0,7847.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.53,0.0,0.0,,0.0,100.0,3.62,0.9303,96.38,0.6835
2013-08-27,13500.0,222277.5,0.19,0.33,0.22,,214045.0,500.0,13000.0,8232.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.53,0.0,0.0,,0.0,100.0,3.63,0.9301,96.37,0.6835
2013-08-28,13000.0,215540.0,0.17,0.31,0.22,,215540.0,0.0,13000.0,0.0,,,,,,,,0.01,,500.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.63,0.9301,96.37,0.6582
2013-08-29,12500.0,204875.0,0.16,0.3,0.21,,204875.0,0.0,12500.0,0.0,,,,,,,,,,,,,,,,,500.0,0.0,0.01,,,0.0,0.0,19750.0,323702.5,,0.33,0.0,,1.0,100.0,0.6329
2013-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12500.0,0.0,0.21,,,0.0,0.0,19750.0,332195.0,,0.33,0.0,,0.0,,0.0
2013-09-02,4268.0,69205.62,0.05,0.08,0.07,,69205.62,0.0,4268.0,0.0,,,,,,4268.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,19750.0,320246.25,,0.33,0.0,,1.0,100.0,0.2161
2013-09-03,64268.0,1055280.56,0.75,1.16,1.03,,1055280.56,0.0,64268.0,0.0,,,,,,60000.0,,,,,,,,,0.97,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.69,0.8926,94.31,3.2541
2013-09-04,64268.0,1050781.8,0.75,1.16,1.04,,1050781.8,0.0,64268.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.63,0.8938,94.37,3.2541
2013-09-05,63568.0,1028848.08,0.74,1.14,1.04,,1028848.08,0.0,63568.0,0.0,,,,,,,,,,,,,,,,,700.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.65,0.8934,94.35,3.2186
2013-09-06,64568.0,1023079.96,0.74,1.16,1.05,,1023079.96,0.0,64568.0,0.0,,,,,,1000.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.62,0.8653,92.84,3.2693
2013-09-09,64568.0,1025662.68,0.8,1.16,1.03,,1025662.68,0.0,64568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.73,0.8627,92.69,3.2693
2013-09-10,64568.0,989181.76,0.79,1.15,1.03,,989181.76,0.0,64568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.71,0.863,92.71,3.2693
2013-09-11,35568.0,539388.72,0.42,0.64,0.55,,539388.72,0.0,35568.0,0.0,,,,,,,,,,,,,,,,,29000.0,0.0,0.48,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.68,0.7583,86.37,1.8009
2013-09-12,45568.0,692177.92,0.52,0.8,0.7,,692177.92,0.0,45568.0,0.0,,,,0.17,,,,,11000.0,,,,0.17,,,,1000.0,0.0,0.02,,,0.0,0.0,19750.0,300002.5,,0.3,0.0,32.59,0.5606,67.41,2.3072
2013-09-13,85568.0,1292076.8,1.0,1.49,1.31,,1292076.8,0.0,85568.0,0.0,,,,0.61,,,,,40000.0,,,,0.61,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.41,0.7125,82.59,4.3326
2013-09-16,54568.0,808697.76,0.64,0.94,0.83,,808697.76,0.0,54568.0,0.0,,,,,,,,,,,,,,,,,31000.0,0.0,0.47,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.34,0.6027,72.66,2.7629
2013-09-17,54568.0,811699.0,0.58,0.94,0.74,,811699.0,0.0,54568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.27,0.6768,79.73,2.7629
2013-09-18,49568.0,728401.76,0.53,0.85,0.75,,728401.76,0.0,49568.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.21,0.6775,79.79,2.0027
2013-09-19,49568.0,716009.76,0.55,0.85,0.74,,716009.76,0.0,49568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.4,0.6752,79.6,2.0027
2013-09-20,49568.0,716009.76,0.54,0.85,0.73,,716009.76,0.0,49568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.68,0.6719,79.32,2.0027
2013-09-23,49568.0,724188.48,0.44,0.78,0.73,,724188.48,0.0,49568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.68,0.6719,79.32,2.0027
2013-09-24,49568.0,717744.64,0.41,0.78,0.73,,717744.64,0.0,49568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.5,0.6741,79.5,2.0027
2013-09-25,9568.0,138209.76,0.07,0.15,0.13,,138209.76,0.0,9568.0,0.0,,,,,,,,,,,,,,,,,40000.0,0.0,0.58,,,0.0,0.0,24750.0,357513.75,,0.36,0.0,,1.0,100.0,0.3866
2013-09-26,9568.0,138401.12,0.07,0.15,0.13,,138401.12,0.0,9568.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,358008.75,,0.36,0.0,,1.0,100.0,0.3866
2013-09-27,8500.0,123462.5,0.06,0.13,0.13,,123462.5,0.0,8500.0,0.0,,,,,,,,,,,,,,,,,1068.0,0.0,0.0,,,0.0,0.0,24750.0,359493.75,,0.36,0.0,,1.0,100.0,0.3434
2013-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8500.0,0.0,0.13,,,0.0,0.0,24750.0,365805.0,,0.36,0.0,,0.0,,0.0
2013-10-01,7863.0,112952.0,0.06,0.12,0.11,,112952.0,0.0,7863.0,0.0,,,,,,7863.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,24750.0,355533.75,,0.37,0.0,,1.0,100.0,0.3177
2013-10-02,7863.0,114092.13,0.05,0.12,0.11,,114092.13,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,359122.5,,0.36,0.0,,1.0,100.0,0.3177
2013-10-03,7863.0,115232.27,0.05,0.12,0.11,,115232.27,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,362711.25,,0.36,0.0,,1.0,100.0,0.3177
2013-10-04,7863.0,113345.15,0.05,0.13,0.11,,113345.15,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,356771.25,,0.36,0.0,,1.0,100.0,0.3177
2013-10-07,7863.0,113738.3,0.05,0.13,0.11,,113738.3,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,358008.75,,0.36,0.0,,1.0,100.0,0.3177
2013-10-08,7863.0,115114.32,0.05,0.13,0.11,,115114.32,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,362340.0,,0.36,0.0,,1.0,100.0,0.3177
2013-10-09,7863.0,115153.64,0.06,0.13,0.1,,115153.64,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,362463.75,,0.36,0.0,,1.0,100.0,0.3177
2013-10-10,7863.0,109885.43,0.05,0.13,0.1,,109885.43,0.0,7863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,345881.25,,0.36,0.0,,1.0,100.0,0.3177
2013-10-11,6700.0,93398.0,0.04,0.11,0.1,,93398.0,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,1163.0,0.0,0.0,,,0.0,0.0,24750.0,345015.0,,0.35,0.0,,1.0,100.0,0.2707
2013-10-14,6700.0,93197.0,0.05,0.11,0.1,,93197.0,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,344272.5,,0.34,0.0,,1.0,100.0,0.2707
2013-10-15,6700.0,91488.5,0.05,0.11,0.1,,91488.5,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,337961.25,,0.34,0.0,,1.0,100.0,0.2707
2013-10-16,6700.0,90550.5,0.05,0.11,0.1,,90550.5,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,334496.25,,0.34,0.0,,1.0,100.0,0.2707
2013-10-17,6700.0,90885.5,0.05,0.11,0.1,,90885.5,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,335733.75,,0.33,0.0,,1.0,100.0,0.2707
2013-10-18,6700.0,89512.0,0.05,0.11,0.1,,89512.0,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,330660.0,,0.33,0.0,,1.0,100.0,0.2707
2013-10-21,6700.0,89713.0,0.04,0.11,0.1,,89713.0,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,331402.5,,0.33,0.0,,1.0,100.0,0.2707
2013-10-22,6700.0,88875.5,0.04,0.11,0.1,,88875.5,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,328308.75,,0.33,0.0,,1.0,100.0,0.2707
2013-10-23,6700.0,90349.5,0.04,0.11,0.1,,90349.5,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,333753.75,,0.33,0.0,,1.0,100.0,0.2707
2013-10-24,6700.0,89177.0,0.04,0.11,0.1,,89177.0,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,329422.5,,0.33,0.0,,1.0,100.0,0.2707
2013-10-25,6700.0,89344.5,0.04,0.11,0.04,,89344.5,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,330041.25,,0.33,0.0,,1.0,100.0,0.2707
2013-10-28,6700.0,89981.0,0.04,0.11,0.04,,89981.0,0.0,6700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,332392.5,,0.33,0.0,,1.0,100.0,0.2707
2013-10-29,2700.0,35559.0,0.02,0.05,0.04,,35559.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.0,,,0.0,0.0,24750.0,325957.5,,0.33,0.0,,1.0,100.0,0.1091
2013-10-30,2700.0,35829.0,0.02,0.05,0.04,,35829.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24750.0,328432.5,,0.33,0.0,,1.0,100.0,0.1091
