,ECRP FP Equity_DX_SI_QTY,ECRP FP Equity_DX_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP FP Equity_DX_SI_MV,ECRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY,ECRP FP Equity_DX_BROKER_SI_QTY,ECRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP FP Equity_DX_BROKER_SI_MV_NEW_x,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP FP Equity_DX_BROKER_SI_MV_INC_x,ECRP FP Equity_DX_BROKER_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_NEW,ECRP FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP FP Equity_DX_BROKER_SI_QTY_INC,ECRP FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP FP Equity_DX_BROKER_SI_MV_NEW_y,ECRP FP Equity_DX_BROKER_SI_MV_INC_y,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP FP Equity_DX_BROKER_SI_MV_ADD,ECRP FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV,ECRP FP Equity_DX_BROKER_SI_MV_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV_RMV,ECRP FP Equity_DX_BROKER_SI_MV_RMV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP FP Equity_DX_UTILIZATION_QUANTITY,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP FP Equity_DX_BROKER_SI_CON_RATIO,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP FP Equity_PX_LAST
2024-06-14,89479.0,4512336.49,4.81,0.13,4.5,4430944.09,46814.0,87865.0,2360783.21,,,,1051.0,,,,,,,,0.05,,,2.35,,,,43.45,43.42,60928.0,3072538.11,,3.04,43.67,45.53,0.4185,45.53,0.8298,50.429
2024-06-17,92180.0,4638866.32,5.05,0.13,4.65,4300990.98,86714.0,85466.0,4363795.34,,39900.0,,,,,,,,,39900.0,,,2399.0,4.36,0.12,,,80.48,80.42,21028.0,1058213.07,,1.06,80.39,44.17,0.3949,44.17,0.8549,50.324
2024-06-18,93428.0,4713909.74,4.95,0.13,4.7,4375154.87,86714.0,86714.0,4375154.87,,,0.2,,,,4049.0,,,0.2,,,,2801.0,4.36,0.14,,,80.48,80.42,21028.0,1060967.74,,1.06,80.38,43.56,0.3861,43.56,0.8665,50.455
2024-06-19,91326.0,4610227.81,4.91,0.13,4.62,4324353.9,85663.0,85663.0,4324353.9,,,,,,0.04,,1051.0,,,,,,1051.0,4.34,0.05,,,79.51,79.44,22079.0,1114570.0,,1.12,79.5,44.59,0.402,44.59,0.847,50.481
2024-06-20,87277.0,4402513.71,4.53,0.12,4.41,4321098.71,81614.0,85663.0,4116855.0,,,,,,0.22,,4049.0,,,,,,,4.12,,,,75.75,75.69,26128.0,1317974.7,,1.32,75.72,46.69,0.4386,46.69,0.8094,50.443
2024-06-21,83228.0,4200017.79,4.1,0.12,4.18,4118568.9,41614.0,81614.0,2100008.9,,,,,,2.01,,40000.0,,,,,,4049.0,2.09,0.2,,,100.0,38.59,0.0,0.0,,0.0,100.0,49.01,0.4808,49.01,0.7719,50.464
2024-06-24,3228.0,162842.92,0.16,0.0,0.16,81421.46,1614.0,1614.0,81421.46,,,,,,2.01,,40000.0,,,,,,80000.0,0.08,4.03,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.447
2024-06-25,31028.0,1565610.82,1.53,0.04,1.57,782805.41,15514.0,15514.0,782805.41,,,,13900.0,,,,,,,,0.7,13900.0,,0.78,,,,100.0,18.98,0.0,0.0,,0.0,100.0,47.26,0.4497,47.26,0.3797,50.458
2024-06-26,3228.0,162620.18,0.16,0.0,0.16,81310.09,1614.0,1614.0,81310.09,,,,,,0.7,,13900.0,,,,,,13900.0,0.08,0.7,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.378
2024-06-27,3228.0,162684.74,0.16,0.0,0.16,81342.37,1614.0,1614.0,81342.37,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.398
2024-06-28,3228.0,162813.86,0.16,0.0,0.16,81406.93,1614.0,1614.0,81406.93,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.438
2024-07-01,3228.0,162523.34,0.16,0.0,0.16,81261.67,1614.0,1614.0,81261.67,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.348
2024-07-02,3228.0,162562.08,0.16,0.0,0.16,81281.04,1614.0,1614.0,81281.04,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.36
2024-07-03,3228.0,163126.98,0.17,0.0,0.16,81563.49,1614.0,1614.0,81563.49,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.535
2024-07-04,7428.0,375255.13,0.43,0.01,0.37,187627.57,3714.0,3714.0,187627.57,,,,2100.0,,,,,,,,0.11,2100.0,,0.19,,,,5.48,5.48,64028.0,3234630.53,,3.23,5.48,36.12,0.338,36.13,0.1095,50.519
2024-07-05,3228.0,163301.29,0.19,0.0,0.16,81650.65,1614.0,1614.0,81650.65,,37100.0,,,,0.11,,2100.0,,,37100.0,,,2100.0,0.08,0.11,,,100.0,2.38,0.0,0.0,,0.0,100.0,3.95,1.0,100.0,0.0476,50.589
2024-07-08,3228.0,163659.6,0.19,0.0,0.16,81829.8,1614.0,1614.0,81829.8,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.7
2024-07-09,4528.0,229066.99,0.27,0.01,0.23,147416.35,2914.0,2914.0,147416.35,,,,1300.0,,,,,,,,0.07,1300.0,,0.15,,,,4.3,4.3,64828.0,3279583.69,,3.28,4.3,44.57,0.5059,55.43,0.0668,50.589
2024-07-10,3228.0,163614.41,0.19,0.0,0.16,81807.2,1614.0,1614.0,81807.2,,,,,,0.07,,1300.0,,,,,,1300.0,0.08,0.07,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.686
2024-07-11,3228.0,164127.66,0.18,0.0,0.16,82063.83,1614.0,1614.0,82063.83,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.845
2024-07-12,3228.0,163972.72,0.18,0.0,0.16,81986.36,1614.0,1614.0,81986.36,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.797
2024-07-15,3228.0,163998.54,0.17,0.0,0.16,81999.27,1614.0,1614.0,81999.27,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.805
2024-07-16,18228.0,926802.66,1.0,0.02,0.92,463401.33,9114.0,9114.0,463401.33,,,,7500.0,,,,,,,,0.38,7500.0,,0.46,,,,100.0,12.1,0.0,0.0,,0.0,100.0,45.15,0.4171,45.15,0.242,50.845
2024-07-17,3228.0,164230.96,0.18,0.0,0.16,82115.48,1614.0,1614.0,82115.48,,,,,,0.38,,7500.0,,,,,,7500.0,0.08,0.38,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.877
2024-07-18,3228.0,164463.37,0.19,0.0,0.16,82231.69,1614.0,1614.0,82231.69,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.949
2024-07-19,28228.0,1434546.96,1.63,0.04,1.44,717273.48,14114.0,14114.0,717273.48,,,,12500.0,,,,,,,,0.64,12500.0,,0.72,,,,100.0,17.57,0.0,0.0,,0.0,100.0,46.97,0.445,46.97,0.3514,50.82
2024-07-22,69528.0,3521871.31,4.03,0.09,3.55,2806940.76,14114.0,55414.0,714930.56,,,2.11,,,,41300.0,,,2.11,,,41300.0,,0.72,,,,100.0,17.57,0.0,0.0,,0.0,100.0,18.41,0.6621,79.23,0.8656,50.654
2024-07-23,3228.0,164537.62,0.17,0.0,0.16,82268.81,1614.0,1614.0,82268.81,,,,,,0.64,,12500.0,,,,,,53800.0,0.08,2.75,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.972
2024-07-24,3228.0,164563.44,0.17,0.0,0.16,82281.72,1614.0,1614.0,82281.72,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.98
2024-07-25,3228.0,164621.54,0.18,0.0,0.16,82310.77,1614.0,1614.0,82310.77,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,50.998
2024-07-26,3228.0,164779.72,0.18,0.0,0.17,82389.86,1614.0,1614.0,82389.86,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.047
2024-07-29,3228.0,164944.34,0.17,0.0,0.17,82472.17,1614.0,1614.0,82472.17,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.098
2024-07-30,3228.0,165276.83,0.18,0.0,0.16,82638.41,1614.0,1614.0,82638.41,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.201
2024-07-31,3228.0,165525.38,0.18,0.0,0.17,82762.69,1614.0,1614.0,82762.69,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.278
2024-08-01,3228.0,165867.55,0.19,0.0,0.16,82933.78,1614.0,1614.0,82933.78,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.384
2024-08-02,3228.0,166016.04,0.2,0.0,0.16,83008.02,1614.0,1614.0,83008.02,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.43
2024-08-05,3228.0,165489.88,0.19,0.0,0.17,82744.94,1614.0,1614.0,82744.94,,,,,,,,,,,,,,,0.08,,,,100.0,2.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0476,51.267
2024-08-06,3241.0,166072.08,0.2,0.0,0.17,82702.97,1627.0,1614.0,83369.11,,,,,,,,,,,,,13.0,,0.08,,,,100.0,2.4,0.0,0.0,,0.0,100.0,0.8,0.9841,99.2,0.0478,51.241
2024-08-07,3241.0,166065.6,0.2,0.0,0.17,82699.75,1627.0,1614.0,83365.85,,,,,,,,,,,,,,,0.08,,,,100.0,2.4,0.0,0.0,,0.0,100.0,0.8,0.9842,99.2,0.0478,51.239
2024-08-08,3241.0,166198.48,0.2,0.0,0.17,82765.92,1627.0,1614.0,83432.56,,,,,,,,,,,,,,,0.08,,,,100.0,2.4,0.0,0.0,,0.0,100.0,0.8,0.9841,99.2,0.0478,51.28
2024-08-09,236041.0,12115512.45,14.07,0.3,12.11,6057422.59,118027.0,118014.0,6058089.86,,,,116400.0,,,,,,,,5.97,116400.0,,6.05,,,,100.0,64.06,0.0,0.0,,0.0,100.0,49.65,0.4931,49.65,1.2812,51.328
2024-08-12,62741.0,3219491.67,3.7,0.08,3.2,3136003.8,61127.0,61114.0,3136670.88,,,,59500.0,,5.94,,116400.0,,,,3.04,59500.0,116400.0,3.12,5.94,,,100.0,90.1,0.0,0.0,,0.0,100.0,2.64,0.9482,97.34,0.9248,51.314
2024-08-13,62741.0,3223130.65,3.72,0.08,3.21,3139548.41,61127.0,61114.0,3140216.24,,,,,,,,,,,,,,,3.14,,,,100.0,90.1,0.0,0.0,,0.0,100.0,2.63,0.9483,97.34,0.9248,51.372
2024-08-14,59513.0,3060158.46,3.58,0.08,3.07,3059490.0,59513.0,59500.0,3060158.46,,,,,,0.08,,1614.0,,,,,,1614.0,3.07,0.08,,,100.0,87.73,0.0,0.0,,0.0,100.0,0.02,0.9996,99.98,0.8773,51.42
2024-08-15,59500.0,3054730.0,3.56,0.08,3.04,3054730.0,59500.0,59500.0,3054730.0,,,,,,0.0,,13.0,,,,,,,3.04,,,,100.0,87.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8772,51.34
2024-08-16,59500.0,3053183.0,3.56,0.08,3.04,3053183.0,59500.0,59500.0,3053183.0,,,,,,,,,,,,,,,3.04,,,,100.0,87.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8772,51.314
2024-08-19,59500.0,3056455.5,3.6,0.08,3.04,3056455.5,0.0,59500.0,0.0,,,,,,3.03,,59500.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8772,51.369
2024-08-20,275.0,14158.65,0.02,0.0,0.01,0.0,275.0,0.0,14158.65,,,,,,,,,,,,,275.0,59500.0,0.01,3.04,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.486
2024-08-21,275.0,14159.2,0.02,0.0,0.01,0.0,275.0,0.0,14159.2,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.488
2024-08-22,275.0,14139.95,0.02,0.0,0.01,0.0,275.0,0.0,14139.95,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.418
2024-08-23,275.0,14152.33,0.02,0.0,0.01,0.0,275.0,0.0,14152.33,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.463
2024-08-26,275.0,14136.1,0.02,0.0,0.01,0.0,275.0,0.0,14136.1,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.404
2024-08-27,275.0,14128.4,0.02,0.0,0.01,0.0,275.0,0.0,14128.4,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.376
2024-08-28,275.0,14136.38,0.02,0.0,0.01,0.0,275.0,0.0,14136.38,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.405
2024-08-29,275.0,14153.15,0.02,0.0,0.01,0.0,275.0,0.0,14153.15,,,,,,,,,,,,,,,0.01,,,,100.0,0.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.004,51.466
2024-08-30,376.0,19336.55,0.03,0.0,0.02,0.0,376.0,0.0,19336.55,,101.0,,,,,,,,,101.0,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.427
2024-09-02,376.0,19296.7,0.02,0.0,0.02,0.0,376.0,0.0,19296.7,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.321
2024-09-03,376.0,19330.16,0.03,0.0,0.02,0.0,376.0,0.0,19330.16,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.41
2024-09-04,376.0,19399.72,0.03,0.0,0.02,0.0,376.0,0.0,19399.72,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.595
2024-09-05,376.0,19388.06,0.03,0.0,0.02,0.0,376.0,0.0,19388.06,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.564
2024-09-06,472.0,24384.46,0.03,0.0,0.02,0.0,472.0,0.0,24384.46,,96.0,,,,,,,,,96.0,,,,0.02,,,,100.0,0.69,0.0,0.0,,0.0,100.0,20.34,0.676,79.66,0.0069,51.662
2024-09-09,472.0,24400.04,0.03,0.0,0.02,0.0,472.0,0.0,24400.04,,,,,,,,,,,,,,,0.02,,,,100.0,0.69,0.0,0.0,,0.0,100.0,20.34,0.676,79.66,0.0069,51.695
2024-09-10,472.0,24427.89,0.03,0.0,0.02,0.0,472.0,0.0,24427.89,,,,,,,,,,,,,,,0.02,,,,100.0,0.69,0.0,0.0,,0.0,100.0,20.34,0.676,79.66,0.0069,51.754
2024-09-11,472.0,24427.89,0.03,0.0,0.02,0.0,472.0,0.0,24427.89,,,,,,,,,,,,,,,0.02,,,,100.0,0.69,0.0,0.0,,0.0,100.0,20.34,0.676,79.66,0.0069,51.754
2024-09-12,472.0,24393.43,0.03,0.0,0.02,0.0,472.0,0.0,24393.43,,,,,,,,,,,,,,,0.02,,,,100.0,0.69,0.0,0.0,,0.0,100.0,20.34,0.676,79.66,0.0069,51.681
2024-09-13,376.0,19473.04,0.03,0.0,0.02,0.0,376.0,0.0,19473.04,,,,,,0.0,,96.0,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.79
2024-09-16,376.0,19495.98,0.03,0.0,0.02,0.0,376.0,0.0,19495.98,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.851
2024-09-17,376.0,19458.38,0.03,0.0,0.02,0.0,376.0,0.0,19458.38,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.751
2024-09-18,376.0,19427.92,0.03,0.0,0.02,0.0,376.0,0.0,19427.92,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.67
2024-09-19,376.0,19478.68,0.03,0.0,0.02,0.0,376.0,0.0,19478.68,,,,,,,,,,,,,,,0.02,,,,100.0,0.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055,51.805
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.02,,376.0,,,,,,,0.0,,,,0.0,0.0,68127.0,3528229.2,,3.55,0.0,,0.0,,0.0,51.789
2024-09-23,2000.0,103764.0,0.14,0.0,0.1,51882.0,1000.0,1000.0,51882.0,,,,1000.0,,,,,,,,0.05,1000.0,,0.05,,,,100.0,1.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0284,51.882
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.05,,1000.0,,,,,,1000.0,0.0,0.05,,,0.0,0.0,69364.0,3606789.27,,3.61,0.0,,0.0,,0.0,51.998
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69364.0,3599089.87,,3.6,0.0,,0.0,,0.0,51.887
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69464.0,3608307.48,,3.61,0.0,,0.0,,0.0,51.945
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69464.0,3615045.49,,3.63,0.0,,0.0,,0.0,52.042
2024-09-30,1250.0,65095.0,0.09,0.0,0.07,0.0,1250.0,0.0,65095.0,,,,,,,,,,,,,1250.0,,0.07,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,52.076
2024-10-01,1250.0,65276.25,0.08,0.0,0.07,0.0,1250.0,0.0,65276.25,,,,,,,,,,,,,,,0.07,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,52.221
2024-10-02,1250.0,65150.0,0.08,0.0,0.07,0.0,1250.0,0.0,65150.0,,,,,,,,,,,,,,,0.07,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,52.12
2024-10-03,1250.0,65103.75,0.08,0.0,0.07,0.0,1250.0,0.0,65103.75,,,,,,,,,,,,,,,0.07,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,52.083
2024-10-04,1250.0,64983.75,0.08,0.0,0.07,0.0,1250.0,0.0,64983.75,,,,,,,,,,,,,,,0.07,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,51.987
2024-10-07,1250.0,64953.75,0.08,0.0,0.06,0.0,1250.0,0.0,64953.75,,,,,,,,,,,,,,,0.06,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,51.963
2024-10-08,1250.0,64890.0,0.08,0.0,0.07,0.0,1250.0,0.0,64890.0,,,,,,,,,,,,,,,0.07,,,,100.0,1.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,51.912
2024-10-09,42050.0,2183151.9,2.65,0.05,2.18,1448512.2,29150.0,27900.0,1513409.7,,,,27900.0,,,,,,,,1.45,27900.0,,1.51,,,,35.63,34.9,52665.0,2734261.47,,2.74,35.63,30.68,0.3164,35.67,0.5035,51.918
2024-10-10,18650.0,969221.85,1.1,0.02,0.97,904260.6,18650.0,17400.0,969221.85,,2400.0,,2400.0,,0.67,,12900.0,,,2400.0,0.12,,12900.0,0.97,0.67,,,27.06,26.41,50265.0,2612221.79,,2.61,27.09,12.87,0.6679,80.43,0.2641,51.969
2024-10-11,49250.0,2557207.75,2.86,0.06,2.57,1697882.1,32800.0,32700.0,1703074.4,,,,15300.0,,0.06,,1150.0,,,,0.8,15300.0,,1.71,,,,38.95,38.18,51415.0,2669621.05,,2.68,38.96,31.07,0.2888,31.07,0.5732,51.923
2024-10-14,48100.0,2499660.8,2.92,0.06,2.5,1639590.4,32800.0,31550.0,1704550.4,,,,,,,,,,,,,,1150.0,1.71,0.06,,,38.95,38.18,51415.0,2671934.72,,2.67,38.96,31.8,0.301,31.83,0.5599,51.968
2024-10-15,17500.0,911697.5,1.03,0.02,0.91,846576.25,17500.0,16250.0,911697.5,,,,,,0.8,,15300.0,,,,,,15300.0,0.91,0.8,,,25.97,25.33,49878.0,2598494.17,,2.61,25.97,7.14,0.7449,85.71,0.2533,52.097
2024-10-16,20700.0,1079587.8,1.22,0.02,1.08,930948.9,19100.0,17850.0,996141.4,,,,1600.0,,,,,,,,0.08,1600.0,,1.0,,,,27.69,27.65,49878.0,2601337.21,,2.6,27.72,8.39,0.6322,78.53,0.2997,52.154
2024-10-17,20700.0,1080995.4,1.15,0.02,1.08,932162.7,19100.0,17850.0,997440.2,,,,,,,,,,,,,,,0.99,,,,27.69,27.65,49878.0,2604728.92,,2.59,27.72,8.38,0.6322,78.53,0.2997,52.222
2024-10-18,20700.0,1082589.3,1.17,0.02,1.09,933537.15,19100.0,17850.0,998910.9,,,,,,,,,,,,,,,1.0,,,,27.69,27.65,49878.0,2608569.52,,2.62,27.69,8.39,0.6322,78.52,0.2997,52.299
2024-10-21,17500.0,911417.5,0.92,0.02,0.92,846316.25,17500.0,16250.0,911417.5,,,,,,0.08,,1600.0,,,,,,1600.0,0.91,0.08,,,25.97,25.33,49878.0,2597696.12,,2.62,25.87,7.14,0.7449,85.71,0.2533,52.081
2024-10-22,17600.0,915270.4,0.89,0.02,0.92,845065.0,17600.0,16250.0,915270.4,,100.0,,,,,,,,,100.0,,,,0.92,,,,26.08,25.44,49878.0,2593855.51,,2.6,26.05,7.1,0.7462,85.8,0.2544,52.004
2024-10-23,17600.0,916379.2,0.89,0.02,0.91,846088.75,17600.0,16250.0,916379.2,,,,,,,,,,,,,,,0.91,,,,26.08,25.44,49878.0,2596997.83,,2.59,26.08,7.1,0.7462,85.8,0.2544,52.067
2024-10-24,2600.0,135649.8,0.13,0.0,0.14,65216.25,2600.0,1250.0,135649.8,,,,,,0.78,,15000.0,,,,,,15000.0,0.14,0.78,,,3.85,3.76,64878.0,3384879.89,,3.4,3.85,48.08,0.4638,48.08,0.0376,52.173
2024-10-25,5400.0,281718.0,0.27,0.01,0.28,138250.5,4000.0,2650.0,208680.0,,1400.0,,1400.0,,,,,,,1400.0,0.07,,,0.21,,,,5.81,5.67,64878.0,3384685.26,,3.38,5.81,23.15,0.3764,51.85,0.0765,52.17
2024-10-28,2600.0,135699.2,0.13,0.0,0.14,65240.0,2600.0,1250.0,135699.2,,,,,,0.07,,1400.0,,,,,,1400.0,0.14,0.07,,,3.85,3.76,64878.0,3386112.58,,3.38,3.85,48.08,0.4638,48.08,0.0376,52.192
2024-10-29,44200.0,2301670.8,2.24,0.05,2.3,393158.7,37900.0,7550.0,1973604.6,,,,6300.0,,,,,,,,0.33,35300.0,,1.97,,,,36.88,36.28,64878.0,3378456.97,,3.37,36.9,14.27,0.4726,65.6,0.4231,52.074
2024-10-30,31600.0,1638934.0,1.59,0.04,1.64,64831.25,31600.0,1250.0,1638934.0,,,,,,0.33,,6300.0,,,,,,6300.0,1.64,0.33,,,32.75,32.19,64878.0,3364897.47,,3.37,32.75,3.96,0.8453,91.77,0.3219,51.865
2024-10-31,34300.0,1776259.8,1.69,0.04,1.78,137232.9,32900.0,2650.0,1703759.4,,1300.0,,1400.0,,,,,,,1300.0,0.07,,,1.7,,,,33.65,33.07,64878.0,3359772.11,,3.35,33.69,8.15,0.7243,84.56,0.3448,51.786
2024-11-01,31500.0,1632802.5,1.57,0.04,1.63,64793.75,31500.0,1250.0,1632802.5,,,,,,0.07,,1400.0,,,,,,1400.0,1.63,0.07,,,32.68,31.67,64878.0,3362951.13,,3.35,32.73,3.96,0.8511,92.09,0.3167,51.835
2024-11-04,31600.0,1639976.8,1.61,0.04,1.66,64872.5,31600.0,1250.0,1639976.8,,100.0,,,,,,,,,100.0,,,,1.66,,,,32.75,32.19,64878.0,3367038.44,,3.43,32.69,3.95,0.8455,91.78,0.3219,51.898
2024-11-05,31600.0,1640134.8,1.56,0.04,1.66,64878.75,31600.0,1250.0,1640134.8,,,,,,,,,,,,,,,1.66,,,,32.75,32.19,64878.0,3367362.83,,3.44,32.56,3.98,0.8446,91.73,0.3219,51.903
2024-11-06,157524.0,8212671.26,7.75,0.19,8.15,6630343.66,157524.0,127174.0,8212671.26,,125924.0,3.22,63724.0,,,62200.0,,,3.22,125924.0,3.3,,,8.17,,,,100.0,96.58,0.0,0.0,,0.0,100.0,40.27,0.3662,41.24,0.9658,52.136
2024-11-07,156174.0,8126201.74,7.51,0.19,8.2,6617244.74,153824.0,127174.0,8003924.19,,,,,,0.15,,3700.0,,,,,,,8.07,,,,100.0,94.37,0.0,0.0,,0.0,100.0,40.7,0.3667,40.88,0.9581,52.033
2024-11-08,150324.0,7840899.84,7.42,0.18,7.89,6257843.84,150324.0,119974.0,7840899.84,,,,,,0.21,,3500.0,,,,,,7200.0,7.9,0.44,,,100.0,94.24,0.0,0.0,,0.0,100.0,39.78,0.3622,40.8,0.9424,52.16
