,EBBB FP Equity_DX_SI_QTY,EBBB FP Equity_DX_SHORT_INTEREST_VALUE,EBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EBBB FP Equity_DX_SI_MV,EBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EBBB FP Equity_DX_SUPPLY_SI_QTY,EBBB FP Equity_DX_BROKER_SI_QTY,EBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EBBB FP Equity_DX_BROKER_SI_MV_NEW_x,EBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EBBB FP Equity_DX_BROKER_SI_MV_INC_x,EBBB FP Equity_DX_BROKER_SI_QTY_ADD,EBBB FP Equity_DX_BROKER_SI_QTY_NEW,EBBB FP Equity_DX_SUPPLY_SI_MV_DEC,EBBB FP Equity_DX_BROKER_SI_QTY_INC,EBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,EBBB FP Equity_DX_BROKER_SI_MV_NEW_y,EBBB FP Equity_DX_BROKER_SI_MV_INC_y,EBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EBBB FP Equity_DX_BROKER_SI_MV_ADD,EBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,EBBB FP Equity_DX_BROKER_SI_QTY_DEC,EBBB FP Equity_DX_SUPPLY_SI_MV,EBBB FP Equity_DX_BROKER_SI_MV_DEC,EBBB FP Equity_DX_BROKER_SI_MV_RMV,EBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EBBB FP Equity_DX_UTILIZATION_QUANTITY,EBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,EBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EBBB FP Equity_DX_BROKER_SI_CON_RATIO,EBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,EBBB FP Equity_PX_LAST
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83554.49,0.01,0.0,,0.0,,0.0,50.793
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83442.63,0.01,0.0,,0.0,,0.0,50.725
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83513.36,0.01,0.0,,0.0,,0.0,50.768
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83569.29,0.01,0.0,,0.0,,0.0,50.802
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83427.82,0.01,0.0,,0.0,,0.0,50.716
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83500.2,0.01,0.0,,0.0,,0.0,50.76
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83605.48,0.01,0.0,,0.0,,0.0,50.824
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83473.88,0.01,0.0,,0.0,,0.0,50.744
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83501.85,0.01,0.0,,0.0,,0.0,50.761
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83592.32,0.01,0.0,,0.0,,0.0,50.816
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83516.65,0.01,0.0,,0.0,,0.0,50.77
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83449.21,0.01,0.0,,0.0,,0.0,50.729
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83421.24,0.01,0.0,,0.0,,0.0,50.712
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83478.82,0.01,0.0,,0.0,,0.0,50.747
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83593.97,0.01,0.0,,0.0,,0.0,50.817
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83551.2,0.01,0.0,,0.0,,0.0,50.791
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83661.41,0.01,0.0,,0.0,,0.0,50.858
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83697.6,0.01,0.0,,0.0,,0.0,50.88
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83870.33,0.01,0.0,,0.0,,0.0,50.985
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83970.67,0.01,0.0,,0.0,,0.0,51.046
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83871.97,0.01,0.0,,0.0,,0.0,50.986
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83896.65,0.01,0.0,,0.0,,0.0,51.001
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83955.87,0.01,0.0,,0.0,,0.0,51.037
2024-03-14,6500.0,331383.0,1.91,0.07,0.33,331383.0,0.0,6500.0,0.0,,,,6500.0,,,,,,,,0.33,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.9514,50.982
2024-03-15,6500.0,331123.0,1.89,0.07,0.33,331123.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.9514,50.942
2024-03-18,6500.0,331253.0,1.93,0.07,0.33,331253.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.9514,50.962
2024-03-19,6500.0,331181.5,1.88,0.07,0.33,331181.5,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.9514,50.951
2024-03-20,6500.0,331279.0,2.15,0.07,0.33,331279.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.9514,50.966
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,6500.0,0.0,0.33,,0.0,0.0,1645.0,84026.6,0.01,0.0,,0.0,,0.0,51.08
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84072.66,0.01,0.0,,0.0,,0.0,51.108
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83983.83,0.01,0.0,,0.0,,0.0,51.054
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84013.44,0.01,0.0,,0.0,,0.0,51.072
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84192.75,0.01,0.0,,0.0,,0.0,51.181
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84275.0,0.01,0.0,,0.0,,0.0,51.231
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8196.96,0.01,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8196.96,0.01,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84184.52,0.01,0.0,,0.0,,0.0,51.176
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84189.46,0.01,0.0,,0.0,,0.0,51.179
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84275.0,0.01,0.0,,0.0,,0.0,51.231
2024-04-05,2000.0,102394.0,0.62,0.02,0.1,102394.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2158,51.197
2024-04-08,9000.0,460188.0,2.76,0.1,0.46,460188.0,0.0,9000.0,0.0,,,0.36,,,,7000.0,,,0.36,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.4711,51.132
2024-04-09,9000.0,460674.0,2.29,0.1,0.46,460674.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.4711,51.186
2024-04-10,9700.0,495514.8,2.38,0.11,0.5,495514.8,0.0,9700.0,0.0,,,0.03,,,,700.0,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.8967,51.084
2024-04-11,9728.0,496419.84,2.29,0.11,0.5,496419.84,28.0,9728.0,1428.84,,,,28.0,,,,,,,,0.0,28.0,,0.0,,,100.0,1.67,0.0,0.0,0.0,100.0,0.29,0.9943,99.71,5.8147,51.03
2024-04-12,12528.0,641483.71,2.93,0.14,0.64,641483.71,28.0,12528.0,1433.71,,,0.14,,,,2800.0,,,0.14,,,,,0.0,,,100.0,1.67,0.0,0.0,0.0,100.0,0.22,0.9955,99.78,7.4883,51.204
2024-04-15,12528.0,640030.46,3.69,0.14,0.64,640030.46,28.0,12528.0,1430.46,,,,,,,,,,,,,,,0.0,,,100.0,1.67,0.0,0.0,0.0,100.0,0.22,0.9955,99.78,7.4883,51.088
2024-04-16,3528.0,179952.7,1.04,0.04,0.18,179952.7,28.0,3528.0,1428.2,,,,,,,,,,,,,,9000.0,0.0,0.46,,100.0,1.67,0.0,0.0,0.0,100.0,0.79,0.9843,99.21,2.1088,51.007
2024-04-17,2828.0,144211.03,0.84,0.03,0.15,144211.03,28.0,2828.0,1427.83,,,,,,,,,,,,,,700.0,0.0,0.04,,100.0,1.67,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,1.6904,50.994
2024-04-18,2828.0,144318.5,0.84,0.03,0.14,144318.5,28.0,2828.0,1428.9,,,,,,,,,,,,,,,0.0,,,100.0,1.67,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,1.6904,51.032
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,28.0,,,,,,2828.0,0.0,0.14,,0.0,0.0,1673.0,85274.48,0.01,0.0,,0.0,,0.0,50.971
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83965.74,0.01,0.0,,0.0,,0.0,51.043
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,84020.02,0.01,0.0,,0.0,,0.0,51.076
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83853.88,0.01,0.0,,0.0,,0.0,50.975
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83786.43,0.01,0.0,,0.0,,0.0,50.934
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83860.46,0.01,0.0,,0.0,,0.0,50.979
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83998.64,0.01,0.0,,0.0,,0.0,51.063
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83842.36,0.01,0.0,,0.0,,0.0,50.968
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,160.0,8154.88,0.01,0.0,,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1645.0,83939.42,0.01,0.0,,0.0,,0.0,51.027
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88244.1,0.01,0.0,,0.0,,0.0,51.156
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88288.95,0.01,0.0,,0.0,,0.0,51.182
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88370.03,0.01,0.0,,0.0,,0.0,51.229
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88302.75,0.01,0.0,,0.0,,0.0,51.19
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88252.73,0.01,0.0,,0.0,,0.0,51.161
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88202.7,0.01,0.0,,0.0,,0.0,51.132
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88225.13,0.01,0.0,,0.0,,0.0,51.145
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88161.3,0.01,0.0,,0.0,,0.0,51.108
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88514.93,0.01,0.0,,0.0,,0.0,51.313
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88406.25,0.01,0.0,,0.0,,0.0,51.25
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88287.23,0.01,0.0,,0.0,,0.0,51.181
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88307.93,0.01,0.0,,0.0,,0.0,51.193
2024-05-21,13000.0,665717.0,6.29,0.13,0.67,665717.0,0.0,13000.0,0.0,,,,13000.0,,,,,,,,0.67,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.209
2024-05-22,13000.0,665301.0,9.37,0.13,0.67,665301.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.177
2024-05-23,13000.0,664287.0,10.42,0.13,0.66,664287.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.099
2024-05-24,13000.0,664365.0,9.97,0.13,0.66,664365.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.105
2024-05-27,13000.0,665561.0,10.2,0.13,0.67,665561.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.197
2024-05-28,13000.0,665054.0,10.29,0.13,0.67,665054.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.158
2024-05-29,13000.0,664144.0,10.32,0.13,0.66,664144.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.088
2024-05-30,13000.0,664911.0,10.27,0.13,0.66,664911.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.147
2024-05-31,13000.0,664807.0,9.98,0.13,0.66,664807.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.5362,51.139
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13000.0,0.0,0.66,,0.0,0.0,1725.0,88364.85,0.01,0.0,,0.0,,0.0,51.226
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88420.05,0.01,0.0,,0.0,,0.0,51.258
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88511.48,0.01,0.0,,0.0,,0.0,51.311
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88439.03,0.01,0.0,,0.0,,0.0,51.269
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88192.35,0.01,0.0,,0.0,,0.0,51.126
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1725.0,88202.7,0.01,0.0,,0.0,,0.0,51.132
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100066.68,0.02,0.0,,0.0,,0.0,51.185
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100346.24,0.02,0.0,,0.0,,0.0,51.328
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100283.68,0.02,0.0,,0.0,,0.0,51.296
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100477.23,0.02,0.0,,0.0,,0.0,51.395
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100314.96,0.02,0.0,,0.0,,0.0,51.312
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100393.16,0.02,0.0,,0.0,,0.0,51.352
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100465.5,0.02,0.0,,0.0,,0.0,51.389
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100389.25,0.02,0.0,,0.0,,0.0,51.35
2024-06-21,2000.0,102822.0,0.96,0.02,0.1,102822.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.023,51.411
2024-06-24,2000.0,102832.0,0.96,0.02,0.1,102832.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.023,51.416
2024-06-25,2000.0,102914.0,0.92,0.02,0.1,102914.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.023,51.457
2024-06-26,7000.0,359975.0,2.26,0.07,0.36,359975.0,0.0,7000.0,0.0,,,0.26,,,,5000.0,,,0.26,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5806,51.425
2024-06-27,7000.0,360101.0,2.8,0.07,0.36,360101.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5806,51.443
2024-06-28,7000.0,360178.0,2.8,0.07,0.36,360178.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5806,51.454
2024-07-01,7000.0,359891.0,2.82,0.07,0.36,359891.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5806,51.413
2024-07-02,7000.0,360437.0,2.81,0.07,0.36,360437.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5806,51.491
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,7000.0,0.0,0.36,,0.0,0.0,1955.0,100698.14,0.02,0.0,,0.0,,0.0,51.508
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100702.05,0.02,0.0,,0.0,,0.0,51.51
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100817.4,0.02,0.0,,0.0,,0.0,51.569
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100889.73,0.02,0.0,,0.0,,0.0,51.606
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100748.97,0.02,0.0,,0.0,,0.0,51.534
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,100856.5,0.02,0.0,,0.0,,0.0,51.589
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,101122.38,0.02,0.0,,0.0,,0.0,51.725
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1955.0,101098.92,0.02,0.0,,0.0,,0.0,51.713
2024-07-15,2000.0,103462.0,0.7,0.02,0.1,103462.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9828,51.731
2024-07-16,2350.0,121605.45,0.83,0.02,0.12,103494.0,350.0,2000.0,18111.45,,,,,,,,,,,,,350.0,,0.02,,,100.0,17.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.1548,51.747
2024-07-17,2000.0,103482.0,0.72,0.02,0.1,103482.0,0.0,2000.0,0.0,,,,,,0.02,,350.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9828,51.741
2024-07-18,2000.0,103622.0,0.71,0.02,0.1,103622.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9828,51.811
2024-07-19,2000.0,103546.0,0.71,0.02,0.1,103546.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9828,51.773
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.1,,0.0,0.0,2035.0,105268.52,0.02,0.0,,0.0,,0.0,51.729
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2035.0,105441.49,0.02,0.0,,0.0,,0.0,51.814
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2035.0,105504.58,0.02,0.0,,0.0,,0.0,51.845
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2035.0,105657.2,0.02,0.0,,0.0,,0.0,51.92
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2035.0,105708.08,0.02,0.0,,0.0,,0.0,51.945
2024-07-29,11800.0,613222.4,4.01,0.11,0.61,613222.4,0.0,11800.0,0.0,,,,11800.0,,,,,,,,0.61,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.7985,51.968
