,GOAI FP Equity_DX_SI_QTY,GOAI FP Equity_DX_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GOAI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GOAI FP Equity_DX_SI_MV,GOAI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY,GOAI FP Equity_DX_BROKER_SI_QTY,GOAI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_x,GOAI FP Equity_DX_BROKER_SI_MV_INC_x,GOAI FP Equity_DX_SUPPLY_SI_MV_NEW,GOAI FP Equity_DX_BROKER_SI_QTY_ADD,GOAI FP Equity_DX_SUPPLY_SI_MV_DEC,GOAI FP Equity_DX_BROKER_SI_QTY_INC,GOAI FP Equity_DX_SUPPLY_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GOAI FP Equity_DX_BROKER_SI_MV_INC_y,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_y,GOAI FP Equity_DX_BROKER_SI_MV_ADD,GOAI FP Equity_DX_SUPPLY_SI_QTY_ADD,GOAI FP Equity_DX_BROKER_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV,GOAI FP Equity_DX_BROKER_SI_MV_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV_RMV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GOAI FP Equity_DX_UTILIZATION_QUANTITY,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GOAI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_MV,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GOAI FP Equity_DX_BROKER_SI_CON_RATIO,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GOAI FP Equity_DX_DEMAND_SUPPLY_RATIO,GOAI FP Equity_PX_LAST
2024-11-27,3000.0,317796.0,0.72,0.03,0.25,74152.4,2400.0,700.0,254236.8,,,,,,0.34,,3200.0,,,,,,,0.25,,,100.0,19.83,0.0,0.0,,0.0,100.0,25.84,0.5572,69.9,0.2479,105.932
2024-11-28,4200.0,448375.2,0.99,0.05,0.38,202836.4,2400.0,1900.0,256214.4,,,,,1200.0,,,,,,,0.13,,,0.25,,,100.0,19.84,0.0,0.0,,0.0,100.0,16.9,0.6744,80.32,0.3471,106.756
2024-11-29,3000.0,321255.0,0.7,0.03,0.32,139210.5,1800.0,1300.0,192753.0,,,,,,0.06,,600.0,,,,,,600.0,0.19,0.0,,100.0,14.88,0.0,0.0,,0.0,100.0,3.37,0.9348,96.63,0.248,107.085
2024-12-02,3000.0,325335.0,0.69,0.03,0.32,140978.5,1800.0,1300.0,195201.0,,,,,,,,,,,,,,,0.19,,,100.0,14.88,0.0,0.0,,0.0,100.0,3.38,0.9348,96.62,0.2481,108.445
2024-12-03,3000.0,324645.0,0.7,0.03,0.32,140679.5,1800.0,1300.0,194787.0,,,,,,,,,,,,,,,0.19,,,100.0,15.66,0.0,0.0,,0.0,100.0,3.4,0.9343,96.6,0.261,108.215
2024-12-04,8100.0,893770.2,1.86,0.09,0.82,518607.4,5200.0,4700.0,573778.4,,,,,3400.0,,,,,,,0.32,3400.0,,0.55,,,100.0,34.89,0.0,0.0,,0.0,100.0,15.67,0.714,83.02,0.5435,110.342
2024-12-05,9800.0,1079097.6,2.18,0.11,0.96,451459.2,5800.0,4100.0,638649.6,,,0.0,,,,600.0,,,0.0,,,600.0,1200.0,0.63,0.13,,100.0,38.93,0.0,0.0,,0.0,100.0,20.08,0.6594,78.67,0.6577,110.112
2024-12-06,3000.0,331818.0,0.66,0.03,0.26,77424.2,2400.0,700.0,265454.4,,,,,,0.38,,3400.0,,,,,,3400.0,0.26,0.32,,100.0,16.67,0.0,0.0,,0.0,100.0,5.8,0.8836,93.82,0.2084,110.606
2024-12-09,1800.0,197280.0,0.4,0.02,0.19,10960.0,1800.0,100.0,197280.0,,,,,,0.07,,600.0,,,,,,600.0,0.19,0.0,,100.0,14.99,0.0,0.0,,0.0,100.0,5.84,0.8901,94.16,0.1499,109.6
2024-12-10,1800.0,197130.6,0.66,0.02,0.19,10951.7,1800.0,100.0,197130.6,,,,,,,,,,,,,,,0.19,,,100.0,14.98,0.0,0.0,,0.0,100.0,5.76,0.8914,94.24,0.1498,109.517
2024-12-11,1800.0,198995.4,0.55,0.02,0.19,11055.3,1800.0,100.0,198995.4,,,,,,,,,,,,,,,0.19,,,100.0,14.97,0.0,0.0,,0.0,100.0,5.81,0.8906,94.19,0.1497,110.553
2024-12-12,1800.0,198523.8,0.55,0.02,0.19,11029.1,1800.0,100.0,198523.8,,,,,,,,,,,,,,,0.19,,,100.0,14.99,0.0,0.0,,0.0,100.0,5.88,0.8893,94.12,0.1499,110.291
2024-12-13,1800.0,197067.6,0.51,0.02,0.19,10948.2,1800.0,100.0,197067.6,,,,,,,,,,,,,,,0.19,,,100.0,14.99,0.0,0.0,,0.0,100.0,5.9,0.8889,94.1,0.1499,109.482
2024-12-16,8800.0,964673.6,2.49,0.1,0.9,394639.2,5300.0,3600.0,580996.6,,,,,3500.0,,,,,,,0.33,3500.0,,0.57,,,100.0,35.32,0.0,0.0,,0.0,100.0,19.63,0.6652,79.15,0.5865,109.622
2024-12-17,10000.0,1097790.0,2.64,0.12,0.98,461071.8,5900.0,4200.0,647696.1,,,0.0,,,,600.0,,,0.0,,,600.0,,0.64,,,100.0,39.32,0.0,0.0,,0.0,100.0,19.65,0.665,79.14,0.6664,109.779
2024-12-18,16000.0,1749856.0,4.24,0.19,1.62,1115533.2,5900.0,10200.0,645259.4,,,0.65,,,,6000.0,,,0.65,,,,,0.64,,,100.0,39.32,0.0,0.0,,0.0,100.0,11.4,0.7856,87.89,1.0664,109.366
2024-12-19,21000.0,2253258.0,5.58,0.24,2.05,1362684.6,8400.0,12700.0,901303.2,,2500.0,0.18,,,,2500.0,,,0.18,2500.0,,,,0.9,,,100.0,55.99,0.0,0.0,,0.0,100.0,13.35,0.6228,77.27,1.3996,107.298
2024-12-20,33448.0,3603319.59,8.33,0.39,3.48,2978491.39,5900.0,27648.0,635601.1,,,1.7,,,0.27,14948.0,2500.0,,1.7,,,,,0.63,,,100.0,39.33,0.0,0.0,,0.0,100.0,5.17,0.8959,94.51,2.2299,107.729
2024-12-23,22900.0,2464910.2,5.71,0.26,2.46,2281925.6,1800.0,21200.0,193748.4,,,,,,0.44,,4100.0,,,,,,6448.0,0.19,0.58,,100.0,13.74,0.0,0.0,,0.0,100.0,7.22,0.8579,92.34,1.7481,107.638
2024-12-24,22900.0,2482657.7,5.65,0.26,2.47,2298355.6,1800.0,21200.0,195143.4,,,,,,,,,,,,,,,0.19,,,100.0,13.74,0.0,0.0,,0.0,100.0,7.23,0.8578,92.33,1.7481,108.413
2024-12-25,22900.0,2482657.7,5.68,0.26,2.47,2298355.6,1800.0,21200.0,195143.4,,,,,,,,,,,,,,,0.19,,,100.0,13.74,0.0,0.0,,0.0,100.0,7.23,0.8577,92.33,1.7482,
2024-12-26,22900.0,2482657.7,5.68,0.26,2.48,2298355.6,1800.0,21200.0,195143.4,,,,,,,,,,,,,,,0.19,,,100.0,14.21,0.0,0.0,,0.0,100.0,7.21,0.8581,92.35,1.808,
2024-12-27,22900.0,2463078.2,5.68,0.26,2.48,2280229.6,1800.0,21200.0,193604.4,,,,,,,,,,,,,,,0.19,,,100.0,14.21,0.0,0.0,,0.0,100.0,7.24,0.8576,92.32,1.808,107.558
2024-12-30,1800.0,192769.2,0.45,0.02,0.19,10709.4,1800.0,100.0,192769.2,,,,,,,,,,,,,,21100.0,0.19,2.29,,100.0,14.56,0.0,0.0,,0.0,100.0,5.7,0.8924,94.3,0.1456,107.094
2024-12-31,1800.0,193158.0,0.44,0.02,0.19,10731.0,1800.0,100.0,193158.0,,,,,,,,,,,,,,,0.19,,,100.0,14.54,0.0,0.0,,0.0,100.0,5.67,0.8931,94.33,0.1454,107.31
2025-01-01,1800.0,193158.0,0.45,0.02,0.19,10731.0,1700.0,100.0,182427.0,,,,,,0.01,,100.0,,,,,,,0.18,,,100.0,13.74,0.0,0.0,,0.0,100.0,5.68,0.8929,94.32,0.1454,
2025-01-02,1805.0,195284.76,0.45,0.02,0.19,11360.06,1705.0,105.0,184465.66,,,,,5.0,,,,,,,0.0,5.0,,0.18,,,100.0,14.0,0.0,0.0,,0.0,100.0,5.68,0.8928,94.32,0.1482,108.191
2025-01-03,1805.0,195033.86,0.42,0.02,0.19,11345.46,1705.0,105.0,184228.66,,,,,,,,,,,,,,,0.18,,,100.0,14.0,0.0,0.0,,0.0,100.0,5.74,0.8918,94.26,0.1482,108.052
2025-01-06,14800.0,1619223.6,3.49,0.17,1.55,1050307.2,5200.0,9600.0,568916.4,,3495.0,,,9500.0,,,,,,3495.0,0.98,,5.0,0.56,0.0,,100.0,34.72,0.0,0.0,,0.0,100.0,11.5,0.7842,87.8,0.9883,109.407
2025-01-07,16000.0,1730832.0,3.79,0.18,1.61,1103405.4,5800.0,10200.0,627426.6,,,0.0,,,,600.0,,,0.0,,,600.0,,0.63,,,100.0,38.69,0.0,0.0,,0.0,100.0,11.56,0.783,87.73,1.0673,108.177
2025-01-08,5800.0,625965.0,1.34,0.07,0.62,442492.5,1800.0,4100.0,194265.0,,,,,,0.45,,4100.0,,,,,100.0,6100.0,0.19,0.54,,100.0,12.51,0.0,0.0,,0.0,100.0,28.52,0.5679,69.73,0.4032,107.925
2025-01-09,15000.0,1620990.0,3.38,0.17,1.56,1048240.2,5300.0,9700.0,572749.8,,,0.54,,,0.01,5600.0,100.0,,0.54,,,3600.0,,0.57,,,100.0,35.09,0.0,0.0,,0.0,100.0,11.38,0.7861,87.93,0.9932,108.066
2025-01-10,27900.0,2977264.8,6.33,0.32,2.91,2411691.2,5300.0,22600.0,565573.6,,,1.37,,,,13000.0,,,1.37,,,,100.0,0.56,0.01,,100.0,35.1,0.0,0.0,,0.0,100.0,6.02,0.8868,93.98,1.8479,106.712
2025-01-13,34035.0,3603387.56,7.7,0.39,3.53,3222244.76,5335.0,30435.0,564832.45,,35.0,0.8,,35.0,,7800.0,,,0.8,35.0,0.0,,,0.56,,,100.0,35.23,0.0,0.0,,0.0,100.0,0.11,0.9979,99.89,2.2477,105.873
2025-01-14,20835.0,2209364.24,4.49,0.24,2.22,2209364.24,1735.0,20835.0,183981.14,,,,,,0.38,,3600.0,,,,,,9600.0,0.18,0.93,,100.0,14.17,0.0,0.0,,0.0,100.0,0.17,0.9967,99.83,1.7017,106.041
2025-01-15,22500.0,2436817.5,4.73,0.26,2.43,2252702.4,1700.0,20800.0,184115.1,,,,,,0.0,,35.0,,,,,,35.0,0.18,0.0,,100.0,14.12,0.0,0.0,,0.0,100.0,7.3,0.8646,92.7,1.8688,108.303
2025-01-16,22500.0,2456460.0,4.72,0.26,2.45,2270860.8,1700.0,20800.0,185599.2,,,,,,,,,,,,,,,0.18,,,100.0,14.15,0.0,0.0,,0.0,100.0,7.24,0.8657,92.76,1.8727,109.176
2025-01-17,9500.0,1044401.5,1.88,0.11,1.02,857508.6,1700.0,7800.0,186892.9,,,,,,,,,,,,,,13000.0,0.17,1.4,,100.0,7.53,0.0,0.0,,0.0,100.0,17.07,0.7169,82.93,0.4209,109.937
2025-01-20,17700.0,1937565.9,3.36,0.2,1.93,1423071.0,4700.0,13000.0,514494.9,,,0.58,,,,5200.0,,,0.58,,,3000.0,,0.51,,,100.0,18.75,0.0,0.0,,0.0,100.0,9.13,0.8341,90.87,0.706,109.467
2025-01-21,21700.0,2384656.4,4.0,0.25,2.38,1868164.0,4700.0,17000.0,516492.4,,,0.44,,,,4000.0,,,0.44,,,,,0.51,,,100.0,18.75,0.0,0.0,,0.0,100.0,7.45,0.8621,92.55,0.8655,109.892
2025-01-22,33700.0,3783802.3,6.12,0.38,3.69,3199951.5,5200.0,28500.0,583850.8,,500.0,1.16,,1000.0,,10500.0,,,1.16,500.0,0.11,1000.0,,0.56,,,100.0,20.33,0.0,0.0,,0.0,100.0,4.77,0.8544,92.26,1.3174,112.279
2025-01-23,14900.0,1670498.6,2.57,0.17,1.59,1423847.8,2200.0,12700.0,246650.8,,,,,,0.33,,3000.0,,,,,,15800.0,0.23,1.76,,100.0,9.77,0.0,0.0,,0.0,100.0,11.04,0.8035,88.96,0.6614,112.114
2025-01-24,12200.0,1364301.6,2.12,0.14,1.37,1364301.6,0.0,12200.0,0.0,,,,,,0.23,,2200.0,,,,,,500.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,11.5,1.0,100.0,0.5513,111.828
2025-01-27,20800.0,2243612.8,3.84,0.23,2.16,1779789.0,4300.0,16500.0,463823.8,,,0.3,,,,4300.0,,,0.3,,,4300.0,,0.48,,,100.0,16.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8093,107.866
2025-01-28,27900.0,3061969.2,4.64,0.31,2.94,2590052.8,4300.0,23600.0,471916.4,,,0.68,,1100.0,,6000.0,,,0.68,,0.12,,,0.47,,,100.0,16.74,0.0,0.0,,0.0,100.0,4.14,0.9207,95.86,1.0859,109.748
2025-01-29,17700.0,1943141.4,2.88,0.2,1.95,1591839.0,3200.0,14500.0,351302.4,,,,,,0.11,,1100.0,,,,,,9100.0,0.35,0.89,,100.0,12.7,0.0,0.0,,0.0,100.0,6.21,0.8834,93.79,0.7023,109.782
2025-01-30,17700.0,1951779.0,2.81,0.2,1.98,1598915.0,3200.0,14500.0,352864.0,,,,,,,,,,,,,,,0.36,,,100.0,12.69,0.0,0.0,,0.0,100.0,6.19,0.8838,93.81,0.702,110.27
2025-01-31,17700.0,1978435.2,2.69,0.2,1.98,1620752.0,3200.0,14500.0,357683.2,,,,,,,,,,,,,,,0.35,,,100.0,12.68,0.0,0.0,,0.0,100.0,6.15,0.8846,93.85,0.7016,111.776
2025-02-03,17700.0,1953035.7,2.63,0.2,1.95,1599944.5,3200.0,14500.0,353091.2,,,,,,,,,,,,,,,0.36,,,100.0,12.64,0.0,0.0,,0.0,100.0,6.28,0.8822,93.72,0.6991,110.341
2025-02-04,3200.0,354144.0,0.46,0.04,0.35,0.0,3200.0,0.0,354144.0,,,,,,,,,,,,,,14500.0,0.35,1.59,,100.0,13.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1318,110.67
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.35,,3200.0,,,,,,,0.0,,,0.0,0.0,21624.0,2372109.55,,2.37,0.0,,0.0,,0.0,109.698
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21626.0,2406108.76,,2.39,0.0,,0.0,,0.0,111.26
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21642.0,2408429.97,,2.39,0.0,,0.0,,0.0,111.285
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21664.0,2440622.91,,2.39,0.0,,0.0,,0.0,112.658
2025-02-11,6700.0,751532.3,0.93,0.07,0.75,437459.1,2800.0,3900.0,314073.2,,,,,3900.0,,,,,,,0.44,2800.0,,0.31,,,100.0,11.69,0.0,0.0,,0.0,100.0,16.41,0.7256,83.59,0.2797,112.169
2025-02-12,8100.0,895641.3,1.12,0.09,0.9,508635.8,3500.0,4600.0,387005.5,,700.0,0.07,,,,700.0,,,0.07,700.0,,,,0.39,,,100.0,14.2,0.0,0.0,,0.0,100.0,13.67,0.764,86.33,0.3285,110.573
2025-02-13,14100.0,1564902.6,1.86,0.15,1.56,1176451.6,3500.0,10600.0,388451.0,,,0.67,,,,6000.0,,,0.67,,,,,0.39,,,100.0,14.19,0.0,0.0,,0.0,100.0,7.77,0.8566,92.23,0.5715,110.986
2025-02-14,14100.0,1558881.9,1.92,0.15,1.57,1171925.4,3500.0,10600.0,386956.5,,,,,,,,,,,,,,,0.39,,,100.0,14.19,0.0,0.0,,0.0,100.0,7.82,0.8559,92.18,0.5715,110.559
2025-02-17,35500.0,3961480.5,4.74,0.39,3.97,3515116.5,4000.0,31500.0,446364.0,,500.0,2.35,,,,20900.0,,,2.35,500.0,,,,0.44,,,100.0,15.89,0.0,0.0,,0.0,100.0,3.07,0.9404,96.93,1.4106,111.591
2025-02-18,39200.0,4384128.0,5.2,0.43,4.39,3668352.0,6400.0,32800.0,715776.0,,,0.26,,,,2400.0,,,0.26,,,2400.0,1100.0,0.72,0.12,,100.0,27.41,0.0,0.0,,0.0,100.0,6.13,0.8848,93.87,1.6787,111.84
2025-02-19,29600.0,3322718.4,3.91,0.32,3.23,2806350.0,4600.0,25000.0,516368.4,,,,,,0.27,,2400.0,,,,,600.0,7800.0,0.51,0.93,,100.0,19.7,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2674,112.254
2025-02-20,21600.0,2391508.8,2.85,0.24,2.32,2325078.0,600.0,21000.0,66430.8,,,,,,0.44,,4000.0,,,,,,4000.0,0.07,0.46,,100.0,2.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9248,110.718
2025-02-21,36000.0,3982644.0,4.62,0.4,3.91,3451624.8,4800.0,31200.0,531019.2,,,1.11,,,,10200.0,,,1.11,,,4200.0,,0.53,,,100.0,20.36,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5273,110.629
2025-02-24,42200.0,4553000.2,5.32,0.47,4.49,4035123.4,4800.0,37400.0,517876.8,,,0.59,,,,6200.0,,,0.59,,,,,0.53,,,100.0,20.05,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7626,107.891
2025-02-25,38100.0,4012882.5,4.82,0.42,3.98,3507322.5,4800.0,33300.0,505560.0,,,,,,,,,,,,,,4100.0,0.52,0.51,,100.0,20.06,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5919,105.325
2025-02-26,26100.0,2802774.6,3.21,0.29,2.83,2416185.0,3600.0,22500.0,386589.6,,,,,,0.52,,4800.0,,,,,3600.0,10800.0,0.39,1.05,,100.0,17.62,0.0,0.0,,0.0,100.0,13.79,0.7622,86.21,1.2772,107.386
2025-02-27,26100.0,2797580.7,3.1,0.29,2.79,2411707.5,3600.0,22500.0,385873.2,,,,,,,,,,,,,,,0.39,,,100.0,18.13,0.0,0.0,,0.0,100.0,13.81,0.762,86.19,1.3147,107.187
2025-02-28,1200.0,125462.4,0.14,0.01,0.12,0.0,1200.0,0.0,125462.4,,,,,,0.26,,2400.0,,,,,,22500.0,0.12,2.39,,15.58,6.03,6504.0,680006.21,,0.67,15.58,,1.0,100.0,0.0603,104.552
2025-03-03,1200.0,125564.4,0.14,0.01,0.12,0.0,1200.0,0.0,125564.4,,,,,,,,,,,,,,,0.12,,,15.58,6.02,6504.0,680559.05,,0.67,15.58,,1.0,100.0,0.0602,104.637
2025-03-04,1200.0,120573.6,0.14,0.01,0.12,0.0,1200.0,0.0,120573.6,,,,,,,,,,,,,,,0.12,,,15.58,6.05,6504.0,653508.91,,0.64,15.58,,1.0,100.0,0.0605,100.478
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.12,,1200.0,,,,,,,0.0,,,0.0,0.0,20114.0,2002891.78,,2.01,0.0,,0.0,100.0,0.0,99.577
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19906.0,2003737.96,,2.0,0.0,,0.0,,0.0,100.66
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19930.0,1930778.54,,1.97,0.0,,0.0,,0.0,96.878
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,20265.0,1936543.67,,1.97,0.0,,0.0,,0.0,95.561
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,20664.0,1941858.07,,1.99,0.0,,0.0,,0.0,93.973
2025-03-12,85.0,8097.1,0.01,0.0,0.01,8097.1,85.0,85.0,8097.1,,,,,85.0,,,,,,,0.01,85.0,,0.01,,,100.0,0.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043,95.26
2025-03-13,85.0,7933.31,0.01,0.0,0.01,7933.31,85.0,85.0,7933.31,,,,,,,,,,,,,,,0.01,,,100.0,0.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043,93.333
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01,,85.0,,,,,,85.0,0.0,0.01,,0.0,0.0,19743.0,1874341.19,,1.9,0.0,,0.0,,0.0,94.937
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,18294.0,1745448.83,,1.77,0.0,,0.0,,0.0,95.411
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14100.0,1338865.5,,1.34,0.0,,0.0,,0.0,94.955
2025-03-19,1300.0,125486.4,0.15,0.01,0.13,0.0,1300.0,0.0,125486.4,,,,,,,,,,,,,1300.0,,0.13,,,16.87,9.22,6404.0,618165.31,,0.62,16.87,,1.0,100.0,0.0922,96.528
2025-03-20,1300.0,125377.2,0.15,0.01,0.13,0.0,1300.0,0.0,125377.2,,,,,,,,,,,,,,,0.13,,,16.87,9.28,6404.0,617627.38,,0.62,16.87,,1.0,100.0,0.0928,96.444
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.13,,1300.0,,,,,,,0.0,,,0.0,0.0,14011.0,1345504.35,,1.35,0.0,,0.0,100.0,0.0,96.032
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14015.0,1377324.13,,1.37,0.0,,0.0,,0.0,98.275
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14013.0,1385787.61,,1.38,0.0,,0.0,,0.0,98.893
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14012.0,1367641.26,,1.37,0.0,,0.0,,0.0,97.605
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14009.0,1351644.36,,1.35,0.0,,0.0,,0.0,96.484
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14009.0,1306087.09,,1.32,0.0,,0.0,,0.0,93.232
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14007.0,1289358.36,,1.3,0.0,,0.0,,0.0,92.051
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14006.0,1309631.03,,1.29,0.0,,0.0,,0.0,93.505
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14012.0,1314998.18,,1.29,0.0,,0.0,,0.0,93.848
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13982.0,1224110.12,,1.26,0.0,,0.0,,0.0,87.549
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14163.0,1184253.41,,1.21,0.0,,0.0,,0.0,83.616
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14280.0,1166319.0,,1.18,0.0,,0.0,,0.0,81.675
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14381.0,1211944.39,,1.21,0.0,,0.0,,0.0,84.274
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14172.0,1140661.76,,1.13,0.0,,0.0,,0.0,80.487
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14182.0,1197258.62,,1.17,0.0,,0.0,,0.0,84.421
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12381.0,1031485.87,,1.04,0.0,,0.0,,0.0,83.312
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13775.0,1176123.27,,1.18,0.0,,0.0,,0.0,85.381
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13772.0,1187394.3,,1.17,0.0,,0.0,,0.0,86.218
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13902.0,1180321.51,,1.18,0.0,,0.0,,0.0,84.903
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13951.0,1162522.88,,1.17,0.0,,0.0,,0.0,83.329
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13960.0,1163272.84,,1.16,0.0,,0.0,,0.0,
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,15010.0,1250768.29,,1.25,0.0,,0.0,,0.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13751.0,1122384.12,,1.14,0.0,,0.0,,0.0,81.622
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13250.0,1131987.25,,1.12,0.0,,0.0,,0.0,85.433
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13886.0,1205429.77,,1.2,0.0,,0.0,,0.0,86.809
2025-04-25,8800.0,775183.2,1.61,0.1,0.77,387591.6,4400.0,4400.0,387591.6,,,,,4400.0,,,,,,,0.39,4400.0,,0.38,,,100.0,24.2,0.0,0.0,,0.0,100.0,49.69,0.5,50.31,0.484,88.089
