,ARTO FP Equity_DX_SI_QTY,ARTO FP Equity_DX_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARTO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARTO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARTO FP Equity_DX_SI_MV,ARTO FP Equity_DX_DSS,ARTO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SUPPLY_SI_QTY,ARTO FP Equity_DX_BROKER_SI_QTY,ARTO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARTO FP Equity_DX_BROKER_SI_QTY_ADD,ARTO FP Equity_DX_BROKER_SI_MV_ADD,ARTO FP Equity_DX_BROKER_SI_QTY_DEC,ARTO FP Equity_DX_SUPPLY_SI_MV,ARTO FP Equity_DX_BROKER_SI_MV_DEC,ARTO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARTO FP Equity_DX_UTILIZATION_QUANTITY,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARTO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARTO FP Equity_DX_ACTIVE_UTILIZATION_MV,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARTO FP Equity_DX_BROKER_SI_CON_RATIO,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARTO FP Equity_DX_DEMAND_SUPPLY_RATIO,ARTO FP Equity_PX_LAST
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,94800.0,0.09,0.0,,0.0,,0.0,4740.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.1,0.0,,0.0,,0.0,4760.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.1,0.0,,0.0,,0.0,4760.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.1,0.0,,0.0,,0.0,4760.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.09,0.0,,0.0,,0.0,4760.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.09,0.0,,0.0,,0.0,4760.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.1,0.0,,0.0,,0.0,4760.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.1,0.0,,0.0,,0.0,4760.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.09,0.0,,0.0,,0.0,4760.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95200.0,0.09,0.0,,0.0,,0.0,4760.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95600.0,0.1,0.0,,0.0,,0.0,4780.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95600.0,0.1,0.0,,0.0,,0.0,4780.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,95600.0,0.1,0.0,,0.0,,0.0,4780.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,96800.0,0.1,0.0,,0.0,,0.0,4840.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,99600.0,0.1,0.0,,0.0,,0.0,4980.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,99600.0,0.1,0.0,,0.0,,0.0,4980.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98000.0,0.1,0.0,,0.0,,0.0,4900.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,97200.0,0.1,0.0,,0.0,,0.0,4860.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,97200.0,0.1,0.0,,0.0,,0.0,4860.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,97200.0,0.1,0.0,,0.0,,0.0,4860.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,97200.0,0.1,0.0,,0.0,,0.0,4860.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,97200.0,0.1,0.0,,0.0,,0.0,4860.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,101000.0,0.1,0.0,,0.0,,0.0,5050.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98400.0,0.1,0.0,,0.0,,0.0,4920.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,98000.0,0.1,0.0,,0.0,,0.0,4900.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,99600.0,0.1,0.0,,0.0,,0.0,4980.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,99600.0,0.1,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,99600.0,0.1,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,104000.0,0.1,0.0,,0.0,,0.0,5200.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,104000.0,0.1,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,104000.0,0.11,0.0,,0.0,,0.0,5200.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,104000.0,0.1,0.0,,0.0,,0.0,5200.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,104000.0,0.1,0.0,,0.0,,0.0,5200.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,100000.0,0.1,0.0,,0.0,,0.0,5000.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,104000.0,0.1,0.0,,0.0,,0.0,5200.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,105000.0,0.1,0.0,,0.0,,0.0,5250.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,106000.0,0.1,0.0,,0.0,,0.0,5300.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,105000.0,0.11,0.0,,0.0,,0.0,5250.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,103000.0,0.11,0.0,,0.0,,0.0,5150.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,103000.0,0.1,0.0,,0.0,,0.0,5150.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,103000.0,0.1,0.0,,0.0,,0.0,5150.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,102000.0,0.1,0.0,,0.0,,0.0,5100.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,101000.0,0.1,0.0,,0.0,,0.0,5050.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,101000.0,0.1,0.0,,0.0,,0.0,5050.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,20.0,101000.0,0.1,0.0,,0.0,,0.0,5050.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,111100.0,0.11,0.0,,0.0,,0.0,5050.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,109120.0,0.11,0.0,,0.0,,0.0,4960.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,109120.0,0.11,0.0,,0.0,,0.0,4960.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,108680.0,0.11,0.0,,0.0,,0.0,4940.0
2024-02-21,10.0,49000.0,0.09,4.92,0.0,0.05,0.0,49000.0,0.0,10.0,0.0,10.0,0.05,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.62,0.5004,51.38,0.4545,4900.0
2024-02-22,10.0,48600.0,0.09,4.55,0.0,0.05,0.0,48600.0,0.0,10.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.37,0.5005,51.63,0.4545,4860.0
2024-02-23,10.0,48600.0,0.09,3.9,0.0,0.05,0.0,48600.0,0.0,10.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.35,0.5005,51.65,0.4545,4860.0
2024-02-26,10.0,48200.0,0.09,3.66,0.0,0.05,0.0,48200.0,0.0,10.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.18,0.5007,51.82,0.4545,4820.0
2024-02-27,10.0,48200.0,0.09,3.66,0.0,0.05,0.0,48200.0,0.0,10.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.17,0.5007,51.83,0.4545,4820.0
2024-02-28,10.0,48200.0,0.09,3.61,0.0,0.05,0.0,48200.0,0.0,10.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.5007,51.8,0.4545,4820.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,10.0,0.0,0.05,0.0,0.0,22.0,106040.0,0.11,0.0,,0.0,,0.0,4820.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,106040.0,0.11,0.0,,0.0,,0.0,4820.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,106480.0,0.11,0.0,,0.0,,0.0,4840.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,105600.0,0.11,0.0,,0.0,,0.0,4800.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,102960.0,0.11,0.0,,0.0,,0.0,4680.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,102960.0,0.1,0.0,,0.0,,0.0,4680.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,105160.0,0.1,0.0,,0.0,,0.0,4780.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,104280.0,0.11,0.0,,0.0,,0.0,4740.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,103840.0,0.1,0.0,,0.0,,0.0,4720.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,103400.0,0.1,0.0,,0.0,,0.0,4700.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,103400.0,0.1,0.0,,0.0,,0.0,4700.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,102960.0,0.1,0.0,,0.0,,0.0,4680.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,106040.0,0.1,0.0,,0.0,,0.0,4820.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107360.0,0.11,0.0,,0.0,,0.0,4880.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107800.0,0.11,0.0,,0.0,,0.0,4900.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107360.0,0.11,0.0,,0.0,,0.0,4880.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107360.0,0.11,0.0,,0.0,,0.0,4880.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,109120.0,0.11,0.0,,0.0,,0.0,4960.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,109560.0,0.11,0.0,,0.0,,0.0,4980.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,108240.0,0.11,0.0,,0.0,,0.0,4920.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,108240.0,0.11,0.0,,0.0,,0.0,4920.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,112200.0,0.11,0.0,,0.0,,0.0,5100.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107800.0,0.11,0.0,,0.0,,0.0,4900.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107800.0,0.11,0.0,,0.0,,0.0,4900.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,107800.0,0.11,0.0,,0.0,,0.0,4900.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,108680.0,0.11,0.0,,0.0,,0.0,4940.0
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,108680.0,0.11,0.0,,0.0,,0.0,4940.0
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,109120.0,0.11,0.0,,0.0,,0.0,4960.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,22.0,110000.0,0.11,0.0,,0.0,,0.0,5000.0
