,ALLDL FP Equity_DX_SI_QTY,ALLDL FP Equity_DX_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLDL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLDL FP Equity_DX_SI_MV,ALLDL FP Equity_DX_DSS,ALLDL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY,ALLDL FP Equity_DX_BROKER_SI_QTY,ALLDL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLDL FP Equity_DX_BROKER_SI_MV_INC_x,ALLDL FP Equity_DX_SUPPLY_SI_MV_NEW,ALLDL FP Equity_DX_BROKER_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_NEW,ALLDL FP Equity_DX_SUPPLY_SI_MV_DEC,ALLDL FP Equity_DX_BROKER_SI_QTY_INC,ALLDL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALLDL FP Equity_DX_BROKER_SI_MV_INC_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLDL FP Equity_DX_BROKER_SI_MV_ADD,ALLDL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV,ALLDL FP Equity_DX_BROKER_SI_MV_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV_RMV,ALLDL FP Equity_DX_BROKER_SI_MV_RMV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLDL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLDL FP Equity_DX_BROKER_SI_CON_RATIO,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLDL FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-10-13,3800.0,113240.0,0.1,0.35,0.06,0.12,0.0,26820.0,2900.0,900.0,86420.0,,,,,,900.0,,,,,,,,,0.03,2900.0,,0.09,,,,100.0,4.51,0.0,0.0,,0.0,100.0,48.35,0.5005,51.65,0.0591
2020-10-14,2116.0,63903.2,0.06,0.19,0.03,0.06,0.0,36723.2,1216.0,1216.0,36723.2,,,,,,316.0,,0.05,,1684.0,,,,,0.01,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-15,2116.0,63056.8,0.06,0.19,0.03,0.06,0.0,36236.8,1216.0,1216.0,36236.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-16,2116.0,63903.2,0.06,0.19,0.03,0.06,0.0,36723.2,1216.0,1216.0,36723.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-19,2116.0,63056.8,0.06,0.21,0.03,0.06,0.0,36236.8,1216.0,1216.0,36236.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-20,2116.0,63056.8,0.06,0.21,0.03,0.06,0.0,36236.8,1216.0,1216.0,36236.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-21,2116.0,65807.6,0.06,0.21,0.03,0.06,0.0,37817.6,1216.0,1216.0,37817.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-22,2116.0,66442.4,0.06,0.23,0.03,0.07,0.0,38182.4,1216.0,1216.0,38182.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-23,2116.0,65807.6,0.06,0.23,0.03,0.07,0.0,37817.6,1216.0,1216.0,37817.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-26,2116.0,66654.0,0.06,0.23,0.03,0.07,0.0,38304.0,1216.0,1216.0,38304.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-27,2116.0,64538.0,0.06,0.25,0.03,0.07,0.0,37088.0,1216.0,1216.0,37088.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-28,2116.0,60729.2,0.06,0.25,0.03,0.07,0.0,34899.2,1216.0,1216.0,34899.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.89,0.0,0.0,,0.0,100.0,15.56,0.7372,84.44,0.0329
2020-10-29,2102.0,66423.2,0.06,0.22,0.03,0.06,0.0,37983.2,1202.0,1202.0,37983.2,,,,,,,,0.0,,14.0,,,,,,,14.0,0.04,0.0,,,100.0,1.87,0.0,0.0,,0.0,100.0,14.98,0.7453,85.02,0.0327
2020-10-30,1929.0,70987.2,0.05,0.19,0.03,0.06,0.0,37867.2,1029.0,1029.0,37867.2,,,,,,,,0.0,,173.0,,,,,,,173.0,0.03,0.0,,,100.0,1.6,0.0,0.0,,0.0,100.0,7.0,0.8698,93.0,0.03
2020-11-02,1929.0,71758.8,0.05,0.16,0.03,0.07,0.0,38278.8,1029.0,1029.0,38278.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.7,0.0,0.0,,0.0,100.0,7.0,0.8698,93.0,0.032
2020-11-03,1800.0,65880.0,0.05,0.14,0.03,0.07,0.0,32940.0,900.0,900.0,32940.0,,,,,,,,0.0,,129.0,,,,,,,129.0,0.03,0.01,,,100.0,1.49,0.0,0.0,,0.0,100.0,6.72,1.0,100.0,0.0298
2020-11-04,1800.0,68760.0,0.05,0.14,0.03,0.07,0.0,34380.0,900.0,900.0,34380.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0298
2020-11-05,1800.0,68040.0,0.05,0.13,0.03,0.07,0.0,34020.0,900.0,900.0,34020.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,2.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0406
2020-11-06,1800.0,68220.0,0.05,0.14,0.03,0.07,0.0,34110.0,900.0,900.0,34110.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0411
2020-11-09,1800.0,64800.0,0.05,0.13,0.03,0.07,0.0,32400.0,900.0,900.0,32400.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,2.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0423
2020-11-10,1800.0,64620.0,0.05,0.12,0.03,0.07,0.0,32310.0,900.0,900.0,32310.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,2.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0423
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.03,,900.0,,,,,,,900.0,0.0,0.03,,,0.0,0.0,40799.0,1542202.2,,1.47,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40422.0,1531993.8,,1.45,0.0,,0.0,,0.0
2020-11-13,2200.0,81620.0,0.06,0.14,0.03,0.08,0.0,40810.0,1100.0,1100.0,40810.0,,,,,,1100.0,,,,,,,,,0.04,1100.0,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-16,2200.0,84700.0,0.06,0.14,0.03,0.08,0.0,42350.0,1100.0,1100.0,42350.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-17,2200.0,81620.0,0.06,0.14,0.03,0.08,0.0,40810.0,1100.0,1100.0,40810.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-18,2200.0,79420.0,0.06,0.14,0.03,0.08,0.0,39710.0,1100.0,1100.0,39710.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-19,2200.0,83600.0,0.06,0.13,0.03,0.08,0.0,41800.0,1100.0,1100.0,41800.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-20,2200.0,83600.0,0.06,0.13,0.03,0.08,0.0,41800.0,1100.0,1100.0,41800.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-23,2200.0,87340.0,0.06,0.13,0.03,0.08,0.0,43670.0,1100.0,1100.0,43670.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-24,2200.0,90640.0,0.06,0.13,0.03,0.09,0.0,45320.0,1100.0,1100.0,45320.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,2.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0536
2020-11-25,3615.0,151107.0,0.1,0.21,0.06,0.15,0.0,45980.0,2515.0,1100.0,105127.0,,,,,,,,,,,,,,,,1415.0,,0.1,,,,100.0,6.13,0.0,0.0,,0.0,100.0,39.04,0.524,60.96,0.0881
2020-11-26,3615.0,154722.0,0.1,0.2,0.06,0.15,0.0,47080.0,2515.0,1100.0,107642.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,6.13,0.0,0.0,,0.0,100.0,39.11,0.5237,60.89,0.0881
2020-11-27,2750.0,123750.0,0.08,0.15,0.04,0.12,0.0,74250.0,1650.0,1650.0,74250.0,,,,,,550.0,,0.04,,865.0,,,,,0.02,,,0.07,,,,100.0,4.16,0.0,0.0,,0.0,100.0,20.05,0.6794,79.95,0.0694
2020-11-30,2750.0,118250.0,0.08,0.14,0.04,0.13,0.0,70950.0,1650.0,1650.0,70950.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.47,0.0,0.0,,0.0,100.0,20.82,0.6703,79.18,0.0745
2020-12-01,2750.0,124575.0,0.08,0.14,0.04,0.12,0.0,74745.0,1650.0,1650.0,74745.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.47,0.0,0.0,,0.0,100.0,20.65,0.6723,79.35,0.0745
2020-12-02,2450.0,109270.0,0.07,0.12,0.04,0.11,0.0,60210.0,1350.0,1350.0,60210.0,,,,,,,,0.01,,300.0,,,,,,,300.0,0.06,0.01,,,100.0,3.66,0.0,0.0,,0.0,100.0,10.06,0.8191,89.94,0.0664
2020-12-03,2428.0,111202.4,0.07,0.12,0.04,0.11,0.0,60822.4,1328.0,1328.0,60822.4,,,,,,,,0.0,,22.0,,,,,,,22.0,0.06,0.0,,,100.0,3.6,0.0,0.0,,0.0,100.0,9.7,0.8248,90.3,0.0658
2020-12-04,228.0,10146.0,0.01,0.01,0.0,0.01,0.0,10146.0,228.0,228.0,10146.0,,,,,,,,0.05,,1100.0,,,,,,,1100.0,0.01,0.05,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066
2020-12-07,228.0,10670.4,0.01,0.01,0.0,0.01,0.0,10670.4,228.0,228.0,10670.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066
2020-12-08,228.0,10442.4,0.01,0.01,0.0,0.01,0.0,10442.4,228.0,228.0,10442.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066
2020-12-09,228.0,10191.6,0.01,0.01,0.0,0.01,0.0,10191.6,228.0,228.0,10191.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066
2020-12-10,228.0,10032.0,0.01,0.01,0.0,0.01,0.0,10032.0,228.0,228.0,10032.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066
2020-12-11,3250.0,147550.0,0.09,0.16,0.05,0.14,0.0,74910.0,1650.0,1650.0,74910.0,,,,,,1600.0,,0.01,,178.0,,,,,0.07,1600.0,178.0,0.07,0.01,,,100.0,4.35,0.0,0.0,,0.0,100.0,1.64,0.9678,98.36,0.0857
2020-12-14,3250.0,148525.0,0.09,0.18,0.05,0.15,0.0,75405.0,1650.0,1650.0,75405.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.35,0.0,0.0,,0.0,100.0,1.61,0.9683,98.39,0.0857
2020-12-15,3250.0,148525.0,0.09,0.19,0.05,0.15,0.0,75405.0,1650.0,1650.0,75405.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,4.35,0.0,0.0,,0.0,100.0,1.61,0.9683,98.39,0.0857
2020-12-16,3200.0,146240.0,0.09,0.19,0.05,0.15,0.0,73120.0,1600.0,1600.0,73120.0,,,,,,,,0.0,,50.0,,,,,,,50.0,0.07,0.0,,,100.0,4.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0844
2020-12-17,3200.0,143680.0,0.09,0.19,0.05,0.15,0.0,71840.0,1600.0,1600.0,71840.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0844
2020-12-18,3200.0,144000.0,0.09,0.19,0.05,0.14,0.0,72000.0,1600.0,1600.0,72000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0829
2020-12-21,3200.0,141440.0,0.09,0.19,0.05,0.14,0.0,70720.0,1600.0,1600.0,70720.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0829
2020-12-22,3200.0,136000.0,0.09,0.19,0.05,0.14,0.0,68000.0,1600.0,1600.0,68000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0829
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,1600.0,,,,,,,1600.0,0.0,0.07,,,0.0,0.0,35421.0,1505392.5,,1.48,0.0,,0.0,,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1537271.4,,1.48,0.0,,0.0,,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1537271.4,,1.48,0.0,,0.0,,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1455803.1,,1.47,0.0,,0.0,,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1484139.9,,1.46,0.0,,0.0,,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1519560.9,,1.47,0.0,,0.0,,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1519560.9,,1.49,0.0,,0.0,,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1519560.9,,1.49,0.0,,0.0,,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1501850.4,,1.49,0.0,,0.0,,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1569150.3,,1.48,0.0,,0.0,,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35421.0,1611655.5,,1.54,0.0,,0.0,,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37069.0,1745949.9,,1.62,0.0,,0.0,,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37498.0,1758656.2,,1.7,0.0,,0.0,,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39039.0,1776274.5,,1.76,0.0,,0.0,,0.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39639.0,1938347.1,,1.74,0.0,,0.0,,0.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39639.0,1966094.4,,1.86,0.0,,0.0,,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40313.0,2064025.6,,1.92,0.0,,0.0,,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40769.0,2062911.4,,2.01,0.0,,0.0,,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41676.0,2054626.8,,2.03,0.0,,0.0,,0.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41676.0,2125476.0,,1.98,0.0,,0.0,,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41676.0,2108805.6,,2.05,0.0,,0.0,,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41676.0,2100470.4,,2.03,0.0,,0.0,,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41676.0,2167152.0,,2.02,0.0,,0.0,,0.0
2021-01-25,100.0,5060.0,0.0,0.01,0.0,0.0,0.0,5060.0,100.0,100.0,5060.0,,,,,,100.0,,,,,,,,,0.0,100.0,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-01-26,100.0,5140.0,0.0,0.01,0.0,0.0,0.0,5140.0,100.0,100.0,5140.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-01-27,100.0,5100.0,0.0,0.01,0.0,0.0,0.0,5100.0,100.0,100.0,5100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-01-28,100.0,5120.0,0.0,0.01,0.0,0.0,0.0,5120.0,100.0,100.0,5120.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-01-29,100.0,5500.0,0.0,0.01,0.0,0.0,0.0,5500.0,100.0,100.0,5500.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-02-01,100.0,5700.0,0.0,0.01,0.0,0.0,0.0,5700.0,100.0,100.0,5700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-02-02,100.0,5720.0,0.0,0.01,0.0,0.0,0.0,5720.0,100.0,100.0,5720.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2021-02-03,100.0,5820.0,0.0,0.01,0.0,0.0,0.0,5820.0,100.0,100.0,5820.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0023
2021-02-04,100.0,5780.0,0.0,0.01,0.0,0.0,0.0,5780.0,100.0,100.0,5780.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0023
2021-02-05,100.0,5900.0,0.0,0.01,0.0,0.0,0.0,5900.0,100.0,100.0,5900.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0023
2021-02-08,100.0,5980.0,0.0,0.01,0.0,0.0,0.0,5980.0,100.0,100.0,5980.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022
2021-02-09,100.0,6040.0,0.0,0.01,0.0,0.0,0.0,6040.0,100.0,100.0,6040.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,100.0,,,,,,,100.0,0.0,0.0,,,0.0,0.0,47533.0,2890006.4,,2.76,0.0,,0.0,,0.0
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47533.0,2899513.0,,2.78,0.0,,0.0,,0.0
2021-02-12,4000.0,244000.0,0.11,0.19,0.06,0.24,0.0,122000.0,2000.0,2000.0,122000.0,,,,,,2000.0,,,,,,,,,0.12,2000.0,,0.12,,,,100.0,3.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0761
2021-02-15,4000.0,244000.0,0.11,0.18,0.06,0.24,0.0,122000.0,2000.0,2000.0,122000.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,3.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.071
2021-02-16,4000.0,242400.0,0.11,0.18,0.06,0.24,0.0,121200.0,2000.0,2000.0,121200.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,3.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0695
2021-02-17,5000.0,294000.0,0.14,0.23,0.08,0.3,0.0,117600.0,3000.0,2000.0,176400.0,,,,,,,,,,,,,,,,1000.0,,0.18,,,,100.0,5.21,0.0,0.0,,0.0,100.0,19.52,0.6858,80.48,0.0868
2021-02-18,5000.0,289000.0,0.14,0.23,0.08,0.29,0.0,115600.0,3000.0,2000.0,173400.0,,,,,,,,,,,,,,,,,,0.18,,,,100.0,5.21,0.0,0.0,,0.0,100.0,19.71,0.6835,80.29,0.0868
2021-02-19,5000.0,286550.84,0.14,0.22,0.08,0.29,0.0,114620.34,3000.0,2000.0,171930.5,,,,,,,,,,,,,,,,,,0.17,,,,100.0,5.34,0.0,0.0,,0.0,100.0,20.01,0.6799,79.99,0.0889
2021-02-22,1000.0,58500.0,0.03,0.04,0.02,0.06,0.0,0.0,1000.0,0.0,58500.0,,,,,,,,0.12,,2000.0,,,,,,,2000.0,0.06,0.12,,,100.0,1.87,0.0,0.0,,0.0,100.0,33.75,1.0,100.0,0.0187
2021-02-23,1000.0,56400.0,0.03,0.04,0.02,0.06,0.0,0.0,1000.0,0.0,56400.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,1.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0185
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.06,,1000.0,,,,,,,,0.0,,,,0.0,0.0,53162.0,2955807.2,,2.94,0.0,,0.0,,0.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54364.0,2979147.2,,2.97,0.0,,0.0,,0.0
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54364.0,3011765.6,,2.94,0.0,,0.0,,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54364.0,3055256.8,,2.97,0.0,,0.0,,0.0
2021-03-02,1800.0,101160.0,0.05,0.08,0.03,0.1,0.0,0.0,1800.0,0.0,101160.0,,,,,,,,,,,,,,,,1800.0,,0.1,,,,100.0,3.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0325
2021-03-03,2916.0,159796.8,0.08,0.14,0.05,0.16,0.0,0.0,2916.0,0.0,159796.8,,,,,,,,,,,,,,,,1116.0,,0.16,,,,100.0,5.23,0.0,0.0,,0.0,100.0,37.7,0.5303,62.3,0.0523
2021-03-04,6295.0,334894.0,0.17,0.3,0.1,0.35,0.0,53200.0,5295.0,1000.0,281694.0,,,,,,1000.0,,,,,,,,,0.05,2379.0,,0.29,,,,100.0,9.16,0.0,0.0,,0.0,100.0,31.77,0.3393,39.4,0.1089
2021-03-05,6472.0,333955.2,0.18,0.3,0.1,0.35,0.0,77400.0,4972.0,1500.0,256555.2,,,500.0,0.03,,,,0.04,500.0,823.0,,,0.03,500.0,,,,0.27,,,,100.0,8.45,0.0,0.0,,0.0,100.0,27.99,0.3584,46.2,0.11
2021-03-08,6472.0,340427.2,0.18,0.3,0.1,0.34,0.0,78900.0,4972.0,1500.0,261527.2,,,,,,,,,,,,,,,,,,0.26,,,,100.0,8.45,0.0,0.0,,0.0,100.0,27.62,0.3601,46.65,0.11
