,ALGBE FP Equity_DX_SI_QTY,ALGBE FP Equity_DX_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGBE FP Equity_DX_SI_MV,ALGBE FP Equity_DX_DSS,ALGBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SUPPLY_SI_QTY,ALGBE FP Equity_DX_BROKER_SI_QTY,ALGBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_x,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGBE FP Equity_DX_BROKER_SI_MV_INC_x,ALGBE FP Equity_DX_BROKER_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_NEW,ALGBE FP Equity_DX_SUPPLY_SI_MV_DEC,ALGBE FP Equity_DX_BROKER_SI_QTY_INC,ALGBE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_y,ALGBE FP Equity_DX_BROKER_SI_MV_INC_y,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGBE FP Equity_DX_BROKER_SI_MV_ADD,ALGBE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_DEC,ALGBE FP Equity_DX_SUPPLY_SI_MV,ALGBE FP Equity_DX_BROKER_SI_MV_DEC,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGBE FP Equity_DX_BROKER_SI_CON_RATIO,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGBE FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-10-26,796.0,6694.36,0.03,0.06,0.02,0.01,0.0,6694.36,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.6873,80.6,0.0
2018-10-29,796.0,6837.64,0.03,0.06,0.02,0.01,0.0,6837.64,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.44,0.6747,79.56,0.0
2018-10-30,796.0,6949.08,0.03,0.05,0.02,0.01,0.0,6949.08,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.36,0.6757,79.64,0.0
2018-10-31,796.0,6845.6,0.03,0.05,0.02,0.01,0.0,6845.6,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.86,0.6817,80.14,0.0
2018-11-01,796.0,6869.48,0.03,0.06,0.02,0.01,0.0,6869.48,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.16,0.6781,79.84,0.0
2018-11-02,796.0,6582.92,0.03,0.06,0.02,0.01,0.0,6582.92,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.42,0.687,80.58,0.0
2018-11-05,796.0,6686.4,0.03,0.08,0.02,0.01,0.0,6686.4,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.35,0.6758,79.65,0.0
2018-11-06,796.0,6686.4,0.03,0.09,0.02,0.01,0.0,6686.4,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.6788,79.9,0.0
2018-11-07,796.0,6686.4,0.03,0.09,0.02,0.01,0.0,6686.4,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.6788,79.9,0.0
2018-11-08,796.0,6614.76,0.03,0.1,0.02,0.01,0.0,6614.76,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.93,0.6809,80.07,0.0
2018-11-09,796.0,6415.76,0.03,0.1,0.02,0.01,0.0,6415.76,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.61,0.6847,80.39,0.0
2018-11-12,796.0,6065.52,0.03,0.1,0.02,0.01,0.0,6065.52,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.21,0.6896,80.79,0.0
2018-11-13,796.0,5810.8,0.03,0.09,0.02,0.01,0.0,5810.8,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.42,0.687,80.58,0.0
2018-11-14,796.0,5699.36,0.03,0.09,0.02,0.01,0.0,5699.36,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.79,0.6825,80.21,0.0
2018-11-15,796.0,5707.32,0.03,0.08,0.02,0.01,0.0,5707.32,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.12,0.6785,79.88,0.0
2018-11-16,796.0,5898.36,0.03,0.09,0.02,0.01,0.0,5898.36,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.63,0.6725,79.37,0.0
2018-11-19,796.0,5572.0,0.03,0.08,0.02,0.01,0.0,5572.0,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.6897,80.8,0.0
2018-11-20,796.0,4998.88,0.03,0.08,0.02,0.01,0.0,4998.88,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.6995,81.59,0.0
2018-11-21,796.0,4959.08,0.03,0.08,0.02,0.01,0.0,4959.08,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.97,0.6803,80.03,0.0
2018-11-22,796.0,4696.4,0.03,0.08,0.02,0.0,0.0,4696.4,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.24,0.6892,80.76,0.0
2018-11-23,796.0,4425.76,0.03,0.08,0.02,0.0,0.0,4425.76,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.16,0.6902,80.84,0.0
2018-11-26,796.0,5014.8,0.03,0.08,0.02,0.0,0.0,5014.8,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.6548,77.82,0.0
2018-11-27,796.0,5810.8,0.03,0.07,0.02,0.01,0.0,5810.8,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.57,0.6505,77.43,0.0
2018-11-28,796.0,6129.2,0.03,0.07,0.02,0.01,0.0,6129.2,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.97,0.6685,79.03,0.0
2018-11-29,796.0,6073.48,0.03,0.05,0.02,0.01,0.0,6073.48,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.95,0.6805,80.05,0.0
2018-11-30,796.0,5810.8,0.03,0.05,0.02,0.01,0.0,5810.8,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.15,0.6782,79.85,0.0
2018-12-03,796.0,5739.16,0.03,0.05,0.02,0.01,0.0,5739.16,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.6812,80.1,0.0
2018-12-04,796.0,5380.96,0.03,0.03,0.02,0.01,0.0,5380.96,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.11,0.6787,79.89,0.0
2018-12-05,796.0,5189.92,0.03,0.03,0.02,0.01,0.0,5189.92,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21.19,0.6661,78.81,0.0
2018-12-06,796.0,4791.92,0.03,0.03,0.02,0.01,0.0,4791.92,0.0,796.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.6941,81.15,0.0
2018-12-07,884.0,5525.0,0.03,0.03,0.02,0.01,0.0,5525.0,0.0,884.0,0.0,,,0.0,,,,88.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.51,0.6983,81.49,0.0
2018-12-10,884.0,5657.6,0.03,0.03,0.02,0.01,0.0,5657.6,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.45,0.699,81.55,0.0
2018-12-11,884.0,5648.76,0.03,0.03,0.02,0.01,0.0,5648.76,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.08,0.7038,81.92,0.0
2018-12-12,884.0,5949.32,0.03,0.03,0.02,0.01,0.0,5949.32,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.88,0.6937,81.12,0.0
2018-12-13,884.0,5852.08,0.03,0.03,0.02,0.01,0.0,5852.08,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.7066,82.14,0.0
2018-12-14,884.0,5869.76,0.03,0.03,0.02,0.01,0.0,5869.76,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.14,0.703,81.86,0.0
2018-12-17,884.0,5639.92,0.03,0.03,0.02,0.01,0.0,5639.92,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0.7111,82.49,0.0
2018-12-18,884.0,5648.76,0.03,0.03,0.02,0.01,0.0,5648.76,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.7032,81.88,0.0
2018-12-19,884.0,5595.72,0.03,0.04,0.02,0.01,0.0,5595.72,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.96,0.7053,82.04,0.0
2018-12-20,884.0,5304.0,0.03,0.04,0.02,0.01,0.0,5304.0,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0.7136,82.68,0.0
2018-12-21,884.0,5445.44,0.03,0.03,0.02,0.01,0.0,5445.44,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.49,0.6985,81.51,0.0
2018-12-24,884.0,5454.28,0.03,0.03,0.02,0.01,0.0,5454.28,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.7032,81.88,0.0
2018-12-25,884.0,5454.28,0.03,0.03,0.02,0.01,0.0,5454.28,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.7032,81.88,0.0
2018-12-26,884.0,5454.28,0.03,0.03,0.02,0.01,0.0,5454.28,0.0,884.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.7032,81.88,0.0
2018-12-27,593.0,3623.23,0.02,0.02,0.01,0.0,0.0,3623.23,0.0,593.0,0.0,,,,,,,,,,,,,,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79,0.6077,73.21,0.0
2018-12-28,593.0,3558.0,0.02,0.02,0.01,0.0,0.0,3558.0,0.0,593.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.63,0.6093,73.37,0.0
2018-12-31,160.0,982.4,0.01,0.01,0.0,0.0,0.0,982.4,0.0,160.0,0.0,,,,,,,,,,,,,,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-01,160.0,982.4,0.01,0.01,0.0,0.0,0.0,982.4,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-02,160.0,985.6,0.01,0.01,0.0,0.0,0.0,985.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-03,160.0,969.6,0.01,0.01,0.0,0.0,0.0,969.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-04,160.0,960.0,0.01,0.01,0.0,0.0,0.0,960.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-07,160.0,953.6,0.01,0.01,0.0,0.0,0.0,953.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-08,160.0,982.4,0.01,0.01,0.0,0.0,0.0,982.4,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-09,160.0,1206.4,0.01,0.01,0.0,0.0,0.0,1206.4,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-10,160.0,1185.6,0.01,0.01,0.0,0.0,0.0,1185.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-11,160.0,1161.6,0.01,0.01,0.0,0.0,0.0,1161.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-14,160.0,1080.0,0.01,0.01,0.0,0.0,0.0,1080.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-15,160.0,1084.8,0.01,0.01,0.0,0.0,0.0,1084.8,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-16,160.0,1073.6,0.01,0.01,0.0,0.0,0.0,1073.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-17,160.0,1070.4,0.01,0.01,0.0,0.0,0.0,1070.4,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-18,160.0,1100.8,0.01,0.01,0.0,0.0,0.0,1100.8,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-21,160.0,1120.0,0.01,0.01,0.0,0.0,0.0,1120.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-22,160.0,1088.0,0.01,0.01,0.0,0.0,0.0,1088.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-23,160.0,1008.0,0.01,0.01,0.0,0.0,0.0,1008.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-24,160.0,1000.0,0.01,0.01,0.0,0.0,0.0,1000.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-25,160.0,1040.0,0.01,0.01,0.0,0.0,0.0,1040.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-28,160.0,1024.0,0.01,0.01,0.0,0.0,0.0,1024.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-29,160.0,1032.0,0.01,0.01,0.0,0.0,0.0,1032.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-30,160.0,1030.4,0.01,0.01,0.0,0.0,0.0,1030.4,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-01-31,160.0,990.4,0.01,0.01,0.0,0.0,0.0,990.4,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-01,160.0,987.2,0.01,0.01,0.0,0.0,0.0,987.2,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-04,160.0,1024.0,0.01,0.01,0.0,0.0,0.0,1024.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-05,160.0,1056.0,0.01,0.01,0.0,0.0,0.0,1056.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-06,160.0,1040.0,0.01,0.01,0.0,0.0,0.0,1040.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-07,160.0,1033.6,0.01,0.01,0.0,0.0,0.0,1033.6,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-08,160.0,1000.0,0.01,0.01,0.0,0.0,0.0,1000.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-11,160.0,992.0,0.01,0.01,0.0,0.0,0.0,992.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-12,160.0,992.0,0.01,0.01,0.0,0.0,0.0,992.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-02-13,160.0,976.0,0.01,0.01,0.0,0.0,0.0,976.0,0.0,160.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1465806.36,1.42,0.0,,0.0,,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1483010.66,1.47,0.0,,0.0,,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1498494.53,1.48,0.0,,0.0,,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1513978.4,1.5,0.0,,0.0,,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1496774.1,1.51,0.0,,0.0,,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1546666.57,1.5,0.0,,0.0,,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1563870.87,1.55,0.0,,0.0,,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1563870.87,1.56,0.0,,0.0,,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1567311.73,1.56,0.0,,0.0,,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1562150.44,1.57,0.0,,0.0,,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1565591.3,1.56,0.0,,0.0,,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1586236.46,1.57,0.0,,0.0,,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1587956.89,1.59,0.0,,0.0,,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1569032.16,1.59,0.0,,0.0,,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1562150.44,1.57,0.0,,0.0,,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1500214.96,1.56,0.0,,0.0,,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1498494.53,1.5,0.0,,0.0,,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1445161.2,1.5,0.0,,0.0,,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1445161.2,1.45,0.0,,0.0,,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1431397.76,1.45,0.0,,0.0,,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1400430.02,1.43,0.0,,0.0,,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1374623.57,1.4,0.0,,0.0,,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1384946.15,1.37,0.0,,0.0,,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1390107.44,1.38,0.0,,0.0,,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1409032.17,1.39,0.0,,0.0,,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1390107.44,1.38,0.0,,0.0,,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1359139.7,1.39,0.0,,0.0,,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1355698.84,1.36,0.0,,0.0,,0.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1427956.9,1.36,0.0,,0.0,,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1376344.0,1.43,0.0,,0.0,,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1379784.86,1.38,0.0,,0.0,,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1446881.63,1.38,0.0,,0.0,,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1476128.94,1.45,0.0,,0.0,,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1464085.93,1.48,0.0,,0.0,,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1464085.93,1.46,0.0,,0.0,,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1496774.1,1.46,0.0,,0.0,,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1510537.54,1.5,0.0,,0.0,,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,344086.0,1407311.74,1.51,0.0,,0.0,,0.0
