,AELIS FP Equity_DX_SI_QTY,AELIS FP Equity_DX_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AELIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AELIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AELIS FP Equity_DX_SI_MV,AELIS FP Equity_DX_DSS,AELIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SUPPLY_SI_QTY,AELIS FP Equity_DX_BROKER_SI_QTY,AELIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,AELIS FP Equity_DX_BROKER_SI_MV_INC_x,AELIS FP Equity_DX_BROKER_SI_QTY_ADD,AELIS FP Equity_DX_SUPPLY_SI_MV_DEC,AELIS FP Equity_DX_BROKER_SI_QTY_INC,AELIS FP Equity_DX_SUPPLY_SI_QTY_DEC,AELIS FP Equity_DX_BROKER_SI_MV_INC_y,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,AELIS FP Equity_DX_BROKER_SI_MV_ADD,AELIS FP Equity_DX_SUPPLY_SI_QTY_ADD,AELIS FP Equity_DX_BROKER_SI_QTY_DEC,AELIS FP Equity_DX_SUPPLY_SI_MV,AELIS FP Equity_DX_BROKER_SI_MV_DEC,AELIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AELIS FP Equity_DX_UTILIZATION_QUANTITY,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AELIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AELIS FP Equity_DX_ACTIVE_UTILIZATION_MV,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AELIS FP Equity_DX_BROKER_SI_CON_RATIO,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AELIS FP Equity_DX_DEMAND_SUPPLY_RATIO,AELIS FP Equity_PX_LAST
2025-07-29,3959.0,7244.97,0.1,0.08,0.03,0.0,0.0,7061.97,2900.0,3859.0,5307.0,2800.0,,2800.0,,,,,2800.0,0.0,,1041.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,24.19,0.5601,70.64,1.3652,1.83
2025-07-30,4289.0,7634.42,0.1,0.07,0.03,0.01,0.0,6473.86,652.0,3637.0,1160.56,,0.0,552.0,0.0,2026.0,2248.0,0.0,,0.0,,2800.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,25.71,0.5516,69.52,6.5782,1.78
2025-07-31,4012.0,5255.72,0.1,0.05,0.03,0.01,0.0,4401.6,852.0,3360.0,1116.12,200.0,,,,,,,200.0,,,277.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,27.44,0.533,67.46,4.7089,1.31
2025-08-01,3587.0,4412.01,0.09,0.04,0.03,0.0,0.0,3610.05,852.0,2935.0,1047.96,,,,,,,,,,,425.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,30.73,0.5017,63.56,4.2101,1.23
2025-08-04,2592.0,4043.52,0.06,0.03,0.02,0.0,0.0,3026.4,852.0,1940.0,1329.12,,,,,,,,,,,995.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,21.26,0.5534,70.85,3.0423,1.56
2025-08-05,55.0,77.83,0.0,0.0,0.0,0.0,0.0,77.83,0.0,55.0,0.0,,,,0.0,,852.0,,,,,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,1.415
2025-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36
2025-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2025-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305
2025-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.285
2025-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.275
2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2025-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
2025-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.455
2025-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2025-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2025-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2025-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2025-08-22,793.0,1030.9,0.02,0.01,0.01,0.0,0.0,1030.9,0.0,793.0,0.0,,,793.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3889,1.3
2025-08-25,2014.0,2577.92,0.05,0.02,0.01,0.0,0.0,2577.92,0.0,2014.0,0.0,,0.0,,,1221.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4833,1.28
2025-08-26,3304.0,3915.24,0.08,0.03,0.02,0.0,0.0,3915.24,809.0,3304.0,958.67,,0.0,,,1290.0,,0.0,,,809.0,,0.0,,100.0,16.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.6636,1.185
2025-08-27,3304.0,4047.4,0.08,0.03,0.02,0.0,0.0,4047.4,809.0,3304.0,991.03,,,,,,,,,,,,0.0,,100.0,16.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.6636,1.225
2025-08-28,7604.0,9695.1,0.18,0.07,0.06,0.01,0.0,9695.1,5109.0,7604.0,6513.98,300.0,0.0,4000.0,,300.0,,0.0,300.0,0.0,4000.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,47.36,0.5014,52.64,1.4884,1.275
2025-08-29,7604.0,8744.6,0.18,0.07,0.06,0.01,0.0,8744.6,5109.0,7604.0,5875.35,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,47.42,0.5013,52.58,1.4884,1.15
