,ALUPG FP Equity_DX_SI_QTY,ALUPG FP Equity_DX_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUPG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUPG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUPG FP Equity_DX_SI_MV,ALUPG FP Equity_DX_DSS,ALUPG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUPG FP Equity_DX_SUPPLY_SI_QTY,ALUPG FP Equity_DX_BROKER_SI_QTY,ALUPG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUPG FP Equity_DX_BROKER_SI_QTY_ADD,ALUPG FP Equity_DX_SUPPLY_SI_MV_DEC,ALUPG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUPG FP Equity_DX_BROKER_SI_MV_ADD,ALUPG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUPG FP Equity_DX_BROKER_SI_QTY_DEC,ALUPG FP Equity_DX_SUPPLY_SI_MV,ALUPG FP Equity_DX_BROKER_SI_MV_DEC,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_UTILIZATION_QUANTITY,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUPG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUPG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUPG FP Equity_DX_BROKER_SI_CON_RATIO,ALUPG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUPG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALUPG FP Equity_PX_LAST
2012-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2012-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2012-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2012-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2012-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2012-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2012-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2012-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2012-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2012-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2012-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2012-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2012-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2012-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2012-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2012-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73
2012-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73
2012-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74
2012-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71
2012-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67
2012-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67
2012-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67
2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2012-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2012-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2012-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2012-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2012-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2012-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2012-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2012-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03
2012-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99
2012-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2012-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2012-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2012-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35
2012-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32
2012-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2012-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61
2012-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53
2012-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55
2012-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55
2012-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55
2012-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54
2012-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54
2012-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51
2012-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52
2012-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52
2012-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47
2012-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47
2012-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47
2012-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44
2012-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44
2012-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44
2012-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2012-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2012-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2012-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2012-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13
2012-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2012-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2012-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2012-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2012-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2012-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2012-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13
2012-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13
2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13
2012-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2012-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03
2012-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13
2012-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2012-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2012-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2012-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02
2012-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99
2012-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2012-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2012-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2012-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2012-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2012-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2012-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2012-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2012-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2012-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2013-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31
2013-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33
2013-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2013-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2013-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2013-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2013-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2013-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2013-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2013-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22
2013-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2013-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2013-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2013-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2013-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2013-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2013-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2013-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34
2013-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2013-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39
2013-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2013-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2013-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42
2013-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42
2013-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42
2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43
2013-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42
2013-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43
2013-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43
2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36
2013-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36
2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43
2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
2013-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48
2013-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48
2013-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48
2013-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2013-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2013-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2013-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2013-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16
2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21
2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2013-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2013-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33
2013-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33
2013-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33
2013-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2013-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2013-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2013-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2013-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2013-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45
2013-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2013-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35
2013-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35
2013-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2013-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2013-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2013-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05
2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2013-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2013-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2013-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2013-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2013-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2013-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2013-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02
2013-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03
2013-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02
2013-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16
2013-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2013-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
2013-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07
2013-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2013-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2013-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2013-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2013-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11
2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11
2013-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22
2013-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2013-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15
2013-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2013-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2013-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2013-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33
2013-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32
2013-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2013-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2013-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2013-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22
2013-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22
2013-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2013-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2013-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2013-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2013-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2013-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
2013-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17
