,MTD FP Equity_DX_SI_QTY,MTD FP Equity_DX_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTD FP Equity_DX_SI_MV,MTD FP Equity_DX_DSS,MTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY,MTD FP Equity_DX_BROKER_SI_QTY,MTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTD FP Equity_DX_BROKER_SI_MV_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTD FP Equity_DX_BROKER_SI_MV_INC_x,MTD FP Equity_DX_SUPPLY_SI_MV_NEW,MTD FP Equity_DX_BROKER_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_NEW,MTD FP Equity_DX_SUPPLY_SI_MV_DEC,MTD FP Equity_DX_BROKER_SI_QTY_INC,MTD FP Equity_DX_SUPPLY_SI_QTY_DEC,MTD FP Equity_DX_BROKER_SI_MV_NEW_y,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTD FP Equity_DX_BROKER_SI_MV_INC_y,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTD FP Equity_DX_BROKER_SI_MV_ADD,MTD FP Equity_DX_SUPPLY_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_DEC,MTD FP Equity_DX_SUPPLY_SI_MV,MTD FP Equity_DX_BROKER_SI_MV_DEC,MTD FP Equity_DX_SUPPLY_SI_MV_RMV,MTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTD FP Equity_DX_UTILIZATION_QUANTITY,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTD FP Equity_DX_ACTIVE_UTILIZATION_MV,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTD FP Equity_DX_BROKER_SI_CON_RATIO,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTD FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-11-18,14300.0,2378233.0,1.19,0.18,2.38,,2012351.0,2200.0,12100.0,365882.0,,,,,,,,,,,,,,,,2200.0,,0.37,,,100.0,2.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1304
2024-11-19,14200.0,2366714.0,1.18,0.17,2.38,,2000040.0,2200.0,12000.0,366674.0,,,,,,,,,,,,,,,,,100.0,0.37,0.01,,100.0,2.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1295
2024-11-20,12000.0,1996680.0,1.0,0.15,2.01,,1647261.0,2100.0,9900.0,349419.0,,,,,,,,0.02,,100.0,,,,,,,2100.0,0.35,0.37,,100.0,1.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1095
2024-11-21,9900.0,1650726.0,0.82,0.12,1.65,,1650726.0,0.0,9900.0,0.0,,,,,,,,0.35,,2100.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.092
2024-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9900.0,0.0,1.65,,0.0,0.0,107559.0,18018283.68,,17.75,0.0,,0.0,,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107559.0,18051626.97,,17.87,0.0,,0.0,,0.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107659.0,18080252.46,,17.76,0.0,,0.0,,0.0
2024-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107861.0,18176735.72,,17.9,0.0,,0.0,,0.0
2024-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107961.0,18274558.47,,17.98,0.0,,0.0,,0.0
2024-11-29,41000.0,6965490.0,2.46,0.51,7.02,,3482745.0,20500.0,20500.0,3482745.0,,,,,,20500.0,,,,,,,,,3.51,20500.0,,3.51,,,19.08,18.66,86923.0,14767348.47,,14.83,19.12,26.49,0.6106,73.51,0.3732
2024-12-02,41000.0,6972050.0,2.19,0.5,6.98,,3486025.0,20500.0,20500.0,3486025.0,,,,,,,,,,,,,,,,,,3.49,,,19.08,18.66,86923.0,14781256.15,,14.78,19.1,26.53,0.6101,73.47,0.3732
2024-12-03,32000.0,5445760.0,1.68,0.39,5.44,,1667764.0,22200.0,9800.0,3777996.0,,,1700.0,,,,,,,,,,,1700.0,,,10700.0,3.77,1.82,,20.34,19.9,86923.0,14792556.14,,14.76,20.36,44.12,0.5069,55.88,0.2868
2024-12-04,15400.0,2621850.0,0.81,0.19,2.61,,1310925.0,7700.0,7700.0,1310925.0,,,,,,,,2.45,,14500.0,,,,,,,2100.0,1.3,0.35,,7.19,7.03,99323.0,16909740.75,,16.8,7.2,36.17,0.5383,63.83,0.1407
2024-12-05,12000.0,2041080.0,0.63,0.15,2.05,,1020540.0,6000.0,6000.0,1020540.0,,,,,,,,0.29,,1700.0,,,,,,,1700.0,1.03,0.29,,5.7,5.57,99323.0,16893849.07,,16.97,5.7,,1.0,100.0,0.1114
2024-12-06,54600.0,9290736.0,2.86,0.67,9.3,,4645368.0,27300.0,27300.0,4645368.0,,,19100.0,,,21300.0,,,,,,,,19100.0,3.63,2200.0,,4.65,,,25.28,24.72,80703.0,13732422.48,,13.75,25.28,20.33,0.676,79.67,0.4944
2024-12-09,19100.0,3250247.0,1.0,0.23,3.26,,0.0,19100.0,0.0,3250247.0,,,,,,,,1.4,,8200.0,,,,,,,27300.0,3.26,4.66,,18.05,17.65,86703.0,14754249.51,,14.79,18.05,,0.0,,0.1765
2024-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,3.27,,19100.0,,,,,,,,0.0,,,0.0,0.0,108341.0,18438554.79,,18.48,0.0,,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108341.0,18407135.9,,18.5,0.0,,0.0,,0.0
2024-12-12,10400.0,1758328.0,0.8,0.13,1.76,,0.0,10400.0,0.0,1758328.0,,,,,,,,,,,,,,,,10400.0,,1.76,,,9.83,9.6,95403.0,16129785.21,,16.15,9.83,,0.0,,0.096
2024-12-13,147176.0,24765305.52,14.26,1.82,24.86,,12767654.52,74500.0,75876.0,12536115.0,,,60900.0,,,75876.0,,,,,,,,60900.0,12.82,3200.0,,12.58,,,68.35,66.85,34503.0,5805819.81,,5.83,68.34,,1.0,100.0,1.3207
2024-12-16,147176.0,24759418.48,14.18,1.82,24.8,,12764619.48,74500.0,75876.0,12533135.0,,,,,,,,,,,,,,,,,,12.55,,,68.35,67.03,34503.0,5804439.69,,5.81,68.36,,1.0,100.0,1.3243
2024-12-17,61916.0,10419224.48,6.0,0.76,10.53,,5325388.88,30270.0,31646.0,5093835.6,,,,,,,,7.55,,44230.0,,,,,,,44230.0,5.15,7.55,,28.61,28.02,75533.0,12710693.24,,12.85,28.61,,1.0,100.0,0.5731
2024-12-18,1376.0,231319.36,0.13,0.02,0.23,,231319.36,0.0,1376.0,0.0,,,,,,,,5.16,,30270.0,,,,,,,30270.0,0.0,5.16,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0127
2024-12-19,1376.0,230287.36,0.14,0.02,0.23,,230287.36,0.0,1376.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0127
2024-12-20,1152.0,193178.88,0.11,0.01,0.19,,96589.44,576.0,576.0,96589.44,,,,,,576.0,,,,,,,,,0.1,576.0,1376.0,0.1,0.23,,0.54,0.53,105227.0,17645515.63,,17.66,0.54,,1.0,100.0,0.0107
2024-12-23,26552.0,4437370.24,2.6,0.34,4.45,,2218685.12,13276.0,13276.0,2218685.12,,,9600.0,,,12700.0,,,,,,,,9600.0,2.12,3100.0,,2.23,,,12.19,11.96,95627.0,15981184.24,,16.03,12.2,3.51,0.9323,96.49,0.2391
2024-12-24,47752.0,7980314.24,4.73,0.61,8.02,,3990157.12,23876.0,23876.0,3990157.12,,,10600.0,1.78,,,,,10600.0,,,,1.78,10600.0,,,,4.01,,,21.92,21.5,85027.0,14209712.24,,14.27,21.95,2.13,0.9583,97.87,0.43
2024-12-25,47752.0,7980314.24,4.77,0.61,8.03,,3990157.12,23876.0,23876.0,3990157.12,,,,,,,,,,,,,,,,,,4.01,,,21.92,21.5,85027.0,14209712.24,,14.26,21.96,2.13,0.9583,97.87,0.43
2024-12-26,48097.0,8037970.64,4.81,0.62,8.09,,4047813.52,23876.0,24221.0,3990157.12,,,,0.06,,,,,345.0,,,,0.06,,,,,4.02,,,21.92,21.5,85027.0,14209712.24,,14.29,21.94,3.36,0.9351,96.64,0.4332
2024-12-27,48097.0,8008631.47,4.81,0.62,8.09,,4033038.71,23876.0,24221.0,3975592.76,,,,,,,,,,,,,,,,,,4.01,,,21.92,21.5,85027.0,14157845.77,,14.26,21.94,3.36,0.9352,96.64,0.4332
2024-12-30,51897.0,8652786.81,5.53,0.67,8.7,,4355154.33,25776.0,26121.0,4297632.48,,,1900.0,0.3,,,,,1900.0,,,,0.3,1900.0,,,,4.32,,,23.67,23.21,83127.0,13859764.71,,13.9,23.69,3.14,0.9391,96.86,0.4674
2024-12-31,55897.0,9346537.37,5.98,0.72,9.32,,4702112.41,27776.0,28121.0,4644424.96,,,2000.0,0.32,,,,,2000.0,,,,0.32,2000.0,,,,4.63,,,25.51,25.01,81127.0,13565245.67,,13.49,25.53,2.95,0.9427,97.05,0.5034
2025-01-01,55897.0,9346537.37,6.01,0.73,9.43,,4702112.41,27776.0,28121.0,4644424.96,,,,,,,,,,,,,,,,,,4.69,,,25.51,25.01,81127.0,13565245.67,,13.68,25.51,2.95,0.9428,97.05,0.5034
2025-01-02,51997.0,8669459.81,5.59,0.68,8.64,,4038367.33,27776.0,24221.0,4631092.48,,,,,,,,,,,,,,,,,3900.0,4.62,0.7,,25.51,25.01,81127.0,13526304.71,,13.47,25.53,3.37,0.9349,96.63,0.4683
2025-01-03,15897.0,2636040.54,1.69,0.21,2.63,,1346624.22,7776.0,8121.0,1289416.32,,,,,,,,3.3,,20000.0,,,,,,,16100.0,1.29,2.65,,7.35,7.0,98027.0,16254837.14,,16.22,7.36,11.3,0.7995,88.7,0.1432
2025-01-06,2377.0,394320.53,0.24,0.03,0.39,,225776.29,1016.0,1361.0,168544.24,,,,0.07,,,,1.13,440.0,6760.0,,,0.07,,,,7200.0,0.17,1.19,,0.96,0.94,104787.0,17383115.43,,17.45,0.95,,1.0,100.0,0.022
2025-01-07,2377.0,393393.5,0.24,0.03,0.4,,225245.5,1016.0,1361.0,168148.0,,,,,,,,,,,,,,,,,,0.17,,,0.96,0.94,104787.0,17342248.5,,17.45,0.96,,1.0,100.0,0.022
2025-01-08,2377.0,392133.69,0.24,0.03,0.39,,224524.17,1016.0,1361.0,167609.52,,,,,,,,,,,,,,,,,,0.17,,,0.96,0.94,104787.0,17286711.39,,17.37,0.96,,1.0,100.0,0.022
2025-01-09,2377.0,391277.97,0.23,0.03,0.4,,224034.21,1016.0,1361.0,167243.76,,,,,,,,,,,,,,,,,,0.17,,,0.96,0.94,104787.0,17248988.07,,17.43,0.96,,1.0,100.0,0.022
2025-01-10,2377.0,390541.1,0.24,0.03,0.39,,223612.3,1016.0,1361.0,166928.8,,,,,,,,,,,,,,,,,,0.17,,,0.97,0.95,103487.0,17002914.1,,17.03,0.98,,1.0,100.0,0.0223
2025-01-13,2377.0,389614.07,0.24,0.03,0.39,,223081.51,1016.0,1361.0,166532.56,,,,,,,,,,,,,,,,,,0.17,,,0.97,0.95,103487.0,16962554.17,,16.94,0.97,,1.0,100.0,0.0223
2025-01-14,16687.0,2731161.29,2.07,0.22,2.73,,1393813.72,8171.0,8516.0,1337347.57,,,7155.0,1.17,,,,,7155.0,,,,1.17,7155.0,,,,1.34,,,7.82,7.66,96332.0,15766658.44,,15.83,7.78,,1.0,100.0,0.1563
2025-01-15,16544.0,2729098.24,2.82,0.22,2.72,,1381210.08,8171.0,8373.0,1347888.16,,,,,,,,,,,,,,,,,143.0,1.34,0.01,,7.82,7.66,96332.0,15890926.72,,15.75,7.83,,1.0,100.0,0.1551
2025-01-16,18168.0,3003533.76,4.81,0.24,3.0,,1518464.2,8983.0,9185.0,1485069.56,,,12.0,,,812.0,,,,,,,,12.0,0.13,800.0,,1.48,,,8.53,8.36,96320.0,15923622.4,,15.89,8.52,16.02,0.7289,83.86,0.1691
2025-01-17,36180.0,5984172.0,10.34,0.47,5.93,,3009783.8,17983.0,18197.0,2974388.2,,,9000.0,1.48,,,,,9012.0,,,,1.48,9000.0,,,,2.95,,,16.84,16.51,88820.0,14690828.0,,14.52,16.87,40.88,0.5152,59.0,0.3321
2025-01-20,22916.0,3796493.72,6.18,0.3,3.78,,1293717.03,15107.0,7809.0,2502776.69,,,,,,,,0.46,,2876.0,,,,,,,10388.0,2.48,1.68,,14.46,14.17,89396.0,14810235.32,,14.81,14.36,0.15,0.9969,99.85,0.2149
2025-01-21,1118.0,185632.72,0.3,0.01,0.19,,110582.64,452.0,666.0,75050.08,,,,0.0,,,,2.41,12.0,14655.0,,,0.0,,,,7155.0,0.07,1.18,,0.43,0.42,104051.0,17276628.04,,17.27,0.43,3.6,0.9305,96.4,0.0105
2025-01-22,1218.0,202090.56,0.32,0.02,0.2,,127094.72,552.0,766.0,91587.84,,,,0.02,,,,,100.0,,,,0.02,,,100.0,,0.09,,,0.53,0.52,104051.0,17264141.92,,17.22,0.53,16.2,0.7285,83.8,0.0114
2025-01-23,940.0,155579.4,0.25,0.01,0.15,,78782.76,464.0,476.0,76796.64,,,12.0,,,,,0.02,,100.0,,,,12.0,,,290.0,0.08,0.05,,0.44,0.44,104039.0,17219494.89,,17.18,0.44,7.6,0.8596,92.4,0.0088
2025-01-24,42516.0,7029170.28,10.84,0.56,7.09,,3515577.12,21264.0,21264.0,3515577.12,,,20788.0,,,20800.0,,,,,,,,20788.0,3.46,12.0,12.0,3.55,0.0,,20.35,19.94,83251.0,13763887.83,,13.85,20.37,2.07,0.9572,97.82,0.3987
2025-01-27,30516.0,5060468.28,7.66,0.4,5.08,,524686.12,27564.0,3164.0,4570938.12,,,3600.0,0.03,,,,,200.0,,,,0.03,3600.0,,2700.0,18300.0,4.59,3.05,,25.7,25.2,79673.0,13212173.59,,13.24,25.73,7.78,0.7868,88.27,0.279
2025-01-28,5904.0,977407.2,1.49,0.08,0.98,,488703.6,2964.0,2952.0,490690.2,,,,,,,,4.1,,24600.0,,,,,,,212.0,0.49,0.04,,2.77,2.71,104073.0,17229285.15,,17.27,2.78,8.04,0.8481,91.74,0.054
2025-01-29,1104.0,182480.16,0.28,0.01,0.18,,91240.08,564.0,552.0,93223.56,,,100.0,0.02,,,,0.42,100.0,2500.0,,,0.02,100.0,,,2500.0,0.09,0.42,,0.54,0.51,103973.0,17185697.17,,17.27,0.54,20.31,0.6763,79.69,0.0101
2025-01-30,1190.0,197492.4,0.2,0.02,0.2,,107874.0,652.0,650.0,108205.92,,,,0.02,,,,0.0,98.0,12.0,,,0.02,,,100.0,,0.11,,,0.62,0.6,103985.0,17257350.6,,17.45,0.62,32.15,0.5637,67.85,0.0109
2025-01-31,1110.0,184670.7,0.14,0.01,0.19,,93167.2,562.0,560.0,93499.94,,,10.0,,,,,0.02,,100.0,,,,10.0,,,90.0,0.09,0.02,,0.54,0.51,103975.0,17298320.75,,17.34,0.54,21.33,0.6644,78.67,0.0101
2025-02-03,1110.0,186091.5,0.11,0.01,0.18,,93884.0,562.0,560.0,94219.3,,,,,,,,,,,,,,,,,,0.09,,,0.54,0.53,103975.0,17431408.75,,17.23,0.54,21.35,0.6641,78.65,0.0104
2025-02-04,2360.0,395772.0,0.23,0.03,0.39,,93912.0,1812.0,560.0,303872.4,,,1250.0,,,,,,,,,,,1250.0,,,,0.3,,,1.73,1.7,102725.0,17226982.5,,17.2,1.73,21.43,0.6632,78.57,0.0221
2025-02-05,2360.0,396975.6,0.23,0.03,0.4,,94197.6,1812.0,560.0,304796.52,,,,,,,,,,,,,,,,,,0.3,,,1.73,1.7,102725.0,17279372.25,,17.26,1.73,21.36,0.6641,78.64,0.0221
2025-02-06,2160.0,363247.2,0.21,0.03,0.37,,77358.2,1712.0,460.0,287907.04,,,,,,,,0.02,,100.0,,,,,,,100.0,0.29,0.02,,1.63,1.59,103625.0,17426616.25,,17.55,1.63,4.36,0.9167,95.64,0.0201
2025-02-07,2150.0,361178.5,0.21,0.03,0.36,,75595.5,1712.0,450.0,287598.88,,,,,,,,,,,,,,,,,10.0,0.29,0.0,,1.55,1.52,108625.0,18247913.75,,18.33,1.56,2.22,0.9566,97.78,0.0191
2025-02-10,3392.0,570500.48,0.33,0.05,0.57,,284241.1,1702.0,1690.0,286259.38,,,,0.21,,,,0.0,1250.0,10.0,,,0.21,,,,10.0,0.29,0.0,,1.54,1.51,108635.0,18271320.65,,18.16,1.55,0.7,0.9862,99.3,0.0301
2025-02-11,3392.0,567820.8,0.33,0.05,0.56,,282906.0,1702.0,1690.0,284914.8,,,,,,,,,,,,,,,,,,0.28,,,1.56,1.52,107685.0,18026469.0,,18.03,1.55,0.7,0.9861,99.3,0.0304
2025-02-12,3392.0,565989.12,0.33,0.05,0.56,,281993.4,1702.0,1690.0,283995.72,,,,,,,,,,,,,,,,,,0.28,,,1.56,1.52,107685.0,17968319.1,,17.9,1.55,0.7,0.9861,99.3,0.0304
2025-02-13,3392.0,568499.2,0.33,0.04,0.56,,283244.0,1702.0,1690.0,285255.2,,,,,,,,,,,,,,,,,,0.28,,,1.56,1.52,107685.0,18048006.0,,17.93,1.54,0.7,0.9861,99.3,0.0304
2025-02-14,10538.0,1765431.14,0.99,0.13,1.77,,944199.08,4902.0,5636.0,821232.06,,,600.0,0.13,,3200.0,,,746.0,,,,0.13,600.0,0.54,2600.0,,0.82,,,4.38,4.29,107085.0,17939950.05,,17.99,4.37,29.55,0.5816,70.3,0.0922
2025-02-17,4138.0,691583.94,0.41,0.05,0.69,,407128.68,1702.0,2436.0,284455.26,,,,,,,,0.54,,3200.0,,,,,,,3200.0,0.29,0.54,,1.56,1.52,107685.0,17997394.05,,18.1,1.56,0.49,0.9903,99.51,0.037
2025-02-18,4138.0,690839.1,0.41,0.05,0.69,,406690.2,1702.0,2436.0,284148.9,,,,,,,,,,,,,,,,,,0.29,,,1.56,1.52,107685.0,17978010.75,,18.03,1.56,0.49,0.9903,99.51,0.037
2025-02-19,10038.0,1667311.8,0.95,0.12,1.66,,803259.6,5202.0,4836.0,864052.2,,,1100.0,,,2400.0,,,,,,,,1100.0,0.4,2400.0,,0.86,,,4.65,4.56,106585.0,17703768.5,,17.66,4.66,33.55,0.552,66.29,0.0879
2025-02-20,4138.0,688645.96,0.4,0.05,0.68,,405399.12,1702.0,2436.0,283246.84,,,,,,,,0.58,,3500.0,,,,,,,2400.0,0.28,0.4,,1.56,1.49,107685.0,17920937.7,,17.86,1.55,0.49,0.9903,99.51,0.0363
2025-02-21,4138.0,691583.94,0.4,0.05,0.69,,407128.68,1702.0,2436.0,284455.26,,,,,,,,,,,,,,,,,,0.28,,,1.56,1.49,107685.0,17997394.05,,17.9,1.56,0.49,0.9903,99.51,0.0362
2025-02-24,4138.0,691294.28,0.4,0.05,0.69,,406958.16,1702.0,2436.0,284336.12,,,,,,,,,,,,,,,,,,0.28,,,1.55,1.51,108420.0,18112645.2,,18.06,1.54,0.49,0.9903,99.51,0.0368
2025-02-25,24338.0,4075884.86,2.39,0.3,4.09,,927113.92,18802.0,5536.0,3148770.94,,,14900.0,,,3100.0,,,,,,,,14900.0,0.52,2200.0,,3.16,,,16.74,16.39,93520.0,15661794.4,,15.7,16.74,31.43,0.5668,68.41,0.2122
2025-02-26,5058.0,849137.04,0.5,0.06,0.86,,486180.48,2162.0,2896.0,362956.56,,,,,,,,2.81,,16640.0,,,,,,,2640.0,0.37,0.45,,1.96,1.92,107960.0,18124324.8,,18.26,1.97,30.93,0.5671,68.66,0.045
2025-02-27,7058.0,1186520.38,0.69,0.09,1.19,,654956.56,3162.0,3896.0,531563.82,,,,0.17,,,,,1000.0,,,,0.17,,,1000.0,,0.53,,,2.85,2.79,107960.0,18149155.6,,18.09,2.86,40.7,0.5144,59.06,0.0622
2025-02-28,10758.0,1808742.54,1.04,0.13,1.79,,966074.98,5012.0,5746.0,842667.56,,,1850.0,0.52,,,,,3100.0,,,,0.52,1850.0,,,1250.0,0.83,0.21,,4.51,4.42,106110.0,17840274.3,,17.66,4.51,11.04,0.8005,88.79,0.0948
2025-03-03,16602.0,2777182.56,1.61,0.2,2.75,,1169287.2,9612.0,6990.0,1607895.36,,,4600.0,0.3,,,,,1800.0,,,,0.3,4600.0,,,556.0,1.6,0.09,,8.51,8.34,103310.0,17281696.8,,17.17,8.51,1.94,0.9597,97.94,0.144
2025-03-04,11790.0,1970934.3,1.13,0.14,1.93,,984464.13,5901.0,5889.0,986470.17,,,,0.28,,,,0.6,1699.0,3711.0,,,0.28,,,,2800.0,0.97,0.45,,5.36,5.25,104221.0,17422624.57,,17.16,5.34,31.8,0.5635,68.0,0.1048
2025-03-05,3790.0,621181.0,0.36,0.05,0.62,,309607.1,1901.0,1889.0,311573.9,,,,,,,,0.65,,4000.0,,,,,,,4000.0,0.31,0.66,,1.73,1.69,108221.0,17737421.9,,18.0,1.7,0.63,0.9875,99.37,0.0337
2025-03-06,3790.0,615609.7,0.34,0.05,0.62,,306830.27,1901.0,1889.0,308779.43,,,,,,,,,,,,,,,,,,0.31,,,1.74,1.7,107321.0,17432150.03,,17.52,1.74,0.63,0.9874,99.37,0.034
2025-03-07,3790.0,618982.8,0.28,0.05,0.62,,308511.48,1901.0,1889.0,310471.32,,,,,,,,,,,,,,,,,,0.31,,,1.72,1.69,108353.0,17696211.96,,17.57,1.72,0.63,0.9875,99.37,0.0337
2025-03-10,3790.0,619286.0,0.28,0.05,0.62,,308662.6,1901.0,1889.0,310623.4,,,,,,,,,,,,,,,,,,0.31,,,1.66,1.61,112953.0,18456520.2,,18.34,1.65,0.63,0.9875,99.37,0.0321
2025-03-11,3790.0,617087.8,0.27,0.05,0.62,,307566.98,1901.0,1889.0,309520.82,,,,,,,,,,,,,,,,,,0.31,,,1.65,1.6,113583.0,18493584.06,,18.6,1.63,0.63,0.9875,99.37,0.0319
2025-03-12,8990.0,1466898.3,0.62,0.11,1.47,,732470.13,4501.0,4489.0,734428.17,,,,,,2600.0,,,,,,,,,0.43,2600.0,,0.74,,,3.81,3.71,113661.0,18546065.37,,18.59,3.81,26.68,0.6063,73.15,0.0741
2025-03-13,8990.0,1467977.1,0.72,0.1,1.47,,733008.81,4501.0,4489.0,734968.29,,,,,,,,,,,,,,,,,,0.73,,,4.13,4.01,104461.0,17057436.69,,17.01,4.14,26.62,0.6068,73.21,0.0802
2025-03-14,4390.0,716316.3,0.4,0.05,0.71,,357179.13,2201.0,2189.0,359137.17,,,,,,,,0.37,,2300.0,,,,,,,2300.0,0.36,0.37,,2.07,1.97,104161.0,16995950.37,,16.97,2.06,24.02,0.6278,75.51,0.0393
2025-03-17,3790.0,621787.4,0.43,0.04,0.62,,309909.34,1901.0,1889.0,311878.06,,,,,,,,0.05,,300.0,,,,,,,300.0,0.31,0.05,,1.79,1.74,104161.0,17088653.66,,16.97,1.79,0.63,0.9876,99.37,0.0347
2025-03-18,5778.0,947129.76,0.66,0.07,0.95,,473564.88,2889.0,2889.0,473564.88,,,800.0,,,1000.0,,,,,,,,800.0,0.16,200.0,,0.47,,0.0,2.72,2.68,103361.0,16942935.12,12.0,17.0,2.72,25.94,0.4573,61.09,0.0535
2025-03-19,3950.0,648866.5,0.46,0.05,0.65,,441722.03,1261.0,2689.0,207144.47,,,,,,,,0.27,,1628.0,,,,,,,200.0,0.21,0.03,,1.19,1.17,104789.0,17213689.03,,17.29,1.19,29.76,0.5819,70.24,0.0367
2025-03-20,3950.0,649301.0,0.46,0.05,0.65,,442017.82,1261.0,2689.0,207283.18,,,,,,,,,,,,,,,,,,0.21,,,1.2,1.18,103589.0,17027959.82,,17.06,1.2,29.76,0.5819,70.24,0.037
2025-03-21,3464.0,570209.04,0.4,0.04,0.57,,345351.78,2098.0,2098.0,345351.78,,,105.0,,,,,,,,,,,105.0,,732.0,591.0,0.35,0.1,,1.99,1.95,103484.0,17034501.24,,17.04,1.99,38.11,0.5283,61.89,0.0322
2025-03-24,1810.0,298070.8,0.21,0.02,0.3,,149035.4,905.0,905.0,149035.4,,,,,,,,0.2,,1193.0,,,,,,,1193.0,0.15,0.2,,0.86,0.84,103945.0,17117662.6,,17.14,0.86,11.6,0.7949,88.4,0.0169
2025-03-25,1810.0,297582.1,0.2,0.02,0.3,,148791.05,905.0,905.0,148791.05,,,,,,,,,,,,,,,,,,0.15,,,0.86,0.85,103945.0,17089597.45,,17.13,0.86,11.59,0.795,88.41,0.017
2025-03-26,1810.0,297545.9,0.21,0.02,0.3,,148772.95,905.0,905.0,148772.95,,,,,,,,,,,,,,,,,,0.15,,,0.86,0.85,103945.0,17087518.55,,17.0,0.86,11.62,0.7945,88.38,0.017
2025-03-27,1810.0,298125.1,0.21,0.02,0.3,,149062.55,905.0,905.0,149062.55,,,,,,,,,,,,,,,,,,0.15,,,0.86,0.85,103945.0,17120780.95,,17.02,0.86,11.62,0.7946,88.38,0.017
2025-03-28,26010.0,4295291.4,3.15,0.3,4.29,,17339.7,25905.0,105.0,4277951.7,,,25000.0,,,,,,,,,,,25000.0,,,800.0,4.27,0.13,,24.71,24.3,78945.0,13036977.3,,13.01,24.72,,1.0,100.0,0.244
2025-03-31,210.0,34656.3,0.03,0.0,0.03,,17328.15,105.0,105.0,17328.15,,,,,,,,4.26,,25800.0,,,,,,,,0.02,,,0.1,0.1,104745.0,17286067.35,,17.33,0.1,,1.0,100.0,0.002
2025-04-01,210.0,34792.8,0.03,0.0,0.03,,17396.4,105.0,105.0,17396.4,,,,,,,,,,,,,,,,,,0.02,,,0.1,0.1,104745.0,17354151.6,,17.09,0.1,,1.0,100.0,0.002
2025-04-02,210.0,34710.9,0.03,0.0,0.03,,17355.45,105.0,105.0,17355.45,,,,,,,,,,,,,,,,,,0.02,,,0.1,0.1,104745.0,17313301.05,,16.98,0.1,,1.0,100.0,0.002
2025-04-03,210.0,34895.7,0.03,0.0,0.03,,17447.85,105.0,105.0,17447.85,,,,,,,,,,,,,,,,,,0.02,,,0.1,0.1,104745.0,17405476.65,,17.5,0.1,,1.0,100.0,0.002
2025-04-04,210.0,35013.3,0.03,0.0,0.04,,17506.65,105.0,105.0,17506.65,,,,,,,,,,,,,,,,,,0.02,,,0.1,0.1,104745.0,17464133.85,,17.38,0.1,,1.0,100.0,0.002
2025-04-07,18310.0,3034150.1,1.9,0.21,3.02,,17399.55,18205.0,105.0,3016750.55,,,18100.0,,,,,,,,,,,18100.0,,,,3.01,,,17.36,17.08,86645.0,14357942.95,,14.31,17.36,,1.0,100.0,0.1718
