,EEMU FP Equity_DX_SI_QTY,EEMU FP Equity_DX_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEMU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEMU FP Equity_DX_SI_MV,EEMU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SUPPLY_SI_QTY,EEMU FP Equity_DX_BROKER_SI_QTY,EEMU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEMU FP Equity_DX_BROKER_SI_MV_INC_x,EEMU FP Equity_DX_BROKER_SI_QTY_ADD,EEMU FP Equity_DX_SUPPLY_SI_MV_DEC,EEMU FP Equity_DX_BROKER_SI_QTY_INC,EEMU FP Equity_DX_SUPPLY_SI_QTY_DEC,EEMU FP Equity_DX_BROKER_SI_MV_INC_y,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEMU FP Equity_DX_BROKER_SI_MV_ADD,EEMU FP Equity_DX_SUPPLY_SI_QTY_ADD,EEMU FP Equity_DX_BROKER_SI_QTY_DEC,EEMU FP Equity_DX_SUPPLY_SI_MV,EEMU FP Equity_DX_BROKER_SI_MV_DEC,EEMU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEMU FP Equity_DX_UTILIZATION_QUANTITY,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEMU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEMU FP Equity_DX_ACTIVE_UTILIZATION_MV,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEMU FP Equity_DX_BROKER_SI_CON_RATIO,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEMU FP Equity_DX_DEMAND_SUPPLY_RATIO,EEMU FP Equity_PX_LAST
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.018
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.978
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.924
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.884
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.798
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.746
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.85
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.798
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.952
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.788
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.898
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.724
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.684
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.56
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.428
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.486
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.54
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.436
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.274
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.234
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.284
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.408
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.332
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.596
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.574
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.534
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.356
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.404
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.394
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.264
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.032
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.042
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.126
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.134
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.056
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.022
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.138
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.224
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.448
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.506
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.482
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.628
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.618
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.754
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.838
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.792
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.896
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.926
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.892
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.956
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.978
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.054
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.016
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.994
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.04
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.082
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.182
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.274
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.416
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.298
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.448
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.458
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.434
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.58
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.548
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.506
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.602
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.538
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.562
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.586
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7454.0,101270.04,0.1,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27583084.56,27.53,0.0,,0.0,,0.0,13.612
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27368288.28,27.56,0.0,,0.0,,0.0,13.506
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27441237.96,27.31,0.0,,0.0,,0.0,13.542
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27441237.96,27.39,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27384499.32,27.41,0.0,,0.0,,0.0,13.514
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27121069.92,27.42,0.0,,0.0,,0.0,13.384
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27250758.24,27.11,0.0,,0.0,,0.0,13.448
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27072436.8,27.26,0.0,,0.0,,0.0,13.36
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27238599.96,27.04,0.0,,0.0,,0.0,13.442
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27096753.36,27.23,0.0,,0.0,,0.0,13.372
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27076489.56,27.11,0.0,,0.0,,0.0,13.362
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27007592.64,27.14,0.0,,0.0,,0.0,13.328
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27214283.4,27.02,0.0,,0.0,,0.0,13.43
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27121069.92,27.22,0.0,,0.0,,0.0,13.384
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27040014.72,27.16,0.0,,0.0,,0.0,13.344
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,26764427.04,27.07,0.0,,0.0,,0.0,13.208
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27035961.96,26.8,0.0,,0.0,,0.0,13.342
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27007592.64,27.05,0.0,,0.0,,0.0,13.328
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27202125.12,26.98,0.0,,0.0,,0.0,13.424
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27044067.48,27.26,0.0,,0.0,,0.0,13.346
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27603348.36,27.0,0.0,,0.0,,0.0,13.622
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27635770.44,27.63,0.0,,0.0,,0.0,13.638
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27980255.04,27.62,0.0,,0.0,,0.0,13.808
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27972149.52,28.04,0.0,,0.0,,0.0,13.804
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28073468.52,27.99,0.0,,0.0,,0.0,13.854
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28036993.68,27.99,0.0,,0.0,,0.0,13.836
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27882988.8,28.04,0.0,,0.0,,0.0,13.76
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27931621.92,27.94,0.0,,0.0,,0.0,13.784
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27834355.68,27.94,0.0,,0.0,,0.0,13.736
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28061310.24,27.85,0.0,,0.0,,0.0,13.848
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,27972149.52,28.08,0.0,,0.0,,0.0,13.804
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28166682.0,28.0,0.0,,0.0,,0.0,13.9
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28142365.44,28.16,0.0,,0.0,,0.0,13.888
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28365267.24,28.11,0.0,,0.0,,0.0,13.998
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28045099.2,28.35,0.0,,0.0,,0.0,13.84
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28166682.0,28.06,0.0,,0.0,,0.0,13.9
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28272053.76,28.2,0.0,,0.0,,0.0,13.952
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28353108.96,28.26,0.0,,0.0,,0.0,13.992
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28430111.4,28.37,0.0,,0.0,,0.0,14.03
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28450375.2,28.41,0.0,,0.0,,0.0,14.04
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28486850.04,28.49,0.0,,0.0,,0.0,14.058
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28807018.08,28.5,0.0,,0.0,,0.0,14.216
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28956970.2,28.82,0.0,,0.0,,0.0,14.29
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28867809.48,28.98,0.0,,0.0,,0.0,14.246
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29001550.56,28.85,0.0,,0.0,,0.0,14.312
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28948864.68,29.01,0.0,,0.0,,0.0,14.286
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,28855651.2,29.02,0.0,,0.0,,0.0,14.24
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29074500.24,28.89,0.0,,0.0,,0.0,14.348
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29147449.92,29.09,0.0,,0.0,,0.0,14.384
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29017761.6,29.14,0.0,,0.0,,0.0,14.32
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29102869.56,29.01,0.0,,0.0,,0.0,14.362
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29463565.2,29.13,0.0,,0.0,,0.0,14.54
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29366298.96,29.48,0.0,,0.0,,0.0,14.492
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29200135.8,29.37,0.0,,0.0,,0.0,14.41
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29504092.8,29.23,0.0,,0.0,,0.0,14.56
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29674308.72,29.48,0.0,,0.0,,0.0,14.644
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29625675.6,29.67,0.0,,0.0,,0.0,14.62
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29544620.4,29.67,0.0,,0.0,,0.0,14.58
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29418984.84,29.55,0.0,,0.0,,0.0,14.518
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29556778.68,29.42,0.0,,0.0,,0.0,14.586
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29666203.2,29.72,0.0,,0.0,,0.0,14.64
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29893157.76,29.67,0.0,,0.0,,0.0,14.752
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29868841.2,29.95,0.0,,0.0,,0.0,14.74
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29824260.84,29.87,0.0,,0.0,,0.0,14.718
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,30059320.92,29.83,0.0,,0.0,,0.0,14.834
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,30172798.2,30.09,0.0,,0.0,,0.0,14.89
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,30079584.72,30.16,0.0,,0.0,,0.0,14.844
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,30079584.72,30.14,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,30079584.72,30.1,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29937738.12,30.09,0.0,,0.0,,0.0,14.774
2024-04-03,806800.0,11964844.0,47.65,3.57,11.95,11964844.0,403400.0,806800.0,5982422.0,,,806800.0,,,,,,11.95,403400.0,,5.96,,19.91,19.91,1622980.0,24068793.4,23.99,19.91,49.91,0.5,50.09,0.3981,14.83
2024-04-04,806800.0,11956776.0,47.65,3.57,11.94,11956776.0,403400.0,806800.0,5978388.0,,,,,,,,,,,,5.97,,19.91,19.91,1622980.0,24052563.6,24.02,19.91,50.0,0.5,50.0,0.3981,14.82
2024-04-05,806800.0,11858346.4,48.1,3.57,11.97,11858346.4,403400.0,806800.0,5929173.2,,,,,,,,,,,,5.98,,19.91,19.91,1622980.0,23854560.04,24.06,19.91,49.98,0.5,50.02,0.3981,14.698
2024-04-08,806800.0,11940640.0,46.64,3.57,11.91,11940640.0,403400.0,806800.0,5970320.0,,,,,,,,,,,,5.93,,19.91,19.91,1622980.0,24020104.0,23.88,19.91,49.83,0.5,50.17,0.3981,14.8
2024-04-09,826800.0,12107659.2,48.69,3.66,12.24,6200269.6,423400.0,423400.0,6200269.6,20000.0,,20000.0,,,,,20000.0,0.3,,403400.0,6.27,5.97,20.89,20.89,1602980.0,23474039.12,23.73,20.89,48.79,0.4767,48.79,0.408,14.644
2024-04-10,20000.0,293280.0,1.16,0.09,0.29,293280.0,20000.0,20000.0,293280.0,,,,6.04,,403400.0,,,,,403400.0,0.29,6.04,0.99,0.99,2006380.0,29421556.32,29.41,0.99,,1.0,100.0,0.0099,14.664
2024-04-11,20000.0,291400.0,1.16,0.09,0.29,291400.0,20000.0,20000.0,291400.0,,,,,,,,,,,,0.29,,0.99,0.99,2006380.0,29232956.6,29.44,0.99,,1.0,100.0,0.0099,14.57
2024-04-12,20000.0,291080.0,1.16,0.09,0.29,291080.0,20000.0,20000.0,291080.0,,,,,,,,,,,,0.29,,0.99,0.99,2006380.0,29200854.52,29.25,0.99,,1.0,100.0,0.0099,14.554
2024-04-15,20000.0,291400.0,1.17,0.09,0.29,291400.0,20000.0,20000.0,291400.0,,,,,,,,,,,,0.29,,0.99,0.99,2006380.0,29232956.6,29.17,0.99,,1.0,100.0,0.0099,14.57
2024-04-16,121200.0,1750612.8,7.02,0.54,1.76,1750612.8,70600.0,121200.0,1019746.4,50600.0,,101200.0,,,,,50600.0,1.47,,,1.03,,3.48,3.48,1955780.0,28249286.32,28.48,3.48,41.75,0.3758,41.75,0.0598,14.444
2024-04-17,121200.0,1750855.2,7.02,0.54,1.76,1750855.2,70600.0,121200.0,1019887.6,,,,,,,,,,,,1.03,,3.48,3.48,1955780.0,28253197.88,28.4,3.48,41.67,0.376,41.86,0.0598,14.446
2024-04-18,107800.0,1559650.4,6.26,0.48,1.56,1559650.4,57200.0,107800.0,827569.6,,,,0.2,,13400.0,,,,,13400.0,0.82,0.19,2.84,2.84,1955780.0,28296225.04,28.2,2.84,46.91,0.4444,46.98,0.0536,14.468
2024-04-19,114400.0,1654452.8,5.88,0.51,1.66,1559003.6,57200.0,107800.0,827226.4,,,,,,,,,,,,0.83,,2.82,2.82,1969180.0,28478281.16,28.5,2.82,44.23,0.4046,44.23,0.0565,14.462
2024-04-22,101200.0,1469424.0,5.44,0.45,1.46,734712.0,50600.0,50600.0,734712.0,,,,0.1,,6600.0,,,,,57200.0,0.73,0.82,2.51,2.51,1969180.0,28592493.6,28.34,2.51,50.0,0.5,50.0,0.0501,14.52
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.73,,50600.0,,,,,50600.0,0.0,0.73,0.0,0.0,2026380.0,29840471.88,29.41,0.0,,0.0,,0.0,14.726
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29856682.92,29.76,0.0,,0.0,,0.0,14.734
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026380.0,29601359.04,29.9,0.0,,0.0,,0.0,14.608
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026592.0,29839540.61,29.58,0.0,,0.0,,0.0,14.724
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2026592.0,29839540.61,30.01,0.0,,0.0,,0.0,14.724
