,EXA FP Equity_DX_SI_QTY,EXA FP Equity_DX_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EXA FP Equity_DX_SI_MV,EXA FP Equity_DX_DSS,EXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY,EXA FP Equity_DX_BROKER_SI_QTY,EXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EXA FP Equity_DX_BROKER_SI_MV_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_x,EXA FP Equity_DX_BROKER_SI_MV_INC_x,EXA FP Equity_DX_SUPPLY_SI_MV_NEW,EXA FP Equity_DX_BROKER_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_NEW,EXA FP Equity_DX_SUPPLY_SI_MV_DEC,EXA FP Equity_DX_BROKER_SI_QTY_INC,EXA FP Equity_DX_SUPPLY_SI_QTY_DEC,EXA FP Equity_DX_BROKER_SI_MV_NEW_y,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EXA FP Equity_DX_BROKER_SI_MV_INC_y,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_y,EXA FP Equity_DX_BROKER_SI_MV_ADD,EXA FP Equity_DX_SUPPLY_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_DEC,EXA FP Equity_DX_SUPPLY_SI_MV,EXA FP Equity_DX_BROKER_SI_MV_DEC,EXA FP Equity_DX_SUPPLY_SI_MV_RMV,EXA FP Equity_DX_BROKER_SI_MV_RMV,EXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EXA FP Equity_DX_UTILIZATION_QUANTITY,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EXA FP Equity_DX_ACTIVE_UTILIZATION_MV,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EXA FP Equity_DX_BROKER_SI_CON_RATIO,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EXA FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-07-06,180552.0,2459118.24,3.05,22.51,1.34,2.49,1.0,1861268.34,45016.0,136657.0,613117.92,,,,,,,,,,,,,,,,,32.0,0.63,0.0,,,15.68,9.99,242084.0,3297184.08,,3.33,15.97,17.26,0.283,47.4,0.4005
2018-07-09,179480.0,2440928.0,3.03,22.8,1.33,2.47,1.0,1843956.0,45016.0,135585.0,612217.6,,,,,,,,0.01,,1072.0,,,,,,,1072.0,0.63,0.02,,,100.0,9.99,0.0,0.0,,0.0,100.0,17.39,0.2856,47.76,0.3981
2018-07-10,164225.0,2236744.5,2.78,21.35,1.22,2.24,1.0,1846667.7,28689.0,135585.0,390744.18,,,1061.0,,,,,0.24,,16316.0,,,,1061.0,,,,0.39,,,,100.0,6.35,0.0,0.0,,0.0,100.0,19.14,0.2456,41.91,0.3636
2018-07-11,164225.0,2230175.5,2.78,22.15,1.22,2.24,1.0,1841244.3,28689.0,135585.0,389596.62,,,,,,,,,,,,,,,,,,0.39,,,,100.0,6.32,0.0,0.0,,0.0,100.0,19.12,0.2453,41.87,0.362
2018-07-12,164225.0,2226891.0,2.78,22.6,1.22,2.23,1.0,1838532.6,28689.0,135585.0,389022.84,,,,,,,,,,,,,,,,,,0.39,,,,100.0,6.32,0.0,0.0,,0.0,100.0,19.13,0.2454,41.88,0.362
2018-07-13,164225.0,2207184.0,2.78,23.84,1.22,2.22,1.0,1822262.4,28689.0,135585.0,385580.16,,,,,,,,,,,,,,,,,,0.39,,,,100.0,6.34,0.0,0.0,,0.0,100.0,19.1,0.2449,41.81,0.3632
2018-07-16,164756.0,2220910.88,2.79,25.09,1.22,2.23,1.0,1827685.8,29220.0,135585.0,393885.6,,,531.0,,,,,,,,,,,531.0,,,,0.39,,,,100.0,6.47,0.0,0.0,,0.0,100.0,19.09,0.2444,41.79,0.3648
2018-07-17,166756.0,2364600.08,2.82,25.47,1.23,2.34,1.0,1922595.3,31171.0,135585.0,442004.78,,,1285.0,,,,,0.0,,49.0,,,,1285.0,,715.0,,0.43,,,,7.68,6.89,374922.0,5316393.96,,5.05,7.84,19.08,0.244,41.78,0.3687
2018-07-18,165596.0,2354775.12,2.8,24.31,1.23,2.36,1.0,1911523.5,31171.0,134425.0,443251.62,,,,,,,,,,,,,,,,,1160.0,0.44,0.0,,,7.68,6.86,374922.0,5331390.84,,5.32,7.68,18.99,0.2424,41.58,0.3645
2018-07-19,164962.0,2408445.2,2.79,24.28,1.22,2.4,1.0,1953348.6,31171.0,133791.0,455096.6,,,,,,,,,,,,,,,,,634.0,0.45,0.01,,,7.68,6.89,374922.0,5473861.2,,5.33,7.76,19.17,0.245,41.98,0.3647
2018-07-20,164696.0,2358446.72,2.78,24.12,1.22,2.38,1.0,1912078.0,31171.0,133525.0,446368.72,,,,,,,,,,,,,,,,,266.0,0.45,0.0,,,7.68,6.89,374922.0,5368883.04,,5.47,7.61,18.99,0.2422,41.58,0.3641
2018-07-23,164594.0,2393196.76,2.78,24.88,1.22,2.39,1.0,1939970.42,31171.0,133423.0,453226.34,,,,,,,,,,,,,,,,,102.0,0.45,0.01,,,7.68,6.86,374922.0,5451365.88,,5.37,7.73,19.16,0.2448,41.96,0.3623
2018-07-24,162129.0,2367083.4,2.74,24.75,1.2,2.37,1.0,1911986.8,31171.0,130958.0,455096.6,,,,,,,,,,,,,,,,,2465.0,0.45,0.03,,,7.68,6.89,374922.0,5473861.2,,5.45,7.69,19.41,0.248,42.47,0.3585
2018-07-25,161790.0,2368605.6,2.74,24.7,1.2,2.37,1.0,1912262.16,31171.0,130619.0,456343.44,,,,,,,,,,,,,,,,,339.0,0.46,0.0,,,7.68,6.86,374922.0,5488858.08,,5.47,7.68,19.44,0.2486,42.55,0.356
2018-07-26,161024.0,2405698.56,2.72,25.19,1.19,2.4,1.0,1940003.82,31171.0,129853.0,465694.74,,,,,,,,,,,,,,,,,766.0,0.46,0.01,,,7.68,6.85,374922.0,5601334.68,,5.49,7.74,19.61,0.2512,42.92,0.3538
2018-07-27,161024.0,2399257.6,2.72,25.63,1.19,2.41,1.0,1934809.7,31171.0,129853.0,464447.9,,,,,,,,,,,,,,,,,,0.47,,,,7.68,6.85,374922.0,5586337.8,,5.6,7.67,19.5,0.2496,42.7,0.3538
2018-07-30,160809.0,2444296.8,2.72,26.43,1.19,2.44,1.0,1970497.6,32665.0,129638.0,496508.0,,,,,,,,,,,,,,,,1494.0,215.0,0.49,0.0,,,8.01,7.21,374922.0,5698814.4,,5.59,8.08,19.63,0.2516,42.98,0.3549
2018-07-31,158920.0,2383800.0,2.69,27.06,1.18,2.4,1.0,1916235.0,32665.0,127749.0,489975.0,,,,,,,,,,,,,,,,,1889.0,0.49,0.02,,,8.01,7.21,374922.0,5623830.0,,5.7,7.97,19.72,0.253,43.17,0.3507
2018-08-01,158099.0,2371485.0,2.67,28.19,1.17,2.38,1.0,1903920.0,32665.0,126928.0,489975.0,,,,,,,,,,,,,,,,,821.0,0.49,0.02,,,8.01,7.17,374922.0,5623830.0,,5.62,8.02,19.88,0.2557,43.51,0.3471
2018-08-02,155718.0,2335770.0,2.63,28.54,1.15,2.34,1.0,1898205.0,30665.0,126547.0,459975.0,,,,,,,,0.03,,2000.0,,,,,,,381.0,0.46,0.01,,,100.0,6.73,0.0,0.0,,0.0,100.0,20.18,0.2605,44.18,0.3419
2018-08-03,155235.0,2328525.0,2.62,28.3,1.15,2.34,1.0,1890960.0,30665.0,126064.0,459975.0,,,,,,,,,,,,,,,,,483.0,0.46,0.01,,,100.0,6.76,0.0,0.0,,0.0,100.0,20.24,0.2617,44.32,0.3423
2018-08-06,154878.0,2261218.8,2.62,28.23,1.15,2.27,1.0,1835322.2,30665.0,125707.0,447709.0,,,,,,,,,,,,,,,,,357.0,0.45,0.01,,,100.0,6.73,0.0,0.0,,0.0,100.0,20.25,0.2618,44.32,0.3401
2018-08-07,153387.0,2227179.24,2.59,32.59,1.14,2.23,1.0,1811181.24,30144.0,124737.0,437690.88,,,,,,,,0.01,,521.0,,,,,,,970.0,0.44,0.02,,,100.0,6.65,0.0,0.0,,0.0,100.0,20.53,0.2673,44.95,0.3383
2018-08-08,153387.0,2221043.76,2.59,33.09,1.14,2.22,1.0,1806191.76,30144.0,124737.0,436485.12,,,,,,,,,,,,,,,,,,0.44,,,,100.0,6.65,0.0,0.0,,0.0,100.0,20.54,0.2675,44.97,0.3383
2018-08-09,152846.0,2170413.2,2.58,32.59,1.13,2.18,1.0,1763583.2,30144.0,124196.0,428044.8,,,,,,,,,,,,,,,,,541.0,0.43,0.01,,,100.0,6.62,0.0,0.0,,0.0,100.0,20.55,0.2677,44.98,0.3356
2018-08-10,162465.0,2358991.8,2.75,34.36,1.2,2.35,1.0,1942993.8,30144.0,133815.0,437690.88,,,,,,10000.0,,,,,,,,,0.14,,381.0,0.43,0.01,,,100.0,6.62,0.0,0.0,,0.0,100.0,19.5,0.2435,42.7,0.3567
2018-08-13,152485.0,2165287.0,2.58,33.73,1.13,2.17,1.0,1758457.0,30144.0,123835.0,428044.8,,,,,,,,,,,,,,,,,9980.0,0.43,0.14,,,100.0,6.62,0.0,0.0,,0.0,100.0,20.59,0.2685,45.07,0.3348
2018-08-14,152000.0,2128000.0,2.57,33.22,1.13,2.13,1.0,1733690.0,29659.0,123835.0,415226.0,,,,,,,,0.01,,485.0,,,,,,,,0.42,,,,100.0,6.51,0.0,0.0,,0.0,100.0,20.68,0.2705,45.28,0.3337
2018-08-15,152000.0,2137120.0,2.57,34.54,1.13,2.14,1.0,1741120.1,29659.0,123835.0,417005.54,,,,,,,,,,,,,,,,,,0.42,,,,100.0,6.51,0.0,0.0,,0.0,100.0,20.76,0.2719,45.44,0.3337
2018-08-16,152000.0,2140160.0,2.57,36.04,1.13,2.14,1.0,1743596.8,29659.0,123835.0,417598.72,,,,,,,,,,,,,,,,,,0.42,,,,100.0,6.54,0.0,0.0,,0.0,100.0,20.76,0.2718,45.44,0.3352
2018-08-17,150100.0,2116410.0,2.54,36.79,1.11,2.12,1.0,1719283.5,29659.0,121935.0,418191.9,,,,,,,,,,,,,,,,,1900.0,0.42,0.03,,,100.0,6.54,0.0,0.0,,0.0,100.0,21.01,0.2784,45.99,0.331
2018-08-20,150100.0,2095396.0,2.54,37.99,1.11,2.1,1.0,1702212.6,29659.0,121935.0,414039.64,,,,,,,,,,,,,,,,,,0.42,,,,100.0,6.54,0.0,0.0,,0.0,100.0,20.97,0.2776,45.9,0.331
2018-08-21,150100.0,2095396.0,2.54,38.18,1.11,2.1,1.0,1702212.6,29659.0,121935.0,414039.64,,,,,,,,,,,,,,,,,,0.41,,,,100.0,6.54,0.0,0.0,,0.0,100.0,21.0,0.2783,45.98,0.331
2018-08-22,129997.0,1812158.18,2.2,33.15,0.96,1.81,0.0,1558938.08,19659.0,111832.0,274046.46,,,,,,,,0.14,,10000.0,,,,,,,10103.0,0.27,0.14,,,100.0,4.34,0.0,0.0,,0.0,100.0,24.25,0.3531,53.08,0.2867
2018-08-23,129921.0,1818894.0,2.2,33.79,0.96,1.82,0.0,1564584.0,19659.0,111756.0,275226.0,,,,,,,,,,,,,,,,,76.0,0.27,0.0,,,100.0,4.34,0.0,0.0,,0.0,100.0,24.28,0.3538,53.15,0.2865
2018-08-24,128956.0,1820858.72,2.18,33.54,0.96,1.82,0.0,1564368.92,19659.0,110791.0,277585.08,,,,,,,,,,,,,,,,,965.0,0.28,0.01,,,100.0,4.34,0.0,0.0,,0.0,100.0,24.47,0.3584,53.58,0.2844
2018-08-27,125956.0,1833919.36,2.13,33.77,0.93,1.83,0.0,1569436.96,19659.0,107791.0,286235.04,,,,,,,,,,,,,,,,,3000.0,0.28,0.03,,,100.0,4.32,0.0,0.0,,0.0,100.0,22.73,0.366,55.01,0.2765
2018-08-28,125956.0,1846514.96,2.13,33.79,0.93,1.84,0.0,1580216.06,19659.0,107791.0,288200.94,,,,,,,,,,,,,,,,,,0.29,,,,100.0,4.34,0.0,0.0,,0.0,100.0,22.67,0.3641,54.84,0.2778
2018-08-29,135936.0,1981946.88,2.3,38.15,1.01,1.98,1.0,1717101.18,19659.0,117771.0,286628.22,,,,0.15,,,,,9980.0,,,,0.15,,,,,0.29,,,,100.0,4.32,0.0,0.0,,0.0,100.0,20.96,0.317,50.71,0.2984
2018-08-30,135781.0,1928090.2,2.3,37.13,1.01,1.94,1.0,1670147.2,19659.0,117616.0,279157.8,,,,,,,,,,,,,,,,,155.0,0.28,0.0,,,100.0,4.34,0.0,0.0,,0.0,100.0,20.9,0.3156,50.58,0.2994
2018-08-31,125748.0,1790651.52,2.13,33.72,0.93,1.79,0.0,1531981.92,19659.0,107583.0,279944.16,,,,,,,,,,,,,,,,,10033.0,0.28,0.15,,,100.0,4.34,0.0,0.0,,0.0,100.0,22.69,0.3642,54.9,0.2773
2018-09-03,125748.0,1775561.76,2.13,34.4,0.93,1.78,0.0,1519071.96,19659.0,107583.0,277585.08,,,,,,,,,,,,,,,,,,0.28,,,,100.0,4.34,0.0,0.0,,0.0,100.0,22.66,0.3634,54.83,0.2773
2018-09-04,125578.0,1758092.0,2.12,33.88,0.93,1.76,0.0,1503782.0,19659.0,107413.0,275226.0,,,,,,,,,,,,,,,,,170.0,0.28,0.0,,,100.0,4.34,0.0,0.0,,0.0,100.0,22.69,0.3643,54.9,0.2769
2018-09-05,125442.0,1746152.64,2.12,33.94,0.93,1.75,0.0,1493295.84,19659.0,107277.0,273653.28,,,,,,,,,,,,,,,,,136.0,0.27,0.0,,,100.0,4.34,0.0,0.0,,0.0,100.0,22.72,0.3652,54.98,0.2766
2018-09-06,125202.0,1685218.92,2.12,33.04,0.93,1.69,0.0,1440718.02,19659.0,107037.0,264610.14,,,,,,,,,,,,,,,,,240.0,0.27,0.0,,,100.0,4.32,0.0,0.0,,0.0,100.0,22.69,0.3643,54.91,0.2749
2018-09-07,125067.0,1713417.9,2.11,31.98,0.93,1.71,0.0,1464557.4,19659.0,106902.0,269328.3,,,,,,,,,,,,,,,,,135.0,0.27,0.01,,,100.0,4.34,0.0,0.0,,0.0,100.0,22.85,0.3687,55.29,0.2758
2018-09-10,124489.0,1742846.0,2.1,32.4,0.92,1.74,0.0,1495270.0,19178.0,106805.0,268492.0,,,,,,,,0.0,,481.0,,,,,,,97.0,0.27,0.0,,,100.0,4.23,0.0,0.0,,0.0,100.0,22.97,0.372,55.58,0.2745
2018-09-11,124324.0,1728103.6,2.1,32.61,0.92,1.73,0.0,1482296.0,19178.0,106640.0,266574.2,,,,,,,,,,,,,,,,,165.0,0.27,0.0,,,100.0,4.23,0.0,0.0,,0.0,100.0,22.92,0.3707,55.47,0.2742
2018-09-12,133552.0,1853701.76,2.26,34.46,0.99,1.85,0.0,1614993.52,18692.0,116354.0,259444.96,,,,0.14,,,,0.01,10000.0,486.0,,,0.14,,,,286.0,0.26,0.0,,,100.0,4.12,0.0,0.0,,0.0,100.0,21.35,0.3291,51.67,0.2945
2018-09-13,124497.0,1728018.36,2.1,29.6,0.92,1.73,0.0,1489310.12,18692.0,107299.0,259444.96,,,,,,,,,,,,,,,,,9055.0,0.26,0.13,,,100.0,4.12,0.0,0.0,,0.0,100.0,22.91,0.37,55.44,0.2745
2018-09-14,124324.0,1723130.64,2.1,29.26,0.92,1.72,0.0,1484766.36,18692.0,107126.0,259071.12,,,,,,,,,,,,,,,,,173.0,0.26,0.0,,,100.0,4.1,0.0,0.0,,0.0,100.0,22.94,0.3707,55.5,0.273
2018-09-17,123811.0,1698686.92,2.09,28.26,0.92,1.7,0.0,1469384.56,18207.0,107098.0,249800.04,,,,,,,,0.01,,485.0,,,,,,,28.0,0.25,0.0,,,100.0,4.0,0.0,0.0,,0.0,100.0,23.01,0.3729,55.68,0.2718
2018-09-18,121011.0,1657850.7,2.05,28.07,0.9,1.66,0.0,1428882.6,18207.0,104298.0,249435.9,,,,,,,,,,,,,,,,,2800.0,0.25,0.04,,,100.0,4.01,0.0,0.0,,0.0,100.0,21.25,0.3806,57.02,0.2669
2018-09-19,120940.0,1652040.4,2.04,26.79,0.9,1.65,0.0,1423740.82,18207.0,104227.0,248707.62,,,,,,,,,,,,,,,,,71.0,0.25,0.0,,,100.0,4.0,0.0,0.0,,0.0,100.0,21.26,0.3809,57.05,0.2655
2018-09-20,120940.0,1654459.2,2.04,26.94,0.9,1.65,0.0,1425825.36,18207.0,104227.0,249071.76,,,,,,,,,,,,,,,,,,0.25,,,,100.0,4.0,0.0,0.0,,0.0,100.0,21.28,0.3813,57.08,0.2655
2018-09-21,120389.0,1644513.74,2.04,26.94,0.89,1.64,0.0,1422689.0,17733.0,104150.0,242232.78,,,,,,,,0.01,,474.0,,,,,,,77.0,0.24,0.0,,,100.0,3.89,0.0,0.0,,0.0,100.0,21.36,0.3842,57.32,0.2643
2018-09-24,120131.0,1636184.22,2.03,26.54,0.89,1.64,0.0,1415009.04,17733.0,103892.0,241523.46,,,,,,,,,,,,,,,,,258.0,0.24,0.0,,,100.0,3.89,0.0,0.0,,0.0,100.0,21.41,0.3855,57.43,0.2637
2018-09-25,119600.0,1638520.0,2.02,25.63,0.89,1.64,0.0,1423320.4,17202.0,103892.0,235667.4,,,,,,,,0.01,,531.0,,,,,,,,0.24,,,,100.0,3.78,0.0,0.0,,0.0,100.0,21.52,0.3894,57.75,0.2626
2018-09-26,126550.0,1726142.0,2.14,26.6,0.94,1.73,0.0,1511884.88,17202.0,110842.0,234635.28,,,,0.09,,,,,6950.0,,,,0.09,,,,,0.24,,,,100.0,3.78,0.0,0.0,,0.0,100.0,20.32,0.3528,54.52,0.2778
2018-09-27,118524.0,1623778.8,2.0,24.86,0.88,1.62,0.0,1408579.2,17202.0,102816.0,235667.4,,,,,,,,,,,,,,,,,8026.0,0.24,0.11,,,100.0,3.77,0.0,0.0,,0.0,100.0,21.71,0.3958,58.25,0.2597
2018-09-28,118243.0,1596280.5,2.0,24.46,0.88,1.6,0.0,1384222.5,17202.0,102535.0,232227.0,,,,,,,,,,,,,,,,,281.0,0.23,0.0,,,100.0,3.77,0.0,0.0,,0.0,100.0,21.72,0.396,58.27,0.259
2018-10-01,117824.0,1524642.56,1.99,24.57,0.87,1.53,0.0,1321381.04,17202.0,102116.0,222593.88,,,,,,,,,,,,,,,,,419.0,0.23,0.01,,,100.0,3.77,0.0,0.0,,0.0,100.0,21.73,0.3965,58.31,0.2581
2018-10-02,124665.0,1633111.5,2.11,24.32,0.92,1.63,0.0,1427336.7,17202.0,108957.0,225346.2,,,,0.09,,,,,7000.0,,,,0.09,,,,159.0,0.23,0.01,,,100.0,3.77,0.0,0.0,,0.0,100.0,20.67,0.363,55.46,0.2731
2018-10-03,117955.0,1566442.4,1.99,22.97,0.87,1.56,0.0,1357840.16,17202.0,102247.0,228442.56,,,,,,,,,,,,,,,,,6710.0,0.23,0.09,,,100.0,3.77,0.0,0.0,,0.0,100.0,21.84,0.3999,58.59,0.2584
2018-10-04,117797.0,1557276.34,1.99,22.87,0.87,1.56,0.0,1349616.58,17202.0,102089.0,227410.44,,,,,,,,,,,,,,,,,158.0,0.23,0.0,,,100.0,3.77,0.0,0.0,,0.0,100.0,21.83,0.3995,58.56,0.2581
2018-10-05,148088.0,1939952.8,2.5,29.03,1.1,1.94,1.0,1734178.0,17202.0,132380.0,225346.2,,,,0.4,,,,,30563.0,,,,0.4,,,,272.0,0.23,0.0,,,100.0,3.77,0.0,0.0,,0.0,100.0,34.7,0.3446,46.55,0.3244
2018-10-08,119828.0,1545781.2,2.03,23.13,0.89,1.55,0.0,1343148.0,17202.0,104120.0,221905.8,,,,,,,,,,,,,,,,,28260.0,0.22,0.38,,,100.0,3.77,0.0,0.0,,0.0,100.0,21.43,0.3859,57.49,0.2625
2018-10-09,119828.0,1531401.84,2.03,23.06,0.89,1.53,0.0,1330653.6,17202.0,104120.0,219841.56,,,,,,,,,,,,,,,,,,0.22,,,,100.0,3.79,0.0,0.0,,0.0,100.0,21.44,0.3865,57.53,0.2637
2018-10-10,126411.0,1516932.0,2.14,25.42,0.94,1.53,0.0,1328436.0,17202.0,110703.0,206424.0,,,,0.09,,,,,7000.0,,,,0.09,,,,417.0,0.21,0.01,,,100.0,3.76,0.0,0.0,,0.0,100.0,20.12,0.3484,53.99,0.2765
2018-10-11,119805.0,1320251.1,2.03,22.88,0.89,1.33,0.0,1147148.94,17202.0,104097.0,189566.04,,,,,,,,,,,,,,,,,6606.0,0.2,0.09,,,100.0,3.76,0.0,0.0,,0.0,100.0,21.25,0.3802,57.0,0.2621
2018-10-12,118539.0,1325266.02,2.0,21.47,0.88,1.32,0.0,1149650.58,17202.0,102831.0,192318.36,,,,,,,,,,,,,,,,,1266.0,0.19,0.02,,,100.0,3.76,0.0,0.0,,0.0,100.0,21.73,0.396,58.31,0.2593
2018-10-15,122045.0,1425485.6,2.06,20.82,0.9,1.42,0.0,1242016.16,15708.0,106337.0,183469.44,,,,0.04,,,,0.02,3506.0,1494.0,,,0.04,,,,,0.18,,,,100.0,3.44,0.0,0.0,,0.0,100.0,21.21,0.3796,56.91,0.267
2018-10-16,119370.0,1420503.0,2.02,20.24,0.88,1.42,0.0,1233577.8,15708.0,103662.0,186925.2,,,,,,,,,,,,,,,,,2675.0,0.19,0.02,,,100.0,3.44,0.0,0.0,,0.0,100.0,21.6,0.3926,57.94,0.2611
2018-10-17,111689.0,1271020.82,1.89,19.01,0.83,1.27,0.0,1122534.58,13048.0,98641.0,148486.24,,,,,,,,0.04,,2660.0,,,,,,,5021.0,0.15,0.06,,,100.0,2.85,0.0,0.0,,0.0,100.0,22.97,0.4381,61.62,0.2443
2018-10-18,110633.0,1216963.0,1.87,18.32,0.82,1.22,0.0,1073435.0,13048.0,97585.0,143528.0,,,,,,,,,,,,,,,,,1056.0,0.15,0.01,,,100.0,2.85,0.0,0.0,,0.0,100.0,23.17,0.4458,62.16,0.242
2018-10-19,110466.0,1179776.88,1.87,17.93,0.82,1.19,0.0,1040424.24,13048.0,97418.0,139352.64,,,,,,,,,,,,,,,,,167.0,0.14,0.0,,,100.0,2.85,0.0,0.0,,0.0,100.0,23.18,0.4461,62.18,0.2416
2018-10-22,110466.0,1215126.0,1.87,17.36,0.82,1.21,0.0,1071598.0,13048.0,97418.0,143528.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,2.87,0.0,0.0,,0.0,100.0,23.33,0.4516,62.6,0.2427
2018-10-23,110018.0,1119983.24,1.86,17.36,0.81,1.13,0.0,987154.6,13048.0,96970.0,132828.64,,,,,,,,,,,,,,,,,448.0,0.14,0.0,,,100.0,2.87,0.0,0.0,,0.0,100.0,23.26,0.4491,62.4,0.2417
2018-10-24,109552.0,1088946.88,1.85,15.85,0.81,1.09,0.0,959249.76,13048.0,96504.0,129697.12,,,,,,,,,,,,,,,,,466.0,0.13,0.01,,,100.0,2.85,0.0,0.0,,0.0,100.0,23.45,0.4559,62.9,0.2396
2018-10-25,109086.0,1101768.6,1.84,16.06,0.81,1.1,0.0,969983.8,13048.0,96038.0,131784.8,,,,,,,,,,,,,,,,,466.0,0.13,0.01,,,100.0,2.85,0.0,0.0,,0.0,100.0,23.6,0.4617,63.33,0.2386
2018-10-26,106355.0,1063550.0,1.8,14.11,0.79,1.06,0.0,954630.0,10892.0,95463.0,108920.0,,,,,,,,0.02,,2156.0,,,,,,,575.0,0.11,0.01,,,100.0,2.38,0.0,0.0,,0.0,100.0,24.17,0.4829,64.86,0.2326
2018-10-29,103205.0,1034114.1,1.74,13.29,0.76,1.03,0.0,951869.94,8208.0,94997.0,82244.16,,,,,,,,0.03,,2684.0,,,,,,,466.0,0.08,0.0,,,100.0,1.8,0.0,0.0,,0.0,100.0,24.93,0.5127,66.88,0.2258
2018-10-30,103077.0,1015308.45,1.74,13.11,0.76,1.02,0.0,934459.65,8208.0,94869.0,80848.8,,,,,,,,,,,,,,,,,128.0,0.08,0.0,,,100.0,1.8,0.0,0.0,,0.0,100.0,24.93,0.5131,66.9,0.2265
2018-10-31,103077.0,1027677.69,1.74,13.12,0.76,1.03,0.0,945843.93,8208.0,94869.0,81833.76,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.8,0.0,0.0,,0.0,100.0,24.97,0.5145,67.0,0.2265
2018-11-01,103077.0,1025616.15,1.74,12.6,0.76,1.03,0.0,943946.55,8208.0,94869.0,81669.6,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.8,0.0,0.0,,0.0,100.0,24.95,0.5138,66.95,0.2255
2018-11-02,103077.0,1039016.16,1.74,12.15,0.76,1.04,0.0,956279.52,8208.0,94869.0,82736.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.8,0.0,0.0,,0.0,100.0,24.97,0.5145,67.0,0.2255
2018-11-05,103077.0,1059631.56,1.74,11.45,0.76,1.06,0.0,975253.32,8208.0,94869.0,84378.24,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.8,0.0,0.0,,0.0,100.0,24.98,0.5148,67.02,0.2265
2018-11-06,101911.0,1009938.01,1.72,10.89,0.75,1.01,0.0,939358.99,7122.0,94789.0,70579.02,,,,,,,,0.01,,1086.0,,,,,,,80.0,0.07,0.0,,,100.0,1.56,0.0,0.0,,0.0,100.0,25.2,0.5234,67.6,0.2239
2018-11-07,101911.0,987517.59,1.72,10.74,0.75,0.99,0.0,918505.41,7122.0,94789.0,69012.18,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.56,0.0,0.0,,0.0,100.0,25.21,0.5241,67.65,0.2239
2018-11-08,101911.0,974269.16,1.72,10.31,0.75,0.97,0.0,906182.84,7122.0,94789.0,68086.32,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.56,0.0,0.0,,0.0,100.0,25.22,0.5245,67.68,0.2239
2018-11-09,102850.0,961647.5,1.74,9.99,0.76,0.99,0.0,904977.15,6061.0,96789.0,56670.35,,,,,,2000.0,,0.01,,1061.0,,,,,0.04,,,0.06,,,,100.0,1.33,0.0,0.0,,0.0,100.0,24.37,0.4911,65.38,0.225
2018-11-12,102850.0,956505.0,1.74,9.77,0.76,0.98,0.0,900137.7,8061.0,96789.0,74967.3,,,2000.0,,,,,,,,,,,2000.0,,,,0.08,,,,100.0,1.77,0.0,0.0,,0.0,100.0,24.37,0.4912,65.38,0.226
2018-11-13,102801.0,970441.44,1.74,10.04,0.76,0.99,0.0,913225.6,8061.0,96740.0,76095.84,,,,,,,,,,,,,,,,,49.0,0.08,0.0,,,100.0,1.77,0.0,0.0,,0.0,100.0,24.43,0.4934,65.54,0.2259
2018-11-14,102801.0,953993.28,1.74,10.02,0.76,0.96,0.0,897747.2,8061.0,96740.0,74806.08,,,,,,,,,,,,,,,,,,0.08,,,,100.0,1.77,0.0,0.0,,0.0,100.0,24.99,0.5151,67.06,0.2259
2018-11-15,102801.0,952965.27,1.74,9.8,0.76,0.95,0.0,896779.8,8061.0,96740.0,74725.47,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.76,0.0,0.0,,0.0,100.0,25.02,0.5161,67.13,0.2249
2018-11-16,102801.0,951937.26,1.74,9.62,0.76,0.95,0.0,895812.4,8061.0,96740.0,74644.86,,,,,,,,,,,,,,,,,,0.07,,,,100.0,1.76,0.0,0.0,,0.0,100.0,25.03,0.5163,67.14,0.2249
