,CS FP Equity_DX_SI_QTY,CS FP Equity_DX_SHORT_INTEREST_VALUE,CS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CS FP Equity_DX_SI_MV,CS FP Equity_DX_DSS,CS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CS FP Equity_DX_SUPPLY_SI_QTY,CS FP Equity_DX_BROKER_SI_QTY,CS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CS FP Equity_DX_BROKER_SI_MV_NEW_x,CS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CS FP Equity_DX_SUPPLY_SI_QTY_INC_x,CS FP Equity_DX_BROKER_SI_MV_INC_x,CS FP Equity_DX_SUPPLY_SI_MV_NEW,CS FP Equity_DX_BROKER_SI_QTY_ADD,CS FP Equity_DX_BROKER_SI_QTY_NEW,CS FP Equity_DX_SUPPLY_SI_MV_DEC,CS FP Equity_DX_BROKER_SI_QTY_INC,CS FP Equity_DX_SUPPLY_SI_QTY_DEC,CS FP Equity_DX_BROKER_SI_MV_NEW_y,CS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CS FP Equity_DX_BROKER_SI_MV_INC_y,CS FP Equity_DX_SUPPLY_SI_QTY_INC_y,CS FP Equity_DX_BROKER_SI_MV_ADD,CS FP Equity_DX_SUPPLY_SI_QTY_ADD,CS FP Equity_DX_BROKER_SI_QTY_DEC,CS FP Equity_DX_SUPPLY_SI_MV,CS FP Equity_DX_BROKER_SI_MV_DEC,CS FP Equity_DX_SUPPLY_SI_MV_RMV,CS FP Equity_DX_BROKER_SI_MV_RMV,CS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CS FP Equity_DX_UTILIZATION_QUANTITY,CS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CS FP Equity_DX_ACTIVE_UTILIZATION_MV,CS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CS FP Equity_DX_BROKER_SI_CON_RATIO,CS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CS FP Equity_DX_DEMAND_SUPPLY_RATIO,CS FP Equity_PX_LAST
2020-08-31,110484480.0,1886632980.48,4.9,18.38,4.57,1926.46,1.0,1125911524.32,92662560.0,65935320.0,1582305874.56,,,198333.0,5.18,,,,92.36,292800.0,5357642.0,,,5.18,198333.0,,130037.0,5615406.0,1612.12,106.85,,,18.51,18.51,408079232.0,6968360965.63,,7100.82,18.5,19.67,0.1418,22.28,0.2206,17.076
2020-09-01,110052280.0,1881013569.76,4.88,17.98,4.55,1894.18,1.0,1106353947.65,91740768.0,64729344.0,1568033206.66,,,763788.0,7.53,,,,30.96,459995.0,1686069.0,,,7.53,763788.0,,495.0,1665970.0,1573.23,38.31,,,18.3,18.3,409544544.0,6999935346.05,,7013.38,18.32,20.11,0.1433,22.11,0.2195,17.092
2020-09-02,109478664.0,1891572356.59,4.86,17.72,4.53,1891.15,1.0,1115108159.38,91713112.0,64539192.0,1584619149.14,,,449260.0,11.82,,,,9.79,694587.0,576919.0,,,11.82,449260.0,,100000.0,884738.0,1574.58,15.15,,,18.3,18.3,409541024.0,7076049812.67,,7045.87,18.27,20.31,0.1465,22.54,0.2184,17.278
2020-09-03,109622784.0,1896693408.77,4.86,17.65,4.53,1902.83,1.0,1120821414.55,91785984.0,64779876.0,1588081095.17,,15463.0,914605.0,9.31,0.27,,,22.74,535285.0,1366654.0,,15463.0,9.31,914605.0,,509459.0,294604.0,1584.74,1.78,,,18.22,18.22,411984736.0,7128159902.27,,7129.8,18.19,20.22,0.1459,22.48,0.2176,17.302
2020-09-04,107776944.0,1851607897.92,4.78,17.35,4.46,1870.59,1.0,1074504957.92,90311056.0,62543944.0,1551543942.08,,,2983412.0,15.2,,17000.0,,85.25,869445.0,4944876.0,,,15.2,2983412.0,0.29,486531.0,3122377.0,1561.52,56.29,,,17.89,17.89,414617664.0,7123131467.52,,7166.94,17.89,18.52,0.1419,22.91,0.2135,17.18
2020-09-07,106038016.0,1835305980.93,4.7,17.07,4.39,1833.39,1.0,1035871476.7,87829128.0,59849288.0,1520146547.42,,,1202364.0,26.19,,,,101.63,1552758.0,5807560.0,,,26.19,1202364.0,,2123273.0,4247412.0,1510.26,71.6,,,17.36,17.36,417956992.0,7233999617.54,,7190.18,17.36,18.84,0.1373,23.23,0.2097,17.308
2020-09-08,104170800.0,1765903401.6,4.62,16.89,4.31,1796.6,1.0,1007560767.2,87828480.0,59436100.0,1488868392.96,,,3045383.0,0.55,,,,59.45,21303.0,3475610.0,,,0.55,3045383.0,,429577.0,434492.0,1513.68,10.01,,,17.36,17.36,418134848.0,7088221943.3,,7223.51,17.32,19.19,0.137,23.52,0.2059,16.952
2020-09-09,103286288.0,1801106290.14,4.58,16.58,4.27,1772.2,1.0,1031554864.54,87187312.0,59155572.0,1520372346.66,,,838034.0,10.46,,,,26.92,444018.0,1490901.0,,,10.46,838034.0,,37726.0,724546.0,1484.93,11.63,0.45,,17.23,17.23,418967040.0,7305947243.52,26023.0,7148.47,17.2,19.39,0.1402,23.74,0.2041,17.438
2020-09-10,102220696.0,1775573489.52,4.53,16.09,4.23,1784.03,1.0,1031919530.76,86600072.0,59408148.0,1504243250.64,,,775888.0,13.25,,20000.0,,29.61,709314.0,2039439.0,,,13.25,775888.0,0.37,676306.0,476738.0,1505.5,0.0,,,17.11,17.11,419541312.0,7287432589.44,,7312.36,17.07,19.99,0.141,23.93,0.202,17.37
2020-09-11,100785952.0,1739565531.52,4.47,16.53,4.17,1753.51,1.0,965440102.16,86683560.0,55935116.0,1496158245.6,,,1348518.0,3.05,,201662.0,,48.28,170280.0,2722087.0,,,3.05,1348518.0,3.45,1624698.0,3844975.0,1502.99,69.02,3.06,,17.22,17.22,416742624.0,7192977690.24,167642.0,7223.25,17.22,22.02,0.1449,23.76,0.2002,17.26
2020-09-14,102511320.0,1770575519.04,4.55,17.48,4.24,1777.25,1.0,954608378.82,87251680.0,55269128.0,1507011016.96,,,3208822.0,23.03,,,,46.63,1366489.0,2667101.0,,,23.03,3208822.0,,172000.0,2032476.0,1506.1,35.64,2.53,,17.37,17.37,415116288.0,7169888526.34,145603.0,7156.46,17.39,22.28,0.1447,24.03,0.2041,17.272
2020-09-15,105249512.0,1811975598.59,4.67,18.52,4.35,1828.72,1.0,993994614.02,87370264.0,57736676.0,1504166465.02,,,600717.0,58.17,,,,10.45,3217160.0,611129.0,,,58.17,600717.0,,129000.0,749613.0,1510.47,12.88,3.66,,17.39,17.39,415058432.0,7145645965.31,212742.0,7166.67,17.41,21.61,0.1408,23.31,0.2095,17.216
2020-09-16,106593824.0,1824886266.88,4.73,19.05,4.41,1848.86,1.0,965678869.12,88017440.0,56406476.0,1506858572.8,,,2260287.0,5.73,,,,36.58,329911.0,2098211.0,,,5.73,2260287.0,,485100.0,1660110.0,1518.64,28.89,3.68,,17.51,17.51,414614176.0,7098194693.12,212742.0,7136.15,17.55,21.32,0.1401,23.04,0.2121,17.12
2020-09-17,106794128.0,1799481056.8,4.74,18.87,4.42,1830.61,1.0,1008315458.0,84308528.0,59840680.0,1420598696.8,,,912193.0,61.81,,,,84.88,3804275.0,4876320.0,,,61.81,912193.0,,255213.0,370072.0,1437.98,7.38,,,16.74,16.74,419415040.0,7067143424.0,,7147.58,16.75,21.24,0.136,23.06,0.212,16.85
2020-09-18,113355880.0,1888055537.28,5.03,20.5,4.69,1917.22,1.0,1044034123.58,89755520.0,62682164.0,1494967941.12,,,1570753.0,46.8,,,,8.22,3079580.0,417514.0,,,46.8,1570753.0,,4293755.0,238094.0,1508.49,4.26,,,17.8,17.8,414349888.0,6901411734.53,,6956.09,17.82,19.92,0.1262,21.63,0.2249,16.656
2020-09-21,113915704.0,1822651264.0,5.05,19.12,4.71,1894.09,1.0,1069986816.0,88361352.0,66874176.0,1413781632.0,,,968151.0,137.75,,,,55.06,9131489.0,3198107.0,,,137.75,968151.0,,835790.0,4939478.0,1465.2,86.9,,,17.66,17.66,412012768.0,6592204288.0,,6817.34,17.69,18.5,0.127,19.78,0.2277,16.0
2020-09-22,103811712.0,1623615175.68,4.6,17.01,4.29,1664.51,1.0,916682921.6,80817984.0,58611440.0,1263993269.76,,,3014165.0,98.73,,,,216.56,6605846.0,12286882.0,,,98.73,3014165.0,,1729348.0,14868582.0,1289.21,268.15,,,16.2,16.2,417911744.0,6536139676.16,,6663.95,16.21,17.59,0.1218,21.36,0.2082,15.64
2020-09-23,105380112.0,1662265886.69,4.67,17.2,4.36,1664.86,1.0,927636130.08,85588032.0,58807920.0,1350065616.77,,,3733152.0,25.14,,2635998.0,,30.13,1818313.0,1671664.0,,,25.14,3733152.0,44.1,2708557.0,4257828.0,1342.71,76.38,,,17.07,17.07,415723168.0,6557617252.03,,6531.17,17.05,17.07,0.1193,21.18,0.2102,15.774
2020-09-24,106552576.0,1681825859.58,4.73,17.15,4.41,1688.39,1.0,895038475.55,86962312.0,56705428.0,1372613132.61,,,4255092.0,0.0,,,,49.74,139870.0,3233264.0,,,0.0,4255092.0,,352456.0,2242366.0,1372.1,35.2,,,17.37,17.37,413759584.0,6530781273.86,,6529.62,17.36,16.43,0.1296,24.1,0.2128,15.784
2020-09-25,104757056.0,1631067361.92,4.65,16.49,4.33,1657.23,1.0,857845093.68,91025416.0,55096024.0,1417265727.12,,,3633192.0,40.87,,,,3.87,2574433.0,250495.0,,,40.87,3633192.0,,680405.0,4183836.0,1435.3,68.23,,,18.21,18.21,408976960.0,6367771267.2,,6444.17,18.22,15.64,0.1256,24.55,0.2095,15.57
2020-09-28,98666800.0,1588338146.4,4.38,15.15,4.08,1558.73,1.0,897166202.14,82001672.0,55731532.0,1320062915.86,,,772267.0,21.11,,185000.0,,160.01,950407.0,10030646.0,,,21.11,772267.0,2.98,234634.0,499899.0,1286.21,11.23,,,16.31,16.31,420771968.0,6773587140.86,,6604.87,16.3,18.0,0.1383,26.16,0.1962,16.098
2020-09-29,100296656.0,1579872925.31,4.45,15.12,4.15,1606.56,1.0,888311735.17,82799856.0,56393584.0,1304263331.71,,,1928322.0,32.93,,,,28.62,1849719.0,2051789.0,,,32.93,1928322.0,,921654.0,1187671.0,1323.32,17.43,,,16.43,16.43,421024320.0,6631975088.64,,6729.25,16.43,18.17,0.1409,26.5,0.1991,15.752
2020-09-30,96287328.0,1519028886.53,4.27,14.39,3.98,1527.61,1.0,823301985.79,81874368.0,52186992.0,1291650029.57,,,852882.0,7.22,,,,40.59,487744.0,2391865.0,,,7.22,852882.0,,613491.0,4694334.0,1292.09,79.35,,,16.22,16.22,422899328.0,6671659798.53,,6665.05,16.24,19.23,0.1473,27.67,0.1908,15.776
2020-10-01,99497856.0,1562713326.34,4.41,14.74,4.12,1573.48,1.0,814545011.77,85197440.0,51862028.0,1338110992.64,,2000000.0,1631693.0,9.42,31.55,12934.0,,20.17,669554.0,1268028.0,,2000000.0,9.42,1631693.0,0.22,959412.0,1007449.0,1341.32,16.69,,,16.79,16.79,422383136.0,6633949534.02,,6654.08,16.78,18.86,0.153,28.65,0.196,15.706
2020-10-02,95900384.0,1501991814.21,4.25,14.06,3.97,1514.65,1.0,790801945.12,81503880.0,50491760.0,1276513768.56,,,261002.0,6.64,,,,71.85,424823.0,4563122.0,,,6.64,261002.0,,608557.0,1795092.0,1281.34,29.71,,,16.14,16.14,423420896.0,6631618073.15,,6650.37,16.15,19.28,0.1583,29.8,0.1899,15.662
2020-10-05,99130928.0,1578560897.47,4.4,14.63,4.1,1565.64,1.0,855875444.78,82963320.0,53747516.0,1321107907.68,,,1575952.0,57.3,,,,15.09,3455864.0,944845.0,,,57.3,1575952.0,,828336.0,200108.0,1300.91,3.55,,,16.4,16.4,423007456.0,6735970729.34,,6631.77,16.4,19.49,0.1516,28.83,0.1959,15.924
2020-10-06,102779232.0,1668723610.75,4.56,15.23,4.25,1650.69,1.0,880897038.91,83153552.0,54255792.0,1350081070.27,,,2611825.0,76.06,,,,81.29,4464956.0,5217889.0,,,76.06,2611825.0,,2796292.0,3956680.0,1330.08,58.59,,,16.35,16.35,425584384.0,6909788058.62,,6819.85,16.32,19.98,0.1428,27.9,0.202,16.236
2020-10-07,99403200.0,1591246425.6,4.41,14.61,4.11,1611.12,1.0,747351408.96,83114120.0,46686120.0,1330490832.96,,,2567229.0,37.67,,404862.0,,83.07,2129067.0,5272135.0,,,37.67,2567229.0,6.56,2665474.0,10103601.0,1347.27,162.75,,,16.35,16.35,425359904.0,6809161343.23,,6894.3,16.35,13.92,0.1327,28.94,0.1955,16.008
2020-10-08,94197704.0,1526756386.43,4.18,13.63,3.9,1517.96,1.0,695394191.04,79267464.0,42904380.0,1284767056.51,,,847200.0,16.78,,,,93.97,1118501.0,5662091.0,,,16.78,847200.0,,968231.0,4900240.0,1271.62,78.49,,,15.6,15.6,428797120.0,6949943720.96,,6880.82,15.6,14.03,0.1444,30.39,0.1854,16.208
2020-10-09,95085368.0,1540002620.13,4.22,13.65,3.93,1542.86,1.0,681326590.46,79075192.0,42067584.0,1280701809.63,,,339209.0,26.3,,,,37.65,1513317.0,2440890.0,,,26.3,339209.0,,1909413.0,2350114.0,1279.48,37.27,,,15.58,15.58,428409600.0,6938521881.6,,6921.45,15.6,12.55,0.1419,30.13,0.1874,16.196
2020-10-12,91200968.0,1486758180.34,4.05,13.09,3.77,1484.05,1.0,684375109.7,76454416.0,41981052.0,1246359889.63,,,1059290.0,15.81,,,,72.28,938604.0,4465842.0,,,15.81,1059290.0,,785776.0,1025136.0,1240.29,16.4,,,15.06,15.06,431326656.0,7031487146.11,,6994.75,15.06,12.65,0.1453,30.8,0.1796,16.302
2020-10-13,91147776.0,1454353913.86,4.04,13.29,3.77,1480.65,1.0,690552831.01,76160992.0,43278568.0,1215224788.35,,,1742057.0,24.8,,,,34.73,1683767.0,2149008.0,,,24.8,1742057.0,,113525.0,386252.0,1237.75,6.55,,,14.98,14.98,432114784.0,6894823493.5,,7031.58,14.97,12.42,0.144,30.66,0.1793,15.956
2020-10-14,89439584.0,1422626023.1,3.97,13.11,3.7,1433.69,1.0,670085804.78,74767304.0,42127864.0,1189248737.42,,,351700.0,6.89,,40000.0,,33.21,495968.0,1947025.0,,,6.89,351700.0,0.64,201643.0,1686671.0,1194.48,31.47,,,14.7,14.7,433833760.0,6900559786.56,,6920.01,14.72,13.27,0.1495,31.31,0.1759,15.906
2020-10-15,88169328.0,1339115753.66,3.91,13.0,3.65,1390.88,1.0,617242021.06,72608592.0,40640112.0,1102779295.3,,,1342546.0,28.74,,,,76.06,1890543.0,4654083.0,,,28.74,1342546.0,,1152822.0,3378294.0,1145.74,54.28,,,14.31,14.31,434924352.0,6605631058.18,,6867.11,14.3,13.19,0.1558,33.04,0.1737,15.188
2020-10-16,84339352.0,1277741182.8,3.74,12.03,3.49,1292.07,1.0,536871822.6,73047520.0,35437084.0,1106669928.0,,,1816183.0,0.47,,,,43.67,332688.0,2290617.0,,,0.47,1816183.0,,913361.0,5535717.0,1108.51,85.86,,,14.4,14.4,434242784.0,6578778177.6,,6588.54,14.4,10.23,0.1595,34.77,0.1663,15.15
2020-10-19,81475656.0,1233704383.15,3.61,11.32,3.37,1244.26,1.0,504281687.85,68694504.0,33303506.0,1040172179.57,,,88907.0,14.65,,,,68.39,906969.0,4451925.0,,,14.65,88907.0,,9999.0,3040547.0,1038.2,47.79,,,13.58,13.58,437326880.0,6622003616.96,,6606.14,13.58,10.58,0.1656,35.84,0.161,15.142
2020-10-20,78412320.0,1182614610.24,3.48,10.83,3.24,1189.9,1.0,446832664.49,67914088.0,29626884.0,1024280275.22,,208.0,789488.0,6.47,0.0,174461.0,,51.03,498137.0,3369628.0,,208.0,6.47,789488.0,2.77,1799516.0,4349221.0,1020.45,68.17,,,13.5,13.5,435016800.0,6560923377.6,,6544.23,13.49,11.68,0.1798,37.59,0.1559,15.082
2020-10-21,75131232.0,1122460606.08,3.33,10.29,3.11,1145.17,1.0,392798057.76,63278628.0,26291704.0,945382702.32,,,343159.0,7.23,,,,78.83,439786.0,5230248.0,,,7.23,343159.0,,251633.0,3774966.0,955.37,57.5,,,12.62,12.62,438132576.0,6545700685.44,,6586.49,12.67,12.28,0.196,39.45,0.1498,14.94
2020-10-22,69750512.0,1023658514.11,3.09,9.73,2.88,1051.54,1.0,340985001.79,60716376.0,23234192.0,891073534.18,,,2030527.0,0.0,,,,74.94,26200.0,4938338.0,,,0.0,2030527.0,,345556.0,3083710.0,904.75,47.42,,,12.12,12.12,440110496.0,6459061639.3,,6566.0,12.11,13.54,0.2263,43.18,0.1393,14.676
2020-10-23,67030164.0,1003575615.41,2.97,9.1,2.77,997.6,1.0,331778412.07,57737084.0,22159926.0,864439621.65,,,272727.0,2.14,,,,52.48,168600.0,3311537.0,,,2.14,272727.0,,59519.0,1242867.0,848.21,21.53,,,11.54,11.54,442701440.0,6628125959.68,,6517.04,11.52,14.0,0.2337,44.23,0.1339,14.972
2020-10-26,65504184.0,959374278.86,2.91,8.87,2.71,989.76,1.0,303605194.34,57007112.0,20729564.0,834926162.35,,,1164831.0,11.71,,624332.0,,46.25,679200.0,3244802.0,,,11.71,1164831.0,9.37,1350000.0,2733894.0,851.33,38.95,,,11.39,11.39,443683168.0,6498183678.53,,6620.25,11.39,13.21,0.2372,44.71,0.1308,14.646
2020-10-27,65116076.0,924518047.05,2.89,8.71,2.69,965.45,1.0,287308314.34,56600836.0,20235830.0,803618669.53,,,1790587.0,3.89,,,,34.8,321300.0,2283502.0,,,3.89,1790587.0,,86641.0,815034.0,826.69,12.97,,,11.32,11.32,443506944.0,6296911590.91,,6464.41,11.34,13.72,0.2536,46.55,0.1302,14.198
2020-10-28,65887040.0,907396314.88,2.92,8.58,2.73,947.17,1.0,268383557.73,58305472.0,19487624.0,802982960.38,,,1626169.0,6.25,,,,22.2,543910.0,1422857.0,,,6.25,1626169.0,,1501326.0,1292115.0,824.18,20.25,,,11.66,11.66,441816224.0,6084693036.93,,6259.02,11.64,13.88,0.2577,46.98,0.1317,13.772
2020-10-29,65614248.0,895503256.7,2.91,8.22,2.71,920.77,1.0,268021170.94,58168584.0,19638128.0,793884834.43,,,1760505.0,5.63,,218711.0,,44.05,529733.0,3020319.0,,,5.63,1760505.0,2.99,1122924.0,597940.0,801.16,10.43,,,11.68,11.68,439901920.0,6003781404.16,,6068.33,11.66,14.11,0.2554,46.69,0.1317,13.648
2020-10-30,67817992.0,935888289.6,3.01,8.41,2.8,946.2,1.0,302204764.8,59559976.0,21898896.0,821927668.8,,,2610663.0,33.97,,,,21.31,2504264.0,1513488.0,,,33.97,2610663.0,,294216.0,243498.0,815.45,3.66,,,11.94,11.94,439156192.0,6060355449.6,,6014.14,11.94,13.62,0.2302,44.09,0.136,13.8
2020-11-02,66726248.0,957922016.29,2.96,8.69,2.76,942.14,1.0,300698995.86,59313984.0,20945876.0,851511554.3,,,312758.0,14.27,,,,16.93,941444.0,1295428.0,,,14.27,312758.0,,736680.0,1894464.0,822.91,25.86,,,11.89,11.89,439711456.0,6312497662.34,,6122.4,11.85,13.72,0.2399,45.14,0.1337,14.356
2020-11-03,66874124.0,997360685.34,2.97,8.79,2.77,979.34,1.0,309351885.15,59494020.0,20742382.0,887293814.28,,,527581.0,14.58,,13778.0,,22.72,651645.0,1740372.0,,,14.58,527581.0,0.2,1392822.0,868916.0,858.06,10.72,,,11.94,11.94,438928928.0,6546186032.19,,6333.68,11.93,13.29,0.2496,46.27,0.1342,14.914
2020-11-04,66995816.0,1038033173.1,2.97,8.73,2.77,1015.48,1.0,317427809.14,59347384.0,20487144.0,919528367.7,,,226433.0,5.69,,,,6.81,173627.0,746699.0,,,5.69,226433.0,,373635.0,428866.0,888.87,3.44,,,11.91,11.91,439123680.0,6803782297.92,,6599.38,11.87,12.84,0.25,46.31,0.1344,15.494
2020-11-05,70815104.0,1114912997.38,3.14,9.02,2.93,1107.95,1.0,327098320.13,63334144.0,20776062.0,997132763.14,,,2476993.0,9.63,,,,14.7,521961.0,1062815.0,,,9.63,2476993.0,,2572576.0,233042.0,982.34,3.16,,,12.64,12.64,437703296.0,6891200692.22,,6774.36,12.66,12.11,0.2335,44.39,0.1413,15.744
2020-11-06,70025080.0,1101634558.56,3.11,8.97,2.9,1107.75,1.0,345783507.7,62169996.0,21979628.0,978058377.07,,,935387.0,13.83,,669585.0,,41.96,862843.0,2908676.0,,,13.83,935387.0,10.51,809145.0,328863.0,976.72,4.59,,,12.41,12.41,438848480.0,6903964287.36,,6893.79,12.41,12.0,0.2285,44.18,0.1398,15.732
2020-11-09,74382088.0,1291421811.86,3.3,9.66,3.08,1203.13,1.0,397141235.37,65753816.0,22874164.0,1141617753.39,,,3515989.0,27.94,,35664.0,,8.6,1449149.0,552173.0,,,27.94,3515989.0,0.62,620000.0,590277.0,1054.13,9.33,,,13.12,13.12,435361952.0,7558754210.62,,6921.99,13.22,11.12,0.2091,42.07,0.1484,17.362
2020-11-10,75065768.0,1356288296.22,3.33,9.11,3.1,1316.14,1.0,404237387.62,67407808.0,22373112.0,1217924274.94,,,2530794.0,19.57,,,,10.54,945487.0,1148817.0,,,19.57,2530794.0,,272019.0,1446539.0,1180.74,15.86,,,13.44,13.44,434136608.0,7843980233.34,,7598.37,13.45,11.72,0.2158,42.32,0.1497,18.068
2020-11-11,81970512.0,1492683023.52,3.64,9.43,3.39,1481.18,1.0,507745132.44,73365592.0,27882764.0,1335987430.32,,,3950696.0,107.63,,41532.0,,10.12,5960727.0,880666.0,,,107.63,3950696.0,0.74,2887753.0,492606.0,1330.32,8.06,,,14.57,14.57,430007840.0,7830442766.4,,7788.2,14.59,12.04,0.1852,38.77,0.1628,18.21
2020-11-12,85075808.0,1529322724.61,3.77,9.65,3.52,1471.13,1.0,551140061.47,73820208.0,30659772.0,1326992059.01,,,2151420.0,22.98,,4245200.0,,49.72,1323457.0,2667425.0,,,22.98,2151420.0,13.13,970626.0,2791650.0,1336.89,50.26,,,14.63,14.63,430913408.0,7746099422.21,,7818.31,14.6,13.43,0.1886,38.77,0.1686,17.976
2020-11-13,88101816.0,1616668323.6,3.91,9.94,3.64,1523.81,1.0,613797003.8,75903840.0,33449428.0,1392835464.0,,,1145845.0,51.29,,167892.0,,1.52,2762701.0,72796.0,,,51.29,1145845.0,3.02,1010579.0,140936.0,1368.98,2.13,,,15.03,15.03,429012032.0,7872370787.2,,7736.7,15.03,12.86,0.1772,37.41,0.1745,18.35
2020-11-16,90604896.0,1698298170.62,4.02,10.08,3.75,1571.12,1.0,663575687.81,76897472.0,35402032.0,1441366215.17,,,1608159.0,26.62,,,,21.07,2708830.0,1359275.0,,,26.62,1608159.0,,2068402.0,756225.0,1414.88,13.16,23.74,,15.23,15.23,428112096.0,8024533127.42,1323652.0,7882.15,15.22,12.81,0.1736,36.87,0.1794,18.744
2020-11-17,88631904.0,1688615035.01,3.93,9.67,3.67,1569.09,1.0,693951267.33,75542952.0,36424064.0,1439244321.5,,,1794592.0,29.24,,,,69.32,1340031.0,3826801.0,,,29.24,1794592.0,,677688.0,318000.0,1420.72,0.61,,,14.92,14.92,430699232.0,8205681768.06,,8091.25,14.94,12.04,0.1608,35.03,0.1751,19.052
2020-11-18,88632424.0,1687561352.96,3.93,9.63,3.67,1564.73,1.0,653485396.48,73879912.0,34321712.0,1406673524.48,,,2794083.0,35.99,,574207.0,,120.61,3094644.0,6533498.0,,,35.99,2794083.0,10.76,2076376.0,5771202.0,1408.75,106.86,,,14.47,14.47,436784576.0,8316378327.04,,8326.54,14.47,11.65,0.1778,38.44,0.1736,19.04
2020-11-19,83834832.0,1587161039.42,3.72,9.07,3.47,1565.9,1.0,551827436.98,74713744.0,29147868.0,1414480601.41,,,807234.0,33.79,,,,9.59,1791142.0,499205.0,,,33.79,807234.0,,525797.0,6964987.0,1419.76,35.48,,,14.59,14.59,437240384.0,8277834949.89,,8315.76,14.58,11.37,0.1754,38.21,0.1638,18.932
2020-11-20,87652264.0,1647862563.2,3.89,9.51,3.63,1647.56,1.0,612133527.2,75623040.0,32560294.0,1421713152.0,,,2772028.0,93.89,,,,45.19,4982147.0,2286906.0,,,93.89,2772028.0,,424175.0,1569722.0,1430.72,14.8,,,14.75,14.75,437098624.0,8217454131.2,,8265.83,14.75,10.58,0.1617,36.44,0.171,18.8
2020-11-23,87777936.0,1664796334.18,3.89,9.46,3.63,1623.44,1.0,640916444.86,73498504.0,33792916.0,1393972626.86,,,878725.0,49.69,,1397100.0,,89.06,2652216.0,4611204.0,,,49.69,878725.0,3.35,1607946.0,2816693.0,1385.91,53.96,,,14.31,14.31,440254368.0,8349864343.49,,8292.02,14.32,10.32,0.1659,36.81,0.1709,18.966
2020-11-24,88640224.0,1745326010.56,3.93,9.5,3.67,1658.79,1.0,668005302.8,73444896.0,33926120.0,1446130002.24,,,1398613.0,37.53,,,,40.85,1780191.0,2234640.0,,,37.53,1398613.0,,782424.0,1646985.0,1400.35,28.79,,,14.27,14.27,441159712.0,8686434729.28,,8400.37,14.29,10.53,0.17,37.32,0.1722,19.69
2020-11-25,88989064.0,1768212701.68,3.95,9.41,3.68,1696.08,1.0,671587560.64,74182336.0,33799072.0,1474003016.32,,,1616635.0,10.04,,269394.0,,15.35,1266867.0,998767.0,,,10.04,1616635.0,5.35,119565.0,1663313.0,1460.89,28.54,,,14.42,14.42,440112800.0,8745041336.0,,8664.94,14.43,10.73,0.178,38.47,0.173,19.87
2020-11-26,87950736.0,1740369163.97,3.9,9.17,3.64,1685.26,1.0,650424911.23,74366496.0,32869664.0,1471564222.85,,,1541827.0,14.2,,,,40.75,685962.0,2134803.0,,,14.2,1541827.0,,777137.0,1615366.0,1475.12,31.48,,,14.43,14.43,440848928.0,8723518587.26,,8748.74,14.43,11.18,0.1832,38.99,0.1707,19.788
2020-11-27,88401984.0,1744347948.29,3.92,9.51,3.66,1705.4,1.0,636886370.1,76031888.0,32276828.0,1500261214.02,,,3019331.0,70.09,,1619272.0,,57.21,3579315.0,2839868.0,,,70.09,3019331.0,32.17,1485934.0,5791425.0,1498.53,94.48,,,14.78,14.78,438562560.0,8653716433.92,,8655.15,14.76,11.3,0.1756,38.07,0.1718,19.732
2020-11-30,90619304.0,1786287720.45,4.02,9.9,3.75,1772.2,1.0,685359116.29,76618464.0,34768624.0,1510303162.37,,,1772793.0,80.73,,7611.0,,46.1,4049354.0,2353265.0,,,80.73,1772793.0,0.16,1367047.0,1565166.0,1513.74,12.61,3.77,,14.92,14.92,436789056.0,8609985871.87,200000.0,8622.56,14.93,11.04,0.1687,36.65,0.1765,19.712
2020-12-01,91117584.0,1805586044.54,4.03,9.67,3.76,1775.03,1.0,683155965.89,77183688.0,34474968.0,1529471961.41,,,1315452.0,20.04,,,,98.69,1019000.0,4818153.0,,,20.04,1315452.0,,4067918.0,1312658.0,1517.66,26.8,,,15.02,15.02,436675840.0,8653168445.44,,8586.3,15.02,11.18,0.1487,33.48,0.1773,19.816
2020-12-02,97541664.0,1947711946.75,4.31,10.38,4.02,1913.68,1.0,789846540.29,81428272.0,39555616.0,1625959735.3,,,2070056.0,77.78,,2273116.0,,19.49,3878590.0,1048047.0,,,77.78,2070056.0,48.94,3222582.0,1071056.0,1609.12,20.97,,,15.81,15.81,433451904.0,8655167619.07,,8579.45,15.79,11.13,0.134,31.26,0.1894,19.968
