,ALFRE FP Equity_DX_SI_QTY,ALFRE FP Equity_DX_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALFRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALFRE FP Equity_DX_SI_MV,ALFRE FP Equity_DX_DSS,ALFRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SUPPLY_SI_QTY,ALFRE FP Equity_DX_BROKER_SI_QTY,ALFRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALFRE FP Equity_DX_BROKER_SI_MV_INC_x,ALFRE FP Equity_DX_BROKER_SI_QTY_ADD,ALFRE FP Equity_DX_SUPPLY_SI_MV_DEC,ALFRE FP Equity_DX_BROKER_SI_QTY_INC,ALFRE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALFRE FP Equity_DX_BROKER_SI_MV_INC_y,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALFRE FP Equity_DX_BROKER_SI_MV_ADD,ALFRE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALFRE FP Equity_DX_BROKER_SI_QTY_DEC,ALFRE FP Equity_DX_SUPPLY_SI_MV,ALFRE FP Equity_DX_BROKER_SI_MV_DEC,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALFRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALFRE FP Equity_DX_BROKER_SI_CON_RATIO,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALFRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-04-07,1548.0,7941.24,0.06,0.14,0.0,0.01,0.0,6535.62,1274.0,1274.0,6535.62,,,,,,,,,,,,0.01,,100.0,4.7,0.0,0.0,0.0,100.0,35.91,0.5397,64.09,0.0571
2023-04-10,1548.0,7941.24,0.06,0.14,0.0,0.01,0.0,6535.62,1274.0,1274.0,6535.62,,,,,,,,,,,,0.01,,100.0,4.7,0.0,0.0,0.0,100.0,35.91,0.5397,64.09,0.0571
2023-04-11,1548.0,7987.68,0.06,0.14,0.0,0.01,0.0,6573.84,1274.0,1274.0,6573.84,,,,,,,,,,,,0.01,,100.0,4.7,0.0,0.0,0.0,100.0,35.47,0.5422,64.53,0.0571
2023-04-12,1548.0,7972.2,0.06,0.14,0.0,0.01,0.0,6561.1,1274.0,1274.0,6561.1,,,,,,,,,,,,0.01,,100.0,4.7,0.0,0.0,0.0,100.0,35.38,0.5428,64.62,0.0571
2023-04-13,1548.0,8049.6,0.06,0.14,0.0,0.01,0.0,6624.8,1274.0,1274.0,6624.8,,,,,,,,,,,,0.01,,100.0,4.7,0.0,0.0,0.0,100.0,35.51,0.542,64.49,0.0572
2023-04-14,1548.0,8127.0,0.06,0.16,0.0,0.01,0.0,6688.5,1274.0,1274.0,6688.5,,,,,,,,,,,,0.01,,100.0,4.77,0.0,0.0,0.0,100.0,35.51,0.542,64.49,0.0579
2023-04-17,2348.0,12139.16,0.09,0.27,0.0,0.01,0.0,8654.58,1674.0,1674.0,8654.58,400.0,,400.0,,,,,400.0,0.0,,,0.01,,100.0,6.17,0.0,0.0,0.0,100.0,34.13,0.3524,42.67,0.0866
2023-04-18,2808.0,14573.52,0.11,0.34,0.01,0.01,0.0,9881.76,1904.0,1904.0,9881.76,230.0,0.0,,,230.0,,0.0,230.0,,,,0.01,,100.0,6.95,0.0,0.0,0.0,100.0,35.6,0.3661,44.85,0.1025
2023-04-19,2808.0,14713.92,0.11,0.39,0.01,0.01,0.0,9976.96,1904.0,1904.0,9976.96,,,,,,,,,,,,0.01,,100.0,6.95,0.0,0.0,0.0,100.0,35.58,0.3659,44.83,0.1024
2023-04-20,2808.0,14489.28,0.11,0.39,0.01,0.01,0.0,9824.64,1904.0,1904.0,9824.64,,,,,,,,,,,,0.01,,100.0,6.93,0.0,0.0,0.0,100.0,35.67,0.3668,44.94,0.1022
2023-04-21,2808.0,14461.2,0.11,0.38,0.01,0.01,0.0,9805.6,1904.0,1904.0,9805.6,,,,,,,,,,,,0.01,,100.0,6.94,0.0,0.0,0.0,100.0,35.62,0.3663,44.88,0.1023
2023-04-24,2808.0,14405.04,0.11,0.37,0.01,0.01,0.0,9767.52,1904.0,1904.0,9767.52,,,,,,,,,,,,0.01,,100.0,6.94,0.0,0.0,0.0,100.0,35.63,0.3664,44.89,0.1023
2023-04-25,2008.0,11325.12,0.08,0.27,0.0,0.01,0.0,8482.56,1504.0,1504.0,8482.56,,,,0.0,,400.0,,,,,400.0,0.01,0.0,100.0,5.56,0.0,0.0,0.0,100.0,28.26,0.3724,49.13,0.0743
2023-04-26,3888.0,20878.56,0.15,0.42,0.01,0.02,0.0,13124.28,2444.0,2444.0,13124.28,940.0,0.01,,,940.0,,0.01,940.0,,,,0.01,,100.0,8.72,0.0,0.0,0.0,100.0,25.81,0.4503,60.39,0.1388
2023-04-27,3428.0,19402.48,0.13,0.34,0.01,0.02,0.0,12531.24,2214.0,2214.0,12531.24,,,,0.0,,230.0,,,,,230.0,0.01,0.0,100.0,7.78,0.0,0.0,0.0,100.0,29.05,0.4093,54.61,0.1205
2023-04-28,3428.0,19471.04,0.13,0.34,0.01,0.02,0.0,12575.52,2214.0,2214.0,12575.52,,,,,,,,,,,,0.01,,100.0,7.64,0.0,0.0,0.0,100.0,29.16,0.4113,54.83,0.1183
2023-05-01,3428.0,19471.04,0.13,0.34,0.01,0.02,0.0,12575.52,2214.0,2214.0,12575.52,,,,,,,,,,,,0.01,,100.0,7.64,0.0,0.0,0.0,100.0,29.21,0.4113,54.81,0.1183
2023-05-02,3428.0,19025.4,0.13,0.34,0.01,0.02,0.0,12287.7,2214.0,2214.0,12287.7,,,,,,,,,,,,0.01,,100.0,7.62,0.0,0.0,0.0,100.0,29.22,0.4123,54.94,0.118
2023-05-03,3428.0,18854.0,0.13,0.32,0.01,0.02,0.0,12177.0,2214.0,2214.0,12177.0,,,,,,,,,,,,0.01,,100.0,7.57,0.0,0.0,0.0,100.0,29.19,0.4118,54.88,0.1173
2023-05-04,2488.0,13609.36,0.1,0.23,0.01,0.01,0.0,6968.78,2214.0,1274.0,12110.58,,,,,,,,,,,940.0,0.01,0.01,100.0,7.53,0.0,0.0,0.0,100.0,37.8,0.353,40.22,0.0846
2023-05-05,1548.0,8421.12,0.01,0.14,0.0,0.01,0.0,6930.56,1274.0,1274.0,6930.56,,,,0.01,,940.0,,,,,,0.01,,100.0,4.34,0.0,0.0,0.0,100.0,35.34,0.543,64.66,0.0527
2023-05-08,1548.0,8421.12,0.01,0.15,0.0,0.01,0.0,6930.56,1274.0,1274.0,6930.56,,,,,,,,,,,,0.01,,100.0,4.48,0.0,0.0,0.0,100.0,35.4,0.5426,64.6,0.0544
2023-05-09,1548.0,8405.64,0.01,0.15,0.0,0.01,0.0,6917.82,1274.0,1274.0,6917.82,,,,,,,,,,,,0.01,,100.0,4.49,0.0,0.0,0.0,100.0,35.38,0.5428,64.62,0.0545
2023-05-10,8948.0,47603.36,0.08,0.86,0.02,0.05,0.0,39761.68,7474.0,7474.0,39761.68,1200.0,0.01,5000.0,,1200.0,,0.01,1200.0,0.03,5000.0,,0.04,,100.0,25.22,0.0,0.0,0.0,100.0,31.67,0.4424,57.47,0.3019
2023-05-11,5060.0,27577.0,0.05,0.48,0.01,0.03,0.0,19543.7,3586.0,3586.0,19543.7,,,,0.02,,3888.0,,,,,3888.0,0.02,0.02,100.0,12.1,0.0,0.0,0.0,100.0,21.85,0.4288,58.53,0.1708
2023-05-12,5060.0,27830.0,0.05,0.48,0.01,0.03,0.0,19723.0,3586.0,3586.0,19723.0,,,,,,,,,,,,0.02,,100.0,12.1,0.0,0.0,0.0,100.0,21.95,0.4275,58.35,0.1708
2023-05-15,5060.0,28234.8,0.05,0.47,0.01,0.03,0.0,20009.88,3586.0,3586.0,20009.88,,,,,,,,,,,,0.02,,100.0,12.1,0.0,0.0,0.0,100.0,21.91,0.4279,58.41,0.1708
2023-05-16,5060.0,28133.6,0.05,0.45,0.01,0.03,0.0,19938.16,3586.0,3586.0,19938.16,,,,,,,,,,,,0.02,,100.0,12.07,0.0,0.0,0.0,100.0,22.03,0.4263,58.19,0.1702
2023-05-17,3948.0,22148.28,0.04,0.34,0.01,0.02,0.0,13879.14,2474.0,2474.0,13879.14,,,,0.01,,1112.0,,,,,1112.0,0.01,0.01,100.0,8.31,0.0,0.0,0.0,100.0,25.24,0.6226,74.76,0.1326
2023-05-18,3948.0,22148.28,0.04,0.34,0.01,0.02,0.0,13879.14,2474.0,2474.0,13879.14,,,,,,,,,,,,0.01,,100.0,8.31,0.0,0.0,0.0,100.0,25.33,0.6217,74.67,0.1326
2023-05-19,4296.0,24702.0,0.04,0.38,0.01,0.02,0.0,15226.0,2648.0,2648.0,15226.0,174.0,,174.0,,,,,174.0,0.0,,,0.01,,100.0,8.84,0.0,0.0,0.0,100.0,23.08,0.5343,68.89,0.1434
2023-05-22,4296.0,24616.08,0.04,0.38,0.01,0.02,0.0,15173.04,2648.0,2648.0,15173.04,,,,,,,,,,,,0.02,,100.0,8.84,0.0,0.0,0.0,100.0,23.31,0.5313,68.58,0.1434
2023-05-23,4296.0,24702.0,0.04,0.37,0.01,0.02,0.0,15226.0,2648.0,2648.0,15226.0,,,,,,,,,,,,0.02,,100.0,8.84,0.0,0.0,0.0,100.0,23.25,0.532,68.66,0.1434
2023-05-24,4296.0,24702.0,0.04,0.37,0.01,0.02,0.0,15226.0,2648.0,2648.0,15226.0,,,,,,,,,,,,0.02,,100.0,8.85,0.0,0.0,0.0,100.0,23.28,0.5316,68.62,0.1436
2023-05-25,4296.0,25432.32,0.04,0.37,0.01,0.03,0.0,15676.16,2648.0,2648.0,15676.16,,,,,,,,,,,,0.02,,100.0,8.84,0.0,0.0,0.0,100.0,23.04,0.5348,68.94,0.1434
2023-05-26,4296.0,25518.24,0.04,0.37,0.01,0.03,0.0,15729.12,2648.0,2648.0,15729.12,,,,,,,,,,,,0.02,,100.0,9.22,0.0,0.0,0.0,100.0,23.25,0.532,68.66,0.1497
2023-05-29,3948.0,23451.12,0.04,0.33,0.01,0.02,0.0,14695.56,2474.0,2474.0,14695.56,,,,0.0,,174.0,,,,,174.0,0.01,0.0,100.0,8.67,0.0,0.0,0.0,100.0,25.33,0.6217,74.67,0.1384
2023-05-30,3996.0,23736.24,0.04,0.34,0.01,0.02,0.0,14838.12,2498.0,2498.0,14838.12,24.0,,24.0,,,,,24.0,0.0,,,0.01,,100.0,8.75,0.0,0.0,0.0,100.0,25.03,0.607,73.77,0.1399
2023-05-31,3996.0,24055.92,0.04,0.34,0.01,0.02,0.0,15037.96,2498.0,2498.0,15037.96,,,,,,,,,,,,0.01,,100.0,8.77,0.0,0.0,0.0,100.0,24.9,0.6083,73.9,0.1402
2023-06-01,3996.0,24295.68,0.04,0.32,0.01,0.02,0.0,15187.84,2498.0,2498.0,15187.84,,,,,,,,,,,,0.02,,100.0,8.82,0.0,0.0,0.0,100.0,24.93,0.608,73.87,0.141
2023-06-02,5596.0,34079.64,0.05,0.44,0.01,0.03,0.0,20084.82,3298.0,3298.0,20084.82,800.0,0.0,,,800.0,,0.0,800.0,,,,0.02,,100.0,11.22,0.0,0.0,0.0,100.0,17.86,0.6927,81.28,0.1903
2023-06-05,5596.0,34135.6,0.05,0.45,0.01,0.03,0.0,20117.8,3298.0,3298.0,20117.8,,,,,,,,,,,,0.02,,100.0,11.22,0.0,0.0,0.0,100.0,17.86,0.6927,81.28,0.1903
2023-06-06,5596.0,32624.68,0.05,0.46,0.01,0.03,0.0,19227.34,3298.0,3298.0,19227.34,,,,,,,,,,,,0.02,,100.0,11.21,0.0,0.0,0.0,100.0,18.2,0.6881,80.93,0.1901
2023-06-07,5548.0,32400.32,0.05,0.45,0.01,0.03,0.0,19120.16,3274.0,3274.0,19120.16,,,,0.0,,24.0,,,,,24.0,0.02,0.0,100.0,11.14,0.0,0.0,0.0,100.0,18.01,0.7046,81.99,0.1888
2023-06-08,5548.0,32733.2,0.05,0.55,0.01,0.03,0.0,19316.6,3274.0,3274.0,19316.6,,,,,,,,,,,,0.02,,100.0,11.13,0.0,0.0,0.0,100.0,17.95,0.7055,82.05,0.1886
2023-06-09,5548.0,32955.12,0.05,0.65,0.01,0.03,0.0,19447.56,3274.0,3274.0,19447.56,,,,,,,,,,,,0.02,,100.0,11.16,0.0,0.0,0.0,100.0,17.97,0.7051,82.03,0.1891
2023-06-12,5548.0,33010.6,0.05,0.69,0.01,0.03,0.0,19480.3,3274.0,3274.0,19480.3,,,,,,,,,,,,0.02,,100.0,11.16,0.0,0.0,0.0,100.0,18.01,0.7046,81.99,0.1891
2023-06-13,5548.0,32733.2,0.05,0.71,0.01,0.03,0.0,19316.6,3274.0,3274.0,19316.6,,,,,,,,,,,,0.02,,100.0,11.2,0.0,0.0,0.0,100.0,18.09,0.7037,81.91,0.1898
2023-06-14,5548.0,32455.8,0.05,0.65,0.01,0.03,0.0,19152.9,3274.0,3274.0,19152.9,,,,,,,,,,,,0.02,,100.0,11.24,0.0,0.0,0.0,100.0,18.09,0.7037,81.91,0.1905
2023-06-15,5274.0,30167.28,0.05,0.63,0.01,0.03,0.0,17160.0,3274.0,3000.0,18727.28,,,,,,,,,,,274.0,0.02,0.0,100.0,11.14,0.0,0.0,0.0,100.0,19.12,0.6907,80.88,0.1794
2023-06-16,5000.0,28600.0,0.05,0.56,0.01,0.03,0.0,17160.0,3000.0,3000.0,17160.0,,,,0.0,,274.0,,,,,,0.02,,100.0,10.15,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.1692
2023-06-19,3400.0,19686.0,0.03,0.37,0.01,0.02,0.0,12738.0,2200.0,2200.0,12738.0,,,,0.0,,800.0,,,,,800.0,0.01,0.0,100.0,7.72,0.0,0.0,0.0,100.0,29.29,0.5858,70.71,0.1194
2023-06-20,3400.0,19720.0,0.03,0.37,0.01,0.02,0.0,12760.0,2200.0,2200.0,12760.0,,,,,,,,,,,,0.01,,100.0,7.72,0.0,0.0,0.0,100.0,29.39,0.5849,70.61,0.1192
2023-06-21,3400.0,19550.0,0.03,0.37,0.01,0.02,0.0,12650.0,2200.0,2200.0,12650.0,,,,,,,,,,,,0.01,,100.0,7.72,0.0,0.0,0.0,100.0,29.5,0.584,70.5,0.1193
2023-06-22,3400.0,19550.0,0.03,0.37,0.01,0.02,0.0,12650.0,2200.0,2200.0,12650.0,,,,,,,,,,,,0.01,,100.0,7.73,0.0,0.0,0.0,100.0,29.41,0.5848,70.59,0.1195
2023-06-23,3400.0,19686.0,0.03,0.37,0.01,0.02,0.0,12738.0,2200.0,2200.0,12738.0,,,,,,,,,,,,0.01,,100.0,7.74,0.0,0.0,0.0,100.0,29.34,0.5854,70.66,0.1196
2023-06-26,3400.0,19516.0,0.03,0.38,0.01,0.02,0.0,12628.0,2200.0,2200.0,12628.0,,,,,,,,,,,,0.01,,100.0,7.74,0.0,0.0,0.0,100.0,29.5,0.584,70.5,0.1196
2023-06-27,3400.0,19584.0,0.03,0.4,0.01,0.02,0.0,12672.0,2200.0,2200.0,12672.0,,,,,,,,,,,,0.01,,100.0,7.76,0.0,0.0,0.0,100.0,29.38,0.5851,70.62,0.12
2023-06-28,3400.0,19584.0,0.03,0.43,0.01,0.02,0.0,12672.0,2200.0,2200.0,12672.0,,,,,,,,,,,,0.01,,100.0,7.78,0.0,0.0,0.0,100.0,29.41,0.5848,70.59,0.1202
2023-06-29,4203.0,23873.04,0.04,0.53,0.01,0.02,0.0,17057.04,3003.0,3003.0,17057.04,300.0,,803.0,,,,,300.0,0.0,503.0,,0.02,,100.0,10.51,0.0,0.0,0.0,100.0,23.74,0.4153,56.59,0.1471
2023-06-30,4203.0,23788.98,0.04,0.54,0.01,0.02,0.0,16996.98,3003.0,3003.0,16996.98,,,,,,,,,,,,0.02,,100.0,10.65,0.0,0.0,0.0,100.0,23.81,0.4188,57.05,0.1491
2023-07-03,4203.0,23326.65,0.04,0.56,0.01,0.02,0.0,16666.65,3003.0,3003.0,16666.65,,,,,,,,,,,,0.02,,100.0,10.65,0.0,0.0,0.0,100.0,23.92,0.4174,56.85,0.1491
2023-07-04,4203.0,23116.5,0.04,0.56,0.01,0.02,0.0,16516.5,3003.0,3003.0,16516.5,,,,,,,,,,,,0.02,,100.0,10.67,0.0,0.0,0.0,100.0,23.75,0.4195,57.15,0.1493
2023-07-05,4203.0,23326.65,0.04,0.57,0.01,0.02,0.0,16666.65,3003.0,3003.0,16666.65,,,,,,,,,,,,0.02,,100.0,10.66,0.0,0.0,0.0,100.0,23.73,0.4199,57.2,0.1492
2023-07-06,4000.0,22200.0,0.04,0.55,0.01,0.02,0.0,13875.0,2500.0,2500.0,13875.0,,,,0.0,,503.0,,,,,503.0,0.01,0.0,100.0,8.89,0.0,0.0,0.0,100.0,25.0,0.445,60.0,0.1422
2023-07-07,4700.0,26273.0,0.04,0.67,0.01,0.03,0.0,19565.0,3500.0,3500.0,19565.0,,0.01,,,1000.0,,0.01,,,1000.0,,0.02,,100.0,12.01,0.0,0.0,0.0,100.0,28.43,0.3807,50.57,0.1613
2023-07-10,4400.0,23716.0,0.04,0.66,0.01,0.02,0.0,17248.0,3200.0,3200.0,17248.0,,,,0.0,,300.0,,,,,300.0,0.02,0.0,100.0,11.5,0.0,0.0,0.0,100.0,22.98,0.3979,54.08,0.1581
2023-07-11,4400.0,24420.0,0.04,0.63,0.01,0.02,0.0,17760.0,3200.0,3200.0,17760.0,,,,,,,,,,,,0.02,,100.0,11.5,0.0,0.0,0.0,100.0,22.58,0.403,54.89,0.1581
2023-07-12,4400.0,23804.0,0.04,0.63,0.01,0.02,0.0,17312.0,3200.0,3200.0,17312.0,,,,,,,,,,,,0.02,,100.0,11.45,0.0,0.0,0.0,100.0,22.92,0.3987,54.21,0.1574
2023-07-13,4400.0,24024.0,0.04,0.59,0.01,0.02,0.0,17472.0,3200.0,3200.0,17472.0,,,,,,,,,,,,0.02,,100.0,11.61,0.0,0.0,0.0,100.0,22.7,0.4014,54.64,0.1596
2023-07-14,4400.0,24200.0,0.04,0.52,0.01,0.02,0.0,17600.0,3200.0,3200.0,17600.0,,,,,,,,,,,,0.02,,100.0,11.42,0.0,0.0,0.0,100.0,22.71,0.4013,54.61,0.1571
2023-07-17,3800.0,20406.0,0.03,0.45,0.01,0.02,0.0,15573.0,2900.0,2900.0,15573.0,,,,0.0,,300.0,,,,,300.0,0.02,0.0,100.0,10.47,0.0,0.0,0.0,100.0,26.5,0.3616,47.05,0.1371
2023-07-18,3800.0,20330.0,0.03,0.45,0.01,0.02,0.0,15515.0,2900.0,2900.0,15515.0,,,,,,,,,,,,0.02,,100.0,10.5,0.0,0.0,0.0,100.0,26.38,0.3626,47.3,0.1376
2023-07-19,3800.0,20216.0,0.03,0.46,0.01,0.02,0.0,15428.0,2900.0,2900.0,15428.0,,,,,,,,,,,,0.02,,100.0,10.51,0.0,0.0,0.0,100.0,26.39,0.3625,47.28,0.1377
2023-07-20,3800.0,19684.0,0.03,0.45,0.01,0.02,0.0,15022.0,2900.0,2900.0,15022.0,,,,,,,,,,,,0.02,,100.0,10.51,0.0,0.0,0.0,100.0,26.52,0.3614,47.01,0.1377
2023-07-21,3800.0,20216.0,0.03,0.44,0.01,0.02,0.0,15428.0,2900.0,2900.0,15428.0,,,,,,,,,,,,0.02,,100.0,10.5,0.0,0.0,0.0,100.0,26.19,0.3642,47.68,0.1376
2023-07-24,3800.0,20330.0,0.03,0.44,0.01,0.02,0.0,15515.0,2900.0,2900.0,15515.0,,,,,,,,,,,,0.02,,100.0,10.5,0.0,0.0,0.0,100.0,26.32,0.3631,47.42,0.1376
2023-07-25,22000.0,117920.0,0.2,2.49,0.04,0.12,0.0,117920.0,22000.0,22000.0,117920.0,20000.0,0.1,,0.0,19100.0,900.0,0.1,20000.0,,,,0.12,,100.0,47.08,0.0,0.0,0.0,100.0,4.55,0.8307,90.92,0.4708
2023-07-26,2795.0,14953.25,0.03,0.36,0.0,0.02,0.0,14953.25,22000.0,2795.0,117700.0,,,,,,,,,,,19205.0,0.12,0.1,100.0,82.1,0.0,0.0,0.0,100.0,35.77,0.337,35.84,0.1043
2023-07-27,2795.0,15120.95,0.03,0.37,0.0,0.02,0.0,15120.95,2795.0,2795.0,15120.95,,,,0.1,,19205.0,,,,,,0.02,,100.0,10.33,0.0,0.0,0.0,100.0,35.64,0.3366,35.71,0.1033
2023-07-28,2795.0,14813.5,0.03,0.4,0.0,0.02,0.0,14813.5,2795.0,2795.0,14813.5,,,,,,,,,,,,0.02,,100.0,10.32,0.0,0.0,0.0,100.0,35.96,0.3376,36.03,0.1032
2023-07-31,1795.0,9513.5,0.02,0.25,0.0,0.01,0.0,9513.5,1795.0,1795.0,9513.5,,,,0.01,,1000.0,,,,,1000.0,0.01,0.01,100.0,6.63,0.0,0.0,0.0,100.0,44.29,0.5065,55.71,0.0663
2023-08-01,1905.0,10096.5,0.02,0.26,0.0,0.01,0.0,10096.5,1905.0,1905.0,10096.5,110.0,,110.0,,,,,110.0,0.0,,,0.01,,100.0,6.99,0.0,0.0,0.0,100.0,41.6,0.4505,52.32,0.0699
2023-08-02,3093.0,16207.32,0.03,0.43,0.01,0.02,0.0,10474.76,1999.0,1999.0,10474.76,94.0,0.0,,,94.0,,0.0,94.0,,,,0.01,,100.0,7.35,0.0,0.0,0.0,100.0,25.48,0.4948,64.85,0.1137
2023-08-03,1999.0,10454.77,0.02,0.28,0.0,0.01,0.0,10454.77,1999.0,1999.0,10454.77,,,,,,,,,,,,0.01,,100.0,7.35,0.0,0.0,0.0,100.0,39.72,0.4188,50.06,0.0735
2023-08-04,2398.0,12565.52,0.02,0.34,0.0,0.01,0.0,12565.52,2398.0,2398.0,12565.52,399.0,0.0,,,399.0,,0.0,399.0,,,,0.01,,100.0,8.68,0.0,0.0,0.0,100.0,33.19,0.347,41.67,0.0868
2023-08-07,3295.0,17068.1,0.03,0.46,0.01,0.02,0.0,17068.1,3295.0,3295.0,17068.1,897.0,0.0,,,897.0,,0.0,897.0,,,,0.02,,100.0,11.75,0.0,0.0,0.0,100.0,30.06,0.3592,45.98,0.1175
2023-08-08,5188.0,26873.84,0.05,0.71,0.01,0.03,0.0,17068.1,3295.0,3295.0,17068.1,,,,,,,,,,,,0.02,,100.0,11.72,0.0,0.0,0.0,100.0,38.54,0.3849,46.14,0.1846
2023-08-09,5188.0,26355.04,0.05,0.7,0.01,0.03,0.0,16738.6,3295.0,3295.0,16738.6,,,,,,,,,,,,0.02,,100.0,11.77,0.0,0.0,0.0,100.0,38.66,0.3863,46.27,0.1853
2023-08-10,3295.0,16738.6,0.03,0.42,0.01,0.02,0.0,16738.6,3295.0,3295.0,16738.6,,,,,,,,,,,,0.02,,100.0,11.77,0.0,0.0,0.0,100.0,30.34,0.3576,45.54,0.1177
2023-08-11,5188.0,26355.04,0.05,0.63,0.01,0.03,0.0,16738.6,3295.0,3295.0,16738.6,,,,,,,,,,,,0.02,,100.0,12.01,0.0,0.0,0.0,100.0,38.51,0.3845,46.1,0.1892
2023-08-14,3393.0,17304.3,0.03,0.38,0.01,0.02,0.0,13229.4,2594.0,2594.0,13229.4,,,,0.0,,701.0,,,,,701.0,0.01,0.0,100.0,9.49,0.0,0.0,0.0,100.0,29.45,0.3633,47.05,0.1241
2023-08-15,2595.0,13234.5,0.02,0.29,0.0,0.01,0.0,11194.5,2195.0,2195.0,11194.5,,,,0.0,,399.0,,,,,399.0,0.01,0.0,100.0,8.1,0.0,0.0,0.0,100.0,30.83,0.3374,38.54,0.0958
2023-08-16,2595.0,13260.45,0.02,0.3,0.0,0.01,0.0,11216.45,2195.0,2195.0,11216.45,,,,,,,,,,,,0.01,,100.0,8.1,0.0,0.0,0.0,100.0,30.81,0.3374,38.51,0.0958
2023-08-17,2595.0,12520.88,0.02,0.29,0.0,0.01,0.0,10590.88,2195.0,2195.0,10590.88,,,,,,,,,,,,0.01,,100.0,8.1,0.0,0.0,0.0,100.0,31.36,0.3387,39.21,0.0957
2023-08-18,3279.0,15624.44,0.03,0.34,0.01,0.02,0.0,12088.81,2537.0,2537.0,12088.81,342.0,0.0,,,342.0,,0.0,342.0,,,,0.01,,100.0,9.2,0.0,0.0,0.0,100.0,30.59,0.3573,45.39,0.1189
2023-08-21,3279.0,15739.2,0.03,0.32,0.01,0.02,0.0,12177.6,2537.0,2537.0,12177.6,,,,,,,,,,,,0.01,,100.0,9.2,0.0,0.0,0.0,100.0,30.44,0.3562,45.18,0.1189
2023-08-22,3279.0,16099.89,0.03,0.33,0.01,0.02,0.0,12456.67,2537.0,2537.0,12456.67,,,,,,,,,,,,0.01,,100.0,9.15,0.0,0.0,0.0,100.0,30.33,0.3554,45.01,0.1183
2023-08-23,2479.0,12171.89,0.02,0.23,0.0,0.01,0.0,10492.67,2137.0,2137.0,10492.67,,,,0.0,,400.0,,,,,400.0,0.01,0.0,100.0,7.83,0.0,0.0,0.0,100.0,32.07,0.3417,40.34,0.0908
2023-08-24,3591.0,17667.72,0.03,0.37,0.01,0.02,0.0,13249.56,2693.0,2693.0,13249.56,556.0,0.0,,,556.0,,0.0,556.0,,,,0.01,,100.0,9.58,0.0,0.0,0.0,100.0,27.83,0.3766,49.99,0.1277
2023-08-25,3591.0,17703.63,0.03,0.42,0.01,0.02,0.0,13276.49,2693.0,2693.0,13276.49,,,,,,,,,,,,0.01,,100.0,9.52,0.0,0.0,0.0,100.0,27.83,0.3766,49.99,0.127
2023-08-28,3673.0,17997.7,0.03,0.42,0.01,0.02,0.0,13396.6,2734.0,2734.0,13396.6,41.0,0.0,,,41.0,,0.0,41.0,,,,0.01,,100.0,9.65,0.0,0.0,0.0,100.0,27.26,0.3828,51.2,0.1297
2023-08-29,4673.0,20888.31,0.04,0.53,0.01,0.02,0.0,14455.98,3234.0,3234.0,14455.98,500.0,,500.0,,,,,500.0,0.0,,,0.02,,100.0,11.22,0.0,0.0,0.0,100.0,22.15,0.2849,40.58,0.1621
2023-08-30,4673.0,20000.44,0.04,0.46,0.01,0.02,0.0,13841.52,3234.0,3234.0,13841.52,,,,,,,,,,,,0.01,,100.0,11.22,0.0,0.0,0.0,100.0,21.98,0.283,40.26,0.1621
2023-08-31,3989.0,16634.13,0.04,0.38,0.01,0.02,0.0,12059.64,2892.0,2892.0,12059.64,,,,0.0,,342.0,,,,,342.0,0.01,0.0,100.0,10.15,0.0,0.0,0.0,100.0,25.67,0.2556,29.9,0.1401
2023-09-01,2989.0,12673.36,0.03,0.28,0.01,0.01,0.0,8022.08,1892.0,1892.0,8022.08,,,,0.0,,1000.0,,,,,1000.0,0.01,0.0,100.0,6.64,0.0,0.0,0.0,100.0,34.14,0.3415,39.27,0.1049
2023-09-04,1877.0,7845.86,0.02,0.17,0.0,0.01,0.0,5584.48,1336.0,1336.0,5584.48,,,,0.0,,556.0,,,,,556.0,0.01,0.0,100.0,4.96,0.0,0.0,0.0,100.0,41.75,0.4673,53.96,0.0697
