,REUSE FP Equity_DX_SI_QTY,REUSE FP Equity_DX_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,REUSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,REUSE FP Equity_DX_SI_MV,REUSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY,REUSE FP Equity_DX_BROKER_SI_QTY,REUSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,REUSE FP Equity_DX_BROKER_SI_MV_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,REUSE FP Equity_DX_BROKER_SI_MV_INC_x,REUSE FP Equity_DX_SUPPLY_SI_MV_NEW,REUSE FP Equity_DX_BROKER_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_NEW,REUSE FP Equity_DX_SUPPLY_SI_MV_DEC,REUSE FP Equity_DX_BROKER_SI_QTY_INC,REUSE FP Equity_DX_SUPPLY_SI_QTY_DEC,REUSE FP Equity_DX_BROKER_SI_MV_NEW_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,REUSE FP Equity_DX_BROKER_SI_MV_INC_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,REUSE FP Equity_DX_BROKER_SI_MV_ADD,REUSE FP Equity_DX_SUPPLY_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV,REUSE FP Equity_DX_BROKER_SI_MV_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV_RMV,REUSE FP Equity_DX_BROKER_SI_MV_RMV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,REUSE FP Equity_DX_UTILIZATION_QUANTITY,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,REUSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_MV,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,REUSE FP Equity_DX_BROKER_SI_CON_RATIO,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,REUSE FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-12-08,221557.0,3632427.02,1.99,0.86,3.69,3255342.02,70357.0,198557.0,1153503.01,,,,,,,,2.06,,128200.0,,,,,,,,1.16,,,,18.45,2.36,311052.0,5099697.54,,5.1,18.55,0.14,0.9973,99.86,0.0743
2021-12-09,88157.0,1451196.46,0.79,0.34,1.45,1072581.96,65157.0,65157.0,1072581.96,,,,,,,,0.09,,5200.0,,,,,,,133400.0,1.07,2.26,,,17.32,2.19,311052.0,5120382.5,,5.1,17.32,0.42,0.9917,99.58,0.0296
2021-12-10,88157.0,1449706.6,0.8,0.34,1.45,1071480.8,65157.0,65157.0,1071480.8,,,,,,,,,,,,,,,,,,1.07,,,,17.32,2.19,311052.0,5115125.72,,5.12,17.32,0.42,0.9917,99.58,0.0296
2021-12-13,190457.0,3126161.2,1.86,0.74,3.13,1565189.8,95357.0,95357.0,1565189.8,,,,0.24,,15100.0,,,15100.0,,,,0.24,,0.25,30200.0,,1.57,,,,3.67,3.17,2504353.0,41106450.14,,41.16,3.67,9.91,0.8182,89.91,0.0633
2021-12-14,168257.0,2736599.15,1.64,0.66,2.77,1550924.39,73157.0,95357.0,1189854.71,,,8800.0,,,,,0.51,,31000.0,,,,8800.0,,,,1.2,,,,2.81,2.43,2533633.0,41208020.57,,41.58,2.81,12.4,0.7788,87.37,0.0558
2021-12-15,156057.0,2548254.75,1.52,0.6,2.55,1276225.65,78157.0,78157.0,1276225.65,1.03,,5000.0,,,,62800.0,,,,1.03,,,5000.0,,,,1.28,,,1.32,2.99,2.58,2535581.0,41403502.15,,41.37,2.99,13.83,0.7574,85.92,0.0515
2021-12-16,447657.0,7402366.62,4.77,1.72,7.32,3991031.08,206557.0,241357.0,3415585.24,,,139300.0,2.67,,,,0.18,163200.0,10900.0,,,2.67,139300.0,,,,3.38,,,,9.13,6.82,2055383.0,33987402.21,,33.59,9.13,5.77,0.8892,94.12,0.1478
2021-12-17,276657.0,4529732.73,2.92,1.06,4.55,2676297.81,113457.0,163457.0,1857642.81,,,,,,,,1.54,,93100.0,,,,,,,77900.0,1.85,1.26,,,5.11,3.79,2106273.0,34486218.46,,34.44,5.11,0.17,0.9967,99.83,0.0925
2021-12-20,176657.0,2819057.07,6.52,0.68,2.89,1810524.11,63457.0,113457.0,1012634.11,,,,,,,,0.81,,50000.0,,,,,,,50000.0,1.04,0.84,,,2.86,2.12,2157829.0,34434203.62,,35.33,2.86,0.24,0.9952,99.76,0.0591
2021-12-21,126657.0,2051058.13,4.71,0.48,2.03,1027609.97,63457.0,63457.0,1027609.97,,,,,,,,,,,,,,,,,50000.0,1.01,0.85,,,2.85,2.12,2162654.0,35021586.35,,34.58,2.85,0.43,0.9915,99.57,0.0423
2021-12-22,139257.0,2266393.75,6.47,0.53,2.26,1135288.2,69757.0,69757.0,1135288.2,,,5210.0,0.12,,,,,6300.0,,,,0.12,5210.0,,1090.0,,1.13,,,,2.7,2.33,2510676.0,40861000.83,,40.66,2.7,0.36,0.9929,99.64,0.0465
2021-12-23,175257.0,2871848.83,8.09,0.66,2.85,1438030.08,87757.0,87757.0,1438030.08,,,,0.2,,6200.0,,,11800.0,,,,0.2,,0.1,18000.0,,1.43,,,,3.37,2.91,2515876.0,41226402.07,,40.91,3.37,5.86,0.8849,93.89,0.0581
2021-12-24,187857.0,3083071.51,8.5,0.71,3.08,1543644.67,94057.0,94057.0,1543644.67,,,6300.0,0.11,,,,,6300.0,,,,0.11,6300.0,,,,1.54,,,,3.61,3.11,2509586.0,41186823.51,,41.2,3.61,5.23,0.8965,94.54,0.0621
2021-12-27,264257.0,4376782.99,11.99,1.0,4.34,2190519.79,132257.0,132257.0,2190519.79,,,38200.0,0.63,,,,,38200.0,,,,0.63,38200.0,,,,2.17,,,,5.04,4.31,2490486.0,41248923.42,,40.89,5.04,14.39,0.7509,85.45,0.0862
2021-12-28,264257.0,4408784.51,12.02,1.0,4.38,2206536.11,132257.0,132257.0,2206536.11,,,,,,,,,,,,,,,,,,2.19,,,,5.04,4.35,2493078.0,41593765.43,,41.3,5.04,14.39,0.7509,85.45,0.087
2021-12-29,264257.0,4393325.48,13.07,0.97,4.41,2198799.08,132257.0,132257.0,2198799.08,,,,,,,,,,,,,,,,,,2.21,,,,5.03,4.3,2498838.0,41543681.52,,41.73,5.03,14.39,0.7509,85.45,0.086
2021-12-30,332257.0,5539654.51,16.82,1.22,5.53,2771969.71,166257.0,166257.0,2771969.71,,,34000.0,0.55,,,,,34000.0,,,,0.55,34000.0,,,,2.76,,,,6.32,5.41,2465211.0,41101969.96,,41.0,6.32,10.38,0.812,89.51,0.1081
2021-12-31,562057.0,9321378.11,28.73,2.07,9.34,4662820.15,281157.0,281157.0,4662820.15,,,29900.0,0.52,,85000.0,,,29900.0,,,,0.52,29900.0,1.41,85000.0,,4.66,,,,9.09,7.71,2811481.0,46626725.5,,46.59,9.1,23.63,0.5401,69.23,0.154
2022-01-03,449657.0,7496771.44,31.56,1.66,7.47,3750528.1,224957.0,224957.0,3750528.1,,,,,,,,0.95,,56200.0,,,,,,,56200.0,3.73,0.97,,,7.36,6.27,2830581.0,47192012.55,,46.98,7.36,31.36,0.5681,68.54,0.1253
2022-01-04,449657.0,7572538.64,31.9,1.66,7.5,3788433.35,224957.0,224957.0,3788433.35,,,,,,,,,,,,,,,,,,3.75,,,,7.35,6.27,2835061.0,47744411.78,,47.25,7.35,31.4,0.5678,68.5,0.1253
2022-01-05,423957.0,7164576.53,30.48,1.56,7.12,4371122.24,165557.0,258657.0,2797797.41,,,14558.0,0.59,,,,1.55,33700.0,93100.0,,,0.59,14558.0,,19142.0,,2.78,,,,12.58,4.6,1150094.0,19435783.53,,19.32,12.58,25.07,0.6231,74.85,0.1178
2022-01-06,216557.0,3595084.41,15.57,0.81,3.67,2079403.98,91557.0,125257.0,1519946.91,,,,,,,,1.25,,74000.0,,,,,,,133400.0,1.55,2.25,,,11.23,2.54,723498.0,12010862.65,,12.23,11.23,35.09,0.5418,64.7,0.0601
2022-01-07,182857.0,3032171.35,5.93,0.68,3.03,1518216.49,91557.0,91557.0,1518216.49,,,,,,,,,,,,,,,,,33700.0,1.52,0.57,,,11.66,2.56,693498.0,11499722.54,,11.51,11.66,12.93,0.77,86.79,0.0512
2022-01-10,182857.0,2971481.11,6.03,0.68,3.04,1487828.72,91557.0,91557.0,1487828.72,,,,,,,,,,,,,,,,,,1.52,,,,11.66,2.56,693836.0,11275043.15,,11.51,11.66,12.86,0.7711,86.87,0.0511
2022-01-11,182857.0,3015366.79,6.07,0.68,2.97,1509802.4,91557.0,91557.0,1509802.4,,,,,,,,,,,,,,,,,,1.49,,,,11.73,2.56,689249.0,11365922.78,,11.22,11.73,12.92,0.7701,86.8,0.0512
2022-01-12,182857.0,3015641.07,6.62,0.68,3.01,1509939.73,91557.0,91557.0,1509939.73,,,,,,,,,,,,,,,,,,1.51,,,,11.74,2.56,688219.0,11349970.1,,11.35,11.74,12.95,0.7697,86.77,0.0512
2022-01-13,122857.0,2024253.36,3.84,0.46,2.02,1508538.91,31557.0,91557.0,519948.91,,,,,,,,0.99,,60000.0,,,,,,,,0.52,,,,4.05,0.88,748389.0,12330831.36,,12.33,4.05,12.9,0.7705,86.82,0.0344
2022-01-14,122857.0,1995676.82,3.89,0.46,2.02,1487242.75,31557.0,91557.0,512608.75,,,,,,,,,,,,,,,,,,0.51,,,,4.05,0.88,748389.0,12156756.08,,12.26,4.03,12.88,0.7708,86.84,0.0343
2022-01-17,122857.0,2027103.64,3.94,0.46,2.01,1510663.03,31557.0,91557.0,520681.03,,,,,,,,,,,,,,,,,,0.51,,,,4.05,0.88,748389.0,12348193.98,,12.15,4.05,12.74,0.7728,86.98,0.0343
2022-01-18,95810.0,1558637.08,3.09,0.36,1.58,781026.68,48057.0,48010.0,781791.28,,,4702.0,0.27,,,,,16500.0,,,,0.27,4702.0,,11798.0,60047.0,0.79,0.99,,,3.73,1.34,1239275.0,20160525.7,,20.46,3.73,35.46,0.5383,64.23,0.0267
2022-01-19,227516.0,3674292.39,7.44,0.85,3.7,1838082.87,113816.0,113816.0,1838082.87,,,65759.0,1.07,,,,,65900.0,,,,1.07,65759.0,,,94.0,1.85,0.0,,,8.84,3.16,1173768.0,18955883.69,,19.09,8.84,12.34,0.7825,87.59,0.0632
2022-01-20,296869.0,4806160.68,9.99,1.11,4.79,2403638.88,148563.0,148469.0,2405160.69,,,34747.0,0.55,,,,,34700.0,,,,0.55,34747.0,,,47.0,2.4,0.0,,,11.53,4.12,1139543.0,18448631.4,,18.38,11.53,9.22,0.832,90.75,0.0824
2022-01-21,326363.0,5186691.34,10.88,1.22,5.28,2592050.44,163263.0,163100.0,2594640.9,,,14700.0,0.25,,,,,14700.0,,,,0.25,14700.0,,,69.0,2.64,0.0,,,12.67,4.53,1124843.0,17876454.89,,18.11,12.71,8.29,0.8469,91.65,0.0905
2022-01-24,280816.0,4324538.32,9.36,1.04,4.46,2670589.06,107516.0,173416.0,1655735.65,,,,0.12,,116.0,,0.93,10200.0,55747.0,,,0.12,,0.0,,,1.71,,,,8.34,2.98,1181078.0,18188483.09,,18.77,8.34,9.79,0.8225,90.16,0.0778
2022-01-25,410316.0,6317553.39,12.09,1.53,6.33,3157883.68,205216.0,205100.0,3159669.71,,,103300.0,0.41,,,,0.09,31800.0,5600.0,,,0.41,103300.0,,,116.0,3.16,0.0,,,15.99,5.69,1078266.0,16601845.95,,16.63,15.99,6.5,0.8779,93.47,0.1139
2022-01-26,807400.0,12586881.56,23.57,3.0,12.39,6293440.78,403700.0,403700.0,6293440.78,,,,3.03,,,,0.01,198600.0,116.0,,,3.03,,,198600.0,,6.19,,,,11.28,11.19,3174464.0,49487989.08,,48.69,11.28,4.29,0.9178,95.71,0.2239
2022-01-27,403700.0,6314069.85,11.75,1.48,6.3,6314069.85,0.0,403700.0,0.0,,,,,,,,6.28,,403700.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.27,0.8825,93.73,0.1119
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,403700.0,0.0,6.3,,,0.0,0.0,3614874.0,55694002.23,,55.94,0.0,6.27,0.0,93.73,0.0
2022-01-31,11200.0,174963.04,0.22,0.04,0.17,87481.52,5600.0,5600.0,87481.52,,,,,,5600.0,,,,,,,,,0.09,5600.0,,0.09,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032
2022-02-01,11200.0,176023.68,0.11,0.04,0.18,88011.84,5600.0,5600.0,88011.84,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032
2022-02-02,11200.0,176939.84,0.09,0.04,0.18,88469.92,5600.0,5600.0,88469.92,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032
2022-02-03,11200.0,173770.24,0.09,0.04,0.18,86885.12,5600.0,5600.0,86885.12,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032
2022-02-04,5600.0,85108.8,0.05,0.02,0.09,0.0,5600.0,0.0,85108.8,,,,,,,,,,,,,,,,,5600.0,0.09,0.09,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.09,,5600.0,,,,,,,,0.0,,,,0.0,0.0,3527900.0,53783541.08,,53.73,0.0,,0.0,,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3529900.0,54141253.21,,53.77,0.0,,0.0,,0.0
2022-02-09,11200.0,174096.16,0.08,0.04,0.17,87048.08,5600.0,5600.0,87048.08,,,,,,5600.0,,,,,,,,,0.09,5600.0,,0.09,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032
2022-02-10,134800.0,2076068.28,0.91,0.52,2.09,1038034.14,67400.0,67400.0,1038034.14,,,,0.96,,,,,61800.0,,,,0.96,,,61800.0,,1.04,,,,2.9,2.01,2256922.0,34759081.41,,34.96,2.9,,1.0,100.0,0.0403
2022-02-11,129200.0,1973271.6,0.87,0.5,1.98,943871.4,67400.0,61800.0,1029400.2,,,,,,,,,,,,,,,,,5600.0,1.03,0.1,,,2.9,2.01,2259334.0,34506808.18,,34.38,2.9,,1.0,100.0,0.0386
2022-02-14,158800.0,2402008.8,1.07,0.61,2.43,1201004.4,79400.0,79400.0,1201004.4,,,,0.26,,,,0.09,17600.0,5600.0,,,0.26,,,17600.0,,1.21,,,,2.76,2.4,2793939.0,42261121.31,,42.67,2.76,,1.0,100.0,0.0481
2022-02-15,171200.0,2606092.0,1.15,0.66,2.59,1379158.5,80600.0,90600.0,1226933.5,,,6600.0,0.16,,,,0.16,11200.0,10000.0,,,0.16,6600.0,,4600.0,,1.22,,,,2.8,2.43,2802623.0,42662928.62,,42.4,2.8,,1.0,100.0,0.0516
2022-02-16,126000.0,1903406.4,0.84,0.48,1.92,951703.2,63000.0,63000.0,951703.2,,,,,,,,0.27,,17600.0,,,,,,,27600.0,0.96,0.41,,,2.18,1.9,2821532.0,42623191.0,,42.95,2.18,,1.0,100.0,0.038
2022-02-17,283400.0,4271999.94,1.9,1.1,4.28,2188759.32,138200.0,145200.0,2083240.62,,,75200.0,1.23,,,,,82200.0,,,,1.23,75200.0,,,,2.09,,,,4.81,4.18,2732105.0,41184023.98,,41.28,4.81,,1.0,100.0,0.0858
2022-02-18,248600.0,3722561.26,1.88,0.97,3.74,1901710.7,121600.0,127000.0,1820850.56,,,,,,,,0.27,,16600.0,,,,,,,18200.0,1.82,0.29,,,5.2,3.67,2216567.0,33191095.91,,33.21,5.2,,1.0,100.0,0.0751
2022-02-21,234000.0,3463012.8,1.67,0.92,3.5,1731506.4,117000.0,117000.0,1731506.4,,,,,,,,0.07,,4600.0,,,,,,,10000.0,1.75,0.16,,,5.0,3.54,2221174.0,32871598.26,,33.19,5.0,,1.0,100.0,0.0707
2022-02-22,252000.0,3730658.4,1.8,0.99,3.73,1865329.2,126000.0,126000.0,1865329.2,,,,0.11,,,,,9000.0,,,,0.11,,,9000.0,,1.86,,,,4.38,3.81,2749241.0,40700313.61,,40.68,4.38,,1.0,100.0,0.0761
2022-02-23,252000.0,3709692.0,1.8,0.99,3.73,1854846.0,126000.0,126000.0,1854846.0,,,,,,,,,,,,,,,,,,1.86,,,,4.38,3.81,2748815.0,40465305.62,,40.66,4.38,,1.0,100.0,0.0761
2022-02-24,252000.0,3622903.2,1.85,0.99,3.72,1811451.6,126000.0,126000.0,1811451.6,,,,,,,,,,,,,,,,,,1.86,,,,4.38,3.8,2749757.0,39532156.49,,40.57,4.38,,1.0,100.0,0.0761
2022-02-25,155300.0,2309606.07,1.13,0.6,2.24,2067194.1,16300.0,139000.0,242411.97,,,7300.0,0.15,,,,1.72,13000.0,117000.0,,,0.15,7300.0,,,,0.23,,,,3.04,0.49,520741.0,7744408.08,,7.5,3.04,,1.0,100.0,0.047
2022-02-28,71300.0,1057649.94,0.5,0.28,1.06,582968.34,32000.0,39300.0,474681.6,,,10000.0,,,,,,,,,,,10000.0,,5700.0,99700.0,0.48,1.42,,,9.71,1.02,297438.0,4412135.8,,4.43,9.71,,1.0,100.0,0.0228
2022-03-01,26300.0,387590.99,0.18,0.11,0.39,387590.99,0.0,26300.0,0.0,,,,,,,,0.48,,32000.0,,,,,,,13000.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0084
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,26300.0,0.0,0.39,,,0.0,0.0,3128920.0,46731045.98,,46.21,0.0,,0.0,,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3129123.0,46651781.89,,46.79,0.0,,0.0,,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3129574.0,46127104.14,,46.65,0.0,,0.0,,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3123042.0,45671053.9,,45.98,0.0,,0.0,,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3121604.0,44506269.03,,45.52,0.0,,0.0,,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3118533.0,45570187.17,,44.42,0.0,,0.0,,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3122132.0,44884081.85,,45.62,0.0,,0.0,,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3121330.0,45469350.51,,45.42,0.0,,0.0,,0.0
2022-03-14,157200.0,2284336.08,0.83,0.67,2.28,1142168.04,78600.0,78600.0,1142168.04,,,,,,78600.0,,,,,,,,,1.14,78600.0,,1.14,,,,27.16,2.52,210827.0,3063611.47,,3.06,27.16,,1.0,100.0,0.0503
2022-03-15,168200.0,2459941.82,1.2,0.72,2.45,1229970.91,84100.0,84100.0,1229970.91,,,,0.08,,,,,5500.0,,,,0.08,,,5500.0,,1.22,,,,28.52,2.69,210827.0,3083365.96,,3.07,28.52,,1.0,100.0,0.0537
2022-03-16,302800.0,4523832.0,2.45,1.29,4.45,2261916.0,151400.0,151400.0,2261916.0,,,,1.01,,,,,67300.0,,,,1.01,,,67300.0,,2.22,,,,21.36,4.83,557401.0,8327570.94,,8.19,21.36,,1.0,100.0,0.0966
2022-03-17,244300.0,3656364.81,1.97,1.03,3.64,2920003.17,49200.0,195100.0,736361.64,,,,0.71,,,,2.12,43700.0,145900.0,,,0.71,,,43700.0,,0.73,,,,2.1,1.55,2296182.0,34366267.14,,34.2,2.1,,1.0,100.0,0.0768
2022-03-18,645300.0,9775391.58,4.98,2.73,9.68,5218692.7,300800.0,344500.0,4556698.88,,,251600.0,,,150400.0,,,,,,,,251600.0,2.25,,1000.0,4.53,0.02,,,12.04,9.02,2197710.0,33292229.71,,33.29,11.98,30.39,0.5769,69.61,0.1935
2022-03-21,501600.0,7621260.24,3.89,2.13,7.59,4570325.12,200800.0,300800.0,3050935.12,,,,,,,,1.52,,100000.0,,,,,,,43700.0,3.04,0.64,,,8.02,6.03,2304083.0,35008006.69,,34.97,8.0,33.33,0.5556,66.67,0.1508
2022-03-22,201600.0,3090427.2,1.56,0.86,3.07,1545213.6,100800.0,100800.0,1545213.6,,,,,,,,1.51,,100000.0,,,,,,,200000.0,1.53,3.02,,,4.18,3.11,2309051.0,35396597.3,,35.11,4.18,33.33,0.5556,66.67,0.0623
2022-03-23,309500.0,4712230.35,2.75,1.31,4.74,2781662.31,126800.0,182700.0,1930568.04,,,,1.26,,,,0.77,81900.0,50400.0,,,1.26,,,76400.0,,1.94,,,,29.6,3.92,301641.0,4592574.72,,4.62,29.51,16.31,0.727,83.69,0.0956
2022-03-24,132300.0,2023012.53,1.32,0.56,2.01,1252341.09,50400.0,81900.0,770671.44,,,,,,,,1.17,,76400.0,,,,,,,100800.0,0.76,1.56,,,100.0,1.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0408
2022-03-25,50400.0,773040.24,0.49,0.21,0.76,0.0,50400.0,0.0,773040.24,,,,,,,,,,,,,,,,,81900.0,0.76,1.25,,,100.0,1.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155
2022-03-28,53400.0,819780.78,0.52,0.23,0.82,409890.39,26700.0,26700.0,409890.39,,,,,,26700.0,,0.76,,50400.0,,,,,0.41,26700.0,,0.41,,,,8.14,0.83,301421.0,4627324.77,,4.62,8.14,,1.0,100.0,0.0167
2022-03-29,114100.0,1770033.3,1.11,0.49,1.75,904407.9,58300.0,58300.0,904407.9,,,29100.0,0.45,,2500.0,,,29100.0,,,,0.45,29100.0,0.04,2500.0,,0.9,,,,17.63,1.85,272321.0,4224515.67,,4.18,17.69,2.19,0.9572,97.81,0.0362
2022-03-30,110000.0,1696145.0,1.06,0.47,1.7,565895.65,75800.0,36700.0,1168798.1,,,11300.0,,,,,,,,,,,11300.0,,6200.0,21600.0,1.18,0.32,,,22.5,2.39,261021.0,4024813.31,,4.05,22.5,2.28,0.9555,97.72,0.0347
2022-03-31,70900.0,1090590.89,0.69,0.3,1.09,564523.07,36700.0,36700.0,564523.07,,,,,,,,0.62,,39100.0,,,,,,,,0.57,,,,10.9,1.16,300121.0,4616491.23,,4.62,10.9,3.53,0.932,96.47,0.0224
2022-04-01,36700.0,561021.89,0.36,0.16,0.57,38216.75,36700.0,2500.0,561021.89,,,,,,,,,,,,,,,,,34200.0,0.57,0.53,,,10.9,1.16,300121.0,4587859.69,,4.63,10.89,6.8,0.8733,93.2,0.0116
2022-04-04,36700.0,566981.97,0.39,0.16,0.57,38622.75,36700.0,2500.0,566981.97,,,,,,,,,,,,,,,,,,0.57,,,,10.9,1.16,300121.0,4636599.34,,4.66,10.89,6.71,0.8747,93.29,0.0116
2022-04-05,29124.0,451526.85,0.31,0.12,0.45,248057.6,15624.0,16000.0,242228.25,,,,,,13500.0,,0.33,,21076.0,,,,,0.21,,,0.24,,,,4.66,0.49,319497.0,4953353.69,,4.93,4.66,8.58,0.8431,91.42,0.0091
2022-04-06,40024.0,608096.64,0.42,0.17,0.62,408699.77,15624.0,26900.0,237380.12,,,,0.17,,,,,10900.0,,,,0.17,,,,,0.24,,,,4.66,0.49,319497.0,4854213.77,,4.93,4.67,6.25,0.8828,93.75,0.0126
2022-04-07,132068.0,2003352.7,1.39,0.56,2.01,1026948.07,66868.0,67700.0,1014327.38,,,10444.0,0.61,,,,,40800.0,,,,0.61,10444.0,,40800.0,,1.02,,,,2.44,2.1,2670264.0,40505501.64,,40.57,2.44,2.74,0.9467,97.26,0.0414
2022-04-08,144992.0,2229483.99,1.54,0.61,2.2,1142481.38,73192.0,74300.0,1125444.11,,,6324.0,0.1,,,,,6600.0,,,,0.1,6324.0,,,,1.11,,,,2.67,2.29,2663940.0,40962339.8,,40.37,2.68,2.4,0.9532,97.6,0.0454
2022-04-11,46500.0,705856.05,0.53,0.2,0.72,440211.3,20000.0,29000.0,303594.0,,,,,,,,0.8,,53192.0,,,,,,,45300.0,0.31,0.68,,,6.05,0.63,310621.0,4715133.59,,4.78,6.05,5.38,0.8983,94.62,0.0146
2022-04-12,37500.0,571395.0,0.46,0.16,0.57,304744.0,20000.0,20000.0,304744.0,,,,,,,,,,,,,,,,,9000.0,0.3,0.14,,,6.05,0.63,310621.0,4732994.3,,4.71,6.05,6.67,0.8756,93.33,0.0118
2022-04-13,15700.0,237906.81,0.51,0.07,0.24,137895.03,9100.0,9100.0,137895.03,,,,,,,,0.16,,10900.0,,,,,,,10900.0,0.14,0.16,,,2.75,0.29,321521.0,4872104.17,,4.9,2.75,15.92,0.7322,84.08,0.0049
2022-04-14,21400.0,328421.52,0.7,0.09,0.32,227132.64,9100.0,14800.0,139655.88,,,,0.09,,,,,5700.0,,,,0.09,,,,,0.14,,,,2.75,0.29,321521.0,4934318.48,,4.88,2.76,11.68,0.7937,88.32,0.0067
2022-04-15,21400.0,328421.52,0.7,0.09,0.33,227132.64,9100.0,14800.0,139655.88,,,,,,,,,,,,,,,,,,0.14,,,,2.75,0.29,322384.0,4947562.77,,4.95,2.74,11.68,0.7937,88.32,0.0067
2022-04-18,27100.0,415898.28,0.89,0.11,0.41,227132.64,14800.0,14800.0,227132.64,,,,,,,,,,,,,,,,5700.0,,0.23,,,,4.39,0.46,322384.0,4947562.77,,4.95,4.37,9.25,0.8321,90.75,0.0085
2022-04-19,27100.0,416971.44,0.89,0.11,0.42,227718.72,14800.0,14800.0,227718.72,,,,,,,,,,,,,,,,,,0.23,,,,4.39,0.46,322384.0,4960329.18,,4.94,4.38,9.23,0.8325,90.77,0.0085
2022-04-20,20500.0,319137.85,0.67,0.08,0.32,230401.96,8200.0,14800.0,127655.14,,,,,,,,0.1,,6600.0,,,,,,,,0.13,,,,100.0,0.24,0.0,0.0,,0.0,100.0,12.2,0.7858,87.8,0.0059
2022-04-21,2500.0,39176.25,0.09,0.01,0.04,39176.25,2500.0,2500.0,39176.25,,,,,,,,0.09,,5700.0,,,,,,,12300.0,0.04,0.19,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007
2022-04-22,2500.0,38404.25,0.09,0.01,0.04,38404.25,2500.0,2500.0,38404.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007
