,ALREW FP Equity_DX_SI_QTY,ALREW FP Equity_DX_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALREW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALREW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALREW FP Equity_DX_SI_MV,ALREW FP Equity_DX_DSS,ALREW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY,ALREW FP Equity_DX_BROKER_SI_QTY,ALREW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALREW FP Equity_DX_BROKER_SI_MV_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALREW FP Equity_DX_BROKER_SI_MV_INC_x,ALREW FP Equity_DX_SUPPLY_SI_MV_NEW,ALREW FP Equity_DX_BROKER_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_NEW,ALREW FP Equity_DX_SUPPLY_SI_MV_DEC,ALREW FP Equity_DX_BROKER_SI_QTY_INC,ALREW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALREW FP Equity_DX_BROKER_SI_MV_NEW_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALREW FP Equity_DX_BROKER_SI_MV_INC_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALREW FP Equity_DX_BROKER_SI_MV_ADD,ALREW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV,ALREW FP Equity_DX_BROKER_SI_MV_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV_RMV,ALREW FP Equity_DX_BROKER_SI_MV_RMV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALREW FP Equity_DX_UTILIZATION_QUANTITY,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALREW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALREW FP Equity_DX_BROKER_SI_CON_RATIO,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALREW FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-18,20000.0,80100.0,0.04,0.3,0.04,0.08,0.0,40050.0,10000.0,10000.0,40050.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-21,20000.0,82000.0,0.04,0.3,0.04,0.08,0.0,41000.0,10000.0,10000.0,41000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-22,20000.0,79000.0,0.04,0.31,0.04,0.08,0.0,39500.0,10000.0,10000.0,39500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-23,20000.0,78400.0,0.04,0.31,0.04,0.08,0.0,39200.0,10000.0,10000.0,39200.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-24,20000.0,80000.0,0.04,0.32,0.04,0.08,0.0,40000.0,10000.0,10000.0,40000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-25,20000.0,79100.0,0.04,0.32,0.04,0.08,0.0,39550.0,10000.0,10000.0,39550.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-28,20000.0,77600.0,0.04,0.33,0.04,0.08,0.0,38800.0,10000.0,10000.0,38800.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-29,20000.0,77100.0,0.04,0.34,0.04,0.08,0.0,38550.0,10000.0,10000.0,38550.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-06-30,20000.0,76500.0,0.04,0.33,0.04,0.08,0.0,38250.0,10000.0,10000.0,38250.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-01,20000.0,77200.0,0.04,0.33,0.04,0.08,0.0,38600.0,10000.0,10000.0,38600.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-02,20000.0,76600.0,0.04,0.36,0.04,0.08,0.0,38300.0,10000.0,10000.0,38300.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-05,20000.0,77300.0,0.04,0.37,0.04,0.08,0.0,38650.0,10000.0,10000.0,38650.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-06,20000.0,75300.0,0.04,0.38,0.04,0.08,0.0,37650.0,10000.0,10000.0,37650.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-07,20000.0,79300.0,0.04,0.37,0.04,0.08,0.0,39650.0,10000.0,10000.0,39650.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-08,20000.0,79100.0,0.04,0.36,0.04,0.08,0.0,39550.0,10000.0,10000.0,39550.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-09,20000.0,77200.0,0.04,0.36,0.04,0.08,0.0,38600.0,10000.0,10000.0,38600.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-12,20000.0,76000.0,0.04,0.36,0.04,0.08,0.0,38000.0,10000.0,10000.0,38000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-13,20000.0,75200.0,0.04,0.37,0.04,0.08,0.0,37600.0,10000.0,10000.0,37600.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-14,20000.0,75100.0,0.04,0.38,0.04,0.08,0.0,37550.0,10000.0,10000.0,37550.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-15,20000.0,74200.0,0.04,0.38,0.04,0.08,0.0,37100.0,10000.0,10000.0,37100.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-16,20000.0,75000.0,0.04,0.42,0.04,0.07,0.0,37500.0,10000.0,10000.0,37500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-19,20000.0,72100.0,0.04,0.46,0.04,0.08,0.0,36050.0,10000.0,10000.0,36050.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-20,20000.0,71400.0,0.04,0.46,0.04,0.07,0.0,35700.0,10000.0,10000.0,35700.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-21,20000.0,76800.0,0.04,0.47,0.04,0.07,0.0,38400.0,10000.0,10000.0,38400.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-22,20000.0,78700.0,0.04,0.43,0.04,0.08,0.0,39350.0,10000.0,10000.0,39350.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-23,20000.0,80000.0,0.04,0.41,0.04,0.08,0.0,40000.0,10000.0,10000.0,40000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-26,20000.0,80000.0,0.04,0.39,0.04,0.08,0.0,40000.0,10000.0,10000.0,40000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.012
2021-07-27,10000.0,40400.0,0.02,0.19,0.02,0.04,0.0,0.0,10000.0,0.0,40400.0,,,,,,,,0.04,,10000.0,,,,,,10000.0,10000.0,0.04,0.04,,,0.62,0.61,1610720.0,6507308.8,,6.51,0.61,,1.0,100.0,0.0061
2021-07-28,20000.0,82400.0,0.04,0.37,0.04,0.08,0.0,41200.0,10000.0,10000.0,41200.0,,,,,,10000.0,,,,,,,,,0.04,,,0.04,,,,0.62,0.61,1610720.0,6636166.4,,6.51,0.62,49.03,0.5002,50.97,0.0121
2021-07-29,20000.0,81700.0,0.04,0.36,0.04,0.08,0.0,40850.0,10000.0,10000.0,40850.0,,,,,,,,,,,,,,,,,,0.04,,,,0.62,0.61,1610720.0,6579791.2,,6.64,0.62,49.52,0.5,50.48,0.0121
2021-07-30,26015.0,107181.8,0.06,0.46,0.05,0.11,0.0,49440.0,14015.0,12000.0,57741.8,,,2015.0,,,2000.0,,,,,,,,2015.0,0.01,2000.0,,0.06,,,,0.86,0.85,1608705.0,6627864.6,,6.57,0.86,39.1,0.3848,45.69,0.0158
2021-08-02,28030.0,114923.0,0.06,0.51,0.05,0.12,0.0,57461.5,14015.0,14015.0,57461.5,,,,0.01,,,,,2015.0,,,,0.01,,,,,0.06,,,,0.86,0.77,1608705.0,6595690.5,,6.63,0.86,42.51,0.3886,43.34,0.0154
2021-08-03,28030.0,114362.4,0.06,0.52,0.05,0.12,0.0,57181.2,14015.0,14015.0,57181.2,,,,,,,,,,,,,,,,,,0.06,,,,0.86,0.77,1608705.0,6563516.4,,6.6,0.86,42.42,0.3887,43.46,0.0154
2021-08-04,30030.0,123123.0,0.06,0.56,0.05,0.12,0.0,61561.5,15015.0,15015.0,61561.5,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.06,,,,0.92,0.83,1608705.0,6595690.5,,6.56,0.92,39.54,0.3611,40.71,0.0165
2021-08-05,30030.0,124924.8,0.06,0.56,0.05,0.12,0.0,62462.4,15015.0,15015.0,62462.4,,,,,,,,,,,,,,,,,,0.06,,,,0.92,0.83,1608705.0,6692212.8,,6.6,0.92,39.62,0.3609,40.59,0.0165
2021-08-06,30030.0,123123.0,0.06,0.56,0.05,0.13,0.0,61561.5,15015.0,15015.0,61561.5,,,,,,,,,,,,,,,,,,0.06,,,,0.92,0.83,1608705.0,6595690.5,,6.69,0.92,39.86,0.3604,40.24,0.0165
2021-08-09,26030.0,107113.45,0.06,0.49,0.05,0.11,0.0,53556.73,13015.0,13015.0,53556.73,,,,,,,,0.01,,2000.0,,,,,,,2000.0,0.05,0.01,,,0.8,0.71,1608705.0,6619821.08,,6.6,0.8,45.64,0.4327,46.76,0.0142
2021-08-10,14018.0,57403.71,0.03,0.26,0.03,0.06,0.0,28701.86,7009.0,7009.0,28701.86,,,,,,,,0.02,,6006.0,,,,,,,6006.0,0.03,0.03,,,0.43,0.38,1614711.0,6612241.55,,6.64,0.43,42.49,0.3886,43.37,0.0077
2021-08-11,13018.0,52722.9,0.03,0.25,0.02,0.05,0.0,24336.45,7009.0,6009.0,28386.45,,,,,,,,,,,,,,,,,1000.0,0.03,0.0,,,0.43,0.38,1614711.0,6539579.55,,6.61,0.43,45.62,0.4328,46.79,0.0071
2021-08-12,6009.0,24036.0,0.01,0.11,0.01,0.03,0.0,24036.0,0.0,6009.0,0.0,,,,,,,,0.03,,7009.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0033
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6009.0,0.0,0.03,,,0.0,0.0,1828951.0,7306659.25,,7.32,0.0,,0.0,,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1832485.0,7329940.0,,7.32,0.0,,0.0,,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1832590.0,7312034.1,,7.33,0.0,,0.0,,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1831840.0,7290723.2,,7.31,0.0,,0.0,,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1832000.0,6979920.0,,7.29,0.0,,0.0,,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1830382.0,7175097.44,,6.98,0.0,,0.0,,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1841353.0,7264137.59,,7.22,0.0,,0.0,,0.0
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1838563.0,7335866.37,,7.25,0.0,,0.0,,0.0
2021-08-25,3756.0,14948.88,0.01,0.08,0.01,0.02,0.0,7474.44,1878.0,1878.0,7474.44,,,,,,1878.0,,,,,,,,,0.01,1878.0,,0.01,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2021-08-26,3756.0,14986.44,0.01,0.08,0.01,0.01,0.0,7493.22,1878.0,1878.0,7493.22,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2021-08-27,3756.0,15399.6,0.01,0.08,0.01,0.02,0.0,7699.8,1878.0,1878.0,7699.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2021-08-30,5959.0,24193.54,0.02,0.12,0.01,0.02,0.0,16568.86,4081.0,4081.0,16568.86,,,,0.01,,,,,2203.0,,,,0.01,,,2203.0,,0.02,,,,2.36,0.22,168797.0,685315.82,,0.69,2.36,,1.0,100.0,0.0033
2021-08-31,4081.0,16772.91,0.01,0.08,0.01,0.02,0.0,16772.91,4081.0,4081.0,16772.91,,,,,,,,,,,,,,,,,,0.02,,,,2.36,0.22,168797.0,693755.67,,0.69,2.36,,1.0,100.0,0.0022
2021-09-01,4081.0,16772.91,0.01,0.08,0.01,0.02,0.0,16772.91,4081.0,4081.0,16772.91,,,,,,,,,,,,,,,,,,0.02,,,,2.36,0.22,168797.0,693755.67,,0.69,2.36,,1.0,100.0,0.0022
2021-09-02,4081.0,17466.68,0.01,0.09,0.01,0.02,0.0,17466.68,4081.0,4081.0,17466.68,,,,,,,,,,,,,,,,,,0.02,,,,2.36,0.22,168797.0,722451.16,,0.69,2.36,,1.0,100.0,0.0022
2021-09-03,2203.0,9516.96,0.01,0.04,0.0,0.01,0.0,9516.96,2203.0,2203.0,9516.96,,,,,,,,0.01,,1878.0,,,,,,,1878.0,0.01,0.01,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-06,2203.0,9704.22,0.01,0.05,0.0,0.01,0.0,9704.22,2203.0,2203.0,9704.22,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-07,2203.0,9693.2,0.01,0.04,0.0,0.01,0.0,9693.2,2203.0,2203.0,9693.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-08,2203.0,9472.9,0.01,0.04,0.0,0.01,0.0,9472.9,2203.0,2203.0,9472.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-09,2203.0,9682.19,0.01,0.05,0.0,0.01,0.0,9682.19,2203.0,2203.0,9682.19,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-10,2203.0,9693.2,0.01,0.05,0.0,0.01,0.0,9693.2,2203.0,2203.0,9693.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-13,2203.0,9395.8,0.01,0.05,0.0,0.01,0.0,9395.8,2203.0,2203.0,9395.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-14,2203.0,9472.9,0.01,0.04,0.0,0.01,0.0,9472.9,2203.0,2203.0,9472.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2021-09-15,2203.0,10310.04,0.01,0.04,0.0,0.01,0.0,0.0,2203.0,0.0,10310.04,,,,,,,,,,,,,,,,,2203.0,0.01,0.01,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2021-09-16,25000.0,113000.0,0.07,0.45,0.05,0.12,0.0,56500.0,12500.0,12500.0,56500.0,,,,,,12500.0,,0.01,,2203.0,,,,,0.06,12500.0,,0.06,,,,100.0,0.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0144
2021-09-17,25000.0,111750.0,0.07,0.43,0.05,0.11,0.0,55875.0,12500.0,12500.0,55875.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2021-09-20,25000.0,109250.0,0.07,0.43,0.05,0.11,0.0,54625.0,12500.0,12500.0,54625.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0143
2021-09-21,25000.0,108250.0,0.07,0.41,0.05,0.11,0.0,54125.0,12500.0,12500.0,54125.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0142
2021-09-22,25000.0,120000.0,0.07,0.41,0.05,0.11,0.0,60000.0,12500.0,12500.0,60000.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0142
2021-09-23,25000.0,134500.0,0.07,0.37,0.05,0.12,0.0,67250.0,12500.0,12500.0,67250.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148
2021-09-24,25000.0,147250.0,0.07,0.26,0.05,0.13,0.0,73625.0,12500.0,12500.0,73625.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0147
2021-09-27,25000.0,151250.0,0.07,0.22,0.05,0.15,0.0,75625.0,12500.0,12500.0,75625.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148
2021-09-28,25000.0,145750.0,0.07,0.2,0.05,0.15,0.0,72875.0,12500.0,12500.0,72875.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148
2021-09-29,25000.0,140250.0,0.07,0.19,0.05,0.15,0.0,70125.0,12500.0,12500.0,70125.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,12500.0,,,,,,,12500.0,0.0,0.07,,,0.0,0.0,1692138.0,10237434.9,,9.5,0.0,,0.0,,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1691217.0,9809058.6,,10.23,0.0,,0.0,,0.0
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1674328.0,9192060.72,,9.7,0.0,,0.0,,0.0
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1662575.0,9809192.5,,9.14,0.0,,0.0,,0.0
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1223018.0,7228036.38,,7.22,0.0,,0.0,,0.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1227941.0,7355366.59,,7.26,0.0,,0.0,,0.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1244192.0,7626896.96,,7.46,0.0,,0.0,,0.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1239720.0,7351539.6,,7.6,0.0,,0.0,,0.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1247939.0,8074165.33,,7.42,0.0,,0.0,,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1249077.0,7994092.8,,8.08,0.0,,0.0,,0.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1251210.0,8320546.5,,8.01,0.0,,0.0,,0.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1279926.0,8293920.48,,8.51,0.0,,0.0,,0.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1315825.0,8263381.0,,8.52,0.0,,0.0,,0.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1330843.0,8903339.67,,8.37,0.0,,0.0,,0.0
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1296661.0,8480162.94,,8.67,0.0,,0.0,,0.0
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1305392.0,8093430.4,,8.53,0.0,,0.0,,0.0
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1334909.0,8196341.26,,8.27,0.0,,0.0,,0.0
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1335505.0,8306841.1,,8.2,0.0,,0.0,,0.0
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1332859.0,8237068.62,,8.29,0.0,,0.0,,0.0
2021-10-27,18000.0,111420.0,0.05,0.08,0.03,0.11,0.0,55710.0,9000.0,9000.0,55710.0,,,,,,9000.0,,,,,,,,,0.06,9000.0,,0.06,,,,0.67,0.67,1340788.0,8299477.72,,8.29,0.67,,1.0,100.0,0.0133
2021-10-28,18000.0,119880.0,0.05,0.08,0.03,0.11,0.0,59940.0,9000.0,9000.0,59940.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1341486.0,8934296.76,,8.32,0.67,,1.0,100.0,0.0133
2021-10-29,18000.0,118980.0,0.05,0.08,0.03,0.12,0.0,59490.0,9000.0,9000.0,59490.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1327299.0,8773446.39,,8.84,0.67,,1.0,100.0,0.0135
2021-11-01,18000.0,121860.0,0.05,0.08,0.03,0.12,0.0,60930.0,9000.0,9000.0,60930.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1328999.0,8997323.23,,8.79,0.67,,1.0,100.0,0.0135
2021-11-02,18000.0,118620.0,0.05,0.08,0.03,0.12,0.0,59310.0,9000.0,9000.0,59310.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1331228.0,8772792.52,,9.01,0.67,,1.0,100.0,0.0134
2021-11-03,18000.0,118980.0,0.05,0.08,0.03,0.12,0.0,59490.0,9000.0,9000.0,59490.0,,,,,,,,,,,,,,,,,,0.06,,,,0.66,0.66,1348091.0,8910881.51,,8.88,0.66,,1.0,100.0,0.0133
2021-11-04,18000.0,119340.0,0.05,0.08,0.03,0.12,0.0,59670.0,9000.0,9000.0,59670.0,,,,,,,,,,,,,,,,,,0.06,,,,0.66,0.66,1345848.0,8922972.24,,8.9,0.66,,1.0,100.0,0.0133
2021-11-05,18000.0,119340.0,0.05,0.09,0.03,0.12,0.0,59670.0,9000.0,9000.0,59670.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1342831.0,8902969.53,,8.9,0.67,,1.0,100.0,0.0133
2021-11-08,18000.0,122760.0,0.05,0.1,0.03,0.12,0.0,61380.0,9000.0,9000.0,61380.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1343431.0,9162199.42,,8.91,0.67,,1.0,100.0,0.0133
2021-11-09,18000.0,129420.0,0.05,0.11,0.03,0.12,0.0,64710.0,9000.0,9000.0,64710.0,,,,,,,,,,,,,,,,,,0.06,,,,0.67,0.67,1343631.0,9660706.89,,8.95,0.68,,1.0,100.0,0.0133
2021-11-10,18000.0,138420.0,0.05,0.1,0.03,0.13,0.0,69210.0,9000.0,9000.0,69210.0,,,,,,,,,,,,,,,,,,0.06,,,,0.66,0.66,1344708.0,10340804.52,,9.03,0.71,,1.0,100.0,0.0133
2021-11-11,18000.0,137700.0,0.05,0.1,0.03,0.14,0.0,68850.0,9000.0,9000.0,68850.0,,,,,,,,,,,,,,,,,,0.07,,,,0.67,0.67,1336377.0,10223284.05,,10.28,0.67,,1.0,100.0,0.0134
