,ALPAT FP Equity_DX_SI_QTY,ALPAT FP Equity_DX_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPAT FP Equity_DX_SI_MV,ALPAT FP Equity_DX_DSS,ALPAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SUPPLY_SI_QTY,ALPAT FP Equity_DX_BROKER_SI_QTY,ALPAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPAT FP Equity_DX_BROKER_SI_QTY_ADD,ALPAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPAT FP Equity_DX_BROKER_SI_MV_ADD,ALPAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPAT FP Equity_DX_BROKER_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_MV,ALPAT FP Equity_DX_BROKER_SI_MV_DEC,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPAT FP Equity_DX_BROKER_SI_CON_RATIO,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPAT FP Equity_PX_LAST
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.85
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.65
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.85
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.65
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05
