,EMSRI FP Equity_DX_SI_QTY,EMSRI FP Equity_DX_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMSRI FP Equity_DX_SI_MV,EMSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SUPPLY_SI_QTY,EMSRI FP Equity_DX_BROKER_SI_QTY,EMSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMSRI FP Equity_DX_BROKER_SI_MV_INC_x,EMSRI FP Equity_DX_BROKER_SI_QTY_ADD,EMSRI FP Equity_DX_SUPPLY_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_QTY_INC,EMSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_INC_y,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMSRI FP Equity_DX_BROKER_SI_MV_ADD,EMSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMSRI FP Equity_DX_BROKER_SI_QTY_DEC,EMSRI FP Equity_DX_SUPPLY_SI_MV,EMSRI FP Equity_DX_BROKER_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_RMV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMSRI FP Equity_DX_BROKER_SI_CON_RATIO,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMSRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-11-25,128.0,6787.07,0.03,0.0,0.01,6787.07,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-11-26,128.0,6813.7,0.04,0.0,0.01,6813.7,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-11-27,128.0,6756.61,0.04,0.0,0.01,6756.61,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-11-28,128.0,6685.44,0.04,0.0,0.01,6685.44,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-11-29,128.0,6761.98,0.04,0.0,0.01,6761.98,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-12-02,128.0,6837.12,0.04,0.0,0.01,6837.12,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-12-03,128.0,6836.22,0.04,0.0,0.01,6836.22,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-12-04,128.0,6876.29,0.04,0.0,0.01,6876.29,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-12-05,128.0,6878.85,0.04,0.0,0.01,6878.85,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-12-06,3028.0,162836.76,0.96,0.01,0.16,162836.76,0.0,3028.0,0.0,,,2900.0,,,,,,0.15,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.9184,95.74,0.0106
2024-12-09,3028.0,166240.23,0.96,0.01,0.17,166240.23,0.0,3028.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.9202,95.84,0.0106
2024-12-10,3028.0,163254.62,0.95,0.01,0.16,163254.62,0.0,3028.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.9172,95.67,0.0106
2024-12-11,15828.0,860948.23,4.96,0.07,0.86,784796.63,1400.0,14428.0,76151.6,,0.08,10000.0,,1400.0,,0.08,,0.54,1400.0,,0.08,,,100.0,0.49,0.0,0.0,0.0,100.0,29.92,0.5684,69.2,0.0553
2024-12-12,25828.0,1408194.22,6.94,0.11,1.42,1331863.42,11400.0,24428.0,621550.8,,,10000.0,,,,,,0.57,10000.0,,0.61,,,22.44,3.85,39401.0,2148221.32,2.14,22.26,39.89,0.3681,42.32,0.0872
2024-12-13,24428.0,1321163.95,6.27,0.1,1.35,1245446.35,11400.0,23028.0,616557.6,,,,,,,,,,,1400.0,0.62,0.08,,22.44,3.85,39401.0,2130963.68,2.15,22.43,42.61,0.3953,44.57,0.0825
2024-12-16,20128.0,1090333.76,3.45,0.08,1.12,1090333.76,10000.0,20128.0,541700.0,,,,0.08,,1400.0,,,,,2900.0,0.54,0.16,,20.24,3.38,39401.0,2134352.17,2.13,20.23,48.52,0.4941,50.86,0.0679
2024-12-17,101444.0,5480512.1,17.05,0.43,5.66,2578505.2,63716.0,47728.0,3442256.9,27600.0,,27600.0,,,,,27600.0,1.51,26116.0,,3.56,,,62.21,18.24,38701.0,2090821.53,2.04,63.55,25.27,0.3833,54.75,0.2904
2024-12-18,104644.0,5640206.96,16.95,0.44,5.68,2658729.87,65316.0,49328.0,3520467.08,1600.0,,1600.0,,,,,1600.0,0.08,,,3.6,,,62.79,18.62,38701.0,2085945.2,2.02,64.11,24.85,0.3567,52.42,0.2982
2024-12-19,75560.0,4042308.88,12.31,0.32,4.08,2559558.31,37716.0,47844.0,2017730.57,,,,1.56,,27600.0,,,,,1484.0,2.02,0.0,,36.26,10.75,66301.0,3546970.9,3.55,36.25,34.3,0.2736,34.3,0.2154
2024-12-20,20128.0,1076224.03,3.26,0.08,1.1,1076224.03,10000.0,20128.0,534690.0,,,,1.49,,27716.0,,,,,27716.0,0.54,1.49,,13.11,3.08,66301.0,3545048.17,3.56,13.09,48.65,0.4941,50.73,0.062
2024-12-23,20128.0,1076666.85,2.81,0.08,1.1,1076666.85,10000.0,20128.0,534910.0,,,,,,,,,,,,0.53,,,13.11,3.09,66301.0,3546506.79,3.55,13.09,48.44,0.4942,50.94,0.0623
2024-12-24,30128.0,1618174.88,4.01,0.12,1.65,1081074.88,10000.0,20128.0,537100.0,,,,,,,,,,,,0.54,,,13.11,3.09,66301.0,3561026.71,3.57,13.09,34.34,0.5436,65.24,0.0932
2024-12-25,30128.0,1618174.88,4.09,0.12,1.65,1081074.88,10000.0,20128.0,537100.0,,,,,,,,,,,,0.54,,,13.11,3.09,66301.0,3561026.71,3.57,13.15,34.25,0.5442,65.33,0.0932
2024-12-26,30128.0,1618174.88,4.09,0.12,1.65,1081074.88,10000.0,20128.0,537100.0,,,,,,,,,,,,0.54,,,13.11,3.09,66301.0,3561026.71,3.56,13.15,34.27,0.544,65.31,0.0932
2024-12-27,128.0,6815.74,0.02,0.0,0.01,6815.74,0.0,128.0,0.0,,,,0.54,,10000.0,,,,,20000.0,0.0,1.11,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2024-12-30,3328.0,176101.12,0.46,0.01,0.18,91437.12,1600.0,1728.0,84664.0,,,1600.0,,,,,,0.08,1600.0,,0.09,,,100.0,0.49,0.0,0.0,0.0,100.0,3.87,0.9256,96.13,0.0102
2024-12-31,18328.0,970339.3,2.52,0.07,1.01,885630.5,16600.0,16728.0,878853.8,,,15000.0,,,,,,0.83,15000.0,,0.92,,,21.31,5.11,61301.0,3245458.84,3.2,22.39,16.79,0.7095,82.54,0.0564
2025-01-01,18328.0,970339.3,2.6,0.07,1.02,885630.5,16600.0,16728.0,878853.8,,,,,,,,,,,,0.93,,,21.31,5.11,61301.0,3245458.84,3.23,22.28,16.77,0.7098,82.56,0.0564
2025-01-02,33328.0,1785380.96,4.73,0.13,1.84,1699668.96,16600.0,31728.0,889262.0,,,15000.0,,,,,,0.83,,,0.91,,,21.31,5.11,61301.0,3283894.57,3.18,22.28,45.14,0.4173,45.28,0.1026
2025-01-03,30128.0,1618174.88,4.15,0.12,1.69,1618174.88,15000.0,30128.0,805650.0,,,,0.08,,1600.0,,,,,1600.0,0.84,0.08,,19.66,4.62,61301.0,3292476.71,3.22,20.63,49.73,0.496,49.87,0.0928
2025-01-06,30128.0,1622031.26,4.16,0.12,1.72,1622031.26,15000.0,30128.0,807570.0,,,,,,,,,,,,0.85,,,19.66,4.64,61301.0,3300323.24,3.27,20.63,49.48,0.4961,50.12,0.0932
2025-01-07,30128.0,1606455.09,4.16,0.12,1.7,1606455.09,15000.0,30128.0,799815.0,,,,,,,,,,,,0.85,,,19.66,4.64,61301.0,3268630.62,3.27,20.63,49.55,0.4959,50.04,0.0932
2025-01-08,75128.0,4011459.56,9.53,0.3,4.2,4011459.56,37500.0,75128.0,2002312.5,22500.0,2.5,,,45000.0,,2.5,22500.0,,,,2.1,,,49.15,11.6,38801.0,2071779.4,1.97,51.59,49.76,0.4984,50.08,0.2325
2025-01-09,93328.0,4972609.17,11.97,0.37,5.26,4088144.57,39100.0,76728.0,2083287.1,,,1600.0,,,,,,0.09,1600.0,,2.21,,,50.19,12.04,38801.0,2067356.08,1.99,52.57,40.29,0.4805,56.32,0.2874
2025-01-10,48328.0,2544130.9,6.26,0.19,2.68,2459902.1,24100.0,46728.0,1268696.3,,,,0.85,,15000.0,,,,,30000.0,1.34,1.72,,30.94,7.42,53801.0,2832246.04,2.81,32.36,46.42,0.4403,46.99,0.1488
2025-01-13,48328.0,2545435.76,6.16,0.19,2.64,2461163.76,24100.0,46728.0,1269347.0,,,,,,,,,,,,1.32,,,30.94,7.42,53801.0,2833698.67,2.76,32.37,46.57,0.4404,46.85,0.1488
2025-01-14,67628.0,3564807.14,8.84,0.27,3.76,2378787.14,22500.0,45128.0,1186020.0,,,,0.08,,1600.0,,,,,1600.0,1.25,0.08,,29.49,6.96,53801.0,2835958.31,2.78,30.95,33.19,0.5541,66.63,0.2093
2025-01-15,128.0,6832.13,0.02,0.0,0.01,6832.13,0.0,128.0,0.0,,,,1.25,,22500.0,,,,,45000.0,0.0,2.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,100.0,0.0004
2025-01-16,128.0,6828.29,0.02,0.0,0.01,6828.29,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-17,128.0,6873.47,0.02,0.0,0.01,6873.47,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-20,128.0,6889.98,0.02,0.0,0.01,6889.98,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-21,128.0,6865.02,0.02,0.0,0.01,6865.02,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-22,128.0,6902.14,0.02,0.0,0.01,6902.14,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,128.0,0.0,0.01,,0.0,0.0,323150.0,17380299.6,17.35,0.0,,0.0,,0.0
2025-01-24,128.0,6846.21,0.02,0.0,0.01,6846.21,0.0,128.0,0.0,,,128.0,,,,,,0.01,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-27,128.0,6696.19,0.02,0.0,0.01,6696.19,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-28,128.0,6750.59,0.02,0.0,0.01,6750.59,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-29,128.0,6800.0,0.02,0.0,0.01,6800.0,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-30,128.0,6872.96,0.02,0.0,0.01,6872.96,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-01-31,128.0,6866.3,0.02,0.0,0.01,6866.3,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-03,128.0,6842.88,0.03,0.0,0.01,6842.88,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-04,128.0,6893.18,0.02,0.0,0.01,6893.18,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-05,128.0,6869.25,0.02,0.0,0.01,6869.25,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-06,128.0,6896.26,0.03,0.0,0.01,6896.26,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-07,128.0,6978.18,0.02,0.0,0.01,6978.18,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-10,128.0,7040.0,0.02,0.0,0.01,7040.0,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-11,128.0,7015.55,0.02,0.0,0.01,7015.55,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-02-12,38128.0,2082703.87,6.04,0.15,2.18,2082703.87,38000.0,38128.0,2075712.0,,,38000.0,,,,,,2.17,38000.0,,2.18,,,49.54,11.74,38701.0,2114003.42,2.0,52.19,0.32,0.9936,99.68,0.1178
2025-02-13,76128.0,4158948.77,11.81,0.31,4.37,4158948.77,38000.0,76128.0,2075978.0,,,38000.0,,,,,,2.17,,,2.17,,,49.54,11.74,38701.0,2114274.33,2.01,51.99,49.76,0.4984,50.08,0.2353
2025-02-14,79528.0,4342785.5,12.48,0.32,4.56,4249953.6,39700.0,77828.0,2167897.9,,,1700.0,,,,,,0.09,1700.0,,2.28,,,50.64,12.21,38701.0,2113345.51,2.02,53.03,47.88,0.4603,47.89,0.2445
2025-02-17,79528.0,4359486.38,12.54,0.32,4.58,4266297.48,39700.0,77828.0,2176234.9,,,,,,,,,,,,2.28,,,50.64,12.21,38701.0,2121472.72,2.02,53.04,47.88,0.4603,47.89,0.2445
2025-02-18,128028.0,7032834.1,19.64,0.51,7.24,6939449.7,39700.0,126328.0,2180800.4,,2.65,,,48500.0,,2.65,,,,,2.28,,,50.64,12.21,38701.0,2125923.33,2.02,53.04,30.28,0.3364,43.22,0.3936
2025-02-19,130828.0,7181933.89,21.73,0.52,7.39,7011756.29,41100.0,127728.0,2256225.6,,0.08,,,1400.0,,0.08,,,1400.0,,2.34,,,51.5,12.64,38701.0,2124530.1,2.01,53.86,29.68,0.3312,43.14,0.4022
2025-02-20,168828.0,9214294.58,26.65,0.67,9.6,6971138.78,41100.0,127728.0,2243155.8,,,,,,,,,,,,2.36,,,51.5,12.64,38701.0,2112223.18,2.02,53.86,33.16,0.3544,45.87,0.519
2025-02-21,54828.0,3023819.03,8.61,0.22,3.04,2852850.93,3100.0,51728.0,170968.1,,,,2.2,,38000.0,,,,,76000.0,0.17,4.39,,100.0,0.95,0.0,0.0,0.0,100.0,32.89,0.4551,58.23,0.1685
2025-02-24,48628.0,2621097.83,7.6,0.19,2.72,2621097.83,0.0,48628.0,0.0,,,,0.17,,3100.0,,,,,3100.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,36.04,0.539,63.96,0.1501
2025-02-25,48628.0,2614435.79,7.1,0.19,2.68,2614435.79,0.0,48628.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.04,0.539,63.96,0.1501
2025-02-26,34128.0,1873593.07,4.94,0.14,1.9,1873593.07,0.0,34128.0,0.0,,,,,,,,,,,14500.0,0.0,0.79,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.5002,51.0,0.1053
2025-02-27,34128.0,1864992.82,4.96,0.14,1.93,1864992.82,0.0,34128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.7,0.5003,51.3,0.1053
2025-02-28,34128.0,1807384.75,4.94,0.14,1.9,1807384.75,0.0,34128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.89,0.5002,51.11,0.1053
2025-03-03,34128.0,1807043.47,4.87,0.14,1.85,1807043.47,0.0,34128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.1053
2025-03-04,128.0,6611.58,0.02,0.0,0.01,6611.58,0.0,128.0,0.0,,,,,,,,,,,34000.0,0.0,1.81,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-03-05,128.0,6649.34,0.02,0.0,0.01,6649.34,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-03-06,128.0,6678.14,0.02,0.0,0.01,6678.14,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-03-07,128.0,6612.22,0.02,0.0,0.01,6612.22,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-03-10,39828.0,2026408.81,5.54,0.16,2.05,2026408.81,0.0,39828.0,0.0,,,39700.0,,,,,,2.04,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.9936,99.68,0.1228
2025-03-11,43732.0,2214675.94,6.2,0.17,2.23,2123520.34,41500.0,41932.0,2101643.0,,0.09,,,2104.0,,0.09,,,41500.0,,2.15,,,51.55,12.71,39001.0,1975088.64,1.96,52.26,0.31,0.9939,99.69,0.134
2025-03-12,84928.0,4322665.34,12.19,0.34,4.43,4231048.94,41500.0,83128.0,2112267.0,,,41500.0,,,,,,2.22,,304.0,2.11,0.03,,51.55,12.71,39001.0,1985072.9,1.98,51.54,48.63,0.4988,51.22,0.2602
2025-03-13,84928.0,4335914.11,12.65,0.34,4.43,4244016.91,41500.0,83128.0,2118741.0,,,,,,,,,,,,2.11,,,51.55,12.71,39001.0,1991157.05,1.98,51.53,48.54,0.4989,51.31,0.2602
2025-03-14,84928.0,4381775.23,12.67,0.34,4.43,4288906.03,41500.0,83128.0,2141151.0,,,,,,,,,,,,2.11,,,51.55,12.71,39001.0,2012217.59,1.99,51.53,48.76,0.4988,51.09,0.2602
2025-03-17,84928.0,4424324.16,12.25,0.34,4.48,4330553.16,41500.0,83128.0,2161942.5,,,,,,,,,,,,2.14,,,51.55,12.71,39001.0,2031757.1,2.01,51.53,48.82,0.4987,51.03,0.2602
2025-03-18,81428.0,4221471.8,13.44,0.32,4.26,2158120.4,41500.0,41628.0,2151484.5,,,,,,,,,,,41500.0,2.17,2.24,,51.55,12.71,39001.0,2021928.84,2.04,51.53,0.16,0.9968,99.84,0.2494
2025-03-19,1828.0,95478.27,0.3,0.01,0.1,95478.27,0.0,1828.0,0.0,,,,2.18,,41500.0,,,,,39800.0,0.0,2.09,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8698,93.0,0.0056
2025-03-20,1828.0,94708.68,0.28,0.01,0.1,94708.68,0.0,1828.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8698,93.0,0.0056
2025-03-21,1828.0,94476.52,0.32,0.01,0.09,94476.52,1700.0,1828.0,87861.1,,,,,,,,,,1700.0,,0.09,,,100.0,0.59,0.0,0.0,0.0,100.0,7.0,0.8698,93.0,0.0063
2025-03-24,1828.0,95443.54,0.31,0.01,0.09,95443.54,1700.0,1828.0,88760.4,,,,,,,,,,,,0.09,,,100.0,0.59,0.0,0.0,0.0,100.0,7.0,0.8698,93.0,0.0063
2025-03-25,3628.0,188271.43,0.61,0.01,0.19,94862.23,3500.0,1828.0,181629.0,,,,,,,,,,1800.0,,0.18,,,100.0,1.21,0.0,0.0,0.0,100.0,7.0,0.8698,93.0,0.0125
2025-03-26,1928.0,99876.18,0.37,0.01,0.1,6630.78,1800.0,128.0,93245.4,,,,0.09,,1700.0,,,,,1700.0,0.09,0.09,,100.0,0.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2025-03-27,1928.0,100724.5,0.37,0.01,0.1,6687.1,1800.0,128.0,94037.4,,,,,,,,,,,,0.09,,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2025-03-28,128.0,6490.62,0.03,0.0,0.01,6490.62,0.0,128.0,0.0,,,,0.09,,1800.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-03-31,251.0,12675.75,0.05,0.0,0.01,6464.13,123.0,128.0,6211.62,,,,,,,,,,123.0,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-01,251.0,12822.59,0.05,0.0,0.01,6539.01,123.0,128.0,6283.58,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-02,251.0,12786.19,0.05,0.0,0.01,6520.45,123.0,128.0,6265.74,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-03,251.0,12276.91,0.05,0.0,0.01,6260.74,123.0,128.0,6016.18,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-04,251.0,11757.84,0.05,0.0,0.01,5996.03,123.0,128.0,5761.81,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-07,251.0,11308.3,0.05,0.0,0.01,5766.78,123.0,128.0,5541.52,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-08,251.0,11506.34,0.05,0.0,0.01,5867.78,123.0,128.0,5638.57,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-09,251.0,11032.45,0.05,0.0,0.01,5626.11,123.0,128.0,5406.34,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-10,251.0,11473.46,0.05,0.0,0.01,5851.01,123.0,128.0,5622.45,,,,,,,,,,,,0.01,,,100.0,0.04,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0009
2025-04-11,651.0,30067.09,0.11,0.0,0.03,15149.01,323.0,328.0,14918.08,200.0,,200.0,,,,,200.0,0.01,,,0.01,,,100.0,0.11,0.0,0.0,0.0,100.0,30.69,0.2632,30.8,0.0023
2025-04-14,4728.0,221993.78,0.84,0.02,0.22,114001.88,2300.0,2428.0,107991.9,,0.1,,0.01,2100.0,123.0,0.1,,,2100.0,,0.11,,,100.0,0.8,0.0,0.0,0.0,100.0,7.5,0.777,87.7,0.0164
2025-04-15,7128.0,338879.38,1.25,0.03,0.33,172482.38,3500.0,3628.0,166397.0,1200.0,0.06,,,1200.0,,0.06,1200.0,,,,0.16,,,100.0,1.21,0.0,0.0,0.0,100.0,27.64,0.5647,69.84,0.0246
2025-04-16,7128.0,332699.4,1.23,0.03,0.34,169336.9,3500.0,3628.0,163362.5,,,,,,,,,,,,0.17,,,100.0,1.21,0.0,0.0,0.0,100.0,27.99,0.5614,69.46,0.0246
2025-04-17,128.0,5949.82,0.02,0.0,0.01,5949.82,0.0,128.0,0.0,,,,0.16,,3500.0,,,,,3500.0,0.0,0.16,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-04-18,128.0,5949.82,0.02,0.0,0.01,5949.82,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-04-21,128.0,5949.82,0.02,0.0,0.01,5949.82,0.0,128.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004
2025-04-22,2728.0,127831.35,0.44,0.01,0.13,66914.65,1300.0,1428.0,60916.7,,,1300.0,,,,,,0.06,1300.0,,0.06,,,100.0,0.45,0.0,0.0,0.0,100.0,47.63,0.4564,47.67,0.0094
2025-04-23,6928.0,333146.74,1.11,0.03,0.33,169650.94,3400.0,3528.0,163495.8,,0.1,,,2100.0,,0.1,,,2100.0,,0.16,,,100.0,1.18,0.0,0.0,0.0,100.0,26.4,0.5745,71.0,0.0239
2025-04-24,83828.0,4035396.09,13.49,0.34,4.1,1989488.59,42500.0,41328.0,2045907.5,19100.0,0.86,20000.0,,17800.0,,0.86,19100.0,0.97,20000.0,,2.1,,,52.02,12.98,39201.0,1887096.94,1.84,53.23,25.65,0.372,49.54,0.256
2025-04-25,57028.0,2742191.38,9.26,0.23,2.73,1823767.88,19100.0,37928.0,918423.5,,,,1.17,,23400.0,,,,,3400.0,0.92,0.17,,100.0,5.83,0.0,0.0,0.0,100.0,33.45,0.3319,33.51,0.1742
2025-04-28,9028.0,435754.48,1.5,0.04,0.44,286126.78,3100.0,5928.0,149627.7,,,,0.77,,16000.0,,,,,32000.0,0.15,1.54,,100.0,1.0,0.0,0.0,0.0,100.0,34.32,0.3255,34.34,0.0291
2025-04-29,11728.0,572572.69,1.93,0.05,0.58,289410.89,5800.0,5928.0,283161.8,,,,,,,,,,2700.0,,0.29,,,9.31,1.87,56501.0,2758435.32,2.74,9.52,26.15,0.3544,46.67,0.0378
2025-04-30,11728.0,574085.6,2.01,0.05,0.58,290175.6,5800.0,5928.0,283910.0,,,,,,,,,,,,0.29,,,9.31,1.87,56501.0,2765723.95,2.76,9.52,26.26,0.354,46.57,0.0378
2025-05-01,11728.0,574085.6,1.98,0.05,0.58,290175.6,5800.0,5928.0,283910.0,,,,,,,,,,,,0.29,,,9.31,1.87,56501.0,2765723.95,2.75,9.51,26.24,0.3542,46.6,0.0378
2025-05-02,11728.0,596052.14,1.98,0.05,0.59,301278.74,5800.0,5928.0,294773.4,,,,,,,,,,,,0.29,,,9.31,1.87,56501.0,2871550.32,2.76,9.52,26.87,0.3526,46.19,0.0378
