,ALQWA FP Equity_DX_SI_QTY,ALQWA FP Equity_DX_SHORT_INTEREST_VALUE,ALQWA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALQWA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALQWA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALQWA FP Equity_DX_SI_MV,ALQWA FP Equity_DX_DSS,ALQWA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALQWA FP Equity_DX_SUPPLY_SI_QTY,ALQWA FP Equity_DX_BROKER_SI_QTY,ALQWA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALQWA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALQWA FP Equity_DX_BROKER_SI_MV_INC_x,ALQWA FP Equity_DX_BROKER_SI_QTY_ADD,ALQWA FP Equity_DX_SUPPLY_SI_MV_DEC,ALQWA FP Equity_DX_BROKER_SI_QTY_INC,ALQWA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALQWA FP Equity_DX_BROKER_SI_MV_INC_y,ALQWA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALQWA FP Equity_DX_BROKER_SI_MV_ADD,ALQWA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALQWA FP Equity_DX_BROKER_SI_QTY_DEC,ALQWA FP Equity_DX_SUPPLY_SI_MV,ALQWA FP Equity_DX_BROKER_SI_MV_DEC,ALQWA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALQWA FP Equity_DX_UTILIZATION_QUANTITY,ALQWA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALQWA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALQWA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALQWA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALQWA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALQWA FP Equity_DX_BROKER_SI_CON_RATIO,ALQWA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALQWA FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2677.32,0.0,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2917.08,0.0,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2917.08,0.0,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2927.07,0.0,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2927.07,0.0,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2917.08,0.0,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2917.08,0.0,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2957.04,0.0,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2947.05,0.0,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,999.0,2947.05,0.0,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,147.5,0.0,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,152.0,0.0,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,159.0,0.0,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,155.0,0.0,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,151.0,0.0,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,153.5,0.0,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,155.0,0.0,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,158.5,0.0,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,158.5,0.0,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,158.0,0.0,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,152.0,0.0,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,172.5,0.0,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,173.5,0.0,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,179.0,0.0,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,174.0,0.0,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.0,0.0,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,171.5,0.0,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,167.0,0.0,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,171.0,0.0,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,166.5,0.0,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,184.0,0.0,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,177.0,0.0,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,177.0,0.0,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,177.0,0.0,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,177.0,0.0,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,166.5,0.0,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,172.0,0.0,0.0,,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,179.0,0.0,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,179.0,0.0,0.0,,0.0,,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,181.0,0.0,0.0,,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.0,0.0,0.0,,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,173.0,0.0,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,176.0,0.0,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,183.0,0.0,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,185.0,0.0,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,180.0,0.0,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,180.5,0.0,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,180.5,0.0,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,178.0,0.0,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,180.0,0.0,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.0,0.0,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,174.0,0.0,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.0,0.0,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,169.5,0.0,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,163.0,0.0,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,169.5,0.0,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,169.0,0.0,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,170.0,0.0,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,169.5,0.0,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,165.5,0.0,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,173.5,0.0,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,172.5,0.0,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,176.0,0.0,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,167.5,0.0,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,168.0,0.0,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,165.0,0.0,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,168.0,0.0,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,172.0,0.0,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.0,0.0,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.0,0.0,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,200.0,0.0,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,205.0,0.0,0.0,,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,204.0,0.0,0.0,,0.0,,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,203.0,0.0,0.0,,0.0,,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,202.0,0.0,0.0,,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,202.0,0.0,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,204.0,0.0,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,203.0,0.0,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,198.5,0.0,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,195.0,0.0,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,197.5,0.0,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,200.0,0.0,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,199.5,0.0,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,200.0,0.0,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,197.0,0.0,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,199.0,0.0,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,195.0,0.0,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,190.0,0.0,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,194.0,0.0,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,195.0,0.0,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,184.0,0.0,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,174.0,0.0,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,184.0,0.0,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,195.0,0.0,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,191.0,0.0,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,185.0,0.0,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,187.5,0.0,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,179.5,0.0,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,175.5,0.0,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,164.0,0.0,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,153.0,0.0,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,150.0,0.0,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,150.0,0.0,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,150.0,0.0,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,142.5,0.0,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,149.5,0.0,0.0,,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,146.0,0.0,0.0,,0.0,,0.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,149.0,0.0,0.0,,0.0,,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,149.5,0.0,0.0,,0.0,,0.0
2024-04-09,380.0,1136.2,0.01,0.04,0.01,0.0,0.0,568.1,190.0,190.0,568.1,,,190.0,,,,,,0.0,190.0,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-10,380.0,1136.2,0.01,0.04,0.01,0.0,0.0,568.1,190.0,190.0,568.1,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-11,380.0,1140.0,0.01,0.04,0.01,0.0,0.0,570.0,190.0,190.0,570.0,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-12,380.0,1124.8,0.01,0.04,0.01,0.0,0.0,562.4,190.0,190.0,562.4,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-15,380.0,1140.0,0.01,0.04,0.01,0.0,0.0,570.0,190.0,190.0,570.0,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-16,380.0,1140.0,0.01,0.04,0.01,0.0,0.0,570.0,190.0,190.0,570.0,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-17,380.0,1147.6,0.01,0.04,0.01,0.0,0.0,573.8,190.0,190.0,573.8,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-18,380.0,1102.0,0.01,0.04,0.01,0.0,0.0,551.0,190.0,190.0,551.0,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-19,380.0,1109.6,0.01,0.04,0.01,0.0,0.0,554.8,190.0,190.0,554.8,,,,,,,,,,,,0.0,,100.0,79.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.5833
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,190.0,,,,,190.0,0.0,0.0,0.0,0.0,50.0,149.5,0.0,0.0,,0.0,,0.0
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,149.5,0.0,0.0,,0.0,,0.0
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,149.5,0.0,0.0,,0.0,,0.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,149.0,0.0,0.0,,0.0,,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,148.5,0.0,0.0,,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,146.0,0.0,0.0,,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,146.5,0.0,0.0,,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,146.5,0.0,0.0,,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,148.5,0.0,0.0,,0.0,,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,151.0,0.0,0.0,,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,147.5,0.0,0.0,,0.0,,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50.0,146.0,0.0,0.0,,0.0,,0.0
