,SMCP FP Equity_DX_SI_QTY,SMCP FP Equity_DX_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SMCP FP Equity_DX_SI_MV,SMCP FP Equity_DX_DSS,SMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY,SMCP FP Equity_DX_BROKER_SI_QTY,SMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SMCP FP Equity_DX_BROKER_SI_MV_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SMCP FP Equity_DX_BROKER_SI_MV_INC_x,SMCP FP Equity_DX_SUPPLY_SI_MV_NEW,SMCP FP Equity_DX_BROKER_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_NEW,SMCP FP Equity_DX_SUPPLY_SI_MV_DEC,SMCP FP Equity_DX_BROKER_SI_QTY_INC,SMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,SMCP FP Equity_DX_BROKER_SI_MV_NEW_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SMCP FP Equity_DX_BROKER_SI_MV_INC_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SMCP FP Equity_DX_BROKER_SI_MV_ADD,SMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV,SMCP FP Equity_DX_BROKER_SI_MV_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV_RMV,SMCP FP Equity_DX_BROKER_SI_MV_RMV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SMCP FP Equity_DX_UTILIZATION_QUANTITY,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SMCP FP Equity_DX_BROKER_SI_CON_RATIO,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,SMCP FP Equity_PX_LAST
2023-12-20,2560779.0,8847491.45,5.73,14.39,3.36,9.07,1.0,4601990.9,1819261.0,1331980.0,6285546.76,,,,,,,,,,,,,,,,,,6.28,,,,36.39,36.39,3179597.0,10985507.64,,10.98,36.39,20.59,0.1673,24.37,0.5123,3.455
2023-12-21,2510081.0,8760182.69,5.61,13.93,3.29,8.92,1.0,4471674.18,1768563.0,1281282.0,6172284.87,,,,0.11,,33800.0,,0.39,27646.0,112144.0,,,0.11,,0.12,61446.0,112144.0,6.11,0.39,,,34.96,34.96,3290295.0,11483129.55,,11.37,34.95,20.95,0.1793,26.14,0.4962,3.49
2023-12-22,2510081.0,8622128.24,5.61,13.97,3.29,8.94,1.0,4401203.67,1768563.0,1281282.0,6075013.91,,,,,,,,,,,,,,,,,,6.17,,,,34.96,34.96,3289825.0,11300548.88,,11.45,35.01,20.91,0.1784,25.79,0.4962,3.435
2023-12-25,2510081.0,8622128.24,5.61,14.06,3.29,8.88,1.0,4401203.67,1768563.0,1281282.0,6075013.91,,,,,,,,,,,,,,,,,,6.1,,,,34.96,34.96,3290295.0,11302163.33,,11.37,34.9,21.06,0.1789,25.94,0.4962,
2023-12-26,2510081.0,8622128.24,5.61,14.06,3.29,8.86,1.0,4401203.67,1768563.0,1281282.0,6075013.91,,,,,,,,,,,,,,,,,,6.08,,,,34.96,34.96,3290295.0,11302163.33,,11.3,34.98,21.08,0.1791,25.97,0.4962,
2023-12-27,2463895.0,8796105.15,5.51,13.8,3.23,8.77,1.0,4409292.72,1722377.0,1235096.0,6148885.89,,,,,,,,0.16,,46186.0,,,,,,,46186.0,5.92,0.09,,,34.05,34.05,3336664.0,11911890.48,,11.51,33.95,21.32,0.1773,25.14,0.487,3.57
2023-12-28,2463895.0,8623632.5,5.51,13.45,3.23,8.94,1.0,4322836.0,1722377.0,1235096.0,6028319.5,,,,,,,,,,,,,,,,,,6.16,,,,34.04,34.04,3336888.0,11679108.0,,11.92,34.06,21.26,0.1751,24.43,0.487,3.5
2023-12-29,2476495.0,8469612.9,5.54,13.51,3.25,8.83,1.0,4259767.32,1724527.0,1245546.0,5897882.34,,,2150.0,0.03,,,,,10450.0,,,,0.03,2150.0,,,,6.04,,,,34.07,34.07,3336888.0,11412156.96,,11.7,34.04,21.17,0.1737,24.13,0.4893,3.42
2024-01-01,2476495.0,8469612.9,5.54,13.64,3.25,8.75,1.0,4259767.32,1724527.0,1245546.0,5897882.34,,,,,,,,,,,,,,,,,,5.96,,,,34.07,34.07,3337358.0,11413764.36,,11.61,33.92,21.37,0.1743,24.35,0.4892,
2024-01-02,2476495.0,8432465.48,5.54,13.64,3.25,8.72,1.0,4241084.13,1724527.0,1245546.0,5872014.44,,,,,,,,,,,,,,,,,,5.92,,,,34.06,34.06,3338499.0,11367589.1,,11.47,34.03,21.46,0.1745,24.29,0.4891,3.405
2024-01-03,2293343.0,7304297.46,5.13,12.62,3.01,7.95,1.0,4221621.95,1494451.0,1325470.0,4759826.43,,,69924.0,0.28,,,,1.03,79924.0,300000.0,,,0.28,69924.0,,,,5.09,,,,29.52,29.52,3567589.0,11362770.97,,12.1,29.62,24.97,0.1997,25.7,0.453,3.185
2024-01-04,2293343.0,7246963.88,5.13,12.35,3.01,7.65,1.0,4188485.2,1494451.0,1325470.0,4722465.16,,,,,,,,,,,,,,,,,,4.76,,,,29.51,29.51,3569045.0,11278182.2,,11.38,29.5,24.95,0.2025,26.22,0.4529,3.16
2024-01-05,2300343.0,7292087.31,5.14,12.78,3.02,7.65,1.0,4223929.9,1494451.0,1332470.0,4737409.67,,,,0.02,,,,,7000.0,,,,0.02,,,,,4.73,,,,29.65,29.65,3545570.0,11239456.9,,11.25,29.6,24.94,0.2018,26.25,0.4564,3.17
2024-01-08,2284343.0,7367006.18,5.11,12.58,3.0,7.64,1.0,4245615.75,1478451.0,1316470.0,4768004.47,,,,,,,,0.05,,16000.0,,,,,,,16000.0,4.69,0.05,,,29.33,29.33,3561770.0,11486708.25,,11.34,29.28,24.97,0.2048,26.69,0.4532,3.225
2024-01-09,2284343.0,7207102.17,5.11,12.67,3.0,7.67,1.0,4153462.85,1478451.0,1316470.0,4664512.91,,,,,,,,,,,,,,,,,,4.77,,,,29.37,29.37,3554962.0,11215905.11,,11.47,29.38,24.9,0.2037,26.17,0.4538,3.155
2024-01-10,2315585.0,7178313.5,5.18,12.91,3.04,7.64,1.0,4177907.2,1504693.0,1347712.0,4664548.3,,,,0.06,,,,0.04,31242.0,5000.0,,,0.06,,,31242.0,,4.74,,,,29.92,29.92,3524790.0,10926849.0,,11.1,29.95,24.95,0.2038,26.68,0.4604,3.1
2024-01-11,2315843.0,6970687.43,5.18,12.88,3.04,7.54,1.0,4057001.41,1504822.0,1347841.0,4529514.22,,,129.0,,,129.0,,,,,,,,129.0,0.0,,,4.69,,,,29.92,29.92,3524790.0,10609617.9,,10.94,30.01,25.26,0.2043,26.26,0.4604,3.01
2024-01-12,2319669.0,7132982.18,5.19,12.82,3.04,7.54,1.0,4150493.55,1506735.0,1349754.0,4633210.13,,,1913.0,0.01,,,,,1913.0,,,,0.01,1913.0,,,,4.62,,,,30.02,30.02,3512221.0,10800079.58,,10.69,30.19,25.26,0.2055,26.65,0.4622,3.075
2024-01-15,2319669.0,6912613.62,5.19,12.88,3.04,7.53,1.0,4022266.92,1506735.0,1349754.0,4490070.3,,,,,,,,,,,,,,,,,,4.64,,,,30.02,30.02,3511751.0,10465017.98,,10.79,30.06,25.3,0.2041,26.74,0.4622,2.98
2024-01-16,2351713.0,6678864.92,5.26,13.12,3.08,7.38,1.0,3914479.92,1545627.0,1378338.0,4389580.68,,,33483.0,0.0,,,,0.09,42584.0,19000.0,,,0.0,33483.0,,24409.0,14000.0,4.62,0.05,,,30.71,30.71,3487742.0,9905187.28,,10.39,30.77,25.81,0.2067,27.02,0.4672,2.84
2024-01-17,2329905.0,6395589.23,5.21,16.37,3.06,7.13,1.0,3840622.83,1499715.0,1399134.0,4116717.68,,,20796.0,0.05,,,,0.22,20796.0,66708.0,,,0.05,20796.0,,,,4.33,,,,29.84,29.84,3526071.0,9679064.9,,10.07,30.06,26.65,0.2103,26.9,0.4636,2.745
2024-01-18,2326905.0,6433892.33,5.2,15.48,3.05,6.95,1.0,3860310.51,1499715.0,1396134.0,4146711.98,,,,,,,,,,,,,,,,,3000.0,4.12,0.01,,,29.84,29.84,3526541.0,9750885.87,,9.69,29.82,27.34,0.2118,27.64,0.463,2.765
2024-01-19,2400705.0,6685963.43,5.37,16.14,3.15,7.18,1.0,4075942.19,1506115.0,1463534.0,4194530.28,,,6400.0,0.19,,,,,67400.0,,,,0.19,6400.0,,,,4.16,,,,30.06,30.06,3504648.0,9760444.68,,9.67,30.06,26.42,0.2069,26.91,0.4791,2.785
2024-01-22,2418061.0,6770570.8,5.41,16.33,3.17,7.28,1.0,4084393.6,1519293.0,1458712.0,4254020.4,,,22178.0,0.04,,,,0.02,15178.0,9000.0,,,0.04,22178.0,,,20000.0,4.24,0.05,,,29.64,29.64,3607148.0,10100014.4,,10.07,29.61,26.06,0.205,26.7,0.4717,2.8
2024-01-23,2387464.0,6911708.28,5.34,16.18,3.13,7.26,1.0,4140304.52,1542003.0,1430157.0,4464098.68,,,1418.0,,,,,0.0,,2042.0,,,,1418.0,,23334.0,28555.0,4.32,0.03,,,30.47,30.47,3518292.0,10185455.34,,9.91,30.36,26.14,0.2046,26.44,0.4718,2.895
2024-01-24,2254783.0,6696705.51,5.04,15.08,2.96,7.04,1.0,4271085.72,1358057.0,1438076.0,4033429.29,,,,0.06,,,,0.52,7919.0,191865.0,,,0.06,,,7919.0,,3.95,,,,27.17,27.17,3640622.0,10812647.34,,10.55,27.23,27.06,0.2261,28.48,0.4511,2.97
2024-01-25,2285706.0,6434262.39,5.11,15.43,3.0,7.13,1.0,4028478.94,1395980.0,1431076.0,3929683.7,,,37923.0,,,,,,,,,,,37923.0,,,7000.0,4.15,0.02,,,27.99,27.99,3590878.0,10108321.57,,10.67,28.02,27.18,0.2254,27.42,0.4583,2.815
2024-01-26,2285706.0,6582833.28,5.11,15.51,3.0,7.0,1.0,4121498.88,1395980.0,1431076.0,4020422.4,,,,,,,,,,,,,,,,,,3.94,,,,27.99,27.99,3591348.0,10343082.24,,10.17,27.95,27.64,0.2283,28.22,0.4583,2.88
2024-01-29,2345919.0,6627221.18,5.25,16.18,3.08,7.21,1.0,4212891.43,1395980.0,1491289.0,3943643.5,,,470.0,0.18,,,,0.0,60213.0,2337.0,,,0.18,470.0,,1867.0,,4.03,,,,28.02,28.02,3586920.0,10133049.0,,10.35,28.01,26.95,0.2245,27.08,0.4708,2.825
2024-01-30,3143565.0,8849135.48,7.03,20.02,4.12,9.4,1.0,5458102.03,2315980.0,1938935.0,6519483.7,,,150000.0,1.27,,,,,447646.0,,,,1.27,150000.0,,770000.0,,6.54,,,,46.61,46.61,2652727.0,7467426.51,,7.49,46.62,21.02,0.1679,25.0,0.6327,2.815
2024-01-31,4110119.0,11158973.09,9.19,26.19,5.39,12.1,2.0,6758962.64,2928180.0,2489489.0,7950008.7,,,556861.0,1.65,,,,0.14,584354.0,51250.0,,,1.65,556861.0,,106589.0,33800.0,8.25,0.1,,,58.06,58.06,2115047.0,5742352.61,,5.96,58.05,24.12,0.1875,25.36,0.815,2.715
2024-02-01,4164077.0,11118085.59,9.31,26.99,5.46,11.74,2.0,7721554.56,2929659.0,2891968.0,7822189.53,,,129051.0,0.82,,200000.0,,0.45,351000.0,148521.0,,,0.82,129051.0,0.57,20949.0,148521.0,7.95,0.62,,,59.1,59.1,2027068.0,5412271.56,,5.51,59.06,21.61,0.167,24.6,0.8401,2.67
2024-02-02,4214369.0,11273437.08,9.42,27.07,5.53,11.8,2.0,7901864.4,2917951.0,2953968.0,7805518.93,,,,,,76000.0,,0.03,,11708.0,,,,,0.21,,14000.0,7.8,0.04,,,60.48,60.48,1906945.0,5101077.88,,5.12,60.37,20.85,0.1625,24.37,0.8735,2.675
2024-02-05,4198276.0,11440302.1,9.39,26.76,5.51,11.77,2.0,7905680.08,2876858.0,2901167.0,7839438.05,,,62977.0,,,,,0.28,,104070.0,,,,62977.0,,,52801.0,7.71,0.12,,,60.55,60.55,1874273.0,5107393.93,,5.07,60.34,21.23,0.1622,23.98,0.8836,2.725
2024-02-06,4019417.0,10852425.9,8.99,26.08,5.27,11.39,2.0,7833150.9,2697999.0,2901167.0,7284597.3,,,9858.0,,,,,0.49,,188717.0,,,,9858.0,,,,7.35,,,,57.4,57.4,2002691.0,5407265.7,,5.47,57.36,21.96,0.1683,24.29,0.8551,2.7
2024-02-07,3935409.0,10310771.58,8.8,25.46,5.16,11.04,2.0,7380956.58,2693599.0,2817159.0,7057229.38,,,1602.0,,,,,0.02,,6002.0,,,,1602.0,,,84008.0,7.27,0.29,,,57.05,57.05,2028123.0,5313682.26,,5.48,57.04,22.46,0.1722,24.38,0.8335,2.62
2024-02-08,3949897.0,10407978.6,8.83,25.39,5.18,10.88,2.0,7475239.41,2538343.0,2836903.0,6688533.81,,,,0.06,,,,0.46,25000.0,155256.0,,,0.06,,,,5256.0,6.65,0.02,,,53.8,53.8,2179883.0,5743991.71,,5.73,53.72,22.1,0.1723,24.59,0.8372,2.635
2024-02-09,3786897.0,9883801.17,8.47,25.24,4.97,10.45,2.0,6978886.83,2538343.0,2673903.0,6625075.23,,,,,,,,,,,,,,,,,163000.0,6.69,0.46,,,54.02,54.02,2160963.0,5640113.43,,5.7,53.99,23.17,0.1718,25.66,0.8058,2.61
2024-02-12,3764216.0,10144562.12,8.42,24.45,4.94,10.38,2.0,7178461.29,2524076.0,2663622.0,6802384.82,,,,,,,,0.05,,14267.0,,,,,,,10281.0,6.59,0.0,,,54.09,54.09,2142189.0,5773199.36,,5.65,53.88,22.95,0.1732,26.12,0.8067,2.695
2024-02-13,3801646.0,9922296.06,8.5,24.37,4.99,10.65,2.0,7049745.72,2524076.0,2701052.0,6587838.36,,,,,,37430.0,,,,,,,,,0.11,,,6.81,,,,54.9,54.9,2073122.0,5410848.42,,5.6,54.89,23.11,0.1679,25.16,0.8269,2.61
2024-02-14,3801646.0,10188411.28,8.5,24.48,4.99,10.47,2.0,7238819.36,2524076.0,2701052.0,6764523.68,,,,,,,,,,,,,,,,,,6.59,,,,47.15,47.15,2828899.0,7581449.32,,11.14,37.16,22.76,0.1697,25.77,0.7102,2.68
2024-02-15,3776507.0,10744162.42,8.45,24.37,4.95,10.65,2.0,7612972.49,2506937.0,2675913.0,7132235.77,,,23000.0,0.05,,,,0.1,15000.0,40139.0,,,0.05,23000.0,,,40139.0,6.66,0.08,,,48.57,48.57,2654997.0,7553466.47,,7.16,48.21,22.49,0.1703,26.63,0.7316,2.845
2024-02-16,3784425.0,10842377.63,8.46,24.14,4.96,11.17,2.0,7762557.06,2514855.0,2709444.0,7205059.58,,,33919.0,,,33531.0,,0.0,,26001.0,,,,33919.0,0.1,,,7.16,,,,49.53,49.53,2562455.0,7341433.58,,7.3,49.52,22.6,0.1675,26.01,0.7454,2.865
2024-02-19,3801038.0,10642906.4,8.5,24.15,4.99,11.24,2.0,7586443.2,2459160.0,2709444.0,6885648.0,,,16613.0,,,,,0.2,,72308.0,,,,16613.0,,,,7.05,,,,48.42,48.42,2619350.0,7334180.0,,7.49,48.47,23.01,0.168,25.82,0.7485,2.8
2024-02-20,3786359.0,10563941.61,8.47,23.81,4.97,11.0,2.0,7560740.97,2568160.0,2709943.0,7165166.4,,,109000.0,0.34,,,,,125000.0,,,,0.34,109000.0,,,124501.0,7.19,0.42,,,50.57,50.57,2510350.0,7003876.5,,7.05,50.51,23.18,0.1613,23.88,0.7456,2.79
2024-02-21,3802359.0,10418463.66,8.5,24.13,4.99,10.99,2.0,7469083.82,2568160.0,2725943.0,7036758.4,,,,0.04,,,,,16000.0,,,,0.04,,,,,7.17,,,,50.57,50.57,2510350.0,6878359.0,,7.02,50.51,23.14,0.16,23.61,0.7487,2.74
2024-02-22,3819801.0,10695442.8,8.54,24.45,5.01,10.96,2.0,7657059.2,2576881.0,2734664.0,7215266.8,,,10200.0,0.02,,,,0.02,10200.0,1479.0,,,0.02,10200.0,,,1479.0,7.06,0.01,,,50.64,50.64,2511829.0,7033121.2,,6.93,50.49,22.73,0.1595,23.85,0.7506,2.8
2024-02-23,3790762.0,10348780.26,8.48,24.25,4.97,10.92,2.0,7386356.25,2566842.0,2705625.0,7007478.66,,,65000.0,0.18,,,,0.19,65000.0,75039.0,,,0.18,65000.0,,,94039.0,7.14,0.25,,,50.49,50.49,2517195.0,6871942.35,,7.03,50.41,22.93,0.16,23.7,0.7456,2.73
2024-02-26,3771762.0,10636368.84,8.43,24.15,4.95,10.8,2.0,7629862.5,2538842.0,2705625.0,7159534.44,,,,,,,,0.12,,28000.0,,,,,,,,6.93,,,,50.28,50.28,2511017.0,7081067.94,,6.9,50.11,23.09,0.1632,24.31,0.7469,2.82
2024-02-27,3753762.0,10735759.32,8.39,22.94,4.92,11.01,2.0,7686607.5,2538842.0,2687625.0,7261088.12,,,,,,,,0.0,,10830.0,,,,,,10830.0,18000.0,7.16,0.04,,,50.28,50.28,2511017.0,7181508.62,,7.12,50.16,23.32,0.164,24.36,0.7433,2.86
2024-02-28,3779521.0,10790532.46,8.45,23.82,4.96,11.18,2.0,7746711.32,2565028.0,2713384.0,7323154.94,,,34692.0,0.1,,,,0.01,31059.0,12006.0,,,0.1,34692.0,,3500.0,5300.0,7.34,0.01,,,50.84,50.84,2480719.0,7082452.75,,7.12,50.77,23.28,0.1628,23.92,0.7491,2.855
2024-02-29,3751986.0,9661363.95,8.39,24.68,4.92,10.92,2.0,6916061.18,2535793.0,2685849.0,6529666.98,,,1200.0,,,,,0.09,,30435.0,,,,1200.0,,,27535.0,7.25,0.24,,,50.31,50.31,2504789.0,6449831.68,,7.18,50.23,22.22,0.1599,23.8,0.7444,2.575
2024-03-01,3741353.0,9091487.79,8.37,22.95,4.91,10.04,2.0,6500774.88,2525160.0,2675216.0,6136138.8,,,234.0,,,,,0.06,,10867.0,,,,234.0,,,10633.0,6.49,0.17,,,50.23,50.23,2502490.0,6081050.7,,6.48,50.04,22.23,0.161,23.29,0.7442,2.43
2024-03-04,3742125.0,8924968.13,8.37,22.21,4.91,9.64,2.0,6279352.02,2513296.0,2632852.0,5994210.96,,,45054.0,0.01,,,,0.24,13136.0,68418.0,,,0.01,45054.0,,11500.0,55500.0,6.11,0.18,,,86.79,50.03,382677.0,912684.65,,0.93,86.79,21.27,0.1598,23.18,0.7449,2.385
2024-03-05,3901618.0,8895689.04,8.73,22.68,5.12,9.87,2.0,6253686.6,2582789.0,2742845.0,5888758.92,,,80719.0,0.32,,,,0.11,138993.0,36000.0,,,0.32,80719.0,,24774.0,29000.0,6.16,0.13,,,86.25,51.75,411677.0,938623.56,,0.98,86.26,19.59,0.1505,22.48,0.7818,2.28
2024-03-06,3924786.0,8771896.71,8.78,22.42,5.15,9.59,2.0,6058832.45,2630957.0,2710887.0,5880188.9,,,64100.0,,,,,0.06,,15932.0,,,,64100.0,,,31958.0,6.0,0.13,,,86.47,51.87,411677.0,920098.1,,0.94,86.47,19.29,0.1485,22.19,0.7738,2.235
2024-03-07,3916115.0,8380486.1,8.76,21.31,5.14,9.38,2.0,5654342.24,2616927.0,2642216.0,5600223.78,,,80000.0,0.05,,,,0.22,26000.0,94030.0,,,0.05,80000.0,,,94671.0,5.85,0.27,,,83.81,51.59,505707.0,1082212.98,,1.13,83.8,19.31,0.1437,22.09,0.7721,2.14
2024-03-08,3878486.0,8532669.2,8.67,19.72,5.09,9.08,2.0,5789495.8,2589498.0,2631589.0,5696895.6,,,32573.0,0.08,,,,0.16,32573.0,60002.0,,,0.08,32573.0,,,43200.0,5.55,0.11,,,83.66,50.82,505707.0,1112555.4,,1.08,83.69,19.81,0.146,21.71,0.7612,2.2
2024-03-11,3734432.0,8887948.16,8.35,18.25,4.9,8.98,2.0,5778009.3,2428499.0,2427735.0,5779827.62,,,97272.0,0.05,,,,0.51,20000.0,258271.0,,,0.05,97272.0,,,223854.0,5.35,0.4,,,100.0,48.28,0.0,0.0,,0.0,100.0,20.06,0.1461,22.51,0.7424,2.38
2024-03-12,4077031.0,10090651.73,9.12,20.52,5.35,10.33,2.0,6488519.4,2577209.0,2621624.0,6378592.28,,,200500.0,0.56,,,,0.06,200000.0,51790.0,,,0.56,200500.0,,,6111.0,6.14,0.0,,,100.0,51.23,0.0,0.0,,0.0,100.0,20.92,0.1599,25.63,0.8105,2.475
2024-03-13,3765240.0,9601362.0,8.42,18.98,4.94,9.91,2.0,6711594.9,2267363.0,2631998.0,5781775.65,,,,0.09,,,,0.66,30000.0,309846.0,,,0.09,,,,19626.0,5.61,0.0,,,100.0,46.78,0.0,0.0,,0.0,100.0,20.49,0.1492,22.6,0.7768,2.55
2024-03-14,3722517.0,9492418.35,8.32,18.78,4.88,10.01,1.0,6602651.25,2250202.0,2589275.0,5738015.1,,,134.0,0.06,,,,0.03,20493.0,17295.0,,,0.06,134.0,,,63216.0,5.75,0.13,,,100.0,47.13,0.0,0.0,,0.0,100.0,21.48,0.153,22.67,0.7797,2.55
2024-03-15,3631790.0,9061316.05,8.12,18.4,4.76,9.74,1.0,6398672.01,2179968.0,2564598.0,5439020.16,,,,,,,,0.19,,70234.0,,,,,,,24677.0,5.55,0.05,,,100.0,45.72,0.0,0.0,,0.0,100.0,21.63,0.1564,22.92,0.7616,2.495
2024-03-18,3796446.0,9358239.39,8.49,16.66,4.98,10.02,2.0,6310535.58,2331301.0,2560055.0,5746656.97,,,302524.0,0.03,,,,0.4,14619.0,151191.0,,,0.03,302524.0,,,19162.0,5.84,0.09,,,100.0,54.36,0.0,0.0,,0.0,100.0,21.34,0.1757,28.0,0.8852,2.465
2024-03-19,3710324.0,8682158.16,8.3,16.19,4.87,9.64,1.0,5773950.0,2216883.0,2467500.0,5187506.22,,,38937.0,0.06,,,,0.41,27000.0,153355.0,,,0.06,38937.0,,,119555.0,5.47,0.32,,,100.0,52.3,0.0,0.0,,0.0,100.0,21.37,0.1802,28.7,0.8754,2.34
2024-03-20,3552702.0,8313322.68,7.94,15.41,4.66,8.95,1.0,5457979.8,2087772.0,2332470.0,4885386.48,,,,,,,,0.4,,129111.0,,,,,,,135030.0,4.91,0.39,,,100.0,51.25,0.0,0.0,,0.0,100.0,19.95,0.1791,28.91,0.8721,2.34
2024-03-21,3624018.0,8607042.75,8.1,15.71,4.75,9.12,1.0,5710552.13,2159088.0,2404443.0,5127834.0,,,71973.0,0.18,,,,0.05,71973.0,20915.0,,,0.18,71973.0,,20258.0,,5.06,,,,100.0,51.84,0.0,0.0,,0.0,100.0,19.57,0.1724,28.14,0.8701,2.375
2024-03-22,3589318.0,8542576.84,8.03,15.57,4.71,9.12,1.0,5639988.34,2159088.0,2369743.0,5138629.44,,,,,,,,,,,,,,,,,34700.0,5.13,0.08,,,100.0,52.73,0.0,0.0,,0.0,100.0,19.59,0.1751,28.54,0.8765,2.38
2024-03-25,3456254.0,8104915.63,7.73,15.33,4.53,8.78,1.0,5245012.26,2026681.0,2236679.0,4752566.95,,,17593.0,0.04,,,,0.36,17593.0,150000.0,,,0.04,17593.0,,,150657.0,4.83,0.37,,,100.0,49.49,0.0,0.0,,0.0,100.0,20.37,0.1863,29.77,0.844,2.345
2024-03-26,3327037.0,7552373.99,7.44,14.92,4.36,8.36,1.0,4783938.74,2003387.0,2107462.0,4547688.49,,,14206.0,0.03,,,,0.09,14206.0,37500.0,,,0.03,14206.0,,,143423.0,4.7,0.38,,,100.0,48.52,0.0,0.0,,0.0,100.0,21.42,0.1899,30.92,0.8058,2.27
2024-03-27,3505568.0,8097862.08,7.84,15.7,4.6,8.61,1.0,5066014.8,2336452.0,2193080.0,5397204.12,,,274773.0,0.2,,,,0.26,85618.0,81708.0,,,0.2,274773.0,,140000.0,,5.31,,,,77.78,54.29,667500.0,1541925.0,,1.52,77.79,21.83,0.1943,31.81,0.8145,2.31
2024-03-28,3564707.0,8305767.31,7.97,15.91,4.68,8.84,1.0,5254648.62,2366557.0,2255214.0,5514077.81,,,56000.0,0.19,,,,0.04,79034.0,25895.0,,,0.19,56000.0,,,16900.0,5.47,0.04,,,78.0,55.13,667500.0,1555275.0,,1.54,78.02,20.72,0.1917,31.86,0.8304,2.33
2024-03-29,3564707.0,8305767.31,7.97,16.08,4.68,8.88,1.0,5254648.62,2366557.0,2255214.0,5514077.81,,,,,,,,,,,,,,,,,,5.51,,,,78.0,55.15,667500.0,1555275.0,,1.56,77.99,20.64,0.1917,31.94,0.8308,
2024-04-01,3753043.0,8744590.19,8.39,16.92,4.92,9.33,2.0,5693471.5,2366557.0,2443550.0,5514077.81,,,,0.45,,,,,188336.0,,,,0.45,,,,,5.52,,,,78.0,63.56,667500.0,1555275.0,,1.56,78.01,19.57,0.206,35.4,1.008,
2024-04-02,3873559.0,8831714.52,8.66,17.47,5.08,9.58,2.0,5850288.48,2651068.0,2565916.0,6044435.04,,,314483.0,0.33,,,,0.07,154783.0,29972.0,,,0.33,314483.0,,,32417.0,6.16,0.08,,,83.8,68.6,512500.0,1168500.0,,1.19,83.76,19.03,0.2066,34.42,1.0024,2.28
2024-04-03,3766032.0,8624213.28,8.42,17.21,4.94,9.2,2.0,5848405.81,2545391.0,2553889.0,5828945.39,,,,,,,,0.26,,105677.0,,,,,,,12027.0,5.8,0.03,,,83.24,65.83,512500.0,1173625.0,,1.17,83.24,19.83,0.2008,32.59,0.974,2.29
2024-04-04,3577095.0,8084234.7,8.0,16.24,4.69,8.79,1.0,5344791.52,2446617.0,2364952.0,5529354.42,,,40600.0,0.1,,,,0.32,40600.0,139374.0,,,0.1,40600.0,,,229537.0,5.6,0.53,,,82.02,66.23,536250.0,1211925.0,,1.23,82.03,20.82,0.1918,31.73,0.9683,2.26
2024-04-05,3551779.0,7849431.59,7.94,16.01,4.66,8.62,1.0,5170595.56,2295022.0,2339636.0,5071998.62,,,8601.0,,,,,0.38,,160196.0,,,,8601.0,,,25316.0,5.18,0.07,,,76.84,62.43,691616.0,1528471.36,,1.56,76.83,21.23,0.1943,31.93,0.9662,2.21
2024-04-08,3551562.0,8310655.08,7.94,15.76,4.66,8.56,1.0,5462540.46,2289805.0,2334419.0,5358143.7,,,5000.0,0.0,,,,0.03,5000.0,10217.0,,,0.0,5000.0,,,10217.0,5.06,0.03,,,76.8,63.52,691616.0,1618381.44,,1.53,76.81,21.36,0.1939,31.42,0.9852,2.34
2024-04-09,3561562.0,8369670.7,7.96,15.71,4.67,8.92,1.0,5509384.65,2289805.0,2344419.0,5381041.75,,,,0.05,,,,,10000.0,,,,0.05,,,,,5.36,,,,76.8,63.28,691616.0,1625297.6,,1.62,76.81,20.52,0.1932,31.96,0.9843,2.35
2024-04-10,3541064.0,8250679.12,7.92,15.42,4.64,8.9,1.0,5428715.93,2275307.0,2329921.0,5301465.31,,,,,,,,0.03,,14498.0,,,,,,,14498.0,5.36,0.03,,,76.69,63.18,691616.0,1611465.28,,1.63,76.73,20.59,0.1948,32.2,0.9832,2.33
