,ALDAR FP Equity_DX_SI_QTY,ALDAR FP Equity_DX_SHORT_INTEREST_VALUE,ALDAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDAR FP Equity_DX_SI_MV,ALDAR FP Equity_DX_DSS,ALDAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDAR FP Equity_DX_SUPPLY_SI_QTY,ALDAR FP Equity_DX_BROKER_SI_QTY,ALDAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALDAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDAR FP Equity_DX_BROKER_SI_MV_INC_x,ALDAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALDAR FP Equity_DX_BROKER_SI_QTY_ADD,ALDAR FP Equity_DX_BROKER_SI_QTY_NEW,ALDAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALDAR FP Equity_DX_BROKER_SI_QTY_INC,ALDAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALDAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDAR FP Equity_DX_BROKER_SI_MV_INC_y,ALDAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDAR FP Equity_DX_BROKER_SI_MV_ADD,ALDAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDAR FP Equity_DX_BROKER_SI_QTY_DEC,ALDAR FP Equity_DX_SUPPLY_SI_MV,ALDAR FP Equity_DX_BROKER_SI_MV_DEC,ALDAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALDAR FP Equity_DX_BROKER_SI_MV_RMV,ALDAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDAR FP Equity_DX_UTILIZATION_QUANTITY,ALDAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDAR FP Equity_DX_BROKER_SI_CON_RATIO,ALDAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-28,200.0,2250.0,0.01,0.14,0.0,0.0,0.0,1125.0,100.0,100.0,1125.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-01,200.0,2250.0,0.01,0.14,0.0,0.0,0.0,1125.0,100.0,100.0,1125.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-02,200.0,2220.0,0.01,0.14,0.0,0.0,0.0,1110.0,100.0,100.0,1110.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-03,200.0,2230.0,0.01,0.15,0.0,0.0,0.0,1115.0,100.0,100.0,1115.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-06,200.0,2260.0,0.01,0.15,0.0,0.0,0.0,1130.0,100.0,100.0,1130.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-07,200.0,2290.0,0.01,0.15,0.0,0.0,0.0,1145.0,100.0,100.0,1145.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-03-08,200.0,2270.0,0.01,0.16,0.0,0.0,0.0,1135.0,100.0,100.0,1135.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-03-09,200.0,2220.0,0.01,0.16,0.0,0.0,0.0,1110.0,100.0,100.0,1110.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-10,200.0,2130.0,0.01,0.15,0.0,0.0,0.0,1065.0,100.0,100.0,1065.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-13,200.0,2040.0,0.01,0.15,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-14,200.0,2040.0,0.01,0.15,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-15,200.0,2100.0,0.01,0.13,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-16,200.0,2060.0,0.01,0.13,0.0,0.0,0.0,1030.0,100.0,100.0,1030.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-17,200.0,2060.0,0.01,0.13,0.0,0.0,0.0,1030.0,100.0,100.0,1030.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-20,200.0,2000.0,0.01,0.14,0.0,0.0,0.0,1000.0,100.0,100.0,1000.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-21,200.0,2030.0,0.01,0.14,0.0,0.0,0.0,1015.0,100.0,100.0,1015.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-22,200.0,2040.0,0.01,0.14,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.0
2023-03-23,200.0,2050.0,0.01,0.14,0.0,0.0,0.0,1025.0,100.0,100.0,1025.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-24,200.0,2050.0,0.01,0.14,0.0,0.0,0.0,1025.0,100.0,100.0,1025.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-27,200.0,2010.0,0.01,0.14,0.0,0.0,0.0,1005.0,100.0,100.0,1005.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-28,200.0,2010.0,0.01,0.14,0.0,0.0,0.0,1005.0,100.0,100.0,1005.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-29,200.0,1976.0,0.01,0.14,0.0,0.0,0.0,988.0,100.0,100.0,988.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-30,200.0,1992.0,0.01,0.14,0.0,0.0,0.0,996.0,100.0,100.0,996.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-03-31,200.0,1996.0,0.01,0.15,0.0,0.0,0.0,998.0,100.0,100.0,998.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-03,200.0,1988.0,0.01,0.15,0.0,0.0,0.0,994.0,100.0,100.0,994.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-04,200.0,1992.0,0.01,0.15,0.0,0.0,0.0,996.0,100.0,100.0,996.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-05,200.0,1980.0,0.01,0.15,0.0,0.0,0.0,990.0,100.0,100.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-06,200.0,1976.0,0.01,0.15,0.0,0.0,0.0,988.0,100.0,100.0,988.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-07,200.0,1976.0,0.01,0.15,0.0,0.0,0.0,988.0,100.0,100.0,988.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-10,200.0,1976.0,0.01,0.15,0.0,0.0,0.0,988.0,100.0,100.0,988.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-11,200.0,1936.0,0.01,0.15,0.0,0.0,0.0,968.0,100.0,100.0,968.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-04-12,200.0,1948.0,0.01,0.14,0.0,0.0,0.0,974.0,100.0,100.0,974.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-04-13,200.0,1948.0,0.01,0.33,0.0,0.0,0.0,974.0,100.0,100.0,974.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-04-14,200.0,1996.0,0.01,0.34,0.0,0.0,0.0,998.0,100.0,100.0,998.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-04-17,200.0,1976.0,0.01,0.33,0.0,0.0,0.0,988.0,100.0,100.0,988.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-04-18,200.0,1960.0,0.01,0.33,0.0,0.0,0.0,980.0,100.0,100.0,980.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111
2023-04-19,200.0,1960.0,0.01,0.33,0.0,0.0,0.0,980.0,100.0,100.0,980.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-20,200.0,1960.0,0.01,0.34,0.0,0.0,0.0,980.0,100.0,100.0,980.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-21,200.0,1944.0,0.01,0.34,0.0,0.0,0.0,972.0,100.0,100.0,972.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-24,200.0,1932.0,0.01,0.35,0.0,0.0,0.0,966.0,100.0,100.0,966.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-25,200.0,1928.0,0.01,0.36,0.0,0.0,0.0,964.0,100.0,100.0,964.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-26,200.0,1888.0,0.01,0.4,0.0,0.0,0.0,944.0,100.0,100.0,944.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-27,200.0,1860.0,0.01,0.41,0.0,0.0,0.0,930.0,100.0,100.0,930.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-04-28,200.0,1872.0,0.01,0.62,0.0,0.0,0.0,936.0,100.0,100.0,936.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-01,200.0,1872.0,0.01,0.69,0.0,0.0,0.0,936.0,100.0,100.0,936.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-02,200.0,1840.0,0.01,0.69,0.0,0.0,0.0,920.0,100.0,100.0,920.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-03,200.0,1780.0,0.01,0.69,0.0,0.0,0.0,890.0,100.0,100.0,890.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-04,200.0,1704.0,0.01,0.64,0.0,0.0,0.0,852.0,100.0,100.0,852.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-05,200.0,1668.0,0.01,0.7,0.0,0.0,0.0,834.0,100.0,100.0,834.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-08,200.0,1652.0,0.01,0.69,0.0,0.0,0.0,826.0,100.0,100.0,826.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-09,200.0,1644.0,0.01,0.73,0.0,0.0,0.0,822.0,100.0,100.0,822.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-10,200.0,1688.0,0.01,0.72,0.0,0.0,0.0,844.0,100.0,100.0,844.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-11,200.0,1664.0,0.01,0.65,0.0,0.0,0.0,832.0,100.0,100.0,832.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-12,200.0,1720.0,0.01,0.67,0.0,0.0,0.0,860.0,100.0,100.0,860.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-15,200.0,1776.0,0.01,0.63,0.0,0.0,0.0,888.0,100.0,100.0,888.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-16,200.0,1912.0,0.01,0.49,0.0,0.0,0.0,956.0,100.0,100.0,956.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2023-05-17,600.0,5472.0,0.03,1.39,0.01,0.01,0.0,2736.0,300.0,300.0,2736.0,,,200.0,,,200.0,,,,,,,,200.0,0.0,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.61,0.5538,66.39,1.5
2023-05-18,600.0,5328.0,0.03,1.3,0.01,0.01,0.0,2664.0,300.0,300.0,2664.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-19,600.0,5076.0,0.03,1.22,0.01,0.01,0.0,2538.0,300.0,300.0,2538.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-22,600.0,5076.0,0.03,1.18,0.01,0.01,0.0,2538.0,300.0,300.0,2538.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-23,600.0,5100.0,0.03,1.17,0.01,0.01,0.0,2550.0,300.0,300.0,2550.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-24,600.0,5076.0,0.03,1.17,0.01,0.01,0.0,2538.0,300.0,300.0,2538.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-25,600.0,5088.0,0.03,1.2,0.01,0.01,0.0,2544.0,300.0,300.0,2544.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-26,600.0,5064.0,0.03,1.21,0.01,0.01,0.0,2532.0,300.0,300.0,2532.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-29,600.0,5100.0,0.03,1.17,0.01,0.01,0.0,2550.0,300.0,300.0,2550.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.96,0.5514,66.04,1.5
2023-05-30,600.0,5016.0,0.03,1.2,0.01,0.01,0.0,2508.0,300.0,300.0,2508.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-05-31,600.0,4944.0,0.03,1.18,0.01,0.01,0.0,2472.0,300.0,300.0,2472.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-01,600.0,5064.0,0.03,1.15,0.01,0.01,0.0,2532.0,300.0,300.0,2532.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-02,600.0,4968.0,0.03,1.07,0.01,0.01,0.0,2484.0,300.0,300.0,2484.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-05,600.0,5076.0,0.03,1.01,0.01,0.01,0.0,2538.0,300.0,300.0,2538.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-06,600.0,5088.0,0.03,0.99,0.01,0.01,0.0,2544.0,300.0,300.0,2544.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-07,600.0,5100.0,0.03,1.0,0.01,0.01,0.0,2550.0,300.0,300.0,2550.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-08,600.0,4944.0,0.03,1.01,0.01,0.01,0.0,2472.0,300.0,300.0,2472.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-09,600.0,4980.0,0.03,1.0,0.01,0.01,0.0,2490.0,300.0,300.0,2490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-12,600.0,4980.0,0.03,1.0,0.01,0.01,0.0,2490.0,300.0,300.0,2490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-13,600.0,4968.0,0.03,0.99,0.01,0.01,0.0,2484.0,300.0,300.0,2484.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-14,600.0,5016.0,0.03,1.02,0.01,0.01,0.0,2508.0,300.0,300.0,2508.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-15,600.0,5016.0,0.03,1.06,0.01,0.01,0.0,2508.0,300.0,300.0,2508.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-16,600.0,5016.0,0.03,1.09,0.01,0.01,0.0,2508.0,300.0,300.0,2508.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-19,600.0,4944.0,0.03,1.12,0.01,0.01,0.0,2472.0,300.0,300.0,2472.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.87,0.552,66.13,1.5
2023-06-20,600.0,4848.0,0.03,1.15,0.01,0.01,0.0,2424.0,300.0,300.0,2424.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-21,600.0,4788.0,0.03,1.1,0.01,0.0,0.0,2394.0,300.0,300.0,2394.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-22,600.0,4560.0,0.03,1.15,0.01,0.0,0.0,2280.0,300.0,300.0,2280.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-23,600.0,4500.0,0.03,1.07,0.01,0.0,0.0,2250.0,300.0,300.0,2250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-26,600.0,4332.0,0.03,0.99,0.01,0.0,0.0,2166.0,300.0,300.0,2166.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-27,600.0,4380.0,0.03,1.07,0.01,0.0,0.0,2190.0,300.0,300.0,2190.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-28,600.0,4344.0,0.03,1.11,0.01,0.0,0.0,2172.0,300.0,300.0,2172.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,1.5
2023-06-29,600.0,4356.0,0.03,1.04,0.01,0.0,0.0,2178.0,300.0,300.0,2178.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-06-30,600.0,4512.0,0.03,1.14,0.01,0.0,0.0,2256.0,300.0,300.0,2256.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-03,600.0,4500.0,0.03,0.96,0.01,0.0,0.0,2250.0,300.0,300.0,2250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-04,600.0,4524.0,0.03,0.92,0.01,0.0,0.0,2262.0,300.0,300.0,2262.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.97,0.5514,66.03,2.0
2023-07-05,600.0,4656.0,0.03,0.92,0.01,0.0,0.0,2328.0,300.0,300.0,2328.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-06,600.0,4668.0,0.03,0.9,0.01,0.0,0.0,2334.0,300.0,300.0,2334.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-07,600.0,4680.0,0.03,0.91,0.01,0.0,0.0,2340.0,300.0,300.0,2340.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-10,600.0,4728.0,0.03,0.93,0.01,0.0,0.0,2364.0,300.0,300.0,2364.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-11,600.0,4728.0,0.03,0.93,0.01,0.0,0.0,2364.0,300.0,300.0,2364.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-12,600.0,4728.0,0.03,0.96,0.01,0.0,0.0,2364.0,300.0,300.0,2364.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-13,600.0,4728.0,0.03,0.99,0.01,0.0,0.0,2364.0,300.0,300.0,2364.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-14,600.0,4728.0,0.03,1.04,0.01,0.0,0.0,2364.0,300.0,300.0,2364.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-17,600.0,4776.0,0.03,1.1,0.01,0.0,0.0,2388.0,300.0,300.0,2388.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-18,600.0,4524.0,0.03,1.13,0.01,0.0,0.0,2262.0,300.0,300.0,2262.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-19,600.0,4500.0,0.03,0.99,0.01,0.0,0.0,2250.0,300.0,300.0,2250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-20,600.0,4464.0,0.03,0.96,0.01,0.0,0.0,2232.0,300.0,300.0,2232.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-21,600.0,4392.0,0.03,0.96,0.01,0.0,0.0,2196.0,300.0,300.0,2196.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-24,600.0,4356.0,0.03,0.95,0.01,0.0,0.0,2178.0,300.0,300.0,2178.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-25,600.0,4356.0,0.03,0.95,0.01,0.0,0.0,2178.0,300.0,300.0,2178.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
2023-07-26,600.0,4344.0,0.03,0.93,0.01,0.0,0.0,2172.0,300.0,300.0,2172.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.88,0.5519,66.12,2.0
