,IPH FP Equity_DX_SI_QTY,IPH FP Equity_DX_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPH FP Equity_DX_SI_MV,IPH FP Equity_DX_DSS,IPH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY,IPH FP Equity_DX_BROKER_SI_QTY,IPH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPH FP Equity_DX_BROKER_SI_MV_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPH FP Equity_DX_BROKER_SI_MV_INC_x,IPH FP Equity_DX_SUPPLY_SI_MV_NEW,IPH FP Equity_DX_BROKER_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_NEW,IPH FP Equity_DX_SUPPLY_SI_MV_DEC,IPH FP Equity_DX_BROKER_SI_QTY_INC,IPH FP Equity_DX_SUPPLY_SI_QTY_DEC,IPH FP Equity_DX_BROKER_SI_MV_NEW_y,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPH FP Equity_DX_BROKER_SI_MV_INC_y,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPH FP Equity_DX_BROKER_SI_MV_ADD,IPH FP Equity_DX_SUPPLY_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_DEC,IPH FP Equity_DX_SUPPLY_SI_MV,IPH FP Equity_DX_BROKER_SI_MV_DEC,IPH FP Equity_DX_SUPPLY_SI_MV_RMV,IPH FP Equity_DX_BROKER_SI_MV_RMV,IPH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPH FP Equity_DX_UTILIZATION_QUANTITY,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPH FP Equity_DX_ACTIVE_UTILIZATION_MV,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPH FP Equity_DX_BROKER_SI_CON_RATIO,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPH FP Equity_DX_DEMAND_SUPPLY_RATIO,IPH FP Equity_PX_LAST
2007-03-22,502.0,3042.12,0.0,0.02,0.0,0.0,0.0,0.0,502.0,0.0,3042.12,,,5.0,,,,,,,,,,,5.0,,,,0.0,,,,0.62,0.62,80420.0,487345.2,,0.48,0.62,,0.0,,0.0062,6.06
2007-03-23,503.0,3043.15,0.0,0.02,0.0,0.0,0.0,0.0,503.0,0.0,3043.15,,,1.0,,,,,,,,,,,1.0,,,,0.0,,,,0.62,0.62,80423.0,486559.15,,0.49,0.62,,0.0,,0.0062,6.05
2007-03-26,498.0,3017.88,0.0,0.02,0.0,0.0,0.0,0.0,498.0,0.0,3017.88,,,,,,,,0.0,,4.0,,,,,,,,0.0,,,,0.62,0.62,80424.0,487369.44,,0.49,0.62,,0.0,,0.0062,6.06
2007-03-27,499.0,2944.1,0.0,0.02,0.0,0.0,0.0,0.0,499.0,0.0,2944.1,,,1.0,,,,,,,,,,,1.0,,,,0.0,,,,0.62,0.62,80365.0,474153.5,,0.49,0.62,,0.0,,0.0062,5.9
2007-03-28,1765.0,10642.95,0.01,0.09,0.01,0.01,0.0,0.0,1765.0,0.0,10642.95,,,1266.0,,,,,,,,,,,1266.0,,,,0.01,,,,2.48,2.48,69391.0,418427.73,,0.41,2.48,,0.0,,0.0248,6.03
2007-03-29,1758.0,10548.0,0.01,0.09,0.01,0.01,0.0,0.0,1758.0,0.0,10548.0,,,,,,,,0.0,,7.0,,,,,,,,0.01,,,,2.47,2.47,69398.0,416388.0,,0.42,2.47,,0.0,,0.0247,6.0
2007-03-30,1760.0,10542.4,0.01,0.09,0.01,0.01,0.0,0.0,1760.0,0.0,10542.4,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,2.47,2.47,69399.0,415700.01,,0.42,2.47,,0.0,,0.0247,5.99
2007-04-02,1759.0,10606.77,0.01,0.09,0.01,0.01,0.0,0.0,1759.0,0.0,10606.77,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,2.47,2.47,69397.0,418463.91,,0.42,2.47,,0.0,,0.0247,6.03
2007-04-03,1765.0,10766.5,0.01,0.09,0.01,0.01,0.0,0.0,1765.0,0.0,10766.5,,,6.0,,,,,,,,,,,6.0,,,,0.01,,,,2.48,2.48,69391.0,423285.1,,0.42,2.48,,0.0,,0.0248,6.1
2007-04-04,1753.0,10605.65,0.01,0.09,0.01,0.01,0.0,0.0,1753.0,0.0,10605.65,,,,,,,,0.0,,11.0,,,,,,,,0.01,,,,2.26,2.26,75901.0,459201.05,,0.46,2.26,,0.0,,0.0226,6.05
2007-04-05,1753.0,10588.12,0.01,0.09,0.01,0.01,0.0,0.0,1753.0,0.0,10588.12,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,2.26,2.26,75904.0,458460.16,,0.46,2.26,,0.0,,0.0226,6.04
2007-04-06,1767.0,10672.68,0.01,0.08,0.01,0.01,0.0,0.0,1767.0,0.0,10672.68,,,14.0,,,,,,,,,,,14.0,,,,0.01,,,,2.28,2.28,75890.0,458375.6,,0.46,2.28,,0.0,,0.0228,
2007-04-09,1763.0,10648.52,0.01,0.08,0.01,0.01,0.0,0.0,1763.0,0.0,10648.52,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,2.27,2.27,75893.0,458393.72,,0.46,2.27,,0.0,,0.0227,
2007-04-10,1747.0,10813.93,0.01,0.08,0.01,0.01,0.0,0.0,1747.0,0.0,10813.93,,,,,,,,0.0,,16.0,,,,,,,,0.01,,,,1.96,1.96,87397.0,540987.43,,0.53,1.96,,0.0,,0.0196,6.19
2007-04-11,1749.0,11543.4,0.01,0.09,0.01,0.01,0.0,0.0,1749.0,0.0,11543.4,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,1.96,1.96,87323.0,576331.8,,0.54,1.96,,0.0,,0.0196,6.6
2007-04-12,1758.0,11233.62,0.01,0.08,0.01,0.01,0.0,0.0,1758.0,0.0,11233.62,,,9.0,,,,,,,,,,,9.0,,,,0.01,,,,1.97,1.97,87438.0,558728.82,,0.58,1.97,,0.0,,0.0197,6.39
2007-04-13,1733.0,11212.51,0.01,0.08,0.01,0.01,0.0,0.0,1733.0,0.0,11212.51,,,,,,,,0.0,,25.0,,,,,,,,0.01,,,,1.95,1.95,87272.0,564649.84,,0.56,1.95,,0.0,,0.0195,6.47
2007-04-16,1756.0,11501.8,0.01,0.09,0.01,0.01,0.0,0.0,1756.0,0.0,11501.8,,,23.0,,,,,,,,,,,23.0,,,,0.01,,,,2.01,2.01,85775.0,561826.25,,0.56,2.01,,0.0,,0.0201,6.55
2007-04-17,1755.0,11460.15,0.01,0.09,0.01,0.01,0.0,0.0,1755.0,0.0,11460.15,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,2.06,2.06,83449.0,544921.97,,0.55,2.06,,0.0,,0.0206,6.53
2007-04-18,1755.0,11232.0,0.01,0.09,0.01,0.01,0.0,0.0,1755.0,0.0,11232.0,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,2.06,2.06,83448.0,534067.2,,0.54,2.06,,0.0,,0.0206,6.4
2007-04-19,1760.0,11246.4,0.01,0.09,0.01,0.01,0.0,0.0,1760.0,0.0,11246.4,,,5.0,,,,,,,,,,,5.0,,,,0.01,,,,2.07,2.07,83442.0,533194.38,,0.53,2.07,,0.0,,0.0207,6.39
2007-04-20,1786.0,11269.66,0.01,0.1,0.01,0.01,0.0,0.0,1786.0,0.0,11269.66,,,26.0,,,,,,,,,,,26.0,,,,0.01,,,,2.1,2.1,83414.0,526342.34,,0.53,2.1,,0.0,,0.021,6.31
2007-04-23,1764.0,11060.28,0.01,0.1,0.01,0.01,0.0,0.0,1764.0,0.0,11060.28,,,,,,,,0.0,,22.0,,,,,,,,0.01,,,,2.07,2.07,83367.0,522711.09,,0.53,2.07,,0.0,,0.0207,6.27
2007-04-24,1758.0,10671.06,0.01,0.1,0.01,0.01,0.0,0.0,1758.0,0.0,10671.06,,,,,,,,0.0,,6.0,,,,,,,,0.01,,,,2.04,2.04,84489.0,512848.23,,0.53,2.04,,0.0,,0.0204,6.07
2007-04-25,1754.0,11330.84,0.01,0.1,0.01,0.01,0.0,0.0,1754.0,0.0,11330.84,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,2.16,2.16,79401.0,512930.46,,0.48,2.16,,0.0,,0.0216,6.46
2007-04-26,1765.0,11384.25,0.01,0.09,0.01,0.01,0.0,0.0,1765.0,0.0,11384.25,,,11.0,,,,,,,,,,,11.0,,,,0.01,,,,2.17,2.17,79437.0,512368.65,,0.51,2.17,,0.0,,0.0217,6.45
2007-04-27,1814.0,11283.08,0.01,0.09,0.01,0.01,0.0,0.0,1814.0,0.0,11283.08,,,49.0,,,,,,,,,,,49.0,,,,0.01,,,,2.22,2.22,79811.0,496424.42,,0.5,2.22,,0.0,,0.0222,6.22
2007-04-30,1756.0,11010.12,0.01,0.09,0.01,0.01,0.0,0.0,1756.0,0.0,11010.12,,,,,,,,0.0,,58.0,,,,,,,,0.01,,,,2.16,2.16,79418.0,497950.86,,0.5,2.16,,0.0,,0.0216,6.27
2007-05-01,1764.0,11060.28,0.01,0.09,0.01,0.01,0.0,0.0,1764.0,0.0,11060.28,,,8.0,,,,,,,,,,,8.0,,,,0.01,,,,2.29,2.29,75436.0,472983.72,,0.47,2.29,,0.0,,0.0229,
2007-05-02,1755.0,10968.75,0.01,0.09,0.01,0.01,0.0,0.0,1755.0,0.0,10968.75,,,,,,,,0.0,,9.0,,,,,,,,0.01,,,,2.27,2.27,75406.0,471287.5,,0.47,2.27,,0.0,,0.0227,6.25
2007-05-03,1764.0,11148.48,0.01,0.09,0.01,0.01,0.0,0.0,1764.0,0.0,11148.48,,,9.0,,,,,,,,,,,9.0,,,,0.01,,,,2.29,2.29,75436.0,476755.52,,0.47,2.29,,0.0,,0.0229,6.32
2007-05-04,1690.0,11086.4,0.01,0.08,0.01,0.01,0.0,0.0,1690.0,0.0,11086.4,,,,,,,,0.0,,75.0,,,,,,,,0.01,,,,2.2,2.2,75064.0,492419.84,,0.49,2.2,,0.0,,0.022,6.56
2007-05-07,1757.0,11209.66,0.01,0.08,0.01,0.01,0.0,0.0,1757.0,0.0,11209.66,,,68.0,,,,,,,,,,,68.0,,,,0.01,,,,2.28,2.28,75443.0,481326.34,,0.49,2.28,,0.0,,0.0228,6.38
2007-05-08,1812.0,11379.36,0.01,0.09,0.01,0.01,0.0,0.0,1812.0,0.0,11379.36,,,54.0,,,,,,,,,,,54.0,,,,0.01,,,,2.34,2.34,75765.0,475804.2,,0.48,2.34,,0.0,,0.0234,6.28
2007-05-09,1847.0,11599.16,0.01,0.09,0.01,0.01,0.0,0.0,1847.0,0.0,11599.16,,,35.0,,,,,,,,,,,35.0,,,,0.01,,,,2.37,2.37,75972.0,477104.16,,0.48,2.37,,0.0,,0.0237,6.28
2007-05-10,1840.0,11444.8,0.01,0.09,0.01,0.01,0.0,0.0,1840.0,0.0,11444.8,,,,,,,,0.0,,7.0,,,,,,,,0.01,,,,2.37,2.37,75932.0,472297.04,,0.48,2.37,,0.0,,0.0237,6.22
2007-05-11,1853.0,11488.6,0.01,0.09,0.01,0.01,0.0,0.0,1853.0,0.0,11488.6,,,14.0,,,,,,,,,,,14.0,,,,0.01,,,,2.38,2.38,76013.0,471280.6,,0.47,2.38,,0.0,,0.0238,6.2
2007-05-14,1854.0,11290.86,0.01,0.09,0.01,0.01,0.0,0.0,1854.0,0.0,11290.86,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,2.38,2.38,76019.0,462955.71,,0.47,2.38,,0.0,,0.0238,6.09
2007-05-15,1888.0,11705.6,0.01,0.09,0.01,0.01,0.0,0.0,1888.0,0.0,11705.6,,,34.0,,,,,,,,,,,34.0,,,,0.01,,,,2.42,2.42,76218.0,472551.6,,0.46,2.42,,0.0,,0.0242,6.2
2007-05-16,1857.0,11401.98,0.01,0.1,0.01,0.01,0.0,0.0,1857.0,0.0,11401.98,,,,,,,,0.0,,31.0,,,,,,,,0.01,,,,2.38,2.38,76032.0,466836.48,,0.47,2.38,,0.0,,0.0238,6.14
2007-05-17,1875.0,11456.25,0.01,0.1,0.01,0.01,0.0,0.0,1875.0,0.0,11456.25,,,19.0,,,,,,,,,,,19.0,,,,0.01,,,,2.4,2.4,76143.0,465233.73,,0.47,2.4,,0.0,,0.024,6.11
2007-05-18,1745.0,10749.2,0.01,0.09,0.01,0.01,0.0,0.0,1745.0,0.0,10749.2,,1745.0,,,0.01,,,,,,,1745.0,,,,,,0.01,,0.01,,2.26,2.26,75455.0,464802.8,1875.0,0.46,2.26,,0.0,,0.0226,6.16
2007-05-21,1765.0,10784.15,0.01,0.1,0.01,0.01,0.0,0.0,1765.0,0.0,10784.15,,,20.0,,,,,,,,,,,20.0,,,,0.01,,,,2.29,2.29,75435.0,460907.85,,0.46,2.29,,0.0,,0.0229,6.11
2007-05-22,1761.0,10706.88,0.01,0.1,0.01,0.01,0.0,0.0,1761.0,0.0,10706.88,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,2.28,2.28,75439.0,458669.12,,0.46,2.28,,0.0,,0.0228,6.08
2007-05-23,1759.0,10940.98,0.01,0.1,0.01,0.01,0.0,0.0,1759.0,0.0,10940.98,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,2.28,2.28,75441.0,469243.02,,0.46,2.28,,0.0,,0.0228,6.22
2007-05-24,1755.0,10828.35,0.01,0.1,0.01,0.01,0.0,0.0,1755.0,0.0,10828.35,,,,,,,,0.0,,4.0,,,,,,,,0.01,,,,2.28,2.28,75386.0,465131.62,,0.47,2.28,,0.0,,0.0228,6.17
2007-05-25,1783.0,10840.64,0.01,0.11,0.01,0.01,0.0,0.0,1783.0,0.0,10840.64,,,28.0,,,,,,,,,,,28.0,,,,0.01,,,,2.3,2.3,75597.0,459629.76,,0.46,2.3,,0.0,,0.023,6.08
2007-05-28,1758.0,10811.7,0.01,0.11,0.01,0.01,0.0,0.0,1758.0,0.0,10811.7,,,,,,,,0.0,,25.0,,,,,,,,0.01,,,,2.28,2.28,75442.0,463968.3,,0.46,2.28,,0.0,,0.0228,6.15
2007-05-29,1760.0,10718.4,0.01,0.11,0.01,0.01,0.0,0.0,1760.0,0.0,10718.4,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,2.28,2.28,75440.0,459429.6,,0.46,2.28,,0.0,,0.0228,6.09
2007-05-30,1763.0,10525.11,0.01,0.11,0.01,0.01,0.0,0.0,1763.0,0.0,10525.11,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,2.28,2.28,75437.0,450358.89,,0.46,2.28,,0.0,,0.0228,5.97
2007-05-31,1757.0,10664.99,0.01,0.11,0.01,0.01,0.0,0.0,1757.0,0.0,10664.99,,,,,,,,0.0,,5.0,,,,,,,,0.01,,,,2.28,2.28,75443.0,457939.01,,0.45,2.28,,0.0,,0.0228,6.07
2007-06-01,1736.0,10676.4,0.01,0.1,0.01,0.01,0.0,0.0,1736.0,0.0,10676.4,,,,,,,,0.0,,21.0,,,,,,,,0.01,,,,2.25,2.25,75305.0,463125.75,,0.46,2.25,,0.0,,0.0225,6.15
2007-06-04,1754.0,10769.56,0.01,0.1,0.01,0.01,0.0,0.0,1754.0,0.0,10769.56,,,18.0,,,,,,,,,,,18.0,,,,0.01,,,,2.27,2.27,75446.0,463238.44,,0.46,2.27,,0.0,,0.0227,6.14
2007-06-05,1755.0,10740.6,0.01,0.1,0.01,0.01,0.0,0.0,1755.0,0.0,10740.6,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,2.27,2.27,75445.0,461723.4,,0.46,2.27,,0.0,,0.0227,6.12
2007-06-06,1761.0,10900.59,0.01,0.1,0.01,0.01,0.0,0.0,1761.0,0.0,10900.59,,,6.0,,,,,,,,,,,6.0,,,,0.01,,,,2.28,2.28,75439.0,466967.41,,0.46,2.28,,0.0,,0.0228,6.19
2007-06-07,1770.0,10673.1,0.01,0.11,0.01,0.01,0.0,0.0,1770.0,0.0,10673.1,,,8.0,,,,,,,,,,,8.0,,,,0.01,,,,2.29,2.29,75430.0,454842.9,,0.47,2.29,,0.0,,0.0229,6.03
2007-06-08,1771.0,10661.42,0.01,0.12,0.01,0.01,0.0,0.0,1771.0,0.0,10661.42,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,2.29,2.29,75449.0,454202.98,,0.45,2.29,,0.0,,0.0229,6.02
2007-06-11,1762.0,10607.24,0.01,0.13,0.01,0.01,0.0,0.0,1762.0,0.0,10607.24,,,,,,,,0.0,,9.0,,,,,,,,0.01,,,,2.28,2.28,75438.0,454136.76,,0.45,2.28,,0.0,,0.0228,6.02
2007-06-12,1767.0,10637.34,0.01,0.14,0.01,0.01,0.0,0.0,1767.0,0.0,10637.34,,,5.0,,,,,,,,,,,5.0,,,,0.01,,,,2.29,2.29,75433.0,454106.66,,0.45,2.29,,0.0,,0.0229,6.02
2007-06-13,1759.0,10606.77,0.01,0.15,0.01,0.01,0.0,0.0,1759.0,0.0,10606.77,,,,,,,,0.0,,8.0,,,,,,,,0.01,,,,2.28,2.28,75441.0,454909.23,,0.45,2.28,,0.0,,0.0228,6.03
2007-06-14,1767.0,10602.0,0.01,0.15,0.01,0.01,0.0,0.0,1767.0,0.0,10602.0,,,8.0,,,,,,,,,,,8.0,,,,0.01,,,,2.29,2.29,75478.0,452868.0,,0.45,2.29,,0.0,,0.0229,6.0
2007-06-15,1730.0,10501.1,0.01,0.16,0.01,0.01,0.0,0.0,1730.0,0.0,10501.1,,,,,,,,0.0,,37.0,,,,,,,,0.01,,,,2.25,2.25,75329.0,457247.03,,0.46,2.25,,0.0,,0.0225,6.07
2007-06-18,1757.0,10647.42,0.01,0.18,0.01,0.01,0.0,0.0,1757.0,0.0,10647.42,,,27.0,,,,,,,,,,,27.0,,,,0.01,,,,2.28,2.28,75443.0,457184.58,,0.46,2.28,,0.0,,0.0228,6.06
2007-06-19,1759.0,10554.0,0.01,0.18,0.01,0.01,0.0,0.0,1759.0,0.0,10554.0,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,2.28,2.28,75441.0,452646.0,,0.46,2.28,,0.0,,0.0228,6.0
2007-06-20,1762.0,10783.44,0.01,0.18,0.01,0.01,0.0,0.0,1762.0,0.0,10783.44,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,2.28,2.28,75438.0,461680.56,,0.45,2.28,,0.0,,0.0228,6.12
2007-06-21,1761.0,10794.93,0.01,0.16,0.01,0.01,0.0,0.0,1761.0,0.0,10794.93,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,2.28,2.28,75439.0,462441.07,,0.46,2.28,,0.0,,0.0228,6.13
2007-06-22,1768.0,10749.44,0.01,0.16,0.01,0.01,0.0,0.0,1768.0,0.0,10749.44,,,7.0,,,,,,,,,,,7.0,,,,0.01,,,,2.29,2.29,75480.0,458918.4,,0.46,2.29,,0.0,,0.0229,6.08
2007-06-25,1761.0,10759.71,0.01,0.17,0.01,0.01,0.0,0.0,1761.0,0.0,10759.71,,,,,,,,0.0,,7.0,,,,,,,,0.01,,,,2.28,2.28,75439.0,460932.29,,0.46,2.28,,0.0,,0.0228,6.11
2007-06-26,1762.0,10589.62,0.01,0.17,0.01,0.01,0.0,0.0,1762.0,0.0,10589.62,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,2.28,2.28,75438.0,453382.38,,0.46,2.28,,0.0,,0.0228,6.01
2007-06-27,1761.0,10530.78,0.01,0.17,0.01,0.01,0.0,0.0,1761.0,0.0,10530.78,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,2.28,2.28,75439.0,451125.22,,0.45,2.28,,0.0,,0.0228,5.98
2007-06-28,1759.0,10554.0,0.01,0.17,0.01,0.01,0.0,0.0,1759.0,0.0,10554.0,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,2.28,2.28,75441.0,452646.0,,0.45,2.28,,0.0,,0.0228,6.0
2007-06-29,1761.0,10477.95,0.01,0.17,0.01,0.01,0.0,0.0,1761.0,0.0,10477.95,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,2.28,2.28,75528.0,449391.6,,0.45,2.28,,0.0,,0.0228,5.95
2007-07-02,1750.0,10272.5,0.01,0.17,0.01,0.01,0.0,0.0,1750.0,0.0,10272.5,,,,,,,,0.0,,11.0,,,,,,,,0.01,,,,2.27,2.27,75450.0,442891.5,,0.45,2.27,,0.0,,0.0227,5.87
2007-07-03,1763.0,9855.17,0.01,0.16,0.01,0.01,0.0,0.0,1763.0,0.0,9855.17,,,13.0,,,,,,,,,,,13.0,,,,0.01,,,,2.28,2.28,75437.0,421692.83,,0.44,2.28,,0.0,,0.0228,5.59
2007-07-04,1760.0,9785.6,0.01,0.15,0.01,0.01,0.0,0.0,1760.0,0.0,9785.6,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,2.28,2.28,75440.0,419446.4,,0.42,2.28,,0.0,,0.0228,5.56
2007-07-05,1762.0,10043.4,0.01,0.15,0.01,0.01,0.0,0.0,1762.0,0.0,10043.4,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,2.28,2.28,75438.0,429996.6,,0.42,2.28,,0.0,,0.0228,5.7
2007-07-06,1760.0,9873.6,0.01,0.15,0.01,0.01,0.0,0.0,1760.0,0.0,9873.6,,1760.0,,,0.01,,,,,,,1760.0,,,,,,0.01,,0.01,,2.28,2.28,75440.0,423218.4,1762.0,0.42,2.31,,0.0,,0.0228,5.61
2007-07-09,1760.0,9627.2,0.01,0.15,0.01,0.01,0.0,0.0,1760.0,0.0,9627.2,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,412656.8,,0.42,2.28,,0.0,,0.0228,5.47
2007-07-10,1760.0,9363.2,0.01,0.15,0.01,0.01,0.0,0.0,1760.0,0.0,9363.2,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,401340.8,,0.41,2.26,,0.0,,0.0228,5.32
2007-07-11,1760.0,9627.2,0.01,0.15,0.01,0.01,0.0,0.0,1760.0,0.0,9627.2,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,412656.8,,0.4,2.28,,0.0,,0.0228,5.47
2007-07-12,1760.0,9504.0,0.01,0.15,0.01,0.01,0.0,0.0,1760.0,0.0,9504.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,407376.0,,0.41,2.27,,0.0,,0.0228,5.4
2007-07-13,1760.0,9504.0,0.01,0.16,0.01,0.01,0.0,0.0,1760.0,0.0,9504.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,407376.0,,0.41,2.28,,0.0,,0.0228,5.4
2007-07-16,1760.0,9257.6,0.01,0.17,0.01,0.01,0.0,0.0,1760.0,0.0,9257.6,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,396814.4,,0.41,2.28,,0.0,,0.0228,5.26
2007-07-17,1760.0,9328.0,0.01,0.17,0.01,0.01,0.0,0.0,1760.0,0.0,9328.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,399832.0,,0.4,2.28,,0.0,,0.0228,5.3
2007-07-18,1760.0,9240.0,0.01,0.17,0.01,0.01,0.0,0.0,1760.0,0.0,9240.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,396060.0,,0.4,2.28,,0.0,,0.0228,5.25
2007-07-19,1760.0,9328.0,0.01,0.17,0.01,0.01,0.0,0.0,1760.0,0.0,9328.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,399832.0,,0.4,2.28,,0.0,,0.0228,5.3
2007-07-20,1760.0,9328.0,0.01,0.17,0.01,0.01,0.0,0.0,1760.0,0.0,9328.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,399832.0,,0.4,2.27,,0.0,,0.0228,5.3
2007-07-23,1760.0,9328.0,0.01,0.16,0.01,0.01,0.0,0.0,1760.0,0.0,9328.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,399832.0,,0.4,2.28,,0.0,,0.0228,5.3
2007-07-24,1760.0,9873.6,0.01,0.16,0.01,0.01,0.0,0.0,1760.0,0.0,9873.6,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,423218.4,,0.4,2.28,,0.0,,0.0228,5.61
2007-07-25,1760.0,9644.8,0.01,0.12,0.01,0.01,0.0,0.0,1760.0,0.0,9644.8,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,413411.2,,0.42,2.3,,0.0,,0.0228,5.48
2007-07-26,1760.0,9380.8,0.01,0.11,0.01,0.01,0.0,0.0,1760.0,0.0,9380.8,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,402095.2,,0.41,2.28,,0.0,,0.0228,5.33
2007-07-27,1760.0,9064.0,0.01,0.11,0.01,0.01,0.0,0.0,1760.0,0.0,9064.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,388516.0,,0.39,2.36,,0.0,,0.0228,5.15
2007-07-30,1760.0,8923.2,0.01,0.1,0.01,0.01,0.0,0.0,1760.0,0.0,8923.2,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,382480.8,,0.39,2.27,,0.0,,0.0228,5.07
2007-07-31,1760.0,9486.4,0.01,0.1,0.01,0.01,0.0,0.0,1760.0,0.0,9486.4,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,406621.6,,0.38,2.28,,0.0,,0.0228,5.39
2007-08-01,1760.0,8800.0,0.01,0.08,0.01,0.01,0.0,0.0,1760.0,0.0,8800.0,,,,,,,,,,,,,,,,,,0.01,,,,2.28,2.28,75440.0,377200.0,,0.41,2.28,,0.0,,0.0228,5.0
2007-08-02,1760.0,8870.4,0.01,0.08,0.01,0.01,0.0,0.0,1760.0,0.0,8870.4,,,,,,,,,,,,,,,,,,0.01,,,,2.27,2.27,75940.0,382737.6,,0.38,2.26,,0.0,,0.0227,5.04
2007-08-03,1760.0,8676.8,0.01,0.07,0.01,0.01,0.0,0.0,1760.0,0.0,8676.8,,,,,,,,,,,,,,,,,,0.01,,,,2.27,2.27,75940.0,374384.2,,0.38,2.29,,0.0,,0.0227,4.93
2007-08-06,1760.0,8729.6,0.01,0.07,0.01,0.01,0.0,0.0,1760.0,0.0,8729.6,,,,,,,,,,,,,,,,,,0.01,,,,2.27,2.27,75940.0,376662.4,,0.37,2.26,,0.0,,0.0227,4.96
2007-08-07,1760.0,8712.0,0.01,0.07,0.01,0.01,0.0,0.0,1760.0,0.0,8712.0,,,,,,,,,,,,,,,,,,0.01,,,,2.27,2.27,75940.0,375903.0,,0.38,2.27,,0.0,,0.0227,4.95
2007-08-08,1760.0,9046.4,0.01,0.07,0.01,0.01,0.0,0.0,1760.0,0.0,9046.4,,,,,,,,,,,,,,,,,,0.01,,,,2.27,2.27,75940.0,390331.6,,0.38,2.26,,0.0,,0.0227,5.14
2007-08-09,1760.0,8993.6,0.01,0.07,0.01,0.01,0.0,0.0,1760.0,0.0,8993.6,,,,,,,,,,,,,,,,,,0.01,,,,2.92,2.92,58549.0,299185.39,,0.3,2.94,,0.0,,0.0292,5.11
