,ALCRB FP Equity_DX_SI_QTY,ALCRB FP Equity_DX_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCRB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCRB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCRB FP Equity_DX_SI_MV,ALCRB FP Equity_DX_DSS,ALCRB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY,ALCRB FP Equity_DX_BROKER_SI_QTY,ALCRB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCRB FP Equity_DX_BROKER_SI_MV_INC_x,ALCRB FP Equity_DX_SUPPLY_SI_MV_NEW,ALCRB FP Equity_DX_BROKER_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_NEW,ALCRB FP Equity_DX_SUPPLY_SI_MV_DEC,ALCRB FP Equity_DX_BROKER_SI_QTY_INC,ALCRB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCRB FP Equity_DX_BROKER_SI_MV_NEW_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCRB FP Equity_DX_BROKER_SI_MV_INC_y,ALCRB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCRB FP Equity_DX_BROKER_SI_MV_ADD,ALCRB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCRB FP Equity_DX_BROKER_SI_QTY_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV,ALCRB FP Equity_DX_BROKER_SI_MV_DEC,ALCRB FP Equity_DX_SUPPLY_SI_MV_RMV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_UTILIZATION_QUANTITY,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCRB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCRB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCRB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCRB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCRB FP Equity_DX_BROKER_SI_CON_RATIO,ALCRB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCRB FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-11-04,309728.0,3103474.56,2.01,4.03,1.84,4.02,2.0,2310912.6,261958.0,230630.0,2624819.16,,,9267.0,0.08,,,,0.15,10709.0,11375.0,,,0.08,9267.0,,,13800.0,2.71,0.15,,46.58,19.82,300440.0,3010408.8,,3.11,46.55,18.47,0.2658,44.21,0.2344
2024-11-05,305447.0,2996435.07,1.98,3.93,1.81,3.88,2.0,2184137.64,258972.0,222644.0,2540515.32,,,7561.0,0.03,,,,0.14,5099.0,10547.0,,,0.03,7561.0,,,13085.0,2.59,0.16,,45.55,19.67,309618.0,3037352.58,,3.1,45.53,19.92,0.2756,44.69,0.232
2024-11-06,299634.0,2774610.84,1.95,3.81,1.78,3.8,2.0,2023976.72,252898.0,218572.0,2341835.48,,,,0.02,,,,0.07,3211.0,6074.0,,,0.02,,,,7283.0,2.51,0.07,,44.96,19.21,309618.0,2867062.68,,3.12,44.57,20.9,0.2794,44.88,0.2276
2024-11-07,293491.0,2840992.88,1.91,3.64,1.74,3.6,2.0,2088159.92,248890.0,215719.0,2409255.2,,,2308.0,0.0,,,,0.08,3374.0,6316.0,,,0.0,2308.0,,,6227.0,2.37,0.13,,44.56,18.92,309618.0,2997102.24,,3.13,43.15,21.44,0.2781,44.5,0.2231
2024-11-08,294070.0,2890708.1,1.91,3.6,1.75,3.69,2.0,2126209.34,249183.0,216298.0,2449468.89,,,515.0,0.09,,,,0.0,5790.0,1647.0,,,0.09,515.0,,1425.0,5211.0,2.46,0.01,,44.59,18.94,309618.0,3043544.94,,3.13,43.93,20.53,0.2787,44.94,0.2235
2024-11-11,304328.0,3012847.2,1.98,3.69,1.81,3.83,2.0,2210333.4,257461.0,223266.0,2548863.9,,,9336.0,0.09,,500.0,,0.0,8026.0,1058.0,,,0.09,9336.0,0.01,,1558.0,2.57,0.01,,45.4,19.57,309618.0,3065218.2,,3.14,44.94,21.65,0.2723,43.93,0.2313
2024-11-12,308252.0,2783515.56,2.0,3.76,1.83,3.87,2.0,2053756.11,258762.0,227437.0,2336620.86,,,4301.0,0.07,,,,0.03,6471.0,3000.0,,,0.07,4301.0,,,2300.0,2.57,0.02,,45.53,19.72,309618.0,2795850.54,,3.12,45.15,22.51,0.2671,42.91,0.2349
2024-11-13,337311.0,2985202.35,2.19,4.01,2.0,3.99,2.0,2154054.6,272221.0,243396.0,2409155.85,,,14157.0,0.0,,13100.0,,0.01,2859.0,698.0,,,0.0,14157.0,0.12,,,2.54,,,46.79,20.74,309618.0,2740119.3,,3.1,45.03,19.96,0.25,42.29,0.257
2024-11-14,345386.0,2700918.52,2.24,4.13,2.05,4.02,2.0,1979406.22,268817.0,253121.0,2102148.94,,,3550.0,0.06,,,,0.07,9725.0,6954.0,,,0.06,3550.0,,,,2.47,,,46.47,20.44,309618.0,2421212.76,,3.1,44.31,20.78,0.2519,42.17,0.2626
2024-11-15,345499.0,2822726.83,2.25,4.21,2.05,3.8,2.0,2115213.0,263151.0,258900.0,2149943.67,,,869.0,0.0,,,,0.08,5779.0,6535.0,,,0.0,869.0,,,,2.24,,,45.94,20.1,309618.0,2529579.06,,3.08,42.06,20.59,0.2692,44.44,0.2639
2024-11-18,341783.0,2621475.61,2.22,4.08,2.03,3.83,2.0,1929772.0,263427.0,251600.0,2020485.09,,,3026.0,0.03,,,,0.0,3026.0,2750.0,,,0.03,3026.0,,,10326.0,2.29,0.04,,45.97,19.93,309618.0,2374770.06,,3.09,42.61,20.12,0.2627,43.96,0.2586
2024-11-19,317338.0,2503796.82,2.06,3.81,1.88,3.53,2.0,1796261.07,241365.0,227663.0,1904369.85,,,,,,,,0.2,,22062.0,,,,,,,23937.0,2.04,0.26,,43.81,18.49,309618.0,2442886.02,,3.08,39.82,20.31,0.2861,46.75,0.2432
2024-11-20,287552.0,2265909.76,1.87,3.42,1.71,3.35,2.0,1662498.76,225487.0,210977.0,1776837.56,,,,,,,,0.12,,15878.0,,,,,,,16686.0,1.95,0.1,,42.14,17.27,309618.0,2439789.84,,3.09,38.71,21.94,0.3184,49.41,0.2203
2024-11-21,294873.0,2182060.2,1.92,3.6,1.75,3.41,2.0,1593257.0,240499.0,215305.0,1779692.6,,,15175.0,0.03,,,,0.0,4328.0,163.0,,,0.03,15175.0,,,,2.07,,,43.72,18.36,309618.0,2291173.2,,3.1,40.03,21.53,0.3099,48.69,0.2252
2024-11-22,307489.0,2296942.83,2.0,3.86,1.83,3.43,2.0,1680032.88,248005.0,224904.0,1852597.35,,,8931.0,0.03,,,,0.01,11524.0,1425.0,,,0.03,8931.0,,,1925.0,2.06,0.02,,44.48,18.83,309618.0,2312846.46,,3.1,39.87,21.15,0.3032,48.05,0.2334
2024-11-25,313228.0,2383665.08,2.04,3.94,1.86,3.48,2.0,1755193.23,253744.0,230643.0,1930991.84,,,1439.0,0.04,,,,0.01,5739.0,950.0,,,0.04,1439.0,,5250.0,,2.1,,,45.04,19.26,309618.0,2356192.98,,3.1,40.38,21.69,0.3,47.51,0.2377
2024-11-26,323356.0,2244090.64,2.1,4.28,1.92,3.58,2.0,1742411.92,241641.0,251068.0,1676988.54,,,,0.11,,15700.0,,0.1,11951.0,14903.0,,,0.11,,0.12,2800.0,7226.0,2.03,0.05,,43.83,18.39,309618.0,2148748.92,,3.1,39.55,23.35,0.2948,46.44,0.2461
2024-11-27,321287.0,2040172.45,2.09,4.32,1.91,3.27,2.0,1464589.4,270485.0,230644.0,1717579.75,,,36072.0,,,,,0.07,,7228.0,,,,36072.0,,,20424.0,1.87,0.24,,47.62,20.23,297503.0,1889144.05,,2.06,47.47,22.67,0.323,49.76,0.2403
2024-11-28,322283.0,1972371.96,2.09,4.27,1.91,3.16,2.0,1417636.8,269630.0,231640.0,1650135.6,,,996.0,0.0,,,,0.01,1496.0,1851.0,,,0.0,996.0,,,500.0,1.71,0.01,,47.54,20.17,297503.0,1820718.36,,1.89,47.51,22.04,0.3367,51.61,0.2411
2024-11-29,311783.0,1864462.34,2.03,3.94,1.85,3.01,2.0,1340327.3,264948.0,224135.0,1584389.04,,,,,,,,0.04,,4682.0,,,,,,,7505.0,1.62,0.1,,47.11,19.83,297503.0,1779067.94,,1.82,47.03,21.71,0.3592,54.01,0.2333
2024-12-02,305156.0,1696667.36,1.98,3.69,1.81,2.95,2.0,1226119.0,256321.0,220525.0,1425144.76,,,,0.01,,,,0.06,2000.0,8627.0,,,0.01,,,,5610.0,1.53,0.05,,46.28,19.29,297503.0,1654116.68,,1.78,46.25,20.76,0.3706,55.46,0.2297
2024-12-03,310959.0,1763137.53,2.02,3.63,1.85,2.72,2.0,1181015.64,229202.0,208292.0,1299575.34,,,,0.0,,2000.0,,0.21,4048.0,27119.0,,,0.0,,0.01,,18281.0,1.27,0.29,,42.86,17.25,305553.0,1732485.51,,1.7,42.87,21.75,0.3245,50.12,0.234
2024-12-04,318109.0,1997724.52,2.07,3.6,1.89,2.78,2.0,1278394.48,239362.0,203566.0,1503193.36,,,16107.0,,,,,0.03,,5947.0,,,,16107.0,,,4726.0,1.36,0.02,,43.93,17.93,305553.0,1918872.84,,1.73,44.04,20.5,0.3077,48.85,0.2383
2024-12-05,304532.0,2213947.64,1.98,3.26,1.81,2.85,2.0,1381220.03,239198.0,189989.0,1738969.46,,,,,,,,0.0,,164.0,,,,,,,13577.0,1.51,0.02,,43.9,18.43,305717.0,2222562.59,,1.92,44.03,20.4,0.2989,47.54,0.2346
2024-12-06,309453.0,2283763.14,2.01,3.13,1.84,2.87,2.0,1438435.8,250286.0,194910.0,1847110.68,,,25145.0,,,25145.0,,0.04,,14057.0,,,,25145.0,0.18,,20224.0,1.8,0.28,,47.15,20.53,280572.0,2070621.36,,2.04,46.91,22.76,0.2232,35.6,0.2538
2024-12-09,341589.0,3002567.31,2.22,3.26,2.03,3.16,2.0,1829445.12,263504.0,208128.0,2316200.16,,,18918.0,0.15,,,,0.03,18918.0,5700.0,,,0.15,18918.0,,,5700.0,1.96,0.04,,48.1,23.16,284272.0,2498750.88,,2.1,48.3,25.41,0.2121,32.29,0.3003
2024-12-10,352454.0,2911270.04,2.29,3.19,2.09,3.64,2.0,1727562.48,263445.0,209148.0,2176055.7,,,9845.0,0.33,,,,0.06,22465.0,24027.0,,,0.33,9845.0,,14123.0,21445.0,2.31,0.16,,46.08,23.95,308299.0,2546549.74,,2.71,46.05,28.14,0.2123,28.88,0.3204
2024-12-11,414399.0,3451943.67,2.69,3.66,2.46,4.03,3.0,2064748.77,303245.0,247869.0,2526030.85,,,19166.0,0.28,,,,,38721.0,,,,0.28,19166.0,,20634.0,,2.51,,,49.59,27.9,308299.0,2568130.67,,2.55,49.59,28.55,0.214,29.38,0.3813
2024-12-12,547594.0,5185715.18,3.56,4.94,3.25,5.17,3.0,3433575.78,417950.0,362574.0,3957986.5,,,106655.0,0.97,,,,,114705.0,,,,0.97,106655.0,,8050.0,,3.49,,,62.46,37.94,251160.0,2378485.2,,2.09,62.55,28.05,0.2231,32.32,0.4971
2024-12-13,531622.0,4657008.72,3.45,4.68,3.16,5.46,3.0,3344988.48,429385.0,381848.0,3761412.6,,,24552.0,0.61,,15000.0,,0.04,31366.0,13117.0,,,0.61,24552.0,0.14,,27092.0,4.05,0.33,,65.16,38.89,229608.0,2011366.08,,2.17,65.09,21.08,0.2148,36.02,0.4815
2024-12-16,550922.0,5002371.76,3.58,4.73,3.27,5.31,3.0,3642423.84,446185.0,401148.0,4051359.8,,,13475.0,0.05,,,,0.01,21600.0,500.0,,,0.05,13475.0,,3825.0,2300.0,3.91,0.03,,66.78,40.42,221908.0,2014924.64,,1.94,66.79,22.36,0.2256,37.33,0.4991
2024-12-17,578992.0,5558323.2,3.76,4.93,3.44,5.71,4.0,4024492.8,459215.0,419218.0,4408464.0,,,15413.0,0.27,,,,0.0,20453.0,2383.0,,,0.27,15413.0,,,2383.0,4.18,0.01,,67.96,41.73,216495.0,2078352.0,,1.97,67.99,22.36,0.2241,36.93,0.5261
2024-12-18,603939.0,5586435.75,3.92,5.05,3.59,6.22,4.0,4108526.25,469862.0,444165.0,4346223.5,,,11996.0,0.41,,,,0.0,24947.0,1349.0,,,0.41,11996.0,,,,4.52,,,69.42,42.47,206945.0,1914241.25,,1.99,69.47,21.82,0.2175,36.24,0.5459
2024-12-19,532098.0,3240476.82,3.46,4.46,3.16,5.36,3.0,2723271.39,401840.0,447171.0,2447205.6,,,8754.0,0.0,,,,0.74,4935.0,76776.0,,,0.0,8754.0,,,1929.0,3.69,0.04,,66.34,39.17,203891.0,1241696.19,,1.89,66.2,25.32,0.2664,41.47,0.5187
2024-12-20,733284.0,5044993.92,4.76,5.41,4.35,5.31,4.0,4460696.16,603026.0,648357.0,4148818.88,,,204952.0,0.02,,69820.0,,0.21,135132.0,3766.0,,,0.02,204952.0,0.48,,3766.0,3.68,0.17,,100.0,59.05,0.0,0.0,,0.0,100.0,25.37,0.1963,28.97,0.718
2024-12-23,720957.0,5046699.0,4.68,5.03,4.28,5.62,4.0,4447415.0,600699.0,635345.0,4204893.0,,,685.0,0.03,,,,0.0,5190.0,3012.0,,,0.03,685.0,,,18202.0,4.13,0.11,,100.0,59.23,0.0,0.0,,0.0,100.0,22.31,0.1977,30.99,0.7109
2024-12-24,796574.0,5376874.5,5.18,5.45,4.73,6.19,5.0,4364853.75,671316.0,646645.0,4531383.0,,,6300.0,0.11,,,,0.0,11300.0,685.0,,,0.11,6300.0,,65002.0,,4.7,,,100.0,61.12,0.0,0.0,,0.0,100.0,20.21,0.1788,29.85,0.7252
2024-12-25,796574.0,5376874.5,5.18,5.52,4.73,6.07,5.0,4364853.75,671316.0,646645.0,4531383.0,,,,,,,,,,,,,,,,,,4.58,,,100.0,61.12,0.0,0.0,,0.0,100.0,20.57,0.1779,29.55,0.7252
2024-12-26,862415.0,5821301.25,5.6,5.97,5.12,6.51,5.0,4809280.5,671316.0,712486.0,4531383.0,,,,0.46,,,,,65841.0,,,,0.46,,,,,4.54,,,100.0,61.12,0.0,0.0,,0.0,100.0,19.15,0.1686,27.48,0.7852
2024-12-27,866482.0,6065374.0,5.63,6.0,5.14,6.56,5.0,5015871.0,672816.0,716553.0,4709712.0,,,1300.0,0.02,,,,,4067.0,,,,0.02,1300.0,,200.0,,4.54,,,100.0,61.15,0.0,0.0,,0.0,100.0,19.1,0.1674,27.14,0.7875
2024-12-30,822214.0,5582833.06,5.34,5.68,4.88,6.41,5.0,4960685.73,587037.0,730587.0,3985981.23,,,5408.0,0.19,,,,0.52,25721.0,91187.0,,,0.19,5408.0,,,13187.0,4.11,0.03,,100.0,53.4,0.0,0.0,,0.0,100.0,21.73,0.1812,27.37,0.748
2024-12-31,810699.0,5439790.29,5.27,5.69,4.81,6.23,5.0,4892073.12,572137.0,729072.0,3839039.27,,,,0.0,,,,0.18,6000.0,14900.0,,,0.0,,,,7515.0,3.89,0.09,,100.0,52.05,0.0,0.0,,0.0,100.0,23.02,0.187,27.48,0.7375
2025-01-01,810699.0,5439790.29,5.27,5.85,4.81,6.19,5.0,4892073.12,572137.0,729072.0,3839039.27,,,,,,,,,,,,,,,,,,3.85,,,100.0,52.53,0.0,0.0,,0.0,100.0,23.15,0.187,27.35,0.7443
2025-01-02,811901.0,5886282.25,5.28,5.86,4.82,6.22,5.0,5294486.5,595420.0,730274.0,4316795.0,,,23283.0,0.04,,3000.0,,,6339.0,,,,0.04,23283.0,0.02,,8137.0,4.01,0.06,,100.0,58.26,0.0,0.0,,0.0,100.0,23.2,0.1884,27.97,0.7944
2025-01-03,830695.0,5773330.25,5.4,5.99,4.93,6.64,5.0,4983622.6,594338.0,717068.0,4130649.1,,,,,,,,0.0,,1082.0,,,,,,,13206.0,4.3,0.0,,100.0,58.16,0.0,0.0,,0.0,100.0,21.11,0.1798,27.89,0.8129
2025-01-06,819939.0,5493591.3,5.33,5.92,4.87,6.34,5.0,4732290.4,594338.0,706312.0,3982064.6,,,,,,,,,,,,,,,,,10756.0,4.12,0.2,,100.0,58.17,0.0,0.0,,0.0,100.0,21.43,0.1803,28.0,0.8024
2025-01-07,831539.0,5679411.37,5.4,5.93,4.94,6.29,5.0,4797351.02,611227.0,702394.0,4174680.41,,,17983.0,0.06,,,,0.01,7600.0,1094.0,,,0.06,17983.0,,,11518.0,4.1,0.19,,100.0,59.04,0.0,0.0,,0.0,100.0,22.53,0.1776,27.1,0.8032
2025-01-08,830119.0,5478785.4,5.39,5.96,4.93,6.34,5.0,4609598.4,613777.0,698424.0,4050928.2,,,2200.0,0.05,,,,,3000.0,,,,0.05,2200.0,,350.0,6970.0,4.19,0.03,,100.0,59.31,0.0,0.0,,0.0,100.0,22.02,0.1783,27.67,0.8021
2025-01-09,832741.0,5504418.01,5.41,6.02,4.94,6.21,5.0,4610514.66,618067.0,697506.0,4085422.87,,,5140.0,0.01,,,,0.01,750.0,850.0,,,0.01,5140.0,,,1668.0,4.08,0.04,,100.0,59.72,0.0,0.0,,0.0,100.0,22.72,0.1789,27.44,0.8046
2025-01-10,829693.0,5409598.36,5.39,6.03,4.93,6.19,5.0,4527866.16,619167.0,694458.0,4036968.84,,,1700.0,0.01,,,,0.0,1743.0,600.0,,,0.01,1700.0,,,4791.0,4.09,0.03,,100.0,59.94,0.0,0.0,,0.0,100.0,22.75,0.1799,27.75,0.8032
2025-01-13,866315.0,5648373.8,5.63,6.42,5.14,6.37,5.0,4762077.6,618967.0,730380.0,4035664.84,,,3300.0,0.31,,,,0.03,47717.0,3500.0,,,0.31,3300.0,,,11795.0,4.04,0.12,,100.0,60.12,0.0,0.0,,0.0,100.0,22.13,0.1707,25.78,0.8415
2025-01-14,862559.0,5390993.75,5.6,6.53,5.12,6.3,5.0,4545775.0,618267.0,727324.0,3864168.75,,,,,,,,0.0,,700.0,,,,,,,3056.0,4.02,0.02,,100.0,60.06,0.0,0.0,,0.0,100.0,22.23,0.1707,25.64,0.8379
2025-01-15,842602.0,5299966.58,5.48,6.56,5.0,6.01,5.0,4446319.23,618747.0,706887.0,3891918.63,,,,,,,,,,,,,,,,480.0,20437.0,3.87,0.23,,100.0,60.1,0.0,0.0,,0.0,100.0,23.36,0.1726,25.52,0.8185
2025-01-16,831791.0,5115514.65,5.4,6.63,4.94,5.95,5.0,4283819.4,618747.0,696556.0,3805294.05,,,,,,480.0,,,,,,,,,0.0,,10811.0,3.89,0.06,,100.0,60.11,0.0,0.0,,0.0,100.0,23.01,0.172,25.59,0.808
2025-01-17,823568.0,5443784.48,5.35,6.76,4.89,5.86,5.0,4561118.13,616406.0,690033.0,4074443.66,,,,0.03,,,,0.01,4497.0,2341.0,,,0.03,,,,11020.0,3.8,0.11,,100.0,59.89,0.0,0.0,,0.0,100.0,23.96,0.1714,24.67,0.8001
2025-01-20,821531.0,5496042.39,5.34,6.85,4.88,6.08,5.0,4602693.24,616406.0,687996.0,4123756.14,,,,,,,,,,,,,,,,,2037.0,4.07,0.0,,100.0,59.89,0.0,0.0,,0.0,100.0,22.87,0.1703,25.16,0.7982
2025-01-21,793874.0,5279262.1,5.16,6.96,4.71,5.98,5.0,4388062.35,616886.0,659859.0,4102291.9,,,,,,,,,,,,,,,,480.0,28137.0,4.12,0.12,,100.0,59.94,0.0,0.0,,0.0,100.0,22.67,0.1723,25.96,0.7714
2025-01-22,749431.0,4751392.54,4.87,6.85,4.45,5.64,4.0,4071224.66,590194.0,642149.0,3741829.96,,,,0.04,,41.0,,0.19,4837.0,26692.0,,,0.04,,0.0,,22588.0,3.92,0.16,,100.0,58.11,0.0,0.0,,0.0,100.0,24.17,0.1769,25.84,0.7379
2025-01-23,730514.0,4646069.04,4.75,7.0,4.34,5.35,4.0,3963755.52,587172.0,623232.0,3734413.92,,,,,,,,0.03,,3022.0,,,,,,,18917.0,3.72,0.22,,100.0,57.8,0.0,0.0,,0.0,100.0,25.27,0.1791,25.49,0.7191
2025-01-24,727685.0,4518923.85,4.73,7.55,4.32,5.3,4.0,3825440.73,602079.0,616013.0,3738910.59,,,10517.0,,,,,,,,,,,10517.0,,4390.0,7219.0,3.82,0.07,,100.0,59.26,0.0,0.0,,0.0,100.0,25.23,0.1792,25.45,0.7163
2025-01-27,725104.0,4517397.92,4.71,8.28,4.3,5.21,4.0,3816728.51,602437.0,612637.0,3753182.51,,,995.0,0.03,,,,0.0,4217.0,637.0,,,0.03,995.0,,,7593.0,3.74,0.08,,100.0,59.3,0.0,0.0,,0.0,100.0,24.91,0.1764,25.19,0.7138
2025-01-28,709602.0,3995059.26,4.61,8.21,4.21,5.09,4.0,3361870.05,584374.0,597135.0,3290025.62,,,,0.03,,,,0.1,3871.0,18063.0,,,0.03,,,,19373.0,3.64,0.15,,100.0,57.53,0.0,0.0,,0.0,100.0,25.38,0.1833,26.37,0.6985
2025-01-29,708291.0,4001844.15,4.6,8.07,4.2,4.74,4.0,3366405.6,581753.0,595824.0,3286904.45,,,,,,,,0.02,,2621.0,,,,,,,1311.0,3.28,0.13,,100.0,57.28,0.0,0.0,,0.0,100.0,24.47,0.1857,28.05,0.6974
2025-01-30,711877.0,4349568.47,4.63,8.33,4.23,4.8,4.0,3647731.1,584153.0,597010.0,3569174.83,,,2400.0,0.01,,,,,2400.0,,,,0.01,2400.0,,,1214.0,3.31,0.0,,100.0,57.36,0.0,0.0,,0.0,100.0,24.25,0.1834,27.76,0.699
2025-01-31,709921.0,4749371.49,4.61,8.24,4.21,5.1,4.0,4211047.26,613036.0,629454.0,4101210.84,,,28403.0,0.24,,5500.0,,,29774.0,,,,0.24,28403.0,0.04,480.0,2830.0,3.76,0.0,,100.0,56.76,0.0,0.0,,0.0,100.0,24.57,0.1779,26.25,0.6574
2025-02-03,696056.0,4419955.6,4.52,8.26,4.13,5.29,4.0,3910291.9,607080.0,615794.0,3854958.0,,,15846.0,,,,,0.0,,21802.0,,,,15846.0,,,13660.0,4.06,0.0,,100.0,56.22,0.0,0.0,,0.0,100.0,25.13,0.1783,25.29,0.6445
2025-02-04,719506.0,4496912.5,4.68,8.66,4.27,5.25,4.0,3770275.0,597863.0,603244.0,3736643.75,,,,0.0,,,,0.08,1433.0,9217.0,,,0.0,,,,13983.0,3.79,0.13,,100.0,55.37,0.0,0.0,,0.0,100.0,24.19,0.1733,25.09,0.6663
2025-02-05,715595.0,4272102.15,4.65,10.85,4.25,5.15,4.0,3578018.01,595499.0,599333.0,3555129.03,,,5746.0,0.02,,,,0.09,3753.0,8110.0,,,0.02,5746.0,,,7664.0,3.72,0.07,,100.0,55.14,0.0,0.0,,0.0,100.0,23.84,0.1763,26.04,0.6626
2025-02-06,698771.0,4241539.97,4.54,11.89,4.15,4.91,4.0,3535829.63,587675.0,582509.0,3567187.25,,,,0.03,,,,0.05,5000.0,7824.0,,,0.03,,,,21824.0,3.51,0.21,,100.0,54.41,0.0,0.0,,0.0,100.0,22.96,0.1781,27.38,0.647
2025-02-07,691225.0,4679593.25,4.49,12.28,4.1,4.97,4.0,4115990.75,621129.0,607975.0,4205043.33,,,33454.0,0.21,,,,,30466.0,,,,0.21,33454.0,,,5000.0,3.78,0.03,,100.0,55.98,0.0,0.0,,0.0,100.0,24.14,0.1816,27.07,0.623
2025-02-10,688251.0,4294686.24,4.47,11.0,4.09,5.27,4.0,3599107.2,624887.0,576780.0,3899294.88,,,3758.0,,,,,0.0,,7546.0,,,,3758.0,,,31195.0,4.18,0.0,,100.0,56.34,0.0,0.0,,0.0,100.0,24.63,0.1779,25.6,0.6205
2025-02-11,688109.0,4431421.96,4.47,10.91,4.08,5.01,4.0,3658151.84,622513.0,568036.0,4008983.72,,,1100.0,0.0,,,,0.06,3600.0,3474.0,,,0.0,1100.0,,,12344.0,3.88,0.18,,100.0,56.24,0.0,0.0,,0.0,100.0,22.3,0.1753,26.81,0.6216
2025-02-12,742790.0,4620153.8,4.83,11.9,4.41,5.44,4.0,3787843.16,666794.0,608978.0,4147458.68,,,46099.0,0.3,,,,0.01,40942.0,1818.0,,,0.3,46099.0,,,,4.29,,,100.0,59.54,0.0,0.0,,0.0,100.0,23.84,0.1717,25.57,0.6632
2025-02-13,738333.0,4614581.25,4.8,11.73,4.38,5.28,4.0,3864125.0,662848.0,618260.0,4142800.0,,,2428.0,,,13739.0,,0.14,,6374.0,,,,2428.0,0.09,,4457.0,4.11,0.07,,100.0,60.89,0.0,0.0,,0.0,100.0,23.22,0.1718,26.17,0.6782
2025-02-14,733855.0,4579255.2,4.77,11.78,4.36,5.27,4.0,3856831.68,658403.0,618082.0,4108434.72,,,4903.0,0.07,,,,0.06,10722.0,9348.0,,,0.07,4903.0,,,10900.0,4.11,0.06,,100.0,60.17,0.0,0.0,,0.0,100.0,22.85,0.171,26.05,0.6707
2025-02-17,735926.0,4489148.6,4.78,12.11,4.37,5.27,4.0,3782933.3,654474.0,620153.0,3992291.4,,,942.0,0.04,,,,0.03,7068.0,4871.0,,,0.04,942.0,,,4997.0,4.09,0.04,,100.0,59.9,0.0,0.0,,0.0,100.0,22.86,0.1714,26.11,0.6735
2025-02-18,746770.0,4600103.2,4.85,12.79,4.43,5.26,4.0,3849981.52,668487.0,624997.0,4117879.92,,,18607.0,0.08,,,,0.08,15039.0,4594.0,,,0.08,18607.0,,,10195.0,4.08,0.09,,100.0,59.74,0.0,0.0,,0.0,100.0,21.78,0.1665,25.51,0.6673
2025-02-19,746045.0,4521032.7,4.85,12.95,4.43,5.28,4.0,3783088.32,672210.0,624272.0,4073592.6,,,7548.0,0.04,,,,0.02,3723.0,3825.0,,,0.04,7548.0,,,4448.0,4.14,0.03,,100.0,60.75,0.0,0.0,,0.0,100.0,22.11,0.1678,25.5,0.6743
2025-02-20,737347.0,4475696.29,4.79,12.81,4.38,5.16,4.0,3736534.18,670111.0,615574.0,4067573.77,,,147.0,0.0,,,,0.02,13.0,2246.0,,,0.0,147.0,,,8711.0,4.05,0.09,,100.0,60.26,0.0,0.0,,0.0,100.0,21.77,0.1688,25.95,0.6631
2025-02-21,739709.0,4445651.09,4.81,12.82,4.39,5.18,4.0,3721007.36,676204.0,619136.0,4063986.04,,,9388.0,0.05,,,,0.01,7328.0,3295.0,,,0.05,9388.0,,,3766.0,4.1,0.02,,100.0,60.59,0.0,0.0,,0.0,100.0,21.95,0.1694,26.04,0.6628
2025-02-24,737126.0,4614408.76,4.79,12.87,4.38,5.15,4.0,3876561.34,675456.0,619259.0,4228354.56,,,468.0,0.0,,,,0.02,706.0,1216.0,,,0.0,468.0,,,583.0,4.06,0.01,,100.0,60.59,0.0,0.0,,0.0,100.0,21.81,0.1691,26.29,0.6612
2025-02-25,739187.0,4449905.74,4.8,12.7,4.39,5.28,4.0,3749532.92,667350.0,622846.0,4017447.0,,,500.0,0.05,,,,0.0,7185.0,8606.0,,,0.05,500.0,,,3598.0,4.17,0.0,,100.0,59.98,0.0,0.0,,0.0,100.0,21.96,0.1662,25.59,0.6644
2025-02-26,724002.0,4329531.96,4.7,12.74,4.3,5.06,4.0,3657009.2,653647.0,611540.0,3908809.06,,,,0.04,,,,0.19,6000.0,13703.0,,,0.04,,,,17306.0,3.94,0.17,,100.0,58.54,0.0,0.0,,0.0,100.0,20.17,0.1671,27.28,0.6484
