,ALDLS FP Equity_DX_SI_QTY,ALDLS FP Equity_DX_SHORT_INTEREST_VALUE,ALDLS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDLS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDLS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDLS FP Equity_DX_SI_MV,ALDLS FP Equity_DX_DSS,ALDLS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDLS FP Equity_DX_SUPPLY_SI_QTY,ALDLS FP Equity_DX_BROKER_SI_QTY,ALDLS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDLS FP Equity_DX_BROKER_SI_QTY_ADD,ALDLS FP Equity_DX_SUPPLY_SI_MV_DEC,ALDLS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDLS FP Equity_DX_BROKER_SI_MV_ADD,ALDLS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDLS FP Equity_DX_BROKER_SI_QTY_DEC,ALDLS FP Equity_DX_SUPPLY_SI_MV,ALDLS FP Equity_DX_BROKER_SI_MV_DEC,ALDLS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDLS FP Equity_DX_UTILIZATION_QUANTITY,ALDLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDLS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDLS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDLS FP Equity_DX_BROKER_SI_CON_RATIO,ALDLS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDLS FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15840.0,0.02,0.0,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15840.0,0.02,0.0,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15840.0,0.02,0.0,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15480.0,0.02,0.0,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15480.0,0.02,0.0,0.0,,0.0
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15600.0,0.02,0.0,0.0,,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15360.0,0.02,0.0,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15840.0,0.02,0.0,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15960.0,0.02,0.0,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15720.0,0.02,0.0,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15720.0,0.02,0.0,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15720.0,0.02,0.0,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15840.0,0.02,0.0,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,15960.0,0.02,0.0,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16080.0,0.02,0.0,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16200.0,0.02,0.0,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16200.0,0.02,0.0,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16200.0,0.02,0.0,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16440.0,0.02,0.0,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,13800.0,0.01,0.0,0.0,,0.0
2024-07-18,2000.0,27800.0,0.08,1.54,0.08,0.03,0.0,13900.0,1000.0,1000.0,13900.0,1000.0,,,0.01,1000.0,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-19,2000.0,28000.0,0.08,1.55,0.08,0.03,0.0,14000.0,1000.0,1000.0,14000.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-22,2000.0,27600.0,0.08,1.55,0.08,0.03,0.0,13800.0,1000.0,1000.0,13800.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-23,2000.0,27600.0,0.08,1.58,0.08,0.03,0.0,13800.0,1000.0,1000.0,13800.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-24,2000.0,27600.0,0.08,1.64,0.08,0.03,0.0,13800.0,1000.0,1000.0,13800.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-25,2000.0,27000.0,0.08,1.68,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-26,2000.0,27000.0,0.08,1.71,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-29,2000.0,27200.0,0.08,2.49,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-30,2000.0,27400.0,0.08,3.19,0.08,0.03,0.0,13700.0,1000.0,1000.0,13700.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-07-31,2000.0,27200.0,0.08,3.16,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-01,2000.0,27000.0,0.08,3.27,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-02,2000.0,27200.0,0.08,3.31,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-05,2000.0,27000.0,0.08,3.25,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-06,2000.0,27000.0,0.08,3.16,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-07,2000.0,27400.0,0.08,3.13,0.08,0.03,0.0,13700.0,1000.0,1000.0,13700.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-08,2000.0,27000.0,0.08,3.36,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-09,2000.0,27000.0,0.08,3.5,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-12,2000.0,27200.0,0.08,3.67,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-13,2000.0,27200.0,0.08,3.89,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-14,2000.0,27000.0,0.08,4.01,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-15,2000.0,27200.0,0.08,3.99,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-16,2000.0,27200.0,0.08,4.02,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-19,2000.0,27200.0,0.08,4.95,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-20,2000.0,27400.0,0.08,5.41,0.08,0.03,0.0,13700.0,1000.0,1000.0,13700.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-21,2000.0,27000.0,0.08,6.04,0.08,0.03,0.0,13500.0,1000.0,1000.0,13500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-22,2000.0,27200.0,0.08,6.0,0.08,0.03,0.0,13600.0,1000.0,1000.0,13600.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-23,2000.0,27400.0,0.08,6.19,0.08,0.03,0.0,13700.0,1000.0,1000.0,13700.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-26,2000.0,27400.0,0.08,6.01,0.08,0.03,0.0,13700.0,1000.0,1000.0,13700.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-27,2000.0,27800.0,0.08,5.17,0.08,0.03,0.0,13900.0,1000.0,1000.0,13900.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-28,2000.0,28000.0,0.08,5.22,0.08,0.03,0.0,14000.0,1000.0,1000.0,14000.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-29,2000.0,28200.0,0.08,5.4,0.08,0.03,0.0,14100.0,1000.0,1000.0,14100.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-08-30,2000.0,28800.0,0.08,5.44,0.08,0.03,0.0,14400.0,1000.0,1000.0,14400.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-02,2000.0,29000.0,0.08,5.28,0.08,0.03,0.0,14500.0,1000.0,1000.0,14500.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-03,2000.0,29400.0,0.08,5.02,0.08,0.03,0.0,14700.0,1000.0,1000.0,14700.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-04,2000.0,28800.0,0.08,4.85,0.08,0.03,0.0,14400.0,1000.0,1000.0,14400.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-05,2000.0,28600.0,0.08,4.58,0.08,0.03,0.0,14300.0,1000.0,1000.0,14300.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-06,2000.0,28400.0,0.08,4.6,0.08,0.03,0.0,14200.0,1000.0,1000.0,14200.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-09,2000.0,28200.0,0.08,4.51,0.08,0.03,0.0,14100.0,1000.0,1000.0,14100.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-10,2000.0,28000.0,0.08,4.52,0.08,0.03,0.0,14000.0,1000.0,1000.0,14000.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-11,2000.0,28000.0,0.08,4.54,0.08,0.03,0.0,14000.0,1000.0,1000.0,14000.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-12,2000.0,28000.0,0.08,4.23,0.08,0.03,0.0,14000.0,1000.0,1000.0,14000.0,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.01,1000.0,,,1000.0,0.0,0.01,0.0,0.0,2000.0,28000.0,0.03,0.0,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,28000.0,0.03,0.0,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2000.0,28000.0,0.03,0.0,0.0,,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16800.0,0.02,0.0,0.0,,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16560.0,0.02,0.0,0.0,,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16680.0,0.02,0.0,0.0,,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16800.0,0.02,0.0,0.0,,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16800.0,0.02,0.0,0.0,,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16800.0,0.02,0.0,0.0,,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16800.0,0.02,0.0,0.0,,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,16800.0,0.02,0.0,0.0,,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14640.0,0.02,0.0,0.0,,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,19200.0,0.02,0.0,0.0,,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14400.0,0.01,0.0,0.0,,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,13920.0,0.01,0.0,0.0,,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14640.0,0.01,0.0,0.0,,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14280.0,0.01,0.0,0.0,,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14040.0,0.01,0.0,0.0,,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,13920.0,0.01,0.0,0.0,,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1400.0,16240.0,0.02,0.0,0.0,,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1400.0,16380.0,0.02,0.0,0.0,,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14280.0,0.01,0.0,0.0,,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14040.0,0.01,0.0,0.0,,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14040.0,0.01,0.0,0.0,,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14160.0,0.01,0.0,0.0,,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14520.0,0.01,0.0,0.0,,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1200.0,14640.0,0.01,0.0,0.0,,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12300.0,0.01,0.0,0.0,,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12200.0,0.01,0.0,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12200.0,0.01,0.0,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12400.0,0.01,0.0,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12500.0,0.01,0.0,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12500.0,0.01,0.0,0.0,,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12300.0,0.01,0.0,0.0,,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12400.0,0.01,0.0,0.0,,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12600.0,0.01,0.0,0.0,,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12700.0,0.01,0.0,0.0,,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12800.0,0.01,0.0,0.0,,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12700.0,0.01,0.0,0.0,,0.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12900.0,0.01,0.0,0.0,,0.0
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12400.0,0.01,0.0,0.0,,0.0
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12600.0,0.01,0.0,0.0,,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12600.0,0.01,0.0,0.0,,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12500.0,0.01,0.0,0.0,,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12400.0,0.01,0.0,0.0,,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12000.0,0.01,0.0,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12200.0,0.01,0.0,0.0,,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12200.0,0.01,0.0,0.0,,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12300.0,0.01,0.0,0.0,,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12200.0,0.01,0.0,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12100.0,0.01,0.0,0.0,,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12000.0,0.01,0.0,0.0,,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12000.0,0.01,0.0,0.0,,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12000.0,0.01,0.0,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,11800.0,0.01,0.0,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12000.0,0.01,0.0,0.0,,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12000.0,0.01,0.0,0.0,,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,11900.0,0.01,0.0,0.0,,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12200.0,0.01,0.0,0.0,,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1000.0,12300.0,0.01,0.0,0.0,,0.0
