,DBV FP Equity_DX_SI_QTY,DBV FP Equity_DX_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DBV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DBV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DBV FP Equity_DX_SI_MV,DBV FP Equity_DX_DSS,DBV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY,DBV FP Equity_DX_BROKER_SI_QTY,DBV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DBV FP Equity_DX_BROKER_SI_MV_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_x,DBV FP Equity_DX_BROKER_SI_MV_INC_x,DBV FP Equity_DX_SUPPLY_SI_MV_NEW,DBV FP Equity_DX_BROKER_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_NEW,DBV FP Equity_DX_SUPPLY_SI_MV_DEC,DBV FP Equity_DX_BROKER_SI_QTY_INC,DBV FP Equity_DX_SUPPLY_SI_QTY_DEC,DBV FP Equity_DX_BROKER_SI_MV_NEW_y,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DBV FP Equity_DX_BROKER_SI_MV_INC_y,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_y,DBV FP Equity_DX_BROKER_SI_MV_ADD,DBV FP Equity_DX_SUPPLY_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_DEC,DBV FP Equity_DX_SUPPLY_SI_MV,DBV FP Equity_DX_BROKER_SI_MV_DEC,DBV FP Equity_DX_SUPPLY_SI_MV_RMV,DBV FP Equity_DX_BROKER_SI_MV_RMV,DBV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DBV FP Equity_DX_UTILIZATION_QUANTITY,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DBV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DBV FP Equity_DX_ACTIVE_UTILIZATION_MV,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DBV FP Equity_DX_BROKER_SI_CON_RATIO,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DBV FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,221400.0,,0.22,0.0,,0.0,,0.0
2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,223830.0,,0.22,0.0,,0.0,,0.0
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224910.0,,0.22,0.0,,0.0,,0.0
2013-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225180.0,,0.22,0.0,,0.0,,0.0
2013-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225180.0,,0.23,0.0,,0.0,,0.0
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,236790.0,,0.23,0.0,,0.0,,0.0
2013-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,234360.0,,0.24,0.0,,0.0,,0.0
2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,230580.0,,0.23,0.0,,0.0,,0.0
2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,228150.0,,0.23,0.0,,0.0,,0.0
2013-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,226800.0,,0.23,0.0,,0.0,,0.0
2013-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225990.0,,0.23,0.0,,0.0,,0.0
2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,226260.0,,0.23,0.0,,0.0,,0.0
2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,226260.0,,0.23,0.0,,0.0,,0.0
2013-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224910.0,,0.23,0.0,,0.0,,0.0
2013-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224910.0,,0.22,0.0,,0.0,,0.0
2013-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224910.0,,0.22,0.0,,0.0,,0.0
2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225180.0,,0.22,0.0,,0.0,,0.0
2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225180.0,,0.23,0.0,,0.0,,0.0
2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224910.0,,0.23,0.0,,0.0,,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224910.0,,0.22,0.0,,0.0,,0.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225450.0,,0.22,0.0,,0.0,,0.0
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,225180.0,,0.23,0.0,,0.0,,0.0
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.23,0.0,,0.0,,0.0
2013-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224370.0,,0.22,0.0,,0.0,,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224370.0,,0.22,0.0,,0.0,,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224370.0,,0.22,0.0,,0.0,,0.0
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,224100.0,,0.22,0.0,,0.0,,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,223290.0,,0.22,0.0,,0.0,,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,223290.0,,0.22,0.0,,0.0,,0.0
2013-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222480.0,,0.22,0.0,,0.0,,0.0
2013-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,221670.0,,0.22,0.0,,0.0,,0.0
2013-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222480.0,,0.22,0.0,,0.0,,0.0
2013-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222480.0,,0.22,0.0,,0.0,,0.0
2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222750.0,,0.22,0.0,,0.0,,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222750.0,,0.22,0.0,,0.0,,0.0
2013-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222750.0,,0.22,0.0,,0.0,,0.0
2013-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222750.0,,0.22,0.0,,0.0,,0.0
2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222750.0,,0.22,0.0,,0.0,,0.0
2013-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,222210.0,,0.22,0.0,,0.0,,0.0
2013-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,220590.0,,0.22,0.0,,0.0,,0.0
2013-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,220590.0,,0.22,0.0,,0.0,,0.0
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,220590.0,,0.22,0.0,,0.0,,0.0
2013-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,220050.0,,0.22,0.0,,0.0,,0.0
2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,217350.0,,0.22,0.0,,0.0,,0.0
2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,217350.0,,0.22,0.0,,0.0,,0.0
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,217620.0,,0.22,0.0,,0.0,,0.0
2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218160.0,,0.22,0.0,,0.0,,0.0
2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218700.0,,0.22,0.0,,0.0,,0.0
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218700.0,,0.22,0.0,,0.0,,0.0
2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218700.0,,0.22,0.0,,0.0,,0.0
2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,220050.0,,0.22,0.0,,0.0,,0.0
2013-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27789.0,226480.35,,0.23,0.0,,0.0,,0.0
2013-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,220050.0,,0.22,0.0,,0.0,,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218700.0,,0.22,0.0,,0.0,,0.0
2013-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,219510.0,,0.22,0.0,,0.0,,0.0
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,216270.0,,0.22,0.0,,0.0,,0.0
2013-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218700.0,,0.22,0.0,,0.0,,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,218700.0,,0.22,0.0,,0.0,,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,216000.0,,0.22,0.0,,0.0,,0.0
2013-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,216000.0,,0.22,0.0,,0.0,,0.0
2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,216000.0,,0.22,0.0,,0.0,,0.0
2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,217350.0,,0.22,0.0,,0.0,,0.0
2013-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,217350.0,,0.22,0.0,,0.0,,0.0
2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,217350.0,,0.22,0.0,,0.0,,0.0
2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27000.0,216000.0,,0.22,0.0,,0.0,,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8420.0,66518.0,,0.07,0.0,,0.0,,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8393.0,66304.7,,0.07,0.0,,0.0,,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9950.0,79003.0,,0.08,0.0,,0.0,,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9950.0,78804.0,,0.08,0.0,,0.0,,0.0
2013-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9950.0,78903.5,,0.08,0.0,,0.0,,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6098.0,48296.16,,0.05,0.0,,0.0,,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4974.0,39642.78,,0.04,0.0,,0.0,,0.0
2013-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5000.0,39750.0,,0.04,0.0,,0.0,,0.0
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,134421.74,,0.14,0.0,,0.0,,0.0
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,132489.6,,0.13,0.0,,0.0,,0.0
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,128763.33,,0.13,0.0,,0.0,,0.0
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,130833.48,,0.13,0.0,,0.0,,0.0
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,135939.85,,0.13,0.0,,0.0,,0.0
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,133179.65,,0.14,0.0,,0.0,,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,134145.72,,0.13,0.0,,0.0,,0.0
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13801.0,133179.65,,0.13,0.0,,0.0,,0.0
2013-12-03,1000.0,9610.0,0.02,0.07,0.01,0.01,0.0,9610.0,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0725
2013-12-04,1000.0,9450.0,0.02,0.07,0.01,0.01,0.0,9450.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0725
2013-12-05,1000.0,9500.0,0.02,0.07,0.01,0.01,0.0,9500.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1046
2013-12-06,1000.0,9510.0,0.02,0.07,0.01,0.01,0.0,9510.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1015
2013-12-09,1000.0,9700.0,0.02,0.08,0.01,0.01,0.0,9700.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0349
2013-12-10,1000.0,9750.0,0.02,0.08,0.01,0.01,0.0,9750.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1003
2013-12-11,1000.0,9700.0,0.02,0.08,0.01,0.01,0.0,9700.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0725
2013-12-12,1000.0,9700.0,0.02,0.08,0.01,0.01,0.0,9700.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-13,1000.0,10150.0,0.02,0.08,0.01,0.01,0.0,10150.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-16,1000.0,10050.0,0.02,0.08,0.01,0.01,0.0,10050.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-17,1000.0,10150.0,0.02,0.08,0.01,0.01,0.0,10150.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-18,1000.0,10100.0,0.02,0.08,0.01,0.01,0.0,10100.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5
2013-12-19,1000.0,10470.0,0.02,0.09,0.01,0.01,0.0,10470.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-20,1000.0,10610.0,0.02,0.09,0.01,0.01,0.0,10610.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-23,1000.0,10920.0,0.02,0.09,0.01,0.01,0.0,10920.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-24,1000.0,11070.0,0.02,0.09,0.01,0.01,0.0,11070.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6766
2013-12-25,1000.0,11070.0,0.02,0.09,0.01,0.01,0.0,11070.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6766
2013-12-26,1000.0,11070.0,0.02,0.09,0.01,0.01,0.0,11070.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.082
2013-12-27,1000.0,10900.0,0.02,0.09,0.01,0.01,0.0,10900.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-30,1000.0,10950.0,0.02,0.09,0.01,0.01,0.0,10950.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-12-31,1000.0,10860.0,0.02,0.1,0.01,0.01,0.0,10860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-01,1000.0,10860.0,0.02,0.1,0.01,0.01,0.0,10860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-02,1000.0,10860.0,0.02,0.1,0.01,0.01,0.0,10860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-03,1000.0,10890.0,0.02,0.11,0.01,0.01,0.0,10890.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-06,1000.0,11120.0,0.02,0.11,0.01,0.01,0.0,11120.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-07,1000.0,11270.0,0.02,0.1,0.01,0.01,0.0,11270.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-08,1000.0,11490.0,0.02,0.1,0.01,0.01,0.0,11490.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
