,MIVU FP Equity_DX_SI_QTY,MIVU FP Equity_DX_SHORT_INTEREST_VALUE,MIVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MIVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MIVU FP Equity_DX_SI_MV,MIVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MIVU FP Equity_DX_SUPPLY_SI_QTY,MIVU FP Equity_DX_BROKER_SI_QTY,MIVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MIVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,MIVU FP Equity_DX_BROKER_SI_MV_INC_x,MIVU FP Equity_DX_BROKER_SI_QTY_ADD,MIVU FP Equity_DX_SUPPLY_SI_MV_DEC,MIVU FP Equity_DX_BROKER_SI_QTY_INC,MIVU FP Equity_DX_SUPPLY_SI_QTY_DEC,MIVU FP Equity_DX_BROKER_SI_MV_INC_y,MIVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,MIVU FP Equity_DX_BROKER_SI_MV_ADD,MIVU FP Equity_DX_SUPPLY_SI_QTY_ADD,MIVU FP Equity_DX_BROKER_SI_QTY_DEC,MIVU FP Equity_DX_SUPPLY_SI_MV,MIVU FP Equity_DX_BROKER_SI_MV_DEC,MIVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MIVU FP Equity_DX_UTILIZATION_QUANTITY,MIVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MIVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MIVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MIVU FP Equity_DX_ACTIVE_UTILIZATION_MV,MIVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MIVU FP Equity_DX_BROKER_SI_CON_RATIO,MIVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MIVU FP Equity_DX_DEMAND_SUPPLY_RATIO,MIVU FP Equity_PX_LAST
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5086.55,0.01,0.0,,0.0,,0.0,72.665
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5013.75,0.01,0.0,,0.0,,0.0,71.625
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5017.46,0.01,0.0,,0.0,,0.0,71.678
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5084.73,0.01,0.0,,0.0,,0.0,72.639
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5086.83,0.01,0.0,,0.0,,0.0,72.669
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5110.14,0.01,0.0,,0.0,,0.0,73.002
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5081.58,0.01,0.0,,0.0,,0.0,72.594
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5095.16,0.01,0.0,,0.0,,0.0,72.788
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5070.38,0.01,0.0,,0.0,,0.0,72.434
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.356
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.231
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.852
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.628
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.085
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.938
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.165
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.077
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.573
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.739
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.368
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.613
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.358
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.173
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.002
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.44
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.327
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.538
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.197
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.044
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.586
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.586
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.88
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.665
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.621
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.09
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.811
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.897
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.076
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.766
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.495
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.607
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.235
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.194
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.758
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.913
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.83
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.596
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.983
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.114
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.344
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.832
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.002
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.77
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.668
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.045
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.641
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.568
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.305
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.743
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.809
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.064
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.015
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.866
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.379
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.064
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.856
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.56
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.317
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.637
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.107
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.283
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.383
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.928
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.482
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.562
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.687
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.844
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.346
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.618
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.428
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.568
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.325
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.779
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.538
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.732
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.043
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.258
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.158
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.836
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.212
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.434
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.162
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.127
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.839
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.184
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.352
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.904
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.398
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.661
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.711
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.897
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.931
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.972
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.553
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.08
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.235
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.981
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.648
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.317
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.769
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.993
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.238
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.738
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.621
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.519
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.057
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.303
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.106
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.557
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.02
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.391
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.539
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.417
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.424
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.385
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.363
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.226
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.982
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.846
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.285
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.647
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.632
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.657
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.225
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.206
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.945
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.877
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.49
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.168
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.909
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.959
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.746
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.602
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.152
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.715
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.214
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.41
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.979
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.657
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.837
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.703
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.045
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.246
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.727
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.006
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.023
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.882
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.736
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.533
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.186
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.701
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.876
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.739
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.185
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.905
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.756
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.842
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.05
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.053
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.817
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.69
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.597
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.293
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.656
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.477
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.278
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.104
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.057
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.813
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.632
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.381
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.221
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.724
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.762
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.717
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.676
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.761
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.645
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.721
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.262
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.712
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.721
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.142
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.863
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.707
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.09
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.561
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.929
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.476
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.612
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.666
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.037
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.97
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.329
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.183
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.847
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.656
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.556
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.001
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.207
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.702
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.933
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.459
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.114
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.465
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.993
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.883
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.061
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.157
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.472
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.663
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.657
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.246
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.974
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.018
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.093
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.392
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.969
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.985
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.157
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.066
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.09
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.421
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.596
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.388
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.166
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.002
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.681
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.353
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.954
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.615
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.911
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.966
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.986
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.867
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.809
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.026
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.893
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.894
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.915
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.432
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.396
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.351
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.134
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.781
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.902
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.149
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.755
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.36
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.505
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.889
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.769
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.214
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.779
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.641
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.198
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.974
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.583
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.975
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.856
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.251
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.031
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.374
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.124
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.264
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.46
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.877
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.069
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.894
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.545
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.001
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.919
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.664
