,RBO FP Equity_DX_SI_QTY,RBO FP Equity_DX_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RBO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RBO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RBO FP Equity_DX_SI_MV,RBO FP Equity_DX_DSS,RBO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SUPPLY_SI_QTY,RBO FP Equity_DX_BROKER_SI_QTY,RBO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RBO FP Equity_DX_BROKER_SI_MV_INC_x,RBO FP Equity_DX_BROKER_SI_QTY_ADD,RBO FP Equity_DX_SUPPLY_SI_MV_DEC,RBO FP Equity_DX_BROKER_SI_QTY_INC,RBO FP Equity_DX_SUPPLY_SI_QTY_DEC,RBO FP Equity_DX_BROKER_SI_MV_INC_y,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RBO FP Equity_DX_BROKER_SI_MV_ADD,RBO FP Equity_DX_SUPPLY_SI_QTY_ADD,RBO FP Equity_DX_BROKER_SI_QTY_DEC,RBO FP Equity_DX_SUPPLY_SI_MV,RBO FP Equity_DX_BROKER_SI_MV_DEC,RBO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RBO FP Equity_DX_UTILIZATION_QUANTITY,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RBO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RBO FP Equity_DX_ACTIVE_UTILIZATION_MV,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RBO FP Equity_DX_BROKER_SI_CON_RATIO,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RBO FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1695.0,72376.5,0.07,0.0,,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1599.0,70036.2,0.07,0.0,,0.0,,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1599.0,68916.9,0.07,0.0,,0.0,,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1597.0,67872.5,0.07,0.0,,0.0,,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1597.0,67233.7,0.07,0.0,,0.0,,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1595.0,67468.5,0.07,0.0,,0.0,,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1699.0,72887.1,0.07,0.0,,0.0,,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1698.0,71825.4,0.07,0.0,,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1696.0,71401.6,0.07,0.0,,0.0,,0.0
2024-11-04,1000.0,42300.0,0.08,2.01,0.01,0.04,0.0,0.0,1000.0,0.0,42300.0,,,,,,,,,,1000.0,,0.04,,100.0,91.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.9124
2024-11-05,1000.0,42100.0,0.08,2.11,0.01,0.04,0.0,0.0,1000.0,0.0,42100.0,,,,,,,,,,,,0.04,,100.0,91.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.9116
2024-11-06,1000.0,42100.0,0.08,2.27,0.01,0.04,0.0,0.0,1000.0,0.0,42100.0,,,,,,,,,,,,0.04,,100.0,91.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9158
2024-11-07,1000.0,42100.0,0.08,2.05,0.01,0.04,0.0,0.0,1000.0,0.0,42100.0,,,,,,,,,,,,0.04,,100.0,91.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.9174
2024-11-08,1000.0,42300.0,0.08,2.07,0.01,0.04,0.0,0.0,1000.0,0.0,42300.0,,,,,,,,,,,,0.04,,100.0,90.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.9066
2024-11-11,1000.0,42000.0,0.08,2.12,0.01,0.04,0.0,0.0,1000.0,0.0,42000.0,,,,,,,,,,,,0.04,,100.0,90.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.9066
2024-11-12,1000.0,42000.0,0.08,2.16,0.01,0.04,0.0,0.0,1000.0,0.0,42000.0,,,,,,,,,,,,0.04,,100.0,90.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.9066
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.04,,1000.0,,,,,,0.0,,0.0,0.0,801.0,33481.8,0.03,0.0,,0.0,,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1700.0,70550.0,0.07,0.0,,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1696.0,69705.6,0.07,0.0,,0.0,,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1596.0,65914.8,0.07,0.0,,0.0,,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1698.0,68599.2,0.07,0.0,,0.0,,0.0
2024-11-20,20.0,762.0,0.0,0.04,0.0,0.0,0.0,381.0,10.0,10.0,381.0,,,10.0,,,,,,0.0,10.0,,0.0,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0168
2024-11-21,520.0,19708.0,0.04,1.03,0.01,0.02,0.0,379.0,510.0,10.0,19329.0,500.0,,,,,,,500.0,,,,0.02,,100.0,47.0,0.0,0.0,0.0,100.0,3.85,0.926,96.15,0.4793
2024-11-22,620.0,23188.0,0.05,1.24,0.01,0.02,0.0,374.0,610.0,10.0,22814.0,100.0,,,,,,,100.0,,,,0.02,,100.0,55.66,0.0,0.0,0.0,100.0,3.23,0.9376,96.77,0.5657
2024-11-25,620.0,23498.0,0.05,1.03,0.01,0.02,0.0,379.0,610.0,10.0,23119.0,,,,,,,,,,,,0.02,,100.0,86.4,0.0,0.0,0.0,100.0,3.23,0.9376,96.77,0.8782
2024-11-26,3420.0,129276.0,0.28,5.68,0.03,0.13,0.0,53298.0,2010.0,1410.0,75978.0,1400.0,0.05,,,1400.0,,0.05,1400.0,,,,0.08,,100.0,94.19,0.0,0.0,0.0,100.0,17.54,0.7107,82.46,1.6026
2024-11-27,3410.0,128216.0,0.27,5.61,0.03,0.13,0.0,52640.0,2010.0,1400.0,75576.0,,,,,,,,,,,10.0,0.08,0.0,100.0,94.37,0.0,0.0,0.0,100.0,17.6,0.71,82.4,1.6009
2024-11-28,3400.0,128520.0,0.27,5.68,0.03,0.13,0.0,52920.0,2000.0,1400.0,75600.0,,,,0.0,,10.0,,,,,,0.08,,100.0,94.12,0.0,0.0,0.0,100.0,17.65,0.7093,82.35,1.6
2024-11-29,3400.0,128520.0,0.27,5.73,0.03,0.13,0.0,52920.0,2000.0,1400.0,75600.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,17.65,0.7093,82.35,1.7
2024-12-02,3300.0,121770.0,0.27,3.65,0.03,0.12,0.0,51660.0,1900.0,1400.0,70110.0,,,,0.0,,100.0,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,15.15,0.7429,84.85,1.7368
2024-12-03,3300.0,121110.0,0.27,3.75,0.03,0.12,0.0,51380.0,1900.0,1400.0,69730.0,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,15.15,0.7429,84.85,1.7368
2024-12-04,500.0,18450.0,0.04,0.59,0.0,0.02,0.0,0.0,500.0,0.0,18450.0,,,,0.05,,1400.0,,,,,1400.0,0.02,0.05,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-12-05,3300.0,121770.0,0.27,3.9,0.03,0.12,0.0,51660.0,1900.0,1400.0,70110.0,1400.0,,1400.0,,,,,1400.0,0.05,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,15.15,0.7429,84.85,1.7368
2024-12-06,2800.0,101920.0,0.23,3.32,0.03,0.1,0.0,50960.0,1400.0,1400.0,50960.0,,,,0.02,,500.0,,,,,,0.05,,100.0,73.68,0.0,0.0,0.0,100.0,,1.0,100.0,1.4737
2024-12-09,2800.0,103600.0,0.23,3.3,0.03,0.1,0.0,51800.0,1400.0,1400.0,51800.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-10,2800.0,105560.0,0.23,3.35,0.03,0.1,0.0,52780.0,1400.0,1400.0,52780.0,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,,1.0,100.0,1.9872
2024-12-11,2800.0,102200.0,0.23,3.3,0.03,0.11,0.0,51100.0,1400.0,1400.0,51100.0,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,,1.0,100.0,1.9872
2024-12-12,2800.0,103600.0,0.23,3.27,0.03,0.1,0.0,51800.0,1400.0,1400.0,51800.0,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,,1.0,100.0,1.9872
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.05,,1400.0,,,,,1400.0,0.0,0.05,0.0,0.0,209.0,7733.0,0.01,0.0,,0.0,,0.0
2024-12-16,50.0,1825.0,0.0,0.06,0.0,0.0,0.0,912.5,25.0,25.0,912.5,,,25.0,,,,,,0.0,25.0,,0.0,,100.0,1.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0355
2024-12-17,50.0,1825.0,0.0,0.06,0.0,0.0,0.0,912.5,25.0,25.0,912.5,,,,,,,,,,,,0.0,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331
2024-12-18,50.0,1860.0,0.0,0.06,0.0,0.0,0.0,930.0,25.0,25.0,930.0,,,,,,,,,,,,0.0,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331
2024-12-19,50.0,1840.0,0.0,0.06,0.0,0.0,0.0,920.0,25.0,25.0,920.0,,,,,,,,,,,,0.0,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331
2024-12-20,104.0,3796.0,0.01,0.13,0.0,0.0,0.0,1898.0,52.0,52.0,1898.0,27.0,0.0,,,27.0,,0.0,27.0,,,,0.0,,100.0,3.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.0689
2024-12-23,104.0,3754.4,0.01,0.12,0.0,0.0,0.0,1877.2,52.0,52.0,1877.2,,,,,,,,,,,,0.0,,100.0,3.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0738
2024-12-24,104.0,3785.6,0.01,0.11,0.0,0.0,0.0,1892.8,52.0,52.0,1892.8,,,,,,,,,,,,0.0,,100.0,3.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0738
2024-12-25,104.0,3785.6,0.01,0.11,0.0,0.0,0.0,1892.8,52.0,52.0,1892.8,,,,,,,,,,,,0.0,,100.0,3.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0738
2024-12-26,104.0,3785.6,0.01,0.11,0.0,0.0,0.0,1892.8,52.0,52.0,1892.8,,,,,,,,,,,,0.0,,100.0,3.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.0689
2024-12-27,3904.0,145228.8,0.31,4.26,0.04,0.14,0.0,72614.4,1952.0,1952.0,72614.4,1900.0,0.07,,,1900.0,,0.07,1900.0,,,,0.07,,100.0,99.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.9908
2024-12-30,3854.0,145681.2,0.31,4.14,0.04,0.14,0.0,72840.6,1927.0,1927.0,72840.6,,,,0.0,,25.0,,,,,25.0,0.07,0.0,100.0,99.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.9907
2024-12-31,3854.0,148379.0,0.31,3.95,0.04,0.15,0.0,74189.5,1927.0,1927.0,74189.5,,,,,,,,,,,,0.07,,100.0,99.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.9907
2025-01-01,3827.0,147339.5,0.31,4.02,0.04,0.15,0.0,73150.0,1927.0,1900.0,74189.5,,,,,,,,,,,27.0,0.07,0.0,100.0,99.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.9768
2025-01-02,3800.0,144020.0,0.31,3.99,0.04,0.15,0.0,72010.0,1900.0,1900.0,72010.0,,,,0.0,,27.0,,,,,,0.07,,100.0,99.53,0.0,0.0,0.0,100.0,,1.0,100.0,1.9906
2025-01-03,4000.0,151600.0,0.32,4.09,0.04,0.15,0.0,75800.0,2000.0,2000.0,75800.0,100.0,,100.0,,,,,100.0,0.0,,,0.08,,100.0,99.55,0.0,0.0,0.0,100.0,5.12,0.9029,94.88,1.991
2025-01-06,4000.0,149200.0,0.32,3.93,0.04,0.15,0.0,74600.0,2000.0,2000.0,74600.0,,,,,,,,,,,,0.08,,100.0,99.55,0.0,0.0,0.0,100.0,5.12,0.9029,94.88,1.991
2025-01-07,4000.0,147200.0,0.32,3.95,0.04,0.15,0.0,73600.0,2000.0,2000.0,73600.0,,,,,,,,,,,,0.07,,100.0,99.55,0.0,0.0,0.0,100.0,5.12,0.9029,94.88,1.991
2025-01-08,4000.0,148400.0,0.32,3.55,0.04,0.15,0.0,74200.0,2000.0,2000.0,74200.0,,,,,,,,,,,,0.07,,100.0,99.55,0.0,0.0,0.0,100.0,5.12,0.9029,94.88,1.991
2025-01-09,100.0,3730.0,0.01,0.1,0.0,0.0,0.0,0.0,100.0,0.0,3730.0,,,,0.07,,1900.0,,,,,2000.0,0.0,0.07,100.0,6.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0663
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,,0.0,,0.0,0.0,1509.0,55833.0,0.06,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,55682.1,0.06,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,57040.2,0.06,0.0,,0.0,,0.0
2025-01-15,4000.0,153200.0,0.32,3.84,0.04,0.15,0.0,76600.0,2000.0,2000.0,76600.0,,,2000.0,,,,,,0.08,2000.0,,0.08,,100.0,99.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.991
2025-01-16,4000.0,158400.0,0.32,5.48,0.04,0.15,0.0,79200.0,2000.0,2000.0,79200.0,,,,,,,,,,,,0.08,,100.0,99.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.991
2025-01-17,4000.0,156000.0,0.32,5.43,0.04,0.16,0.0,78000.0,2000.0,2000.0,78000.0,,,,,,,,,,,,0.08,,100.0,99.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.991
2025-01-20,4100.0,161540.0,0.33,5.56,0.04,0.16,0.0,78800.0,2100.0,2000.0,82740.0,100.0,,,,,,,100.0,,,,0.08,,100.0,99.57,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,1.944
2025-01-21,4200.0,169260.0,0.34,5.67,0.04,0.17,0.0,84630.0,2100.0,2100.0,84630.0,,,100.0,,,,,,0.0,,,0.08,,100.0,99.57,0.0,0.0,0.0,100.0,4.88,0.9073,95.12,1.9915
2025-01-22,4200.0,169680.0,0.34,5.41,0.04,0.17,0.0,84840.0,2100.0,2100.0,84840.0,,,,,,,,,,,,0.08,,100.0,99.57,0.0,0.0,0.0,100.0,4.88,0.9073,95.12,1.9915
2025-01-23,4200.0,178080.0,0.34,5.33,0.04,0.17,0.0,89040.0,2100.0,2100.0,89040.0,,,,,,,,,,,,0.08,,100.0,99.57,0.0,0.0,0.0,100.0,4.88,0.9073,95.12,1.9915
2025-01-24,4100.0,177940.0,0.33,4.96,0.04,0.17,0.0,86800.0,2100.0,2000.0,91140.0,,,,,,,,,,,100.0,0.09,0.0,100.0,99.57,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,1.944
2025-01-27,4000.0,177200.0,0.32,4.87,0.04,0.17,0.0,88600.0,2000.0,2000.0,88600.0,,,,0.0,,100.0,,,,,,0.09,,100.0,99.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.991
2025-01-28,4000.0,180800.0,0.32,4.81,0.04,0.18,0.0,90400.0,2000.0,2000.0,90400.0,,,,,,,,,,,,0.09,,100.0,99.55,0.0,0.0,0.0,100.0,,1.0,100.0,1.991
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.09,,2000.0,,,,,2000.0,0.0,0.09,0.0,0.0,2009.0,90806.8,0.09,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2009.0,90003.2,0.09,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2009.0,87994.2,0.09,0.0,,0.0,,0.0
2025-02-03,500.0,21700.0,0.04,0.5,0.0,0.02,0.0,10850.0,250.0,250.0,10850.0,,,250.0,,,,,,0.01,250.0,,0.01,,100.0,20.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.4136
2025-02-04,500.0,21500.0,0.04,0.39,0.0,0.02,0.0,10750.0,250.0,250.0,10750.0,,,,,,,,,,,,0.01,,100.0,19.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.382
2025-02-05,500.0,21350.0,0.04,0.37,0.0,0.02,0.0,10675.0,250.0,250.0,10675.0,,,,,,,,,,,,0.01,,100.0,19.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.382
2025-02-06,500.0,21350.0,0.04,0.37,0.0,0.02,0.0,10675.0,250.0,250.0,10675.0,,,,,,,,,,,,0.01,,100.0,19.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.382
2025-02-07,500.0,20550.0,0.04,0.38,0.0,0.02,0.0,10275.0,250.0,250.0,10275.0,,,,,,,,,,,,0.01,,100.0,19.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.382
2025-02-10,500.0,20250.0,0.04,0.37,0.0,0.02,0.0,10125.0,250.0,250.0,10125.0,,,,,,,,,,,,0.01,,100.0,19.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.382
2025-02-11,500.0,20250.0,0.04,0.37,0.0,0.02,0.0,10125.0,250.0,250.0,10125.0,,,,,,,,,,,,0.01,,100.0,19.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.382
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,250.0,,,,,250.0,0.0,0.01,0.0,0.0,1609.0,65647.2,0.07,0.0,,0.0,,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,62170.8,0.06,0.0,,0.0,,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,61567.2,0.06,0.0,,0.0,,0.0
2025-02-17,184.0,7580.8,0.01,0.15,0.0,0.01,0.0,3790.4,92.0,92.0,3790.4,,,92.0,,,,,,0.0,92.0,,0.0,,100.0,6.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1306
2025-02-18,184.0,7470.4,0.01,0.15,0.0,0.01,0.0,3735.2,92.0,92.0,3735.2,,,,,,,,,,,,0.0,,100.0,6.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.1219
2025-02-19,490.0,19894.0,0.04,0.36,0.0,0.02,0.0,9947.0,245.0,245.0,9947.0,153.0,0.01,,,153.0,,0.01,153.0,,,,0.01,,100.0,18.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.3743
2025-02-20,3490.0,140647.0,0.28,2.51,0.03,0.15,0.0,130773.5,1245.0,3245.0,50173.5,1000.0,,3000.0,,,,,1000.0,0.13,,,0.05,,100.0,95.11,0.0,0.0,0.0,100.0,27.91,0.2677,30.7,2.6662
2025-02-21,3990.0,159600.0,0.32,2.79,0.04,0.17,0.0,149800.0,1745.0,3745.0,69800.0,500.0,0.02,,,500.0,,0.02,500.0,,,,0.07,,100.0,99.49,0.0,0.0,0.0,100.0,24.35,0.2884,39.56,2.2748
2025-02-24,3990.0,159201.0,0.32,2.75,0.04,0.16,0.0,149425.5,1745.0,3745.0,69625.5,,,,,,,,,,,,0.07,,100.0,99.49,0.0,0.0,0.0,100.0,24.32,0.2883,39.51,2.2748
2025-02-25,3806.0,153381.8,0.3,2.61,0.04,0.16,0.0,147215.9,1653.0,3653.0,66615.9,,,,0.0,,92.0,,,,,92.0,0.07,0.0,100.0,99.46,0.0,0.0,0.0,100.0,25.61,0.3063,41.27,2.29
2025-02-26,2006.0,81844.8,0.16,1.36,0.02,0.08,0.0,75602.4,1653.0,1853.0,67442.4,,,,,,,,,,,1800.0,0.07,0.08,100.0,99.46,0.0,0.0,0.0,100.0,36.32,0.3919,48.76,1.207
2025-02-27,2006.0,81644.2,0.16,1.36,0.02,0.08,0.0,75417.1,1653.0,1853.0,67277.1,,,,,,,,,,,,0.07,,100.0,99.46,0.0,0.0,0.0,100.0,36.32,0.3919,48.76,1.207
2025-02-28,306.0,12393.0,0.02,0.21,0.0,0.01,0.0,6196.5,153.0,153.0,6196.5,,,,0.06,,1500.0,,,,,1700.0,0.01,0.07,100.0,9.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.1841
2025-03-03,306.0,12454.2,0.02,0.2,0.0,0.01,0.0,6227.1,153.0,153.0,6227.1,,,,,,,,,,,,0.01,,100.0,9.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.1841
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,153.0,,,,,153.0,0.0,0.01,0.0,0.0,1509.0,61265.4,0.06,0.0,,0.0,,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,59756.4,0.06,0.0,,0.0,,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,58851.0,0.06,0.0,,0.0,,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,58247.4,0.06,0.0,,0.0,,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,62623.5,0.06,0.0,,0.0,,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,63227.1,0.06,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,66999.6,0.06,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1509.0,66396.0,0.07,0.0,,0.0,,0.0
2025-03-14,340.0,14484.0,0.03,0.2,0.0,0.02,0.0,7242.0,170.0,170.0,7242.0,,,170.0,,,,,,0.01,170.0,,0.01,,100.0,11.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.2253
2025-03-17,680.0,28764.0,0.05,0.43,0.01,0.03,0.0,14382.0,340.0,340.0,14382.0,170.0,0.01,,,170.0,,0.01,170.0,,,,0.01,,100.0,28.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.5624
2025-03-18,680.0,28424.0,0.05,0.52,0.01,0.03,0.0,14212.0,340.0,340.0,14212.0,,,,,,,,,,,,0.01,,100.0,28.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.5624
2025-03-19,680.0,28152.0,0.05,0.55,0.01,0.03,0.0,14076.0,340.0,340.0,14076.0,,,,,,,,,,,,0.01,,100.0,28.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.5624
2025-03-20,680.0,28424.0,0.05,0.56,0.01,0.03,0.0,14212.0,340.0,340.0,14212.0,,,,,,,,,,,,0.01,,100.0,28.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.5624
2025-03-21,680.0,28968.0,0.05,0.58,0.01,0.03,0.0,14484.0,340.0,340.0,14484.0,,,,,,,,,,,,0.01,,100.0,28.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.5624
2025-03-24,340.0,14484.0,0.03,0.25,0.0,0.01,0.0,7242.0,170.0,170.0,7242.0,,,,0.01,,170.0,,,,,170.0,0.01,0.01,100.0,12.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.2413
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,170.0,,,,,170.0,0.0,0.01,0.0,0.0,1509.0,63981.6,0.06,0.0,,0.0,,0.0
2025-03-26,112.0,4547.2,0.01,0.08,0.0,0.0,0.0,2273.6,56.0,56.0,2273.6,,,56.0,,,,,,0.0,56.0,,0.0,,100.0,3.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0742
2025-03-27,112.0,4547.2,0.01,0.08,0.0,0.0,0.0,2273.6,56.0,56.0,2273.6,,,,,,,,,,,,0.0,,100.0,3.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0742
2025-03-28,112.0,4603.2,0.01,0.07,0.0,0.0,0.0,2301.6,56.0,56.0,2301.6,,,,,,,,,,,,0.0,,100.0,3.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0742
2025-03-31,112.0,4592.0,0.01,0.07,0.0,0.0,0.0,2296.0,56.0,56.0,2296.0,,,,,,,,,,,,0.0,,100.0,3.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0742
2025-04-01,56.0,2307.2,0.0,0.03,0.0,0.0,0.0,0.0,56.0,0.0,2307.2,,,,,,,,,,,56.0,0.0,0.0,100.0,3.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0371
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,56.0,,,,,,0.0,,0.0,0.0,1509.0,62472.6,0.06,0.0,,0.0,100.0,0.0
