,AEJ FP Equity_DX_SI_QTY,AEJ FP Equity_DX_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEJ FP Equity_DX_SI_MV,AEJ FP Equity_DX_DSS,AEJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY,AEJ FP Equity_DX_BROKER_SI_QTY,AEJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEJ FP Equity_DX_BROKER_SI_MV_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEJ FP Equity_DX_BROKER_SI_MV_INC_x,AEJ FP Equity_DX_SUPPLY_SI_MV_NEW,AEJ FP Equity_DX_BROKER_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_NEW,AEJ FP Equity_DX_SUPPLY_SI_MV_DEC,AEJ FP Equity_DX_BROKER_SI_QTY_INC,AEJ FP Equity_DX_SUPPLY_SI_QTY_DEC,AEJ FP Equity_DX_BROKER_SI_MV_NEW_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEJ FP Equity_DX_BROKER_SI_MV_INC_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEJ FP Equity_DX_BROKER_SI_MV_ADD,AEJ FP Equity_DX_SUPPLY_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV,AEJ FP Equity_DX_BROKER_SI_MV_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV_RMV,AEJ FP Equity_DX_BROKER_SI_MV_RMV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEJ FP Equity_DX_UTILIZATION_QUANTITY,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_MV,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEJ FP Equity_DX_BROKER_SI_CON_RATIO,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-04-17,20000.0,1000920.0,3.1,0.25,0.92,,1000920.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6492
2020-04-20,20000.0,1004980.0,3.15,0.25,0.92,,1004980.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6492
2020-04-21,20000.0,967300.0,3.07,0.25,0.92,,967300.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6492
2020-04-22,20000.0,994240.0,2.91,0.25,0.92,,994240.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6492
2020-04-23,39400.0,1978352.8,6.13,0.5,1.88,,1978352.8,19400.0,39400.0,974112.8,,,,,,19400.0,,,,,,,,,0.96,19400.0,,0.97,,,,49.04,38.18,20162.0,1012374.34,,1.01,48.89,26.3,0.3701,48.96,0.7755
2020-04-24,39400.0,1950497.0,6.64,0.5,1.9,,1950497.0,19400.0,39400.0,960397.0,,,,,,,,,,,,,,,,,,0.97,,,,49.04,38.18,20162.0,998119.81,,1.0,49.21,26.45,0.3681,48.54,0.7755
2020-04-27,39400.0,1986390.4,6.34,0.49,1.88,,1986390.4,19400.0,39400.0,978070.4,,,,,,,,,,,,,,,,,,0.97,,,,49.04,38.18,20162.0,1016487.39,,1.02,48.8,26.29,0.3699,48.92,0.7755
2020-04-28,19400.0,986703.4,4.06,0.24,0.97,,986703.4,19400.0,19400.0,986703.4,,,,,,,,,,,,,,,,,20000.0,0.98,0.92,,,49.04,38.57,20162.0,1025459.48,,1.02,48.96,48.34,0.5006,51.66,0.3857
2020-04-29,19400.0,993745.6,4.31,0.24,0.99,,993745.6,19400.0,19400.0,993745.6,,,,,,,,,,,,,,,,,,0.99,,,,49.04,38.57,20162.0,1032778.29,,1.04,48.89,48.43,0.5005,51.57,0.3857
2020-04-30,19400.0,987576.4,4.44,0.24,0.99,,987576.4,19400.0,19400.0,987576.4,,,,,,,,,,,,,,,,,,0.99,,,,49.04,38.57,20162.0,1026366.77,,1.03,49.09,48.35,0.5005,51.65,0.3857
2020-05-01,19400.0,987576.4,4.66,0.24,0.99,,987576.4,19400.0,19400.0,987576.4,,,,,,,,,,,,,,,,,,0.99,,,,49.04,38.57,20162.0,1026366.77,,1.03,49.09,48.81,0.5003,51.19,0.3857
2020-05-04,19400.0,952268.4,4.66,0.24,0.97,,952268.4,19400.0,19400.0,952268.4,,,,,,,,,,,,,,,,,,0.97,,,,49.04,38.57,20162.0,989671.93,,0.99,49.55,47.29,0.5015,52.71,0.3857
2020-05-05,19400.0,974229.2,4.76,0.24,0.95,,974229.2,19400.0,19400.0,974229.2,,,,,,,,,,,,,,,,,,0.96,,,,49.04,38.57,20162.0,1012495.32,,1.01,48.76,48.41,0.5005,51.59,0.3857
2020-05-06,19400.0,973686.0,4.94,0.24,0.97,,973686.0,19400.0,19400.0,973686.0,,,,,,,,,,,,,,,,,,0.97,,,,49.04,38.57,20162.0,1011930.78,,1.01,49.06,48.44,0.5005,51.56,0.3857
2020-05-07,19400.0,980883.4,4.67,0.24,0.98,,980883.4,19400.0,19400.0,980883.4,,,,,,,,,,,,,,,,,,0.98,,,,49.04,38.57,20162.0,1019410.88,,1.02,48.97,48.45,0.5005,51.55,0.3857
2020-05-08,19400.0,992077.2,4.82,0.23,0.98,,992077.2,19400.0,19400.0,992077.2,,,,,,,,,,,,,,,,,,0.99,,,,49.04,38.57,20162.0,1031044.36,,1.03,48.88,48.32,0.5006,51.68,0.3857
2020-05-11,19400.0,993532.2,4.76,0.23,0.99,,512130.0,19400.0,10000.0,993532.2,,,,,,,,,,,,,,,,,9400.0,0.99,0.47,,,49.04,47.44,20162.0,1032556.51,,1.03,49.02,48.49,0.5005,51.51,0.4744
2020-05-12,19400.0,998033.0,5.02,0.23,0.99,,514450.0,19400.0,10000.0,998033.0,,,,,,,,,,,,,,,,,,0.99,,,,49.04,47.44,20162.0,1037234.09,,1.04,49.0,48.53,0.5004,51.47,0.4744
2020-05-13,19400.0,990214.8,5.48,0.23,1.0,,990214.8,19400.0,19400.0,990214.8,,,,,,9400.0,,,,,,,,,0.48,,,0.99,,,,39.14,38.57,30162.0,1539528.8,,1.59,38.4,48.43,0.5005,51.57,0.3857
2020-05-14,19400.0,977760.0,5.26,0.23,0.99,,977760.0,19400.0,19400.0,977760.0,,,,,,,,,,,,,,,,,,0.99,,,,49.04,38.57,20162.0,1016164.8,,1.02,49.23,48.48,0.5005,51.52,0.3857
2020-05-15,19400.0,971493.8,4.82,0.23,0.98,,971493.8,19400.0,19400.0,971493.8,,,,,,,,,,,,,,,,,,0.98,,,,49.04,38.57,20162.0,1009652.47,,1.01,49.12,48.46,0.5005,51.54,0.3857
2020-05-18,44600.0,2303367.0,10.95,0.53,2.23,,2303367.0,44600.0,44600.0,2303367.0,,,25200.0,1.26,,,,,25200.0,,,,1.26,25200.0,,,,2.27,,,,66.37,58.9,22600.0,1167177.0,,1.24,64.57,49.33,0.5001,50.67,0.589
2020-05-19,44600.0,2301806.0,11.37,0.52,2.29,,2301806.0,44600.0,44600.0,2301806.0,,,,,,,,,,,,,,,,,,2.3,,,,66.37,58.9,22600.0,1166386.0,,1.28,64.22,49.1,0.5002,50.9,0.589
2020-05-20,44600.0,2311305.8,11.73,0.51,2.3,,2311305.8,34600.0,44600.0,1793075.8,,,,,,,,0.51,,10000.0,,,,,,,,1.79,,,,46.14,45.69,40390.0,2093130.97,,2.2,44.78,49.33,0.5001,50.67,0.589
2020-05-21,24600.0,1245817.8,6.46,0.28,1.27,,1245817.8,24600.0,24600.0,1245817.8,,,,,,,,0.52,,10000.0,,,,,,,20000.0,1.26,1.03,,,44.74,44.14,30390.0,1539040.77,,1.62,43.77,48.66,0.5004,51.34,0.4414
2020-05-22,24600.0,1227786.0,6.58,0.28,1.25,,1227786.0,24600.0,24600.0,1227786.0,,,,,,,,,,,,,,,,,,1.24,,,,44.74,44.14,30390.0,1516764.9,,1.59,43.76,48.78,0.5003,51.22,0.4414
2020-05-25,24600.0,1245301.2,6.31,0.28,1.23,,1245301.2,24600.0,24600.0,1245301.2,,,,,,,,,,,,,,,,,,1.23,,,,44.74,17.28,30390.0,1538402.58,,1.59,43.71,48.68,0.5003,51.32,0.1728
2020-05-26,24600.0,1253124.0,6.54,0.28,1.24,,774288.0,24600.0,15200.0,1253124.0,,,,,,,,,,,,,,,,,9400.0,1.24,0.46,,,44.74,16.81,30390.0,1548066.6,,1.6,43.7,49.25,0.5001,50.75,0.1681
2020-05-27,2600.0,131393.6,0.7,0.03,0.13,,131393.6,0.0,2600.0,0.0,,,,,,,,1.24,,24600.0,,,,,,,12600.0,0.0,0.63,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0739
2020-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2600.0,0.0,0.13,,,0.0,0.0,35176.0,1777724.69,,1.77,0.0,,0.0,,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35176.0,1752046.21,,1.75,0.0,,0.0,,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35176.0,1809770.02,,1.8,0.0,,0.0,,0.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35176.0,1841991.24,,1.83,0.0,,0.0,,0.0
2020-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35176.0,1882689.87,,1.87,0.0,,0.0,,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34576.0,1818109.81,,1.81,0.0,,0.0,,0.0
2020-06-05,34400.0,1861349.6,7.77,0.38,1.81,,1861349.6,34400.0,34400.0,1861349.6,,,,,,34400.0,,,,,,,,,1.81,34400.0,,1.85,,,,100.0,86.27,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8627
2020-06-08,34400.0,1851132.8,7.82,0.38,1.86,,1851132.8,34400.0,34400.0,1851132.8,,,,,,,,,,,,,,,,,,1.85,,,,100.0,86.46,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8646
2020-06-09,34400.0,1834345.6,8.45,0.38,1.85,,1834345.6,34400.0,34400.0,1834345.6,,,,,,,,,,,,,,,,,,1.84,,,,100.0,86.7,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.867
2020-06-10,34400.0,1844665.6,7.8,0.42,1.84,,1844665.6,34400.0,34400.0,1844665.6,,,,,,,,,,,,,,,,,,1.85,,,,100.0,87.12,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8712
2020-06-11,34400.0,1788731.2,6.24,0.42,1.83,,1788731.2,34400.0,34400.0,1788731.2,,,,,,,,,,,,,,,,,,1.79,,,,100.0,86.68,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8668
2020-06-12,34400.0,1805862.4,6.28,0.42,1.79,,1805862.4,34400.0,34400.0,1805862.4,,,,,,,,,,,,,,,,,,1.8,,,,100.0,86.46,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8646
2020-06-15,34400.0,1784740.8,6.33,0.42,1.81,,1784740.8,34400.0,34400.0,1784740.8,,,,,,,,,,,,,,,,,,1.79,,,,100.0,86.46,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8646
2020-06-16,34400.0,1820000.8,6.3,0.42,1.78,,1820000.8,34400.0,34400.0,1820000.8,,,,,,,,,,,,,,,,,,1.81,,,,100.0,86.46,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8646
2020-06-17,34400.0,1842980.0,6.08,0.42,1.82,,1842980.0,34400.0,34400.0,1842980.0,,,,,,,,,,,,,,,,,,1.84,,,,100.0,86.46,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8646
2020-06-18,34400.0,1845319.2,6.3,0.42,1.85,,1845319.2,34400.0,34400.0,1845319.2,,,,,,,,,,,,,,,,,,1.85,,,,100.0,86.46,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.8646
2020-06-19,34400.0,1858976.0,6.1,0.42,1.84,,1858976.0,34400.0,34400.0,1858976.0,,,,,,,,,,,,,,,,,,1.86,,,,100.0,78.38,0.0,0.0,,0.0,100.0,13.66,0.5655,72.67,0.7838
2020-06-22,30100.0,1620975.3,4.78,0.37,1.63,,1620975.3,30100.0,30100.0,1620975.3,,,10700.0,1.13,,,,0.8,20700.0,15000.0,,,1.13,10700.0,,,25000.0,1.62,1.33,,,49.78,46.13,30363.0,1635138.64,,1.72,48.54,48.91,0.5002,51.09,0.4613
2020-06-23,30100.0,1635995.2,4.69,0.37,1.62,,1635995.2,25400.0,30100.0,1380540.8,,,,,,,,0.25,,4700.0,,,,,,,,1.37,,,,42.01,38.93,35063.0,1905744.18,,1.98,40.93,48.82,0.5003,51.18,0.4613
2020-06-24,20700.0,1111238.1,3.18,0.25,1.12,,1111238.1,20700.0,20700.0,1111238.1,,,,,,,,0.25,,4700.0,,,,,,,9400.0,1.12,0.5,,,40.54,37.06,30363.0,1629976.93,,1.69,39.75,48.35,0.5005,51.65,0.3706
2020-06-25,20700.0,1112335.2,3.25,0.25,1.11,,1112335.2,20700.0,20700.0,1112335.2,,,,,,,,,,,,,,,,,,1.11,,,,40.54,37.06,30363.0,1631586.17,,1.69,39.7,48.52,0.5004,51.48,0.3706
2020-06-26,20700.0,1108588.5,3.26,0.25,1.11,,1108588.5,20700.0,20700.0,1108588.5,,,,,,,,,,,,,,,,,,1.11,,,,40.54,37.06,30363.0,1626090.47,,1.68,39.72,48.33,0.5006,51.67,0.3706
2020-06-29,20700.0,1110368.7,3.24,0.25,1.11,,1110368.7,10700.0,20700.0,573958.7,,,,,,,,0.54,,10000.0,,,,,,,,0.57,,,,50.0,19.16,10700.0,573958.7,,0.63,47.62,48.23,0.5006,51.77,0.3706
2020-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.57,,10700.0,,,,,,,20700.0,0.0,1.11,,,0.0,0.0,34449.0,1852012.69,,1.84,0.0,,0.0,,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34449.0,1862278.49,,1.85,0.0,,0.0,,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34449.0,1914055.34,,1.91,0.0,,0.0,,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40168.0,2244346.83,,2.22,0.0,,0.0,,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40268.0,2314403.3,,2.27,0.0,,0.0,,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40368.0,2301662.26,,2.26,0.0,,0.0,,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40368.0,2300168.64,,2.27,0.0,,0.0,,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40268.0,2310416.77,,2.28,0.0,,0.0,,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40368.0,2305941.26,,2.28,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40368.0,2332987.82,,2.29,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40368.0,2279984.64,,2.26,0.0,,0.0,,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40268.0,2289034.46,,2.26,0.0,,0.0,,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47244.0,2631207.34,,2.6,0.0,,0.0,,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47344.0,2652494.94,,2.62,0.0,,0.0,,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47344.0,2679196.96,,2.65,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47344.0,2716314.66,,2.68,0.0,,0.0,,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47344.0,2657466.06,,2.63,0.0,,0.0,,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47244.0,2661112.79,,2.62,0.0,,0.0,,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47344.0,2618123.2,,2.6,0.0,,0.0,,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47640.0,2628727.56,,2.6,0.0,,0.0,,0.0
2020-07-28,4800.0,266035.2,0.93,0.05,0.25,,133017.6,2400.0,2400.0,133017.6,,,,,,2400.0,,,,,,,,,0.12,2400.0,,0.13,,,,100.0,4.78,0.0,0.0,,0.0,100.0,47.99,0.5008,52.01,0.0955
2020-07-29,4800.0,267456.0,0.91,0.05,0.26,,133728.0,2400.0,2400.0,133728.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,4.84,0.0,0.0,,0.0,100.0,47.86,0.5009,52.14,0.0969
2020-07-30,4800.0,263659.2,0.9,0.05,0.26,,131829.6,2400.0,2400.0,131829.6,,,,,,,,,,,,,,,,,,0.13,,,,100.0,4.84,0.0,0.0,,0.0,100.0,47.76,0.501,52.24,0.0969
2020-07-31,91800.0,5016686.4,17.54,1.03,5.03,,2371723.2,84400.0,43400.0,4612291.2,,,,,,41000.0,,,,,,,,,2.25,82000.0,,4.62,,,,100.0,92.71,0.0,0.0,,0.0,100.0,47.33,0.4495,47.33,1.0083
2020-08-03,91800.0,5112158.4,19.82,1.03,5.01,,2416859.2,84400.0,43400.0,4700067.2,,,,,,,,,,,,,,,,,,4.66,,,,100.0,92.71,0.0,0.0,,0.0,100.0,47.32,0.4493,47.32,1.0083
2020-08-04,91800.0,5149612.8,20.22,1.03,5.11,,2434566.4,84400.0,43400.0,4734502.4,,,,,,,,,,,,,,,,,,4.73,,,,100.0,92.71,0.0,0.0,,0.0,100.0,47.35,0.4498,47.35,1.0083
2020-08-05,91800.0,5170176.0,20.43,1.03,5.13,,2444288.0,84400.0,43400.0,4753408.0,,,,,,,,,,,,,,,,,,4.74,,,,100.0,92.54,0.0,0.0,,0.0,100.0,47.36,0.4499,47.36,1.0066
2020-08-06,91800.0,5163199.2,20.38,1.03,5.16,,2440989.6,84400.0,43400.0,4746993.6,,,,,,,,,,,,,,,,,,4.76,,,,100.0,92.54,0.0,0.0,,0.0,100.0,47.36,0.45,47.36,1.0066
2020-08-07,91800.0,5145849.0,21.89,1.03,5.16,,2432787.0,84400.0,43400.0,4731042.0,,,,,,,,,,,,,,,,,,4.75,,,,100.0,92.54,0.0,0.0,,0.0,100.0,47.36,0.45,47.36,1.0066
2020-08-10,91800.0,5146858.8,22.46,1.03,5.13,,2433264.4,84400.0,43400.0,4731970.4,,,,,,,,,,,,,,,,,,4.72,,,,100.0,92.54,0.0,0.0,,0.0,100.0,47.35,0.4499,47.35,1.0066
2020-08-11,91800.0,5205978.0,22.71,1.03,5.12,,2461214.0,85300.0,43400.0,4837363.0,,,900.0,,,,,,,,,,,900.0,,,,4.79,,,,67.54,64.38,41000.0,2325110.0,,2.53,65.49,47.36,0.45,47.36,0.6928
2020-08-12,92700.0,5272312.5,22.96,1.04,5.24,,2519562.5,85300.0,44300.0,4851437.5,,,,0.05,,,,,900.0,,,,0.05,,,,,4.84,,,,67.54,64.38,41000.0,2331875.0,,2.56,65.42,46.88,0.4416,46.88,0.6996
2020-08-13,92700.0,5218639.2,24.28,1.05,5.26,,2493912.8,85300.0,44300.0,4802048.8,,,,,,,,0.03,,574.0,,,,,,574.0,,4.83,,,,67.54,64.38,41000.0,2308136.0,,2.57,65.31,46.89,0.4416,46.89,0.6996
2020-08-14,88274.0,4965324.23,23.55,1.0,4.96,,2491830.7,80874.0,44300.0,4549081.63,,,,,,,,0.25,,4426.0,,,,,,,,4.55,,,,66.36,62.31,41000.0,2306209.0,,2.54,64.17,46.87,0.4413,46.87,0.6802
2020-08-17,96903.0,5492074.43,26.01,1.09,5.44,,2397394.8,91503.0,42300.0,5186024.03,,,8500.0,,,,,,,,,,,8500.0,,2129.0,2000.0,5.17,0.11,,,100.0,92.63,0.0,0.0,,0.0,100.0,41.5,0.4515,52.68,0.9809
2020-08-18,52674.0,2964545.39,20.57,0.59,2.97,,2349731.75,17324.0,41750.0,975012.04,,,,,,,,4.16,,74179.0,,,,,,,550.0,0.98,0.03,,,35.9,31.03,30935.0,1741052.74,,1.74,36.02,16.37,0.5949,75.12,0.9434
2020-08-19,22174.0,1250347.51,12.08,0.24,1.23,,634365.0,17324.0,11250.0,976865.71,,,,,,,,,,,,,,,,,30500.0,0.97,1.74,,,35.9,26.97,30935.0,1744362.78,,1.74,35.88,39.67,0.3367,39.67,0.3452
2020-08-20,22047.0,1222858.9,12.57,0.24,1.23,,623992.5,17197.0,11250.0,953848.8,,,,,,,,0.03,,568.0,,,,,,441.0,,0.97,,,,35.73,26.77,30935.0,1715840.71,,1.72,35.98,39.68,0.3368,39.68,0.3432
2020-08-21,24600.0,1382372.4,14.8,0.26,1.36,,632182.5,14250.0,11250.0,800764.5,,,2553.0,,,,,0.31,,5500.0,,,,2553.0,,,,0.79,,,,100.0,22.18,0.0,0.0,,0.0,100.0,39.62,0.3361,39.62,0.383
2020-08-24,14400.0,822844.8,8.26,0.15,0.81,,208568.3,11650.0,3650.0,665704.3,,,,,,,,0.59,,10600.0,,,,,,8000.0,7600.0,0.66,0.42,,,29.06,24.46,28435.0,1624832.77,,1.62,28.99,19.12,0.4245,60.36,0.3023
2020-08-25,14400.0,825652.8,7.84,0.15,0.81,,667976.05,11650.0,11650.0,667976.05,,,,,,8000.0,,,,,,,,,0.46,,,0.67,,,,29.06,24.46,28435.0,1630377.6,,1.63,29.03,19.16,0.4228,60.19,0.3023
2020-08-26,14400.0,831556.8,7.98,0.15,0.81,,672752.55,11650.0,11650.0,672752.55,,,,,,,,,,,,,,,,,,0.67,,,,29.06,24.97,28435.0,1642035.95,,1.64,29.03,19.13,0.4227,60.18,0.3086
2020-08-27,21400.0,1229472.8,11.7,0.23,1.23,,1071479.8,18650.0,18650.0,1071479.8,,,7000.0,0.41,,,,,7000.0,,,,0.41,7000.0,,,,1.08,,,,46.53,39.97,21435.0,1231483.62,,1.23,46.55,12.48,0.5729,73.96,0.4586
2020-08-28,20200.0,1159944.6,10.94,0.22,1.15,,1036485.15,18050.0,18050.0,1036485.15,,,,,,,,0.03,,600.0,,,,,,,600.0,1.04,0.03,,,45.71,39.19,21435.0,1230862.0,,1.23,45.72,10.48,0.6304,78.29,0.4385
2020-08-31,20200.0,1131907.0,10.98,0.22,1.15,,1011431.75,18050.0,18050.0,1011431.75,,,,,,,,,,,,,,,,,,1.01,,,,45.71,39.19,21435.0,1201110.23,,1.2,45.82,10.49,0.6303,78.29,0.4385
2020-09-01,20200.0,1146067.2,10.87,0.22,1.12,,1024084.8,18050.0,18050.0,1024084.8,,,,,,,,,,,,,,,,,,1.02,,,,45.71,39.19,21435.0,1216136.16,,1.21,45.66,10.63,0.6288,78.17,0.4385
2020-09-02,20620.0,1184928.3,11.14,0.22,1.16,,1113097.05,19370.0,19370.0,1113097.05,,,2220.0,0.08,,,,0.05,1320.0,900.0,,,0.08,2220.0,,,,1.11,,,,50.2,42.05,19215.0,1104189.98,,1.1,50.17,10.83,0.5609,73.19,0.4477
2020-09-03,20620.0,1162555.6,10.92,0.22,1.18,,1092080.6,19370.0,19370.0,1092080.6,,,,,,,,,,,,,,,,,,1.1,,,,50.2,42.05,19215.0,1083341.7,,1.09,50.25,10.84,0.5618,73.26,0.4477
2020-09-04,21940.0,1226709.28,10.65,0.23,1.25,,1156819.28,18470.0,20690.0,1032694.64,,,1320.0,0.07,,,,0.06,1320.0,900.0,,,0.07,1320.0,,,,1.03,,,,47.87,40.1,20115.0,1124669.88,,1.12,47.9,16.0,0.5156,69.16,0.4763
2020-09-07,19720.0,1112089.68,4.77,0.21,1.12,,1041597.18,17150.0,18470.0,967157.1,,,,,,,,0.07,,1320.0,,,,,,,2220.0,0.97,0.13,,,44.45,37.23,21435.0,1208805.39,,1.21,44.42,10.26,0.6097,76.87,0.4281
2020-09-08,23300.0,1305452.4,5.71,0.25,1.3,,1235417.4,22050.0,22050.0,1235417.4,,,4900.0,0.19,,,,,3580.0,,,,0.19,4900.0,,,,1.24,,,,54.33,44.05,18535.0,1038478.98,,1.04,54.36,16.66,0.473,65.3,0.4654
2020-09-09,40300.0,2267600.4,10.68,0.43,2.24,,2197265.4,39050.0,39050.0,2197265.4,,,17000.0,0.95,,,,,17000.0,,,,0.95,17000.0,,,,2.2,,,,100.0,78.0,0.0,0.0,,0.0,100.0,9.63,0.6544,79.93,0.805
2020-09-10,40300.0,2250472.9,11.06,0.43,2.24,,2180669.15,39050.0,39050.0,2180669.15,,,,,,,,,,,,,,,,,,2.17,,,,100.0,78.0,0.0,0.0,,0.0,100.0,9.61,0.6558,80.02,0.805
