,AB FP Equity_DX_SI_QTY,AB FP Equity_DX_SHORT_INTEREST_VALUE,AB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AB FP Equity_DX_SI_MV,AB FP Equity_DX_DSS,AB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY,AB FP Equity_DX_BROKER_SI_QTY,AB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AB FP Equity_DX_BROKER_SI_MV_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AB FP Equity_DX_BROKER_SI_MV_INC_x,AB FP Equity_DX_SUPPLY_SI_MV_NEW,AB FP Equity_DX_BROKER_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_NEW,AB FP Equity_DX_SUPPLY_SI_MV_DEC,AB FP Equity_DX_BROKER_SI_QTY_INC,AB FP Equity_DX_SUPPLY_SI_QTY_DEC,AB FP Equity_DX_BROKER_SI_MV_NEW_y,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AB FP Equity_DX_BROKER_SI_MV_INC_y,AB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AB FP Equity_DX_BROKER_SI_MV_ADD,AB FP Equity_DX_SUPPLY_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_DEC,AB FP Equity_DX_SUPPLY_SI_MV,AB FP Equity_DX_BROKER_SI_MV_DEC,AB FP Equity_DX_SUPPLY_SI_MV_RMV,AB FP Equity_DX_BROKER_SI_MV_RMV,AB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AB FP Equity_DX_UTILIZATION_QUANTITY,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AB FP Equity_DX_ACTIVE_UTILIZATION_MV,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AB FP Equity_DX_BROKER_SI_CON_RATIO,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AB FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-12,1065170.0,2327396.45,3.71,6.47,2.05,2.42,1.0,1441625.86,524901.0,659783.0,1146908.69,,,8487.0,,,,,0.01,,6774.0,,,,8487.0,,,569.0,1.18,0.0,,,100.0,91.47,0.0,0.0,,0.0,100.0,35.05,0.2662,35.13,1.8563
2024-04-15,1072490.0,2316578.4,3.74,8.11,2.06,2.38,1.0,1438024.32,522870.0,665752.0,1129399.2,,,10256.0,0.0,,,,0.03,9269.0,12287.0,,,0.0,10256.0,,,3300.0,1.14,0.01,,,100.0,92.78,0.0,0.0,,0.0,100.0,34.88,0.2692,35.75,1.9031
2024-04-16,1037951.0,2210835.63,3.62,8.5,1.99,2.28,1.0,1382105.88,497957.0,648876.0,1060648.41,,,,,,,,0.06,,24913.0,,,,,,,16876.0,1.08,0.04,,,100.0,89.51,0.0,0.0,,0.0,100.0,34.81,0.2673,35.46,1.8657
2024-04-17,1063173.0,2142293.6,3.71,9.87,2.04,2.3,1.0,1330075.31,509168.0,660087.0,1025973.52,,,14011.0,0.02,,,,0.01,14011.0,2800.0,,,0.02,14011.0,,,2800.0,1.08,0.01,,,100.0,91.53,0.0,0.0,,0.0,100.0,35.08,0.2716,35.93,1.9112
2024-04-18,1046123.0,2081784.77,3.65,10.12,2.01,2.17,1.0,1296238.24,488355.0,651376.0,971826.45,,,,,,,,0.05,,20813.0,,,,,,,8711.0,0.98,0.05,,,100.0,89.79,0.0,0.0,,0.0,100.0,34.98,0.2691,35.62,1.9234
2024-04-19,1044409.0,2055396.91,3.64,10.03,2.01,2.14,1.0,1280670.1,487270.0,650747.0,958947.36,,,5773.0,,,,,0.01,,6858.0,,,,5773.0,,,629.0,0.97,0.01,,,100.0,89.6,0.0,0.0,,0.0,100.0,34.92,0.2689,35.64,1.9204
2024-04-22,1030235.0,2058409.53,3.59,9.92,1.98,2.1,1.0,1306753.94,497412.0,654031.0,993829.18,,,27600.0,0.0,,,,0.03,3284.0,17458.0,,,0.0,27600.0,,,,0.98,,,,100.0,87.03,0.0,0.0,,0.0,100.0,34.73,0.269,35.86,1.8027
2024-04-23,1067257.0,2113168.86,3.72,10.48,2.05,2.19,1.0,1331633.16,515923.0,672542.0,1021527.54,,,18511.0,0.04,,,,,18511.0,,,,0.04,18511.0,,,,1.03,,,,100.0,90.27,0.0,0.0,,0.0,100.0,34.25,0.2729,36.95,1.8674
2024-04-24,1049786.0,2036584.84,3.66,10.63,2.02,2.14,1.0,1283139.28,509582.0,661412.0,988589.08,,,,,,,,0.02,,6341.0,,,,,,,11130.0,1.01,0.03,,,100.0,89.16,0.0,0.0,,0.0,100.0,34.16,0.27,36.55,1.8369
2024-04-25,1047900.0,1974243.6,3.65,11.0,2.01,2.1,1.0,1230600.54,515923.0,653185.0,971998.93,,,6341.0,,,,,,,,,,,6341.0,,,8227.0,1.0,0.03,,,100.0,90.27,0.0,0.0,,0.0,100.0,34.74,0.2697,35.96,1.8336
2024-04-26,1044022.0,2021226.59,3.64,10.88,2.0,2.05,1.0,1257058.35,515923.0,649307.0,998826.93,,,,,,,,,,,,,,,,,3878.0,0.97,0.02,,,100.0,90.27,0.0,0.0,,0.0,100.0,34.59,0.2678,35.79,1.8268
2024-04-29,1041453.0,2041247.88,3.63,12.77,2.0,2.09,1.0,1270031.0,514686.0,647975.0,1008784.56,,,,,,,,0.0,,1237.0,,,,,,,1332.0,1.0,0.0,,,100.0,90.06,0.0,0.0,,0.0,100.0,34.83,0.2681,35.61,1.8223
2024-04-30,1039271.0,1993321.78,3.62,13.63,2.0,2.11,1.0,1240723.51,513595.0,646884.0,985075.21,,,,,,,,0.0,,1091.0,,,,,,,1091.0,1.01,0.0,,,100.0,89.87,0.0,0.0,,0.0,100.0,34.96,0.2682,35.48,1.8185
2024-05-01,1039271.0,1993321.78,3.62,13.8,2.0,2.02,1.0,1240723.51,513595.0,646884.0,985075.21,,,,,,,,,,,,,,,,,,0.99,,,,100.0,89.86,0.0,0.0,,0.0,100.0,34.06,0.2641,35.64,1.8183
2024-05-02,1038971.0,1971966.96,3.62,13.8,2.0,2.02,1.0,1227501.13,513445.0,646734.0,974518.61,,,,,,,,0.0,,150.0,,,,,,,150.0,0.98,0.0,,,100.0,89.83,0.0,0.0,,0.0,100.0,34.06,0.2643,35.69,1.8178
2024-05-03,1038971.0,2046772.87,3.62,13.71,2.0,2.01,1.0,1274065.98,513445.0,646734.0,1011486.65,,,,,,,,,,,,,,,,,,0.97,,,,100.0,88.76,0.0,0.0,,0.0,100.0,34.08,0.2636,35.56,1.796
2024-05-06,1028607.0,2053099.57,3.59,13.22,1.98,2.05,1.0,1280537.79,508263.0,641552.0,1014492.95,,,,,,,,0.01,,5182.0,,,,,,,5182.0,1.0,0.0,,,100.0,88.92,0.0,0.0,,0.0,100.0,33.54,0.2632,35.98,1.7996
2024-05-07,1029237.0,2058474.0,3.59,13.22,1.98,2.07,1.0,1293434.0,508893.0,646717.0,1017786.0,,,5165.0,0.02,,,,0.01,5165.0,4535.0,,,0.02,5165.0,,,,1.02,,,,100.0,89.04,0.0,0.0,,0.0,100.0,33.87,0.2643,35.86,1.8007
2024-05-08,951573.0,1931693.19,3.32,12.25,1.83,1.92,1.0,1231889.26,470018.0,606842.0,954136.54,,,,,,,,0.08,,38875.0,,,,,,,39875.0,0.94,0.08,,,100.0,85.29,0.0,0.0,,0.0,100.0,32.51,0.2513,34.81,1.7268
2024-05-09,947121.0,1877193.82,3.3,11.98,1.82,1.93,1.0,1198348.91,467792.0,604616.0,927163.74,,,,,,,,0.0,,2226.0,,,,,,,2226.0,0.95,0.0,,,100.0,84.89,0.0,0.0,,0.0,100.0,32.35,0.2518,35.04,1.7187
2024-05-10,929519.0,1849742.81,3.24,11.79,1.79,1.86,1.0,1179073.01,459210.0,592499.0,913827.9,,,3509.0,,,,,0.03,,12091.0,,,,3509.0,,,12117.0,0.91,0.03,,,100.0,82.79,0.0,0.0,,0.0,100.0,31.42,0.2503,35.59,1.6758
2024-05-13,931015.0,1889960.45,3.25,12.08,1.79,1.87,1.0,1205809.85,460706.0,593995.0,935233.18,,,1496.0,0.0,,,,,1496.0,,,,0.0,1496.0,,,,0.92,,,,100.0,83.59,0.0,0.0,,0.0,100.0,31.51,0.2503,35.52,1.6892
2024-05-14,903911.0,1898213.1,3.15,11.74,1.74,1.85,1.0,1274078.4,418415.0,606704.0,878671.5,,,,0.03,,,,0.08,12709.0,42291.0,,,0.03,,,,,0.85,,,,100.0,75.91,0.0,0.0,,0.0,100.0,32.8,0.2456,33.48,1.6399
2024-05-15,888222.0,2025146.16,3.1,10.98,1.71,1.87,1.0,1348594.92,403200.0,591489.0,919296.0,,,,,,,,0.03,,15215.0,,,,,,,15215.0,0.85,0.01,,,100.0,75.17,0.0,0.0,,0.0,100.0,32.25,0.2427,33.44,1.656
2024-05-16,892763.0,1973006.23,3.11,10.11,1.71,2.01,1.0,1317226.3,407741.0,596030.0,901107.61,,,4541.0,,,17400.0,,,,,,,,4541.0,0.04,,12859.0,0.93,0.0,,,100.0,75.38,0.0,0.0,,0.0,100.0,30.41,0.2335,33.78,1.6504
2024-05-17,919060.0,1930026.0,3.2,10.22,1.76,2.02,1.0,1281485.1,420797.0,610231.0,883673.7,,,960.0,0.03,,,,,19279.0,,,,0.03,960.0,,12096.0,5078.0,0.93,0.02,,,100.0,77.57,0.0,0.0,,0.0,100.0,32.15,0.2388,33.22,1.6941
2024-05-20,904861.0,1913781.02,3.16,10.02,1.74,1.91,1.0,1265977.67,406598.0,598571.0,859954.77,,,1540.0,0.0,,,,0.06,2100.0,15739.0,,,0.0,1540.0,,,13760.0,0.85,0.05,,,100.0,77.04,0.0,0.0,,0.0,100.0,32.76,0.2429,33.12,1.7146
2024-05-21,1004461.0,2089278.88,3.5,11.2,1.93,2.13,1.0,1380227.68,436998.0,663571.0,908955.84,,,34600.0,0.07,,34600.0,,0.01,34600.0,4200.0,,,0.07,34600.0,0.07,,4200.0,0.92,0.01,,,100.0,78.25,0.0,0.0,,0.0,100.0,29.48,0.2233,33.31,1.7986
2024-05-22,1006874.0,2104366.66,3.51,11.4,1.93,2.1,1.0,1391906.56,436998.0,665984.0,913325.82,,,,0.0,,,,,2413.0,,,,0.0,,,,,0.91,,,,100.0,83.09,0.0,0.0,,0.0,100.0,29.68,0.2231,33.1,1.9145
2024-05-23,1006874.0,2089263.55,3.51,11.21,1.93,2.11,1.0,1381916.8,436998.0,665984.0,906770.85,,,,,,,,,,,,,,,,,,0.91,,,,100.0,83.85,0.0,0.0,,0.0,100.0,29.7,0.2234,33.15,1.932
2024-05-24,1006874.0,2129538.51,3.51,11.23,1.93,2.1,1.0,1408556.16,436998.0,665984.0,924250.77,,,,,,,,,,,,,,,,,,0.91,,,,100.0,84.37,0.0,0.0,,0.0,100.0,29.67,0.2229,33.06,1.9441
2024-05-27,968914.0,1829309.63,3.38,10.91,1.86,2.05,1.0,1234334.75,411208.0,653779.0,776360.7,,,,,,,,0.05,,25790.0,,,,,,,12205.0,0.87,0.02,,,100.0,87.97,0.0,0.0,,0.0,100.0,29.85,0.2175,31.86,2.0728
2024-05-28,940202.0,1854078.34,3.28,9.41,1.81,1.88,1.0,1237278.16,408852.0,627423.0,806256.14,,,,,,,,0.01,,2356.0,,,,,,,26356.0,0.84,0.1,,,100.0,87.22,0.0,0.0,,0.0,100.0,29.75,0.2316,34.24,2.0057
2024-05-29,902746.0,1760354.7,3.15,8.29,1.73,1.8,1.0,1258992.15,354812.0,645637.0,691883.4,,,13026.0,0.05,,,,0.16,20753.0,67066.0,,,0.05,13026.0,,,2539.0,0.7,0.0,,,100.0,91.55,0.0,0.0,,0.0,100.0,27.63,0.2092,32.03,2.3293
2024-05-30,900840.0,1756638.0,3.14,8.14,1.73,1.78,1.0,1228264.05,379164.0,629879.0,739369.8,,,26110.0,0.0,,,,0.01,2772.0,1758.0,,,0.0,26110.0,,,18530.0,0.74,0.03,,,100.0,95.81,0.0,0.0,,0.0,100.0,28.49,0.2167,32.73,2.2764
2024-05-31,876848.0,1709853.6,3.06,8.2,1.68,1.73,1.0,1208842.05,365132.0,619919.0,712007.4,,,7000.0,0.0,,,,0.04,1300.0,21032.0,,,0.0,7000.0,,,11260.0,0.71,0.03,,,100.0,86.19,0.0,0.0,,0.0,100.0,28.06,0.2192,33.32,2.0699
2024-06-03,843862.0,1341740.58,2.94,8.14,1.62,1.65,1.0,973269.21,338646.0,612119.0,538447.14,,,,,,,,0.05,,26486.0,,,,,,,7800.0,0.66,0.03,,,100.0,97.02,0.0,0.0,,0.0,100.0,26.37,0.2219,34.9,2.4175
2024-06-04,810685.0,1193328.32,2.83,6.15,1.56,1.37,1.0,879106.37,320369.0,597219.0,471583.17,,,,0.0,,,,0.1,1200.0,18277.0,,,0.0,,,,16100.0,0.51,0.04,,,100.0,91.45,0.0,0.0,,0.0,100.0,23.83,0.23,37.63,2.3141
2024-06-05,747499.0,1043508.6,2.61,5.51,1.44,1.2,1.0,762708.79,297854.0,546353.0,415804.18,,,,0.0,,,,0.05,1000.0,22515.0,,,0.0,,,,51866.0,0.44,0.11,,,100.0,85.28,0.0,0.0,,0.0,100.0,23.7,0.2266,36.52,2.1403
2024-06-06,757864.0,941267.09,2.64,5.32,1.46,1.17,1.0,700057.03,285719.0,563653.0,354863.0,,,,0.02,,,,0.03,22500.0,12135.0,,,0.02,,,,5200.0,0.4,0.01,,,100.0,83.68,0.0,0.0,,0.0,100.0,22.26,0.2341,38.65,2.2195
2024-06-07,736192.0,909933.31,2.57,4.85,1.41,1.04,1.0,716008.62,256405.0,579295.0,316916.58,,,8000.0,0.0,,,,0.07,27757.0,37314.0,,,0.0,8000.0,,,12115.0,0.32,0.03,,,100.0,75.71,0.0,0.0,,0.0,100.0,17.83,0.249,42.43,2.1739
2024-06-10,830532.0,1029859.68,2.9,5.06,1.59,1.15,1.0,768281.68,303152.0,619582.0,375908.48,,,60053.0,,,50000.0,,0.02,,13306.0,,,,60053.0,0.06,,9713.0,0.38,0.02,,,100.0,92.35,0.0,0.0,,0.0,100.0,22.61,0.2275,38.1,2.5302
2024-06-11,778305.0,926182.95,2.71,4.57,1.49,1.08,1.0,681102.45,287747.0,572355.0,342418.93,,,,,,5000.0,,0.02,,15405.0,,,,,0.01,,52227.0,0.36,0.07,,,100.0,87.73,0.0,0.0,,0.0,100.0,23.64,0.2258,37.31,2.3729
2024-06-12,714128.0,865523.14,2.49,4.1,1.37,0.96,1.0,719458.96,204874.0,593613.0,248307.29,,,6539.0,0.01,,,,0.12,24258.0,89412.0,,,0.01,6539.0,,,3000.0,0.24,0.01,,,100.0,83.65,0.0,0.0,,0.0,100.0,15.56,0.2388,42.2,2.9159
2024-06-13,688089.0,816073.55,2.4,3.8,1.32,0.95,1.0,709152.1,182335.0,597936.0,216249.31,,,7823.0,0.02,,,,0.03,16323.0,30362.0,,,0.02,7823.0,,,12000.0,0.22,0.01,,,100.0,87.38,0.0,0.0,,0.0,100.0,14.76,0.2581,45.58,3.2975
2024-06-14,610426.0,671468.6,2.13,3.38,1.17,0.83,1.0,639166.0,122548.0,581060.0,134802.8,,,,0.0,,,,0.07,1977.0,60787.0,,,0.0,,,1000.0,18853.0,0.14,0.03,,,100.0,76.27,0.0,0.0,,0.0,100.0,16.43,0.3114,51.73,3.799
2024-06-17,697171.0,739001.26,2.43,3.79,1.34,0.8,1.0,638451.78,194040.0,602313.0,205682.4,,,6000.0,0.0,,,,,21500.0,,,,0.0,6000.0,,65492.0,247.0,0.21,0.0,,,100.0,84.85,0.0,0.0,,0.0,100.0,16.48,0.2331,41.65,3.0485
2024-06-18,644723.0,774957.05,2.25,3.43,1.24,0.74,1.0,688411.84,174683.0,572722.0,209968.97,,,4800.0,0.0,,,,0.03,6300.0,24157.0,,,0.0,4800.0,,,35891.0,0.19,0.04,,,100.0,76.31,0.0,0.0,,0.0,100.0,18.25,0.2658,45.51,2.8166
2024-06-19,626324.0,706493.47,2.18,3.23,1.2,0.75,1.0,614098.99,186592.0,544414.0,210475.78,,,2000.0,,,,,0.06,,50878.0,,,,2000.0,,60787.0,28308.0,0.22,0.02,,,100.0,83.02,0.0,0.0,,0.0,100.0,17.4,0.2576,43.95,2.7868
2024-06-20,576403.0,708975.69,2.01,2.94,1.11,0.68,1.0,634736.58,170539.0,516046.0,209762.97,,,4200.0,0.01,,,,0.03,9584.0,23528.0,,,0.01,4200.0,,3275.0,37952.0,0.19,0.06,,,100.0,75.83,0.0,0.0,,0.0,100.0,21.05,0.2697,44.62,2.563
2024-06-21,488477.0,578356.77,1.7,2.45,0.94,0.61,0.0,559571.42,126048.0,472611.0,149240.83,,,,,,,,0.05,,44491.0,,,,,,,43435.0,0.16,0.03,,,100.0,69.57,0.0,0.0,,0.0,100.0,19.32,0.3023,49.53,2.6961
2024-06-24,539031.0,620963.71,1.88,2.7,1.04,0.65,1.0,601451.14,125120.0,522093.0,144138.24,,,,0.07,,,,0.0,62000.0,928.0,,,0.07,,,,12518.0,0.15,0.02,,,100.0,99.49,0.0,0.0,,0.0,100.0,21.03,0.2594,43.13,4.286
2024-06-25,534403.0,638077.18,1.86,2.68,1.03,0.64,1.0,617733.81,121320.0,517365.0,144856.08,,,,0.0,,,,0.0,2472.0,3800.0,,,0.0,,,,7200.0,0.14,0.02,,,100.0,99.42,0.0,0.0,,0.0,100.0,20.51,0.2536,42.53,4.3794
2024-06-26,535903.0,628078.32,1.87,2.72,1.03,0.65,1.0,608109.78,122820.0,518865.0,143945.04,,,1500.0,0.01,,,,,5000.0,,,,0.01,1500.0,,,3500.0,0.15,0.0,,,100.0,99.47,0.0,0.0,,0.0,100.0,20.75,0.2489,41.72,4.34
2024-06-27,551124.0,630485.86,1.92,2.9,1.06,0.66,1.0,611680.78,122620.0,534686.0,140277.28,,,,0.01,,,,0.0,15821.0,200.0,,,0.01,,,,,0.14,,,,100.0,99.46,0.0,0.0,,0.0,100.0,19.99,0.2403,41.04,4.4703
2024-06-28,562078.0,627279.05,1.96,3.08,1.08,0.66,1.0,608934.24,125620.0,545640.0,140191.92,,,3000.0,0.01,,,,,12954.0,,,,0.01,3000.0,,,2000.0,0.14,0.0,,,100.0,99.47,0.0,0.0,,0.0,100.0,19.56,0.2515,42.82,4.4509
2024-07-01,552778.0,592578.02,1.93,3.09,1.06,0.64,1.0,574956.48,125620.0,536340.0,134664.64,,,,,,,,,,,,,,,,,9300.0,0.14,0.02,,,100.0,99.42,0.0,0.0,,0.0,100.0,19.78,0.2467,42.05,4.3748
2024-07-02,559291.0,587255.55,1.95,3.11,1.07,0.63,1.0,569995.65,132133.0,542853.0,138739.65,,,6513.0,0.0,,,,,6513.0,,,,0.0,6513.0,,,,0.14,,,,100.0,99.48,0.0,0.0,,0.0,100.0,19.37,0.2446,41.84,4.2109
2024-07-03,562491.0,591740.53,1.96,3.11,1.08,0.62,1.0,574447.76,132133.0,546053.0,139003.92,,,,0.0,,,,,3200.0,,,,0.0,,,,,0.14,,,,100.0,99.44,0.0,0.0,,0.0,100.0,19.51,0.2464,42.07,4.2331
2024-07-04,565042.0,606855.11,1.97,3.15,1.09,0.62,1.0,589200.7,137860.0,548604.0,148061.64,,,12000.0,0.01,,,,0.01,5727.0,6273.0,,,0.01,12000.0,,,3176.0,0.14,0.0,,,100.0,95.11,0.0,0.0,,0.0,100.0,19.38,0.2415,41.31,3.8981
2024-07-05,567842.0,629168.94,1.98,3.18,1.09,0.64,1.0,610955.63,137860.0,551404.0,152748.88,,,,0.0,,,,,2800.0,,,,0.0,,,,,0.15,,,,100.0,99.36,0.0,0.0,,0.0,100.0,19.07,0.2388,41.08,4.0924
2024-07-08,567842.0,654153.98,1.98,3.17,1.09,0.65,1.0,635217.41,137860.0,551404.0,158814.72,,,,,,,,,,,,,,,,,,0.15,,,,100.0,89.66,0.0,0.0,,0.0,100.0,19.21,0.2376,40.84,3.6932
2024-07-09,568168.0,644302.51,1.98,3.32,1.09,0.67,1.0,625661.82,134460.0,551730.0,152477.64,,,,0.01,,,,0.0,326.0,3400.0,,,0.01,,,,,0.16,,,,100.0,89.51,0.0,0.0,,0.0,100.0,19.44,0.237,40.61,3.7822
2024-07-10,601108.0,669634.31,2.1,3.69,1.15,0.7,1.0,635169.38,152460.0,570170.0,169840.44,,,18000.0,0.02,,,,,18440.0,,,,0.02,18000.0,,,,0.17,,,,100.0,99.18,0.0,0.0,,0.0,100.0,18.72,0.2487,42.62,3.9104
2024-07-11,601108.0,646792.21,2.1,3.73,1.15,0.69,1.0,613502.92,152460.0,570170.0,164046.96,,,,,,,,,,,,,,,,,,0.17,,,,100.0,94.86,0.0,0.0,,0.0,100.0,18.62,0.2492,42.7,3.7401
2024-07-12,601108.0,646792.21,2.1,3.64,1.15,0.67,1.0,613502.92,152460.0,570170.0,164046.96,,,,,,,,,,,,,,,,,,0.16,,,,100.0,94.78,0.0,0.0,,0.0,100.0,18.5,0.2504,42.97,3.737
2024-07-15,616610.0,653606.6,2.15,3.68,1.18,0.69,1.0,620812.32,152460.0,585672.0,161607.6,,,,0.02,,,,,15502.0,,,,0.02,,,,,0.16,,,,100.0,94.27,0.0,0.0,,0.0,100.0,18.11,0.2587,44.25,3.8127
2024-07-16,612424.0,629571.87,2.11,4.36,1.17,0.68,1.0,594059.61,156067.0,577879.0,160436.88,,,,,,,,0.0,,2393.0,,,,,,6000.0,7793.0,0.17,0.01,,,100.0,96.64,0.0,0.0,,0.0,100.0,18.11,0.2565,44.0,3.7922
2024-07-17,611670.0,654486.9,2.11,4.48,1.17,0.66,1.0,617927.14,155690.0,577502.0,166588.3,,,,0.01,,,,0.0,5000.0,377.0,,,0.01,,,,5377.0,0.16,0.02,,,100.0,96.31,0.0,0.0,,0.0,100.0,17.0,0.2537,44.02,3.7838
2024-07-18,630921.0,682656.52,2.18,4.85,1.2,0.7,1.0,645686.75,155690.0,596753.0,168456.58,,,,0.02,,,,,20000.0,,,,0.02,,,,749.0,0.17,0.0,,,100.0,96.31,0.0,0.0,,0.0,100.0,16.83,0.24,42.55,3.9029
2024-07-19,628631.0,667606.12,2.17,5.28,1.2,0.71,1.0,631319.71,155690.0,594463.0,165342.78,,,,,,,,,,,,,,,,,2290.0,0.17,0.0,,,100.0,96.45,0.0,0.0,,0.0,100.0,16.89,0.2378,42.17,3.8943
2024-07-22,626087.0,664904.39,2.16,5.97,1.2,0.69,1.0,628726.3,155588.0,592021.0,165234.46,,,,,,,,0.0,,102.0,,,,,,,2442.0,0.17,0.01,,,100.0,96.25,0.0,0.0,,0.0,100.0,16.83,0.2368,42.06,3.873
2024-07-23,621931.0,660490.72,2.15,6.32,1.19,0.69,1.0,623210.27,156626.0,586827.0,166336.81,,,1038.0,0.0,,,,,768.0,,,,0.0,1038.0,,,5962.0,0.17,0.01,,,100.0,96.89,0.0,0.0,,0.0,100.0,17.08,0.2331,41.45,3.8473
2024-07-24,615757.0,656396.96,2.12,6.62,1.18,0.68,1.0,619601.84,156039.0,581240.0,166337.57,,,,,,,,0.0,,587.0,,,,,,,5587.0,0.17,0.01,,,100.0,96.53,0.0,0.0,,0.0,100.0,17.24,0.2361,41.76,3.8091
2024-07-25,613530.0,638071.2,2.12,7.26,1.17,0.68,1.0,603060.64,154665.0,579866.0,160851.6,,,,,,,,0.0,,1374.0,,,,,,,1374.0,0.16,0.0,,,100.0,95.81,0.0,0.0,,0.0,100.0,17.3,0.2358,41.68,3.8008
2024-07-26,613522.0,633154.7,2.12,7.34,1.17,0.67,1.0,598413.46,154657.0,579858.0,159606.02,,,,,,,,0.0,,8.0,,,,,,,8.0,0.16,0.0,,,100.0,95.67,0.0,0.0,,0.0,100.0,17.19,0.2362,41.8,3.7953
2024-07-29,613463.0,631866.89,2.12,8.02,1.17,0.67,1.0,597192.97,154598.0,579799.0,159235.94,,,,,,,,0.0,,59.0,,,,,,,59.0,0.16,0.0,,,100.0,95.64,0.0,0.0,,0.0,100.0,17.18,0.2362,41.79,3.7949
2024-07-30,611317.0,627211.24,2.11,8.54,1.17,0.66,1.0,592671.98,152452.0,577653.0,156415.75,,,,,,,,0.0,,2146.0,,,,,,,2146.0,0.16,0.0,,,100.0,94.26,0.0,0.0,,0.0,100.0,17.22,0.2354,41.67,3.7797
2024-07-31,611040.0,631815.36,2.11,9.27,1.17,0.66,1.0,597006.78,152175.0,577376.0,157348.95,,,,,,,,0.0,,277.0,,,,,,,277.0,0.16,0.0,,,100.0,94.09,0.0,0.0,,0.0,100.0,17.16,0.2352,41.67,3.7779
2024-08-01,610166.0,630911.64,2.11,9.93,1.16,0.65,1.0,600645.43,146301.0,580895.0,151275.23,,,,0.01,,,,0.01,5000.0,5874.0,,,0.01,,,,1481.0,0.15,0.01,,,100.0,75.67,0.0,0.0,,0.0,100.0,17.62,0.2272,40.2,3.156
2024-08-02,604803.0,604803.0,2.09,10.75,1.15,0.64,1.0,575532.0,145331.0,575532.0,145331.0,,,,,,,,0.0,,970.0,,,,,,,5363.0,0.15,0.01,,,100.0,90.68,0.0,0.0,,0.0,100.0,17.69,0.23,40.55,3.7736
2024-08-05,608115.0,569195.64,2.1,10.97,1.16,0.63,1.0,541797.98,150393.0,578844.0,140767.85,,,5062.0,0.0,,,,,3312.0,,,,0.0,5062.0,,,,0.15,,,,100.0,93.56,0.0,0.0,,0.0,100.0,17.56,0.2301,40.65,3.7832
2024-08-06,617846.0,600546.31,2.13,11.05,1.18,0.61,1.0,572094.9,150393.0,588575.0,146182.0,,,,0.0,,,,,9731.0,,,,0.0,,,,,0.14,,,,100.0,92.98,0.0,0.0,,0.0,100.0,16.93,0.2347,41.53,3.82
2024-08-07,617386.0,611212.14,2.13,11.52,1.18,0.62,1.0,578457.99,152069.0,584301.0,150548.31,,,3814.0,,,,,0.0,,2138.0,,,,3814.0,,,4274.0,0.15,0.0,,,100.0,94.02,0.0,0.0,,0.0,100.0,17.3,0.2327,41.16,3.8172
2024-08-08,616464.0,597970.08,2.13,12.03,1.18,0.63,1.0,565877.63,151147.0,583379.0,146612.59,,,,0.0,,,,0.0,1300.0,922.0,,,0.0,,,,2222.0,0.15,0.0,,,100.0,93.59,0.0,0.0,,0.0,100.0,17.45,0.2315,40.89,3.8169
2024-08-09,615644.0,592865.17,2.12,12.21,1.18,0.62,1.0,561004.32,150327.0,582559.0,144764.9,,,,0.0,,,,0.0,2609.0,820.0,,,0.0,,,,3429.0,0.15,0.01,,,100.0,92.94,0.0,0.0,,0.0,100.0,17.31,0.2286,40.44,3.8064
2024-08-12,617516.0,605165.68,2.13,12.59,1.18,0.62,1.0,572742.38,152199.0,584431.0,149155.02,,,2772.0,0.0,,,,0.0,2300.0,900.0,,,0.0,2772.0,,,428.0,0.15,0.0,,,100.0,94.63,0.0,0.0,,0.0,100.0,17.23,0.227,40.19,3.8393
2024-08-13,615124.0,586828.3,2.12,13.33,1.17,0.62,1.0,555265.21,151593.0,582039.0,144619.72,,,,,,,,0.0,,606.0,,,,,,,2392.0,0.15,0.0,,,100.0,94.39,0.0,0.0,,0.0,100.0,17.39,0.2274,40.17,3.83
2024-08-14,613116.0,600240.56,2.12,13.77,1.17,0.61,1.0,568731.45,151956.0,580931.0,148764.92,,,1263.0,,,,,0.0,,900.0,,,,1263.0,,,1108.0,0.14,0.0,,,100.0,94.47,0.0,0.0,,0.0,100.0,17.25,0.2267,40.14,3.8118
