,SRIJ FP Equity_DX_SI_QTY,SRIJ FP Equity_DX_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIJ FP Equity_DX_SI_MV,SRIJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SUPPLY_SI_QTY,SRIJ FP Equity_DX_BROKER_SI_QTY,SRIJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIJ FP Equity_DX_BROKER_SI_MV_INC_x,SRIJ FP Equity_DX_BROKER_SI_QTY_ADD,SRIJ FP Equity_DX_SUPPLY_SI_MV_DEC,SRIJ FP Equity_DX_BROKER_SI_QTY_INC,SRIJ FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIJ FP Equity_DX_BROKER_SI_MV_INC_y,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIJ FP Equity_DX_BROKER_SI_MV_ADD,SRIJ FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIJ FP Equity_DX_BROKER_SI_QTY_DEC,SRIJ FP Equity_DX_SUPPLY_SI_MV,SRIJ FP Equity_DX_BROKER_SI_MV_DEC,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIJ FP Equity_DX_BROKER_SI_CON_RATIO,SRIJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIJ FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIJ FP Equity_PX_LAST
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5661
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8403
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0263
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2601
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1855
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2475
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.362
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6325
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6917
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9736
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9415
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7161
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5726
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4725
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6085
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2661
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6181
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6909
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9408
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3489
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2335
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1077
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2803
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9753
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9812
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.993
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8596
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9708
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6857
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1954
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2125
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0899
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9961
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9359
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9821
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5766
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2423
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6913
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8549
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7964
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5075
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5887
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.437
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.268
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2653
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1707
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3479
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1711.73,0.0,0.0,0.0,,0.0,21.3966
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,80.0,1699.06,0.0,0.0,0.0,,0.0,21.2383
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4294.0,91071.02,0.09,0.0,0.0,,0.0,21.2089
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5318.0,112248.09,0.11,0.0,0.0,,0.0,21.1072
2022-09-28,10000.0,211579.0,4.15,0.18,0.21,105789.5,5000.0,5000.0,105789.5,,,5000.0,,,,,,0.11,5000.0,,0.11,,100.0,55.37,0.0,0.0,0.0,100.0,1.0,100.0,1.1074,21.1579
2022-09-29,5000.0,103861.0,2.07,0.09,0.11,103861.0,0.0,5000.0,0.0,,,,0.11,,5000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.1248,20.7722
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5000.0,0.0,0.11,0.0,0.0,40080.0,839154.96,0.83,0.0,0.0,,0.0,20.937
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,841952.54,0.84,0.0,0.0,,0.0,21.0068
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,849114.84,0.84,0.0,0.0,,0.0,21.1855
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,850950.5,0.85,0.0,0.0,,0.0,21.2313
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,852505.61,0.85,0.0,0.0,,0.0,21.2701
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,846525.67,0.85,0.0,0.0,,0.0,21.1209
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,844890.41,0.85,0.0,0.0,,0.0,21.0801
2022-10-11,42400.0,887521.04,14.08,0.75,0.89,443760.52,21200.0,21200.0,443760.52,,,21200.0,,,,,,0.44,21200.0,,0.44,,100.0,52.89,0.0,0.0,0.0,100.0,1.0,100.0,1.0579,20.9321
2022-10-12,42400.0,880045.92,14.11,0.75,0.89,440022.96,21200.0,21200.0,440022.96,,,,,,,,,,,,0.44,,100.0,52.89,0.0,0.0,0.0,100.0,1.0,100.0,1.0579,20.7558
2022-10-13,52000.0,1068282.8,17.29,0.92,1.08,534141.4,26000.0,26000.0,534141.4,4800.0,0.1,,,4800.0,,0.1,4800.0,,,,0.54,,100.0,64.87,0.0,0.0,0.0,100.0,1.0,100.0,1.2974,20.5439
2022-10-14,52000.0,1066213.2,17.27,0.92,1.07,533106.6,26000.0,26000.0,533106.6,,,,,,,,,,,,0.53,,100.0,64.87,0.0,0.0,0.0,100.0,1.0,100.0,1.2974,20.5041
2022-10-17,52000.0,1068574.0,16.84,0.92,1.07,534287.0,26000.0,26000.0,534287.0,,,,,,,,,,,,0.53,,100.0,64.87,0.0,0.0,0.0,100.0,1.0,100.0,1.2974,20.5495
2022-10-18,63500.0,1298428.95,20.56,1.16,1.3,531640.2,37500.0,26000.0,766788.75,11500.0,,,,,,,11500.0,,,,0.77,,100.0,93.56,0.0,0.0,0.0,100.0,1.0,100.0,1.5843,20.4477
2022-10-19,63500.0,1303362.9,20.35,1.16,1.3,533660.4,37500.0,26000.0,769702.5,,,,,,,,,,,,0.77,,100.0,93.56,0.0,0.0,0.0,100.0,1.0,100.0,1.5843,20.5254
2022-10-20,11500.0,236854.0,3.69,0.21,0.24,0.0,11500.0,0.0,236854.0,,,,0.53,,26000.0,,,,,26000.0,0.24,0.53,28.75,28.69,28500.0,586986.0,0.58,28.75,1.0,100.0,0.2869,20.596
2022-10-21,11500.0,236926.45,3.67,0.21,0.24,0.0,11500.0,0.0,236926.45,,,,,,,,,,,,0.24,,28.75,28.69,28500.0,587165.55,0.59,28.75,1.0,100.0,0.2869,20.6023
2022-10-24,11500.0,234528.7,3.65,0.21,0.24,0.0,11500.0,0.0,234528.7,,,,,,,,,,,,0.24,,28.75,28.69,28500.0,581223.3,0.59,28.75,1.0,100.0,0.2869,20.3938
2022-10-25,11500.0,237808.5,3.64,0.21,0.23,0.0,11500.0,0.0,237808.5,,,,,,,,,,,,0.23,,28.75,28.69,28500.0,589351.5,0.58,28.75,1.0,100.0,0.2869,20.679
2022-10-26,39500.0,819443.3,12.51,0.72,0.82,0.0,39500.0,0.0,819443.3,28000.0,,,,,,,28000.0,,,,0.82,,100.0,98.55,0.0,0.0,0.0,100.0,1.0,100.0,0.9855,20.7454
2022-10-27,39500.0,817614.45,12.5,0.72,0.82,0.0,39500.0,0.0,817614.45,,,,,,,,,,,,0.82,,100.0,98.55,0.0,0.0,0.0,100.0,1.0,100.0,0.9855,20.6991
2022-10-28,67500.0,1395670.5,21.02,1.17,1.4,578944.8,39500.0,28000.0,816725.7,,,28000.0,,,,,,0.58,,,0.82,,100.0,98.55,0.0,0.0,0.0,100.0,1.0,100.0,1.6841,20.6766
2022-10-31,56000.0,1161120.8,29.34,1.0,1.16,580560.4,28000.0,28000.0,580560.4,,,,0.24,,11500.0,,,,,,0.58,,100.0,69.86,0.0,0.0,0.0,100.0,1.0,100.0,1.3972,20.7343
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.58,,28000.0,,,,,28000.0,0.0,0.58,0.0,0.0,40080.0,839724.1,0.83,0.0,0.0,,0.0,20.9512
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,840850.34,0.83,0.0,0.0,,0.0,20.9793
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,840357.36,0.84,0.0,0.0,,0.0,20.967
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,65080.0,1350592.22,1.37,0.0,0.0,,0.0,20.7528
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,65080.0,1355564.34,1.35,0.0,0.0,,0.0,20.8292
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,846685.99,0.83,0.0,0.0,,0.0,21.1249
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,837447.55,0.85,0.0,0.0,,0.0,20.8944
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,858734.04,0.84,0.0,0.0,,0.0,21.4255
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,864870.29,0.86,0.0,0.0,,0.0,21.5786
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,857736.05,0.86,0.0,0.0,,0.0,21.4006
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,863703.96,0.85,0.0,0.0,,0.0,21.5495
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,850096.8,0.86,0.0,0.0,,0.0,21.21
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1426033.6,1.43,0.0,0.0,,0.0,21.2587
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1430279.76,1.43,0.0,0.0,,0.0,21.322
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1423799.83,1.43,0.0,0.0,,0.0,21.2254
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1443367.07,1.42,0.0,0.0,,0.0,21.5171
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1456635.49,1.46,0.0,0.0,,0.0,21.7149
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1466295.01,1.46,0.0,0.0,,0.0,21.8589
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1459734.59,1.47,0.0,0.0,,0.0,21.7611
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1461740.28,1.46,0.0,0.0,,0.0,21.791
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1452047.22,1.46,0.0,0.0,,0.0,21.6465
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1451061.14,1.47,0.0,0.0,,0.0,21.6318
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1456051.9,1.45,0.0,0.0,,0.0,21.7062
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1448337.7,1.46,0.0,0.0,,0.0,21.5912
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1433352.02,1.45,0.0,0.0,,0.0,21.3678
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,67080.0,1423638.84,1.43,0.0,0.0,,0.0,21.223
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,849880.37,0.85,0.0,0.0,,0.0,21.2046
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40080.0,849896.4,0.85,0.0,0.0,,0.0,21.205
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,365862.14,0.36,0.0,0.0,,0.0,21.4205
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,362251.43,0.37,0.0,0.0,,0.0,21.2091
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,362143.82,0.36,0.0,0.0,,0.0,21.2028
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,365655.47,0.36,0.0,0.0,,0.0,21.4084
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,354930.94,0.37,0.0,0.0,,0.0,20.7805
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,355885.71,0.35,0.0,0.0,,0.0,20.8364
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,354954.85,0.36,0.0,0.0,,0.0,20.7819
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,362370.99,0.36,0.0,0.0,,0.0,21.2161
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,359370.03,0.36,0.0,0.0,,0.0,21.0404
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,359508.38,0.36,0.0,0.0,,0.0,21.0485
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,356464.72,0.36,0.0,0.0,,0.0,20.8703
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,356464.72,0.36,0.0,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,355538.99,0.36,0.0,0.0,,0.0,20.8161
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,353019.69,0.35,0.0,0.0,,0.0,20.6686
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,352946.24,0.35,0.0,0.0,,0.0,20.6643
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,350720.72,0.35,0.0,0.0,,0.0,20.534
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,350720.72,0.35,0.0,0.0,,0.0,20.534
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,357472.44,0.35,0.0,0.0,,0.0,20.9293
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,351976.1,0.36,0.0,0.0,,0.0,20.6075
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,347473.81,0.35,0.0,0.0,,0.0,20.3439
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,350763.42,0.35,0.0,0.0,,0.0,20.5365
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,353620.9,0.35,0.0,0.0,,0.0,20.7038
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,348056.24,0.35,0.0,0.0,,0.0,20.378
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,350882.98,0.35,0.0,0.0,,0.0,20.5435
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,354743.06,0.35,0.0,0.0,,0.0,20.7695
2023-01-13,24200.0,505639.64,4.78,0.39,0.5,252819.82,12100.0,12100.0,252819.82,,,12100.0,,,,,,0.25,12100.0,,0.25,,100.0,70.84,0.0,0.0,0.0,100.0,1.0,100.0,1.4169,20.8942
2023-01-16,24200.0,505583.98,4.79,0.4,0.51,252791.99,12100.0,12100.0,252791.99,,,,,,,,,,,,0.25,,100.0,70.84,0.0,0.0,0.0,100.0,1.0,100.0,1.4169,20.8919
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,,12100.0,,,,,12100.0,0.0,0.25,0.0,0.0,17080.0,361122.44,0.36,0.0,0.0,,0.0,21.143
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,364816.84,0.36,0.0,0.0,,0.0,21.3593
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,364102.9,0.37,0.0,0.0,,0.0,21.3175
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,363841.58,0.36,0.0,0.0,,0.0,21.3022
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,361552.86,0.36,0.0,0.0,,0.0,21.1682
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,365705.0,0.36,0.0,0.0,,0.0,21.4113
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,367358.35,0.37,0.0,0.0,,0.0,21.5081
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,368152.57,0.37,0.0,0.0,,0.0,21.5546
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,368205.52,0.37,0.0,0.0,,0.0,21.5577
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,369194.45,0.37,0.0,0.0,,0.0,21.6156
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,368302.87,0.37,0.0,0.0,,0.0,21.5634
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,364934.7,0.37,0.0,0.0,,0.0,21.3662
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,367547.94,0.37,0.0,0.0,,0.0,21.5192
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,368362.65,0.37,0.0,0.0,,0.0,21.5669
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,366430.9,0.37,0.0,0.0,,0.0,21.4538
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,367477.91,0.37,0.0,0.0,,0.0,21.5151
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,370123.6,0.37,0.0,0.0,,0.0,21.67
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,371580.52,0.37,0.0,0.0,,0.0,21.7553
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,371860.64,0.37,0.0,0.0,,0.0,21.7717
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,368639.35,0.37,0.0,0.0,,0.0,21.5831
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,368868.22,0.37,0.0,0.0,,0.0,21.5965
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,363254.02,0.37,0.0,0.0,,0.0,21.2678
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,363113.97,0.36,0.0,0.0,,0.0,21.2596
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,360111.3,0.36,0.0,0.0,,0.0,21.0838
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17080.0,360797.92,0.36,0.0,0.0,,0.0,21.124
