,RI FP Equity_DX_SI_QTY,RI FP Equity_DX_SHORT_INTEREST_VALUE,RI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RI FP Equity_DX_SI_MV,RI FP Equity_DX_DSS,RI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RI FP Equity_DX_SUPPLY_SI_QTY,RI FP Equity_DX_BROKER_SI_QTY,RI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RI FP Equity_DX_BROKER_SI_MV_NEW_x,RI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RI FP Equity_DX_SUPPLY_SI_QTY_INC_x,RI FP Equity_DX_BROKER_SI_MV_INC_x,RI FP Equity_DX_SUPPLY_SI_MV_NEW,RI FP Equity_DX_BROKER_SI_QTY_ADD,RI FP Equity_DX_BROKER_SI_QTY_NEW,RI FP Equity_DX_SUPPLY_SI_MV_DEC,RI FP Equity_DX_BROKER_SI_QTY_INC,RI FP Equity_DX_SUPPLY_SI_QTY_DEC,RI FP Equity_DX_BROKER_SI_MV_NEW_y,RI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RI FP Equity_DX_BROKER_SI_MV_INC_y,RI FP Equity_DX_SUPPLY_SI_QTY_INC_y,RI FP Equity_DX_BROKER_SI_MV_ADD,RI FP Equity_DX_SUPPLY_SI_QTY_ADD,RI FP Equity_DX_BROKER_SI_QTY_DEC,RI FP Equity_DX_SUPPLY_SI_MV,RI FP Equity_DX_BROKER_SI_MV_DEC,RI FP Equity_DX_SUPPLY_SI_MV_RMV,RI FP Equity_DX_BROKER_SI_MV_RMV,RI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RI FP Equity_DX_UTILIZATION_QUANTITY,RI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RI FP Equity_DX_ACTIVE_UTILIZATION_MV,RI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RI FP Equity_DX_BROKER_SI_CON_RATIO,RI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RI FP Equity_DX_DEMAND_SUPPLY_RATIO,RI FP Equity_PX_LAST
2019-05-24,2358773.0,384008244.4,1.39,6.3,0.89,390.52,0.0,347173279.2,1187528.0,2132514.0,193329558.4,,,231.0,2.01,,23175.0,,0.05,12460.0,232.0,,,2.01,231.0,3.94,12461.0,10233.0,191.93,1.74,,,2.48,2.48,46718388.0,7605753566.4,,7552.71,2.48,35.97,0.3377,45.09,0.0492,162.8
2019-05-27,2538473.0,413898022.65,1.49,6.73,0.96,420.27,0.0,346035145.2,1352199.0,2122264.0,220476046.95,,,,,,3994.0,,5.26,,35329.0,,,,,0.65,200000.0,14244.0,220.01,2.21,,,2.82,2.82,46573428.0,7593797435.4,,7582.19,2.82,33.26,0.2963,41.85,0.053,163.05
2019-05-28,2576499.0,418681087.5,1.52,6.94,0.97,425.73,0.0,343382487.5,1475269.0,2113123.0,239731212.5,,,68823.0,2.0,,,,0.08,12162.0,524.0,,,2.0,68823.0,,54771.0,21303.0,240.53,3.36,,,3.08,3.08,46386448.0,7537797800.0,,7559.07,3.08,33.35,0.2971,41.93,0.0538,162.5
2019-05-29,3156182.0,507356256.5,1.86,8.36,1.19,517.65,1.0,429727188.0,1630838.0,2673264.0,262157208.5,,,43433.0,94.66,,,,2.03,583316.0,12359.0,,,94.66,43433.0,,124495.0,23175.0,265.01,3.94,,,3.4,3.4,46278064.0,7439198788.0,,7506.33,3.41,26.81,0.2743,42.14,0.0659,160.75
2019-05-30,3119099.0,504670218.2,1.84,8.13,1.18,512.28,1.0,423343066.2,1707109.0,2616459.0,276210236.2,,,179658.0,8.14,,,,16.85,50100.0,103387.0,,,8.14,179658.0,,,106905.0,274.61,18.21,,,3.56,3.56,46272760.0,7486932568.0,,7453.19,3.55,27.42,0.2785,43.09,0.065,161.8
2019-05-31,2933146.0,462850438.8,1.73,7.66,1.11,473.76,1.0,413397970.2,1510349.0,2619759.0,238333072.2,,,12844.0,0.48,,,,34.28,3300.0,213062.0,,,0.48,12844.0,,3458.0,,242.79,,,,3.15,3.15,46470308.0,7333014602.4,,7456.7,3.15,29.16,0.3104,45.77,0.0611,157.8
2019-06-03,2996245.0,476402955.0,1.76,7.66,1.13,482.76,1.0,423934545.0,1550663.0,2666255.0,246555417.0,,,23643.0,9.71,,322.0,,3.77,54000.0,21649.0,,,9.71,23643.0,0.05,38320.0,7826.0,244.38,2.86,,,3.24,3.24,46322168.0,7365224712.0,,7302.62,3.24,28.98,0.315,46.46,0.0626,159.0
2019-06-04,3089620.0,482907606.0,1.82,7.84,1.16,493.08,1.0,412346439.9,1650814.0,2638173.0,258022228.2,,,83781.0,,,8308.0,,7.52,,51331.0,,,,83781.0,1.3,67701.0,36390.0,261.73,7.19,,,3.45,3.45,46163168.0,7215303158.4,,7295.25,3.46,28.94,0.3147,46.51,0.0646,156.3
2019-06-05,3237849.0,514817991.0,1.91,8.3,1.22,520.55,1.0,418674507.0,1799043.0,2633173.0,286047837.0,,,24739.0,,,,,4.88,,27338.0,,,,24739.0,,150828.0,5000.0,281.87,0.0,,,3.76,3.76,46037556.0,7319971404.0,,7235.82,3.75,27.95,0.2931,44.69,0.0677,159.0
2019-06-06,3274287.0,515372773.8,1.93,8.33,1.23,524.9,1.0,420196771.4,1795713.0,2669611.0,282645226.2,,,18511.0,9.36,,2400.0,,3.37,52260.0,21959.0,,,9.36,18511.0,0.38,118.0,18222.0,284.9,2.92,,,3.76,3.76,46022380.0,7243922612.0,,7294.22,3.76,27.38,0.287,43.89,0.0685,157.4
2019-06-07,3283823.0,526068444.6,1.93,8.25,1.24,531.46,1.0,429199349.4,1807499.0,2679147.0,289561339.8,,,19033.0,2.42,,,,1.6,16500.0,7247.0,,,2.42,19033.0,,,6964.0,284.75,0.0,,,3.79,3.79,45941396.0,7359811639.2,,7256.87,3.78,27.33,0.2873,44.01,0.0688,160.2
2019-06-10,3343061.0,532883923.4,1.97,8.28,1.26,542.12,1.0,423828819.4,1879692.0,2658901.0,299622904.8,,,2312.0,,,,,2.87,,19650.0,,,,2312.0,,89531.0,20246.0,300.83,2.98,,,3.94,3.94,45881492.0,7313509824.8,,7348.49,3.93,26.6,0.276,42.85,0.07,159.4
2019-06-11,3267369.0,520165144.8,1.92,8.13,1.23,528.7,1.0,419476716.8,1841873.0,2634904.0,293226181.6,,,18687.0,0.38,,,,9.99,3000.0,61574.0,,,0.38,18687.0,,5068.0,26997.0,293.55,5.05,,,3.86,3.86,45877284.0,7303663612.8,,7307.31,3.86,26.83,0.2762,42.75,0.0685,159.2
2019-06-12,3260885.0,518806803.5,1.92,8.07,1.23,527.51,1.0,418181622.0,1838816.0,2628420.0,292555625.6,,,5031.0,0.09,,,,1.32,555.0,8643.0,,,0.09,5031.0,,555.0,7039.0,292.92,1.12,,,3.85,3.85,45958408.0,7311982712.8,,7323.0,3.85,26.77,0.2766,42.84,0.0682,159.1
2019-06-13,3548422.0,564021676.9,2.09,8.77,1.34,572.95,1.0,478502444.2,1801809.0,3010396.0,286397540.55,,,9146.0,16.23,,330900.0,,23.15,99277.0,145430.0,,,16.23,9146.0,52.65,99277.0,48201.0,286.87,8.28,,,3.8,3.8,45552932.0,7240638541.4,,7255.94,3.8,26.53,0.2336,37.29,0.0749,158.95
2019-06-14,3242136.0,511771167.6,1.91,8.09,1.22,522.13,1.0,436699443.95,1742801.0,2766547.0,275101137.85,,,8117.0,3.13,,,,10.9,20000.0,68226.0,,,3.13,8117.0,,1101.0,263849.0,277.12,43.1,,,3.68,3.68,45566724.0,7192707383.4,,7244.84,3.68,28.82,0.224,33.6,0.0685,157.85
2019-06-17,3187410.0,510304341.0,1.88,8.01,1.2,516.03,1.0,433682242.1,1742548.0,2708821.0,278981934.8,,,,,,,,0.04,,253.0,,,,,,,57726.0,275.22,5.5,,,3.68,3.68,45644620.0,7307703662.0,,7236.22,3.66,29.29,0.2241,33.19,0.0673,160.1
2019-06-18,4349316.0,708721042.2,2.56,10.76,1.64,721.73,1.0,629072874.65,3249091.0,3860527.0,529439378.45,,,19810.0,39.13,,991048.0,,30.33,189419.0,194783.0,,,39.13,19810.0,167.07,1681516.0,28761.0,521.51,4.54,,,6.87,6.87,44017016.0,7172572757.2,,7088.65,6.85,24.08,0.194,25.46,0.092,162.95
2019-06-19,8335865.0,1353327682.75,4.91,20.3,3.14,1374.9,1.0,690794379.5,6763839.0,4254970.0,1098109261.65,,,209496.0,147.43,,,,105.3,853753.0,659585.0,,,147.43,209496.0,,3964837.0,459310.0,1099.55,78.84,,,14.31,14.31,40503128.0,6575682830.8,,6582.03,14.31,29.58,0.2435,35.25,0.1764,162.35
2019-06-20,12562314.0,2057078917.5,7.39,30.81,4.73,2087.76,1.0,1383256837.5,6801988.0,8447370.0,1113825535.0,,,42684.0,36.76,,4000000.0,,6.78,240400.0,39981.0,,,36.76,42684.0,679.12,35446.0,48000.0,1100.0,7.99,,,14.39,14.39,40456612.0,6624770215.0,,6568.52,14.34,21.01,0.3714,56.01,0.2658,163.75
2019-06-21,12450356.0,2026917956.8,7.33,30.55,4.69,2078.58,1.0,1365362086.0,6651753.0,8386745.0,1082905388.4,,,3401.0,,,1353.0,,27.47,,170556.0,,,,3401.0,0.22,16920.0,61978.0,1082.83,11.04,,,14.07,14.07,40634960.0,6615371488.0,,6624.21,14.05,20.64,0.3762,56.59,0.2633,162.8
2019-06-24,14927136.0,2440586736.0,8.78,34.76,5.62,2476.98,2.0,1626715455.0,7417749.0,9949330.0,1212801961.5,,,17853.0,252.04,,2099.0,,1.1,1560835.0,6057.0,,,252.04,17853.0,0.34,754200.0,349.0,1202.62,0.0,,,15.68,15.68,39877988.0,6520051038.0,,6481.61,15.65,32.59,0.3402,47.26,0.3156,163.5
2019-06-25,15375559.0,2506216117.0,9.05,35.57,5.79,2577.44,2.0,1606039489.0,7960349.0,9853003.0,1297536887.0,,,5075.0,31.48,,,,7.91,160000.0,50075.0,,,31.48,5075.0,,594803.0,256327.0,1310.89,41.73,1.17,,16.85,16.85,39296056.0,6405257128.0,7203.0,6412.63,16.97,32.64,0.3654,49.92,0.3254,163.0
2019-06-26,15699896.0,2547308126.0,9.24,36.61,5.92,2610.93,2.0,1588906137.5,8543386.0,9792950.0,1386164378.5,,,377011.0,,,,,27.58,,167985.0,,,,377011.0,,374011.0,60053.0,1392.42,9.84,,,18.2,18.2,38394672.0,6229535532.0,,6252.87,18.21,32.03,0.3756,51.37,0.3345,162.25
2019-06-27,17704692.0,2857537288.8,10.42,41.09,6.67,2932.35,2.0,1858038414.0,9012309.0,11512010.0,1454586672.6,,,84407.0,239.06,,294443.0,,38.08,1424617.0,232979.0,,,239.06,84407.0,47.35,617495.0,,1459.93,,,,19.09,19.09,38199496.0,6165398654.4,,6190.87,19.08,28.44,0.3807,54.01,0.375,161.4
2019-06-28,17661332.0,2862018850.6,10.39,41.57,6.65,2917.27,2.0,1862441460.25,8995609.0,11493005.0,1457738438.45,,,216.0,1.28,,,,4.15,7654.0,24570.0,,,1.28,216.0,,7654.0,26659.0,1452.98,4.19,,,19.06,19.06,38208712.0,6191721779.6,,6173.76,19.05,28.39,0.3791,53.87,0.3741,162.05
2019-07-01,18501546.0,3012976766.1,10.89,43.15,6.97,3098.11,2.0,1831923588.95,9936634.0,11249147.0,1618180846.9,,,22504.0,27.88,,2000.0,,102.28,46661.0,636189.0,,,27.88,22504.0,0.32,1554710.0,292519.0,1621.32,46.71,,,20.97,20.97,37442000.0,6097429700.0,,6093.13,21.02,32.13,0.3741,51.39,0.3905,162.85
2019-07-02,18105460.0,2922221244.0,10.65,42.26,6.82,3033.19,2.0,1820860085.4,10343824.0,11281661.0,1669493193.6,,,129109.0,97.19,,,,78.72,554504.0,482863.0,,,97.19,129109.0,,760944.0,521990.0,1685.4,85.4,,,21.82,21.82,37052400.0,5980257360.0,,6028.34,21.85,34.95,0.3957,51.86,0.382,161.4
2019-07-03,18451504.0,3044498160.0,10.86,42.33,6.95,3079.97,2.0,1875918990.0,10562743.0,11369206.0,1742852595.0,,,78171.0,15.76,,,,43.22,90545.0,261947.0,,,15.76,78171.0,,402695.0,3000.0,1710.05,0.49,,,22.3,22.3,36810088.0,6073664520.0,,5983.16,22.23,34.28,0.3991,52.62,0.3895,165.0
2019-07-04,18198292.0,2976330656.6,10.71,41.74,6.86,3052.86,2.0,1818176681.85,10513589.0,11116947.0,1719497480.95,,,8458.0,,,,,9.8,,59612.0,,,,8458.0,,2000.0,252259.0,1728.11,41.54,,,22.28,22.28,36665332.0,5996615048.6,,6021.31,22.3,34.75,0.41,53.35,0.3857,163.55
2019-07-05,14659135.0,2350152526.86,8.63,33.97,5.52,2494.44,2.0,1873520043.88,10479363.0,11686128.0,1680051478.78,,,5034.0,134.26,,100.0,,22.33,685302.0,134171.0,,,134.26,5034.0,0.02,94911.0,116221.0,1718.21,19.08,,,22.1,22.1,36937384.0,5921801412.11,,6033.17,22.17,43.01,0.3787,43.24,0.3092,161.5
2019-07-08,14903225.0,2409106321.25,8.77,34.32,5.61,2495.49,2.0,1905080489.7,10637053.0,11785218.0,1719479617.45,,,2819.0,14.45,,,,0.84,100090.0,3944.0,,,14.45,2819.0,,158815.0,1000.0,1718.95,0.17,,,22.58,22.58,36465216.0,5894602166.4,,5891.87,22.59,42.27,0.3787,43.97,0.3164,161.65
2019-07-09,15170420.0,2464434729.0,8.93,34.45,5.72,2542.84,2.0,1957914491.85,10648040.0,12052413.0,1729774098.0,,,11565.0,46.27,,,,3.36,267195.0,20826.0,,,46.27,11565.0,,20248.0,,1721.89,,,,22.6,22.6,36469440.0,5924460528.0,,5904.38,22.58,41.51,0.3804,44.91,0.322,162.45
2019-07-10,15665764.0,2479107153.0,9.22,36.2,5.9,2617.2,2.0,1922998929.0,11004784.0,12151652.0,1741507068.0,,,29131.0,14.76,,3133.0,,36.42,97106.0,225520.0,,,14.76,29131.0,0.52,553133.0,1000.0,1776.34,0.16,,,23.22,23.22,36393572.0,5759282769.0,,5871.33,23.23,40.34,0.3567,43.23,0.3305,158.25
2019-07-11,14082834.0,2214525646.5,8.29,32.41,5.31,2300.28,2.0,1619279830.75,10084913.0,10297487.0,1585852569.25,,,12762.0,,,,,187.36,,1149263.0,,,,12762.0,,216630.0,1854165.0,1595.07,330.83,,,21.28,21.28,37303868.0,5866033243.0,,5893.88,21.3,36.23,0.3478,45.55,0.2972,157.25
2019-07-12,17102704.0,2690255339.2,10.06,38.49,6.44,2757.68,2.0,1563659368.7,9754429.0,9940619.0,1534371681.7,,,1743.0,0.16,,,,55.82,1000.0,350743.0,,,0.16,1743.0,,18516.0,357868.0,1532.49,69.52,,,20.59,20.59,37624596.0,5918348950.8,,5913.81,20.58,37.51,0.3501,44.61,0.361,157.3
2019-07-15,14822197.0,2331531588.1,8.72,34.43,5.58,2383.68,2.0,1479531396.2,7520488.0,9405794.0,1182972762.4,,,13580.0,0.16,,565.0,,376.54,1000.0,2398086.0,,,0.16,13580.0,0.09,150565.0,536390.0,1182.92,101.03,,,15.89,15.89,39809528.0,6262038754.4,,6261.08,15.89,30.66,0.359,50.59,0.3132,157.3
2019-07-16,15634793.0,2455444240.65,9.2,36.72,5.89,2516.81,2.0,1481296228.2,8307534.0,9432004.0,1304698214.7,,,263187.0,1.9,,14000.0,,28.41,12360.0,180314.0,,,1.9,263187.0,2.2,704173.0,150.0,1309.87,0.02,,,17.52,17.52,39107288.0,6141799580.4,,6161.28,17.53,29.36,0.3443,49.71,0.3297,157.05
2019-07-17,9625345.0,1511660432.25,5.66,23.02,3.63,1527.62,1.0,741498853.95,6942234.0,4721419.0,1090277849.7,,,3614.0,,,85000.0,,217.69,,1368914.0,,,,3614.0,13.35,,4795585.0,1089.8,794.67,,,14.62,14.62,40537080.0,6366348414.0,,6366.23,14.62,28.48,0.2482,36.95,0.2027,157.05
2019-07-18,9853306.0,1546969042.0,5.8,23.51,3.71,1566.68,1.0,976856355.0,6160805.0,6222015.0,967246385.0,,,93404.0,0.0,,1530507.0,,309.5,31337.0,1969145.0,,,0.0,93404.0,252.41,1094312.0,61248.0,966.36,10.26,,,12.98,12.98,41300008.0,6484101256.0,,6472.06,12.99,28.58,0.2678,40.21,0.2076,157.0
2019-07-19,8025378.0,1261990690.5,4.72,19.35,3.02,1277.88,1.0,809521584.75,4983806.0,5147991.0,783703493.5,,,46242.0,130.88,,,,296.41,761998.0,1896864.0,,,130.88,46242.0,,673623.0,1836022.0,783.27,301.97,,,10.48,10.48,42565208.0,6693378958.0,,6685.25,10.49,15.09,0.2832,46.93,0.1688,157.25
2019-07-22,9322707.0,1469258623.2,5.49,22.73,3.51,1489.92,1.0,1015624832.0,5012159.0,6444320.0,789916258.4,,,2641.0,246.66,,,,5.47,1526329.0,35388.0,,,246.66,2641.0,,61100.0,230000.0,788.55,35.38,,,10.54,10.54,42525204.0,6701972150.4,,6693.36,10.54,30.43,0.2607,37.29,0.1961,157.6
2019-07-23,5978564.0,958363809.2,3.52,14.41,2.25,964.27,1.0,460309304.7,4693786.0,2871549.0,752413895.8,,,12525.0,,,5000.0,,151.02,,960898.0,,,,12525.0,0.79,630000.0,3577771.0,744.36,566.64,,,9.84,9.84,43021872.0,6896406081.6,,6826.69,9.83,19.02,0.2231,36.63,0.1253,160.3
2019-07-24,6337959.0,1003932705.6,3.73,15.09,2.39,1023.36,1.0,508387017.6,4521757.0,3209514.0,716246308.8,,,27044.0,,,630000.0,,45.23,,284191.0,,,,27044.0,100.99,85118.0,292035.0,722.92,48.04,,,9.47,9.47,43233164.0,6848133177.6,,6911.44,9.47,21.82,0.201,29.38,0.1327,158.4
2019-07-25,6641857.0,1045428291.8,3.91,15.95,2.5,1062.56,1.0,552853648.8,4522024.0,3512412.0,711766577.6,,,1000.0,44.04,,22833.0,,,280065.0,,,,44.04,1000.0,3.58,,,714.24,,0.12,,9.46,9.46,43275632.0,6811584476.8,733.0,6846.07,9.45,20.62,0.2099,32.69,0.139,157.4
2019-07-26,5905268.0,937461295.0,3.48,14.17,2.22,944.66,1.0,554485651.25,4439604.0,3492823.0,704787135.0,,,224.0,0.0,,,,14.79,1244.0,92337.0,,,0.0,224.0,,9693.0,20833.0,699.53,3.27,,,9.3,9.3,43306032.0,6874832580.0,,6839.1,9.28,19.05,0.2222,36.47,0.1237,158.75
2019-07-29,5918750.0,937234062.5,3.48,14.23,2.23,950.46,1.0,556015146.75,4233091.0,3511305.0,670309959.85,,,335.0,5.7,,,,32.68,18482.0,207653.0,,,5.7,335.0,,805.0,,668.31,,,,8.87,8.87,43495724.0,6887547895.4,,6897.83,8.83,18.93,0.2244,36.9,0.124,158.35
2019-07-30,5744041.0,905260861.6,3.38,13.96,2.16,920.61,1.0,526162729.6,4045492.0,3338596.0,637569539.2,,,465.0,,,48320.0,,30.93,,197083.0,,,,465.0,7.65,9019.0,221029.0,637.98,36.15,,,8.47,8.47,43695800.0,6886458080.0,,6906.54,8.46,19.55,0.2291,37.75,0.1203,157.6
2019-07-31,5667499.0,901415715.95,3.34,14.09,2.14,912.25,1.0,498619841.4,3967666.0,3134988.0,631057277.3,,,21396.0,,,,,23.36,,148246.0,,,,21396.0,,49024.0,203608.0,629.12,32.54,,,8.31,8.31,43789992.0,6964798227.6,,6933.16,8.32,19.93,0.2318,37.89,0.1187,159.05
2019-08-01,5443981.0,883285917.25,3.2,13.65,2.05,885.18,1.0,490252328.5,3888418.0,3021586.0,630895820.5,,,35801.0,7.02,,,,19.4,30062.0,124099.0,,,7.02,35801.0,,9050.0,143464.0,622.14,22.45,,,8.14,8.14,43857952.0,7115952712.0,,7019.74,8.14,20.91,0.2528,40.07,0.114,162.25
2019-08-02,5343558.0,833862225.9,3.14,13.4,2.01,868.62,1.0,456471686.15,3881766.0,2925163.0,605749584.3,,,293.0,9.13,,,,0.0,22732.0,6945.0,,,9.13,293.0,,,119155.0,619.88,18.95,,,8.17,8.17,43631792.0,6808741141.6,,6998.34,8.14,21.0,0.2699,42.13,0.1125,156.05
2019-08-05,5059694.0,776663029.0,2.98,13.04,1.91,795.23,1.0,405439396.5,4011063.0,2641299.0,615698170.5,,,45249.0,0.09,,195259.0,,2.31,2126.0,10214.0,,,0.09,45249.0,30.34,94262.0,481249.0,623.46,91.85,,,8.41,8.41,43696492.0,6707411522.0,,6768.51,8.43,22.57,0.2204,33.57,0.1061,153.5
2019-08-06,4951228.0,754319585.8,2.91,12.73,1.87,767.66,1.0,386330501.15,3973927.0,2535809.0,605427778.45,,,20928.0,5.51,,3000.0,,18.18,38771.0,115545.0,,,5.51,20928.0,0.46,57481.0,147261.0,608.78,25.66,,,8.32,8.32,43769012.0,6668208978.2,,6702.4,8.33,23.14,0.217,32.19,0.1037,152.35
2019-08-07,5069752.0,782769708.8,2.98,12.86,1.91,786.25,1.0,409829015.2,3985877.0,2654333.0,615419408.8,,,2039.0,14.7,,15524.0,,0.22,103000.0,1509.0,,,14.7,2039.0,2.4,11420.0,,610.51,,,,8.35,8.35,43737116.0,6753010710.4,,6682.75,8.37,22.63,0.2197,33.33,0.1062,154.4
2019-08-08,4923393.0,771249513.45,2.9,12.55,1.85,774.8,1.0,353941902.6,4126032.0,2259444.0,646342912.8,,,38282.0,0.63,,,,22.44,4095.0,149655.0,,,0.63,38282.0,,251528.0,398984.0,641.05,58.48,,,8.65,8.65,43551832.0,6822394482.8,,6756.63,8.67,26.87,0.2162,28.81,0.1033,156.65
2019-08-09,4867787.0,759618161.35,2.86,12.48,1.83,769.86,1.0,343908919.9,4031705.0,2203838.0,629147565.25,,,2.0,2.37,,,,17.52,14854.0,113457.0,,,2.37,2.0,,19128.0,70460.0,629.29,10.8,,,8.46,8.46,43617048.0,6806440340.4,,6822.69,8.44,27.46,0.2217,29.11,0.1022,156.05
2019-08-12,4727395.0,740782796.5,2.78,12.41,1.78,748.5,1.0,334661526.1,3835609.0,2135683.0,601039930.3,,,22525.0,0.0,,,,34.49,833.0,219621.0,,,0.0,22525.0,,1000.0,68988.0,599.39,10.81,,,8.05,8.05,43830468.0,6868234335.6,,6844.6,8.05,27.76,0.2283,29.6,0.0992,156.7
2019-08-13,4663219.0,726529520.2,2.74,12.39,1.76,739.43,1.0,324517845.4,3815474.0,2082913.0,594450849.2,,,6838.0,,,,,3.65,,27050.0,,,,6838.0,,77.0,52770.0,596.89,7.09,,,8.03,8.03,43721368.0,6811789134.4,,6852.05,8.01,28.12,0.2332,29.97,0.0981,155.8
2019-08-14,4322831.0,668093531.05,2.54,11.73,1.63,681.19,1.0,362808906.9,3489333.0,2347518.0,539276415.15,,,7599.0,0.15,,268000.0,,97.0,1000.0,617987.0,,,0.15,7599.0,41.42,284247.0,4395.0,542.12,1.82,,,7.34,7.34,44017020.0,6802830441.0,,6856.04,7.33,30.49,0.2559,32.61,0.091,154.55
2019-08-15,4620847.0,724779851.95,2.72,12.6,1.74,730.26,1.0,367130325.1,3288217.0,2340646.0,515756836.45,,,83.0,1.11,,,,32.56,7000.0,208199.0,,,1.11,83.0,,7000.0,13872.0,511.96,3.77,,,6.96,6.96,43978384.0,6898009530.4,,6831.58,6.97,28.91,0.2719,37.81,0.0978,156.85
2019-08-16,4596412.0,731289149.2,2.7,12.31,1.73,737.27,1.0,371394607.7,3270081.0,2334347.0,520269887.1,,,2755.0,,,14219.0,,3.99,,28129.0,,,,2755.0,2.26,7238.0,20518.0,516.92,0.66,,,6.87,6.87,44332708.0,7053333842.8,,6982.62,6.89,29.12,0.2748,37.95,0.0966,159.1
2019-08-19,4599042.0,727108540.2,2.71,12.28,1.73,739.33,1.0,369476063.7,3244648.0,2336977.0,512978848.8,,,12969.0,6.35,,,,11.97,39814.0,78216.0,,,6.35,12969.0,,39814.0,37184.0,514.88,3.21,,,6.81,6.81,44385572.0,7017358933.2,,7057.5,6.8,29.08,0.2716,37.65,0.0966,158.1
2019-08-20,4626339.0,732349463.7,2.72,12.38,1.74,741.57,1.0,375056074.2,3324192.0,2369274.0,526219593.6,,,12369.0,5.13,,,,2.75,32297.0,17369.0,,,5.13,12369.0,,84544.0,,525.8,,,,6.98,6.98,44274760.0,7008694508.0,,7000.72,6.99,28.93,0.2682,37.3,0.0972,158.3
2019-08-21,5596478.0,928735524.1,3.29,14.97,2.11,925.2,1.0,637143451.5,3267300.0,3839370.0,542208435.0,,,29026.0,263.92,,,,15.6,1591123.0,98918.0,,,263.92,29026.0,,13000.0,121027.0,529.76,18.78,,,6.87,6.87,44274120.0,7347290214.0,,7091.88,6.95,23.63,0.2121,29.62,0.1177,165.95
2019-08-22,5740816.0,936614130.4,3.38,15.11,2.16,953.76,1.0,651084010.2,3323605.0,3990708.0,542246155.75,,,,24.02,,13000.0,,29.44,150544.0,190928.0,,,24.02,,2.12,247233.0,12206.0,547.51,1.99,,,6.98,6.98,44271496.0,7222894572.4,,7320.39,6.96,23.13,0.2098,28.24,0.1206,163.15
2019-08-23,5802445.0,942607190.25,3.41,15.29,2.19,952.85,1.0,658302145.65,3179039.0,4052337.0,516434885.55,,,25513.0,31.06,,,,36.21,218629.0,217512.0,,,31.06,25513.0,,47433.0,157000.0,517.25,28.44,,,6.66,6.66,44548304.0,7236871984.8,,7247.58,6.66,22.87,0.2168,31.43,0.1216,162.45
2019-08-26,3232786.0,530985100.5,1.9,8.53,1.22,534.56,1.0,246956937.75,2933153.0,1503543.0,481770380.25,,,24979.0,,,,,45.75,,282014.0,,,,24979.0,,11149.0,2548794.0,478.86,418.43,,,6.14,6.14,44868000.0,7369569000.0,,7311.85,6.15,28.47,0.2787,42.25,0.0676,164.25
2019-08-27,3223966.0,535178356.0,1.9,8.62,1.21,538.71,1.0,244345028.0,2633797.0,1471958.0,437210302.0,,,30740.0,2.55,,4333.0,,56.0,15200.0,344365.0,,,2.55,30740.0,0.71,14269.0,51118.0,434.54,8.64,,,5.51,5.51,45167996.0,7497887336.0,,7443.34,5.52,28.82,0.2842,42.71,0.0674,166.0
2019-08-28,3317739.0,552901204.35,1.95,8.83,1.25,556.91,1.0,249970167.15,2736510.0,1499971.0,456039391.5,,,14164.0,13.96,,250.0,,3.61,83043.0,22525.0,,,13.96,14164.0,0.04,111074.0,55280.0,454.4,9.16,,,5.72,5.72,45120856.0,7519390652.4,,7499.46,5.71,27.92,0.2719,41.45,0.0693,166.65
2019-08-29,3303028.0,567460210.4,1.94,8.9,1.24,567.43,1.0,254652268.0,2885601.0,1482260.0,495746251.8,,,121484.0,11.25,,,,11.83,67220.0,72403.0,,,11.25,121484.0,,100010.0,84931.0,486.45,13.19,,,6.02,6.02,45073368.0,7743604622.4,,7572.82,6.04,28.2,0.2713,41.49,0.0689,171.8
2019-08-30,3334454.0,579194659.8,1.96,8.77,1.26,583.7,1.0,275614306.2,2819561.0,1586726.0,489757745.7,,,2000.0,21.65,,2000.0,,12.04,111466.0,73200.0,,,21.65,2000.0,0.35,5160.0,9000.0,484.26,1.37,,,5.9,5.9,44943508.0,7806687339.6,,7725.72,5.9,27.81,0.2491,38.94,0.0698,173.7
2019-09-02,3467984.0,614526764.8,2.04,9.0,1.31,616.87,1.0,293921640.0,2866850.0,1658700.0,508005820.0,,,80451.0,15.35,,650.0,,10.01,71324.0,58247.0,,,15.35,80451.0,0.11,25085.0,,501.61,,,,6.01,6.01,44822480.0,7942543456.0,,7833.5,6.02,27.03,0.238,37.86,0.0727,177.2
