,EN FP Equity_DX_SI_QTY,EN FP Equity_DX_SHORT_INTEREST_VALUE,EN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EN FP Equity_DX_SI_MV,EN FP Equity_DX_DSS,EN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY,EN FP Equity_DX_BROKER_SI_QTY,EN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EN FP Equity_DX_BROKER_SI_MV_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EN FP Equity_DX_BROKER_SI_MV_INC_x,EN FP Equity_DX_SUPPLY_SI_MV_NEW,EN FP Equity_DX_BROKER_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_NEW,EN FP Equity_DX_SUPPLY_SI_MV_DEC,EN FP Equity_DX_BROKER_SI_QTY_INC,EN FP Equity_DX_SUPPLY_SI_QTY_DEC,EN FP Equity_DX_BROKER_SI_MV_NEW_y,EN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EN FP Equity_DX_BROKER_SI_MV_INC_y,EN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EN FP Equity_DX_BROKER_SI_MV_ADD,EN FP Equity_DX_SUPPLY_SI_QTY_ADD,EN FP Equity_DX_BROKER_SI_QTY_DEC,EN FP Equity_DX_SUPPLY_SI_MV,EN FP Equity_DX_BROKER_SI_MV_DEC,EN FP Equity_DX_SUPPLY_SI_MV_RMV,EN FP Equity_DX_BROKER_SI_MV_RMV,EN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EN FP Equity_DX_UTILIZATION_QUANTITY,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EN FP Equity_DX_ACTIVE_UTILIZATION_MV,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EN FP Equity_DX_BROKER_SI_CON_RATIO,EN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EN FP Equity_DX_DEMAND_SUPPLY_RATIO,EN FP Equity_PX_LAST
2009-01-29,24901460.0,420559139.12,9.5,18.31,7.26,742.13,2.0,325846599.69,11907783.0,19293496.0,201109772.97,,,82810.0,9.42,,,,10.1,281000.0,404481.0,,,9.42,82810.0,,2908.0,311314.0,341.98,9.03,,,25.66,25.66,34494980.0,582583474.73,,953.24,26.4,16.74,0.1542,31.87,0.5366,27.17
2009-01-30,25093976.0,417415155.12,9.57,18.4,7.32,740.58,2.0,324156529.27,11915747.0,19487496.0,198207465.51,,,124683.0,7.41,,,,4.23,286000.0,116719.0,,,7.41,124683.0,,,92000.0,335.55,3.57,,,25.89,25.89,34115244.0,567475631.06,,924.63,26.63,16.78,0.151,31.4,0.5452,26.76
2009-02-02,25793642.0,419914423.0,9.84,18.84,7.52,778.06,2.0,333889769.38,11571447.0,20509496.0,188380434.62,,,72093.0,59.49,,,,12.72,1146000.0,418460.0,,,59.49,72093.0,,2067.0,124000.0,316.24,6.57,,,25.08,25.08,34559240.0,562616296.06,,915.15,25.68,15.92,0.1476,29.59,0.5591,26.19
2009-02-03,25812836.0,433223604.95,9.85,18.74,7.53,770.92,2.0,345074620.28,11599051.0,20560640.0,194669918.81,,,72356.0,1.28,,,,3.26,103448.0,121303.0,,,1.28,72356.0,,76551.0,52304.0,311.15,1.92,,,25.29,25.29,34264708.0,575073592.16,,911.76,25.44,16.01,0.1502,29.99,0.5628,27.0
2009-02-04,25464228.0,455547774.57,9.71,18.51,7.43,751.91,2.0,361383543.71,11580060.0,20200632.0,207163969.88,,,77098.0,7.39,,,,1.5,251534.0,128693.0,,,7.39,77098.0,,32604.0,611541.0,327.64,10.67,,,25.23,25.23,34322444.0,614018731.77,,962.99,25.39,16.45,0.1459,30.18,0.5547,28.78
2009-02-05,25346992.0,448093501.32,9.67,18.2,7.39,768.34,2.0,356140945.08,11339491.0,20145576.0,200463716.77,,,22307.0,7.63,,,,5.65,71400.0,271459.0,,,7.63,22307.0,,8583.0,126456.0,333.83,0.92,,,24.48,24.48,34981848.0,618422049.96,,1002.18,24.99,16.24,0.1426,29.58,0.5472,28.44
2009-02-06,25413572.0,468385060.87,9.69,18.23,7.41,768.27,2.0,373550583.26,11726590.0,20268056.0,216127019.49,,,144953.0,12.05,,,,4.62,428200.0,135880.0,,,12.05,144953.0,,378026.0,305720.0,342.42,8.28,,,25.41,25.41,34425176.0,634473507.16,,1001.33,25.48,16.24,0.1423,29.55,0.5507,29.65
2009-02-09,26334980.0,494370515.61,10.05,18.52,7.68,811.37,2.0,387517808.83,12276959.0,20642966.0,230467862.55,,,657524.0,20.54,,,,3.31,500409.0,157972.0,,,20.54,657524.0,,50817.0,125500.0,370.64,3.37,,,26.63,26.63,33828264.0,635037365.36,,1012.68,26.79,15.35,0.1372,28.81,0.5712,30.2
2009-02-10,26053880.0,462533547.15,9.94,17.9,7.6,809.95,2.0,362238364.66,12262796.0,20404390.0,217700954.02,,,33392.0,7.75,,,,1.69,137437.0,65398.0,,,7.75,33392.0,,17843.0,376013.0,376.13,9.54,,,26.61,26.61,33826872.0,600527180.41,,994.42,27.44,15.4,0.1333,27.92,0.5653,28.56
2009-02-11,25360548.0,459840997.37,9.67,17.19,7.4,774.25,2.0,362368598.34,11810892.0,19984878.0,214156742.87,,,120924.0,4.31,,,,19.09,164000.0,567685.0,,,4.31,120924.0,,,583512.0,347.88,18.52,0.16,,25.59,25.59,34335832.0,622582100.05,5143.0,994.89,25.91,16.0,0.1382,28.41,0.5496,29.17
2009-02-12,24534808.0,424432367.06,9.36,16.41,7.16,751.16,2.0,331629880.02,11791269.0,19170252.0,203979432.5,,,67414.0,1.47,,,,3.24,45000.0,134783.0,,,1.47,67414.0,,47746.0,859625.0,348.95,23.38,,,25.69,25.69,34102012.0,589937270.94,,970.99,26.44,16.51,0.142,29.43,0.5346,27.83
2009-02-13,24469950.0,432893039.95,9.33,16.05,7.14,734.18,2.0,339893696.91,11714910.0,19213018.0,207246153.04,,,6648.0,1.42,,,,3.32,81265.0,83019.0,,,1.42,6648.0,,12.0,38500.0,334.24,3.92,,,25.48,25.48,34261320.0,606110227.75,,967.7,25.67,16.88,0.1441,29.61,0.5322,28.46
2009-02-16,24456504.0,421557549.13,8.83,16.01,7.13,738.8,2.0,330537641.44,11719990.0,19176018.0,202017846.06,,,78263.0,,,,,2.6,,90000.0,,,,78263.0,,16817.0,37000.0,338.48,0.0,,,25.47,25.47,34297384.0,591185115.44,,960.1,26.07,17.45,0.1533,30.72,0.5315,27.73
2009-02-17,24863258.0,401058776.27,8.98,16.38,7.25,740.01,2.0,316874213.97,11741145.0,19644316.0,189391480.62,,,20654.0,14.91,,,,3.17,544330.0,95451.0,,,14.91,20654.0,,95952.0,76032.0,333.18,2.59,,,25.21,25.21,34832892.0,561874756.69,,937.86,26.21,17.36,0.1501,30.41,0.5338,25.95
2009-02-18,24921432.0,396575229.67,9.0,16.29,7.27,716.76,2.0,312280338.0,11634373.0,19624204.0,185138002.68,,,19118.0,0.0,,,,6.65,54200.0,158693.0,,,0.0,19118.0,,34498.0,74311.0,310.87,4.99,0.05,,25.37,25.37,34230576.0,544711818.28,1695.0,884.42,26.01,17.88,0.1541,30.95,0.5434,25.6
2009-02-19,24187260.0,372939625.2,8.73,15.82,7.06,687.15,2.0,293123940.59,11483648.0,19010758.0,177064594.38,,,2300.0,0.08,,,,4.9,30000.0,158732.0,,,0.08,2300.0,,5707.0,643447.0,299.52,18.22,,,25.24,25.24,34019900.0,524547582.29,,856.94,25.9,16.14,0.1555,31.98,0.5315,24.805
2009-02-20,24039816.0,344739747.64,8.68,15.41,7.01,667.58,2.0,272152287.92,11349861.0,18978058.0,162761154.95,,,19092.0,0.0,,,,4.61,28000.0,169089.0,,,0.0,19092.0,,16210.0,60700.0,285.66,2.67,,,25.23,25.23,33641780.0,482435420.78,,803.11,26.24,16.6,0.1601,32.71,0.5343,23.07
2009-02-23,25489992.0,360307070.92,9.2,15.95,7.44,679.48,2.0,289767829.49,11739618.0,20499680.0,165942279.44,,,93660.0,31.59,,,,5.87,1550200.0,173146.0,,,31.59,93660.0,,469243.0,28577.0,280.56,2.9,,,26.1,26.1,33231366.0,469733224.95,,762.03,26.91,16.17,0.1741,35.34,0.5668,22.74
2009-02-24,25476610.0,350616121.28,9.2,15.96,7.43,669.88,2.0,282082109.53,11752820.0,20496764.0,161745544.74,,,100655.0,0.0,,,,2.38,18866.0,96442.0,,,0.0,100655.0,,8989.0,21783.0,274.96,1.74,,,26.05,26.05,33365800.0,459189326.18,,749.6,26.84,16.42,0.1768,35.71,0.5647,22.14
2009-02-25,25724920.0,353393805.07,9.29,16.09,7.5,669.7,2.0,285377189.5,11778143.0,20773724.0,161801193.99,,,96537.0,4.84,,,,0.37,282760.0,16551.0,,,4.84,96537.0,,,5800.0,271.38,0.17,1.23,,26.46,26.46,32733904.0,449679100.63,54663.0,725.79,27.21,16.66,0.176,35.52,0.5779,22.1
2009-02-26,25362584.0,368990146.95,9.16,15.74,7.4,664.98,2.0,301147221.27,11422317.0,20699392.0,166178746.94,,,43038.0,1.52,,,,9.69,84668.0,451833.0,,,1.52,43038.0,,52969.0,159000.0,265.66,3.53,,,25.79,25.79,32868932.0,478197018.45,,752.31,26.1,16.79,0.1783,35.63,0.5726,23.405
2009-02-27,21047454.0,298295733.42,7.6,12.97,6.14,547.58,2.0,227818406.12,11221082.0,16074643.0,159031153.36,,,,6.59,,,,11.19,167974.0,516839.0,,,6.59,,,495151.0,4792723.0,272.4,139.82,3.96,,26.0,26.0,31943974.0,452727021.18,179547.0,739.01,26.93,17.17,0.1111,20.79,0.4876,22.8
2009-03-02,22855808.0,315116211.5,8.25,13.94,6.67,581.32,2.0,250792808.86,10849933.0,18190344.0,149589538.99,,,90659.0,48.73,,,,11.99,2137600.0,499929.0,,,48.73,90659.0,,38121.0,21900.0,257.99,0.54,,,24.85,24.85,32809108.0,452343746.31,,739.95,25.85,21.39,0.1291,22.65,0.5235,22.18
2009-03-03,23405056.0,323270715.73,8.45,14.02,6.83,583.62,2.0,251568406.64,11821346.0,18213752.0,163276472.5,,,652965.0,0.0,,,,3.43,80100.0,138086.0,,,0.0,652965.0,,456534.0,56691.0,272.74,1.79,,,27.13,27.13,31752286.0,438562685.83,,707.03,27.84,21.21,0.126,22.2,0.5371,22.22
2009-03-04,24051988.0,357024423.49,8.68,14.41,7.02,602.55,2.0,276780546.6,12081623.0,18646126.0,179337961.02,,4531.0,98626.0,10.61,0.1,,,3.6,434600.0,164848.0,,4531.0,10.61,98626.0,,321968.0,2226.0,281.68,0.26,,,27.36,27.36,32076808.0,476143755.08,,744.16,27.46,21.66,0.1279,22.25,0.5447,23.88
2009-03-05,24970358.0,345744362.24,9.02,14.99,7.28,643.91,2.0,268269353.84,12041137.0,19374956.0,166723890.49,,,295276.0,23.5,,10000.0,,14.42,725253.0,670087.0,,,23.5,295276.0,0.22,334325.0,6423.0,293.63,0.04,,,27.64,27.64,31528928.0,436555579.36,,728.38,28.73,20.57,0.1251,22.83,0.5731,22.275
2009-03-06,26159128.0,369602860.93,9.45,15.51,7.63,647.28,2.0,284423742.5,12425298.0,20130464.0,175557292.61,,,31545.0,6.59,,,,7.51,763009.0,312575.0,,,6.59,31545.0,,665191.0,7500.0,286.84,0.2,,,28.16,28.16,31699262.0,447879528.88,,715.93,28.61,20.47,0.1235,22.41,0.5928,22.73
2009-03-09,26163624.0,365925810.06,9.45,15.53,7.63,653.07,2.0,282856884.01,12221396.0,20224212.0,170929081.97,,,22091.0,4.0,,,,6.43,141501.0,288899.0,,,4.0,22091.0,,62906.0,47755.0,285.26,0.95,,,27.68,27.68,31931788.0,446599652.65,,720.03,28.38,20.28,0.1225,22.1,0.5926,22.5
2009-03-10,28640814.0,440184030.57,10.34,17.11,8.35,706.51,2.0,346293262.92,12627182.0,22531760.0,194068641.61,,1684839.0,271419.0,48.57,37.79,88640.0,,0.58,2243910.0,26065.0,,1684839.0,48.57,271419.0,2.09,160432.0,25000.0,300.02,0.67,36.49,,27.11,27.11,33957320.0,521894035.03,1684839.0,798.09,27.32,18.81,0.1147,20.56,0.6148,24.725
2009-03-11,29255734.0,462819246.46,10.56,17.5,8.53,768.38,2.0,363308501.91,13126073.0,22965460.0,207651574.04,,,193381.0,19.06,,,,4.25,433700.0,192214.0,,,19.06,193381.0,,497724.0,,334.2,,,,28.2,28.2,33417336.0,528654870.39,,837.1,28.53,17.81,0.1107,19.63,0.6286,25.45
2009-03-12,29739236.0,490063277.97,10.74,17.48,8.67,796.68,2.0,383763943.7,13288199.0,23288516.0,218971945.35,,,165651.0,11.25,,,,3.48,323055.0,142201.0,,,11.25,165651.0,,138676.0,,347.46,,,,28.48,28.48,33372516.0,549934927.21,,861.48,28.74,17.38,0.1086,19.51,0.6374,26.51
2009-03-13,29410044.0,477051868.29,10.62,17.08,8.58,806.37,2.0,365988455.17,13302061.0,22563032.0,215768907.12,,,175567.0,8.79,,12100.0,,23.98,144142.0,950671.0,,,8.79,175567.0,0.32,788966.0,881727.0,357.75,18.93,,,28.71,28.71,33035216.0,535854741.06,,863.93,29.28,17.18,0.1067,18.74,0.6347,26.095
2009-03-16,30323290.0,518065517.14,10.95,17.39,8.85,831.49,2.0,401278165.89,13661254.0,23487520.0,233398968.85,,,50000.0,28.62,,,,7.42,924490.0,284191.0,,,28.62,50000.0,,593384.0,,367.25,,,,29.4,29.4,32810554.0,560559775.19,,882.26,29.39,16.64,0.1025,18.07,0.6525,27.485
2009-03-17,29730372.0,510615335.31,10.73,16.78,8.67,841.76,2.0,395254261.59,13645335.0,23013520.0,234356882.8,,,,4.8,,5000.0,,4.0,123000.0,148968.0,,,4.8,,0.14,133049.0,602000.0,380.59,10.06,,,29.35,29.35,32840628.0,564033584.18,,907.66,29.54,15.79,0.0985,17.16,0.6396,27.63
2009-03-18,30457044.0,511168567.37,11.0,17.0,8.88,850.56,2.0,387546210.34,14484128.0,23091232.0,243090923.71,,120291.0,221442.0,1.98,3.18,,,0.51,111369.0,18196.0,,120291.0,1.98,221442.0,,515256.0,33658.0,395.21,0.98,,,30.31,30.31,33301944.0,558915271.13,,905.62,30.38,15.62,0.0975,17.52,0.6374,27.0
2009-03-19,30767114.0,527273751.96,11.11,17.34,8.97,855.25,2.0,399134143.13,14724628.0,23290000.0,252344430.22,,,201573.0,6.8,,,,2.68,298769.0,101273.0,,,6.8,201573.0,,140200.0,100000.0,402.24,4.65,,,30.86,30.86,32988036.0,565334971.34,,896.07,30.98,15.62,0.0978,17.53,0.6448,27.57
2009-03-20,30930562.0,527575408.29,11.17,17.31,9.02,875.15,2.0,395657310.02,14770663.0,23196500.0,251939766.34,,,248013.0,6.32,,,,7.77,65000.0,310308.0,,,6.32,248013.0,,108330.0,158500.0,416.67,3.53,,,31.02,31.02,32851476.0,560339992.0,,904.66,31.53,15.33,0.0971,17.35,0.6495,27.44
2009-03-23,31068162.0,540737162.77,11.22,17.47,9.06,879.95,2.0,403297384.34,14909805.0,23171532.0,259503141.93,,,164214.0,2.25,,,,2.62,89032.0,87229.0,,,2.25,164214.0,,62157.0,114000.0,418.55,3.69,,,31.33,31.33,32683992.0,568860465.65,,906.14,31.6,15.24,0.096,17.08,0.6528,28.0
2009-03-24,29894948.0,518923823.91,10.79,16.83,8.72,869.77,2.0,380866725.47,14444205.0,21941546.0,250726045.48,,,95260.0,4.76,,,,11.21,114259.0,408156.0,,,4.76,95260.0,,,1344246.0,414.69,24.13,4.16,,30.31,30.31,33205988.0,576397666.58,152704.0,930.96,30.82,13.53,0.0944,17.57,0.6274,27.925
2009-03-25,30549304.0,527718710.55,11.03,17.13,8.91,872.05,2.0,391100227.4,14334062.0,22640546.0,247611294.7,,,11659.0,19.47,,,,3.56,764000.0,121802.0,,,19.47,11659.0,,,65000.0,405.68,1.93,,,30.08,30.08,33323430.0,575639874.17,,929.13,30.39,13.49,0.0942,17.29,0.641,27.79
2009-03-26,30158136.0,510838507.73,10.89,16.9,8.8,858.0,2.0,377141571.52,14053307.0,22265132.0,238044233.79,,,1092.0,3.58,,,,8.19,133600.0,292799.0,,,3.58,1092.0,,10952.0,509015.0,396.35,14.86,,,29.5,29.5,33577864.0,568764128.47,,927.61,29.94,13.71,0.0929,16.95,0.6332,27.25
2009-03-27,28768592.0,476393089.62,10.39,16.11,8.39,814.55,2.0,345491414.48,13969618.0,20863656.0,231329690.37,,,18554.0,,,,,3.77,,132970.0,,,,18554.0,,30727.0,1401474.0,391.06,38.41,,,29.22,29.22,33839488.0,560364519.73,,917.81,29.88,13.47,0.0922,16.65,0.6017,26.64
2009-03-30,27698204.0,439901192.85,10.0,15.42,8.08,768.7,2.0,315262338.37,13927249.0,19850368.0,221191722.33,,,4085.0,,,,,2.33,,50084.0,,,,4085.0,,27863.0,1013288.0,377.29,29.55,0.67,,28.64,28.64,34703536.0,551159449.99,24233.0,908.58,29.34,14.3,0.0939,17.43,0.5696,25.55
2009-03-31,28007980.0,468672497.12,10.11,15.42,8.17,771.54,2.0,338059864.82,13934408.0,20202538.0,233171895.77,,,129740.0,28.0,,,,6.33,1053701.0,254774.0,,,28.0,129740.0,,132193.0,701532.0,367.73,14.66,,,28.33,28.33,35252284.0,589895307.39,,923.91,28.47,14.18,0.0965,17.36,0.5694,26.92
2009-04-01,27834782.0,483509001.57,10.05,15.51,8.12,783.6,2.0,350964866.4,13895312.0,20204444.0,241370973.61,,,249140.0,6.33,,,,6.42,87055.0,325104.0,,,6.33,249140.0,,36868.0,85150.0,386.47,8.0,,,28.19,28.19,35393300.0,614805574.74,,972.08,28.45,14.16,0.0976,17.74,0.5647,27.945
2009-04-02,27789928.0,514255424.94,10.03,15.72,8.11,800.74,2.0,374650574.2,13807101.0,20245800.0,255501798.78,,,103635.0,7.42,,,,5.6,254711.0,241846.0,,,7.42,103635.0,,50000.0,213354.0,394.3,3.08,,,28.06,28.06,35399720.0,655075394.63,,1016.53,27.95,14.0,0.0945,16.67,0.5648,29.77
2009-04-03,28074600.0,530168563.29,10.14,15.72,8.19,843.51,2.0,389914196.46,13760524.0,20647556.0,259857566.6,,,52242.0,21.82,,,,5.61,402357.0,266773.0,,,21.82,52242.0,,167954.0,600.0,413.31,0.0,,,28.22,28.22,35008064.0,661102027.97,,1044.75,28.35,13.32,0.0916,16.29,0.5757,30.38
2009-04-06,27488012.0,516613713.44,9.93,15.61,8.02,839.72,2.0,375852851.3,13750620.0,19998400.0,258431161.2,,,15816.0,3.85,,114983.0,,5.58,104339.0,234786.0,,,3.85,15816.0,3.5,261165.0,868478.0,424.24,25.07,1.55,,69.79,28.21,5952632.0,111874635.47,52099.0,180.52,70.15,13.83,0.0955,16.84,0.564,30.235
2009-04-07,28293628.0,514255130.4,10.22,16.18,8.25,864.01,2.0,393138984.7,14371473.0,21629980.0,261210888.96,,,130551.0,53.57,,,,3.7,1657579.0,122222.0,,,53.57,130551.0,,612524.0,26000.0,441.22,0.68,,,69.66,29.41,6258725.0,113756406.25,,186.55,70.28,13.82,0.0935,16.58,0.579,29.24
2009-04-08,28720492.0,540044913.48,10.37,16.62,8.38,861.3,2.0,420366767.99,14210052.0,22355808.0,267198288.35,,,106663.0,1.03,,831678.0,,8.25,40000.0,280077.0,,,1.03,106663.0,24.14,11993.0,145850.0,425.29,6.7,,,71.95,29.11,5540246.0,104175850.18,,164.79,72.07,13.21,0.0915,16.53,0.5883,30.25
2009-04-09,28827100.0,549127515.74,10.41,17.1,8.41,886.85,2.0,419690606.78,14938711.0,22032156.0,284567551.36,,,346813.0,5.78,,,,4.93,178690.0,163369.0,,,5.78,346813.0,,545215.0,502341.0,460.42,9.94,,,73.6,30.5,5358337.0,102070977.84,,163.98,73.74,12.96,0.0867,15.58,0.5885,30.645
2009-04-10,28833870.0,549256477.49,10.41,17.41,8.41,889.0,2.0,419690606.78,15102080.0,22032156.0,287679567.94,,,,,,,,,,,,,,,,163369.0,,466.63,,,,76.93,30.8,4528932.0,86271639.47,,139.0,77.05,12.9,0.0866,15.64,0.588,
2009-04-13,28958638.0,551633183.51,10.46,17.48,8.45,891.34,2.0,421781577.75,15117080.0,22141924.0,287965302.99,,,15000.0,3.2,,,,,109768.0,,,,3.2,15000.0,,,,464.99,,,,78.4,31.18,4164654.0,79332506.74,,128.0,78.41,12.71,0.0861,15.6,0.5973,
2009-04-14,30523296.0,591019901.05,11.02,18.43,8.9,947.62,2.0,431913457.23,16710918.0,22306224.0,323572038.32,,,1029501.0,5.87,,,,0.0,190000.0,91.0,,,5.87,1029501.0,,564428.0,25700.0,522.81,0.46,,,71.01,34.49,6820872.0,132071945.79,,211.88,71.16,12.19,0.0825,14.65,0.63,31.15
2009-04-15,33083838.0,634121479.05,11.95,19.94,9.65,1032.31,2.0,486162564.5,17816812.0,25364420.0,341496750.69,,11000.0,677160.0,114.99,0.34,,,10.44,3585764.0,331264.0,,11000.0,114.99,677160.0,,748998.0,527568.0,560.5,16.37,,,71.4,36.51,7136698.0,136789857.67,,221.02,71.72,12.75,0.0838,13.76,0.6779,30.835
2009-04-16,33637872.0,656972695.13,12.15,20.43,9.81,1048.17,2.0,494228115.4,19384006.0,25305134.0,378584075.24,,,1108066.0,15.7,,,,1.02,477713.0,33196.0,,,15.7,1108066.0,,492324.0,537000.0,607.54,17.28,,,72.59,41.83,7320026.0,142965560.06,,229.14,72.61,11.61,0.0809,13.76,0.7259,31.42
2009-04-17,34961400.0,691080375.96,12.62,21.41,10.2,1105.89,3.0,519016476.16,19149956.0,26256776.0,378536294.09,,,433295.0,79.82,,,,30.04,2413797.0,971993.0,,,79.82,433295.0,,304648.0,1462154.0,611.86,43.62,,,67.93,41.08,9039238.0,178678199.25,,286.53,68.11,12.88,0.0862,13.66,0.7499,31.8
2009-04-20,36468800.0,676105628.01,13.17,23.0,10.64,1151.42,3.0,501398412.03,21191858.0,27045180.0,392881983.01,,52099.0,833425.0,75.13,1.67,46000.0,,14.23,2427309.0,462506.0,,52099.0,75.13,833425.0,1.37,1618884.0,1684907.0,669.1,51.11,,,72.85,45.98,7895948.0,146385263.05,,243.4,73.33,14.78,0.0902,15.17,0.7912,29.825
2009-04-21,40721408.0,761400650.36,14.7,25.97,11.88,1242.35,3.0,564969963.95,22692956.0,30215856.0,424308301.35,,,1612531.0,96.2,,221000.0,,30.75,3569152.0,940464.0,,,96.2,1612531.0,7.09,829032.0,619475.0,685.72,32.49,,,76.61,49.23,6928442.0,129546607.15,,207.68,76.75,13.44,0.0836,14.41,0.8835,30.08
2009-04-22,40949168.0,827003636.39,14.79,26.08,11.94,1255.27,3.0,598658102.75,23169340.0,29642616.0,467924731.29,,,402945.0,43.68,,,,13.14,1624438.0,473240.0,,,43.68,402945.0,,546677.0,2197679.0,719.36,68.76,,,76.06,49.95,7291340.0,147254876.93,,228.68,75.88,12.84,0.0794,12.88,0.8829,32.49
2009-04-23,43112420.0,891327430.24,15.57,27.21,12.58,1375.35,3.0,628715677.11,25557512.0,30410210.0,528388605.75,,,2368738.0,74.25,,,,47.32,2073544.0,1695864.0,,,74.25,2368738.0,,1728632.0,1305949.0,828.0,30.59,0.4,,80.35,54.72,6251722.0,129251183.41,13333.0,205.37,80.13,11.48,0.0727,11.89,0.923,33.26
2009-04-24,44653636.0,915974520.86,16.12,28.09,13.03,1449.95,3.0,629986540.19,26555140.0,30711760.0,544722307.45,,,1106716.0,80.28,,,,15.05,2134707.0,458598.0,,,80.28,1106716.0,,349509.0,1833157.0,862.77,51.52,,,83.64,55.78,5192328.0,106509583.05,,171.98,83.38,11.05,0.0737,13.23,0.938,33.0
2009-04-27,46281172.0,957990510.98,16.71,29.46,13.5,1528.24,3.0,655167360.45,26956016.0,31651580.0,557972203.94,,,706615.0,74.05,,,,9.69,1997553.0,576170.0,,,74.05,706615.0,,321257.0,1057733.0,905.01,32.78,1.62,,86.42,55.91,4236928.0,87701686.11,50825.0,141.85,86.45,11.85,0.077,14.92,0.96,33.3
2009-04-28,55006724.0,1127289569.64,19.86,35.21,16.05,1798.56,4.0,771798115.54,30961136.0,37660320.0,634507259.09,,,3392591.0,221.65,,,,25.54,6636807.0,763619.0,,,221.65,3392591.0,,1376149.0,628065.0,1012.8,24.72,,,93.97,65.8,1985098.0,40681940.45,,65.88,93.89,13.94,0.0831,14.2,1.169,31.385
2009-04-29,54617764.0,1148562929.31,19.72,34.7,15.93,1747.04,4.0,777753869.04,31414324.0,36984632.0,660615253.23,,,726004.0,7.54,,,,15.51,327000.0,375676.0,,,7.54,726004.0,,102858.0,1002692.0,997.55,38.49,,,95.87,67.09,1354160.0,28476778.66,,44.12,95.76,14.31,0.083,14.62,1.1665,32.205
2009-04-30,53656360.0,1139381907.88,19.37,34.35,15.65,1733.18,4.0,776094623.93,29856328.0,36548248.0,633993061.75,,,83261.0,3.28,,,,53.74,267119.0,1838947.0,,,3.28,83261.0,,262527.0,703500.0,972.71,25.01,2.08,,93.71,63.81,2004504.0,42565235.36,64837.0,65.09,93.73,12.67,0.0792,14.65,1.1468,32.52
2009-05-01,52965284.0,1124707049.36,19.12,34.27,15.45,1720.26,4.0,761463848.86,29819248.0,35859248.0,633205675.48,,,27925.0,,,,,2.18,,65004.0,,,,27925.0,,,689000.0,974.67,19.24,,,93.67,63.52,2014640.0,42780471.26,,67.22,93.55,12.82,0.0788,14.84,1.1283,
2009-05-04,46978864.0,1030716819.9,16.96,30.4,13.7,1520.5,3.0,673128418.86,28164756.0,30680404.0,617935072.62,,5252.0,42129.0,11.98,0.17,,,47.65,322575.0,1519697.0,,5252.0,11.98,42129.0,,99024.0,5501421.0,922.71,185.84,9.14,,90.5,58.21,2955132.0,64835630.28,281200.0,99.72,90.25,11.43,0.0702,11.58,0.9709,33.6
2009-05-05,42936920.0,933625481.39,15.5,28.12,12.52,1424.77,3.0,616461983.81,24888532.0,28350746.0,541179191.93,,281200.0,55167.0,19.7,9.45,,,115.12,490960.0,3751086.0,,281200.0,19.7,55167.0,,138495.0,2820617.0,840.68,85.42,,,82.68,52.69,5212640.0,113344262.45,,176.45,82.65,12.4,0.0767,13.32,0.909,33.3
2009-05-06,40321412.0,907295130.83,14.56,26.28,11.76,1343.6,3.0,605702249.14,24038180.0,26918220.0,540896823.46,,,207216.0,2.67,,,,41.8,85000.0,1275983.0,,,2.67,207216.0,,218414.0,1517526.0,812.59,43.92,,,80.33,49.55,5887170.0,132470576.07,,201.86,80.1,13.08,0.0801,13.37,0.8311,34.46
2009-05-07,39556676.0,896415616.53,14.28,25.87,11.54,1343.95,3.0,604033570.72,21815144.0,26654556.0,494364990.59,,,78293.0,103.39,,12000.0,,72.75,2897042.0,2307508.0,,,103.39,78293.0,0.41,6180.0,3172705.0,755.09,102.73,,,77.32,45.84,6398430.0,144998345.5,,222.22,77.26,11.54,0.0812,13.56,0.8313,34.705
2009-05-08,35139856.0,789095793.47,12.69,22.63,10.25,1190.24,3.0,535011745.26,19714132.0,23825036.0,442697848.08,,,129540.0,1.07,,,,80.16,69064.0,2334303.0,,,1.07,129540.0,,103752.0,2898585.0,678.57,98.14,,,68.88,41.24,8906102.0,199994206.7,,309.38,68.68,12.45,0.0811,12.98,0.7352,34.39
