,CA FP Equity_DX_SI_QTY,CA FP Equity_DX_SHORT_INTEREST_VALUE,CA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CA FP Equity_DX_SI_MV,CA FP Equity_DX_DSS,CA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CA FP Equity_DX_SUPPLY_SI_QTY,CA FP Equity_DX_BROKER_SI_QTY,CA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CA FP Equity_DX_BROKER_SI_MV_NEW_x,CA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CA FP Equity_DX_BROKER_SI_MV_INC_x,CA FP Equity_DX_SUPPLY_SI_MV_NEW,CA FP Equity_DX_BROKER_SI_QTY_ADD,CA FP Equity_DX_BROKER_SI_QTY_NEW,CA FP Equity_DX_SUPPLY_SI_MV_DEC,CA FP Equity_DX_BROKER_SI_QTY_INC,CA FP Equity_DX_SUPPLY_SI_QTY_DEC,CA FP Equity_DX_BROKER_SI_MV_NEW_y,CA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CA FP Equity_DX_BROKER_SI_MV_INC_y,CA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CA FP Equity_DX_BROKER_SI_MV_ADD,CA FP Equity_DX_SUPPLY_SI_QTY_ADD,CA FP Equity_DX_BROKER_SI_QTY_DEC,CA FP Equity_DX_SUPPLY_SI_MV,CA FP Equity_DX_BROKER_SI_MV_DEC,CA FP Equity_DX_SUPPLY_SI_MV_RMV,CA FP Equity_DX_BROKER_SI_MV_RMV,CA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CA FP Equity_DX_UTILIZATION_QUANTITY,CA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CA FP Equity_DX_ACTIVE_UTILIZATION_MV,CA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CA FP Equity_DX_BROKER_SI_CON_RATIO,CA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CA FP Equity_DX_DEMAND_SUPPLY_RATIO,CA FP Equity_PX_LAST
2024-01-11,72173240.0,1179310741.6,13.0,52.03,10.18,1190.84,3.0,616525912.56,59538620.0,37731084.0,972861050.8,,,611340.0,14.43,,,,4.06,948533.0,222175.0,,,14.43,611340.0,,186685.0,163520.0,983.11,2.88,,,25.69,25.69,172180960.0,2813436886.4,,2829.78,25.78,18.19,0.1233,19.15,0.3115,16.34
2024-01-12,72057520.0,1187868217.2,12.98,51.36,10.17,1184.42,3.0,628864636.68,59383112.0,38147688.0,978930601.32,,,685255.0,12.85,,,,22.28,794430.0,1253041.0,,,12.85,685255.0,,424601.0,377827.0,974.17,6.63,0.21,,25.61,25.61,172498048.0,2843630321.28,12321.0,2823.49,25.65,18.97,0.1253,19.27,0.3108,16.485
2024-01-15,72507720.0,1205803383.6,13.06,51.74,10.23,1195.28,3.0,637023990.56,59156616.0,38305712.0,983774524.08,,,834422.0,3.06,,,,17.63,169222.0,1114091.0,,,3.06,834422.0,,53170.0,11200.0,978.18,0.18,,,25.51,25.51,172766336.0,2873104167.68,,2854.82,25.52,19.07,0.1265,19.5,0.3126,16.63
2024-01-16,72556688.0,1193557517.6,13.07,52.14,10.24,1207.18,3.0,619701965.4,59710296.0,37671852.0,982234369.2,,,1535312.0,11.44,,,,16.49,519885.0,1016258.0,,,11.44,1535312.0,,34629.0,1153744.0,994.95,15.3,,,25.74,25.74,172238496.0,2833323259.2,,2861.01,25.8,18.36,0.1241,19.77,0.3128,16.45
2024-01-17,70989504.0,1163872918.08,12.79,53.11,10.02,1168.52,2.0,608017231.56,58183160.0,37085528.0,953912908.2,,,404369.0,1.44,,136400.0,,34.1,143203.0,2003735.0,,,1.44,404369.0,2.24,72226.0,865926.0,957.49,17.95,,,25.01,25.01,174427360.0,2859736567.2,,2864.83,25.05,18.85,0.1244,20.11,0.3052,16.395
2024-01-18,71543672.0,1165088698.52,12.89,52.57,10.09,1172.72,2.0,615288468.48,58139952.0,37782528.0,946809118.32,,,1717930.0,21.98,,,,46.11,1470917.0,2736640.0,,,21.98,1717930.0,,975501.0,773920.0,952.69,13.05,,,25.04,25.04,174029728.0,2834074120.48,,2844.28,25.09,18.44,0.1227,19.21,0.3082,16.285
2024-01-19,71323464.0,1113359273.04,12.85,52.18,10.06,1151.12,2.0,571871912.92,59053000.0,36634972.0,921817330.0,,,1907882.0,2.67,,,,24.55,712227.0,1449405.0,,,2.67,1907882.0,,454573.0,1859782.0,956.11,32.71,,,25.53,25.53,172217504.0,2688315237.44,,2767.23,25.68,17.7,0.1185,19.31,0.3084,15.61
2024-01-22,72052296.0,1147072552.32,12.98,51.35,10.17,1143.94,3.0,589946803.2,59743256.0,37056960.0,951112635.52,,,1520437.0,11.46,,151774.0,,20.92,852358.0,993478.0,,,11.46,1520437.0,2.49,163297.0,582144.0,941.56,11.92,,,25.81,25.81,171763232.0,2734470653.44,,2695.57,25.89,18.0,0.1219,20.36,0.3112,15.92
2024-01-23,72695264.0,1143133026.4,13.1,51.0,10.26,1159.85,3.0,587195150.4,60926388.0,37341504.0,958067451.3,,,1493998.0,7.17,,,,5.2,405782.0,397495.0,,,7.17,1493998.0,,106631.0,121237.0,971.32,2.5,0.33,,26.38,26.38,170023136.0,2673613813.6,20000.0,2697.54,26.47,17.66,0.1189,19.69,0.3148,15.725
2024-01-24,73675752.0,1168865805.48,13.27,51.21,10.39,1169.27,3.0,598641406.36,61941516.0,37733464.0,982702151.34,,,1379669.0,10.5,,,,10.72,765638.0,559040.0,,,10.5,1379669.0,,194495.0,373674.0,977.53,4.13,,,26.78,26.78,169382000.0,2687245430.0,,2662.68,26.85,17.08,0.1174,19.29,0.3185,15.865
2024-01-25,75333400.0,1204957733.0,13.57,52.2,10.63,1205.7,3.0,639020851.56,63589776.0,39951288.0,1017118467.12,,,264317.0,3.91,,2110900.0,,11.54,115988.0,772529.0,,,3.91,264317.0,33.49,2156475.0,9068.0,1014.11,0.13,,,27.53,27.53,167378880.0,2677225185.6,,2663.75,27.57,16.62,0.1121,18.82,0.3262,15.995
2024-01-26,75054712.0,1212133598.8,13.52,51.64,10.59,1208.06,3.0,638045737.4,63660320.0,39507476.0,1028114168.0,,,452967.0,,,,,5.77,,382425.0,,,,452967.0,,,443810.0,1020.63,4.34,,,27.5,27.5,167867568.0,2711061223.2,,2689.1,27.51,16.69,0.1123,18.69,0.3242,16.15
2024-01-29,74751424.0,1188173884.48,13.47,50.85,10.55,1206.38,3.0,618120690.88,63786520.0,38887744.0,1013886735.4,,,793416.0,1.87,,750000.0,,14.07,100924.0,991765.0,,,1.87,793416.0,12.48,324553.0,1470655.0,1030.34,25.73,,,27.5,27.5,168198944.0,2673522214.88,,2704.41,27.59,16.18,0.1087,18.32,0.3222,15.895
2024-01-30,72411720.0,1141932824.4,13.05,51.67,10.22,1152.99,3.0,575624617.88,61842216.0,36501244.0,975251746.32,,,429870.0,2.41,,115720.0,,43.96,161832.0,2644856.0,,,2.41,429870.0,1.92,270678.0,2664055.0,982.59,47.47,,,26.72,26.72,169563296.0,2674013177.92,,2685.64,26.79,16.65,0.1084,18.94,0.3129,15.77
2024-01-31,70763104.0,1119472305.28,12.75,51.24,9.98,1125.14,3.0,560866080.32,60278624.0,35452976.0,953607831.68,,,1407487.0,24.07,,,,47.9,1573802.0,2990167.0,,,24.07,1407487.0,,19090.0,2622067.0,954.93,40.69,,,25.98,25.98,171717008.0,2716563066.56,,2709.91,26.06,16.79,0.1118,18.52,0.305,15.82
2024-02-01,67892992.0,1066938369.28,12.23,53.32,9.58,1076.88,2.0,534165233.42,57537868.0,33990788.0,904207595.62,,,53541.0,,,,,43.95,,2794299.0,,,,53541.0,,,1462191.0,910.59,25.34,,,24.78,24.78,174670864.0,2744952627.76,,2754.73,24.84,17.09,0.1122,18.24,0.2924,15.715
2024-02-02,69167880.0,1101498489.0,12.46,53.99,9.76,1097.79,2.0,551306109.9,57787640.0,34618908.0,920268167.0,,,657108.0,12.56,,,,10.4,839813.0,638683.0,,,12.56,657108.0,,231348.0,211692.0,913.28,3.4,,,24.85,24.85,174736896.0,2782685068.8,,2755.97,24.89,18.15,0.1144,18.34,0.2975,15.925
2024-02-05,69238736.0,1097433965.6,12.47,54.47,9.77,1107.63,2.0,550196612.0,58072820.0,34712720.0,920454197.0,,,524306.0,7.6,,,,3.56,384239.0,271927.0,,,7.6,524306.0,,32799.0,290427.0,927.53,2.5,,,25.03,25.03,173925520.0,2756719492.0,,2769.77,25.09,17.92,0.1145,18.58,0.2984,15.85
2024-02-06,70634296.0,1114962362.36,12.73,55.73,9.97,1124.24,3.0,560022629.32,58907856.0,35478152.0,929860506.96,,,643479.0,14.66,,,,11.68,991667.0,696632.0,,,14.66,643479.0,,888190.0,226232.0,934.38,4.35,,,25.38,25.38,173189200.0,2733791522.0,,2737.36,25.45,17.43,0.111,17.96,0.3043,15.785
2024-02-07,68987496.0,1051024501.56,12.43,53.0,9.73,1083.62,2.0,529994814.36,57689616.0,34787976.0,878901299.76,,,257538.0,1.33,,679.0,,27.51,99523.0,1669756.0,,,1.33,257538.0,0.01,193979.0,790382.0,906.07,20.12,,,24.83,24.83,174618096.0,2660306692.56,,2725.58,24.95,17.35,0.1117,17.45,0.297,15.235
2024-02-08,67773848.0,1030162489.6,12.21,49.72,9.56,1039.61,2.0,527340348.8,56239772.0,34693444.0,854844534.4,,,398464.0,2.29,,,,30.75,214298.0,1867148.0,,,2.29,398464.0,,18839.0,308827.0,858.35,12.49,,,24.29,24.29,175302688.0,2664600857.6,,2665.55,24.36,17.47,0.1125,18.14,0.2927,15.2
2024-02-09,69836568.0,1043707508.76,12.58,49.79,9.85,1069.22,2.0,519044154.16,58509404.0,34730288.0,874423042.78,,,1347318.0,4.2,,,,2.94,282540.0,188775.0,,,4.2,1347318.0,,1111091.0,245696.0,890.8,3.91,,,25.29,25.29,172844272.0,2583157645.04,,2610.49,25.44,17.07,0.1095,17.66,0.3019,14.945
2024-02-12,69756048.0,1057152907.44,12.57,48.87,9.84,1057.22,2.0,517789670.3,57974184.0,34166260.0,878598758.52,,,12956.0,,,,,17.4,,963180.0,,,,12956.0,,415000.0,564029.0,872.47,12.71,,,24.99,24.99,173975872.0,2636604340.16,,2608.51,25.06,16.91,0.1102,18.01,0.3007,15.155
2024-02-13,69154320.0,1035240170.4,12.46,48.12,9.76,1056.2,2.0,504941213.76,57474152.0,33730208.0,860388055.44,,,100526.0,2.86,,,,8.48,93198.0,600554.0,,,2.86,100526.0,,,529253.0,874.86,5.89,,,24.78,24.78,174495968.0,2612204640.96,,2637.31,24.91,17.29,0.1105,17.84,0.2981,14.97
2024-02-14,68331832.0,1022927525.04,12.31,46.8,9.64,1031.68,2.0,501589909.8,57187456.0,33506340.0,856096216.32,,,218388.0,1.58,,,,8.69,117936.0,513004.0,,,1.58,218388.0,,7920.0,341803.0,858.37,8.78,,,24.66,24.66,174725824.0,2615645585.28,,2611.14,24.74,17.22,0.1102,17.81,0.2946,14.97
2024-02-15,68067024.0,1028152397.52,12.26,46.39,9.6,1029.74,2.0,505784278.8,57120732.0,33484560.0,862808656.86,,,271351.0,3.42,,,,14.19,218612.0,951412.0,,,3.42,271351.0,,613339.0,240391.0,857.82,2.04,,,24.65,24.65,174576688.0,2636980872.24,,2612.98,24.72,17.16,0.1107,18.16,0.2938,15.105
2024-02-16,68466816.0,1041380271.36,12.34,46.55,9.66,1044.63,2.0,507373020.18,57593776.0,33357858.0,876001332.96,,,752687.0,5.75,,,,9.46,355637.0,667933.0,,,5.75,752687.0,,388285.0,482339.0,873.54,4.24,,,24.9,24.9,173695776.0,2641912752.96,,2625.13,24.97,17.21,0.1091,17.64,0.296,15.21
2024-02-19,69093504.0,1059203416.32,12.45,46.23,9.75,1058.43,2.0,520649049.48,57645068.0,33962756.0,883698892.44,,,201718.0,10.7,,,,3.96,659622.0,315545.0,,,10.7,201718.0,,165122.0,54724.0,880.27,0.85,,,24.9,24.9,173887424.0,2665694209.92,,2646.55,24.96,16.99,0.1079,17.39,0.2984,15.33
2024-02-20,69541752.0,1092153215.16,12.53,45.6,9.81,1079.81,2.0,543173192.82,58255236.0,34586004.0,914898481.38,,,747275.0,21.34,,,,1.41,1239443.0,137108.0,,,21.34,747275.0,,,616194.0,898.31,3.06,,,25.11,25.11,173706560.0,2728061524.8,,2675.79,25.13,16.93,0.106,17.2,0.2998,15.705
2024-02-21,69221776.0,1140774868.48,12.47,43.56,9.77,1106.1,2.0,570132126.08,58030316.0,34595396.0,956339607.68,,,328304.0,16.94,,,,8.14,385363.0,611410.0,,,16.94,328304.0,,58187.0,375971.0,920.21,3.03,,,24.97,24.97,174351328.0,2873309885.44,,2775.55,24.9,17.11,0.1078,17.67,0.2979,16.48
2024-02-22,69849936.0,1137855457.44,12.58,40.7,9.85,1148.34,2.0,563465300.76,58518288.0,34589644.0,953262911.52,,,707232.0,17.66,,,,5.74,478216.0,576527.0,,,17.66,707232.0,,357268.0,483970.0,962.36,5.9,,,25.12,25.12,174407056.0,2841090942.24,,2862.19,25.16,16.92,0.1094,17.86,0.2999,16.29
2024-02-23,69389616.0,1139030546.64,12.5,39.6,9.79,1134.82,2.0,556570338.66,57862344.0,33906204.0,949810376.76,,,942173.0,3.73,,6198.0,,27.5,356129.0,1604316.0,,,3.73,942173.0,0.11,6198.0,1045767.0,944.24,16.64,,,24.77,24.77,175713952.0,2884344522.08,,2865.5,24.78,15.98,0.1085,18.05,0.2971,16.415
2024-02-26,69797480.0,1101404234.4,12.57,39.13,9.85,1135.11,2.0,529777584.72,58356744.0,33572724.0,920869420.32,,,1193053.0,1.32,,,,11.54,38839.0,743817.0,,,1.32,1193053.0,,45163.0,372318.0,951.65,12.22,,,25.01,25.01,175016736.0,2761764094.08,,2838.11,25.11,15.58,0.1105,18.9,0.2991,15.78
2024-02-27,68484744.0,1091646819.36,12.34,37.3,9.66,1088.03,2.0,535442389.04,57008932.0,33591116.0,908722376.08,,,429043.0,2.87,,9857.0,,35.8,441777.0,1795302.0,,,2.87,429043.0,0.16,18447.0,433242.0,902.42,8.33,,,24.34,24.34,177181248.0,2824269093.12,,2803.85,24.35,16.37,0.1148,19.16,0.2924,15.94
2024-02-28,69197224.0,1085012472.32,12.47,37.97,9.76,1103.21,2.0,531581854.72,57536856.0,33901904.0,902177902.08,,,721769.0,14.1,,,,8.31,841264.0,537192.0,,,14.1,721769.0,,343349.0,530478.0,915.81,8.97,,,24.62,24.62,176186624.0,2762606264.32,,2795.6,24.68,15.59,0.1114,19.13,0.2961,15.68
2024-02-29,68795352.0,1068391816.56,12.39,37.64,9.71,1084.02,2.0,522594377.08,57955720.0,33650636.0,900052331.6,,,923209.0,4.27,,,,13.48,262709.0,775620.0,,,4.27,923209.0,,271272.0,513976.0,910.06,12.78,,,24.95,24.95,174324032.0,2707252216.96,,2728.26,25.01,15.31,0.1091,18.7,0.2962,15.53
2024-03-01,69091704.0,1060903114.92,12.45,36.62,9.75,1077.8,2.0,527404449.84,58576188.0,34347408.0,899437366.74,,,695502.0,17.47,,287588.0,,8.73,1084620.0,519329.0,,,17.47,695502.0,4.46,444298.0,675437.0,908.22,12.97,,,25.24,25.24,173474960.0,2663708010.8,,2682.13,25.3,15.19,0.105,18.34,0.2977,15.355
2024-03-04,67057484.0,1034696978.12,12.08,35.9,9.46,1039.59,2.0,509051037.42,56337536.0,32990994.0,869288180.48,,,544464.0,0.0,,,,49.69,25326.0,3126115.0,,,0.0,544464.0,,343000.0,1381738.0,866.1,22.27,,,24.38,24.38,174727952.0,2696052299.36,,2682.36,24.41,15.42,0.1066,18.66,0.2902,15.43
2024-03-05,65571320.0,1030125437.2,11.81,35.41,9.25,1026.06,2.0,497218358.0,55760296.0,31649800.0,875994250.16,,,941024.0,9.26,,,,25.12,384658.0,1720052.0,,,9.26,941024.0,,201787.0,1725853.0,864.99,25.75,,,24.1,24.1,175571040.0,2758221038.4,,2722.36,24.11,16.42,0.1096,19.21,0.2835,15.71
2024-03-06,66360272.0,1044178879.92,11.96,35.68,9.36,1047.12,2.0,509375717.31,56343760.0,32372146.0,886569063.6,,,1402017.0,14.78,,,,11.97,876554.0,830968.0,,,14.78,1402017.0,,12413.0,154207.0,885.22,2.16,,,24.3,24.3,175507872.0,2761616365.92,,2755.08,24.32,16.62,0.1094,18.94,0.2862,15.735
2024-03-07,66701984.0,1038549890.88,12.02,35.87,9.41,1052.13,2.0,506374141.68,56609152.0,32522424.0,881404496.64,,,929026.0,6.04,,,,10.34,390864.0,663634.0,,,6.04,929026.0,,,240587.0,889.04,4.11,,,24.42,24.42,175180896.0,2727566550.72,,2743.33,24.48,16.74,0.1111,19.37,0.2878,15.57
2024-03-08,66721688.0,1026179561.44,12.02,35.37,9.41,1043.71,2.0,496679013.12,56185244.0,32293824.0,864129052.72,,,1080148.0,11.72,,,,27.43,838650.0,1705572.0,,,11.72,1080148.0,,201518.0,1067249.0,874.76,19.1,,,24.24,24.24,175625504.0,2701120251.52,,2722.06,24.32,16.94,0.1111,19.11,0.2878,15.38
2024-03-11,67319632.0,1042444501.52,12.13,35.41,9.5,1047.16,2.0,514669184.58,56957244.0,33236628.0,881982923.34,,,1269604.0,14.33,,7801.0,,13.24,963296.0,819372.0,,,14.33,1269604.0,0.12,321766.0,28292.0,879.73,0.42,,,24.64,24.64,174165952.0,2696959766.72,,2685.6,24.67,17.55,0.1122,18.89,0.2913,15.485
2024-03-12,66847680.0,1057864536.0,12.04,34.99,9.43,1045.04,2.0,523607566.95,56316472.0,33087366.0,891208169.4,,,460017.0,3.53,,,,20.2,220739.0,1348496.0,,,3.53,460017.0,,247705.0,370002.0,874.89,2.37,,,24.46,24.46,173967296.0,2753032459.2,,2710.23,24.4,17.86,0.1121,18.74,0.2903,15.825
2024-03-13,67167840.0,1062595228.8,12.1,35.04,9.48,1063.57,2.0,521222710.68,56673976.0,32947074.0,896582300.32,,,711138.0,4.2,,,,5.34,209901.0,463414.0,,,4.2,711138.0,,109785.0,350193.0,895.23,3.33,,,24.67,24.67,173086496.0,2738228366.72,,2736.07,24.65,17.51,0.113,19.44,0.2923,15.82
2024-03-14,67172696.0,1061664460.28,12.1,35.3,9.48,1070.11,2.0,519627559.88,56787624.0,32877416.0,897528397.32,,,528791.0,5.46,,,,5.1,315840.0,442544.0,,,5.46,528791.0,,27399.0,385497.0,901.49,3.73,,,24.66,24.66,173454784.0,2741452861.12,,2747.44,24.71,17.17,0.1116,19.38,0.2917,15.805
2024-03-15,68839520.0,1080780464.0,12.4,36.1,9.71,1091.58,2.0,541413306.8,57017108.0,34484924.0,895168595.6,,,1212070.0,24.59,,,,25.45,1670594.0,1577424.0,,,24.59,1212070.0,,594834.0,63087.0,900.56,1.03,,,24.76,24.76,173243776.0,2719927283.2,,2730.83,24.8,17.57,0.1136,19.96,0.299,15.7
2024-03-18,68937624.0,1081976008.68,12.42,35.2,9.73,1090.44,2.0,547809490.8,57263848.0,34903440.0,898756094.36,,,524814.0,11.14,,,,6.92,724019.0,418161.0,,,11.14,524814.0,,140088.0,305502.0,901.33,5.04,,,24.88,24.88,172857888.0,2713004552.16,,2714.62,24.93,17.18,0.1113,19.73,0.2996,15.695
2024-03-19,71076048.0,1119803136.24,12.81,36.02,10.03,1123.63,3.0,572753362.76,58653900.0,36353752.0,924092194.5,,,1454950.0,28.07,,,,17.6,1759021.0,1120969.0,,,28.07,1454950.0,,1056074.0,308712.0,923.06,5.63,,,25.47,25.47,171659792.0,2704500022.96,,2697.86,25.49,16.73,0.1076,18.47,0.3086,15.755
2024-03-20,73726368.0,1158978504.96,13.28,37.75,10.4,1163.75,3.0,615082350.72,61566952.0,39127376.0,967832485.44,,,1152281.0,53.08,,,,21.34,3367762.0,1334675.0,,,53.08,1152281.0,,3095442.0,594133.0,968.04,10.45,,,26.79,26.79,168249536.0,2644882705.92,,2642.46,26.81,16.01,0.1014,17.68,0.3208,15.72
2024-03-21,73853320.0,1176114121.0,13.31,39.0,10.42,1171.74,3.0,622911980.6,61435192.0,39115352.0,978355432.6,,,654862.0,19.08,,269310.0,,14.46,970662.0,926345.0,,,19.08,654862.0,4.27,139723.0,1251999.0,968.76,19.42,,,26.74,26.74,168322784.0,2680540335.2,,2652.48,26.75,16.61,0.0991,16.78,0.3214,15.925
2024-03-22,74366512.0,1194698015.28,13.4,39.67,10.49,1193.17,3.0,630205017.12,61543536.0,39228448.0,988696905.84,,,797482.0,13.76,,,,10.77,715010.0,758441.0,,,13.76,797482.0,,69305.0,601914.0,983.42,8.27,,,26.8,26.8,168124048.0,2700912831.12,,2685.56,26.8,16.49,0.0986,16.84,0.3238,16.065
2024-03-25,74246096.0,1187566305.52,13.38,39.8,10.48,1196.52,3.0,631060395.98,61701572.0,39453604.0,986916644.14,,,859202.0,14.47,,,,13.36,879182.0,867986.0,,,14.47,859202.0,,166822.0,654025.0,990.5,8.39,,,27.01,27.01,166779520.0,2667638422.4,,2675.56,27.02,16.11,0.0988,17.36,0.325,15.995
2024-03-26,73040240.0,1158783407.6,13.16,39.03,10.3,1172.23,3.0,616022402.3,61536688.0,38829020.0,976279555.12,,,1381265.0,10.45,,,,27.76,719979.0,1709195.0,,,10.45,1381265.0,,163046.0,1344565.0,984.35,23.13,,,26.89,26.89,167306032.0,2654310197.68,,2670.63,26.93,16.14,0.1016,18.15,0.3192,15.865
2024-03-27,68210936.0,1097513960.24,12.29,35.5,9.62,1093.27,2.0,546966227.48,61628928.0,33994172.0,991609451.52,,,1314270.0,18.75,,,,19.75,1013077.0,1178620.0,,,18.75,1314270.0,,422517.0,5847923.0,981.4,94.65,7.46,,27.1,27.1,165797776.0,2667686215.84,465930.0,2638.64,27.11,13.34,0.0956,19.61,0.2999,16.09
2024-03-28,72097368.0,1144545717.0,12.99,37.51,10.17,1160.4,3.0,617855381.0,65451092.0,38920024.0,1039036085.5,,,5148224.0,77.65,,,,20.9,5003776.0,1363764.0,,,77.65,5148224.0,,37704.0,77926.0,1051.44,0.64,,,28.87,28.87,161231424.0,2559548856.0,,2588.1,28.89,12.65,0.113,25.26,0.3181,15.875
2024-03-29,72097368.0,1144545717.0,12.99,37.2,10.17,1151.69,3.0,617855381.0,65451092.0,38920024.0,1039036085.5,,,558.0,,,,,0.01,,558.0,,,,558.0,,,,1040.4,,,,29.08,29.08,159648576.0,2534421144.0,,2533.98,29.11,12.63,0.1135,25.4,0.3203,
2024-04-01,70064248.0,1112269937.0,12.62,36.15,9.89,1121.61,3.0,617757083.0,63424152.0,38913832.0,1006858413.0,,65000.0,,0.39,1.13,,,32.58,40610.0,2091937.0,,65000.0,0.39,,,,46800.0,1010.94,0.67,,,27.91,27.91,163836000.0,2600896500.0,,2605.54,27.95,13.0,0.1169,26.14,0.3083,
2024-04-02,76264032.0,1217555270.88,13.74,39.35,10.76,1219.87,3.0,760162746.52,69909968.0,47614328.0,1116112639.12,,,2046075.0,155.59,,,,47.29,9669864.0,2973525.0,,,155.59,2046075.0,,7413261.0,969370.0,1111.31,16.15,,,31.04,31.04,155323920.0,2479746382.8,,2466.7,31.06,11.91,0.1739,36.92,0.3386,15.965
2024-04-03,69818672.0,1113956911.76,12.58,35.76,9.85,1118.59,3.0,689381725.4,65298984.0,43207880.0,1041845289.72,,,153494.0,0.37,,,,74.3,13337.0,4771802.0,,,0.37,153494.0,,7329.0,4419783.0,1041.1,70.41,,,28.76,28.76,161770528.0,2581048774.24,,2575.7,28.79,13.02,0.1802,37.62,0.3075,15.955
2024-04-04,68213448.0,1057649511.24,12.29,34.96,9.62,1081.46,2.0,652192892.96,65082960.0,42063392.0,1009111294.8,,,977310.0,7.53,,,,34.89,459250.0,2214629.0,,,7.53,977310.0,,1021293.0,1603739.0,1035.19,25.96,,,28.67,28.67,161911136.0,2510432163.68,,2563.53,28.77,13.42,0.1843,37.99,0.3005,15.505
2024-04-05,69712576.0,1089956125.76,12.56,36.5,9.84,1093.55,3.0,673733538.68,65347036.0,43091368.0,1021700907.86,,,638026.0,2.56,,1066862.0,,9.0,334269.0,472254.0,,,2.56,638026.0,17.37,98305.0,373154.0,1017.23,6.13,,,28.77,28.77,161768496.0,2529250434.96,,2514.18,28.81,13.02,0.1814,37.73,0.3069,15.635
2024-04-08,68959400.0,1100592024.0,12.42,38.17,9.73,1093.81,2.0,680683913.28,64803628.0,42649368.0,1034265902.88,,,60236.0,15.83,,14300.0,,9.06,485977.0,603644.0,,,15.83,60236.0,0.22,,942279.0,1016.07,14.4,,,28.57,28.57,162045296.0,2586242924.16,,2537.27,28.59,13.09,0.1902,39.0,0.304,15.96
2024-04-09,68507456.0,1093036460.48,12.34,38.35,9.67,1099.25,2.0,674963319.54,65078360.0,42304188.0,1038325233.8,,,1397697.0,16.54,,,,18.66,999272.0,1239338.0,,,16.54,1397697.0,,116374.0,1344451.0,1039.82,19.77,,,28.66,28.66,162025824.0,2585122021.92,,2580.31,28.72,13.29,0.1904,38.92,0.3017,15.955
2024-04-10,68377296.0,1100874465.6,12.32,38.87,9.65,1104.45,2.0,685300042.0,65982232.0,42565220.0,1062313935.2,,,906668.0,26.57,,,,14.18,1362595.0,889539.0,,,26.57,906668.0,,886744.0,1101562.0,1059.85,18.11,,,29.02,29.02,161381824.0,2598247366.4,,2583.79,29.09,13.29,0.1978,39.86,0.3007,16.1
2024-04-11,67791096.0,1070760361.32,12.21,39.27,9.56,1087.96,2.0,668117759.4,65285700.0,42299320.0,1031187631.5,,,475308.0,0.0,,,,23.42,515301.0,1465977.0,,,0.0,475308.0,,294132.0,781200.0,1050.79,12.98,,,28.65,28.65,162554528.0,2567548769.76,,2604.86,28.74,13.55,0.2021,40.21,0.2975,15.795
2024-04-12,68524776.0,1086460323.48,12.35,39.47,9.67,1092.0,2.0,686059675.56,65781400.0,43270872.0,1042964097.0,,,1206699.0,21.23,,,,12.91,1333375.0,742379.0,,,21.23,1206699.0,,31379.0,361826.0,1043.01,6.25,,,28.86,28.86,162170048.0,2571206111.04,,2565.66,28.9,13.27,0.2134,41.74,0.3006,15.855
2024-04-15,67945672.0,1067426507.12,12.24,39.67,9.59,1079.35,2.0,677156864.76,64800944.0,43103556.0,1018022830.24,,,358365.0,6.37,,,,21.08,388149.0,1338815.0,,,6.37,358365.0,,,555464.0,1027.78,9.07,,,28.42,28.42,163179776.0,2563554280.96,,2580.73,28.48,12.99,0.2149,41.91,0.298,15.71
2024-04-16,67633536.0,1055759496.96,12.18,40.76,9.54,1066.04,2.0,668163196.96,64657936.0,42803536.0,1009310380.96,,,472806.0,3.48,,,,10.41,241387.0,615814.0,,,3.48,472806.0,,,541406.0,1016.78,9.68,,,28.36,28.36,163358976.0,2550033615.36,,2563.35,28.4,13.04,0.2168,42.17,0.2966,15.61
2024-04-17,67209064.0,1049133489.04,12.11,40.63,9.48,1052.91,2.0,656218300.08,63767164.0,42038328.0,995405430.04,,,443635.0,0.17,,,,21.0,35823.0,1327612.0,,,0.17,443635.0,,40387.0,801032.0,994.72,13.35,0.74,,27.97,27.97,164211136.0,2563335832.96,47187.0,2559.55,27.99,13.11,0.22,42.54,0.2948,15.61
