,ECRP3 FP Equity_DX_SI_QTY,ECRP3 FP Equity_DX_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP3 FP Equity_DX_SI_MV,ECRP3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SUPPLY_SI_QTY,ECRP3 FP Equity_DX_BROKER_SI_QTY,ECRP3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_x,ECRP3 FP Equity_DX_BROKER_SI_QTY_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP3 FP Equity_DX_BROKER_SI_QTY_INC,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_y,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP3 FP Equity_DX_BROKER_SI_MV_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP3 FP Equity_DX_BROKER_SI_QTY_DEC,ECRP3 FP Equity_DX_SUPPLY_SI_MV,ECRP3 FP Equity_DX_BROKER_SI_MV_DEC,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP3 FP Equity_DX_BROKER_SI_CON_RATIO,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP3 FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP3 FP Equity_PX_LAST
2024-12-04,26883.0,1408534.79,5.98,0.07,1.4,293883.56,23083.0,5609.0,1209433.78,3800.0,,3800.0,,,,,3800.0,0.2,,,1.2,,100.0,0.82,0.0,0.0,0.0,100.0,28.27,0.5944,71.73,0.0096,52.395
2024-12-05,78642.0,4116515.49,17.85,0.21,4.14,320299.06,74842.0,6119.0,3917604.49,510.0,0.03,,,510.0,,0.03,510.0,,51249.0,,3.94,,23.85,2.67,238996.0,12510245.62,12.57,23.85,9.66,0.8254,90.34,0.0281,52.345
2024-12-06,71042.0,3718977.66,16.49,0.19,3.73,121397.33,71042.0,2319.0,3718977.66,,,,0.2,,3800.0,,,,,3800.0,3.73,0.2,22.91,2.54,238996.0,12511201.6,12.55,22.91,,1.0,100.0,0.0254,52.349
2024-12-09,71642.0,3753897.52,17.9,0.19,3.77,137230.36,71342.0,2619.0,3738178.12,300.0,,300.0,,,,,300.0,0.02,,,3.75,,22.99,2.55,238996.0,12522912.41,12.57,22.98,0.84,0.9834,99.16,0.0256,52.398
2024-12-10,79656.0,4174850.62,19.69,0.21,4.18,294497.41,76356.0,5619.0,4001894.32,5014.0,0.16,,,3000.0,,0.16,5014.0,,,,4.01,,24.21,2.73,238996.0,12526019.36,12.56,24.21,8.29,0.848,91.71,0.0284,52.411
2024-12-11,76356.0,4002810.59,18.87,0.2,4.02,121568.94,76356.0,2319.0,4002810.59,,,,,,,,,,,3300.0,4.02,0.17,24.21,2.73,238996.0,12528887.31,12.59,24.21,4.32,0.9173,95.68,0.0273,52.423
2024-12-12,82849.0,4340459.11,20.79,0.22,4.33,634547.68,82849.0,12112.0,4340459.11,9793.0,,9793.0,0.18,,3300.0,,9793.0,0.51,,,4.33,,26.55,2.96,229203.0,12007945.17,11.98,26.55,11.81,0.7917,88.19,0.0296,52.39
2024-12-13,83052.0,4351509.54,21.52,0.22,4.35,634608.24,83052.0,12112.0,4351509.54,203.0,,,,,,,203.0,,,,4.35,,26.6,2.97,229139.0,12005737.91,11.99,26.6,11.78,0.7922,88.22,0.0297,52.395
2024-12-16,83052.0,4351924.8,20.44,0.22,4.36,634668.8,83052.0,12112.0,4351924.8,,,,,,,,,,,,4.36,,26.6,2.97,229139.0,12006883.6,12.03,26.6,11.76,0.7924,88.24,0.0297,52.4
2024-12-17,83952.0,4396902.05,19.51,0.22,4.45,681490.49,83890.0,13012.0,4393654.86,900.0,0.05,,0.01,900.0,62.0,0.05,900.0,,,,4.44,,26.79,3.0,229201.0,12004173.17,12.14,26.8,11.67,0.7939,88.33,0.03,52.374
2024-12-18,83890.0,4396758.79,18.51,0.22,4.4,678722.45,83597.0,12950.0,4381402.37,,,,0.06,,293.0,,,,,62.0,4.38,0.0,26.7,2.99,229494.0,12028010.03,12.02,26.7,11.72,0.7931,88.28,0.03,52.411
2024-12-19,83597.0,4376219.35,18.64,0.22,4.35,662581.29,83437.0,12657.0,4367843.51,,,,0.01,,160.0,,,,,293.0,4.34,0.02,26.65,2.98,229654.0,12022157.25,11.95,26.65,11.29,0.7997,88.71,0.0299,52.349
2024-12-20,83597.0,4377138.92,18.43,0.22,4.39,662720.52,83437.0,12657.0,4368761.32,,,,,,,,,,,,4.39,,26.65,2.98,229654.0,12024683.44,12.08,26.64,11.24,0.8004,88.76,0.0299,52.36
2024-12-23,92875.0,4862749.25,20.59,0.24,4.87,662695.21,83437.0,12657.0,4368594.45,,,,,,,,,,,,4.37,,26.65,2.98,229654.0,12024224.13,12.04,26.65,20.13,0.6784,79.87,0.0332,52.358
2024-12-24,92875.0,4862749.25,23.73,0.25,4.89,662695.21,83437.0,12657.0,4368594.45,,,,,,,,,,,,4.39,,26.65,2.98,229654.0,12024224.13,12.1,26.65,20.13,0.6784,79.87,0.0332,52.358
2024-12-25,92875.0,4862749.25,24.4,0.25,4.89,662695.21,83437.0,12657.0,4368594.45,,,,,,,,,,,,4.4,,26.65,2.98,229654.0,12024224.13,12.11,26.65,20.13,0.6785,79.87,0.0332,
2024-12-26,92875.0,4862749.25,24.4,0.25,4.9,662695.21,83437.0,12657.0,4368594.45,,,,,,,,,,,,4.4,,26.65,2.98,229654.0,12024224.13,12.12,26.65,20.12,0.6786,79.88,0.0332,
2024-12-27,83437.0,4371514.74,21.92,0.22,4.41,654755.32,83437.0,12497.0,4371514.74,,,,0.11,,2093.0,,,,,160.0,4.41,0.01,26.65,2.98,229654.0,12032262.02,12.13,26.64,11.11,0.8026,88.89,0.0298,52.393
2024-12-30,87690.0,4593026.82,21.84,0.23,4.62,511628.3,80505.0,9768.0,4216690.89,,,,0.05,,839.0,,,,,2729.0,4.24,0.15,25.78,2.88,231747.0,12138444.37,12.21,25.78,16.36,0.7263,83.64,0.0313,52.378
2024-12-31,87690.0,4596095.97,21.8,0.23,4.59,511970.18,80505.0,9768.0,4219508.57,,,,,,,,,,,,4.21,,25.78,2.88,231747.0,12146555.51,12.13,25.78,16.39,0.726,83.61,0.0313,52.413
2025-01-01,31205.0,1635547.67,7.84,0.08,1.65,511970.18,24020.0,9768.0,1258960.26,,,,2.99,,56485.0,,,,,,1.27,,7.69,0.86,288232.0,15107103.82,15.24,7.69,23.02,0.6456,76.98,0.0112,
2025-01-02,22071.0,1156741.11,5.55,0.06,1.15,135375.03,22071.0,2583.0,1156741.11,,,,0.1,,1949.0,,,,,7185.0,1.15,0.38,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0079,52.41
2025-01-03,22071.0,1155240.28,5.61,0.06,1.15,135199.39,22071.0,2583.0,1155240.28,,,,,,,,,,,,1.15,,100.0,0.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0079,52.342
2025-01-06,20057.0,1050304.86,5.1,0.05,1.05,135261.38,20057.0,2583.0,1050304.86,,,,0.1,,2014.0,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.366
2025-01-07,20057.0,1050264.75,4.95,0.05,1.05,135256.21,20057.0,2583.0,1050264.75,,,,,,,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.364
2025-01-08,20057.0,1049462.47,5.28,0.05,1.05,135152.89,20057.0,2583.0,1049462.47,,,,,,,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.324
2025-01-09,20057.0,1050385.09,5.46,0.05,1.06,135271.71,20057.0,2583.0,1050385.09,,,,,,,,,,,,1.06,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.37
2025-01-10,20057.0,1049382.24,5.59,0.05,1.05,135142.56,20057.0,2583.0,1049382.24,,,,,,,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.32
2025-01-13,20057.0,1048178.82,5.69,0.05,1.04,134987.58,20057.0,2583.0,1048178.82,,,,,,,,,,,,1.04,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.26
2025-01-14,20057.0,1048319.22,5.83,0.05,1.05,135005.66,20057.0,2583.0,1048319.22,,,,,,,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.267
2025-01-15,20057.0,1050284.81,5.76,0.05,1.05,135258.8,20057.0,2583.0,1050284.81,,,,,,,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.365
2025-01-16,20057.0,1049763.32,5.76,0.05,1.05,135191.64,20057.0,2583.0,1049763.32,,,,,,,,,,,,1.05,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.339
2025-01-17,20057.0,1051849.25,5.85,0.05,1.04,135460.27,20057.0,2583.0,1051849.25,,,,,,,,,,,,1.04,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0072,52.443
2025-01-20,2583.0,135398.28,0.73,0.01,0.14,135398.28,2583.0,2583.0,135398.28,,,,0.9,,17474.0,,,,,,0.14,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,52.419
2025-01-21,2583.0,135351.78,0.73,0.01,0.14,135351.78,2583.0,2583.0,135351.78,,,,,,,,,,,,0.14,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.001,52.401
2025-01-22,2583.0,135364.7,0.72,0.01,0.13,135364.7,2583.0,2583.0,135364.7,,,,,,,,,,,,0.13,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0011,52.406
2025-01-23,2583.0,135359.53,0.68,0.01,0.13,135359.53,2583.0,2583.0,135359.53,,,,,,,,,,,,0.13,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,52.404
2025-01-24,2583.0,135318.2,0.69,0.01,0.14,135318.2,2583.0,2583.0,135318.2,,,,,,,,,,,,0.14,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,52.388
2025-01-27,36183.0,1896242.48,9.7,0.1,1.91,1896242.48,36183.0,36183.0,1896242.48,,,33600.0,,,,,,1.77,33600.0,,1.91,,2.75,2.11,1280128.0,67087668.1,67.53,2.75,,1.0,100.0,0.0211,52.407
2025-01-28,36183.0,1896785.23,9.75,0.1,1.9,1896785.23,2583.0,36183.0,135406.03,,,,1.77,,33600.0,,,,,,0.14,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0211,52.422
2025-01-29,36183.0,1898522.01,9.98,0.1,1.91,1898522.01,29383.0,36183.0,1541726.01,,,,,,,,,,26800.0,,1.55,,2.23,1.72,1286928.0,67525112.16,67.78,2.23,,1.0,100.0,0.0211,52.47
2025-01-30,26800.0,1407080.4,7.1,0.07,1.43,1407080.4,26800.0,26800.0,1407080.4,,,,0.14,,2583.0,,,,,9383.0,1.43,0.5,2.04,1.57,1286928.0,67567580.78,68.64,2.04,,1.0,100.0,0.0157,52.503
2025-01-31,29100.0,1530456.3,8.07,0.08,1.53,1530456.3,29100.0,29100.0,1530456.3,2300.0,0.12,,,2300.0,,0.12,2300.0,,,,1.53,,2.22,1.7,1284628.0,67562440.4,67.76,2.21,,1.0,100.0,0.017,52.593
2025-02-03,29100.0,1531765.8,8.42,0.08,1.53,1531765.8,29100.0,29100.0,1531765.8,,,,,,,,,,,,1.52,,2.22,1.7,1284628.0,67620248.66,67.33,2.21,,1.0,100.0,0.017,52.638
2025-02-04,95900.0,5046545.7,20.3,0.27,5.04,5046545.7,34600.0,95900.0,1820755.8,5500.0,3.52,,,66800.0,,3.52,5500.0,,,,1.81,,2.63,2.02,1279128.0,67311552.74,67.26,2.63,,1.0,100.0,0.0561,52.623
2025-02-05,36500.0,1920666.5,7.69,0.1,1.93,1920666.5,36500.0,36500.0,1920666.5,1900.0,,,,,,,1900.0,,,59400.0,1.92,3.12,2.78,2.14,1277228.0,67209014.59,67.43,2.77,,1.0,100.0,0.0214,52.621
2025-02-06,36500.0,1922491.5,7.63,0.1,1.94,1922491.5,36500.0,36500.0,1922491.5,,,,,,,,,,,,1.93,,4.45,3.01,783106.0,41246976.13,41.55,4.44,,1.0,100.0,0.0301,52.671
2025-02-07,36500.0,1921542.5,7.62,0.1,1.93,1921542.5,0.0,36500.0,0.0,,,,1.93,,36500.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0301,52.645
2025-02-10,10800.0,568717.2,2.16,0.03,0.57,568717.2,10800.0,10800.0,568717.2,,,,,,,,,,10800.0,25700.0,0.56,1.35,1.32,0.89,808806.0,42590915.15,42.41,1.31,,1.0,100.0,0.0089,52.659
2025-02-11,10800.0,568620.0,2.23,0.03,0.57,568620.0,0.0,10800.0,0.0,,,,0.56,,10800.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0089,52.65
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10800.0,0.0,0.56,0.0,0.0,1214517.0,63892095.82,63.44,0.0,,0.0,,0.0,52.607
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1214517.0,63994115.25,63.71,0.0,,0.0,,0.0,52.691
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1214517.0,63954036.19,64.05,0.0,,0.0,,0.0,52.658
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1082461.0,56974252.27,57.15,0.0,,0.0,,0.0,52.634
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1082861.0,57050531.79,57.08,0.0,,0.0,,0.0,52.685
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1082461.0,56974252.27,56.53,0.0,,0.0,,0.0,52.634
2025-02-20,36600.0,1927136.4,5.37,0.11,1.92,1927136.4,36600.0,36600.0,1927136.4,,,36600.0,,,,,,1.92,36600.0,,1.92,,4.47,3.38,783006.0,41228397.92,41.18,4.46,,1.0,100.0,0.0338,52.654
2025-02-21,36600.0,1929039.6,5.09,0.11,1.92,1929039.6,36600.0,36600.0,1929039.6,,,,,,,,,,,,1.92,,4.47,3.38,783006.0,41269114.24,41.23,4.46,,1.0,100.0,0.0338,52.706
2025-02-24,36600.0,1929186.0,5.09,0.11,1.92,1929186.0,36600.0,36600.0,1929186.0,,,,,,,,,,,,1.92,,4.47,3.38,783006.0,41272246.26,41.15,4.45,,1.0,100.0,0.0338,52.71
2025-02-25,36600.0,1929552.0,4.57,0.11,1.94,1929552.0,36600.0,36600.0,1929552.0,,,,,,,,,,,,1.93,,4.47,3.38,783006.0,41280076.32,41.49,4.45,,1.0,100.0,0.0338,52.72
2025-02-26,36600.0,1929954.6,4.57,0.11,1.95,1929954.6,36600.0,36600.0,1929954.6,,,,,,,,,,,,1.94,,4.47,3.38,783006.0,41288689.39,41.73,4.45,,1.0,100.0,0.0338,52.731
2025-02-27,36600.0,1930576.8,4.59,0.1,1.93,1930576.8,0.0,36600.0,0.0,,,,1.94,,36600.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0338,52.748
2025-02-28,36600.0,1932809.4,4.62,0.11,1.91,1932809.4,34600.0,36600.0,1827191.4,,,,,,,,,,34600.0,,1.8,,4.22,3.2,785006.0,41455381.85,41.03,4.21,,1.0,100.0,0.0338,52.809
2025-03-03,55391.0,2921487.51,6.96,0.16,2.89,2557560.81,41500.0,48491.0,2188834.5,,,13891.0,,,,,,0.73,6900.0,2000.0,2.16,0.08,4.24,3.83,936256.0,49380950.21,48.88,4.23,25.07,0.4687,62.47,0.0512,52.743
2025-03-04,48400.0,2552374.0,5.97,0.14,2.51,2188502.5,41500.0,41500.0,2188502.5,,,,,,,,,,,6991.0,2.15,0.35,4.77,4.25,829356.0,43736088.66,43.1,4.75,14.25,0.5518,71.49,0.0496,52.735
2025-03-05,37868.0,1993182.18,4.59,0.11,1.98,1993182.18,34600.0,37868.0,1821171.0,,,,0.36,,6900.0,,,,,3632.0,1.81,0.19,4.22,3.55,785006.0,41318790.81,41.15,4.21,8.62,0.8425,91.38,0.0388,52.635
2025-03-06,34600.0,1820652.0,4.24,0.1,1.81,1820652.0,34600.0,34600.0,1820652.0,,,,,,,,,,,3268.0,1.81,0.17,4.22,3.55,785006.0,41307015.72,41.17,4.22,,1.0,100.0,0.0355,52.62
2025-03-07,34600.0,1822001.4,4.2,0.1,1.82,1822001.4,34600.0,34600.0,1822001.4,,,,,,,,,,,,1.82,,4.22,3.97,785006.0,41337630.95,41.27,4.22,,1.0,100.0,0.0397,52.659
2025-03-10,34600.0,1822485.8,4.14,0.1,1.81,1822485.8,34600.0,34600.0,1822485.8,,,,,,,,,,,,1.81,,4.22,3.97,785006.0,41348621.04,41.11,4.21,,1.0,100.0,0.0397,52.673
2025-03-11,34600.0,1822001.4,3.98,0.1,1.83,1822001.4,34600.0,34600.0,1822001.4,,,,,,,,,,,,1.82,,4.22,3.97,785006.0,41337630.95,41.48,4.21,,1.0,100.0,0.0397,52.659
2025-03-12,34600.0,1822797.2,3.94,0.1,1.83,1822797.2,0.0,34600.0,0.0,,,,1.83,,34600.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0397,52.682
2025-03-13,1800.0,94735.8,0.21,0.01,0.09,94735.8,0.0,1800.0,0.0,,,,,,,,,,,32800.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0021,52.631
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1800.0,0.0,0.09,0.0,0.0,872256.0,45912939.07,45.75,0.0,,0.0,,0.0,52.637
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,872356.0,45972288.84,45.83,0.0,,0.0,,0.0,52.699
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,872356.0,45963565.28,46.05,0.0,,0.0,,0.0,52.689
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,872256.0,45958296.38,46.16,0.0,,0.0,,0.0,52.689
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,872256.0,45981847.3,46.03,0.0,,0.0,,0.0,52.716
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,864692.0,45593479.78,45.62,0.0,,0.0,,0.0,52.728
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,864692.0,45598667.93,45.61,0.0,,0.0,,0.0,52.734
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851640.0,44941894.44,44.92,0.0,,0.0,,0.0,52.771
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851640.0,44930823.12,44.7,0.0,,0.0,,0.0,52.758
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44949798.72,44.7,0.0,,0.0,,0.0,52.784
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44964275.58,44.95,0.0,,0.0,,0.0,52.801
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44932767.12,45.0,0.0,,0.0,,0.0,52.764
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44966830.32,44.37,0.0,,0.0,,0.0,52.804
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44964275.58,44.08,0.0,,0.0,,0.0,52.801
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44969385.06,45.39,0.0,,0.0,,0.0,52.807
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44900407.08,44.89,0.0,,0.0,,0.0,52.726
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,851580.0,44845054.38,44.41,0.0,,0.0,,0.0,52.661
2025-04-08,55000.0,2902515.0,9.01,0.16,2.9,1451257.5,27500.0,27500.0,1451257.5,,,27500.0,,,,,,1.45,27500.0,,1.45,,100.0,3.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0646,52.773
2025-04-09,52266.0,2753372.88,8.66,0.15,2.67,105360.0,52266.0,2000.0,2753372.88,,,2000.0,1.31,,25500.0,,,0.1,50266.0,27500.0,2.67,1.41,64.65,5.8,28574.0,1505278.32,1.46,64.64,3.83,0.9264,96.17,0.058,52.68
2025-04-10,52266.0,2756561.11,8.68,0.15,2.71,105482.0,52266.0,2000.0,2756561.11,,,,,,,,,,,,2.71,,64.65,5.8,28574.0,1507021.33,1.49,64.62,3.83,0.9264,96.17,0.058,52.741
2025-04-11,52266.0,2760690.12,8.73,0.15,2.76,105640.0,52266.0,2000.0,2760690.12,,,,,,,,,,,,2.76,,64.65,5.8,28574.0,1509278.68,1.51,64.62,3.83,0.9264,96.17,0.058,52.82
2025-04-14,52266.0,2762205.83,8.38,0.15,2.77,105698.0,52266.0,2000.0,2762205.83,,,,,,,,,,,,2.77,,64.65,5.8,28574.0,1510107.33,1.52,64.61,3.83,0.9264,96.17,0.058,52.849
2025-04-15,52266.0,2766805.24,8.42,0.15,2.74,105874.0,50266.0,2000.0,2660931.24,,,,0.11,,2000.0,,,,,,2.64,,100.0,5.57,0.0,0.0,0.0,100.0,3.83,0.9264,96.17,0.058,52.937
2025-04-16,9580.0,507126.88,1.52,0.03,0.51,0.0,9580.0,0.0,507126.88,,,,2.13,,40686.0,,,,,2000.0,0.51,0.1,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,52.936
2025-04-17,9580.0,507797.48,1.54,0.03,0.5,0.0,9580.0,0.0,507797.48,,,,,,,,,,,,0.5,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,53.006
2025-04-18,9580.0,507797.48,1.57,0.03,0.5,0.0,9580.0,0.0,507797.48,,,,,,,,,,,,0.5,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,
2025-04-21,9580.0,507797.48,1.57,0.03,0.51,0.0,9580.0,0.0,507797.48,,,,,,,,,,,,0.51,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,
2025-04-22,37180.0,1970540.0,6.1,0.11,1.98,731400.0,23380.0,13800.0,1239140.0,13800.0,,13800.0,,,,,13800.0,0.74,,,1.25,,100.0,2.67,0.0,0.0,0.0,100.0,37.08,0.342,37.17,0.0425,53.0
2025-04-23,53180.0,2822475.32,8.92,0.15,2.81,1157013.2,31380.0,21800.0,1665462.12,,0.41,,,8000.0,,0.41,,,8000.0,,1.66,,100.0,3.55,0.0,0.0,0.0,100.0,25.95,0.2905,40.99,0.0602,53.074
2025-04-24,49380.0,2619658.38,8.82,0.14,2.63,954918.0,31380.0,18000.0,1664740.38,,,,,,,,,,,3800.0,1.67,0.19,100.0,3.55,0.0,0.0,0.0,100.0,27.96,0.2749,36.45,0.0559,53.051
2025-04-25,9580.0,508123.2,1.71,0.03,0.51,0.0,9580.0,0.0,508123.2,,,,1.16,,21800.0,,,,,18000.0,0.51,0.95,40.98,1.09,13800.0,731952.0,0.79,39.01,,1.0,100.0,0.0109,53.04
2025-04-28,22580.0,1197530.3,4.25,0.06,1.2,344727.5,16080.0,6500.0,852802.8,6500.0,,6500.0,,,,,6500.0,0.35,,,0.86,,100.0,1.85,0.0,0.0,0.0,100.0,28.79,0.3457,42.43,0.026,53.035
2025-04-29,34580.0,1835229.76,6.52,0.1,1.85,663400.0,22080.0,12500.0,1171829.76,6000.0,0.32,,,6000.0,,0.32,6000.0,,,,1.18,,100.0,2.53,0.0,0.0,0.0,100.0,36.14,0.3381,36.16,0.0396,53.072
2025-04-30,39580.0,2099323.2,6.92,0.11,2.11,795600.0,24580.0,15000.0,1303723.2,2500.0,0.13,,,2500.0,,0.13,2500.0,,,,1.31,,100.0,2.81,0.0,0.0,0.0,100.0,37.89,0.3458,37.91,0.0452,53.04
2025-05-01,39580.0,2099323.2,6.98,0.11,2.09,795600.0,24580.0,15000.0,1303723.2,,,,,,,,,,,,1.3,,100.0,2.81,0.0,0.0,0.0,100.0,37.89,0.3458,37.9,0.0452,
2025-05-02,53580.0,2841668.88,9.46,0.15,2.84,1166792.0,31580.0,22000.0,1674876.88,7000.0,0.37,,,7000.0,,0.37,7000.0,,,,1.67,,100.0,3.58,0.0,0.0,0.0,100.0,41.05,0.3692,41.07,0.0607,53.036
2025-05-05,23580.0,1251720.72,4.19,0.07,1.25,371588.0,16580.0,7000.0,880132.72,,,,0.79,,15000.0,,,,,15000.0,0.88,0.79,100.0,1.91,0.0,0.0,0.0,100.0,29.71,0.3413,40.61,0.0272,53.084
2025-05-06,9580.0,508324.38,1.77,0.03,0.51,0.0,9580.0,0.0,508324.38,,,,0.37,,7000.0,,,,,7000.0,0.51,0.37,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,53.061
2025-05-07,9580.0,508621.36,2.01,0.03,0.51,0.0,9580.0,0.0,508621.36,,,,,,,,,,,,0.51,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,53.092
2025-05-08,9580.0,508573.46,2.06,0.03,0.51,0.0,9580.0,0.0,508573.46,,,,,,,,,,,,0.51,,100.0,1.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0111,53.087
