,VIV FP Equity_DX_SI_QTY,VIV FP Equity_DX_SHORT_INTEREST_VALUE,VIV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIV FP Equity_DX_SI_MV,VIV FP Equity_DX_DSS,VIV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIV FP Equity_DX_SUPPLY_SI_QTY,VIV FP Equity_DX_BROKER_SI_QTY,VIV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIV FP Equity_DX_BROKER_SI_MV_NEW_x,VIV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIV FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIV FP Equity_DX_BROKER_SI_MV_INC_x,VIV FP Equity_DX_SUPPLY_SI_MV_NEW,VIV FP Equity_DX_BROKER_SI_QTY_ADD,VIV FP Equity_DX_BROKER_SI_QTY_NEW,VIV FP Equity_DX_SUPPLY_SI_MV_DEC,VIV FP Equity_DX_BROKER_SI_QTY_INC,VIV FP Equity_DX_SUPPLY_SI_QTY_DEC,VIV FP Equity_DX_BROKER_SI_MV_NEW_y,VIV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIV FP Equity_DX_BROKER_SI_MV_INC_y,VIV FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIV FP Equity_DX_BROKER_SI_MV_ADD,VIV FP Equity_DX_SUPPLY_SI_QTY_ADD,VIV FP Equity_DX_BROKER_SI_QTY_DEC,VIV FP Equity_DX_SUPPLY_SI_MV,VIV FP Equity_DX_BROKER_SI_MV_DEC,VIV FP Equity_DX_SUPPLY_SI_MV_RMV,VIV FP Equity_DX_BROKER_SI_MV_RMV,VIV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIV FP Equity_DX_UTILIZATION_QUANTITY,VIV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIV FP Equity_DX_ACTIVE_UTILIZATION_MV,VIV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIV FP Equity_DX_BROKER_SI_CON_RATIO,VIV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIV FP Equity_DX_DEMAND_SUPPLY_RATIO,VIV FP Equity_PX_LAST
2024-12-16,48042948.0,125296008.38,7.4,10.04,4.66,368.3,1.0,46292813.7,37492972.0,17750312.0,97781670.98,,,59661.0,10.92,,,,35.64,1400000.0,3422592.0,,,10.92,59661.0,,900000.0,5234072.0,297.32,67.93,2.98,,24.55,24.55,115254848.0,300584643.58,350618.0,930.03,24.22,18.07,0.153,27.84,0.3145,2.608
2024-12-17,42993628.0,107785025.4,6.62,5.92,4.17,139.45,1.0,38244149.62,34604416.0,15254946.0,86753270.91,,,13648.0,0.0,,,,65.61,1412447.0,4878021.0,,,0.0,13648.0,,1975820.0,3907814.0,90.33,35.59,,,24.67,24.67,105674656.0,264926362.59,,321.2,21.95,16.2,0.191,36.74,0.3065,2.507
2024-12-18,44930448.0,116639443.01,6.92,5.5,4.36,140.09,1.0,41613796.93,39944368.0,16029968.0,103695579.33,,,365078.0,5.32,,568384.0,,17.67,1782619.0,6570393.0,,,5.32,365078.0,1.42,11545264.0,1575981.0,103.8,7.07,,,30.39,30.39,91482192.0,237487770.43,,277.63,27.21,15.79,0.1698,32.81,0.3419,2.596
2024-12-19,55662068.0,136427728.67,8.57,6.41,5.4,167.49,2.0,64975710.98,40237000.0,26509878.0,98620887.0,,,3629935.0,28.99,,568817.0,,12.61,11649883.0,5130148.0,,,28.99,3629935.0,1.43,1792847.0,1738790.0,107.57,5.53,,,30.74,30.74,90674528.0,222243268.13,,281.68,27.63,14.16,0.2484,45.42,0.4252,2.451
2024-12-20,56292708.0,141294697.08,8.67,6.11,5.47,155.75,2.0,74765119.0,40242064.0,29786900.0,101007580.64,,,1138802.0,5.66,,2994741.0,,12.36,2025126.0,4429484.0,,,5.66,1138802.0,7.49,3295743.0,1742845.0,101.5,13.92,,,31.17,31.17,88876232.0,223079342.32,,266.49,27.58,14.43,0.1934,37.84,0.436,2.51
2024-12-23,58061452.0,145211691.45,8.94,5.83,5.64,161.91,2.0,81869674.78,41034020.0,32734776.0,102626084.02,,,3737035.0,8.47,,547671.0,,8.88,3400206.0,3799768.0,,,8.47,3737035.0,1.34,854692.0,1000000.0,103.28,2.66,,,32.11,32.11,86762944.0,216994122.94,,225.87,31.38,13.97,0.1816,36.09,0.4543,2.501
2024-12-24,60327008.0,152506676.22,9.29,5.97,5.86,166.52,2.0,84002942.34,46235812.0,33229012.0,116884132.74,,,5172375.0,3.03,,950000.0,,8.28,1122860.0,3217812.0,,,3.03,5172375.0,2.38,3247228.0,1578626.0,115.86,5.15,,,36.33,36.33,81035536.0,204857835.01,,211.28,35.42,11.8,0.2057,39.85,0.474,2.528
2024-12-25,60439948.0,152792188.54,9.3,5.98,5.87,167.16,2.0,84002942.34,46388752.0,33229012.0,117270765.06,,,144306.0,,,,,,,,,,,144306.0,,8635.0,,116.9,,,,36.47,36.47,80799496.0,204261125.89,,211.6,35.59,11.75,0.2046,39.71,0.4752,
2024-12-26,60376052.0,152630659.46,9.29,5.98,5.86,169.47,2.0,99691821.57,46152844.0,39435056.0,116674389.63,,,,17.94,,,,0.44,6206045.0,172969.0,,,17.94,,,,,116.59,,,,35.95,35.95,82239952.0,207902598.66,,215.56,35.1,11.62,0.2121,40.82,0.4702,
2024-12-27,58393064.0,147968024.18,8.99,5.78,5.67,164.77,2.0,97188164.3,47144776.0,38353656.0,119464862.38,,,1355940.0,4.65,,,,4.17,1804131.0,1665410.0,,,4.65,1355940.0,,1301403.0,2885530.0,119.35,7.31,,,36.81,36.81,80922392.0,205057341.33,,212.79,35.93,14.01,0.2101,39.72,0.456,2.534
2024-12-30,61845696.0,155480079.74,9.52,6.09,6.0,163.42,2.0,109787818.01,43753272.0,43670572.0,109995725.81,,,399694.0,17.01,,224081.0,,13.78,6866571.0,5448820.0,,,17.01,399694.0,0.57,1657622.0,1773736.0,111.02,14.19,,,34.22,34.22,84099368.0,211425811.15,,221.18,33.42,24.72,0.2033,33.3,0.4837,2.514
2024-12-31,61054496.0,157093218.21,9.4,5.96,5.93,165.38,2.0,117911584.5,40993056.0,45826500.0,105475133.09,,,872364.0,9.18,,,,14.0,2458109.0,5432582.0,,,9.18,872364.0,,1800000.0,302182.0,103.34,0.76,,,32.98,32.98,83288792.0,214302061.82,,218.46,32.11,25.03,0.2275,38.08,0.4913,2.573
2025-01-01,59142504.0,152173662.79,9.1,5.78,5.74,161.18,2.0,117911584.5,39081064.0,45826500.0,100555577.67,,,,,,,,4.82,,1911988.0,,,,,,,,100.09,,,,32.59,32.59,80837904.0,207995926.99,,214.0,31.87,25.07,0.2286,38.15,0.4932,
2025-01-02,46007664.0,118469734.8,7.08,4.49,4.47,128.3,1.0,83079903.0,32413464.0,32264040.0,83464669.8,,,2117.0,,,,,17.15,,6669718.0,,,,2117.0,,,13562460.0,83.6,34.12,,,27.04,27.04,87466640.0,225226598.0,,232.66,26.43,18.25,0.1907,35.28,0.3838,2.575
2025-01-03,41974072.0,107243753.96,6.46,4.06,4.08,116.85,1.0,72850081.36,29081358.0,28512752.0,74302869.69,,,438080.0,0.0,,,,9.88,40387.0,3814345.0,,,0.0,438080.0,,44158.0,3791675.0,74.61,10.4,,,24.25,24.25,90820968.0,232047573.24,,241.0,23.64,19.92,0.1759,31.48,0.3501,2.555
2025-01-06,42622632.0,111202446.89,6.56,4.15,4.14,118.71,1.0,75787400.83,29207864.0,29048448.0,76203317.18,,,1288573.0,0.74,,641629.0,,5.05,494640.0,1964217.0,,,0.74,1288573.0,1.64,802150.0,600574.0,74.39,1.54,,,24.39,24.39,90567048.0,236289428.23,,239.79,23.68,20.08,0.1722,30.98,0.3559,2.609
2025-01-07,37601688.0,96523533.1,5.79,3.65,3.65,106.23,1.0,64095156.03,27377450.0,24968896.0,70277914.15,,,509431.0,0.04,,,,7.32,16000.0,3018374.0,,,0.04,509431.0,,678529.0,4095550.0,71.55,10.77,,,22.84,22.84,92506080.0,237463107.36,,248.85,22.33,21.46,0.1576,26.24,0.3137,2.567
2025-01-08,38813692.0,95132359.09,5.98,3.75,3.77,106.99,1.0,64752684.68,24016250.0,26418884.0,58863828.75,,,163980.0,6.54,,,,9.32,2500562.0,3525180.0,,,6.54,163980.0,,,1050575.0,61.64,4.44,,,19.97,19.97,96229024.0,235857337.82,,253.7,19.55,18.21,0.1747,32.14,0.3228,2.451
2025-01-09,32901672.0,82056769.97,5.06,3.13,3.19,90.89,1.0,58363730.06,21464804.0,23401656.0,53533221.18,,,472151.0,,,77900.0,,10.16,,3803471.0,,,,472151.0,0.2,779874.0,3095128.0,52.65,7.54,,,18.14,18.14,96878800.0,241615727.2,,246.89,17.58,21.49,0.1774,30.0,0.278,2.494
2025-01-10,35057540.0,86837526.58,5.4,3.38,3.4,96.71,1.0,59788270.44,22912260.0,24137372.0,56753668.02,,,1477193.0,3.55,,1000.0,,0.66,1337011.0,280040.0,,,3.55,1477193.0,0.0,250303.0,602296.0,57.17,1.64,,,19.07,19.07,97265616.0,240926930.83,,250.01,18.61,20.03,0.1746,31.14,0.2917,2.477
2025-01-13,29423190.0,74440670.7,4.53,2.82,2.86,82.55,1.0,46812640.6,21484212.0,18503020.0,54355056.36,,,23950.0,0.0,,,,3.61,77339.0,1451997.0,,,0.0,23950.0,,,5711690.0,53.38,14.05,,,17.71,17.71,99853824.0,252630174.72,,255.98,17.26,15.89,0.1849,35.81,0.2425,2.53
2025-01-14,19706504.0,49463325.04,3.03,1.87,1.91,53.07,1.0,22598511.41,14558082.0,9003391.0,36540785.82,,,109010.0,0.5,,,,17.29,211333.0,7035141.0,,,0.5,109010.0,,,9710962.0,36.7,29.91,,,11.97,11.97,107108480.0,268842284.8,,277.88,11.67,15.77,0.1176,19.0,0.162,2.51
2025-01-15,22597740.0,58053594.06,3.48,2.13,2.19,60.69,1.0,26659877.14,17004164.0,10377531.0,43683697.32,,,3988918.0,3.85,,,,4.18,1432590.0,1680102.0,,,3.85,3988918.0,,137266.0,58450.0,42.9,0.09,,,13.89,13.89,105386880.0,270738894.72,,273.38,13.56,17.15,0.1234,18.29,0.1846,2.569
2025-01-16,24804482.0,63797127.7,3.82,2.3,2.41,66.7,1.0,34063814.91,19077820.0,13244096.0,49068153.04,,,1562242.0,0.01,,4133043.0,,4.97,2000.0,2000429.0,,,0.01,1562242.0,10.39,2511842.0,1268478.0,49.13,3.48,,,15.56,15.56,103509776.0,266227143.87,,273.39,15.23,15.58,0.1101,15.7,0.2023,2.572
2025-01-17,20658750.0,52597177.5,3.18,1.91,2.01,55.66,1.0,23812689.63,15208722.0,9352981.0,38721406.21,,,,,,,,10.2,,3974389.0,,,,,,105292.0,3891115.0,39.28,10.37,,,12.32,12.32,108201384.0,275480723.66,,285.72,12.08,16.52,0.1159,18.83,0.1674,2.546
2025-01-20,22276144.0,57539279.95,3.43,2.03,2.16,59.38,1.0,24199215.2,15414416.0,9368647.0,39815436.53,,,17626.0,0.66,,,,0.03,258764.0,11932.0,,,0.66,17626.0,,200000.0,243098.0,39.25,0.52,,,12.45,12.45,108354744.0,279880303.75,,283.63,12.16,15.65,0.1121,18.32,0.18,2.583
2025-01-21,16029872.0,40395277.44,2.47,1.46,1.56,41.65,1.0,13430791.08,12714570.0,5329679.0,32040716.4,,,,,,,,6.7,,2699846.0,,,,,,,4038968.0,32.98,12.67,,,10.3,10.3,110681144.0,278916482.88,,290.83,10.18,16.64,0.1143,18.48,0.1299,2.52
2025-01-22,16093310.0,39653915.84,2.48,1.46,1.56,40.83,1.0,13363605.02,12741468.0,5423541.0,31394977.15,,,86675.0,0.22,,,,0.48,93912.0,175737.0,,,0.22,86675.0,,115960.0,50.0,32.26,0.0,,,10.4,10.4,109729120.0,270372551.68,,282.87,10.24,16.72,0.1144,18.54,0.1314,2.464
2025-01-23,15895165.0,38672936.45,2.45,1.46,1.54,39.5,1.0,12713388.47,12509198.0,5225396.0,30434878.73,,,,0.15,,,,0.65,79148.0,232270.0,,,0.15,,,,277293.0,30.99,0.74,,,10.18,10.18,110338496.0,268453560.77,,278.62,10.01,16.92,0.1155,18.75,0.1294,2.433
2025-01-24,16498294.0,40338328.83,2.54,1.51,1.6,40.5,1.0,14151303.03,12651702.0,5787854.0,30933411.39,,,84789.0,0.59,,1332034.0,,0.23,243443.0,93913.0,,,0.59,84789.0,3.24,151628.0,1013019.0,30.87,2.46,,,10.28,10.28,110385808.0,269893300.56,,275.65,10.07,16.18,0.1109,18.08,0.1341,2.445
2025-01-27,16151388.0,41961306.02,2.49,1.49,1.57,40.0,1.0,13363345.59,12802574.0,5143705.0,33261087.25,,,1000279.0,0.04,,,,2.23,16850.0,930415.0,,,0.04,1000279.0,,81008.0,660999.0,31.51,1.7,,,10.39,10.39,110461336.0,286978550.93,,280.04,10.11,16.64,0.1151,18.42,0.131,2.598
2025-01-28,15186358.0,39317480.86,2.34,1.4,1.47,39.55,1.0,11375302.25,12587544.0,4393705.0,32589151.42,,,,,,,,0.44,,215030.0,,,,,,,750000.0,32.72,2.05,,,10.21,10.21,110674192.0,286535483.09,,294.52,10.0,17.32,0.1231,19.59,0.1232,2.589
2025-01-29,14998529.0,39551120.97,2.31,1.39,1.46,37.28,1.0,12388478.33,12697492.0,4697944.0,33483286.4,,,1296443.0,0.0,,154660.0,,5.24,508016.0,2023507.0,,,0.0,1296443.0,0.4,837012.0,358437.0,33.09,0.94,,,10.19,10.19,111852720.0,294955622.64,,297.64,10.01,19.46,0.131,19.62,0.1204,2.637
2025-01-30,14337161.0,38581300.25,2.21,1.43,1.39,38.12,1.0,10652452.67,13369274.0,3958548.0,35976716.33,,,218953.0,2.15,,,,0.51,795770.0,202016.0,,,2.15,218953.0,,654845.0,1535166.0,35.48,2.13,,,10.74,10.74,111095224.0,298957247.78,,301.25,10.54,19.42,0.1278,19.58,0.1152,2.691
2025-01-31,13983574.0,38119222.72,2.15,1.84,1.36,36.88,1.0,10552242.41,12886888.0,3870962.0,35129656.69,,,142957.0,0.27,,95865.0,,1.49,87750.0,625343.0,,,0.27,142957.0,0.26,,271201.0,35.01,0.71,,,10.35,10.35,111596592.0,304212309.79,,308.72,10.18,20.48,0.1387,20.64,0.1123,2.726
2025-02-03,9406418.0,26055777.86,1.45,1.39,0.91,25.92,0.0,3981719.88,8808208.0,1437444.0,24398736.16,,,,0.3,,,,11.23,108044.0,4186724.0,,,0.3,,,108044.0,2541562.0,24.3,5.75,,,7.07,7.07,115814256.0,320805489.12,,324.05,6.98,24.4,0.1739,26.63,0.0755,2.77
2025-02-04,14192443.0,39029218.25,2.18,2.3,1.38,39.33,1.0,15278161.25,13219629.0,5555695.0,36353979.75,,,4314037.0,7.8,,1572800.0,,0.46,2845651.0,170310.0,,,7.8,4314037.0,4.36,267694.0,300200.0,36.72,0.82,,,10.6,10.6,111539096.0,306732514.0,,315.1,10.44,17.64,0.1489,23.32,0.1138,2.75
2025-02-05,10433086.0,28242363.8,1.61,1.84,1.01,28.65,1.0,12534731.02,9889254.0,4630488.0,26770210.58,,,,,,,,9.51,,3330375.0,,,,,,,925207.0,27.18,2.53,,,8.01,8.01,113604552.0,307527522.26,,318.27,7.87,21.17,0.1731,23.53,0.0845,2.707
2025-02-06,13906456.0,37700402.22,2.14,2.87,1.35,37.93,1.0,20646241.32,12874495.0,7615729.0,34902755.95,,,3794883.0,12.76,,,,4.04,4653906.0,1453429.0,,,12.76,3794883.0,,643787.0,1668665.0,34.96,4.59,,,10.4,10.4,110892264.0,300628927.7,,307.82,10.2,17.59,0.3348,52.51,0.1124,2.711
2025-02-07,13559762.0,38170730.03,2.09,2.89,1.32,36.95,1.0,20886452.68,12739125.0,7419699.0,35860636.88,,,15294.0,0.0,,,,0.4,15294.0,150664.0,,,0.0,15294.0,,,211324.0,34.69,0.57,,,10.23,10.23,111738224.0,314543100.56,,313.68,9.96,17.64,0.3481,53.68,0.1089,2.815
2025-02-10,10589785.0,30689196.93,1.63,2.19,1.03,29.84,1.0,14205613.46,10042041.0,4901868.0,29101834.82,,,,,,,,7.18,,2697084.0,,,,,,,2517831.0,28.29,6.4,,,8.08,8.08,114265664.0,331141894.27,,331.18,7.87,22.34,0.2892,43.91,0.0852,2.898
2025-02-11,12507079.0,37033460.92,1.93,2.58,1.21,36.18,1.0,14254603.4,11959335.0,4814118.0,35411590.94,,,,,,,,0.25,,87750.0,,,,,,2005044.0,87750.0,34.59,0.25,,,9.6,9.6,112630584.0,333499159.22,,334.08,9.38,35.18,0.2936,37.0,0.1004,2.961
2025-02-12,12720567.0,37792804.56,1.96,2.69,1.24,37.49,1.0,17061983.58,10383015.0,5742842.0,30847937.57,,,,,,2005044.0,,4.31,,1576320.0,,,,,5.81,,1076320.0,30.69,2.9,,,8.34,8.34,114131928.0,339085958.09,,343.88,8.19,26.31,0.3411,50.19,0.1022,2.971
2025-02-13,12488454.0,37552781.18,1.92,2.62,1.21,36.94,1.0,17268725.89,10150902.0,5742842.0,30523762.31,,,,,,,,0.68,,232113.0,,,,,,,,29.98,,,,8.17,8.17,114060144.0,342978853.01,,346.34,7.97,26.67,0.3424,50.08,0.1005,3.007
2025-02-14,10709763.0,32654067.39,1.65,2.28,1.04,32.08,1.0,12610517.65,8544012.0,4135952.0,26050692.59,,,265396.0,,,,,5.38,,1872286.0,,,,265396.0,,,1606890.0,25.64,4.64,,,6.95,6.95,114384528.0,348758425.87,,351.43,6.8,17.82,0.3982,58.27,0.0871,3.049
2025-02-17,9094964.0,26784668.98,1.4,1.9,0.88,27.65,0.0,7362950.59,6961247.0,2500153.0,20500872.42,,,,,,,,4.7,,1582765.0,,,,,,,1635799.0,21.29,4.88,,,5.63,5.63,116691880.0,343657586.6,,358.97,5.6,18.89,0.5083,68.5,0.0736,2.945
2025-02-18,10013233.0,29849447.57,1.54,2.12,0.97,29.95,1.0,11898434.94,6808474.0,3991424.0,20296060.99,,,1243617.0,4.56,,,,6.18,1523305.0,2026044.0,,,4.56,1243617.0,,629654.0,32034.0,20.2,0.1,,,5.48,5.48,117341616.0,349795357.3,,356.07,5.37,28.36,0.2947,42.51,0.0807,2.981
2025-02-19,12548756.0,37119220.25,1.93,2.72,1.22,37.48,1.0,15616947.35,8096613.0,5279563.0,23949781.25,,,790334.0,3.82,,,,,1288139.0,,,,3.82,790334.0,,497805.0,,24.27,,,,6.52,6.52,116073424.0,343345188.19,,352.73,6.44,33.65,0.3189,42.88,0.1011,2.958
2025-02-20,9168443.0,27001064.64,1.41,2.07,0.89,27.1,0.0,6408390.68,6998118.0,2176024.0,20609457.51,,,60330.0,,,,,3.47,,1158825.0,,,,60330.0,,,3103539.0,20.69,9.25,,,5.63,5.63,117244760.0,345285818.2,,352.56,5.54,24.29,0.2902,43.68,0.0738,2.945
2025-02-21,9188393.0,26802542.38,1.41,2.1,0.89,27.17,0.0,6405656.16,6998118.0,2195974.0,20413510.21,,,,0.06,,,,,19950.0,,,,0.06,,,,,20.72,,,,5.64,5.64,117136320.0,341686645.44,,351.53,5.57,24.33,0.2885,43.43,0.074,2.917
2025-02-24,7718107.0,22791569.97,1.19,1.76,0.75,22.57,0.0,4188331.44,6305475.0,1418331.0,18620067.68,,,71980.0,,,,,2.32,,777643.0,,,,71980.0,,13020.0,777643.0,18.46,2.34,,,5.08,5.08,117914224.0,348200703.47,,351.81,4.98,28.94,0.2423,31.57,0.0621,2.953
2025-02-25,5518844.0,16335778.24,0.85,1.28,0.54,16.34,0.0,527107.92,5346466.0,178077.0,15825539.36,,,253230.0,,,,,3.56,,1224009.0,,,,253230.0,,11770.0,1240254.0,15.83,3.61,,,4.52,4.52,112952096.0,334338204.16,,339.28,4.46,30.79,0.2878,40.33,0.0467,2.96
2025-02-26,5478844.0,15740718.81,0.84,1.31,0.53,16.33,0.0,396695.22,5346466.0,138077.0,15360396.82,,,,,,,,,,,,,,,,,40000.0,15.94,0.12,,,4.32,4.32,118347920.0,340013574.16,,355.05,4.3,31.07,0.2925,40.67,0.0443,2.873
2025-02-27,4532695.0,13276263.66,0.7,1.12,0.44,13.22,0.0,374701.11,4404767.0,127928.0,12901562.54,,,,,,,,2.83,,941699.0,,,,,,,10149.0,12.85,0.03,,,3.59,3.59,118399656.0,346792592.42,,349.73,3.54,16.99,0.3151,49.21,0.0369,2.929
2025-02-28,4734615.0,13777729.65,0.73,1.17,0.46,14.15,0.0,3175939.08,4593227.0,1091388.0,13366290.57,,,135096.0,,,963460.0,,2.64,,910096.0,,,,135096.0,2.98,963460.0,,13.58,,,,3.83,3.83,115466544.0,336007643.04,,344.73,3.79,21.33,0.3022,46.58,0.0394,2.91
2025-03-03,5961603.0,17592690.45,0.92,1.5,0.58,17.56,0.0,5976377.0,5527043.0,2025204.0,16310303.89,,,232791.0,2.76,,,,,933816.0,,,,2.76,232791.0,,701025.0,,16.13,,,,4.6,4.6,114541552.0,338012119.95,,340.7,4.52,36.86,0.3014,37.42,0.0497,2.951
2025-03-04,4594462.0,13176917.02,0.71,1.17,0.45,13.57,0.0,1925927.96,4173362.0,671523.0,11969202.22,,,,,,,,3.94,,1353681.0,,,,,,,1353681.0,12.3,4.05,,,3.48,3.48,115677816.0,331763976.29,,343.8,3.45,18.29,0.3088,48.14,0.0383,2.868
2025-03-05,4251474.0,11946641.94,0.65,1.09,0.41,12.1,0.0,1064439.24,3872670.0,378804.0,10882202.7,,,,,,,,1.04,,300692.0,,,,,,,292719.0,11.02,0.91,,,3.2,3.2,117188896.0,329300797.76,,339.59,3.14,17.54,0.3342,51.9,0.0351,2.81
2025-03-06,3401304.0,9666505.97,0.52,0.88,0.33,9.59,0.0,1076560.97,3022500.0,378804.0,8589945.0,,,,,,,,1.02,,330000.0,,,,,,,,8.52,,1.48,,2.61,2.61,112609136.0,320035164.51,520170.0,324.76,2.56,14.6,0.4659,65.54,0.0294,2.842
2025-03-07,198687.0,586722.71,0.03,0.05,0.02,0.58,0.0,268283.0,107836.0,90851.0,318439.71,,,,0.03,,,,8.22,9420.0,2914664.0,,,0.03,,,,297373.0,0.31,0.83,,,0.09,0.09,115165968.0,340085103.5,,337.11,0.09,22.02,0.2556,39.42,0.0017,2.953
2025-03-10,198687.0,563675.02,0.03,0.05,0.02,0.57,0.0,257744.29,107836.0,90851.0,305930.73,,,,,,,,,,,,,,,,,,0.31,,,,0.09,0.09,119241504.0,338288146.85,,356.26,0.09,22.19,0.2505,38.17,0.0017,2.837
2025-03-11,196612.0,547171.2,0.03,0.05,0.02,0.55,0.0,247063.61,107836.0,88776.0,300107.59,,,,0.01,,,,,3000.0,,,,0.01,,,,5075.0,0.3,0.01,,,0.09,0.09,117773808.0,327764507.66,,338.39,0.09,20.28,0.2462,38.7,0.0017,2.783
2025-03-12,196612.0,551496.66,0.03,0.05,0.02,0.55,0.0,249016.68,107836.0,88776.0,302479.98,,,,,,,,,,,,,,,,,,0.3,,,,0.09,0.09,118117184.0,331318701.12,,336.93,0.09,20.3,0.2477,39.04,0.0017,2.805
2025-03-13,196612.0,561523.87,0.03,0.05,0.02,0.56,0.0,253544.26,107836.0,88776.0,307979.62,,,,,,,,,,,,,,,,,,0.31,,,,0.09,0.09,118845424.0,339422530.94,,342.7,0.09,20.05,0.2484,39.26,0.0017,2.856
2025-03-14,2412326.0,6682143.02,0.37,0.64,0.23,6.88,0.0,5242934.12,519570.0,1892756.0,1439208.9,,,,0.03,,1793980.0,,,10000.0,,,,0.03,,5.12,411734.0,,1.47,,,,0.44,0.44,118439480.0,328077359.6,,342.1,0.43,17.05,0.5855,74.47,0.0203,2.77
2025-03-17,3918176.0,10900365.63,0.6,1.03,0.38,10.92,0.0,7933006.54,1066628.0,2851548.0,2967359.1,,,,,,958792.0,,,,,,,,,2.74,547058.0,,2.94,,,,0.9,0.9,118006464.0,328293982.85,,333.94,0.87,45.49,0.4503,49.26,0.0329,2.782
2025-03-18,4479484.0,12130442.67,0.69,1.17,0.43,12.43,0.0,9242014.05,1066628.0,3412856.0,2888428.62,,,,1.47,,,,,561308.0,,,,1.47,,,,,2.96,,,,0.92,0.92,115369936.0,312421786.69,,321.15,0.91,40.15,0.464,54.97,0.0385,2.708
2025-03-19,3332998.0,9152412.51,0.51,0.88,0.32,9.1,0.0,7869481.31,467200.0,2865798.0,1282931.2,,,,,,,,1.66,,599428.0,,,,,,,547058.0,1.27,1.5,,,0.4,0.4,115031136.0,315875499.46,,315.66,0.4,41.57,0.4581,53.36,0.0289,2.746
2025-03-20,2973634.0,8141809.89,0.46,0.78,0.29,8.13,0.0,7846554.92,107836.0,2865798.0,295254.97,,,,,,,,1.12,,411734.0,,,,,,52370.0,,0.3,,,,0.09,0.09,120131424.0,328919838.91,,332.64,0.09,31.93,0.4705,60.59,0.0247,2.738
2025-03-21,2006842.0,5542897.6,0.31,0.52,0.19,5.5,0.0,5245054.57,107836.0,1899006.0,297843.03,,,,,,,,,,,,,,,,,966792.0,0.3,2.62,,,0.09,0.09,120468656.0,332734427.87,,333.54,0.09,3.88,0.8006,89.32,0.0166,2.762
2025-03-24,2006192.0,5637399.52,0.31,0.54,0.19,5.55,0.0,5334380.36,107836.0,1898356.0,303019.16,,,,,,,,,,,,,,,,,650.0,0.3,0.0,,,0.09,0.09,120771744.0,339368600.64,,337.77,0.09,3.91,0.801,89.34,0.0166,2.81
2025-03-25,2053192.0,5851597.2,0.32,0.56,0.2,5.78,0.0,5455914.6,138836.0,1914356.0,395682.6,,,,0.09,,,,,31000.0,,,,0.09,,,31000.0,15000.0,0.4,0.04,,,0.11,0.11,121391376.0,345965421.6,,345.07,0.11,3.81,0.7646,87.28,0.0169,2.85
2025-03-26,2065192.0,5821776.25,0.32,0.56,0.2,5.88,0.0,5413483.56,144836.0,1920356.0,408292.68,,,6000.0,0.02,,,,,6000.0,,,,0.02,6000.0,,,,0.42,,,,0.12,0.12,118310832.0,333518235.41,,339.46,0.12,3.7,0.7581,86.9,0.0174,2.819
2025-03-27,2094192.0,5905621.44,0.32,0.57,0.2,5.91,0.0,5497183.92,144836.0,1949356.0,408437.52,,,,0.08,,,,,29000.0,,,,0.08,,,,,0.41,,,,0.12,0.12,118672784.0,334657250.88,,336.72,0.12,3.68,0.7366,85.62,0.0176,2.82
2025-03-28,2229942.0,6348644.87,0.34,0.61,0.22,6.31,0.0,5742700.78,212836.0,2017106.0,605944.09,,,68000.0,0.2,,,,,68000.0,,,,0.2,68000.0,,,250.0,0.62,0.0,,,0.18,0.18,118791120.0,338198318.64,,338.02,0.18,6.23,0.6516,80.21,0.0187,2.847
2025-03-31,2229942.0,6147950.09,0.34,0.63,0.22,6.34,0.0,5561161.24,212836.0,2017106.0,586788.85,,,,,,,,,,,,,,,,,,0.61,,,,0.18,0.18,118853200.0,327678272.4,,338.21,0.18,6.0,0.6571,80.57,0.0187,2.757
2025-04-01,2406242.0,6612353.02,0.37,0.68,0.23,6.66,0.0,6027479.69,212836.0,2193406.0,584873.33,,,,0.49,,,,,176300.0,,,,0.49,,,,,0.6,,,,0.17,0.17,125745856.0,345549612.29,,352.49,0.17,8.88,0.5671,74.32,0.0191,2.748
2025-04-02,2606306.0,7120427.99,0.4,0.73,0.25,7.2,0.0,6414184.14,258508.0,2347798.0,706243.86,,,,0.26,,58692.0,,0.04,95700.0,13020.0,,,0.26,,0.18,58692.0,,0.72,,,,0.2,0.2,125979344.0,344175567.81,,348.54,0.21,11.27,0.4901,68.48,0.0206,2.732
