,AMPLI FP Equity_DX_SI_QTY,AMPLI FP Equity_DX_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AMPLI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AMPLI FP Equity_DX_SI_MV,AMPLI FP Equity_DX_DSS,AMPLI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY,AMPLI FP Equity_DX_BROKER_SI_QTY,AMPLI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AMPLI FP Equity_DX_BROKER_SI_MV_INC_x,AMPLI FP Equity_DX_SUPPLY_SI_MV_NEW,AMPLI FP Equity_DX_BROKER_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_NEW,AMPLI FP Equity_DX_SUPPLY_SI_MV_DEC,AMPLI FP Equity_DX_BROKER_SI_QTY_INC,AMPLI FP Equity_DX_SUPPLY_SI_QTY_DEC,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AMPLI FP Equity_DX_BROKER_SI_MV_INC_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AMPLI FP Equity_DX_BROKER_SI_MV_ADD,AMPLI FP Equity_DX_SUPPLY_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV,AMPLI FP Equity_DX_BROKER_SI_MV_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV_RMV,AMPLI FP Equity_DX_BROKER_SI_MV_RMV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AMPLI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_MV,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AMPLI FP Equity_DX_BROKER_SI_CON_RATIO,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AMPLI FP Equity_DX_DEMAND_SUPPLY_RATIO,AMPLI FP Equity_PX_LAST
2021-08-25,128712.0,270295.2,2.79,12.69,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.23,37.08,0.4151,51.74,3.3918,2.1
2021-08-26,128712.0,270295.2,2.79,12.73,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.23,37.12,0.4151,51.71,3.3918,2.1
2021-08-27,128712.0,270295.2,2.79,12.73,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.23,37.03,0.4151,51.78,3.3918,2.1
2021-08-30,128712.0,271582.32,2.79,12.72,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.23,37.04,0.4153,51.79,3.3918,2.11
2021-08-31,128712.0,271582.32,2.79,12.74,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.29,37.05,0.4153,51.78,3.3918,2.11
2021-09-01,128712.0,271582.32,2.79,12.74,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.29,37.02,0.4153,51.81,3.3918,2.11
2021-09-02,128712.0,271582.32,2.79,12.73,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.29,37.03,0.4153,51.79,3.3918,2.11
2021-09-03,128712.0,271582.32,2.79,12.74,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.29,37.03,0.4154,51.81,3.3918,2.11
2021-09-06,128712.0,271582.32,2.79,12.72,0.27,0.28,0.0,267898.26,21741.0,126966.0,45873.51,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34196.77,,0.03,57.29,37.11,0.4152,51.74,3.3918,2.11
2021-09-07,128712.0,270295.2,2.79,12.72,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.29,37.15,0.4152,51.7,3.3918,2.1
2021-09-08,128712.0,270295.2,2.79,12.75,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.29,37.1,0.4152,51.74,3.3918,2.1
2021-09-09,128712.0,270295.2,2.79,12.68,0.27,0.28,0.0,266628.6,21741.0,126966.0,45656.1,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34034.7,,0.03,57.29,37.05,0.4153,51.78,3.3918,2.1
2021-09-10,128712.0,272869.44,2.79,12.68,0.27,0.28,0.0,269167.92,21741.0,126966.0,46090.92,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34358.84,,0.03,57.29,37.07,0.4153,51.77,3.3918,2.12
2021-09-13,128712.0,275443.68,2.79,12.25,0.27,0.28,0.0,271707.24,21741.0,126966.0,46525.74,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34682.98,,0.03,57.41,37.08,0.4153,51.76,3.3918,2.14
2021-09-14,128712.0,275443.68,2.79,12.02,0.27,0.28,0.0,271707.24,21741.0,126966.0,46525.74,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34682.98,,0.03,57.53,37.02,0.4154,51.82,3.3918,2.14
2021-09-15,128712.0,275443.68,2.79,12.06,0.27,0.28,0.0,271707.24,21741.0,126966.0,46525.74,,,,,,,,,,,,,,,,,,0.05,,,,57.29,57.29,16207.0,34682.98,,0.03,57.53,37.01,0.4154,51.83,3.3918,2.14
2021-09-16,129520.0,274582.4,2.81,12.14,0.27,0.29,0.0,270880.88,29520.0,127774.0,62582.4,,,7779.0,0.01,,,,,3808.0,,,,0.01,7779.0,,,3000.0,0.06,0.01,,,100.0,77.79,0.0,0.0,,0.0,100.0,39.95,0.4282,51.26,3.4131,2.12
2021-09-17,127520.0,270342.4,2.77,12.13,0.27,0.28,0.0,266640.88,29520.0,125774.0,62582.4,,,,,,,,,,,,,,,,,2000.0,0.06,0.01,,,100.0,77.79,0.0,0.0,,0.0,100.0,39.0,0.4291,52.06,3.3604,2.12
2021-09-20,125712.0,267766.56,2.73,12.25,0.26,0.27,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,0.0,,1808.0,,,,,,,1808.0,0.06,0.0,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.09,0.4305,52.85,3.3127,2.13
2021-09-21,125712.0,263995.2,2.73,12.26,0.26,0.28,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.09,0.4304,52.84,3.3127,2.1
2021-09-22,125712.0,263995.2,2.73,12.01,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.14,0.4303,52.8,3.3127,2.1
2021-09-23,125712.0,263995.2,2.73,12.01,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.03,0.4304,52.88,3.3127,2.1
2021-09-24,125712.0,263995.2,2.73,12.02,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.15,0.4303,52.78,3.3127,2.1
2021-09-27,125712.0,270280.8,2.73,12.02,0.26,0.27,0.0,266526.9,27712.0,123966.0,59580.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.13,0.4303,52.8,3.3127,2.15
2021-09-28,125712.0,267766.56,2.73,12.0,0.26,0.28,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.14,0.4303,52.79,3.3127,2.13
2021-09-29,125712.0,266509.44,2.73,12.04,0.26,0.28,0.0,262807.92,27712.0,123966.0,58749.44,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.21,0.4304,52.75,3.3127,2.12
2021-09-30,125712.0,266509.44,2.73,12.03,0.26,0.27,0.0,262807.92,27712.0,123966.0,58749.44,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.14,0.4303,52.8,3.3127,2.12
2021-10-01,125712.0,265252.32,2.73,95.93,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.08,0.4304,52.84,3.3127,2.11
2021-10-04,125712.0,261480.96,2.73,97.15,0.26,0.27,0.0,257849.28,27712.0,123966.0,57640.96,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.03,0.4305,52.88,3.3127,2.08
2021-10-05,125712.0,263995.2,2.73,104.01,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.14,0.4303,52.79,3.3127,2.1
2021-10-06,125712.0,263995.2,2.73,87.12,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.13,0.4305,52.81,3.3127,2.1
2021-10-07,125712.0,263995.2,2.73,87.19,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.11,0.4303,52.81,3.3127,2.1
2021-10-08,125712.0,265252.32,2.73,81.96,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.08,0.4303,52.83,3.3127,2.11
2021-10-11,125712.0,265252.32,2.73,81.91,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.15,0.4302,52.77,3.3127,2.11
2021-10-12,125712.0,265252.32,2.73,83.58,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.16,0.4304,52.79,3.3127,2.11
2021-10-13,125712.0,265252.32,2.73,84.14,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,37.96,0.4306,52.95,3.3127,2.11
2021-10-14,125712.0,267766.56,2.73,67.21,0.26,0.27,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.06,0.4305,52.86,3.3127,2.13
2021-10-15,125712.0,267766.56,2.73,65.79,0.26,0.28,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.12,0.4303,52.8,3.3127,2.13
2021-10-18,125712.0,267766.56,2.73,65.79,0.26,0.28,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.1,0.4303,52.82,3.3127,2.13
2021-10-19,125712.0,267766.56,2.73,65.56,0.26,0.28,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.07,0.4303,52.84,3.3127,2.13
2021-10-20,125712.0,263995.2,2.73,65.58,0.26,0.28,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.05,0.4305,52.88,3.3127,2.1
2021-10-21,125712.0,272795.04,2.73,65.86,0.26,0.27,0.0,269006.22,27712.0,123966.0,60135.04,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.14,0.4304,52.8,3.3127,2.17
2021-10-22,125712.0,270280.8,2.73,62.62,0.26,0.28,0.0,266526.9,27712.0,123966.0,59580.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.03,0.4306,52.9,3.3127,2.15
2021-10-25,125712.0,269023.68,2.73,75.39,0.26,0.28,0.0,265287.24,27712.0,123966.0,59303.68,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.13,0.4304,52.81,3.3127,2.14
2021-10-26,125712.0,267766.56,2.73,84.11,0.26,0.28,0.0,264047.58,27712.0,123966.0,59026.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.09,0.4305,52.84,3.3127,2.13
2021-10-27,125712.0,266509.44,2.73,83.74,0.26,0.28,0.0,262807.92,27712.0,123966.0,58749.44,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.1,0.4303,52.81,3.3127,2.12
2021-10-28,125712.0,266509.44,2.73,83.72,0.26,0.27,0.0,262807.92,27712.0,123966.0,58749.44,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,37.98,0.4304,52.91,3.3127,2.12
2021-10-29,125712.0,265252.32,2.73,85.38,0.26,0.28,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.3,0.4301,52.66,3.3127,2.11
2021-11-01,125712.0,265252.32,2.73,78.78,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,37.98,0.4306,52.93,3.3127,2.11
2021-11-02,125712.0,265252.32,2.73,79.43,0.26,0.27,0.0,261568.26,27712.0,123966.0,58472.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.12,0.4304,52.81,3.3127,2.11
2021-11-03,125712.0,263995.2,2.73,92.67,0.26,0.27,0.0,260328.6,27712.0,123966.0,58195.2,,,,,,,,,,,,,,,,,,0.06,,,,100.0,73.03,0.0,0.0,,0.0,100.0,38.03,0.4305,52.89,3.3127,2.1
2021-11-04,110712.0,233602.32,2.4,78.67,0.23,0.24,0.0,229918.26,17712.0,108966.0,37372.32,,,,,,,,0.02,,10000.0,,,,,,,15000.0,0.04,0.03,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.52,0.4104,46.15,2.9175,2.11
2021-11-05,110712.0,232495.2,2.4,79.06,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.38,0.4103,46.27,2.9175,2.1
2021-11-08,110712.0,232495.2,2.4,78.5,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.33,0.4102,46.31,2.9175,2.1
2021-11-09,110712.0,232495.2,2.4,77.11,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.4,0.4103,46.26,2.9175,2.1
2021-11-10,110712.0,232495.2,2.4,75.89,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.66,0.4105,46.04,2.9175,2.1
2021-11-11,110712.0,233602.32,2.4,70.54,0.23,0.24,0.0,229918.26,17712.0,108966.0,37372.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.51,0.4104,46.17,2.9175,2.11
2021-11-12,110712.0,233602.32,2.4,70.59,0.23,0.24,0.0,229918.26,17712.0,108966.0,37372.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.49,0.4104,46.18,2.9175,2.11
2021-11-15,110712.0,232495.2,2.4,71.35,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.56,0.4104,46.13,2.9175,2.1
2021-11-16,110712.0,232495.2,2.4,73.52,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.55,0.4104,46.13,2.9175,2.1
2021-11-17,110712.0,233602.32,2.4,87.29,0.23,0.24,0.0,229918.26,17712.0,108966.0,37372.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.4,0.4103,46.25,2.9175,2.11
2021-11-18,110712.0,234709.44,2.4,86.22,0.23,0.24,0.0,231007.92,17712.0,108966.0,37549.44,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.29,0.4102,46.34,2.9175,2.12
2021-11-19,110712.0,232495.2,2.4,81.67,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.58,0.4105,46.11,2.9175,2.1
2021-11-22,110712.0,232495.2,2.4,79.25,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.53,0.4104,46.15,2.9175,2.1
2021-11-23,110712.0,232495.2,2.4,78.35,0.23,0.24,0.0,228828.6,17712.0,108966.0,37195.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,46.67,0.0,0.0,,0.0,100.0,43.38,0.4103,46.27,2.9175,2.1
2021-11-24,115712.0,242995.2,2.51,64.78,0.24,0.25,0.0,228828.6,22712.0,108966.0,47695.2,,,5000.0,,,,,,,,,,,5000.0,,,,0.05,,,,100.0,59.85,0.0,0.0,,0.0,100.0,41.68,0.3784,44.22,3.0492,2.1
2021-11-25,116712.0,245095.2,2.53,82.97,0.24,0.25,0.0,230928.6,22712.0,109966.0,47695.2,,,,,,1000.0,,,,,,,,,0.0,,,0.05,,,,100.0,59.85,0.0,0.0,,0.0,100.0,41.24,0.3719,43.92,3.0756,2.1
2021-11-26,116712.0,243928.08,2.53,78.98,0.24,0.25,0.0,229828.94,22712.0,109966.0,47468.08,,,,,,,,,,,,,,,,,,0.05,,,,100.0,59.85,0.0,0.0,,0.0,100.0,41.17,0.3715,43.93,3.0756,2.09
2021-11-29,110966.0,233028.6,2.41,75.23,0.23,0.24,0.0,230928.6,16966.0,109966.0,35628.6,,,,,,,,0.01,,5746.0,,,,,,,,0.04,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.35,0.4084,46.12,2.9242,2.1
2021-11-30,110966.0,233028.6,2.41,74.77,0.23,0.24,0.0,230928.6,16966.0,109966.0,35628.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.18,0.4083,46.25,2.9242,2.1
2021-12-01,110966.0,231918.94,2.41,74.77,0.23,0.24,0.0,229828.94,16966.0,109966.0,35458.94,,,,,,,,,,,,,,,,,,0.04,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.32,0.4084,46.14,2.9242,2.09
2021-12-02,110966.0,230809.28,2.41,77.47,0.23,0.24,0.0,228729.28,16966.0,109966.0,35289.28,,,,,,,,,,,,,,,,,,0.04,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.34,0.4084,46.12,2.9242,2.08
2021-12-03,110966.0,228589.96,2.41,77.97,0.23,0.24,0.0,226529.96,16966.0,109966.0,34949.96,,,,,,,,,,,,,,,,,,0.04,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.27,0.4084,46.18,2.9242,2.06
2021-12-06,110966.0,227480.3,2.41,69.42,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.37,0.4085,46.1,2.9242,2.05
2021-12-07,110966.0,227480.3,2.41,67.85,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.34,0.4084,46.12,2.9242,2.05
2021-12-08,110966.0,227480.3,2.41,67.52,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.13,0.4082,46.3,2.9242,2.05
2021-12-09,110966.0,228589.96,2.41,67.53,0.23,0.23,0.0,226529.96,16966.0,109966.0,34949.96,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.42,0.4085,46.06,2.9242,2.06
2021-12-10,110966.0,227480.3,2.41,66.91,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.25,0.4084,46.2,2.9242,2.05
2021-12-13,110966.0,228589.96,2.41,72.13,0.23,0.23,0.0,226529.96,16966.0,109966.0,34949.96,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.37,0.4085,46.1,2.9242,2.06
2021-12-14,110966.0,228589.96,2.41,70.66,0.23,0.23,0.0,226529.96,16966.0,109966.0,34949.96,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.36,0.4085,46.11,2.9242,2.06
2021-12-15,110966.0,226370.64,2.41,70.66,0.23,0.23,0.0,224330.64,16966.0,109966.0,34610.64,0.0,,,,,,1000.0,,,,0.0,,,,,,,0.03,,,0.0,100.0,44.71,0.0,0.0,,0.0,100.0,43.23,0.4083,46.21,2.9242,2.04
2021-12-16,110966.0,227480.3,2.41,70.94,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.2,0.4083,46.24,2.9242,2.05
2021-12-17,110966.0,225260.98,2.41,69.96,0.23,0.23,0.0,223230.98,16966.0,109966.0,34440.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.47,0.4085,46.02,2.9242,2.03
2021-12-20,110966.0,226370.64,2.41,67.45,0.23,0.23,0.0,224330.64,16966.0,109966.0,34610.64,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.26,0.4084,46.19,2.9242,2.04
2021-12-21,110966.0,226370.64,2.41,71.63,0.23,0.23,0.0,224330.64,16966.0,109966.0,34610.64,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.28,0.4084,46.17,2.9242,2.04
2021-12-22,110966.0,227480.3,2.41,72.99,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.21,0.4083,46.23,2.9242,2.05
2021-12-23,110966.0,226370.64,2.41,78.82,0.23,0.23,0.0,224330.64,16966.0,109966.0,34610.64,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.33,0.4084,46.13,2.9242,2.04
2021-12-24,110966.0,225260.98,2.41,72.29,0.23,0.23,0.0,223230.98,16966.0,109966.0,34440.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.28,0.4086,46.2,2.9242,2.03
2021-12-27,110966.0,227480.3,2.41,70.03,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.32,0.4084,46.14,2.9242,2.05
2021-12-28,110966.0,227480.3,2.41,64.11,0.23,0.23,0.0,225430.3,16966.0,109966.0,34780.3,,,,,,,,,,,,,,,,,,0.03,,,,100.0,44.71,0.0,0.0,,0.0,100.0,43.34,0.4084,46.13,2.9242,2.05
2021-12-29,109966.0,226529.96,2.38,63.21,0.23,0.23,0.0,226529.96,15966.0,109966.0,32889.96,,,,,,,,0.0,,1000.0,,,,,,,,0.03,,,,100.0,42.07,0.0,0.0,,0.0,100.0,43.6,0.4155,46.63,2.8978,2.06
2021-12-30,108966.0,229918.26,2.36,62.22,0.23,0.23,0.0,229918.26,15966.0,108966.0,33688.26,,,,,,,,,,,,,,,,,1000.0,0.03,0.0,,,100.0,42.07,0.0,0.0,,0.0,100.0,44.14,0.423,46.92,2.8715,2.11
2021-12-31,108966.0,247352.82,2.36,52.6,0.23,0.24,0.0,247352.82,15966.0,108966.0,36242.82,,,,,,,,,,,,,,,,,,0.03,,,,100.0,42.07,0.0,0.0,,0.0,100.0,43.99,0.4229,47.05,2.8715,2.27
2022-01-03,108966.0,238635.54,2.36,38.48,0.23,0.25,0.0,238635.54,15966.0,108966.0,34965.54,,,,,,,,,,,,,,,,,,0.04,,,,100.0,42.07,0.0,0.0,,0.0,100.0,44.29,0.4231,46.8,2.8715,2.19
2022-01-04,108966.0,239725.2,2.36,35.79,0.23,0.24,0.0,239725.2,15966.0,108966.0,35125.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,42.07,0.0,0.0,,0.0,100.0,44.1,0.423,46.96,2.8715,2.2
2022-01-05,108966.0,239725.2,2.36,39.77,0.23,0.25,0.0,239725.2,15966.0,108966.0,35125.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,42.07,0.0,0.0,,0.0,100.0,44.04,0.423,47.01,2.8715,2.2
2022-01-06,108966.0,237545.88,2.36,37.5,0.23,0.25,0.0,237545.88,15966.0,108966.0,34805.88,,,,,,,,,,,,,,,,,,0.04,,,,100.0,42.07,0.0,0.0,,0.0,100.0,44.12,0.423,46.94,2.8715,2.18
