,DSB FP Equity_DX_SI_QTY,DSB FP Equity_DX_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSB FP Equity_DX_SI_MV,DSB FP Equity_DX_DSS,DSB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY,DSB FP Equity_DX_BROKER_SI_QTY,DSB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSB FP Equity_DX_BROKER_SI_MV_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSB FP Equity_DX_BROKER_SI_MV_INC_x,DSB FP Equity_DX_SUPPLY_SI_MV_NEW,DSB FP Equity_DX_BROKER_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_NEW,DSB FP Equity_DX_SUPPLY_SI_MV_DEC,DSB FP Equity_DX_BROKER_SI_QTY_INC,DSB FP Equity_DX_SUPPLY_SI_QTY_DEC,DSB FP Equity_DX_BROKER_SI_MV_NEW_y,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DSB FP Equity_DX_BROKER_SI_MV_INC_y,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSB FP Equity_DX_BROKER_SI_MV_ADD,DSB FP Equity_DX_SUPPLY_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_DEC,DSB FP Equity_DX_SUPPLY_SI_MV,DSB FP Equity_DX_BROKER_SI_MV_DEC,DSB FP Equity_DX_SUPPLY_SI_MV_RMV,DSB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSB FP Equity_DX_UTILIZATION_QUANTITY,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSB FP Equity_DX_ACTIVE_UTILIZATION_MV,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSB FP Equity_DX_BROKER_SI_CON_RATIO,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSB FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4500.0,0.0,0.38,,0.0,0.0,1140.0,97276.2,,0.1,0.0,,0.0,,0.0
2010-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,98005.8,,0.1,0.0,,0.0,,0.0
2010-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,97812.0,,0.1,0.0,,0.0,,0.0
2010-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,97458.6,,0.1,0.0,,0.0,,0.0
2010-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,98302.2,,0.1,0.0,,0.0,,0.0
2010-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,99180.0,,0.1,0.0,,0.0,,0.0
2010-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,98963.4,,0.1,0.0,,0.0,,0.0
2010-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,98222.4,,0.1,0.0,,0.0,,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,97755.0,,0.1,0.0,,0.0,,0.0
2010-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,97595.4,,0.1,0.0,,0.0,,0.0
2010-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,96934.2,,0.1,0.0,,0.0,,0.0
2010-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,96398.4,,0.1,0.0,,0.0,,0.0
2010-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,96968.4,,0.1,0.0,,0.0,,0.0
2010-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,96421.2,,0.1,0.0,,0.0,,0.0
2010-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,96706.2,,0.1,0.0,,0.0,,0.0
2010-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,97299.0,,0.1,0.0,,0.0,,0.0
2010-11-11,35710.0,3037135.5,1.89,1.7,3.04,2.0,3037135.5,0.0,35710.0,0.0,,,,,,35710.0,,,,,,,,,3.04,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,31.3246
2010-11-12,35710.0,3077130.7,2.05,1.7,3.04,2.0,3077130.7,0.0,35710.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,31.3246
2010-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,35710.0,0.0,3.04,,0.0,0.0,1140.0,98997.6,,0.1,0.0,,0.0,,0.0
2010-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,100057.8,,0.1,0.0,,0.0,,0.0
2010-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,99636.0,,0.1,0.0,,0.0,,0.0
2010-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,101140.8,,0.1,0.0,,0.0,,0.0
2010-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,101163.6,,0.1,0.0,,0.0,,0.0
2010-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,100354.2,,0.1,0.0,,0.0,,0.0
2010-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,98883.6,,0.1,0.0,,0.0,,0.0
2010-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,100696.2,,0.1,0.0,,0.0,,0.0
2010-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,101289.0,,0.1,0.0,,0.0,,0.0
2010-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,101346.0,,0.1,0.0,,0.0,,0.0
2010-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,101665.2,,0.1,0.0,,0.0,,0.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,100217.4,,0.1,0.0,,0.0,,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,101756.4,,0.1,0.0,,0.0,,0.0
2010-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,102417.6,,0.1,0.0,,0.0,,0.0
2010-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,103113.0,,0.1,0.0,,0.0,,0.0
2010-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,102417.6,,0.1,0.0,,0.0,,0.0
2010-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,103979.4,,0.1,0.0,,0.0,,0.0
2010-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,105028.2,,0.1,0.0,,0.0,,0.0
2010-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,103888.2,,0.11,0.0,,0.0,,0.0
2010-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,104002.2,,0.1,0.0,,0.0,,0.0
2010-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,104526.6,,0.1,0.0,,0.0,,0.0
2010-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,105244.8,,0.1,0.0,,0.0,,0.0
2010-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,105233.4,,0.11,0.0,,0.0,,0.0
2010-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1140.0,105814.8,,0.11,0.0,,0.0,,0.0
2010-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,32179.0,,0.03,0.0,,0.0,,0.0
2010-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31776.5,,0.03,0.0,,0.0,,0.0
2010-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31825.5,,0.03,0.0,,0.0,,0.0
2010-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31685.5,,0.03,0.0,,0.0,,0.0
2010-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31839.5,,0.03,0.0,,0.0,,0.0
2010-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31839.5,,0.03,0.0,,0.0,,0.0
2010-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,32084.5,,0.03,0.0,,0.0,,0.0
2010-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31853.5,,0.03,0.0,,0.0,,0.0
2010-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31958.5,,0.03,0.0,,0.0,,0.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31643.5,,0.03,0.0,,0.0,,0.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31643.5,,0.03,0.0,,0.0,,0.0
2011-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31423.0,,0.03,0.0,,0.0,,0.0
2011-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,350.0,31349.5,,0.03,0.0,,0.0,,0.0
2011-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36180.0,,0.04,0.0,,0.0,,0.0
2011-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36036.0,,0.04,0.0,,0.0,,0.0
2011-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,35720.0,,0.04,0.0,,0.0,,0.0
2011-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,35744.0,,0.04,0.0,,0.0,,0.0
2011-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,35972.0,,0.04,0.0,,0.0,,0.0
2011-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36652.0,,0.04,0.0,,0.0,,0.0
2011-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36588.0,,0.04,0.0,,0.0,,0.0
2011-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36576.0,,0.04,0.0,,0.0,,0.0
2011-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36604.0,,0.04,0.0,,0.0,,0.0
2011-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36924.0,,0.04,0.0,,0.0,,0.0
2011-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36832.0,,0.04,0.0,,0.0,,0.0
2011-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37148.0,,0.04,0.0,,0.0,,0.0
2011-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37212.0,,0.04,0.0,,0.0,,0.0
2011-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37056.0,,0.04,0.0,,0.0,,0.0
2011-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37068.0,,0.04,0.0,,0.0,,0.0
2011-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37276.0,,0.04,0.0,,0.0,,0.0
2011-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37420.0,,0.04,0.0,,0.0,,0.0
2011-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37236.0,,0.04,0.0,,0.0,,0.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37216.0,,0.04,0.0,,0.0,,0.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37628.0,,0.04,0.0,,0.0,,0.0
2011-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37744.0,,0.04,0.0,,0.0,,0.0
2011-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37536.0,,0.04,0.0,,0.0,,0.0
2011-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37816.0,,0.04,0.0,,0.0,,0.0
2011-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37760.0,,0.04,0.0,,0.0,,0.0
2011-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37792.0,,0.04,0.0,,0.0,,0.0
2011-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,38000.0,,0.04,0.0,,0.0,,0.0
2011-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37980.0,,0.04,0.0,,0.0,,0.0
2011-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37848.0,,0.04,0.0,,0.0,,0.0
2011-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37852.0,,0.04,0.0,,0.0,,0.0
2011-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37832.0,,0.04,0.0,,0.0,,0.0
2011-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37480.0,,0.04,0.0,,0.0,,0.0
2011-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37140.0,,0.04,0.0,,0.0,,0.0
2011-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37556.0,,0.04,0.0,,0.0,,0.0
2011-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37164.0,,0.04,0.0,,0.0,,0.0
2011-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36956.0,,0.04,0.0,,0.0,,0.0
2011-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36872.0,,0.04,0.0,,0.0,,0.0
2011-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36800.0,,0.04,0.0,,0.0,,0.0
2011-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36844.0,,0.04,0.0,,0.0,,0.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36972.0,,0.04,0.0,,0.0,,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,36976.0,,0.04,0.0,,0.0,,0.0
2011-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37088.0,,0.04,0.0,,0.0,,0.0
2011-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37784.0,,0.04,0.0,,0.0,,0.0
2011-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37588.0,,0.04,0.0,,0.0,,0.0
2011-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37588.0,,0.04,0.0,,0.0,,0.0
2011-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37704.0,,0.04,0.0,,0.0,,0.0
2011-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37668.0,,0.04,0.0,,0.0,,0.0
2011-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,400.0,37396.0,,0.04,0.0,,0.0,,0.0
2011-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,30883.2,,0.03,0.0,,0.0,,0.0
2011-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,30918.4,,0.03,0.0,,0.0,,0.0
2011-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,30688.0,,0.03,0.0,,0.0,,0.0
2011-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,30662.4,,0.03,0.0,,0.0,,0.0
2011-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,30563.2,,0.03,0.0,,0.0,,0.0
2011-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,30326.4,,0.03,0.0,,0.0,,0.0
2011-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,29696.0,,0.03,0.0,,0.0,,0.0
2011-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,29808.0,,0.03,0.0,,0.0,,0.0
2011-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,29916.8,,0.03,0.0,,0.0,,0.0
2011-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,320.0,29766.4,,0.03,0.0,,0.0,,0.0
2011-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,306071.66,,0.31,0.0,,0.0,,0.0
2011-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,303053.67,,0.3,0.0,,0.0,,0.0
2011-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,300713.88,,0.3,0.0,,0.0,,0.0
2011-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,302884.12,,0.3,0.0,,0.0,,0.0
2011-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,301731.18,,0.3,0.0,,0.0,,0.0
2011-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,299560.94,,0.3,0.0,,0.0,,0.0
2011-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,298645.37,,0.3,0.0,,0.0,,0.0
2011-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,298306.27,,0.3,0.0,,0.0,,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,300103.5,,0.3,0.0,,0.0,,0.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,298374.09,,0.3,0.0,,0.0,,0.0
2011-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3391.0,297967.17,,0.3,0.0,,0.0,,0.0
