,ALVAL FP Equity_DX_SI_QTY,ALVAL FP Equity_DX_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVAL FP Equity_DX_SI_MV,ALVAL FP Equity_DX_DSS,ALVAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SUPPLY_SI_QTY,ALVAL FP Equity_DX_BROKER_SI_QTY,ALVAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVAL FP Equity_DX_BROKER_SI_MV_INC_x,ALVAL FP Equity_DX_SUPPLY_SI_MV_NEW,ALVAL FP Equity_DX_BROKER_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_NEW,ALVAL FP Equity_DX_SUPPLY_SI_MV_DEC,ALVAL FP Equity_DX_BROKER_SI_QTY_INC,ALVAL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVAL FP Equity_DX_BROKER_SI_MV_INC_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVAL FP Equity_DX_BROKER_SI_MV_ADD,ALVAL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_DEC,ALVAL FP Equity_DX_SUPPLY_SI_MV,ALVAL FP Equity_DX_BROKER_SI_MV_DEC,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVAL FP Equity_DX_BROKER_SI_CON_RATIO,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVAL FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,199800.0,0.21,0.0,,0.0,,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,202500.0,0.2,0.0,,0.0,,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,202500.0,0.2,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,200250.0,0.2,0.0,,0.0,,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,199350.0,0.2,0.0,,0.0,,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,216900.0,0.2,0.0,,0.0,,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,210600.0,0.22,0.0,,0.0,,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,218250.0,0.21,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,229500.0,0.22,0.0,,0.0,,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,246600.0,0.23,0.0,,0.0,,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,249300.0,0.25,0.0,,0.0,,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,251100.0,0.25,0.0,,0.0,,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,248400.0,0.25,0.0,,0.0,,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,244800.0,0.25,0.0,,0.0,,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,250200.0,0.25,0.0,,0.0,,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,247500.0,0.25,0.0,,0.0,,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,251100.0,0.25,0.0,,0.0,,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,255600.0,0.25,0.0,,0.0,,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,261900.0,0.26,0.0,,0.0,,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,268200.0,0.26,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,271800.0,0.27,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,279000.0,0.27,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,280800.0,0.28,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,264600.0,0.28,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,234594.9,0.27,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,257594.4,0.23,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,254834.46,0.26,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,247474.62,0.25,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,253914.48,0.25,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,254834.46,0.25,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,252994.5,0.25,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,252074.52,0.25,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,246554.64,0.25,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,244714.68,0.25,0.0,,0.0,,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,252074.52,0.24,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,266794.2,0.24,0.0,,0.0,,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,263114.28,0.27,0.0,,0.0,,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,271394.1,0.26,0.0,,0.0,,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,279673.92,0.27,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,257594.4,0.28,0.0,,0.0,,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,268634.16,0.26,0.0,,0.0,,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45999.0,270474.12,0.27,0.0,,0.0,,0.0
2020-11-23,720.0,4248.0,0.01,0.03,0.01,0.0,0.0,4248.0,0.0,720.0,0.0,,,,,,720.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0157
2020-11-24,720.0,4320.0,0.01,0.03,0.01,0.0,0.0,4320.0,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0157
2020-11-25,720.0,4320.0,0.01,0.03,0.01,0.0,0.0,4320.0,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0157
2020-11-26,720.0,4348.8,0.01,0.03,0.01,0.0,0.0,4348.8,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0157
2020-11-27,720.0,4363.2,0.01,0.03,0.01,0.0,0.0,4363.2,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0157
2020-11-30,720.0,4276.8,0.01,0.03,0.01,0.0,0.0,4276.8,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0157
2020-12-01,720.0,4363.2,0.01,0.03,0.01,0.0,0.0,4363.2,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.016
2020-12-02,720.0,4348.8,0.01,0.03,0.01,0.0,0.0,4348.8,0.0,720.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.016
2020-12-03,1020.0,6120.0,0.02,0.05,0.01,0.01,0.0,6120.0,300.0,1020.0,1800.0,,,,0.0,,,,,300.0,,,,0.0,,,300.0,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224
2020-12-04,1020.0,6140.4,0.02,0.05,0.01,0.01,0.0,6140.4,300.0,1020.0,1806.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224
2020-12-07,1020.0,6181.2,0.02,0.05,0.01,0.01,0.0,6181.2,300.0,1020.0,1818.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224
2020-12-08,1020.0,6181.2,0.02,0.06,0.01,0.01,0.0,6181.2,300.0,1020.0,1818.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224
2020-12-09,1020.0,6222.0,0.02,0.06,0.01,0.01,0.0,6222.0,300.0,1020.0,1830.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224
2020-12-10,570.0,3420.0,0.01,0.04,0.01,0.0,0.0,3420.0,300.0,570.0,1800.0,,,,,,,,,,,,,,,,,450.0,0.0,0.0,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2020-12-11,570.0,3328.8,0.01,0.04,0.01,0.0,0.0,3328.8,300.0,570.0,1752.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2020-12-14,570.0,3465.6,0.01,0.04,0.01,0.0,0.0,3465.6,300.0,570.0,1824.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2020-12-15,570.0,3442.8,0.01,0.04,0.01,0.0,0.0,3442.8,300.0,570.0,1812.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2020-12-16,570.0,3431.4,0.01,0.04,0.01,0.0,0.0,3431.4,300.0,570.0,1806.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0125
2020-12-17,670.0,4033.4,0.01,0.05,0.01,0.0,0.0,4033.4,400.0,670.0,2408.0,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.0,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0146
2020-12-18,870.0,5220.0,0.01,0.06,0.01,0.01,0.0,5220.0,600.0,870.0,3600.0,,,200.0,0.0,,,,,200.0,,,,0.0,200.0,,,,0.0,,100.0,1.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0188
2020-12-21,900.0,5346.0,0.01,0.07,0.01,0.01,0.0,1782.0,600.0,300.0,3564.0,,,,,,,,,,,,,,,,,570.0,0.0,0.0,100.0,1.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0195
2020-12-22,600.0,3552.0,0.01,0.04,0.01,0.0,0.0,1776.0,300.0,300.0,1776.0,,,,,,,,0.0,,300.0,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0132
2020-12-23,600.0,3552.0,0.01,0.04,0.01,0.0,0.0,1776.0,300.0,300.0,1776.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0132
2020-12-24,600.0,3564.0,0.01,0.04,0.01,0.0,0.0,1782.0,300.0,300.0,1782.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0132
2020-12-25,600.0,3564.0,0.01,0.05,0.01,0.0,0.0,1782.0,300.0,300.0,1782.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0132
2020-12-28,500.0,2990.0,0.01,0.04,0.01,0.0,0.0,1196.0,300.0,200.0,1794.0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,0.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.011
2020-12-29,200.0,1200.0,0.0,0.02,0.0,0.0,0.0,0.0,200.0,0.0,1200.0,,,,,,,,0.0,,100.0,,,,,,,200.0,0.0,0.0,100.0,0.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.0044
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,200.0,,,,,,,,0.0,,0.0,0.0,45000.0,272700.0,0.27,0.0,,0.0,,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,272700.0,0.27,0.0,,0.0,,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,272700.0,0.27,0.0,,0.0,,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,280800.0,0.27,0.0,,0.0,,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,279000.0,0.28,0.0,,0.0,,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,297000.0,0.28,0.0,,0.0,,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,298800.0,0.3,0.0,,0.0,,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,302400.0,0.3,0.0,,0.0,,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,306000.0,0.3,0.0,,0.0,,0.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,305100.0,0.31,0.0,,0.0,,0.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,306000.0,0.31,0.0,,0.0,,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,305100.0,0.31,0.0,,0.0,,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,302400.0,0.31,0.0,,0.0,,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,306900.0,0.3,0.0,,0.0,,0.0
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,308700.0,0.31,0.0,,0.0,,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,307800.0,0.31,0.0,,0.0,,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,304200.0,0.31,0.0,,0.0,,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,298800.0,0.31,0.0,,0.0,,0.0
2021-01-25,1600.0,10368.0,0.03,0.08,0.02,0.01,0.0,5184.0,800.0,800.0,5184.0,,,,,,800.0,,,,,,,,,0.01,800.0,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-01-26,1600.0,10816.0,0.03,0.08,0.02,0.01,0.0,5408.0,800.0,800.0,5408.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-01-27,1600.0,11040.0,0.03,0.08,0.02,0.01,0.0,5520.0,800.0,800.0,5520.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-01-28,1600.0,10848.0,0.03,0.07,0.02,0.01,0.0,5424.0,800.0,800.0,5424.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-01-29,1600.0,10784.0,0.03,0.07,0.02,0.01,0.0,5392.0,800.0,800.0,5392.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-02-01,1600.0,10656.0,0.03,0.07,0.02,0.01,0.0,5328.0,800.0,800.0,5328.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-02-02,1600.0,11072.0,0.03,0.07,0.02,0.01,0.0,5536.0,800.0,800.0,5536.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-02-03,1600.0,11168.0,0.03,0.07,0.02,0.01,0.0,5584.0,800.0,800.0,5584.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-02-04,800.0,5552.0,0.01,0.04,0.01,0.01,0.0,5552.0,0.0,800.0,0.0,,,,,,,,0.01,,800.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0172
2021-02-05,1600.0,11392.0,0.03,0.07,0.02,0.01,0.0,5696.0,800.0,800.0,5696.0,,,,,,,,,,,,,,,,800.0,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-02-08,800.0,6144.0,0.01,0.04,0.01,0.01,0.0,6144.0,0.0,800.0,0.0,,,,,,,,0.01,,800.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0172
2021-02-09,1600.0,12160.0,0.03,0.06,0.02,0.01,0.0,6080.0,800.0,800.0,6080.0,,,,,,,,,,,,,,,,800.0,,0.01,,100.0,1.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0343
2021-02-10,3272.0,24540.0,0.05,0.13,0.04,0.02,0.0,6000.0,2472.0,800.0,18540.0,,,,,,,,,,,,,,,,1672.0,,0.02,,100.0,5.3,0.0,0.0,0.0,100.0,47.31,0.5015,52.69,0.0702
2021-02-11,3272.0,24605.44,0.05,0.13,0.04,0.02,0.0,6016.0,2472.0,800.0,18589.44,,,,,,,,,,,,,,,,,,0.02,,100.0,5.3,0.0,0.0,0.0,100.0,47.46,0.5013,52.54,0.0702
2021-02-12,3272.0,25063.52,0.05,0.13,0.04,0.02,0.0,6128.0,2472.0,800.0,18935.52,,,,,,,,,,,,,,,,,,0.02,,100.0,5.3,0.0,0.0,0.0,100.0,47.43,0.5013,52.57,0.0702
2021-02-15,1672.0,13041.6,0.03,0.07,0.02,0.01,0.0,0.0,1672.0,0.0,13041.6,,,,,,,,0.01,,800.0,,,,,,,800.0,0.01,0.01,100.0,3.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0372
2021-02-16,1672.0,13509.76,0.03,0.07,0.02,0.01,0.0,0.0,1672.0,0.0,13509.76,,,,,,,,,,,,,,,,,,0.01,,100.0,3.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0372
2021-02-17,1672.0,13376.0,0.03,0.06,0.02,0.01,0.0,0.0,1672.0,0.0,13376.0,,,,,,,,,,,,,,,,,,0.01,,100.0,3.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0372
2021-02-18,519.0,4214.28,0.01,0.02,0.01,0.0,0.0,0.0,519.0,0.0,4214.28,,,,,,,,0.01,,1153.0,,,,,,,,0.0,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2021-02-19,519.0,4152.0,0.01,0.02,0.01,0.0,0.0,0.0,519.0,0.0,4152.0,,,,,,,,,,,,,,,,,,0.0,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2021-02-22,519.0,4131.24,0.01,0.02,0.01,0.0,0.0,0.0,519.0,0.0,4131.24,,,,,,,,,,,,,,,,,,0.0,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2021-02-23,519.0,4079.34,0.01,0.02,0.01,0.0,0.0,0.0,519.0,0.0,4079.34,,,,,,,,,,,,,,,,,,0.0,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2021-02-24,519.0,3954.78,0.01,0.02,0.01,0.0,0.0,0.0,519.0,0.0,3954.78,,,,,,,,,,,,,,,,,,0.0,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2021-02-25,519.0,3985.92,0.01,0.02,0.01,0.0,0.0,0.0,519.0,0.0,3985.92,,,,,,,,,,,,,,,,,,0.0,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0115
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,519.0,,,,,,,,0.0,,0.0,0.0,45000.0,337500.0,0.35,0.0,,0.0,,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,348300.0,0.34,0.0,,0.0,,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,45000.0,346500.0,0.35,0.0,,0.0,,0.0
