,CM9 FP Equity_DX_SI_QTY,CM9 FP Equity_DX_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CM9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CM9 FP Equity_DX_SI_MV,CM9 FP Equity_DX_DSS,CM9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY,CM9 FP Equity_DX_BROKER_SI_QTY,CM9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CM9 FP Equity_DX_BROKER_SI_MV_NEW_x,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CM9 FP Equity_DX_BROKER_SI_MV_INC_x,CM9 FP Equity_DX_BROKER_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_NEW,CM9 FP Equity_DX_SUPPLY_SI_MV_DEC,CM9 FP Equity_DX_BROKER_SI_QTY_INC,CM9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CM9 FP Equity_DX_BROKER_SI_MV_NEW_y,CM9 FP Equity_DX_BROKER_SI_MV_INC_y,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CM9 FP Equity_DX_BROKER_SI_MV_ADD,CM9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV,CM9 FP Equity_DX_BROKER_SI_MV_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV_RMV,CM9 FP Equity_DX_BROKER_SI_MV_RMV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CM9 FP Equity_DX_UTILIZATION_QUANTITY,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CM9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CM9 FP Equity_DX_BROKER_SI_CON_RATIO,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CM9 FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-11,99.0,38964.42,0.07,0.01,0.04,,0.0,99.0,0.0,38964.42,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-14,99.0,38881.26,0.07,0.01,0.04,,0.0,99.0,0.0,38881.26,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-15,99.0,38919.87,0.07,0.01,0.04,,0.0,99.0,0.0,38919.87,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-16,99.0,39023.82,0.07,0.01,0.04,,0.0,99.0,0.0,39023.82,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-17,99.0,39430.71,0.07,0.01,0.04,,0.0,99.0,0.0,39430.71,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-18,99.0,39059.46,0.07,0.01,0.04,,0.0,99.0,0.0,39059.46,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-21,99.0,39246.57,0.07,0.01,0.04,,0.0,99.0,0.0,39246.57,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-22,99.0,39465.36,0.07,0.01,0.04,,0.0,99.0,0.0,39465.36,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-23,99.0,39404.97,0.07,0.01,0.04,,0.0,99.0,0.0,39404.97,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-24,99.0,39628.71,0.07,0.01,0.04,,0.0,99.0,0.0,39628.71,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-25,99.0,39767.31,0.07,0.01,0.04,,0.0,99.0,0.0,39767.31,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-28,99.0,39802.95,0.07,0.01,0.04,,0.0,99.0,0.0,39802.95,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-29,99.0,39978.18,0.07,0.01,0.04,,0.0,99.0,0.0,39978.18,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-06-30,99.0,40058.37,0.08,0.01,0.04,,0.0,99.0,0.0,40058.37,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-07-01,99.0,40119.75,0.08,0.01,0.04,,0.0,99.0,0.0,40119.75,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-07-02,99.0,40385.07,0.08,0.01,0.04,,0.0,99.0,0.0,40385.07,,,,,,,,,,,,,,,0.04,,,,100.0,37.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3779
2021-07-05,2552.0,1043946.64,3.56,0.33,1.04,,490884.0,1352.0,1200.0,553062.64,,,,1200.0,,,,,,,,0.49,1253.0,,0.55,,,,100.0,89.24,0.0,0.0,,0.0,100.0,47.0,0.4442,47.04,1.6845
2021-07-06,3052.0,1245551.72,4.24,0.39,1.25,,693787.0,1352.0,1700.0,551764.72,,,0.2,,,,500.0,,,0.2,,,,,0.55,,,,100.0,89.24,0.0,0.0,,0.0,100.0,39.37,0.466,55.65,2.0145
2021-07-07,3052.0,1254524.6,4.25,0.39,1.24,,698785.0,1352.0,1700.0,555739.6,,,,,,,,,,,,,,,0.55,,,,100.0,89.24,0.0,0.0,,0.0,100.0,39.37,0.466,55.64,2.0145
2021-07-08,3052.0,1236639.88,4.27,0.39,1.25,,688823.0,1352.0,1700.0,547816.88,,,,,,,,,,,,,,,0.56,,,,100.0,89.24,0.0,0.0,,0.0,100.0,39.35,0.4661,55.66,2.0145
2021-07-09,3052.0,1250526.48,4.32,0.39,1.24,,696558.0,1352.0,1700.0,553968.48,,,,,,,,,,,,,,,0.55,,,,100.0,89.24,0.0,0.0,,0.0,100.0,39.3,0.4663,55.72,2.0145
2021-07-12,3052.0,1254768.76,17.99,0.39,1.25,,698921.0,1352.0,1700.0,555847.76,,,,,,,,,,,,,,,0.55,,,,100.0,89.24,0.0,0.0,,0.0,100.0,39.35,0.4661,55.66,2.0145
2021-07-13,109.0,45097.66,0.64,0.01,0.04,,0.0,109.0,0.0,45097.66,,,,,,0.51,,1243.0,,,,,,1700.0,0.04,0.7,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.19,0.8331,90.81,0.4007
2021-07-14,109.0,44858.95,0.66,0.01,0.05,,0.0,109.0,0.0,44858.95,,,,,,,,,,,,,,,0.05,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.17,0.8334,90.83,0.4007
2021-07-15,109.0,44783.74,0.65,0.01,0.04,,0.0,109.0,0.0,44783.74,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.18,0.8333,90.82,0.4007
2021-07-16,109.0,44318.31,0.66,0.01,0.04,,0.0,109.0,0.0,44318.31,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.17,0.8334,90.83,0.4007
2021-07-19,109.0,43798.38,0.67,0.01,0.04,,0.0,109.0,0.0,43798.38,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.22,0.8325,90.78,0.4007
2021-07-20,109.0,44347.74,0.67,0.01,0.04,,0.0,109.0,0.0,44347.74,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.17,0.8334,90.83,0.4007
2021-07-21,109.0,44548.3,0.85,0.01,0.04,,0.0,109.0,0.0,44548.3,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.18,0.8333,90.82,0.4007
2021-07-22,109.0,44775.02,0.85,0.01,0.04,,0.0,109.0,0.0,44775.02,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.19,0.833,90.81,0.4007
2021-07-23,109.0,45385.42,0.84,0.01,0.04,,0.0,109.0,0.0,45385.42,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.19,0.8331,90.81,0.4007
2021-07-26,109.0,45250.26,0.83,0.01,0.05,,0.0,109.0,0.0,45250.26,,,,,,,,,,,,,,,0.05,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.17,0.8333,90.83,0.4007
2021-07-27,109.0,44760.85,0.91,0.01,0.05,,0.0,109.0,0.0,44760.85,,,,,,,,,,,,,,,0.05,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.18,0.8332,90.82,0.4007
2021-07-28,109.0,45134.72,0.91,0.01,0.04,,0.0,109.0,0.0,45134.72,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.19,0.8332,90.81,0.4007
2021-07-29,109.0,45140.17,1.0,0.01,0.05,,0.0,109.0,0.0,45140.17,,,,,,,,,,,,,,,0.05,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.17,0.8334,90.83,0.4007
2021-07-30,109.0,44885.11,1.0,0.01,0.05,,0.0,109.0,0.0,44885.11,,,,,,,,,,,,,,,0.05,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.17,0.8335,90.83,0.4007
2021-08-02,109.0,44970.13,0.18,0.01,0.04,,0.0,109.0,0.0,44970.13,,,,,,,,,,,,,,,0.04,,,,100.0,40.07,0.0,0.0,,0.0,100.0,9.18,0.8333,90.82,0.4007
2021-08-03,10.0,4118.3,0.02,0.0,0.0,,0.0,10.0,0.0,4118.3,,,,,,0.04,,99.0,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-04,10.0,4138.0,0.02,0.0,0.0,,0.0,10.0,0.0,4138.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-05,10.0,4155.3,0.02,0.0,0.0,,0.0,10.0,0.0,4155.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-06,10.0,4187.2,0.02,0.0,0.0,,0.0,10.0,0.0,4187.2,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-09,10.0,4184.3,0.01,0.0,0.0,,0.0,10.0,0.0,4184.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-10,10.0,4200.3,0.01,0.0,0.0,,0.0,10.0,0.0,4200.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-11,10.0,4208.9,0.01,0.0,0.0,,0.0,10.0,0.0,4208.9,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-12,10.0,4202.3,0.01,0.0,0.0,,0.0,10.0,0.0,4202.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-13,10.0,4200.9,0.01,0.0,0.0,,0.0,10.0,0.0,4200.9,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-16,10.0,4193.4,0.01,0.0,0.0,,0.0,10.0,0.0,4193.4,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-17,10.0,4207.9,0.01,0.0,0.0,,0.0,10.0,0.0,4207.9,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-18,10.0,4202.0,0.01,0.0,0.0,,0.0,10.0,0.0,4202.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-19,10.0,4166.4,0.01,0.0,0.0,,0.0,10.0,0.0,4166.4,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-20,10.0,4193.0,0.01,0.0,0.0,,0.0,10.0,0.0,4193.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-23,10.0,4222.3,0.01,0.0,0.0,,0.0,10.0,0.0,4222.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-24,10.0,4226.2,0.01,0.0,0.0,,0.0,10.0,0.0,4226.2,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-25,10.0,4228.0,0.01,0.0,0.0,,0.0,10.0,0.0,4228.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-26,10.0,4217.5,0.01,0.0,0.0,,0.0,10.0,0.0,4217.5,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-27,10.0,4222.5,0.01,0.0,0.0,,0.0,10.0,0.0,4222.5,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-30,10.0,4240.5,0.01,0.0,0.0,,0.0,10.0,0.0,4240.5,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-08-31,10.0,4246.9,0.01,0.0,0.0,,0.0,10.0,0.0,4246.9,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-09-01,10.0,4234.2,0.01,0.0,0.0,,0.0,10.0,0.0,4234.2,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-09-02,10.0,4240.0,0.01,0.0,0.0,,0.0,10.0,0.0,4240.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-09-03,110.0,46685.1,0.13,0.01,0.05,,42441.0,110.0,100.0,46685.1,,,,100.0,,,,,,,,0.04,100.0,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.11,0.8344,90.89,0.4015
2021-09-06,1710.0,730289.7,2.0,0.22,0.72,,384363.0,910.0,900.0,388633.7,,800.0,0.34,,,,800.0,,,0.34,800.0,,,,0.39,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.83,0.4959,52.58,1.5922
2021-09-07,1710.0,726014.7,2.0,0.22,0.73,,382113.0,910.0,900.0,386358.7,,,,,,,,,,,,,,,0.39,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.84,0.4958,52.57,1.5922
2021-09-08,1710.0,723364.2,2.0,0.22,0.72,,380718.0,910.0,900.0,384948.2,,,,,,,,,,,,,,,0.39,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.81,0.4959,52.6,1.5922
2021-09-09,1710.0,724937.4,2.0,0.22,0.72,,381546.0,910.0,900.0,385785.4,,,,,,,,,,,,,,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.83,0.4959,52.59,1.5922
2021-09-10,1710.0,721671.3,2.0,0.22,0.73,,379827.0,910.0,900.0,384047.3,,,,,,,,,,,,,,,0.39,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.77,0.4959,52.65,1.5922
2021-09-13,1710.0,719414.1,5.15,0.22,0.72,,378639.0,910.0,900.0,382846.1,,,,,,,,,,,,,,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.9,0.4958,52.51,1.5922
2021-09-14,1710.0,719465.4,5.4,0.22,0.72,,378666.0,910.0,900.0,382873.4,,,,,,,,,,,,,,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,46.83,0.4959,52.59,1.5922
2021-09-15,1610.0,676312.7,5.11,0.2,0.68,,336056.0,810.0,800.0,340256.7,,,,,,0.04,,100.0,,,,,,100.0,0.34,0.04,,,100.0,92.68,0.0,0.0,,0.0,100.0,49.67,0.4938,49.7,1.8421
2021-09-16,1610.0,679500.5,5.17,0.2,0.68,,337640.0,810.0,800.0,341860.5,,,,,,,,,,,,,,,0.34,,,,100.0,92.68,0.0,0.0,,0.0,100.0,49.68,0.4938,49.7,1.8421
2021-09-17,2110.0,889006.3,6.09,0.27,0.89,,547729.0,910.0,1300.0,383410.3,,,0.21,,,,500.0,,,0.21,,,100.0,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,37.96,0.5231,61.56,1.9646
2021-09-20,2110.0,871092.4,17.61,0.27,0.89,,536692.0,910.0,1300.0,375684.4,,,,,,,,,,,,,,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,37.95,0.5232,61.58,1.9646
2021-09-21,2110.0,877591.2,17.75,0.26,0.87,,540696.0,910.0,1300.0,378487.2,,,,,,,,,,,,,,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,38.01,0.5229,61.52,1.9646
2021-09-22,2110.0,881473.6,18.11,0.26,0.87,,543088.0,910.0,1300.0,380161.6,,,,,,,,,,,,,,,0.38,,,,100.0,84.73,0.0,0.0,,0.0,100.0,37.94,0.5233,61.59,1.9646
2021-09-23,510.0,215163.9,4.44,0.06,0.21,,210945.0,110.0,500.0,46407.9,,,,,,0.33,,800.0,,,,,,800.0,0.05,0.33,,,100.0,40.15,0.0,0.0,,0.0,100.0,1.96,0.9616,98.04,1.8613
2021-09-24,110.0,46284.7,0.97,0.01,0.05,,42077.0,110.0,100.0,46284.7,,,,,,,,,,,,,,400.0,0.05,0.17,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.4015
2021-09-27,10.0,4212.9,0.09,0.0,0.0,,0.0,10.0,0.0,4212.9,,,,,,0.04,,100.0,,,,,,100.0,0.0,0.04,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-09-28,10.0,4140.1,0.09,0.0,0.0,,0.0,10.0,0.0,4140.1,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-09-29,10.0,4177.8,0.09,0.0,0.0,,0.0,10.0,0.0,4177.8,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-09-30,10.0,4164.9,0.09,0.0,0.0,,0.0,10.0,0.0,4164.9,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-01,10.0,4136.0,0.09,0.0,0.0,,0.0,10.0,0.0,4136.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-04,10.0,4091.0,0.09,0.0,0.0,,0.0,10.0,0.0,4091.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-05,10.0,4159.4,0.09,0.0,0.0,,0.0,10.0,0.0,4159.4,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-06,10.0,4132.2,0.08,0.0,0.0,,0.0,10.0,0.0,4132.2,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-07,10.0,4228.3,0.08,0.0,0.0,,0.0,10.0,0.0,4228.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-08,10.0,4207.0,0.08,0.0,0.0,,0.0,10.0,0.0,4207.0,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-11,10.0,4214.2,0.04,0.0,0.0,,0.0,10.0,0.0,4214.2,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-12,10.0,4187.3,0.04,0.0,0.0,,0.0,10.0,0.0,4187.3,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-13,10.0,4169.9,0.04,0.0,0.0,,0.0,10.0,0.0,4169.9,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-14,10.0,4240.6,0.04,0.0,0.0,,0.0,10.0,0.0,4240.6,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-15,10.0,4276.2,0.05,0.0,0.0,,0.0,10.0,0.0,4276.2,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-18,10.0,4271.6,0.05,0.0,0.0,,0.0,10.0,0.0,4271.6,,,,,,,,,,,,,,,0.0,,,,100.0,13.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1351
2021-10-19,110.0,47292.3,0.52,0.01,0.05,,42993.0,110.0,100.0,47292.3,,,,100.0,,,,,,,,0.04,100.0,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,8.73,0.8406,91.27,0.4015
2021-10-20,610.0,263288.2,2.84,0.08,0.26,,258972.0,110.0,600.0,47478.2,,,0.22,,,,500.0,,,0.22,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,1.56,0.9693,98.44,2.2263
2021-10-21,610.0,262757.5,2.75,0.08,0.26,,258450.0,110.0,600.0,47382.5,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,1.55,0.9694,98.45,2.2263
2021-10-22,610.0,263330.9,2.79,0.08,0.26,,259014.0,110.0,600.0,47485.9,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,1.55,0.9695,98.45,2.2263
2021-10-25,1510.0,656064.8,7.19,0.19,0.65,,651720.0,110.0,1500.0,47792.8,,,0.39,,,,900.0,,,0.39,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,0.63,0.9876,99.37,5.5109
2021-10-26,1510.0,660791.1,7.11,0.19,0.66,,656415.0,110.0,1500.0,48137.1,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,0.62,0.9876,99.38,5.5109
2021-10-27,1510.0,657589.9,7.15,0.19,0.66,,653235.0,110.0,1500.0,47903.9,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,0.62,0.9877,99.38,5.5109
2021-10-28,2410.0,1045940.0,11.39,0.29,1.05,,651000.0,1010.0,1500.0,438340.0,,900.0,,,,,,,,,900.0,,,,0.44,,,,100.0,86.03,0.0,0.0,,0.0,100.0,37.37,0.5268,62.22,2.0528
2021-10-29,1910.0,835262.1,11.08,0.23,0.83,,437310.0,1010.0,1000.0,441683.1,,,,,,,,,,,,,,500.0,0.44,0.23,,,100.0,86.03,0.0,0.0,,0.0,100.0,47.12,0.4962,52.36,1.6269
2021-11-01,1910.0,839158.5,2.68,0.23,0.84,,439350.0,1010.0,1000.0,443743.5,,,,,,,,,,,,,,,0.44,,,,100.0,86.03,0.0,0.0,,0.0,100.0,47.07,0.4962,52.4,1.6269
2021-11-02,110.0,48516.6,0.15,0.01,0.05,,44106.0,110.0,100.0,48516.6,,,,,,0.4,,900.0,,,,,,900.0,0.05,0.4,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.4015
2021-11-03,110.0,48401.1,0.14,0.01,0.05,,44001.0,110.0,100.0,48401.1,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.4015
2021-11-04,110.0,49013.8,0.14,0.01,0.05,,44558.0,110.0,100.0,49013.8,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.1,0.8345,90.9,0.4015
2021-11-05,110.0,49181.0,0.14,0.01,0.05,,44710.0,110.0,100.0,49181.0,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.4015
2021-11-08,110.0,48959.9,0.13,0.01,0.05,,44509.0,110.0,100.0,48959.9,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.1,0.8346,90.9,0.4015
2021-11-09,110.0,48954.4,0.13,0.01,0.05,,44504.0,110.0,100.0,48954.4,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.13,0.8341,90.87,0.4015
2021-11-10,110.0,49219.5,0.13,0.01,0.05,,44745.0,110.0,100.0,49219.5,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.08,0.8348,90.92,0.4015
2021-11-11,110.0,49181.0,0.12,0.01,0.05,,44710.0,110.0,100.0,49181.0,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.08,0.8348,90.92,0.4015
2021-11-12,110.0,49480.2,0.12,0.01,0.05,,44982.0,110.0,100.0,49480.2,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.4015
2021-11-15,110.0,49751.9,0.12,0.01,0.05,,45229.0,110.0,100.0,49751.9,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.4015
2021-11-16,110.0,50154.5,0.12,0.01,0.05,,45595.0,110.0,100.0,50154.5,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.4015
2021-11-17,110.0,50206.2,0.12,0.01,0.05,,45642.0,110.0,100.0,50206.2,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.1,0.8346,90.9,0.4015
2021-11-18,110.0,50033.5,0.12,0.01,0.05,,45485.0,110.0,100.0,50033.5,,,,,,,,,,,,,,,0.05,,,,100.0,40.15,0.0,0.0,,0.0,100.0,9.08,0.8349,90.92,0.4015
2021-11-19,110.0,50218.3,0.12,0.01,0.05,,45653.0,110.0,100.0,50218.3,,,,,,,,,,,,,,,0.05,,,,100.0,40.0,0.0,0.0,,0.0,100.0,9.07,0.835,90.93,0.4
