,STF FP Equity_DX_SI_QTY,STF FP Equity_DX_SHORT_INTEREST_VALUE,STF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STF FP Equity_DX_SI_MV,STF FP Equity_DX_DSS,STF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY,STF FP Equity_DX_BROKER_SI_QTY,STF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STF FP Equity_DX_BROKER_SI_MV_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_INC_x,STF FP Equity_DX_BROKER_SI_MV_INC_x,STF FP Equity_DX_SUPPLY_SI_MV_NEW,STF FP Equity_DX_BROKER_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_NEW,STF FP Equity_DX_SUPPLY_SI_MV_DEC,STF FP Equity_DX_BROKER_SI_QTY_INC,STF FP Equity_DX_SUPPLY_SI_QTY_DEC,STF FP Equity_DX_BROKER_SI_MV_NEW_y,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STF FP Equity_DX_BROKER_SI_MV_INC_y,STF FP Equity_DX_SUPPLY_SI_QTY_INC_y,STF FP Equity_DX_BROKER_SI_MV_ADD,STF FP Equity_DX_SUPPLY_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_DEC,STF FP Equity_DX_SUPPLY_SI_MV,STF FP Equity_DX_BROKER_SI_MV_DEC,STF FP Equity_DX_SUPPLY_SI_MV_RMV,STF FP Equity_DX_BROKER_SI_MV_RMV,STF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STF FP Equity_DX_UTILIZATION_QUANTITY,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STF FP Equity_DX_ACTIVE_UTILIZATION_MV,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STF FP Equity_DX_BROKER_SI_CON_RATIO,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STF FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-08-11,10865.0,730128.0,0.36,3.87,0.08,0.73,0.0,730128.0,1421.0,10865.0,95491.2,,,,,,,,,,,,,,,,,,0.1,,,,1.29,1.29,109117.0,7332662.4,,7.31,1.29,37.91,0.3495,42.84,0.0983
2020-08-12,10865.0,732301.0,0.36,3.86,0.08,0.73,0.0,732301.0,1421.0,10865.0,95775.4,,,,,,,,,,,,,,,,,,0.1,,,,1.29,1.29,109117.0,7354485.8,,7.34,1.29,38.12,0.3499,42.73,0.0983
2020-08-13,10865.0,732301.0,0.36,3.87,0.08,0.73,0.0,732301.0,1421.0,10865.0,95775.4,,,,,,,,,,,,,,,,,,0.1,,,,1.29,1.29,109117.0,7354485.8,,7.36,1.28,38.13,0.35,42.74,0.0983
2020-08-14,10865.0,732301.0,0.36,3.82,0.08,0.73,0.0,732301.0,1421.0,10865.0,95775.4,,,,,,,,,,,,,,,,,,0.1,,,,1.29,1.29,109117.0,7354485.8,,7.35,1.29,38.13,0.35,42.75,0.0983
2020-08-17,10865.0,735560.5,0.36,3.89,0.08,0.73,0.0,735560.5,843.0,10865.0,57071.1,,,,,,,,0.04,,578.0,,,,,,,,0.06,,,,0.76,0.76,109831.0,7435558.7,,7.4,0.76,38.11,0.3498,42.72,0.0982
2020-08-18,8987.0,611116.0,0.3,3.57,0.07,0.61,0.0,611116.0,843.0,8987.0,57324.0,,,,,,,,,,,,,,,,,1878.0,0.06,0.13,,,0.76,0.76,109831.0,7468508.0,,7.43,0.76,37.18,0.3785,46.07,0.0812
2020-08-19,8987.0,597635.5,0.3,4.4,0.07,0.61,0.0,597635.5,843.0,8987.0,56059.5,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109831.0,7303761.5,,7.46,0.75,37.35,0.3804,46.27,0.0812
2020-08-20,8987.0,595838.1,0.3,4.51,0.07,0.6,0.0,595838.1,843.0,8987.0,55890.9,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109831.0,7281795.3,,7.31,0.76,37.23,0.379,46.12,0.0812
2020-08-21,8987.0,598534.2,0.3,4.52,0.07,0.6,0.0,598534.2,843.0,8987.0,56143.8,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109831.0,7314744.6,,7.29,0.76,37.18,0.3785,46.07,0.0812
2020-08-24,8987.0,598534.2,0.3,4.36,0.07,0.6,0.0,598534.2,843.0,8987.0,56143.8,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109838.0,7315210.8,,7.32,0.76,37.07,0.3789,46.2,0.0812
2020-08-25,8987.0,598534.2,0.3,4.38,0.07,0.6,0.0,598534.2,843.0,8987.0,56143.8,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109838.0,7315210.8,,7.31,0.76,37.21,0.3788,46.1,0.0812
2020-08-26,8987.0,600331.6,0.3,4.56,0.07,0.6,0.0,600331.6,843.0,8987.0,56312.4,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7323818.4,,7.3,0.76,37.19,0.3786,46.08,0.0813
2020-08-27,7387.0,502316.0,0.24,3.81,0.06,0.5,0.0,502316.0,843.0,7387.0,57324.0,,,,,,,,,,,,,,,,,1600.0,0.06,0.11,,,0.76,0.76,109638.0,7455384.0,,7.34,0.77,34.3,0.3635,45.1,0.0669
2020-08-28,7387.0,494190.3,0.24,4.22,0.06,0.5,0.0,494190.3,843.0,7387.0,56396.7,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7334782.2,,7.42,0.76,34.54,0.3657,45.42,0.0669
2020-08-31,7387.0,494929.0,0.24,4.52,0.06,0.49,0.0,494929.0,843.0,7387.0,56481.0,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7345746.0,,7.33,0.76,34.41,0.3646,45.25,0.0669
2020-09-01,7387.0,498622.5,0.24,4.56,0.06,0.5,0.0,498622.5,843.0,7387.0,56902.5,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7400565.0,,7.37,0.76,34.37,0.3642,45.2,0.0669
2020-09-02,7387.0,501577.3,0.24,4.81,0.06,0.5,0.0,501577.3,843.0,7387.0,57239.7,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7444420.2,,7.42,0.76,34.38,0.3643,45.21,0.0669
2020-09-03,7387.0,502316.0,0.24,4.9,0.06,0.5,0.0,502316.0,843.0,7387.0,57324.0,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7455384.0,,7.44,0.76,34.42,0.3646,45.26,0.0669
2020-09-04,7387.0,490496.8,0.24,4.68,0.06,0.5,0.0,490496.8,843.0,7387.0,55975.2,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109638.0,7279963.2,,7.42,0.76,34.6,0.3662,45.48,0.0669
2020-09-07,7387.0,503054.7,0.24,4.82,0.06,0.5,0.0,503054.7,843.0,7387.0,57408.3,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109673.0,7468731.3,,7.31,0.77,33.99,0.3643,45.44,0.0668
2020-09-08,7387.0,506009.5,0.24,4.61,0.06,0.5,0.0,506009.5,843.0,7387.0,57745.5,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109673.0,7512600.5,,7.48,0.76,34.68,0.3628,44.74,0.0668
2020-09-09,7387.0,513396.5,0.24,4.54,0.06,0.51,0.0,513396.5,843.0,7387.0,58588.5,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109673.0,7622273.5,,7.53,0.77,34.32,0.3637,45.13,0.0668
2020-09-10,7387.0,525954.4,0.24,4.51,0.06,0.52,0.0,525954.4,843.0,7387.0,60021.6,,,,,,,,,,,,,,,,,,0.06,,,,0.76,0.76,109680.0,7809216.0,,7.66,0.77,34.26,0.3631,45.04,0.0668
2020-09-11,5787.0,413191.8,0.19,3.51,0.04,0.41,0.0,413191.8,843.0,5787.0,60190.2,,,,,,,,,,,,,,,,,1600.0,0.06,0.11,,,0.76,0.76,109680.0,7831152.0,,7.82,0.76,25.97,0.4274,57.74,0.0524
2020-09-14,5287.0,387537.1,0.17,3.27,0.04,0.38,0.0,387537.1,843.0,5287.0,61791.9,,,,,,,,,,,,,,,,,500.0,0.06,0.03,,,0.76,0.76,109680.0,8039544.0,,7.86,0.77,28.84,0.4828,62.64,0.0478
2020-09-15,5287.0,392295.4,0.17,3.14,0.04,0.39,0.0,392295.4,343.0,5287.0,25450.6,,,,,,,,0.04,,500.0,,,,,,,,0.03,,,,0.31,0.31,110180.0,8175356.0,,8.1,0.31,28.62,0.4862,63.03,0.0478
2020-09-16,5287.0,385422.3,0.17,3.07,0.04,0.39,0.0,385422.3,343.0,5287.0,25004.7,,,,,,,,,,,,,,,,,,0.03,,,,0.31,0.31,110180.0,8032122.0,,8.16,0.31,28.01,0.4896,63.57,0.0478
2020-09-17,5287.0,386479.7,0.17,3.11,0.04,0.39,0.0,386479.7,343.0,5287.0,25073.3,,,,,,,,,,,,,,,,,,0.03,,,,0.31,0.31,110120.0,8049772.0,,8.03,0.31,28.43,0.4872,63.2,0.0479
2020-09-18,5287.0,382250.1,0.17,3.16,0.04,0.39,0.0,382250.1,343.0,5287.0,24798.9,,,,,,,,,,,,,,,,,,0.03,,,,0.31,0.31,110120.0,7961676.0,,8.03,0.31,28.15,0.4888,63.45,0.0479
2020-09-21,5287.0,378020.5,0.17,3.29,0.04,0.38,0.0,378020.5,343.0,5287.0,24524.5,,,,,,,,,,,,,,,,,,0.02,,,,0.31,0.31,110120.0,7873580.0,,7.96,0.31,28.15,0.4889,63.45,0.0479
2020-09-22,5287.0,378020.5,0.17,3.12,0.04,0.38,0.0,378020.5,343.0,5287.0,24524.5,,,,,,,,,,,,,,,,,,0.02,,,,0.31,0.31,109861.0,7855061.5,,7.86,0.31,28.37,0.4876,63.25,0.048
2020-09-23,5287.0,391238.0,0.17,3.11,0.04,0.38,0.0,391238.0,343.0,5287.0,25382.0,,,,,,,,,,,,,,,,,,0.02,,,,0.31,0.31,109861.0,8129714.0,,7.91,0.31,29.08,0.4836,62.63,0.048
2020-09-24,5847.0,427415.7,0.19,3.39,0.04,0.43,0.0,427415.7,903.0,5847.0,66009.3,,,,,,560.0,,,,,,,,,0.04,560.0,,0.07,,,,0.82,0.82,109301.0,7989903.1,,8.07,0.82,25.42,0.4087,57.37,0.0531
2020-09-25,5620.0,405764.0,0.18,3.23,0.04,0.41,0.0,405764.0,903.0,5620.0,65196.6,,,,,,,,,,,,,,,,,227.0,0.07,0.02,,,0.82,0.82,109301.0,7891532.2,,8.06,0.81,26.45,0.3958,55.64,0.051
2020-09-28,5620.0,399582.0,0.18,3.12,0.04,0.4,0.0,399582.0,903.0,5620.0,64203.3,,,,,,,,,,,,,,,,,,0.07,,,,0.84,0.84,106735.0,7588858.5,,7.72,0.84,26.4,0.3963,55.71,0.0522
2020-09-29,6821.0,497250.9,0.22,3.6,0.05,0.49,0.0,409698.0,2104.0,5620.0,153381.6,,,,,,,,,,,,,,,,1201.0,,0.15,,,,1.95,1.95,105656.0,7702322.4,,7.53,1.97,22.34,0.2976,45.28,0.0633
2020-09-30,6112.0,446176.0,0.2,3.2,0.05,0.45,0.0,410260.0,1395.0,5620.0,101835.0,,,,,,,,0.05,,709.0,,,,,,,,0.1,,,,1.29,1.29,106365.0,7764645.0,,7.76,1.3,24.56,0.3403,50.97,0.0567
2020-10-01,5318.0,388214.0,0.17,2.78,0.04,0.39,0.0,370621.0,601.0,5077.0,43873.0,,,,,,,,0.06,,794.0,,,,,,,543.0,0.04,0.04,,,0.56,0.56,107159.0,7822607.0,,7.82,0.56,28.21,0.4321,58.62,0.0494
2020-10-02,5077.0,370621.0,0.17,2.66,0.04,0.37,0.0,370621.0,360.0,5077.0,26280.0,,,,,,,,0.02,,241.0,,,,,,,,0.03,,,,0.34,0.34,107019.0,7812387.0,,7.82,0.34,29.54,0.4718,61.39,0.0473
2020-10-05,5077.0,370621.0,0.17,2.78,0.04,0.37,0.0,370621.0,360.0,5077.0,26280.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,107019.0,7812387.0,,7.8,0.34,29.55,0.4719,61.4,0.0473
2020-10-06,5077.0,370621.0,0.17,2.2,0.04,0.37,0.0,370621.0,360.0,5077.0,26280.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,107018.0,7812314.0,,7.83,0.33,29.54,0.4718,61.39,0.0473
2020-10-07,5077.0,370621.0,0.17,1.62,0.04,0.37,0.0,370621.0,360.0,5077.0,26280.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,107018.0,7812314.0,,7.82,0.34,29.55,0.4718,61.39,0.0473
2020-10-08,3577.0,261121.0,0.12,0.92,0.03,0.26,0.0,261121.0,360.0,3577.0,26280.0,,,,,,,,,,,,,,,,,1500.0,0.03,0.11,,,0.34,0.34,107018.0,7812314.0,,7.81,0.34,12.38,0.7747,87.14,0.0333
2020-10-09,3577.0,260405.6,0.12,0.93,0.03,0.26,0.0,260405.6,360.0,3577.0,26208.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,107018.0,7790910.4,,7.79,0.34,12.39,0.7748,87.14,0.0333
2020-10-12,3577.0,261121.0,0.12,0.92,0.03,0.26,0.0,261121.0,360.0,3577.0,26280.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,107018.0,7812314.0,,7.8,0.34,12.38,0.7747,87.14,0.0333
2020-10-13,3577.0,250032.3,0.12,0.92,0.03,0.26,0.0,250032.3,360.0,3577.0,25164.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,107018.0,7480558.2,,7.77,0.34,12.38,0.7747,87.14,0.0333
2020-10-14,3577.0,252893.9,0.12,0.9,0.03,0.25,0.0,252893.9,360.0,3577.0,25452.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,106757.0,7547719.9,,7.49,0.33,12.38,0.7747,87.14,0.0334
2020-10-15,3577.0,243951.4,0.12,0.89,0.03,0.25,0.0,243951.4,360.0,3577.0,24552.0,,,,,,,,,,,,,,,,,,0.03,,,,0.34,0.34,106757.0,7280827.4,,7.52,0.34,12.38,0.7747,87.14,0.0334
2020-10-16,3577.0,246813.0,0.12,0.9,0.03,0.24,0.0,246813.0,360.0,3577.0,24840.0,,,,,,,,,,,,,,,,,,0.02,,,,0.34,0.34,106757.0,7366233.0,,7.31,0.33,12.38,0.7747,87.14,0.0334
2020-10-19,3577.0,245382.2,0.12,0.91,0.03,0.25,0.0,245382.2,360.0,3577.0,24696.0,,,,,,,,,,,,,,,,,,0.02,,,,0.34,0.34,106757.0,7323530.2,,7.37,0.34,12.38,0.7747,87.14,0.0334
2020-10-20,5577.0,380351.4,0.18,1.47,0.04,0.38,0.0,380351.4,887.0,5577.0,60493.4,,,527.0,,,2000.0,,,,,,,,527.0,0.14,,,0.06,,,,0.83,0.83,106230.0,7244886.0,,7.3,0.83,35.7,0.4479,56.04,0.0521
2020-10-21,5577.0,380351.4,0.18,1.49,0.04,0.38,0.0,380351.4,887.0,5577.0,60493.4,,,,,,,,,,,,,,,,,,0.06,,,,0.83,0.83,106230.0,7244886.0,,7.26,0.83,35.86,0.4473,55.89,0.0521
2020-10-22,5577.0,379236.0,0.18,1.47,0.04,0.38,0.0,379236.0,887.0,5577.0,60316.0,,,,,,,,,,,,,,,,,,0.06,,,,0.83,0.83,106230.0,7223640.0,,7.27,0.83,35.79,0.4474,55.95,0.0521
2020-10-23,5577.0,378678.3,0.18,1.49,0.04,0.38,0.0,378678.3,887.0,5577.0,60227.3,,,,,,,,,,,,,,,,,,0.06,,,,0.83,0.83,106230.0,7213017.0,,7.23,0.83,35.83,0.4474,55.92,0.0521
2020-10-26,5577.0,376447.5,0.18,1.5,0.04,0.38,0.0,376447.5,887.0,5577.0,59872.5,,,,,,,,,,,,,,,,,,0.06,,,,0.83,0.83,106318.0,7176465.0,,7.23,0.83,35.72,0.4476,56.01,0.052
2020-10-27,6104.0,391876.8,0.2,1.68,0.05,0.41,0.0,391876.8,887.0,6104.0,56945.4,,,,0.04,,,,,527.0,,,,0.04,,,,,0.06,,,,0.83,0.83,106288.0,6823689.6,,7.14,0.83,31.67,0.3832,51.89,0.057
2020-10-28,6104.0,384552.0,0.2,1.67,0.05,0.39,0.0,384552.0,887.0,6104.0,55881.0,,,,,,,,,,,,,,,,,,0.06,,,,0.83,0.83,106288.0,6696144.0,,6.84,0.83,32.33,0.3816,51.34,0.057
2020-10-29,5666.0,346192.6,0.19,1.57,0.04,0.35,0.0,346192.6,449.0,5666.0,27433.9,,,,,,,,0.03,,438.0,,,,,,,438.0,0.03,0.03,,,0.42,0.42,106726.0,6520958.6,,6.73,0.42,34.6,0.4354,55.6,0.0529
2020-10-30,5666.0,356958.0,0.19,1.49,0.04,0.35,0.0,356958.0,449.0,5666.0,28287.0,,,,,,,,,,,,,,,,,,0.03,,,,0.42,0.42,106726.0,6723738.0,,6.59,0.41,36.0,0.432,54.41,0.0529
2020-11-02,6017.0,382681.2,0.2,1.57,0.05,0.38,0.0,382681.2,800.0,6017.0,50880.0,,,351.0,0.02,,,,,351.0,,,,0.02,351.0,,,,0.05,,,,0.75,0.75,106375.0,6765450.0,,6.74,0.74,33.45,0.3896,51.64,0.0561
2020-11-03,6017.0,385088.0,0.2,1.59,0.05,0.38,0.0,385088.0,800.0,6017.0,51200.0,,,,,,,,,,,,,,,,,,0.05,,,,0.75,0.75,106375.0,6808000.0,,6.79,0.74,33.4,0.3901,51.72,0.0561
2020-11-04,6017.0,391105.0,0.2,1.59,0.05,0.39,0.0,391105.0,800.0,6017.0,52000.0,,,,,,,,,,,,,,,,,,0.05,,,,0.75,0.75,106375.0,6914375.0,,6.85,0.74,33.58,0.3894,51.53,0.0561
2020-11-05,6017.0,394113.5,0.2,1.6,0.05,0.39,0.0,394113.5,800.0,6017.0,52400.0,,,,,,,,,,,,,,,,,,0.05,,,,0.75,0.75,106375.0,6967562.5,,6.93,0.74,33.43,0.3902,51.71,0.0561
2020-11-06,5795.0,391742.0,0.19,1.55,0.04,0.38,0.0,271549.2,2578.0,4017.0,174272.8,,,,,,,,,,,,,,,,1778.0,2000.0,0.17,0.13,,,2.41,2.41,104597.0,7070757.2,,6.91,2.38,30.61,0.3959,53.87,0.0541
2020-11-09,5478.0,375243.0,0.18,1.48,0.04,0.37,0.0,375243.0,2261.0,5478.0,154878.5,,,,,,1778.0,,0.02,,317.0,,,,,0.12,,317.0,0.15,0.02,,,2.1,2.1,105175.0,7204487.5,,7.15,2.1,32.45,0.4362,56.89,0.051
2020-11-10,5478.0,396607.2,0.18,1.45,0.04,0.37,0.0,396607.2,483.0,5478.0,34969.2,,,,,,,,0.12,,1778.0,,,,,,,,0.03,,,,0.45,0.45,106953.0,7743397.2,,7.41,0.44,32.17,0.4373,57.14,0.051
2020-11-11,5700.0,407550.0,0.19,1.44,0.04,0.41,0.0,407550.0,483.0,5700.0,34534.5,,,,,,2000.0,,,,,,,,,0.14,,1778.0,0.04,0.12,,,0.45,0.45,106953.0,7647139.5,,7.74,0.45,34.8,0.4294,54.92,0.0531
2020-11-12,5700.0,407550.0,0.19,1.43,0.04,0.41,0.0,407550.0,483.0,5700.0,34534.5,,,,,,,,,,,,,,,,,,0.03,,,,0.45,0.45,106953.0,7647139.5,,7.64,0.45,35.09,0.4289,54.69,0.0531
2020-11-13,5700.0,414960.0,0.19,1.41,0.04,0.41,0.0,414960.0,483.0,5700.0,35162.4,,,,,,,,,,,,,,,,,,0.03,,,,0.45,0.45,106953.0,7786178.4,,7.67,0.45,35.5,0.4279,54.34,0.0531
2020-11-16,5700.0,412110.0,0.19,1.38,0.04,0.42,0.0,412110.0,483.0,5700.0,34920.9,,,,,,,,,,,,,,,,,,0.04,,,,0.45,0.45,106953.0,7732701.93,,7.8,0.45,35.4,0.4281,54.43,0.0531
2020-11-17,5700.0,405840.0,0.19,1.37,0.04,0.42,0.0,405840.0,483.0,5700.0,34389.6,,,,,,,,,,,,,,,,,,0.04,,,,0.45,0.45,106953.0,7615053.6,,7.84,0.45,34.28,0.4309,55.37,0.0531
2020-11-18,5700.0,407550.0,0.19,1.69,0.04,0.41,0.0,407550.0,483.0,5700.0,34534.5,,,,,,,,,,,,,,,,,,0.03,,,,0.45,0.45,106953.0,7647139.5,,7.63,0.45,35.18,0.4285,54.6,0.0531
2020-11-19,5700.0,403560.0,0.19,2.14,0.04,0.41,0.0,403560.0,483.0,5700.0,34196.4,,,,,,,,,,,,,,,,,,0.03,,,,0.45,0.45,106953.0,7572272.4,,7.63,0.45,35.03,0.4289,54.74,0.0531
2020-11-20,5700.0,403560.0,0.19,2.13,0.04,0.4,0.0,403560.0,483.0,5700.0,34196.4,,,,,,,,,,,,,,,,,,0.03,,,,0.45,0.45,106956.0,7572484.8,,7.57,0.45,35.09,0.4288,54.69,0.0531
2020-11-23,5571.0,393312.6,0.18,2.09,0.04,0.39,0.0,393312.6,354.0,5571.0,24992.4,,,,,,,,0.01,,129.0,,,,,,,129.0,0.03,0.01,,,0.33,0.33,107085.0,7560201.0,,7.59,0.33,35.84,0.4484,56.01,0.0519
2020-11-24,8051.0,564375.1,0.26,3.0,0.06,0.57,0.0,477451.1,1594.0,6811.0,111739.4,,,,,,1240.0,,,,,,,,,0.09,1240.0,,0.11,,,,1.48,1.48,105845.0,7419734.5,,7.46,1.48,30.79,0.3097,38.83,0.0749
2020-11-25,6811.0,480856.6,0.22,2.55,0.05,0.48,0.0,480856.6,1594.0,6811.0,112536.4,,,,,,,,,,,,,,,,,,0.11,,,,1.48,1.48,105800.0,7469480.0,,7.43,1.48,29.42,0.3337,45.84,0.0634
2020-11-26,7944.0,565612.8,0.26,2.92,0.06,0.56,0.0,484943.2,2727.0,6811.0,194162.4,,,,,,,,,,,,,,,,1133.0,,0.19,,,,2.55,2.55,104062.0,7409214.4,,7.36,2.55,25.37,0.2654,39.2,0.0744
2020-11-27,7258.0,520398.6,0.24,2.7,0.06,0.52,0.0,488348.7,2041.0,6811.0,146339.7,,,,,,,,0.05,,686.0,,,,,,,,0.14,,,,1.92,1.92,104058.0,7460958.6,,7.41,1.92,27.69,0.2969,42.86,0.0684
2020-11-30,5091.0,365533.8,0.17,1.93,0.04,0.36,0.0,345429.8,634.0,4811.0,45521.2,,,,,,,,0.09,,1240.0,,,,,,,2000.0,0.05,0.14,0.01,,0.6,0.6,105298.0,7560396.4,167.0,7.56,0.6,24.22,0.4454,61.32,0.0481
2020-12-01,3851.0,279197.5,0.13,1.43,0.03,0.28,0.0,258897.5,634.0,3571.0,45965.0,,,,,,,,,,,,,,,,,1240.0,0.05,0.09,,,0.6,0.6,105298.0,7634105.0,,7.55,0.6,11.51,0.6746,81.0,0.0364
2020-12-02,5021.0,364524.6,0.16,1.9,0.04,0.36,0.0,344196.6,1804.0,4741.0,130970.4,,,62.0,0.09,,,,,1170.0,,,,0.09,62.0,,1108.0,,0.13,,,,1.7,1.7,104128.0,7559692.8,,7.54,1.7,8.84,0.74,85.39,0.0474
2020-12-03,5603.0,397813.0,0.18,2.14,0.04,0.41,0.0,375590.0,2386.0,5290.0,169406.0,,,549.0,0.04,,,,,549.0,,,,0.04,549.0,,33.0,,0.17,,,,2.25,2.25,103546.0,7351766.0,,7.48,2.25,9.96,0.6052,76.55,0.0529
2020-12-04,7114.0,521456.2,0.23,2.67,0.05,0.51,0.0,488691.1,3897.0,6667.0,285650.1,,134.0,1377.0,,0.01,1377.0,,,,,,134.0,,1377.0,0.1,,,0.28,,,,3.67,3.67,102200.0,7491260.0,,7.31,3.66,19.9,0.4115,59.84,0.0671
2020-12-07,7114.0,508651.0,0.23,2.65,0.05,0.52,0.0,476690.5,3897.0,6667.0,278635.5,,,,,,,,,,,,,,,,,,0.28,,,,3.67,3.67,102200.0,7307300.0,,7.48,3.59,19.01,0.4182,60.68,0.0671
2020-12-08,7114.0,505094.0,0.23,2.61,0.05,0.51,0.0,473357.0,3897.0,6667.0,276687.0,,,,,,,,,,,,,,,,,,0.28,,,,3.67,3.67,102200.0,7256200.0,,7.32,3.64,19.26,0.4156,60.38,0.0671
2020-12-09,7114.0,507228.2,0.23,2.67,0.05,0.51,0.0,475357.1,3897.0,6667.0,277856.1,,,,,,,,,,,,,,,,,,0.28,,,,3.67,3.67,102200.0,7286860.0,,7.28,3.67,19.44,0.414,60.18,0.0671
2020-12-10,6465.0,464187.0,0.21,2.43,0.05,0.46,0.0,432092.4,3348.0,6018.0,240386.4,,,,,,,,0.04,,549.0,,,,,,,649.0,0.24,0.05,,,3.16,3.16,102751.0,7377521.8,,7.33,3.14,21.41,0.4921,66.24,0.0609
2020-12-11,6465.0,465480.0,0.21,2.6,0.05,0.46,0.0,433296.0,3348.0,6018.0,241056.0,,,,,,,,,,,,,,,,,,0.24,,,,3.16,3.16,102751.0,7398072.0,,7.38,3.16,21.36,0.4921,66.25,0.0609
2020-12-14,6465.0,469359.0,0.21,2.62,0.05,0.47,0.0,436906.8,3348.0,6018.0,243064.8,,,,,,,,,,,,,,,,,,0.24,,,,3.16,3.16,102751.0,7459722.6,,7.4,3.15,21.48,0.4915,66.17,0.0609
2020-12-15,6465.0,464187.0,0.21,2.61,0.05,0.47,0.0,432092.4,3348.0,6018.0,240386.4,,,,,,,,,,,,,,,,,,0.24,,,,3.16,3.16,102721.0,7375367.8,,7.44,3.16,21.09,0.4942,66.49,0.061
2020-12-16,5088.0,367862.4,0.17,2.06,0.04,0.36,0.0,335544.3,1971.0,4641.0,142503.3,,,,,,,,0.1,,1377.0,,,,,,,1377.0,0.14,0.1,,,1.91,1.91,100979.0,7300781.7,,7.25,1.91,8.76,0.7224,84.27,0.0494
2020-12-17,8088.0,580718.4,0.27,3.25,0.06,0.58,0.0,440923.8,3471.0,6141.0,249217.8,,,,,,1500.0,,,,,,,,,0.11,1500.0,,0.25,,,,3.37,3.37,99479.0,7142592.2,,7.17,3.37,22.81,0.4827,65.07,0.0786
2020-12-18,8088.0,582336.0,0.27,3.26,0.06,0.58,0.0,442152.0,3471.0,6141.0,249912.0,,,,,,,,,,,,,,,,,,0.25,,,,3.37,3.37,99479.0,7162488.0,,7.14,3.37,22.78,0.4825,65.06,0.0786
2020-12-21,4971.0,351946.8,0.16,2.01,0.04,0.36,0.0,214099.2,3471.0,3024.0,245746.8,,,,,,,,,,,,,,,,,3117.0,0.25,0.22,,,3.37,3.37,99449.0,7040989.2,,7.14,3.38,33.67,0.3268,43.24,0.0483
2020-12-22,4971.0,362883.0,0.16,2.06,0.04,0.35,0.0,220752.0,3471.0,3024.0,253383.0,,,,,,,,,,,,,,,,,,0.25,,,,3.37,3.37,99449.0,7259777.0,,7.09,3.36,33.77,0.3264,43.12,0.0483
2020-12-23,6189.0,448083.6,0.2,2.68,0.05,0.45,0.0,255137.6,4689.0,3524.0,339483.6,,,1016.0,,,500.0,,0.03,,414.0,,,,1016.0,0.04,616.0,,0.34,,,,100.0,4.56,0.0,0.0,,0.0,100.0,24.98,0.2433,32.02,0.0601
2020-12-24,5895.0,427387.5,0.19,2.61,0.05,0.43,0.0,256360.0,4383.0,3536.0,317767.5,,,12.0,,,12.0,,0.02,,318.0,,,,12.0,0.0,,,0.32,,,,4.26,4.26,98561.0,7145672.5,,7.14,4.26,26.83,0.2434,33.99,0.0573
