,IMDA FP Equity_DX_SI_QTY,IMDA FP Equity_DX_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IMDA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IMDA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IMDA FP Equity_DX_SI_MV,IMDA FP Equity_DX_DSS,IMDA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SUPPLY_SI_QTY,IMDA FP Equity_DX_BROKER_SI_QTY,IMDA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_x,IMDA FP Equity_DX_BROKER_SI_MV_INC_x,IMDA FP Equity_DX_SUPPLY_SI_MV_NEW,IMDA FP Equity_DX_BROKER_SI_QTY_ADD,IMDA FP Equity_DX_SUPPLY_SI_MV_DEC,IMDA FP Equity_DX_BROKER_SI_QTY_INC,IMDA FP Equity_DX_SUPPLY_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IMDA FP Equity_DX_BROKER_SI_MV_INC_y,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_y,IMDA FP Equity_DX_BROKER_SI_MV_ADD,IMDA FP Equity_DX_SUPPLY_SI_QTY_ADD,IMDA FP Equity_DX_BROKER_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_MV,IMDA FP Equity_DX_BROKER_SI_MV_DEC,IMDA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IMDA FP Equity_DX_UTILIZATION_QUANTITY,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IMDA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IMDA FP Equity_DX_ACTIVE_UTILIZATION_MV,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IMDA FP Equity_DX_BROKER_SI_CON_RATIO,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IMDA FP Equity_DX_DEMAND_SUPPLY_RATIO,IMDA FP Equity_PX_LAST
2021-08-13,6.0,382.8,0.0,0.02,0.0,0.0,0.0,191.4,3.0,3.0,191.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,63.8
2021-08-16,6.0,385.2,0.0,0.02,0.0,0.0,0.0,192.6,3.0,3.0,192.6,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.2
2021-08-17,6.0,385.2,0.0,0.02,0.0,0.0,0.0,192.6,3.0,3.0,192.6,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.2
2021-08-18,6.0,381.6,0.0,0.02,0.0,0.0,0.0,190.8,3.0,3.0,190.8,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,63.6
2021-08-19,6.0,380.4,0.0,0.02,0.0,0.0,0.0,190.2,3.0,3.0,190.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,63.4
2021-08-20,6.0,384.0,0.0,0.02,0.0,0.0,0.0,192.0,3.0,3.0,192.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.0
2021-08-23,6.0,396.0,0.0,0.02,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-08-24,6.0,396.0,0.0,0.01,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-08-25,6.0,396.0,0.0,0.01,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-08-26,6.0,396.0,0.0,0.01,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-08-27,6.0,396.0,0.0,0.01,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-08-30,6.0,396.0,0.0,0.01,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-08-31,6.0,398.4,0.0,0.01,0.0,0.0,0.0,199.2,3.0,3.0,199.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.4
2021-09-01,6.0,392.4,0.0,0.01,0.0,0.0,0.0,196.2,3.0,3.0,196.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.4
2021-09-02,6.0,398.4,0.0,0.01,0.0,0.0,0.0,199.2,3.0,3.0,199.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.4
2021-09-03,6.0,394.8,0.0,0.01,0.0,0.0,0.0,197.4,3.0,3.0,197.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.8
2021-09-06,6.0,396.0,0.0,0.02,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-09-07,6.0,394.8,0.0,0.02,0.0,0.0,0.0,197.4,3.0,3.0,197.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.8
2021-09-08,6.0,394.8,0.0,0.02,0.0,0.0,0.0,197.4,3.0,3.0,197.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.8
2021-09-09,6.0,396.0,0.0,0.02,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-09-10,6.0,396.0,0.0,0.02,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-09-13,6.0,396.0,0.0,0.02,0.0,0.0,0.0,198.0,3.0,3.0,198.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,66.0
2021-09-14,6.0,392.4,0.0,0.02,0.0,0.0,0.0,196.2,3.0,3.0,196.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.4
2021-09-15,6.0,390.0,0.0,0.02,0.0,0.0,0.0,195.0,3.0,3.0,195.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.0
2021-09-16,6.0,392.4,0.0,0.02,0.0,0.0,0.0,196.2,3.0,3.0,196.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.4
2021-09-17,6.0,390.0,0.0,0.02,0.0,0.0,0.0,195.0,3.0,3.0,195.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.0
2021-09-20,6.0,390.0,0.0,0.02,0.0,0.0,0.0,195.0,3.0,3.0,195.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.0
2021-09-21,6.0,390.0,0.0,0.02,0.0,0.0,0.0,195.0,3.0,3.0,195.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.0
2021-09-22,6.0,390.0,0.0,0.02,0.0,0.0,0.0,195.0,3.0,3.0,195.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.0
2021-09-23,6.0,390.0,0.0,0.02,0.0,0.0,0.0,195.0,3.0,3.0,195.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,65.0
2021-09-24,6.0,385.2,0.0,0.02,0.0,0.0,0.0,192.6,3.0,3.0,192.6,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.2
2021-09-27,6.0,384.0,0.0,0.02,0.0,0.0,0.0,192.0,3.0,3.0,192.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.0
2021-09-28,6.0,384.0,0.0,0.02,0.0,0.0,0.0,192.0,3.0,3.0,192.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.0
2021-09-29,6.0,379.2,0.0,0.02,0.0,0.0,0.0,189.6,3.0,3.0,189.6,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,63.2
2021-09-30,6.0,382.8,0.0,0.02,0.0,0.0,0.0,191.4,3.0,3.0,191.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,63.8
2021-10-01,6.0,384.0,0.0,0.02,0.0,0.0,0.0,192.0,3.0,3.0,192.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.0
2021-10-04,6.0,384.0,0.0,0.02,0.0,0.0,0.0,192.0,3.0,3.0,192.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.0
2021-10-05,6.0,376.8,0.0,0.02,0.0,0.0,0.0,188.4,3.0,3.0,188.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,62.8
2021-10-06,6.0,370.8,0.0,0.02,0.0,0.0,0.0,185.4,3.0,3.0,185.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,61.8
2021-10-07,6.0,373.2,0.0,0.03,0.0,0.0,0.0,186.6,3.0,3.0,186.6,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,62.2
2021-10-08,6.0,376.8,0.0,0.03,0.0,0.0,0.0,188.4,3.0,3.0,188.4,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,62.8
2021-10-11,6.0,374.4,0.0,0.03,0.0,0.0,0.0,187.2,3.0,3.0,187.2,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,62.4
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,3.0,,,,,,3.0,0.0,0.0,0.0,0.0,3500.0,219800.0,0.23,0.0,,0.0,,0.0,62.8
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,220500.0,0.23,0.0,,0.0,,0.0,63.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,219800.0,0.23,0.0,,0.0,,0.0,62.8
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,221200.0,0.23,0.0,,0.0,,0.0,63.2
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,220500.0,0.23,0.0,,0.0,,0.0,63.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,220500.0,0.23,0.0,,0.0,,0.0,63.0
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3100.0,197160.0,0.21,0.0,,0.0,,0.0,63.6
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,224000.0,0.23,0.0,,0.0,,0.0,64.0
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,224000.0,0.23,0.0,,0.0,,0.0,64.0
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190200.0,0.2,0.0,,0.0,,0.0,63.4
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190200.0,0.2,0.0,,0.0,,0.0,63.4
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190200.0,0.2,0.0,,0.0,,0.0,63.4
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189600.0,0.2,0.0,,0.0,,0.0,63.2
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187200.0,0.2,0.0,,0.0,,0.0,62.4
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192000.0,0.2,0.0,,0.0,,0.0,64.0
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190200.0,0.2,0.0,,0.0,,0.0,63.4
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,194400.0,0.2,0.0,,0.0,,0.0,64.8
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,191400.0,0.2,0.0,,0.0,,0.0,63.8
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,193200.0,0.2,0.0,,0.0,,0.0,64.4
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,193200.0,0.2,0.0,,0.0,,0.0,64.4
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192600.0,0.2,0.0,,0.0,,0.0,64.2
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,191400.0,0.2,0.0,,0.0,,0.0,63.8
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192000.0,0.2,0.0,,0.0,,0.0,64.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190200.0,0.2,0.0,,0.0,,0.0,63.4
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,186000.0,0.2,0.0,,0.0,,0.0,62.0
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189000.0,0.2,0.0,,0.0,,0.0,63.0
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,219100.0,0.23,0.0,,0.0,,0.0,62.6
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3500.0,220500.0,0.23,0.0,,0.0,,0.0,63.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,186000.0,0.2,0.0,,0.0,,0.0,62.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,191400.0,0.2,0.0,,0.0,,0.0,63.8
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189000.0,0.2,0.0,,0.0,,0.0,63.0
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189600.0,0.2,0.0,,0.0,,0.0,63.2
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,187800.0,0.2,0.0,,0.0,,0.0,62.6
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,188400.0,0.2,0.0,,0.0,,0.0,62.8
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,188400.0,0.2,0.0,,0.0,,0.0,62.8
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,188400.0,0.2,0.0,,0.0,,0.0,62.8
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,185400.0,0.2,0.0,,0.0,,0.0,61.8
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,185400.0,0.2,0.0,,0.0,,0.0,61.8
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189600.0,0.2,0.0,,0.0,,0.0,63.2
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,195000.0,0.2,0.0,,0.0,,0.0,65.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189600.0,0.2,0.0,,0.0,,0.0,63.2
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,193200.0,0.2,0.0,,0.0,,0.0,64.4
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,196800.0,0.2,0.0,,0.0,,0.0,65.6
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,196800.0,0.2,0.0,,0.0,,0.0,65.6
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,198000.0,0.2,0.0,,0.0,,0.0,66.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,198000.0,0.2,0.0,,0.0,,0.0,66.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,195000.0,0.2,0.0,,0.0,,0.0,65.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,194400.0,0.2,0.0,,0.0,,0.0,64.8
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,196800.0,0.2,0.0,,0.0,,0.0,65.6
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,196800.0,0.2,0.0,,0.0,,0.0,65.6
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,198000.0,0.2,0.0,,0.0,,0.0,66.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,196800.0,0.2,0.0,,0.0,,0.0,65.6
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,198000.0,0.2,0.0,,0.0,,0.0,66.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,195000.0,0.2,0.0,,0.0,,0.0,65.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,194400.0,0.2,0.0,,0.0,,0.0,64.8
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192000.0,0.2,0.0,,0.0,,0.0,64.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192000.0,0.2,0.0,,0.0,,0.0,64.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,193200.0,0.2,0.0,,0.0,,0.0,64.4
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192600.0,0.2,0.0,,0.0,,0.0,64.2
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,193200.0,0.2,0.0,,0.0,,0.0,64.4
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,192000.0,0.2,0.0,,0.0,,0.0,64.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,190800.0,0.2,0.0,,0.0,,0.0,63.6
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,191400.0,0.2,0.0,,0.0,,0.0,63.8
