,GRE FP Equity_DX_SI_QTY,GRE FP Equity_DX_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GRE FP Equity_DX_SI_MV,GRE FP Equity_DX_DSS,GRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY,GRE FP Equity_DX_BROKER_SI_QTY,GRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GRE FP Equity_DX_BROKER_SI_MV_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GRE FP Equity_DX_BROKER_SI_MV_INC_x,GRE FP Equity_DX_SUPPLY_SI_MV_NEW,GRE FP Equity_DX_BROKER_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_NEW,GRE FP Equity_DX_SUPPLY_SI_MV_DEC,GRE FP Equity_DX_BROKER_SI_QTY_INC,GRE FP Equity_DX_SUPPLY_SI_QTY_DEC,GRE FP Equity_DX_BROKER_SI_MV_NEW_y,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GRE FP Equity_DX_BROKER_SI_MV_INC_y,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GRE FP Equity_DX_BROKER_SI_MV_ADD,GRE FP Equity_DX_SUPPLY_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_DEC,GRE FP Equity_DX_SUPPLY_SI_MV,GRE FP Equity_DX_BROKER_SI_MV_DEC,GRE FP Equity_DX_SUPPLY_SI_MV_RMV,GRE FP Equity_DX_BROKER_SI_MV_RMV,GRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GRE FP Equity_DX_UTILIZATION_QUANTITY,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GRE FP Equity_DX_ACTIVE_UTILIZATION_MV,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GRE FP Equity_DX_BROKER_SI_CON_RATIO,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-31,800000.0,833600.0,4.31,0.68,0.83,,416800.0,400000.0,400000.0,416800.0,,,,,,,,,,,,,,,,,,0.41,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-01,800000.0,833600.0,4.18,0.68,0.84,,416800.0,400000.0,400000.0,416800.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-02,800000.0,848000.0,4.04,0.68,0.83,,424000.0,400000.0,400000.0,424000.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-03,800000.0,840160.0,4.08,0.68,0.85,,420080.0,400000.0,400000.0,420080.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-04,800000.0,828320.0,3.77,0.68,0.84,,414160.0,400000.0,400000.0,414160.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-07,800000.0,833440.0,3.56,0.68,0.83,,416720.0,400000.0,400000.0,416720.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-08,800000.0,834080.0,3.64,0.68,0.83,,417040.0,400000.0,400000.0,417040.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-09,800000.0,852800.0,3.67,0.68,0.83,,426400.0,400000.0,400000.0,426400.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2081
2022-02-10,800000.0,861920.0,3.64,0.68,0.85,,430960.0,400000.0,400000.0,430960.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2082
2022-02-11,800000.0,855680.0,3.42,0.69,0.86,,427840.0,400000.0,400000.0,427840.0,,,,,,,,,,,,,,,,,,0.43,,,,100.0,10.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2082
2022-02-14,800000.0,848000.0,3.38,0.69,0.86,,424000.0,400000.0,400000.0,424000.0,,,,,,,,,,,,,,,,,,0.43,,,,100.0,10.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2077
2022-02-15,800000.0,855680.0,3.47,0.69,0.85,,427840.0,400000.0,400000.0,427840.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,10.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2077
2022-02-16,800000.0,856000.0,3.43,0.69,0.86,,428000.0,400000.0,400000.0,428000.0,,,,,,,,,,,,,,,,,,0.43,,,,100.0,10.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2077
2022-02-17,800000.0,853440.0,3.4,0.69,0.86,,426720.0,400000.0,400000.0,426720.0,,,,,,,,,,,,,,,,,,0.43,,,,100.0,10.38,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2077
2022-02-18,860000.0,908504.0,3.72,0.74,0.92,,422560.0,460000.0,400000.0,485944.0,,,,,,,,,,,,,,,,60000.0,,0.49,,,,100.0,11.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2232
2022-02-21,1865000.0,1948552.0,8.06,1.61,1.95,,1467944.0,545000.0,1405000.0,569416.0,,,,,,1005000.0,,,,,,,,,1.05,85000.0,,0.57,,,,100.0,13.84,0.0,0.0,,0.0,100.0,44.59,0.5059,55.41,0.4737
2022-02-22,2692000.0,2789450.4,12.04,2.32,2.8,,2312798.4,545000.0,2232000.0,564729.0,,,,0.0,,810000.0,,,17000.0,,,,0.0,,0.85,,,0.57,,,,100.0,13.84,0.0,0.0,,0.0,100.0,30.94,0.3374,38.51,0.6837
2022-02-23,2692000.0,2775452.0,12.77,2.32,2.78,,2301192.0,545000.0,2232000.0,561895.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,13.84,0.0,0.0,,0.0,100.0,30.86,0.3376,38.68,0.6837
2022-02-24,2692000.0,2637890.8,13.51,2.34,2.72,,2187136.8,545000.0,2232000.0,534045.5,,,,,,,,,,,,,,,,,,0.56,,,,100.0,13.84,0.0,0.0,,0.0,100.0,31.54,0.3358,37.35,0.6837
2022-02-25,2692000.0,2737225.6,13.73,2.34,2.71,,2269497.6,545000.0,2232000.0,554156.0,,,,,,,,,,,,,,,,,,0.56,,,,100.0,13.84,0.0,0.0,,0.0,100.0,30.4,0.3391,39.55,0.6837
2022-02-28,2692000.0,2627661.2,13.15,2.34,2.69,,2178655.2,545000.0,2232000.0,531974.5,,,,,,,,,,,,,,,,,,0.56,,,,100.0,13.83,0.0,0.0,,0.0,100.0,31.34,0.3362,37.71,0.6832
2022-03-01,2572000.0,2391960.0,12.33,2.24,2.45,,2019960.0,485000.0,2172000.0,451050.0,,,,,,,,0.06,,60000.0,,,,,,,60000.0,0.47,0.1,,,100.0,12.31,0.0,0.0,,0.0,100.0,31.84,0.3372,38.3,0.6527
2022-03-02,2587420.0,2384566.27,13.03,2.25,2.39,,2001715.2,500420.0,2172000.0,461187.07,,,,,,,,,,,,,,,,15420.0,,0.47,,,,100.0,12.41,0.0,0.0,,0.0,100.0,31.33,0.3389,39.3,0.6417
2022-03-03,1650420.0,1475475.48,7.98,1.44,1.52,,1104090.0,500420.0,1235000.0,447375.48,,,,,,,,,,,,,,,,,937000.0,0.46,0.86,,,100.0,11.93,0.0,0.0,,0.0,100.0,45.96,0.454,49.02,0.3935
2022-03-04,900420.0,778863.3,3.52,0.78,0.81,,419525.0,500420.0,485000.0,432863.3,,,,,,,,,,,,,,,,,750000.0,0.46,0.7,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.2144
2022-03-07,900413.0,763910.39,3.42,0.78,0.78,,411474.0,500413.0,485000.0,424550.39,,,,,,,,0.0,,7.0,,,,,,,,0.43,,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.44,0.8291,90.56,0.2144
2022-03-08,900413.0,750584.28,3.3,0.78,0.76,,404296.0,500413.0,485000.0,417144.28,,,,,,,,,,,,,,,,,,0.42,,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.45,0.8288,90.55,0.2144
2022-03-09,1047813.0,930562.73,3.91,0.91,0.88,,496181.47,574113.0,558700.0,509869.76,,,73700.0,,,73700.0,,,,,,,,73700.0,0.06,,,0.48,,,,100.0,13.44,0.0,0.0,,0.0,100.0,14.2,0.6218,77.07,0.2452
2022-03-10,1047813.0,885401.99,4.21,0.91,0.93,,472101.5,574113.0,558700.0,485125.49,,,,,,,,,,,,,,,,,,0.51,,,,100.0,13.42,0.0,0.0,,0.0,100.0,14.28,0.6276,77.49,0.245
2022-03-11,1094113.0,960850.04,4.5,0.95,0.95,,531311.0,574113.0,605000.0,504186.04,,,,0.03,,,,,46300.0,,,,0.03,,,,,0.51,,,,100.0,13.42,0.0,0.0,,0.0,100.0,17.79,0.589,74.23,0.2558
2022-03-14,1020413.0,895922.61,4.15,0.89,0.89,,531190.0,500413.0,605000.0,439362.61,,,,,,,,0.07,,73700.0,,,,,,,,0.44,,,,100.0,11.91,0.0,0.0,,0.0,100.0,11.92,0.6553,79.62,0.2428
2022-03-15,1020413.0,892759.33,4.1,0.89,0.9,,529314.5,500413.0,605000.0,437811.33,,,,,,,,,,,,,,,,,,0.44,,,,100.0,11.91,0.0,0.0,,0.0,100.0,11.97,0.6551,79.61,0.2428
2022-03-16,1020413.0,942963.65,3.98,0.89,0.9,,559080.5,500413.0,605000.0,462431.65,,,,,,,,,,,,,,,,,,0.44,,,,100.0,11.91,0.0,0.0,,0.0,100.0,11.82,0.6504,79.28,0.2428
2022-03-17,1020413.0,950208.59,3.97,0.89,0.94,,563376.0,500413.0,605000.0,465984.59,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.91,0.0,0.0,,0.0,100.0,11.87,0.6551,79.61,0.2428
2022-03-18,1020413.0,949698.38,4.08,0.89,0.95,,563073.5,500413.0,605000.0,465734.38,,,,,,,,,,,,,,,,,,0.47,,,,100.0,11.91,0.0,0.0,,0.0,100.0,11.95,0.655,79.6,0.2429
2022-03-21,900413.0,827029.34,3.73,0.78,0.84,,445472.5,500413.0,485000.0,459629.34,,,,,,,,,,,,,,,,,120000.0,0.47,0.11,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.49,0.8282,90.51,0.2144
2022-03-22,900413.0,833872.48,3.73,0.78,0.83,,449158.5,500413.0,485000.0,463432.48,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.68,0.8252,90.32,0.2144
2022-03-23,900413.0,824328.1,3.66,0.78,0.83,,444017.5,500413.0,485000.0,458128.1,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.55,0.8273,90.45,0.2144
2022-03-24,900413.0,818295.33,3.71,0.78,0.82,,440768.0,500413.0,485000.0,454775.33,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.54,0.8274,90.46,0.2144
2022-03-25,900413.0,817214.84,3.9,0.78,0.82,,440186.0,500413.0,485000.0,454174.84,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.92,0.0,0.0,,0.0,100.0,9.55,0.8272,90.45,0.2144
2022-03-28,900413.0,819736.0,3.88,0.78,0.82,,441544.0,500413.0,485000.0,455576.0,,,,,,,,,,,,,,,,,,0.45,,,,100.0,11.66,0.0,0.0,,0.0,100.0,9.63,0.8259,90.37,0.2098
2022-03-29,900413.0,858453.75,3.93,0.78,0.82,,462399.0,500413.0,485000.0,477093.75,,,,,,,,,,,,,,,,,,0.46,,,,100.0,11.65,0.0,0.0,,0.0,100.0,10.01,0.8198,89.99,0.2096
2022-03-30,900413.0,849449.62,3.88,0.8,0.86,,457549.0,500413.0,485000.0,472089.62,,,,,,,,,,,,,,,,,,0.48,,,,100.0,11.65,0.0,0.0,,0.0,100.0,9.51,0.8278,90.49,0.2096
2022-03-31,900413.0,833332.23,3.74,0.8,0.85,,448867.5,500413.0,485000.0,463132.23,,,,,,,,,,,,,,,,,,0.47,,,,100.0,11.65,0.0,0.0,,0.0,100.0,9.44,0.829,90.56,0.2096
2022-04-01,1006413.0,952066.7,4.19,0.89,0.94,,559086.0,500413.0,591000.0,473390.7,,,,,,106000.0,,,,,,,,,0.1,,,0.47,,,,100.0,11.23,0.0,0.0,,0.0,100.0,10.64,0.6698,80.68,0.2258
2022-04-04,1236413.0,1169770.34,5.16,1.1,1.17,,559145.1,730413.0,591000.0,691043.74,,,,,,,,,,,,,,,,230000.0,,0.69,,,,17.72,16.39,3390497.0,3207749.21,,3.2,17.79,18.76,0.478,65.61,0.2774
2022-04-05,1236413.0,1177065.18,5.1,1.1,1.17,,562632.0,730413.0,591000.0,695353.18,,,,,,,,,,,,,,,,,,0.69,,,,17.72,16.39,3390497.0,3227753.14,,3.23,17.64,18.96,0.4757,65.37,0.2774
2022-04-06,1130413.0,1070614.15,4.47,1.0,1.08,,459343.5,730413.0,485000.0,691774.15,,,,,,,,,,,,,,,,,106000.0,0.7,0.1,,,17.72,16.39,3390497.0,3211139.71,,3.24,17.69,20.69,0.5631,71.73,0.2536
2022-04-07,1284813.0,1215947.02,5.01,1.14,1.22,,605128.16,730413.0,639400.0,691262.86,,,,,,154400.0,,,,,,,,,0.15,,,0.69,,,,17.72,16.39,3390497.0,3208766.36,,3.22,17.69,18.18,0.449,62.99,0.2883
2022-04-08,1284813.0,1246782.54,5.19,1.14,1.22,,620473.76,730413.0,639400.0,708792.78,,,,,,,,,,,,,,,,,,0.69,,,,17.94,16.57,3340497.0,3241618.29,,3.17,17.89,18.15,0.4478,62.89,0.2915
2022-04-11,900413.0,873490.65,3.76,0.8,0.87,,470498.5,500413.0,485000.0,485450.65,,,,,,,,0.22,,230000.0,,,,,,,154400.0,0.49,0.15,,,100.0,11.6,0.0,0.0,,0.0,100.0,9.6,0.8264,90.4,0.2087
2022-04-12,900413.0,876732.14,3.73,0.8,0.87,,472244.5,500413.0,485000.0,487252.14,,,,,,,,,,,,,,,,,,0.48,,,,100.0,11.87,0.0,0.0,,0.0,100.0,9.64,0.8258,90.36,0.2136
2022-04-13,900413.0,888167.38,3.74,0.8,0.88,,478404.0,500413.0,485000.0,493607.38,,,,,,,,,,,,,,,,,,0.49,,,,100.0,12.47,0.0,0.0,,0.0,100.0,9.72,0.8245,90.28,0.2243
2022-04-14,900413.0,882404.74,3.84,0.8,0.88,,475300.0,500413.0,485000.0,490404.74,,,,,,,,,,,,,,,,,,0.49,,,,100.0,13.12,0.0,0.0,,0.0,100.0,9.65,0.8256,90.35,0.2361
2022-04-15,900413.0,882404.74,4.86,0.8,0.88,,475300.0,500413.0,485000.0,490404.74,,,,,,,,,,,,,,,,,,0.49,,,,100.0,13.12,0.0,0.0,,0.0,100.0,9.68,0.8252,90.32,0.2361
2022-04-18,900413.0,882404.74,4.86,0.8,0.89,,475300.0,500413.0,485000.0,490404.74,,,,,,,,,,,,,,,,,,0.49,,,,100.0,13.12,0.0,0.0,,0.0,100.0,9.58,0.8268,90.42,0.2361
2022-04-19,900413.0,886906.81,4.86,0.8,0.88,,477725.0,500413.0,485000.0,492906.81,,,,,,,,,,,,,,,,,,0.49,,,,100.0,13.85,0.0,0.0,,0.0,100.0,9.65,0.8256,90.35,0.2491
2022-04-20,925413.0,927448.91,5.0,0.82,0.91,,486067.0,525413.0,485000.0,526568.91,,,25000.0,,,,,,,,,,,25000.0,,,,0.52,,,,100.0,15.39,0.0,0.0,,0.0,100.0,9.76,0.8239,90.24,0.271
2022-04-21,925413.0,939849.44,5.5,0.83,0.93,,492566.0,525413.0,485000.0,533609.44,,,,,,,,,,,,,,,,,,0.53,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.72,0.8245,90.28,0.2879
2022-04-22,925413.0,906904.74,5.6,0.83,0.93,,475300.0,525413.0,485000.0,514904.74,,,,,,,,,,,,,,,,,,0.52,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.4,0.8297,90.6,0.2879
2022-04-25,925413.0,887193.44,5.4,0.83,0.91,,464969.5,525413.0,485000.0,503713.44,,,,,,,,,,,,,,,,,,0.51,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.42,0.8294,90.58,0.288
2022-04-26,925413.0,912549.76,4.96,0.83,0.89,,478258.5,525413.0,485000.0,518109.76,,,,,,,,,,,,,,,,,,0.5,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.85,0.8224,90.15,0.288
2022-04-27,925413.0,911809.43,5.03,0.83,0.91,,477870.5,525413.0,485000.0,517689.43,,,,,,,,,,,,,,,,,,0.52,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.6,0.8265,90.4,0.2879
2022-04-28,925413.0,913660.25,5.21,0.83,0.91,,478840.5,525413.0,485000.0,518740.25,,,,,,,,,,,,,,,,,,0.52,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.62,0.8261,90.38,0.288
2022-04-29,925413.0,905609.16,5.64,0.83,0.91,,474621.0,525413.0,485000.0,514169.16,,,,,,,,,,,,,,,,,,0.52,,,,100.0,16.35,0.0,0.0,,0.0,100.0,9.52,0.8278,90.48,0.2879
2022-05-02,925413.0,882473.84,5.6,0.83,0.91,,462496.0,525413.0,485000.0,501033.84,,,,,,,,,,,,,,,,,,0.52,,,,100.0,16.4,0.0,0.0,,0.0,100.0,9.34,0.8306,90.66,0.2888
2022-05-03,925413.0,895244.54,5.67,0.83,0.88,,469189.0,525413.0,485000.0,508284.54,,,,,,,,,,,,,,,,,,0.5,,,,100.0,16.39,0.0,0.0,,0.0,100.0,9.73,0.8243,90.27,0.2888
2022-05-04,925413.0,886915.82,5.76,0.83,0.9,,464824.0,525413.0,485000.0,503555.82,,,,,,,,,,,,,,,,,,0.51,,,,100.0,16.39,0.0,0.0,,0.0,100.0,9.52,0.8277,90.48,0.2886
2022-05-05,925413.0,868315.02,5.77,0.83,0.89,,455075.5,525413.0,485000.0,492995.02,,,,,,,,,,,,,,,,,,0.5,,,,100.0,16.39,0.0,0.0,,0.0,100.0,9.44,0.829,90.56,0.2886
2022-05-06,925413.0,855914.48,5.87,0.83,0.87,,448576.5,525413.0,485000.0,485954.48,,,,,,,,,,,,,,,,,,0.5,,,,100.0,16.39,0.0,0.0,,0.0,100.0,9.42,0.8293,90.58,0.2886
2022-05-09,925413.0,835462.86,5.46,0.83,0.85,,437858.0,525413.0,485000.0,474342.86,,,,,,,,,,,,,,,,,,0.49,,,,100.0,16.38,0.0,0.0,,0.0,100.0,9.4,0.8297,90.6,0.2885
2022-05-10,925413.0,837776.39,5.34,0.83,0.84,,439070.5,525413.0,485000.0,475656.39,,,,,,,,,,,,,,,,,,0.47,,,,100.0,16.37,0.0,0.0,,0.0,100.0,9.63,0.826,90.37,0.2883
2022-05-11,925413.0,852305.37,5.31,0.83,0.84,,446685.0,525413.0,485000.0,483905.37,,,,,,,,,,,,,,,,,,0.47,,,,100.0,16.37,0.0,0.0,,0.0,100.0,9.75,0.8239,90.25,0.2883
2022-05-12,925413.0,843236.33,5.21,0.83,0.85,,441932.0,525413.0,485000.0,478756.33,,,,,,,,,,,,,,,,,,0.48,,,,100.0,16.37,0.0,0.0,,0.0,100.0,9.55,0.8273,90.45,0.2883
2022-05-13,895572.0,841389.89,5.3,0.81,0.82,,455657.5,495572.0,485000.0,465589.89,,,,,,,,0.03,,29841.0,,,,,,,,0.45,,,,100.0,15.44,0.0,0.0,,0.0,100.0,9.86,0.8223,90.14,0.279
2022-05-16,895227.0,834083.0,5.56,0.81,0.83,,451874.5,495227.0,485000.0,461403.0,,,,,,,,0.0,,345.0,,,,,,,,0.46,,,,100.0,15.43,0.0,0.0,,0.0,100.0,9.64,0.8259,90.36,0.2789
2022-05-17,890142.0,828900.23,5.57,0.8,0.83,,451632.0,490142.0,485000.0,456420.23,,,,,,,,0.0,,5085.0,,,,,,,,0.46,,,,100.0,15.27,0.0,0.0,,0.0,100.0,9.6,0.8264,90.4,0.2773
2022-05-18,890089.0,818436.84,5.52,0.8,0.83,,445957.5,490089.0,485000.0,450636.84,,,,,,,,0.0,,53.0,,,,,,,,0.46,,,,100.0,15.27,0.0,0.0,,0.0,100.0,9.5,0.8281,90.5,0.2773
2022-05-19,923419.0,844097.31,5.81,0.83,0.85,,443338.5,523419.0,485000.0,478457.31,,,,,,,,,,,,,,,,33330.0,,0.48,,,,18.24,16.3,2345462.0,2143986.81,,2.14,18.33,9.21,0.7698,87.18,0.2876
2022-05-20,923419.0,844374.33,6.23,0.83,0.85,,443484.0,523419.0,485000.0,478614.33,,,,,,,,,,,,,,,,,,0.48,,,,18.24,16.3,2345462.0,2144690.45,,2.15,18.32,9.22,0.7694,87.16,0.2876
2022-05-23,920086.0,853195.75,6.35,0.83,0.84,,449740.5,520086.0,485000.0,482275.75,,,,,,,,0.0,,3333.0,,,,,,,,0.48,,,,18.13,16.19,2348795.0,2178037.6,,2.12,18.31,9.46,0.7723,87.31,0.2863
2022-05-24,920039.0,850300.04,6.46,0.83,0.85,,448237.0,520039.0,485000.0,480620.04,,,,,,,,0.0,,47.0,,,,,,,,0.48,,,,18.13,16.18,2348795.0,2170756.34,,2.17,18.21,9.23,0.7754,87.51,0.2863
2022-05-25,920037.0,862718.69,6.58,0.84,0.85,,454784.5,520037.0,485000.0,487638.69,,,,,,,,0.0,,2.0,,,,,,,,0.48,,,,18.13,16.18,2348795.0,2202465.07,,2.19,18.05,9.42,0.7719,87.29,0.2863
2022-05-26,919989.0,877393.51,7.22,0.84,0.87,,462544.5,519989.0,485000.0,495913.51,,,,,,,,0.0,,48.0,,,,,,,,0.49,,,,18.13,16.19,2348795.0,2240045.79,,2.2,18.19,9.48,0.7716,87.27,0.2864
2022-05-27,919883.0,880879.96,7.36,0.84,0.87,,464436.0,519883.0,485000.0,497839.96,,,,,,,,0.0,,106.0,,,,,,,,0.49,,,,18.12,16.18,2348795.0,2249206.09,,2.24,17.96,9.39,0.7723,87.32,0.2863
2022-05-30,919863.0,884448.27,7.53,0.84,0.88,,466327.5,519863.0,485000.0,499848.27,,,,,,,,0.0,,20.0,,,,,,,,0.5,,,,18.12,16.18,2348795.0,2258366.39,,2.23,18.22,9.29,0.7745,87.45,0.2863
2022-05-31,919820.0,871989.36,7.57,0.84,0.88,,459780.0,519820.0,485000.0,492789.36,,,,,,,,0.0,,43.0,,,,,,,,0.5,,,,18.12,16.19,2348795.0,2226657.66,,2.27,18.07,9.21,0.7751,87.49,0.2865
2022-06-01,919820.0,878428.1,7.93,0.84,0.88,,463175.0,519820.0,485000.0,496428.1,,,,,,,,,,,,,,,,,,0.5,,,,18.12,16.19,2348795.0,2243099.23,,2.24,18.19,9.27,0.7744,87.45,0.2865
2022-06-02,919820.0,881371.52,7.71,0.85,0.88,,464727.0,519820.0,485000.0,498091.52,,,,,,,,,,,,,,,,,,0.5,,,,18.41,16.42,2303541.0,2207252.99,,2.18,18.56,9.28,0.7748,87.47,0.2906
2022-06-03,919820.0,883027.2,7.87,0.85,0.88,,465600.0,519820.0,485000.0,499027.2,,,,,,,,,,,,,,,,,,0.5,,,,18.41,16.42,2303541.0,2211399.36,,2.2,18.37,9.29,0.774,87.42,0.2906
2022-06-06,919820.0,886062.61,8.58,0.85,0.88,,467200.5,519820.0,485000.0,500742.61,,,,,,,,,,,,,,,,,,0.5,,,,18.41,16.42,2303541.0,2219001.05,,2.22,18.38,9.33,0.7734,87.39,0.2906
2022-06-07,919820.0,887902.25,9.61,0.86,0.89,,468170.5,519820.0,485000.0,501782.25,,,,,,,,,,,,,,,,,,0.5,,,,18.41,16.42,2303541.0,2223608.13,,2.22,18.4,9.25,0.7747,87.47,0.2906
2022-06-08,919820.0,878336.12,9.68,0.86,0.89,,463126.5,519820.0,485000.0,496376.12,,,,,,,,,,,,,,,,,,0.5,,,,18.41,16.42,2303541.0,2199651.3,,2.22,18.43,9.21,0.7754,87.51,0.2906
2022-06-09,919820.0,869505.85,10.07,0.86,0.87,,458470.5,519820.0,485000.0,491385.85,,,,,,,,,,,,,,,,,,0.5,,,,18.41,16.42,2303541.0,2177537.31,,2.22,18.26,9.2,0.7749,87.48,0.2906
2022-06-10,919820.0,844118.81,9.96,0.87,0.87,,445084.5,519820.0,485000.0,477038.81,,,,,,,,,,,,,,,,,,0.49,,,,18.41,16.42,2303541.0,2113959.58,,2.21,18.29,8.96,0.7786,87.72,0.2906
2022-06-13,919820.0,816340.25,10.05,0.88,0.83,,430437.5,519820.0,485000.0,461340.25,,,,,,,,,,,,,,,,,,0.48,,,,18.41,16.42,2303541.0,2044392.64,,2.13,18.24,9.12,0.7752,87.51,0.2906
2022-06-14,919820.0,801163.22,11.42,0.88,0.81,,422435.0,519820.0,485000.0,452763.22,,,,,,,,,,,,,,,,,,0.46,,,,18.41,16.56,2303541.0,2006384.21,,2.04,18.4,9.15,0.7761,87.56,0.2929
2022-06-15,919820.0,833724.85,11.5,0.89,0.81,,439604.0,519820.0,485000.0,471164.85,,,,,,,,,,,,,,,,,,0.46,,,,18.41,16.42,2303541.0,2087929.56,,2.01,18.46,9.59,0.7698,87.15,0.2906
2022-06-16,919820.0,807509.98,9.82,0.89,0.82,,425781.5,519820.0,485000.0,456349.98,,,,,,,,,,,,,,,,,,0.46,,,,18.41,16.41,2303541.0,2022278.64,,2.06,18.19,9.17,0.7757,87.53,0.2904
2022-06-17,919820.0,820387.46,9.9,0.9,0.81,,432571.5,519820.0,485000.0,463627.46,,,,,,,,,,,,,,,,,,0.45,,,,18.41,16.41,2303541.0,2054528.22,,2.03,18.31,9.42,0.772,87.29,0.2904
2022-06-20,919820.0,825078.54,11.26,0.9,0.82,,435045.0,519820.0,485000.0,466278.54,,,,,,,,,,,,,,,,,,0.46,,,,100.0,16.41,0.0,0.0,,0.0,100.0,9.34,0.7736,87.4,0.2904
2022-06-21,919820.0,834828.63,12.28,0.9,0.83,,440186.0,519820.0,485000.0,471788.63,,,,,,,,,,,,,,,,,,0.47,,,,100.0,16.41,0.0,0.0,,0.0,100.0,9.41,0.7723,87.31,0.2904
2022-06-22,1031320.0,932416.41,11.45,1.01,0.94,,539295.65,519820.0,596500.0,469969.26,,,,,,111500.0,,,,,,,,,0.1,,,0.47,,,,100.0,16.41,0.0,0.0,,0.0,100.0,10.91,0.6264,77.9,0.3256
2022-06-23,1245520.0,1122587.18,14.07,1.23,1.13,,730683.91,519820.0,810700.0,468513.77,,,,0.19,,,,,214200.0,,,,0.19,,,,,0.47,,,,100.0,16.41,0.0,0.0,,0.0,100.0,26.39,0.4892,64.37,0.3933
2022-06-24,1245520.0,1132924.99,13.96,1.23,1.13,,737412.72,519820.0,810700.0,472828.27,,,,,,,,,,,,,,,,,,0.47,,,,100.0,16.41,0.0,0.0,,0.0,100.0,26.28,0.4892,64.4,0.3933
2022-06-27,1245520.0,1121341.66,14.48,1.23,1.13,,729873.21,519820.0,810700.0,467993.95,,,,,,,,,,,,,,,,,,0.47,,,,100.0,16.41,0.0,0.0,,0.0,100.0,26.37,0.4904,64.48,0.3933
