,LPE FP Equity_DX_SI_QTY,LPE FP Equity_DX_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LPE FP Equity_DX_SI_MV,LPE FP Equity_DX_DSS,LPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY,LPE FP Equity_DX_BROKER_SI_QTY,LPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LPE FP Equity_DX_BROKER_SI_MV_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LPE FP Equity_DX_BROKER_SI_MV_INC_x,LPE FP Equity_DX_SUPPLY_SI_MV_NEW,LPE FP Equity_DX_BROKER_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_NEW,LPE FP Equity_DX_SUPPLY_SI_MV_DEC,LPE FP Equity_DX_BROKER_SI_QTY_INC,LPE FP Equity_DX_SUPPLY_SI_QTY_DEC,LPE FP Equity_DX_BROKER_SI_MV_NEW_y,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LPE FP Equity_DX_BROKER_SI_MV_INC_y,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LPE FP Equity_DX_BROKER_SI_MV_ADD,LPE FP Equity_DX_SUPPLY_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_DEC,LPE FP Equity_DX_SUPPLY_SI_MV,LPE FP Equity_DX_BROKER_SI_MV_DEC,LPE FP Equity_DX_SUPPLY_SI_MV_RMV,LPE FP Equity_DX_BROKER_SI_MV_RMV,LPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LPE FP Equity_DX_UTILIZATION_QUANTITY,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LPE FP Equity_DX_ACTIVE_UTILIZATION_MV,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LPE FP Equity_DX_BROKER_SI_CON_RATIO,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LPE FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-10-16,142.0,12638.0,0.01,0.79,0.0,0.01,0.0,12638.0,142.0,142.0,12638.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-17,142.0,12439.2,0.01,0.78,0.0,0.01,0.0,12439.2,142.0,142.0,12439.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-18,142.0,12524.4,0.01,0.7,0.0,0.01,0.0,12524.4,142.0,142.0,12524.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-21,142.0,12609.6,0.01,0.67,0.0,0.01,0.0,12609.6,142.0,142.0,12609.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-22,284.0,24935.2,0.01,1.34,0.0,0.03,0.0,12467.6,142.0,142.0,12467.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0035
2019-10-23,284.0,24935.2,0.01,1.46,0.0,0.02,0.0,12467.6,142.0,142.0,12467.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0035
2019-10-24,284.0,25162.4,0.01,1.41,0.0,0.02,0.0,12581.2,142.0,142.0,12581.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0035
2019-10-25,142.0,12439.2,0.01,0.75,0.0,0.01,0.0,12439.2,142.0,142.0,12439.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-28,142.0,12467.6,0.01,0.75,0.0,0.01,0.0,12467.6,142.0,142.0,12467.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-29,284.0,24992.0,0.01,1.4,0.0,0.02,0.0,12496.0,142.0,142.0,12496.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0035
2019-10-30,142.0,12609.6,0.01,0.71,0.0,0.01,0.0,12609.6,142.0,142.0,12609.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2019-10-31,284.0,25276.0,0.01,1.36,0.0,0.03,0.0,12638.0,142.0,142.0,12638.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0036
2019-11-01,142.0,12638.0,0.01,0.68,0.0,0.01,0.0,12638.0,142.0,142.0,12638.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2019-11-04,142.0,12609.6,0.01,0.68,0.0,0.01,0.0,12609.6,142.0,142.0,12609.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2019-11-05,284.0,25105.6,0.01,1.35,0.0,0.03,0.0,12552.8,142.0,142.0,12552.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0038
2019-11-06,284.0,24708.0,0.01,1.29,0.0,0.03,0.0,12354.0,142.0,142.0,12354.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0038
2019-11-07,142.0,12439.2,0.01,0.64,0.0,0.01,0.0,12439.2,142.0,142.0,12439.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2019-11-08,142.0,12268.8,0.01,0.63,0.0,0.01,0.0,12268.8,142.0,142.0,12268.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2019-11-11,284.0,24537.6,0.01,1.15,0.0,0.02,0.0,12268.8,142.0,142.0,12268.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0038
2019-11-12,284.0,24708.0,0.01,1.09,0.0,0.02,0.0,12354.0,142.0,142.0,12354.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0038
2019-11-13,142.0,12382.4,0.01,0.5,0.0,0.01,0.0,12382.4,142.0,142.0,12382.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-14,142.0,12467.6,0.01,0.5,0.0,0.01,0.0,12467.6,142.0,142.0,12467.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-15,284.0,24764.8,0.01,0.99,0.0,0.02,0.0,12382.4,142.0,142.0,12382.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-11-18,142.0,12354.0,0.01,0.49,0.0,0.01,0.0,12354.0,142.0,142.0,12354.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-19,142.0,12240.4,0.01,0.44,0.0,0.01,0.0,12240.4,142.0,142.0,12240.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-20,142.0,12354.0,0.01,0.36,0.0,0.01,0.0,12354.0,142.0,142.0,12354.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-21,142.0,12212.0,0.01,0.35,0.0,0.01,0.0,12212.0,142.0,142.0,12212.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-22,284.0,24253.6,0.01,0.66,0.0,0.02,0.0,12126.8,142.0,142.0,12126.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-11-25,284.0,24140.0,0.01,0.66,0.0,0.02,0.0,12070.0,142.0,142.0,12070.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-11-26,142.0,12155.2,0.01,0.33,0.0,0.01,0.0,12155.2,142.0,142.0,12155.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-27,284.0,24026.4,0.01,0.7,0.0,0.02,0.0,12013.2,142.0,142.0,12013.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-11-28,142.0,11984.8,0.01,0.27,0.0,0.01,0.0,11984.8,142.0,142.0,11984.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-11-29,284.0,23856.0,0.01,0.54,0.0,0.02,0.0,11928.0,142.0,142.0,11928.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-12-02,142.0,11899.6,0.01,0.22,0.0,0.01,0.0,11899.6,142.0,142.0,11899.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021
2019-12-03,284.0,23856.0,0.01,0.41,0.0,0.02,0.0,11928.0,142.0,142.0,11928.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-12-04,142.0,11928.0,0.01,0.2,0.0,0.01,0.0,11928.0,142.0,142.0,11928.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022
2019-12-05,142.0,12041.6,0.01,0.2,0.0,0.01,0.0,12041.6,142.0,142.0,12041.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022
2019-12-06,284.0,24083.2,0.01,0.4,0.0,0.02,0.0,12041.6,142.0,142.0,12041.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-12-09,284.0,23912.8,0.01,0.37,0.0,0.02,0.0,11956.4,142.0,142.0,11956.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0043
2019-12-10,142.0,12126.8,0.01,0.17,0.0,0.01,0.0,12126.8,142.0,142.0,12126.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022
2019-12-11,342.0,29070.0,0.01,0.37,0.01,0.03,0.0,29070.0,142.0,342.0,12070.0,,,,0.02,,,,,200.0,,,,0.02,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2019-12-12,342.0,28796.4,0.01,0.36,0.01,0.03,0.0,28796.4,142.0,342.0,11956.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2019-12-13,342.0,28728.0,0.01,0.35,0.01,0.03,0.0,28728.0,142.0,342.0,11928.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2019-12-16,342.0,28522.8,0.01,0.31,0.01,0.03,0.0,28522.8,142.0,342.0,11842.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2019-12-17,342.0,29070.0,0.01,0.29,0.01,0.03,0.0,29070.0,142.0,342.0,12070.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2019-12-18,342.0,29070.0,0.01,0.29,0.01,0.03,0.0,29070.0,142.0,342.0,12070.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2019-12-19,342.0,29206.8,0.01,0.29,0.01,0.03,0.0,29206.8,142.0,342.0,12126.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2019-12-20,642.0,55854.0,0.03,0.54,0.01,0.05,0.0,55854.0,142.0,642.0,12354.0,,,,0.03,,,,,300.0,,,,0.03,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2019-12-23,642.0,56624.4,0.03,0.53,0.01,0.06,0.0,56624.4,142.0,642.0,12524.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2019-12-24,642.0,56624.4,0.03,0.52,0.01,0.06,0.0,56624.4,142.0,642.0,12524.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2019-12-25,642.0,56624.4,0.03,0.53,0.01,0.06,0.0,56624.4,142.0,642.0,12524.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2019-12-26,642.0,56624.4,0.03,0.53,0.01,0.06,0.0,56624.4,142.0,642.0,12524.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2019-12-27,342.0,29685.6,0.01,0.28,0.01,0.03,0.0,29685.6,142.0,342.0,12325.6,,,,,,,,,,,,,,,,,300.0,0.01,0.03,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2019-12-30,342.0,29617.2,0.01,0.28,0.01,0.03,0.0,29617.2,142.0,342.0,12297.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2019-12-31,342.0,29890.8,0.01,0.27,0.01,0.03,0.0,29890.8,142.0,342.0,12410.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-01,342.0,29890.8,0.01,0.27,0.01,0.03,0.0,29890.8,142.0,342.0,12410.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-02,342.0,30096.0,0.01,0.27,0.01,0.03,0.0,30096.0,142.0,342.0,12496.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-03,342.0,30232.8,0.01,0.28,0.01,0.03,0.0,30232.8,142.0,342.0,12552.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-06,342.0,29754.0,0.01,0.3,0.01,0.03,0.0,29754.0,142.0,342.0,12354.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-07,342.0,30096.0,0.01,0.3,0.01,0.03,0.0,30096.0,142.0,342.0,12496.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-08,342.0,30027.6,0.01,0.3,0.01,0.03,0.0,30027.6,142.0,342.0,12467.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-09,342.0,29206.8,0.01,0.29,0.01,0.03,0.0,29206.8,142.0,342.0,12126.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-10,342.0,29685.6,0.01,0.29,0.01,0.03,0.0,29685.6,142.0,342.0,12325.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-13,342.0,29890.8,0.01,0.29,0.01,0.03,0.0,29890.8,142.0,342.0,12410.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-14,342.0,29275.2,0.01,0.32,0.01,0.03,0.0,29275.2,142.0,342.0,12155.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-15,342.0,28728.0,0.01,0.32,0.01,0.03,0.0,28728.0,142.0,342.0,11928.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-16,342.0,28180.8,0.01,0.35,0.01,0.03,0.0,28180.8,142.0,342.0,11700.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-17,342.0,28249.2,0.01,0.34,0.01,0.03,0.0,28249.2,142.0,342.0,11729.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-20,342.0,28386.0,0.01,0.34,0.01,0.03,0.0,28386.0,142.0,342.0,11786.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-21,342.0,28386.0,0.01,0.34,0.01,0.03,0.0,28386.0,142.0,342.0,11786.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-22,342.0,28386.0,0.01,0.34,0.01,0.03,0.0,28386.0,142.0,342.0,11786.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-23,342.0,28591.2,0.01,0.36,0.01,0.03,0.0,28591.2,142.0,342.0,11871.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-24,342.0,28386.0,0.01,0.39,0.01,0.03,0.0,28386.0,142.0,342.0,11786.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-27,342.0,28317.6,0.01,0.42,0.01,0.03,0.0,28317.6,142.0,342.0,11757.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-28,342.0,28044.0,0.01,0.43,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-29,342.0,28044.0,0.01,0.45,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-01-30,342.0,28044.0,0.01,0.52,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-01-31,342.0,28044.0,0.01,0.58,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2020-02-03,342.0,28044.0,0.01,0.59,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-04,342.0,28180.8,0.01,0.6,0.01,0.03,0.0,28180.8,142.0,342.0,11700.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-05,342.0,28180.8,0.01,0.6,0.01,0.03,0.0,28180.8,142.0,342.0,11700.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-06,342.0,28112.4,0.01,0.64,0.01,0.03,0.0,28112.4,142.0,342.0,11672.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-07,342.0,30438.0,0.01,0.66,0.01,0.03,0.0,30438.0,142.0,342.0,12638.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-10,342.0,29617.2,0.01,0.63,0.01,0.03,0.0,29617.2,142.0,342.0,12297.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-11,342.0,29754.0,0.01,0.65,0.01,0.03,0.0,29754.0,142.0,342.0,12354.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-12,342.0,29480.4,0.01,0.66,0.01,0.03,0.0,29480.4,142.0,342.0,12240.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-13,342.0,29275.2,0.01,0.67,0.01,0.03,0.0,29275.2,142.0,342.0,12155.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-14,342.0,29275.2,0.01,0.67,0.01,0.03,0.0,29275.2,142.0,342.0,12155.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-17,342.0,29275.2,0.01,0.68,0.01,0.03,0.0,29275.2,142.0,342.0,12155.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-18,342.0,29343.6,0.01,0.7,0.01,0.03,0.0,29343.6,142.0,342.0,12183.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0055
2020-02-19,342.0,29412.0,0.01,0.69,0.01,0.03,0.0,29412.0,142.0,342.0,12212.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-20,342.0,29617.2,0.01,0.72,0.01,0.03,0.0,29617.2,142.0,342.0,12297.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-21,342.0,29890.8,0.01,0.73,0.01,0.03,0.0,29890.8,142.0,342.0,12410.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-24,342.0,29070.0,0.01,0.73,0.01,0.03,0.0,29070.0,142.0,342.0,12070.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-25,342.0,29070.0,0.01,0.71,0.01,0.03,0.0,29070.0,142.0,342.0,12070.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-26,342.0,28659.6,0.01,0.72,0.01,0.03,0.0,28659.6,142.0,342.0,11899.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-27,342.0,28044.0,0.01,0.65,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0054
2020-02-28,342.0,28044.0,0.01,0.7,0.01,0.03,0.0,28044.0,142.0,342.0,11644.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2020-03-02,342.0,27702.0,0.01,0.68,0.01,0.03,0.0,27702.0,142.0,342.0,11502.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2020-03-03,342.0,27565.2,0.01,0.67,0.01,0.03,0.0,27565.2,142.0,342.0,11445.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2020-03-04,342.0,27702.0,0.01,0.66,0.01,0.03,0.0,27702.0,142.0,342.0,11502.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2020-03-05,342.0,27702.0,0.01,0.66,0.01,0.03,0.0,27702.0,142.0,342.0,11502.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2020-03-06,342.0,27838.8,0.01,0.66,0.01,0.03,0.0,27838.8,142.0,342.0,11558.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2020-03-09,342.0,27428.4,0.01,0.69,0.01,0.03,0.0,27428.4,142.0,342.0,11388.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2020-03-10,342.0,27360.0,0.01,0.68,0.01,0.03,0.0,27360.0,142.0,342.0,11360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2020-03-11,342.0,27154.8,0.01,0.6,0.01,0.03,0.0,27154.8,142.0,342.0,11274.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2020-03-12,342.0,26265.6,0.01,0.6,0.01,0.03,0.0,26265.6,142.0,342.0,10905.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
2020-03-13,342.0,24760.8,0.01,0.6,0.01,0.03,0.0,24760.8,142.0,342.0,10280.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0053
