,ALNMR FP Equity_DX_SI_QTY,ALNMR FP Equity_DX_SHORT_INTEREST_VALUE,ALNMR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNMR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNMR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNMR FP Equity_DX_SI_MV,ALNMR FP Equity_DX_DSS,ALNMR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNMR FP Equity_DX_SUPPLY_SI_QTY,ALNMR FP Equity_DX_BROKER_SI_QTY,ALNMR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNMR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNMR FP Equity_DX_BROKER_SI_MV_INC_x,ALNMR FP Equity_DX_BROKER_SI_QTY_ADD,ALNMR FP Equity_DX_SUPPLY_SI_MV_DEC,ALNMR FP Equity_DX_BROKER_SI_QTY_INC,ALNMR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNMR FP Equity_DX_BROKER_SI_MV_INC_y,ALNMR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNMR FP Equity_DX_BROKER_SI_MV_ADD,ALNMR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNMR FP Equity_DX_BROKER_SI_QTY_DEC,ALNMR FP Equity_DX_SUPPLY_SI_MV,ALNMR FP Equity_DX_BROKER_SI_MV_DEC,ALNMR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNMR FP Equity_DX_UTILIZATION_QUANTITY,ALNMR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNMR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNMR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNMR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNMR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNMR FP Equity_DX_BROKER_SI_CON_RATIO,ALNMR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNMR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNMR FP Equity_PX_LAST
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,313183.75,0.31,0.0,,0.0,,0.0,1.25
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,239021.84,0.31,0.0,,0.0,,0.0,0.954
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,248041.53,0.24,0.0,,0.0,,0.0,0.99
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,250547.0,0.25,0.0,,0.0,,0.0,1.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,246037.15,0.25,0.0,,0.0,,0.0,0.982
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,227997.77,0.25,0.0,,0.0,,0.0,0.91
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,225492.3,0.23,0.0,,0.0,,0.0,0.9
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,238019.65,0.23,0.0,,0.0,,0.0,0.95
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,212964.95,0.24,0.0,,0.0,,0.0,0.85
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,167866.49,0.21,0.0,,0.0,,0.0,0.67
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,165361.02,0.17,0.0,,0.0,,0.0,0.66
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,161352.27,0.17,0.0,,0.0,,0.0,0.644
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,180393.84,0.16,0.0,,0.0,,0.0,0.72
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250716.0,170486.88,0.18,0.0,,0.0,,0.0,0.68
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250722.0,174001.07,0.17,0.0,,0.0,,0.0,0.694
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,187910.25,0.17,0.0,,0.0,,0.0,0.75
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,197932.13,0.19,0.0,,0.0,,0.0,0.79
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,188454.21,0.2,0.0,,0.0,,0.0,0.752
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,188454.21,0.19,0.0,,0.0,,0.0,0.752
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,187953.0,0.19,0.0,,0.0,,0.0,0.75
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,192463.87,0.19,0.0,,0.0,,0.0,0.768
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,192463.87,0.19,0.0,,0.0,,0.0,0.768
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,185446.96,0.19,0.0,,0.0,,0.0,0.74
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,180434.88,0.19,0.0,,0.0,,0.0,0.72
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,177928.84,0.18,0.0,,0.0,,0.0,0.71
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,173417.97,0.18,0.0,,0.0,,0.0,0.692
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,175924.01,0.17,0.0,,0.0,,0.0,0.702
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,162892.6,0.18,0.0,,0.0,,0.0,0.65
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,155374.48,0.16,0.0,,0.0,,0.0,0.62
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,151866.02,0.16,0.0,,0.0,,0.0,0.606
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,130815.29,0.15,0.0,,0.0,,0.0,0.522
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,122795.96,0.13,0.0,,0.0,,0.0,0.49
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250604.0,117783.88,0.12,0.0,,0.0,,0.0,0.47
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250583.0,117774.01,0.12,0.0,,0.0,,0.0,0.47
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250583.0,120279.84,0.12,0.0,,0.0,,0.0,0.48
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250583.0,120279.84,0.12,0.0,,0.0,,0.0,0.48
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250583.0,115268.18,0.12,0.0,,0.0,,0.0,0.46
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250556.0,132794.68,0.12,0.0,,0.0,,0.0,0.53
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250556.0,110244.64,0.13,0.0,,0.0,,0.0,0.44
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250732.0,104053.78,0.11,0.0,,0.0,,0.0,0.415
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250732.0,97785.48,0.1,0.0,,0.0,,0.0,0.39
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250732.0,100292.8,0.1,0.0,,0.0,,0.0,0.4
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250728.0,115334.88,0.1,0.0,,0.0,,0.0,0.46
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,163857.74,0.12,0.0,,0.0,,0.0,0.654
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,170371.96,0.16,0.0,,0.0,,0.0,0.68
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,135295.38,0.17,0.0,,0.0,,0.0,0.54
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,137299.76,0.14,0.0,,0.0,,0.0,0.548
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250547.0,122768.03,0.14,0.0,,0.0,,0.0,0.49
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250752.0,110330.88,0.14,0.0,,0.0,,0.0,0.44
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250752.0,112838.4,0.11,0.0,,0.0,,0.0,0.45
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250700.0,122592.3,0.11,0.0,,0.0,,0.0,0.489
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250700.0,115572.7,0.11,0.0,,0.0,,0.0,0.461
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,248749.0,116912.03,0.11,0.0,,0.0,,0.0,0.47
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,247220.0,116193.4,0.12,0.0,,0.0,,0.0,0.47
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,245186.0,110333.7,0.12,0.0,,0.0,,0.0,0.45
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,242894.0,106873.36,0.11,0.0,,0.0,,0.0,0.44
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,241270.0,101333.4,0.11,0.0,,0.0,,0.0,0.42
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,241270.0,103746.1,0.1,0.0,,0.0,,0.0,0.43
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,240247.0,98501.27,0.1,0.0,,0.0,,0.0,0.41
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,240019.0,103208.17,0.1,0.0,,0.0,,0.0,0.43
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235427.0,98643.91,0.1,0.0,,0.0,,0.0,0.419
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,235427.0,94170.8,0.1,0.0,,0.0,,0.0,0.4
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,230029.0,94081.86,0.09,0.0,,0.0,,0.0,0.409
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,229657.0,88417.95,0.09,0.0,,0.0,,0.0,0.385
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,229657.0,88417.95,0.09,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,229657.0,88417.95,0.09,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,219957.0,76984.95,0.08,0.0,,0.0,,0.0,0.35
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200729.0,60218.7,0.07,0.0,,0.0,,0.0,0.3
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,193381.0,54146.68,0.06,0.0,,0.0,,0.0,0.28
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203081.0,56862.68,0.06,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,191190.0,50665.35,0.05,0.0,,0.0,,0.0,0.265
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,175073.0,43768.25,0.05,0.0,,0.0,,0.0,0.25
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139242.0,32582.63,0.03,0.0,,0.0,,0.0,0.234
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,134433.0,31322.89,0.03,0.0,,0.0,,0.0,0.233
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125747.0,29927.79,0.03,0.0,,0.0,,0.0,0.238
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,115374.0,26420.65,0.03,0.0,,0.0,,0.0,0.229
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104446.0,21933.66,0.02,0.0,,0.0,,0.0,0.21
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104430.0,20781.57,0.02,0.0,,0.0,,0.0,0.199
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100357.0,17060.69,0.02,0.0,,0.0,,0.0,0.17
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,95643.0,14346.45,0.02,0.0,,0.0,,0.0,0.15
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,93177.0,15840.09,0.01,0.0,,0.0,,0.0,0.17
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87982.0,14956.94,0.02,0.0,,0.0,,0.0,0.17
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54942.0,8021.53,0.01,0.0,,0.0,,0.0,0.146
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,23591.0,3172.99,0.0,0.0,,0.0,,0.0,0.135
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.366
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,347.0,119.72,0.0,0.0,,0.0,,0.0,0.345
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,347.0,114.86,0.0,0.0,,0.0,,0.0,0.331
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,699.0,217.39,0.0,0.0,,0.0,,0.0,0.311
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,640.0,220.16,0.0,0.0,,0.0,,0.0,0.344
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,639.0,195.53,0.0,0.0,,0.0,,0.0,0.306
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,639.0,217.26,0.0,0.0,,0.0,,0.0,0.34
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,847.0,265.11,0.0,0.0,,0.0,,0.0,0.313
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16.0,6.45,0.0,0.0,,0.0,,0.0,0.403
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,779.0,313.16,0.0,0.0,,0.0,,0.0,0.402
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,252.0,108.11,0.0,0.0,,0.0,,0.0,0.429
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,28.0,11.51,0.0,0.0,,0.0,,0.0,0.411
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.427
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,298.0,118.9,0.0,0.0,,0.0,,0.0,0.399
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,961.0,320.01,0.0,0.0,,0.0,,0.0,0.333
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,806.0,264.37,0.0,0.0,,0.0,,0.0,0.328
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,806.0,274.04,0.0,0.0,,0.0,,0.0,0.34
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,806.0,282.91,0.0,0.0,,0.0,,0.0,0.351
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,773.0,278.28,0.0,0.0,,0.0,,0.0,0.36
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,773.0,285.24,0.0,0.0,,0.0,,0.0,0.369
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,773.0,263.59,0.0,0.0,,0.0,,0.0,0.341
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,860.0,294.98,0.0,0.0,,0.0,,0.0,0.343
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1006.0,350.09,0.0,0.0,,0.0,,0.0,0.348
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1006.0,348.08,0.0,0.0,,0.0,,0.0,0.346
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1006.0,347.07,0.0,0.0,,0.0,,0.0,0.345
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1033.0,343.99,0.0,0.0,,0.0,,0.0,0.333
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1100.0,380.6,0.0,0.0,,0.0,,0.0,0.346
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1100.0,385.0,0.0,0.0,,0.0,,0.0,0.35
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1100.0,385.0,0.0,0.0,,0.0,,0.0,0.35
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1100.0,355.3,0.0,0.0,,0.0,,0.0,0.323
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1305.0,421.52,0.0,0.0,,0.0,,0.0,0.323
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1460.0,475.96,0.0,0.0,,0.0,,0.0,0.326
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,430.0,141.9,0.0,0.0,,0.0,,0.0,0.33
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,430.0,135.45,0.0,0.0,,0.0,,0.0,0.315
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1002.0,320.64,0.0,0.0,,0.0,,0.0,0.32
