,DJE FP Equity_DX_SI_QTY,DJE FP Equity_DX_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DJE FP Equity_DX_SI_MV,DJE FP Equity_DX_DSS,DJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SUPPLY_SI_QTY,DJE FP Equity_DX_BROKER_SI_QTY,DJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DJE FP Equity_DX_BROKER_SI_MV_NEW_x,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_x,DJE FP Equity_DX_BROKER_SI_MV_INC_x,DJE FP Equity_DX_BROKER_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_NEW,DJE FP Equity_DX_SUPPLY_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_QTY_INC,DJE FP Equity_DX_SUPPLY_SI_QTY_DEC,DJE FP Equity_DX_BROKER_SI_MV_NEW_y,DJE FP Equity_DX_BROKER_SI_MV_INC_y,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_y,DJE FP Equity_DX_BROKER_SI_MV_ADD,DJE FP Equity_DX_SUPPLY_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_DEC,DJE FP Equity_DX_SUPPLY_SI_MV,DJE FP Equity_DX_BROKER_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_MV_RMV,DJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DJE FP Equity_DX_UTILIZATION_QUANTITY,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DJE FP Equity_DX_ACTIVE_UTILIZATION_MV,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DJE FP Equity_DX_BROKER_SI_CON_RATIO,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DJE FP Equity_DX_DEMAND_SUPPLY_RATIO,DJE FP Equity_PX_LAST
2019-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,170043.5,0.0,0.0,,0.0,,0.0,236.5
2019-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,172811.65,0.0,0.0,,0.0,,0.0,240.35
2019-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,173710.4,0.0,0.0,,0.0,,0.0,241.6
2019-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,171481.5,0.0,0.0,,0.0,,0.0,238.5
2019-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,172128.6,0.0,0.0,,0.0,,0.0,239.4
2019-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,173350.9,0.0,0.0,,0.0,,0.0,241.1
2019-10-11,1600.0,390640.0,1.34,0.17,0.39,,390640.0,0.0,1600.0,0.0,,,,1600.0,,,,,,,,0.39,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,244.15
2019-10-14,1600.0,388960.0,1.43,0.17,0.39,,388960.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,243.1
2019-10-15,1600.0,391680.0,1.43,0.17,0.39,,391680.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,244.8
2019-10-16,1600.0,390000.0,1.44,0.17,0.39,,390000.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,243.75
2019-10-17,1600.0,387840.0,1.44,0.17,0.39,,387840.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,242.4
2019-10-18,1600.0,386240.0,1.36,0.17,0.39,,386240.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,241.4
2019-10-21,1600.0,384240.0,1.36,0.17,0.39,,384240.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2253,240.15
2019-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1600.0,0.0,0.39,,0.0,0.0,719.0,173063.3,0.0,0.0,,0.0,,0.0,240.7
2019-10-23,1000.0,241250.0,1.1,0.1,0.24,,120625.0,500.0,500.0,120625.0,,,,500.0,,,,,,,,0.12,500.0,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.97,0.5,50.03,0.8203,241.25
2019-10-24,1000.0,241400.0,1.1,0.1,0.24,,120700.0,500.0,500.0,120700.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.93,0.5,50.07,0.8203,241.4
2019-10-25,1000.0,243200.0,1.15,0.11,0.24,,121600.0,500.0,500.0,121600.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.94,0.5,50.06,0.8203,243.2
2019-10-28,1000.0,243400.0,1.19,0.11,0.24,,121700.0,500.0,500.0,121700.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.96,0.5,50.04,0.8203,243.4
2019-10-29,1000.0,243850.0,1.18,0.11,0.24,,121925.0,500.0,500.0,121925.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.97,0.5,50.03,0.8203,243.85
2019-10-30,1000.0,243250.0,1.19,0.11,0.24,,121625.0,500.0,500.0,121625.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.97,0.5,50.03,0.8203,243.25
2019-10-31,1000.0,241650.0,1.08,0.1,0.24,,120825.0,500.0,500.0,120825.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.8203,241.65
2019-11-01,1000.0,244250.0,1.09,0.1,0.24,,122125.0,500.0,500.0,122125.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.8203,244.25
2019-11-04,1000.0,246500.0,1.08,0.1,0.24,,123250.0,500.0,500.0,123250.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.8203,246.5
2019-11-05,1000.0,248350.0,1.09,0.1,0.25,,124175.0,500.0,500.0,124175.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.94,0.5,50.06,0.8203,248.35
2019-11-06,1000.0,248300.0,1.05,0.1,0.25,,124150.0,500.0,500.0,124150.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,49.95,0.5,50.05,0.8203,248.3
2019-11-07,1000.0,251050.0,1.04,0.1,0.25,,125525.0,500.0,500.0,125525.0,,,,,,,,,,,,,,,0.12,,,100.0,40.88,0.0,0.0,0.0,100.0,49.93,0.5,50.07,0.8177,251.05
2019-11-08,1000.0,250600.0,1.09,0.1,0.25,,125300.0,500.0,500.0,125300.0,,,,,,,,,,,,,,,0.13,,,100.0,40.82,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.8163,250.6
2019-11-11,1000.0,249600.0,1.11,0.1,0.25,,124800.0,500.0,500.0,124800.0,,,,,,,,,,,,,,,0.13,,,100.0,40.82,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.8163,249.6
2019-11-12,1000.0,252100.0,1.13,0.1,0.25,,126050.0,500.0,500.0,126050.0,,,,,,,,,,,,,,,0.12,,,100.0,40.82,0.0,0.0,0.0,100.0,49.93,0.5,50.07,0.8163,252.1
2019-11-13,1000.0,251600.0,1.11,0.1,0.25,,125800.0,500.0,500.0,125800.0,,,,,,,,,,,,,,,0.13,,,100.0,40.75,0.0,0.0,0.0,100.0,49.96,0.5,50.04,0.815,251.6
2019-11-14,1000.0,252150.0,1.12,0.1,0.25,,126075.0,500.0,500.0,126075.0,,,,,,,,,,,,,,,0.13,,,100.0,40.75,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.815,252.15
2019-11-15,1000.0,252950.0,1.07,0.1,0.25,,126475.0,500.0,500.0,126475.0,,,,,,,,,,,,,,,0.13,,,100.0,40.75,0.0,0.0,0.0,100.0,49.93,0.5,50.07,0.815,252.95
2019-11-18,1000.0,252850.0,1.02,0.1,0.25,,126425.0,500.0,500.0,126425.0,,,,,,,,,,,,,,,0.13,,,100.0,40.75,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.815,252.85
2019-11-19,1000.0,252450.0,1.05,0.1,0.25,,126225.0,500.0,500.0,126225.0,,,,,,,,,,,,,,,0.13,,,100.0,40.75,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.815,252.45
2019-11-20,1000.0,251850.0,1.1,0.1,0.25,,125925.0,500.0,500.0,125925.0,,,,,,,,,,,,,,,0.13,,,100.0,40.75,0.0,0.0,0.0,100.0,49.95,0.5,50.05,0.815,251.85
2019-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.13,,500.0,,,,,,500.0,0.0,0.13,,0.0,0.0,727.0,182295.25,0.0,0.0,,0.0,,0.0,250.75
2019-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,183313.05,0.0,0.0,,0.0,,0.0,252.15
2019-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,185057.85,0.0,0.0,,0.0,,0.0,254.55
2019-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,185603.1,0.0,0.0,,0.0,,0.0,255.3
2019-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,186112.0,0.0,0.0,,0.0,,0.0,256.0
2019-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,186002.95,0.0,0.0,,0.0,,0.0,255.85
2019-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,185530.4,0.0,0.0,,0.0,,0.0,255.2
2019-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,182622.4,0.0,0.0,,0.0,,0.0,251.2
2019-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,179532.65,0.0,0.0,,0.0,,0.0,246.95
2019-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,182004.45,0.0,0.0,,0.0,,0.0,250.35
2019-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,181095.7,0.0,0.0,,0.0,,0.0,249.1
2019-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,184767.05,0.0,0.0,,0.0,,0.0,254.15
2019-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,183645.29,0.0,0.0,,0.0,,0.0,253.3
2019-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,182847.77,0.0,0.0,,0.0,,0.0,252.2
2019-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,182186.2,0.0,0.0,,0.0,,0.0,250.6
2019-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,183458.45,0.0,0.0,,0.0,,0.0,252.35
2019-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,183131.3,0.0,0.0,,0.0,,0.0,251.9
2019-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,727.0,184403.55,0.0,0.0,,0.0,,0.0,253.65
2019-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,182014.85,0.0,0.0,,0.0,,0.0,253.15
2019-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,182661.95,0.0,0.0,,0.0,,0.0,254.05
2019-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,183201.2,0.0,0.0,,0.0,,0.0,254.8
2019-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,184747.05,0.0,0.0,,0.0,,0.0,256.95
2019-12-23,1100.0,282975.0,0.92,0.11,0.28,,282975.0,0.0,1100.0,0.0,,,,1100.0,,,,,,,,0.28,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,257.25
2019-12-24,1100.0,283415.0,0.88,0.11,0.28,,283415.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,257.65
2019-12-25,1100.0,283415.0,0.9,0.11,0.28,,283415.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,
2019-12-26,1100.0,283415.0,0.9,0.11,0.28,,283415.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,
2019-12-27,1100.0,282150.0,0.9,0.11,0.28,,282150.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,256.5
2019-12-30,1100.0,278850.0,0.92,0.11,0.28,,278850.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,253.5
2019-12-31,1100.0,278300.0,1.01,0.11,0.28,,278300.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,253.0
2020-01-01,1100.0,278300.0,1.06,0.11,0.28,,278300.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2020-01-02,1100.0,281765.0,1.06,0.11,0.28,,281765.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,256.15
2020-01-03,1100.0,281765.0,0.98,0.11,0.28,,281765.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5299,256.15
2020-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.28,,0.0,0.0,719.0,183632.6,0.0,0.0,,0.0,,0.0,255.4
2020-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,184818.95,0.0,0.0,,0.0,,0.0,257.05
2020-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,185537.95,0.0,0.0,,0.0,,0.0,258.05
2020-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,187263.55,0.0,0.0,,0.0,,0.0,260.45
2020-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,186760.25,0.0,0.0,,0.0,,0.0,259.75
2020-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,186185.05,0.0,0.0,,0.0,,0.0,258.95
2020-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,187263.55,0.0,0.0,,0.0,,0.0,260.45
2020-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,187263.55,0.0,0.0,,0.0,,0.0,260.45
2020-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,188234.2,0.0,0.0,,0.0,,0.0,261.8
2020-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,189959.8,0.0,0.0,,0.0,,0.0,264.2
2020-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,190103.6,0.0,0.0,,0.0,,0.0,264.4
2020-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,189636.25,0.0,0.0,,0.0,,0.0,263.75
2020-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,189420.55,0.0,0.0,,0.0,,0.0,263.45
2020-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,719.0,188665.6,0.0,0.0,,0.0,,0.0,262.4
2020-01-24,1000.0,264100.0,0.81,0.1,0.26,,264100.0,0.0,1000.0,0.0,,,,1000.0,,,,,,,,0.26,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3908,264.1
2020-01-27,1000.0,258600.0,0.82,0.11,0.26,,258600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3908,258.6
2020-01-28,1000.0,260950.0,0.78,0.11,0.26,,260950.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3908,260.95
2020-01-29,1000.0,261950.0,0.79,0.1,0.26,,261950.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3908,261.95
2020-01-30,1000.0,259050.0,0.82,0.1,0.26,,259050.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4948,259.05
2020-01-31,4000.0,1025400.0,3.37,0.43,1.04,,1025400.0,0.0,4000.0,0.0,,,0.78,,,,3000.0,,,0.78,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.9791,256.35
2020-02-03,3000.0,772050.0,2.51,0.32,0.77,,772050.0,0.0,3000.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.27,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,257.35
2020-02-04,3000.0,785100.0,2.65,0.32,0.77,,785100.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,261.7
2020-02-05,3000.0,793350.0,2.67,0.32,0.79,,793350.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,264.45
2020-02-06,3000.0,802500.0,2.39,0.33,0.79,,802500.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,267.5
2020-02-07,3000.0,800700.0,2.33,0.33,0.8,,800700.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,266.9
2020-02-10,3000.0,802350.0,2.31,0.33,0.8,,802350.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,267.45
2020-02-11,3000.0,804900.0,2.31,0.33,0.8,,804900.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.4843,268.3
2020-02-12,4400.0,1190640.0,3.42,0.48,1.18,,1190640.0,0.0,4400.0,0.0,,,0.38,,,,1400.0,,,0.38,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,270.6
2020-02-13,4400.0,1197020.0,3.38,0.48,1.19,,1197020.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,272.05
2020-02-14,4400.0,1195040.0,3.6,0.48,1.2,,1195040.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,271.6
2020-02-17,4400.0,1198120.0,3.68,0.48,1.2,,1198120.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,272.3
2020-02-18,4400.0,1187780.0,3.69,0.48,1.2,,1187780.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,269.95
2020-02-19,4400.0,1198780.0,3.74,0.48,1.19,,1198780.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,272.45
2020-02-20,4400.0,1184700.0,3.86,0.48,1.2,,1184700.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,269.25
2020-02-21,4400.0,1178100.0,3.96,0.48,1.19,,1178100.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,267.75
2020-02-24,4400.0,1141800.0,3.84,0.48,1.18,,1141800.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.577,259.5
2020-02-25,5300.0,1349910.0,4.72,0.58,1.38,,1349910.0,0.0,5300.0,0.0,,,0.2,,,,900.0,,,0.2,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.9223,254.7
2020-02-26,1400.0,353570.0,0.92,0.15,0.36,,227295.0,500.0,900.0,126275.0,,,,,,,,,,,,,500.0,4400.0,0.13,1.14,,100.0,42.77,0.0,0.0,0.0,100.0,35.52,0.5419,64.48,1.1976,252.55
2020-02-27,1400.0,337050.0,0.95,0.15,0.36,,216675.0,500.0,900.0,120375.0,,,,,,,,,,,,,,,0.13,,,100.0,42.77,0.0,0.0,0.0,100.0,35.38,0.5427,64.62,1.1976,240.75
2020-02-28,1400.0,320180.0,0.95,0.15,0.35,,205830.0,500.0,900.0,114350.0,,,,,,,,,,,,,,,0.12,,,100.0,42.77,0.0,0.0,0.0,100.0,34.78,0.5464,65.22,1.1976,228.7
2020-03-02,1400.0,325990.0,0.85,0.15,0.33,,209565.0,500.0,900.0,116425.0,,,,,,,,,,,,,,,0.11,,,100.0,42.77,0.0,0.0,0.0,100.0,34.12,0.5505,65.88,1.1976,232.85
2020-03-03,1400.0,330120.0,0.8,0.15,0.34,,212220.0,500.0,900.0,117900.0,,,,,,,,,,,,,,,0.12,,,100.0,41.02,0.0,0.0,0.0,100.0,34.32,0.5492,65.68,1.1485,235.8
2020-03-04,1400.0,334530.0,0.75,0.16,0.34,,215055.0,500.0,900.0,119475.0,,,,,,,,,,,,,,,0.12,,,100.0,40.36,0.0,0.0,0.0,100.0,34.54,0.5478,65.46,1.1299,238.95
2020-03-05,1400.0,332780.0,0.75,0.16,0.35,,213930.0,500.0,900.0,118850.0,,,,,,,,,,,,,,,0.12,,,100.0,39.56,0.0,0.0,0.0,100.0,34.69,0.5469,65.31,1.1076,237.7
2020-03-06,1400.0,317240.0,0.74,0.16,0.34,,203940.0,500.0,900.0,113300.0,,,,,,,,,,,,,,,0.12,,,100.0,39.18,0.0,0.0,0.0,100.0,34.59,0.5475,65.41,1.0972,226.6
2020-03-09,1400.0,298060.0,0.74,0.16,0.33,,191610.0,500.0,900.0,106450.0,,,,,,,,,,,,,,,0.11,,,100.0,39.18,0.0,0.0,0.0,100.0,34.01,0.5511,65.99,1.0972,212.9
2020-03-10,1400.0,295960.0,0.67,0.16,0.32,,190260.0,500.0,900.0,105700.0,,,,,,,,,,,,,,,0.11,,,100.0,38.82,0.0,0.0,0.0,100.0,33.14,0.5568,66.86,1.087,211.4
2020-03-11,7500.0,1599375.0,3.57,0.85,1.61,,1492750.0,500.0,7000.0,106625.0,,,1.29,,,,6100.0,,,1.29,,,,,0.11,,,100.0,38.82,0.0,0.0,0.0,100.0,6.57,0.8773,93.43,5.823,213.25
2020-03-12,7500.0,1491000.0,3.49,0.83,1.62,,1391600.0,500.0,7000.0,99400.0,,,,,,,,,,,,,,,0.11,,,100.0,38.82,0.0,0.0,0.0,100.0,6.57,0.8772,93.43,5.823,198.8
2020-03-13,20000.0,3953200.0,7.84,2.23,4.01,,3854370.0,500.0,19500.0,98830.0,,,2.38,,,,12500.0,,,2.38,,,,,0.1,,,100.0,38.82,0.0,0.0,0.0,100.0,2.48,0.9516,97.52,15.528,197.66
