,VLTSA FP Equity_DX_SI_QTY,VLTSA FP Equity_DX_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VLTSA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VLTSA FP Equity_DX_SI_MV,VLTSA FP Equity_DX_DSS,VLTSA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY,VLTSA FP Equity_DX_BROKER_SI_QTY,VLTSA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VLTSA FP Equity_DX_BROKER_SI_MV_INC_x,VLTSA FP Equity_DX_SUPPLY_SI_MV_NEW,VLTSA FP Equity_DX_BROKER_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_NEW,VLTSA FP Equity_DX_SUPPLY_SI_MV_DEC,VLTSA FP Equity_DX_BROKER_SI_QTY_INC,VLTSA FP Equity_DX_SUPPLY_SI_QTY_DEC,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VLTSA FP Equity_DX_BROKER_SI_MV_INC_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VLTSA FP Equity_DX_BROKER_SI_MV_ADD,VLTSA FP Equity_DX_SUPPLY_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV,VLTSA FP Equity_DX_BROKER_SI_MV_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV_RMV,VLTSA FP Equity_DX_BROKER_SI_MV_RMV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VLTSA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_MV,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VLTSA FP Equity_DX_BROKER_SI_CON_RATIO,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VLTSA FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-11-08,1406735.0,30315139.25,5.22,46.43,1.47,30.8,1.0,27176920.5,571004.0,1261110.0,12305136.2,,,,,,,,0.08,,3683.0,,,,,,,15436.0,12.21,0.45,,,21.0,21.0,2147671.0,46282310.05,,45.81,21.04,14.07,0.2215,39.77,0.5174
2021-11-09,1396757.0,29401734.85,5.18,46.38,1.46,30.7,1.0,26501192.2,574707.0,1258964.0,12097582.35,,,19766.0,,,,,0.32,,16063.0,,,,19766.0,,,2146.0,12.38,0.0,,,21.19,21.19,2137810.0,45000900.5,,46.0,21.2,13.73,0.2221,39.91,0.5149
2021-11-10,1413877.0,29832804.7,5.25,47.33,1.48,30.71,1.0,26713739.4,582338.0,1266054.0,12287331.8,,,11248.0,0.11,,,,0.08,7680.0,3617.0,,,0.11,11248.0,,,590.0,12.28,0.11,,,21.42,21.42,2136647.0,45083251.7,,45.2,21.36,14.28,0.2225,39.9,0.52
2021-11-11,1414557.0,29564241.3,5.25,45.99,1.48,30.73,1.0,26449242.6,580449.0,1265514.0,12131384.1,,,5162.0,0.1,,,,0.16,4040.0,7266.0,,,0.1,5162.0,,215.0,4580.0,12.25,0.09,,,21.37,21.37,2136084.0,44644155.6,,45.18,21.34,14.22,0.2227,39.86,0.5207
2021-11-12,1471280.0,31191136.0,5.46,48.84,1.54,31.75,1.0,26638224.0,643256.0,1256520.0,13637027.2,,,35106.0,,,,,0.08,,3592.0,,,,35106.0,,31293.0,8994.0,13.45,0.25,,,23.73,23.73,2068004.0,43841684.8,,43.33,23.69,13.79,0.2083,38.58,0.5427
2021-11-15,1496543.0,31202921.55,5.55,49.73,1.57,32.49,1.0,26313492.3,660106.0,1262038.0,13763210.1,,,17223.0,0.18,,,,0.01,5518.0,373.0,,,0.18,17223.0,,,,14.01,,,,24.36,24.36,2049872.0,42739831.2,,43.54,24.34,13.46,0.201,37.71,0.5522
2021-11-16,1478977.0,30614823.9,5.49,49.31,1.55,31.88,1.0,25870052.7,654329.0,1249761.0,13544610.3,,,,0.04,,,,0.35,2367.0,10397.0,,,0.04,,,4620.0,14644.0,13.66,0.4,,,24.1,24.1,2060349.0,42649224.3,,43.12,24.06,13.14,0.2045,38.43,0.5448
2021-11-17,1463107.0,30798402.35,5.43,50.09,1.53,31.45,1.0,26167823.35,641262.0,1243127.0,13498565.1,,,,,,,,0.34,,13067.0,,,,,,,6634.0,13.29,0.19,,,23.6,23.6,2075419.0,43687569.95,,43.07,23.57,12.96,0.208,38.96,0.5386
2021-11-18,1460072.0,30077483.2,5.42,52.21,1.53,31.59,1.0,25521298.8,636093.0,1238898.0,13103515.8,,,6322.0,0.09,,,,0.12,6322.0,11491.0,,,0.09,6322.0,,,10551.0,13.38,0.13,,,23.4,23.4,2082333.0,42896059.8,,43.65,23.46,13.7,0.2081,38.78,0.5371
2021-11-19,1452347.0,30063582.9,5.39,57.74,1.52,31.1,1.0,25550092.8,626877.0,1234304.0,12976353.9,,,,0.01,,,,0.34,696.0,9216.0,,,0.01,,,,5290.0,12.93,0.24,,,23.06,23.06,2091626.0,43296658.2,,43.21,23.03,13.8,0.2119,39.39,0.5342
2021-11-22,1469151.0,30631798.35,5.45,61.67,1.54,31.52,1.0,25841364.9,635671.0,1239394.0,13253740.35,,,13687.0,0.13,,,,0.06,5517.0,4893.0,,,0.13,13687.0,,,427.0,13.18,0.0,,,23.34,23.34,2087846.0,43531589.1,,43.4,23.3,13.7,0.2076,38.87,0.5394
2021-11-23,1462627.0,30568904.3,5.43,61.87,1.53,31.53,1.0,25817101.2,628726.0,1235268.0,13140373.4,,,1460.0,0.02,,,,0.18,421.0,8405.0,,,0.02,1460.0,,,4547.0,13.12,0.09,,,23.06,23.06,2097697.0,43841867.3,,43.76,23.06,13.76,0.2078,38.85,0.5365
2021-11-24,1443731.0,29957418.25,5.36,60.8,1.51,31.12,1.0,25485793.25,613435.0,1228231.0,12728776.25,,,7584.0,0.02,,,,0.46,435.0,22875.0,,,0.02,7584.0,,,7472.0,12.83,0.15,,,22.51,22.51,2111324.0,43809973.0,,44.22,22.5,13.91,0.2126,39.36,0.5299
2021-11-25,1447338.0,30104630.4,5.37,63.97,1.52,31.16,1.0,25571665.6,612363.0,1229407.0,12737150.4,,,4679.0,0.01,,,,0.17,1532.0,5751.0,,,0.01,4679.0,,,356.0,12.71,0.01,,,22.37,22.37,2124472.0,44189017.6,,44.08,22.38,13.86,0.2127,39.31,0.5288
2021-11-26,1441758.0,29123511.6,5.35,64.87,1.51,30.95,1.0,24810266.2,599340.0,1228231.0,12106668.0,,,,,,,,0.26,,13023.0,,,,,,,1176.0,12.45,0.03,,,21.96,21.96,2130285.0,43031757.0,,44.05,22.04,13.76,0.2145,39.58,0.5282
2021-11-29,1435600.0,28999120.0,5.33,64.14,1.51,30.38,1.0,24685147.4,597154.0,1222037.0,12062510.8,,,2769.0,0.0,,,,0.29,653.0,4955.0,,,0.0,2769.0,,,6847.0,12.07,0.25,,,21.86,21.86,2134518.0,43117263.6,,43.17,21.85,13.82,0.2196,40.32,0.5255
2021-11-30,1429546.0,28419374.48,5.3,60.74,1.5,30.2,1.0,24395205.24,582465.0,1227123.0,11579404.2,,,,0.0,,13000.0,,0.31,191.0,14689.0,,,0.0,,0.26,,8105.0,11.76,0.16,,,21.35,21.35,2145455.0,42651645.4,,43.19,21.4,13.79,0.2211,40.57,0.524
2021-12-01,1429251.0,28942332.75,5.3,57.32,1.5,29.96,1.0,24795699.75,574934.0,1224479.0,11642413.5,,,10890.0,0.23,,,,0.49,11224.0,18421.0,,,0.23,10890.0,,,13868.0,11.43,0.33,,,21.11,21.11,2148814.0,43513483.5,,42.66,21.13,13.29,0.2265,41.64,0.5247
2021-12-02,1412341.0,27568896.32,5.24,58.37,1.48,29.83,1.0,23775848.0,564478.0,1218025.0,11018610.56,,,,0.0,,,,0.11,39.0,10456.0,,,0.0,,,,6493.0,11.4,0.1,,,20.62,20.62,2173425.0,42425256.0,,43.97,20.58,12.64,0.2272,41.82,0.5158
2021-12-03,1411142.0,27009257.88,5.24,59.76,1.48,29.25,1.0,23302356.66,566332.0,1217469.0,10839594.48,,,2497.0,0.0,,,,0.02,87.0,643.0,,,0.0,2497.0,,,643.0,11.05,0.09,,,20.65,20.65,2176095.0,41650458.3,,42.43,20.67,12.65,0.233,42.65,0.5146
2021-12-06,1403087.0,26939270.4,5.21,59.9,1.47,28.81,1.0,23222342.4,556105.0,1209497.0,10677216.0,,,4629.0,0.06,,,,0.41,2629.0,14856.0,,,0.06,4629.0,,,10601.0,10.64,0.31,,,20.27,20.27,2187924.0,42008140.8,,41.88,20.27,13.08,0.2377,43.3,0.5113
2021-12-07,1395968.0,26942182.4,5.18,62.33,1.46,28.73,1.0,23285855.3,549200.0,1206521.0,10599560.0,,,,,,,,0.11,,6905.0,,,,,,,2976.0,10.55,0.04,,,19.98,19.98,2200008.0,42460154.4,,42.26,19.97,13.17,0.2388,43.43,0.5078
2021-12-08,1366783.0,25996212.66,5.07,59.61,1.43,28.2,1.0,22497787.98,535421.0,1182849.0,10183707.42,,,,,,,,0.23,,13779.0,,,,,,,23672.0,10.3,0.46,,,19.49,19.49,2211732.0,42067142.64,,42.39,19.55,13.08,0.2459,44.25,0.4975
2021-12-09,1342854.0,25997653.44,4.98,59.99,1.41,27.6,1.0,22449313.92,512144.0,1159572.0,9915107.84,,,,,,,,0.51,,23277.0,,,,,,,23277.0,9.75,0.51,,,18.64,18.64,2235773.0,43284565.28,,42.64,18.61,13.39,0.2529,45.21,0.4887
2021-12-10,1317141.0,25368135.66,4.89,56.93,1.38,27.31,1.0,22074887.52,499851.0,1146152.0,9627130.26,,,,,,,,0.19,,12293.0,,,,,,,13420.0,9.6,0.2,,,18.23,18.23,2242233.0,43185407.58,,43.22,18.18,12.73,0.2558,45.68,0.4803
2021-12-13,1294126.0,24510746.44,4.8,55.5,1.36,26.78,1.0,21352330.98,477209.0,1127367.0,9038338.46,,,3703.0,,,,,0.47,,26345.0,,,,3703.0,,,18785.0,9.19,0.41,,,17.41,17.41,2263619.0,42872943.86,,43.58,17.42,12.57,0.2625,46.59,0.4722
2021-12-14,1271717.0,23857410.92,4.72,54.0,1.33,26.17,1.0,20969440.24,460819.0,1117774.0,8644964.44,,,3824.0,,,,,0.49,,20214.0,,,,3824.0,,,9593.0,8.73,0.23,,,16.85,16.85,2274114.0,42662378.64,,43.05,16.86,11.83,0.2711,47.67,0.465
2021-12-15,1267089.0,23821273.2,4.7,54.39,1.33,25.93,1.0,20977040.0,458165.0,1115800.0,8613502.0,0.03,,,,,,1500.0,0.06,,2654.0,0.03,,,,,,1974.0,8.59,0.1,,0.03,16.75,16.75,2277143.0,42810288.4,,42.7,16.75,11.9,0.2748,48.12,0.4632
2021-12-16,1194798.0,22557786.24,4.43,51.89,1.25,24.6,1.0,21162271.04,463248.0,1120883.0,8746122.24,,,5567.0,0.14,,38.0,,0.01,7016.0,484.0,,,0.14,5567.0,0.0,,1971.0,8.7,0.03,,,16.94,16.94,2272139.0,42897984.32,,42.6,16.96,10.62,0.2947,50.73,0.4368
2021-12-17,1186959.0,22291090.02,4.4,48.97,1.24,24.47,1.0,20939549.76,450228.0,1114992.0,8455281.84,,,5261.0,0.01,,,,0.32,333.0,18281.0,,,0.01,5261.0,,,6224.0,8.51,0.11,,,16.5,16.5,2279148.0,42802399.44,,43.11,16.48,10.72,0.2978,50.99,0.4349
2021-12-20,1229786.0,22874019.6,4.56,48.7,1.29,25.2,1.0,20367818.4,429155.0,1095044.0,7982283.0,,,,,,,,0.42,,21073.0,,,,,,,19948.0,8.06,0.4,,,15.79,15.79,2288170.0,42559962.0,,42.93,15.8,15.12,0.2905,49.52,0.4526
2021-12-21,1220507.0,22872301.18,4.53,47.71,1.28,24.93,1.0,20471407.34,420479.0,1092391.0,7879776.46,,,7669.0,0.03,,,,0.36,1177.0,16345.0,,,0.03,7669.0,,,3830.0,7.82,0.11,,,15.49,15.49,2294838.0,43005264.12,,42.71,15.48,15.14,0.2953,50.06,0.4495
2021-12-22,1215884.0,22761348.48,4.51,47.83,1.27,24.91,1.0,20403489.6,417069.0,1089930.0,7807531.68,,,,,,,,0.03,,3410.0,,,,,,,2461.0,7.81,0.02,,,15.22,15.22,2323205.0,43490397.6,,43.42,15.24,15.26,0.2957,50.08,0.4437
2021-12-23,1214113.0,23068147.0,4.5,47.32,1.27,24.9,1.0,20682108.0,415671.0,1088532.0,7897749.0,,,,,,,,0.03,,1398.0,,,,,,,1398.0,7.78,0.03,,,15.17,15.17,2324599.0,44167381.0,,43.56,15.15,15.25,0.2958,50.1,0.4431
2021-12-24,1174534.0,22316146.0,4.36,43.49,1.23,24.25,1.0,20215601.0,376538.0,1063979.0,7154222.0,,,,,,,,0.69,,39133.0,,,,,,,24553.0,7.15,0.41,,,13.74,13.74,2363656.0,44909464.0,,44.89,13.75,15.73,0.3098,51.45,0.4286
2021-12-27,1164841.0,21759229.88,4.32,43.58,1.22,24.1,1.0,19702150.92,367278.0,1054719.0,6860753.04,,,,,,,,0.18,,9260.0,,,,,,,9260.0,6.98,0.2,,,13.4,13.4,2372931.0,44326351.08,,45.03,13.42,15.99,0.3134,51.76,0.4251
2021-12-28,1108803.0,21200313.36,4.11,41.04,1.16,22.92,1.0,19094780.72,311240.0,998681.0,5950908.8,,,,,,,,1.1,,56038.0,,,,,,,56038.0,5.82,1.08,,,11.36,11.36,2428620.0,46435214.4,,45.45,11.34,16.53,0.3404,54.43,0.4047
2021-12-29,1113189.0,21350965.02,4.13,41.12,1.17,23.2,1.0,19081357.26,319864.0,994857.0,6134991.52,,,9124.0,0.03,,,,0.01,414.0,500.0,,,0.03,9124.0,,,4238.0,6.11,0.03,,,11.69,11.69,2416935.0,46356813.3,,46.13,11.69,16.72,0.334,53.77,0.4067
2021-12-30,1107953.0,21272697.6,4.11,40.55,1.16,23.15,1.0,18951686.4,313935.0,987067.0,6027552.0,,,3888.0,0.04,,,,0.18,1895.0,10032.0,,,0.04,3888.0,,215.0,9685.0,6.03,0.18,,,11.94,11.94,2316237.0,44471750.4,,44.48,11.93,16.81,0.3356,53.91,0.4212
2021-12-31,1128312.0,22182613.92,4.19,35.35,1.18,23.57,1.0,19518133.44,326920.0,992784.0,6427247.2,,,12325.0,0.06,,3127.0,,0.05,3400.0,2467.0,,,0.06,12325.0,0.06,3127.0,810.0,6.27,0.01,,,12.42,12.42,2305016.0,45316614.56,,44.27,12.41,16.53,0.3246,52.94,0.4287
2022-01-03,1098701.0,21864149.9,4.08,34.54,1.15,23.24,1.0,19455473.8,311798.0,977662.0,6204780.2,,,,,,,,0.26,,15122.0,,,,,,,15122.0,6.14,0.23,,,11.84,11.84,2321213.0,46192138.7,,45.77,11.83,17.16,0.3336,53.68,0.4173
2022-01-04,1087566.0,20685505.32,4.04,34.33,1.14,23.08,1.0,18518423.58,304696.0,973629.0,5795317.92,,,,,,,,0.14,,7102.0,,,,,,,4033.0,6.06,0.1,,,11.57,11.57,2328235.0,44283029.7,,46.21,11.59,17.5,0.3384,54.06,0.4131
2022-01-05,1082837.0,19880887.32,4.02,33.45,1.14,22.53,1.0,17755607.16,298556.0,967081.0,5481488.16,,,1070.0,0.0,,803.0,,0.17,16.0,7210.0,,,0.0,1070.0,0.02,,7367.0,5.68,0.21,,,11.32,11.32,2339874.0,42960086.64,,44.41,11.34,17.13,0.3507,55.37,0.4104
2022-01-06,1071961.0,19466811.76,3.98,30.45,1.12,22.01,1.0,17539236.72,289602.0,965817.0,5259172.32,,,1932.0,0.0,,,,0.29,1145.0,10886.0,,,0.0,1932.0,,,2409.0,5.32,0.08,,,11.04,11.04,2333424.0,42374979.84,,42.88,11.04,16.92,0.3642,56.68,0.4087
2022-01-07,1062359.0,18888743.02,3.94,28.59,1.11,21.73,1.0,17164438.62,278684.0,965379.0,4955001.52,,,,0.1,,,,0.36,6983.0,17901.0,,,0.1,,,6983.0,7421.0,5.06,0.14,,,10.72,10.72,2319788.0,41245830.64,,41.98,10.76,16.95,0.3727,57.41,0.4088
2022-01-10,1213486.0,21478702.2,4.5,31.2,1.27,25.44,1.0,19893047.7,263178.0,1123901.0,4658250.6,,,35000.0,4.23,,,,0.95,170000.0,50506.0,,,4.23,35000.0,,,11478.0,4.69,0.27,,,10.22,10.22,2310847.0,40901991.9,,41.11,10.24,14.18,0.4609,65.67,0.4714
2022-01-11,1269037.0,22335051.2,4.71,32.8,1.33,26.38,1.0,20278209.6,297840.0,1152171.0,5241984.0,,,30600.0,0.51,,,,0.01,29239.0,571.0,,,0.51,30600.0,,4633.0,969.0,5.27,0.03,,,11.66,11.66,2256825.0,39720120.0,,39.87,11.68,13.61,0.4304,63.34,0.4968
2022-01-12,1249327.0,21938182.12,4.64,32.66,1.31,25.98,1.0,20156632.32,269641.0,1147872.0,4734895.96,,,5489.0,0.05,,,,0.62,3374.0,33688.0,,,0.05,5489.0,,,7673.0,4.74,0.15,,,10.63,10.63,2266325.0,39796667.0,,39.74,10.66,12.33,0.44,64.33,0.4926
2022-01-13,1328338.0,23299048.52,4.93,33.69,1.39,27.35,1.0,21309521.4,302030.0,1214910.0,5297606.2,,,25824.0,1.37,,,,1.2,78316.0,68532.0,,,1.37,25824.0,,75097.0,11278.0,5.31,0.2,,,11.92,11.92,2231519.0,39140843.26,,39.15,11.94,17.9,0.4139,61.09,0.5243
2022-01-14,1205415.0,20612596.5,4.47,30.51,1.26,25.15,1.0,18711401.4,301066.0,1094234.0,5148228.6,,,7499.0,0.1,,,,0.15,7499.0,8463.0,,,0.1,7499.0,,,128175.0,5.28,2.25,,,11.99,11.99,2210905.0,37806475.5,,38.8,11.97,11.36,0.4638,66.44,0.4799
2022-01-17,1226687.0,20804611.52,4.55,30.41,1.29,25.37,1.0,18798328.32,332183.0,1108392.0,5633823.68,,,25980.0,0.13,,2941.0,,0.1,11217.0,4872.0,,,0.13,25980.0,0.05,10009.0,,5.66,,,,13.16,13.16,2191311.0,37164634.56,,37.5,13.11,11.13,0.4563,65.86,0.4861
2022-01-18,1203544.0,19786263.36,4.47,29.43,1.26,24.84,1.0,18164983.44,312559.0,1104926.0,5138469.96,,,2565.0,0.0,,,,0.42,884.0,24656.0,,,0.0,2565.0,,2467.0,4350.0,5.31,0.08,,,12.4,12.4,2207902.0,36297908.88,,37.5,12.4,9.93,0.4727,67.27,0.4775
2022-01-19,1173157.0,19052069.68,4.35,28.44,1.23,24.11,1.0,17500272.72,311745.0,1077603.0,5062738.8,,,2602.0,0.0,,,,0.13,155.0,4604.0,,,0.0,2602.0,,1188.0,27478.0,5.11,0.54,,,12.36,12.36,2210112.0,35892218.88,,36.31,12.33,8.7,0.498,69.31,0.4652
2022-01-20,1172554.0,20238282.04,4.35,27.88,1.23,24.12,1.0,18589020.0,315157.0,1077000.0,5439609.82,,,4500.0,0.0,,,,0.0,937.0,1188.0,,,0.0,4500.0,,100.0,1540.0,5.13,0.03,,,12.5,12.5,2206025.0,38075991.5,,36.03,12.46,8.62,0.4976,69.27,0.4651
2022-01-21,1152352.0,19543889.92,4.28,26.56,1.21,24.11,1.0,18068963.52,294021.0,1065387.0,4986596.16,,,,0.09,,,,0.17,925.0,21136.0,,,0.09,,,,12538.0,5.07,0.21,,,11.68,11.68,2223744.0,37714698.24,,38.34,11.68,8.24,0.4982,69.32,0.4577
2022-01-24,1137984.0,18776736.0,4.22,26.2,1.19,23.76,1.0,17262960.0,287030.0,1046240.0,4735995.0,,,,0.05,,,,0.15,4333.0,6991.0,,,0.05,,,,23480.0,4.86,0.43,,,11.4,11.4,2230848.0,36808992.0,,37.81,11.39,8.05,0.5119,70.34,0.452
2022-01-25,1076520.0,17697988.8,3.99,23.73,1.13,22.58,1.0,16609068.96,264455.0,1010284.0,4347640.2,,,19895.0,0.4,,,,0.76,27646.0,42470.0,,,0.4,19895.0,,,63602.0,4.37,1.11,,,10.45,10.45,2265450.0,37243998.0,,37.39,10.47,7.01,0.5594,73.99,0.4255
2022-01-26,1094924.0,18022449.04,4.06,23.7,1.15,22.85,1.0,17074369.5,267884.0,1037325.0,4409370.64,,,10546.0,0.48,,,,0.22,28717.0,13007.0,,,0.48,10546.0,,5890.0,1676.0,4.41,0.03,,,10.56,10.56,2269205.0,37351114.3,,37.35,10.56,7.69,0.5473,73.13,0.4316
2022-01-27,1112528.0,19068729.92,4.13,24.02,1.17,23.26,1.0,17909243.2,279286.0,1044880.0,4786962.04,,,16813.0,0.16,,,,0.11,9279.0,6864.0,,,0.16,16813.0,,1453.0,1724.0,4.61,0.03,,,11.01,11.01,2256884.0,38682991.76,,37.45,10.95,7.85,0.5297,71.85,0.4387
2022-01-28,1215078.0,19392644.88,4.51,25.72,1.27,25.0,1.0,16717525.44,282322.0,1047464.0,4505859.12,,,6390.0,0.13,,,,0.15,6390.0,9292.0,,,0.13,6390.0,,5938.0,3806.0,4.83,0.03,,,11.13,11.13,2254083.0,35975164.68,,38.45,11.15,13.56,0.4718,66.83,0.4791
2022-01-31,1207332.0,19800244.8,4.48,24.35,1.27,24.55,1.0,16956550.4,278104.0,1033936.0,4560905.6,,,3430.0,0.08,,,,0.34,9923.0,17016.0,,,0.08,3430.0,,9368.0,23451.0,4.48,0.35,,,10.98,10.98,2253601.0,36959056.4,,35.95,11.07,12.8,0.4872,68.07,0.4769
2022-02-01,1889535.0,32122095.0,7.01,37.3,1.98,35.88,1.0,30692599.0,282615.0,1805447.0,4804455.0,,,22103.0,0.39,,767000.0,,0.25,21647.0,17592.0,,,0.39,22103.0,12.58,,17136.0,4.66,0.26,,,11.22,11.22,2237113.0,38030921.0,,36.7,11.26,36.67,0.354,46.12,0.7499
2022-02-02,1891031.0,32563553.82,7.02,36.54,1.98,36.76,1.0,31199316.54,288975.0,1811807.0,4976149.5,,,11098.0,0.1,,5423.0,,0.11,4417.0,7480.0,,,0.1,11098.0,0.09,2742.0,3480.0,4.92,0.01,,,11.44,11.44,2237807.0,38535036.54,,37.99,11.46,37.59,0.3506,45.02,0.7484
2022-02-03,1879314.0,32136269.4,6.97,36.53,1.97,36.6,1.0,30970408.5,281123.0,1811135.0,4807203.3,,,4223.0,0.11,,6000.0,,0.2,6000.0,12075.0,,,0.11,4223.0,0.11,,12672.0,4.82,0.21,,,11.14,11.14,2243456.0,38363097.6,,38.42,11.15,37.75,0.3531,45.22,0.7444
2022-02-04,1877094.0,31722888.6,6.96,37.02,1.97,36.27,1.0,30718116.0,287024.0,1817640.0,4850705.6,,,14482.0,0.27,,,,0.17,17330.0,8581.0,,,0.27,14482.0,,,10825.0,4.89,0.19,,,11.39,11.39,2233353.0,37743665.7,,38.11,11.37,37.39,0.3541,45.63,0.7448
2022-02-07,1887598.0,31409630.72,7.0,36.53,1.98,36.37,1.0,30446923.52,303971.0,1829743.0,5058077.44,,,6882.0,0.26,,,,0.05,16947.0,2789.0,,,0.26,6882.0,,12854.0,4844.0,5.14,0.09,,,12.06,12.06,2216406.0,36880995.84,,37.43,12.07,37.29,0.3521,45.5,0.7489
2022-02-08,1925568.0,31656337.92,7.14,37.28,2.02,36.73,1.0,30431673.0,317543.0,1851075.0,5220406.92,,,16638.0,0.4,,,,0.05,24398.0,3066.0,,,0.4,16638.0,,,3066.0,5.31,0.05,,,12.61,12.61,2201447.0,36191788.68,,36.65,12.64,36.35,0.3425,45.06,0.7644
2022-02-09,1950021.0,32253347.34,7.24,37.61,2.04,36.9,1.0,30960382.46,327213.0,1871849.0,5412103.02,,,5343.0,0.31,,,,0.06,20774.0,2520.0,,,0.31,5343.0,,6847.0,,5.41,,,,12.96,12.96,2198226.0,36358658.04,,36.15,13.02,35.74,0.337,44.84,0.7722
2022-02-10,1953914.0,32356815.84,7.25,37.99,2.05,37.08,1.0,30991890.96,329311.0,1871491.0,5453390.16,,,6142.0,0.11,,,,0.22,6142.0,11938.0,,,0.11,6142.0,,7894.0,6500.0,5.43,0.11,,,13.08,13.08,2188984.0,36249575.04,,36.23,13.04,35.79,0.3358,44.63,0.7759
2022-02-11,1955164.0,32142896.16,7.25,41.45,2.05,37.13,1.0,30968817.12,320859.0,1883748.0,5274921.96,,,3870.0,0.2,,,,0.2,12257.0,12322.0,,,0.2,3870.0,,,,5.33,,,,12.73,12.73,2199839.0,36165353.16,,36.54,12.73,35.79,0.3353,44.58,0.7756
2022-02-14,1952239.0,30220659.72,7.24,40.36,2.05,36.83,1.0,29066269.68,322676.0,1877666.0,4995024.48,,,791.0,0.02,,,,0.13,2542.0,7286.0,,,0.02,791.0,,8312.0,8624.0,5.32,0.15,,,12.82,12.82,2193620.0,33957237.6,,36.08,12.84,35.81,0.3382,44.93,0.7758
2022-02-15,1949838.0,31197408.0,7.23,38.88,2.04,36.16,1.0,30254304.0,318282.0,1890894.0,5092512.0,,,14344.0,0.12,,,,0.36,14761.0,18738.0,,,0.12,14344.0,,,1533.0,4.95,0.12,,,12.64,12.64,2200197.0,35203152.0,,35.01,12.39,35.45,0.3426,45.76,0.7742
2022-02-16,1973236.0,30624622.72,7.32,39.64,2.07,36.66,1.0,29605858.88,337829.0,1907594.0,5243106.08,,,25078.0,0.39,,,,0.09,20717.0,5531.0,,,0.39,25078.0,,,4017.0,5.37,0.02,,,13.44,13.44,2175721.0,33767189.92,,34.68,13.4,35.05,0.3347,45.14,0.785
2022-02-17,1960509.0,30466309.86,7.27,41.29,2.06,35.92,1.0,29434702.5,324918.0,1894125.0,5049225.72,,,742.0,0.04,,,,0.23,2621.0,13653.0,,,0.04,742.0,,,16090.0,5.04,0.29,,,12.99,12.99,2176949.0,33829787.46,,33.8,12.99,34.66,0.3399,46.07,0.7836
2022-02-18,1950527.0,29608999.86,7.24,41.88,2.05,35.75,1.0,28601290.74,322104.0,1884143.0,4889538.72,,,,,,,,0.04,,2814.0,,,,,,,9982.0,5.01,0.15,,,12.88,12.88,2177912.0,33060704.16,,33.86,12.89,34.87,0.3431,46.29,0.7802
2022-02-21,1947735.0,28982296.8,7.23,43.24,2.04,35.32,1.0,27994502.88,322104.0,1881351.0,4792907.52,,,,,,,,,,,,,,,,,2792.0,4.88,0.07,,,12.89,12.89,2176145.0,32381037.6,,33.05,12.87,34.49,0.3456,46.86,0.7796
2022-02-22,1927704.0,28645681.44,7.15,43.55,2.02,34.63,1.0,27659215.2,322104.0,1861320.0,4786465.44,,,,,,,,,,,,,,,,,20031.0,4.8,0.39,,,12.91,12.91,2173381.0,32296441.66,,32.36,12.92,34.48,0.3537,47.79,0.7725
2022-02-23,1935509.0,28490692.48,7.18,42.81,2.03,34.6,1.0,27417486.72,328056.0,1862601.0,4828984.32,,,6524.0,0.02,,,,0.01,1281.0,572.0,,,0.02,6524.0,,,,4.88,,,,13.17,13.17,2163739.0,31850238.08,,32.19,13.16,34.14,0.352,47.83,0.7768
2022-02-24,1935245.0,29609248.5,7.18,43.67,2.03,34.63,1.0,28493756.1,328056.0,1862337.0,5019256.8,,,,,,,,,,,,,,,,,264.0,4.85,0.01,,,13.21,13.21,2154810.0,32968593.0,,31.97,13.16,34.1,0.3514,47.78,0.7794
