,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-01-25,4486.0,28957.13,0.08,0.02,0.03,,8907.9,4486.0,1380.0,28957.13,,,94.0,,,,,,,,,,,94.0,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,30.76,0.574,69.24,0.001
2024-01-26,4486.0,28975.07,0.08,0.02,0.03,,8913.42,4486.0,1380.0,28975.07,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,30.76,0.574,69.24,0.001
2024-01-29,4486.0,29118.63,0.09,0.02,0.03,,8957.58,4486.0,1380.0,29118.63,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,30.76,0.574,69.24,0.001
2024-01-30,4486.0,29033.39,0.09,0.02,0.03,,8931.36,4486.0,1380.0,29033.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,30.76,0.574,69.24,0.001
2024-01-31,4486.0,29342.93,0.09,0.02,0.03,,9026.58,4486.0,1380.0,29342.93,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,30.76,0.574,69.24,0.001
2024-02-01,4486.0,28548.9,0.09,0.02,0.03,,8782.32,4486.0,1380.0,28548.9,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,30.76,0.574,69.24,0.001
2024-02-02,4486.0,28463.67,0.09,0.02,0.03,,8756.1,4486.0,1380.0,28463.67,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,31.35,0.5696,68.65,0.001
2024-02-05,2928.0,18487.39,0.06,0.01,0.02,,8713.32,2928.0,1380.0,18487.39,,,,,,,,0.01,,1558.0,,,,,,,,0.02,,,,100.0,0.07,0.0,0.0,,0.0,100.0,47.13,0.5016,52.87,0.0007
2024-02-06,2928.0,18420.05,0.06,0.01,0.02,,8681.58,2928.0,1380.0,18420.05,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.07,0.0,0.0,,0.0,100.0,47.13,0.5016,52.87,0.0007
2024-02-07,2928.0,18235.58,0.06,0.01,0.02,,8594.64,2928.0,1380.0,18235.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.1,0.0,0.0,,0.0,100.0,47.13,0.5016,52.87,0.001
2024-02-08,2834.0,17689.83,0.06,0.01,0.02,,8613.96,2834.0,1380.0,17689.83,,,,,,,,0.0,,94.0,,,,,,,,0.02,,,,100.0,0.09,0.0,0.0,,0.0,100.0,48.69,0.5003,51.31,0.0009
2024-02-09,1380.0,8529.78,0.03,0.01,0.01,,8529.78,1380.0,1380.0,8529.78,,,,,,,,0.01,,1454.0,,,,,,,,0.01,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005
2024-02-12,1380.0,8669.16,0.03,0.01,0.01,,8669.16,1380.0,1380.0,8669.16,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005
2024-02-13,1380.0,8442.84,0.03,0.01,0.01,,8442.84,1380.0,1380.0,8442.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005
2024-02-14,1380.0,8419.38,0.03,0.01,0.01,,8419.38,1380.0,1380.0,8419.38,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005
2024-02-15,1380.0,8550.48,0.03,0.01,0.01,,8550.48,1380.0,1380.0,8550.48,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005
2024-02-16,1380.0,8521.5,0.03,0.01,0.01,,8521.5,1380.0,1380.0,8521.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2024-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,1380.0,,,,,,,1380.0,0.0,0.01,,,0.0,0.0,2492180.0,15424102.02,,15.4,0.0,,0.0,,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2534308.0,15575856.97,,15.63,0.0,,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2488774.0,15303471.33,,15.3,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2488987.0,15376961.69,,15.34,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2314472.0,14261776.46,,14.26,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2591067.0,15800326.57,,15.96,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2590058.0,15822664.32,,15.79,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2292949.0,13702670.97,,14.01,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2983836.0,17810517.08,,17.78,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2965445.0,17837151.68,,17.86,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2964320.0,17729597.92,,17.85,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2965646.0,17713803.56,,17.73,0.0,,0.0,,0.0
2024-03-06,63809.0,382215.91,7.25,0.3,0.38,,184492.0,33009.0,30800.0,197723.91,,,,,,30800.0,,,,,,,,,0.18,33009.0,,0.2,,,,8.13,1.11,372877.0,2233533.23,,2.22,8.13,6.69,0.8751,93.31,0.0215
2024-03-07,97409.0,593220.81,12.3,0.47,0.58,,289884.0,49809.0,47600.0,303336.81,,,16800.0,0.1,,,,,16800.0,,,,0.1,16800.0,,,,0.3,,,,12.27,1.68,356077.0,2168508.93,,2.14,12.27,4.43,0.9152,95.57,0.0328
2024-03-08,49809.0,309363.7,4.3,0.24,0.3,,295643.6,2209.0,47600.0,13720.1,,,,,,,,0.29,,47600.0,,,,,,,,0.01,,,,100.0,0.07,0.0,0.0,,0.0,100.0,4.43,0.9152,95.57,0.0168
2024-03-11,2209.0,13870.31,0.16,0.01,0.01,,0.0,2209.0,0.0,13870.31,,,,,,,,,,,,,,,,,47600.0,0.01,0.29,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2024-03-12,2209.0,13678.13,0.15,0.01,0.01,,0.0,2209.0,0.0,13678.13,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2024-03-13,2209.0,13640.58,0.15,0.01,0.01,,0.0,2209.0,0.0,13640.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2024-03-14,2209.0,13594.19,0.15,0.01,0.01,,0.0,2209.0,0.0,13594.19,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2024-03-15,2209.0,13318.06,0.15,0.01,0.01,,0.0,2209.0,0.0,13318.06,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2024-03-18,2209.0,13452.81,0.15,0.01,0.01,,0.0,2209.0,0.0,13452.81,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0023
2024-03-19,1047409.0,6418522.35,67.19,5.0,6.38,,3202492.8,524809.0,522600.0,3216029.55,,,,,,522600.0,,,,,,,,,3.18,522600.0,,3.2,,,,56.51,53.97,403855.0,2474823.44,,2.46,56.51,0.42,0.9916,99.58,1.0771
2024-03-20,1047409.0,6452039.44,68.1,5.0,6.45,,3219216.0,524809.0,522600.0,3232823.44,,,,,,,,,,,,,,,,,,3.23,,,,56.51,53.97,403855.0,2487746.8,,2.49,56.51,0.42,0.9917,99.58,1.0771
2024-03-21,625200.0,3926881.2,40.55,2.93,3.84,,3282450.6,102600.0,522600.0,644430.6,,,,,,,,2.61,,422209.0,,,,,,,,0.62,,,,30.54,10.57,233371.0,1465803.25,,1.42,30.54,,1.0,100.0,0.644
2024-03-22,145200.0,919261.2,9.32,0.68,0.91,,649560.6,42600.0,102600.0,269700.6,,,,,,,,0.36,,60000.0,,,,,,,420000.0,0.27,2.59,,,12.68,4.39,293371.0,1857331.8,,1.85,12.68,,1.0,100.0,0.1496
2024-03-25,42600.0,270978.6,2.54,0.21,0.27,,270978.6,0.0,42600.0,0.0,,,,,,,,0.27,,42600.0,,,,,,,60000.0,0.0,0.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0439
2024-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42600.0,0.0,0.27,,,0.0,0.0,970368.0,6214236.67,,6.17,0.0,,0.0,,0.0
2024-03-27,3175.0,20500.97,0.18,0.02,0.02,,0.0,3175.0,0.0,20500.97,,,,,,,,,,,,,,,,3175.0,,0.02,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033
2024-03-28,3175.0,20678.78,0.18,0.02,0.02,,0.0,3175.0,0.0,20678.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033
2024-03-29,3175.0,20678.78,0.19,0.02,0.02,,0.0,3175.0,0.0,20678.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033
2024-04-01,3175.0,20678.78,0.19,0.02,0.02,,0.0,3175.0,0.0,20678.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033
2024-04-02,97575.0,623406.68,5.78,0.49,0.64,,301560.8,50375.0,47200.0,321845.88,,,,,,47200.0,,,,,,,,,0.31,47200.0,,0.33,,,,14.85,5.19,288771.0,1844957.92,,1.89,14.85,6.3,0.8819,93.7,0.1005
2024-04-03,128375.0,812870.5,7.41,0.65,0.82,,396383.2,65775.0,62600.0,416487.3,,,15400.0,0.09,,,,,15400.0,,,,0.09,15400.0,,,,0.42,,,,19.39,6.78,273371.0,1730985.17,,1.75,19.39,4.83,0.9081,95.17,0.1322
2024-04-04,81475.0,519973.45,4.73,0.41,0.51,,499710.6,3175.0,78300.0,20262.85,,,,0.1,,,,0.4,15700.0,62600.0,,,0.1,,,,,0.02,,,,100.0,0.33,0.0,0.0,,0.0,100.0,3.9,0.9251,96.1,0.0839
2024-04-05,66075.0,416404.65,3.92,0.33,0.42,,396395.8,3175.0,62900.0,20008.85,,,,,,,,,,,,,,,,,15400.0,0.02,0.09,,,100.0,0.33,0.0,0.0,,0.0,100.0,4.81,0.9085,95.19,0.0681
2024-04-08,3175.0,20278.72,0.19,0.02,0.02,,0.0,3175.0,0.0,20278.72,,,,,,,,,,,,,,,,,62900.0,0.02,0.4,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033
2024-04-09,3175.0,20237.45,0.11,0.01,0.02,,0.0,3175.0,0.0,20237.45,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033
2024-04-10,543775.0,3422519.85,18.18,2.53,3.45,,2268357.6,183375.0,360400.0,1154162.25,,,,,,360400.0,,,,,,,,,2.28,180200.0,,1.17,,,,55.69,19.33,145912.0,918370.13,,0.93,55.69,49.25,0.4913,49.87,0.5731
2024-04-11,543775.0,3422519.85,17.4,2.53,3.42,,2268357.6,183375.0,360400.0,1154162.25,,,,,,,,,,,,,,,,,,1.15,,,,55.69,19.41,145912.0,918370.13,,0.92,55.69,49.56,0.4914,49.56,0.5755
2024-04-12,543775.0,3435026.68,16.95,2.53,3.43,,2276646.8,183375.0,360400.0,1158379.88,,,,,,,,,,,,,,,,,,1.16,,,,55.69,19.31,145912.0,921726.1,,0.92,55.69,49.47,0.4914,49.65,0.5725
2024-04-15,543775.0,3427413.83,16.77,2.53,3.43,,2271601.2,183375.0,360400.0,1155812.63,,,,,,,,,,,,,,,,,,1.16,,,,55.69,19.28,145912.0,919683.34,,0.92,55.69,49.51,0.4914,49.62,0.5717
2024-04-16,543775.0,3362704.6,16.29,2.53,3.41,,2228713.6,183375.0,360400.0,1133991.0,,,,,,,,,,,,,,,,,,1.16,,,,55.69,19.28,145912.0,902319.81,,0.92,55.69,49.09,0.4913,50.03,0.5717
2024-04-17,89575.0,555275.43,2.62,0.42,0.56,,267796.8,46375.0,43200.0,287478.63,,,,,,,,0.87,,137000.0,,,,,,,317200.0,0.29,1.98,,,14.08,4.88,282912.0,1753771.49,,1.76,14.08,6.85,0.8724,93.15,0.0942
2024-04-18,132775.0,833959.78,3.82,0.62,0.83,,542678.4,46375.0,86400.0,291281.38,,,,,,43200.0,,,,,,,,,0.27,,,0.29,,,,14.08,4.88,282912.0,1776970.27,,1.75,14.08,47.92,0.4667,48.56,0.1396
2024-04-19,179600.0,1135431.2,5.11,0.84,1.13,,546220.8,93200.0,86400.0,589210.4,,,50000.0,,,,,0.02,,3175.0,,,,50000.0,,,,0.59,,,,28.58,9.8,232912.0,1472469.66,,1.47,28.58,49.84,0.5,50.16,0.1889
2024-04-22,281400.0,1800960.0,7.97,1.31,1.79,,1038720.0,119100.0,162300.0,762240.0,,,25900.0,0.16,,50000.0,,,25900.0,,,,0.16,25900.0,0.33,,,0.75,,,,36.52,12.6,207012.0,1324876.8,,1.3,36.52,31.79,0.3454,41.77,0.2976
2024-04-23,281400.0,1819251.0,8.9,1.31,1.82,,1049269.5,119100.0,162300.0,769981.5,,,,,,,,,,,,,,,,,,0.76,,,,36.52,12.6,207012.0,1338332.58,,1.33,36.52,31.67,0.3457,41.88,0.2976
2024-04-24,281400.0,1794487.8,9.64,1.31,1.83,,1034987.1,119100.0,162300.0,759500.7,,,,,,,,,,,,,,,,,,0.77,,,,36.52,12.7,207012.0,1320115.52,,1.34,36.52,31.99,0.3466,42.07,0.3002
2024-04-25,220384.0,1397014.18,7.68,1.03,1.42,,754974.9,101284.0,119100.0,642039.28,,,,,,,,0.12,,17816.0,,,,,,,43200.0,0.65,0.28,,,31.32,10.84,222136.0,1408120.1,,1.42,31.32,43.1,0.5095,56.9,0.2359
2024-04-26,242300.0,1567923.3,8.45,1.13,1.57,,914352.3,101000.0,141300.0,653571.0,,,,,,22200.0,,0.0,,284.0,,,,,0.14,,,0.65,,,,31.83,10.88,216309.0,1399735.54,,1.4,31.83,36.44,0.3865,47.87,0.2611
2024-04-29,221343.0,1451346.05,7.3,1.03,1.46,,793397.0,100343.0,121000.0,657949.05,,,,,,,,0.01,,1357.0,,,,,,700.0,20300.0,0.65,0.12,,,40.75,11.72,145908.0,956718.76,,0.95,40.75,39.8,0.3685,42.11,0.2584
2024-04-30,692000.0,4540904.0,22.46,3.21,4.53,,2592646.2,296900.0,395100.0,1948257.8,,,24353.0,1.94,,,,,296300.0,,,,1.94,24353.0,,172204.0,22200.0,1.94,0.15,,,34.67,34.67,559558.0,3671819.6,,3.65,34.67,13.21,0.7707,86.79,0.808
2024-05-01,692000.0,4540904.0,22.69,3.2,4.55,,2592646.2,296900.0,395100.0,1948257.8,,,,,,,,,,,,,,,,,,1.95,,,,34.67,34.67,559558.0,3671819.6,,3.67,34.67,13.2,0.7709,86.8,0.808
2024-05-02,592400.0,3946568.8,19.43,2.74,3.89,,1973284.4,296200.0,296200.0,1973284.4,,,,,,,,0.0,,700.0,,,,,,,98900.0,1.94,0.64,,,34.65,34.65,558603.0,3721413.19,,3.65,34.65,17.55,0.7106,82.45,0.693
2024-05-03,608000.0,4104608.0,20.21,2.81,4.09,,2052304.0,304000.0,304000.0,2052304.0,,,,0.08,,,,,7800.0,,,,0.08,,,7800.0,,2.05,,,,35.75,35.75,546235.0,3687632.49,,3.69,35.75,16.63,0.7227,83.37,0.7151
2024-05-06,608000.0,4107040.0,18.86,2.81,4.13,,2053520.0,304000.0,304000.0,2053520.0,,,,,,,,,,,,,,,,,,2.06,,,,35.75,35.75,546235.0,3689817.43,,3.7,35.75,16.69,0.7219,83.31,0.7151
2024-05-07,559000.0,3809585.0,17.44,1.93,3.8,,2160355.0,242000.0,317000.0,1649230.0,,,13000.0,0.09,,,,0.51,13000.0,75000.0,,,0.09,13000.0,,,,1.64,,,,28.03,28.03,621235.0,4233716.53,,4.21,28.03,15.49,0.7382,84.51,0.6476
2024-05-08,468400.0,3171536.4,14.5,1.61,3.2,,1585768.2,234200.0,234200.0,1585768.2,,,,,,,,0.05,,7800.0,,,,,,,82800.0,1.59,0.55,,,27.38,27.38,621235.0,4206382.18,,4.23,27.38,21.09,0.6672,78.91,0.5476
2024-05-09,468450.0,3181243.95,15.31,1.61,3.19,,1590791.75,234250.0,234250.0,1590791.75,,,50.0,,,50.0,,,,,,,,50.0,0.0,,,1.59,,,,27.38,27.38,621235.0,4218806.89,,4.22,27.38,20.98,0.6681,79.0,0.5476
2024-05-10,468450.0,3174217.2,15.53,1.61,3.19,,1587278.0,234250.0,234250.0,1587278.0,,,,,,,,,,,,,,,,,,1.58,,,,27.47,27.47,618376.0,4190115.78,,4.18,27.48,21.03,0.6676,78.95,0.5494
2024-05-13,468400.0,3177625.6,15.11,1.61,3.18,,1588812.8,234200.0,234200.0,1588812.8,,,,,,,,0.0,,50.0,,,,,,,50.0,1.58,0.0,,,27.47,27.47,618376.0,4195062.78,,4.18,27.47,20.98,0.6684,79.02,0.5494
2024-05-14,512800.0,3493706.4,16.44,1.77,3.47,,1746853.2,256400.0,256400.0,1746853.2,,,22200.0,0.15,,,,,22200.0,,,,0.15,22200.0,,,,1.73,,,,29.81,29.81,603576.0,4112163.29,,4.07,29.81,18.78,0.695,81.22,0.5963
2024-05-15,404600.0,2847170.2,13.08,1.39,2.78,,1804286.8,148200.0,256400.0,1042883.4,,,,,,,,0.72,,108200.0,,,,,,,,1.01,,,,17.29,17.29,708848.0,4988163.38,,4.84,17.29,18.69,0.6961,81.31,0.4721
2024-05-16,255600.0,1804536.0,8.36,0.88,1.8,,902268.0,127800.0,127800.0,902268.0,,,,,,,,0.14,,20400.0,,,,,,,128600.0,0.9,0.86,,,15.28,15.28,708848.0,5004466.88,,4.99,15.28,10.21,0.8167,89.79,0.3055
2024-05-17,1142200.0,8011390.8,36.4,3.89,8.06,,4005695.4,571100.0,571100.0,4005695.4,,,422300.0,3.14,,,,,443300.0,,,,3.14,422300.0,,21000.0,,4.01,,,,72.13,66.59,220683.0,1547870.56,,1.55,72.13,2.21,0.9567,97.79,1.3318
2024-05-20,604600.0,4214666.6,18.89,2.06,4.24,,3981138.1,33500.0,571100.0,233528.5,,,,,,,,3.77,,537600.0,,,,,,,,0.23,,,,100.0,2.56,0.0,0.0,,0.0,100.0,2.22,0.9567,97.78,0.4624
2024-05-21,25000.0,173800.0,0.77,0.09,0.18,,86900.0,12500.0,12500.0,86900.0,,,,,,,,0.15,,21000.0,,,,,,,558600.0,0.09,3.93,,,100.0,0.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0194
2024-05-22,62500.0,439875.0,2.86,0.21,0.45,,351900.0,12500.0,50000.0,87975.0,,,,0.27,,,,,37500.0,,,,0.27,,,,,0.09,,,,100.0,0.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0486
2024-05-23,26827.0,184623.41,1.33,0.09,0.19,,86025.0,14327.0,12500.0,98598.41,,,,,,,,,,,,,,,,1827.0,37500.0,0.1,0.27,,,100.0,1.11,0.0,0.0,,0.0,100.0,12.2,0.7858,87.8,0.0208
2024-05-24,57627.0,394917.83,2.99,0.2,0.4,,191198.7,29727.0,27900.0,203719.13,,,15400.0,,,15400.0,,,,,,,,15400.0,0.11,,,0.2,,,,100.0,2.28,0.0,0.0,,0.0,100.0,28.67,0.5372,67.34,0.0442
2024-05-27,26827.0,184730.72,1.21,0.09,0.19,,86075.0,14327.0,12500.0,98655.72,,,,,,,,0.11,,15400.0,,,,,,,15400.0,0.1,0.11,,,100.0,2.07,0.0,0.0,,0.0,100.0,12.18,0.7861,87.82,0.0388
2024-05-28,263587.0,1824812.8,11.98,0.92,1.83,,1145756.5,98087.0,165500.0,679056.3,,,83760.0,,,153000.0,,,,,,,,83760.0,1.06,,,0.68,,,,100.0,13.9,0.0,0.0,,0.0,100.0,38.65,0.4328,52.72,0.3734
2024-05-29,265946.0,1805241.45,12.64,0.92,1.83,,1174045.69,93046.0,172959.0,631596.25,,,7459.0,0.05,,59.0,,0.09,7400.0,12500.0,,,0.05,7459.0,0.0,,,0.64,,,,100.0,13.04,0.0,0.0,,0.0,100.0,35.15,0.4502,56.74,0.3728
2024-05-30,252686.0,1720286.24,12.44,0.87,1.72,,1092404.84,92286.0,160459.0,628283.07,,,,,,,,0.01,,760.0,,,,,,,12500.0,0.62,0.09,,,100.0,12.95,0.0,0.0,,0.0,100.0,38.73,0.513,60.24,0.3546
2024-05-31,252627.0,1732768.59,12.08,0.87,1.73,,1100183.6,92227.0,160400.0,632584.99,,,,,,,,0.0,,59.0,,,,,,,59.0,0.63,0.0,,,100.0,12.94,0.0,0.0,,0.0,100.0,38.16,0.5158,60.84,0.3546
2024-06-03,70178.0,486894.96,3.27,0.24,0.48,,486894.96,178.0,70178.0,1234.96,,,,,,178.0,,0.63,,92049.0,,,,,0.0,,90400.0,0.0,0.62,,,100.0,0.06,0.0,0.0,,0.0,100.0,0.25,0.9949,99.75,0.2404
2024-06-04,178.0,1239.59,0.01,0.0,0.0,,1239.59,178.0,178.0,1239.59,,,,,,,,,,,,,,,,,70000.0,0.0,0.48,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-06-05,178.0,1240.3,0.01,0.0,0.0,,1240.3,178.0,178.0,1240.3,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-06-06,178.0,1228.38,0.01,0.0,0.0,,1228.38,178.0,178.0,1228.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-06-07,178.0,1195.98,0.01,0.0,0.0,,1195.98,178.0,178.0,1195.98,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,178.0,,,,,,,178.0,0.0,0.0,,,0.0,0.0,1334292.0,8922410.6,,8.55,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1032115.0,6719068.65,,6.67,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,781815.0,5206887.9,,5.12,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,781023.0,5112576.56,,5.22,0.0,,0.0,,0.0
2024-06-14,3017.0,19462.67,0.09,0.01,0.02,,0.0,3017.0,0.0,19462.67,,,,,,,,,,,,,,,,3017.0,,0.02,,,,1.3,0.39,229953.0,1483426.8,,1.48,1.3,,0.0,,0.0039
2024-06-17,16500.0,105814.5,0.49,0.05,0.11,,105814.5,0.0,16500.0,0.0,,,,,,16500.0,,0.02,,3017.0,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0211
2024-06-18,33000.0,213510.0,0.98,0.11,0.21,,106755.0,16500.0,16500.0,106755.0,,,,,,,,,,,,,,,,16500.0,,0.11,,,,100.0,2.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0437
