,NRJ FP Equity_DX_SI_QTY,NRJ FP Equity_DX_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NRJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NRJ FP Equity_DX_SI_MV,NRJ FP Equity_DX_DSS,NRJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY,NRJ FP Equity_DX_BROKER_SI_QTY,NRJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NRJ FP Equity_DX_BROKER_SI_MV_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,NRJ FP Equity_DX_BROKER_SI_MV_INC_x,NRJ FP Equity_DX_SUPPLY_SI_MV_NEW,NRJ FP Equity_DX_BROKER_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_NEW,NRJ FP Equity_DX_SUPPLY_SI_MV_DEC,NRJ FP Equity_DX_BROKER_SI_QTY_INC,NRJ FP Equity_DX_SUPPLY_SI_QTY_DEC,NRJ FP Equity_DX_BROKER_SI_MV_NEW_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NRJ FP Equity_DX_BROKER_SI_MV_INC_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,NRJ FP Equity_DX_BROKER_SI_MV_ADD,NRJ FP Equity_DX_SUPPLY_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV,NRJ FP Equity_DX_BROKER_SI_MV_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV_RMV,NRJ FP Equity_DX_BROKER_SI_MV_RMV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NRJ FP Equity_DX_UTILIZATION_QUANTITY,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NRJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_MV,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NRJ FP Equity_DX_BROKER_SI_CON_RATIO,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NRJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-07-12,58270.0,967398.1,9.12,1.24,1.11,3.0,967398.1,5100.0,58270.0,84670.16,,,,,,,,,,,,,,,,,2248.0,0.1,0.04,,,100.0,51.0,0.0,0.0,,0.0,100.0,13.04,0.7208,83.85,5.827
2010-07-13,51100.0,846106.74,7.97,1.08,0.96,2.0,846106.74,5100.0,51100.0,84445.09,,,,,,,,,,,,,,,,,7170.0,0.1,0.15,,,100.0,51.0,0.0,0.0,,0.0,100.0,3.08,0.9403,96.92,5.11
2010-08-02,29200.0,492767.61,2.83,0.62,0.56,2.0,492767.61,5100.0,29200.0,86065.58,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.0,0.0,0.0,,0.0,100.0,5.38,0.8982,94.62,2.92
2010-08-03,20600.0,344546.51,2.3,0.44,0.4,1.0,344546.51,5100.0,20600.0,85300.35,,,,,,,,,,,,,,,,,8600.0,0.1,0.16,,,100.0,51.0,0.0,0.0,,0.0,100.0,7.62,0.8592,92.38,2.06
2010-08-04,20600.0,346910.15,2.04,0.44,0.39,1.0,346910.15,5100.0,20600.0,85885.52,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.0,0.0,0.0,,0.0,100.0,7.62,0.8592,92.38,2.06
2010-08-05,20600.0,345273.78,2.07,0.44,0.39,1.0,345273.78,5100.0,20600.0,85480.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.0,0.0,0.0,,0.0,100.0,7.62,0.8592,92.38,2.06
2010-08-06,20600.0,339819.22,2.07,0.44,0.39,1.0,339819.22,5100.0,20600.0,84130.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.0,0.0,0.0,,0.0,100.0,7.62,0.8592,92.38,2.06
2010-08-16,20600.0,338182.85,1.98,0.44,0.39,1.0,338182.85,5100.0,20600.0,83724.88,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.0,0.0,0.0,,0.0,100.0,7.62,0.8592,92.38,2.06
2010-08-17,20600.0,344546.51,1.67,0.44,0.38,1.0,344546.51,5100.0,20600.0,85300.35,,,,,,,,,,,,,,,,,,0.09,,,,100.0,51.0,0.0,0.0,,0.0,100.0,7.62,0.8592,92.38,2.06
2010-08-27,22200.0,359746.91,1.64,0.47,0.4,1.0,359746.91,5100.0,22200.0,82644.56,,,,,,,,,,,,,,,,,1200.0,0.09,0.02,,,100.0,51.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.22
2010-08-30,22200.0,361118.49,1.64,0.47,0.41,1.0,361118.49,5100.0,22200.0,82959.65,,,,,,,,,,,,,,,,,,0.09,,,,100.0,51.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.22
2010-08-31,22200.0,358571.26,1.64,0.47,0.41,1.0,358571.26,5100.0,22200.0,82374.48,,,,,,,,,,,,,,,,,,0.09,,,,100.0,51.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.22
2010-09-01,22200.0,368172.35,1.67,0.47,0.41,1.0,368172.35,5100.0,22200.0,84580.14,,,,,,,,,,,,,,,,,,0.09,,,,100.0,51.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.22
2010-09-02,22200.0,369348.0,1.63,0.47,0.42,1.0,369348.0,5100.0,22200.0,84850.22,,,,,,,,,,,,,,,,,,0.1,,,,100.0,51.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.22
2010-09-03,22200.0,370915.52,1.83,0.47,0.42,1.0,370915.52,0.0,22200.0,0.0,,,,,,,,0.1,,5100.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.22
2010-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,22200.0,0.0,0.42,,,0.0,0.0,10000.0,167961.68,,0.19,0.0,,0.0,,0.0
2010-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,167785.16,,0.19,0.0,,0.0,,0.0
2010-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,168138.2,,0.19,0.0,,0.0,,0.0
2010-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,168667.77,,0.19,0.0,,0.0,,0.0
2010-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,168402.99,,0.19,0.0,,0.0,,0.0
2010-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,169640.59,,0.19,0.0,,0.0,,0.0
2010-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,169905.79,,0.19,0.0,,0.0,,0.0
2010-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,167960.98,,0.19,0.0,,0.0,,0.0
2010-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,168049.38,,0.19,0.0,,0.0,,0.0
2010-09-17,1800.0,30232.98,0.18,0.04,0.03,0.0,30232.98,0.0,1800.0,0.0,,,,,,1800.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.18
2010-09-20,2150.0,36225.65,0.21,0.05,0.04,0.0,36225.65,0.0,2150.0,0.0,,,,,,350.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.34,0.7266,83.66,0.215
2010-09-21,1800.0,30026.12,0.18,0.04,0.03,0.0,30026.12,0.0,1800.0,0.0,,,,,,,,,,,,,,,,,350.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.18
2010-12-08,15300.0,251975.94,0.96,0.32,0.29,,251975.94,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-09,15300.0,252787.46,0.96,0.32,0.28,,252787.46,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-10,15300.0,254816.25,0.68,0.32,0.29,,254816.25,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-13,15300.0,254139.99,0.74,0.32,0.29,,254139.99,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-14,15300.0,256168.78,0.75,0.32,0.29,,256168.78,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-15,15300.0,255627.77,0.7,0.32,0.29,,255627.77,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-16,15300.0,256439.29,0.67,0.32,0.29,,256439.29,0.0,15300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-17,14300.0,240437.03,0.62,0.3,0.27,,240437.03,0.0,14300.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-20,10050.0,168267.73,0.42,0.21,0.19,,168267.73,0.0,10050.0,0.0,,,,,,10050.0,,,,,,,,,0.19,,14300.0,0.0,0.27,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-21,10050.0,170666.48,0.43,0.21,0.19,,170666.48,0.0,10050.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2010-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10050.0,0.0,0.19,,,0.0,0.0,91900.0,1557372.21,,1.76,0.0,,0.0,,0.0
2010-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1430491.83,,1.62,0.0,,0.0,,0.0
2010-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1430491.83,,1.62,0.0,,0.0,,0.0
2010-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1421485.59,,1.61,0.0,,0.0,,0.0
2010-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1428240.27,,1.62,0.0,,0.0,,0.0
2010-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1433493.92,,1.62,0.0,,0.0,,0.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1430491.83,,1.62,0.0,,0.0,,0.0
2010-12-31,2000.0,33698.28,0.09,0.04,0.04,0.0,33698.28,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.04,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0236
2011-01-03,2000.0,33751.32,0.09,0.04,0.04,,33751.32,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0236
2011-01-04,2530.0,42538.86,0.12,0.05,0.05,,42538.86,0.0,2530.0,0.0,,,,,,530.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.04,0.6677,78.96,0.0298
2011-01-05,2530.0,42919.07,0.12,0.05,0.05,,42919.07,0.0,2530.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.04,0.6677,78.96,0.0298
2011-01-06,2530.0,43612.39,0.12,0.05,0.05,,43612.39,0.0,2530.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.96,0.6687,79.04,0.0298
2011-01-07,2000.0,34653.0,0.1,0.04,0.04,,34653.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,530.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0236
2011-01-10,2000.0,34741.4,0.1,0.04,0.04,,34741.4,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0236
2011-01-11,2000.0,34918.2,0.1,0.04,0.04,,34918.2,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0236
2011-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.04,,,0.0,0.0,84900.0,1495036.59,,1.7,0.0,,0.0,,0.0
2011-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1486030.34,,1.68,0.0,,0.0,,0.0
2011-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1476273.58,,1.67,0.0,,0.0,,0.0
2011-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1475523.06,,1.67,0.0,,0.0,,0.0
2011-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1493535.55,,1.69,0.0,,0.0,,0.0
2011-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1486030.34,,1.68,0.0,,0.0,,0.0
2011-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1469518.89,,1.66,0.0,,0.0,,0.0
2011-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1462764.21,,1.66,0.0,,0.0,,0.0
2011-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1474022.02,,1.67,0.0,,0.0,,0.0
2011-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1473271.5,,1.67,0.0,,0.0,,0.0
2011-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1462013.69,,1.66,0.0,,0.0,,0.0
2011-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1459762.13,,1.66,0.0,,0.0,,0.0
2011-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1449254.84,,1.64,0.0,,0.0,,0.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1454508.49,,1.64,0.0,,0.0,,0.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1444001.2,,1.63,0.0,,0.0,,0.0
2011-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1449254.84,,1.64,0.0,,0.0,,0.0
2011-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,84900.0,1447753.8,,1.64,0.0,,0.0,,0.0
2011-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,61100.0,1046226.29,,1.18,0.0,,0.0,,0.0
2011-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,61100.0,1057568.96,,1.19,0.0,,0.0,,0.0
2011-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,61100.0,1047846.67,,1.18,0.0,,0.0,,0.0
2011-02-09,3526.0,60313.99,0.29,0.08,0.07,,60313.99,0.0,3526.0,0.0,,,,,,3526.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0577
2011-02-10,3526.0,60251.65,0.29,0.08,0.07,,60251.65,0.0,3526.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0577
2011-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3526.0,0.0,0.07,,,0.0,0.0,55000.0,951012.74,,1.08,0.0,,0.0,,0.0
2011-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,959764.39,,1.09,0.0,,0.0,,0.0
2011-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,956847.18,,1.08,0.0,,0.0,,0.0
2011-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,957333.38,,1.08,0.0,,0.0,,0.0
2011-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,956847.18,,1.08,0.0,,0.0,,0.0
2011-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,953443.76,,1.08,0.0,,0.0,,0.0
2011-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,940316.28,,1.06,0.0,,0.0,,0.0
2011-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,940802.48,,1.06,0.0,,0.0,,0.0
2011-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,914547.53,,1.03,0.0,,0.0,,0.0
2011-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,926702.6,,1.05,0.0,,0.0,,0.0
2011-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,933995.64,,1.06,0.0,,0.0,,0.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,931564.63,,1.05,0.0,,0.0,,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,929133.62,,1.05,0.0,,0.0,,0.0
2011-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,917464.75,,1.04,0.0,,0.0,,0.0
2011-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,918437.15,,1.04,0.0,,0.0,,0.0
2011-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,55000.0,915033.73,,1.04,0.0,,0.0,,0.0
2011-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,67200.0,1111470.29,,1.26,0.0,,0.0,,0.0
2011-03-08,5300.0,87848.01,0.36,0.12,0.1,,87848.01,0.0,5300.0,0.0,,,,,,5300.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0964
2011-03-09,5300.0,88503.94,0.36,0.12,0.1,,88503.94,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0955
2011-03-10,5300.0,87754.31,0.37,0.12,0.1,,87754.31,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0955
2011-03-11,5300.0,86676.71,0.38,0.12,0.1,,86676.71,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0955
2011-03-14,5300.0,87285.78,0.71,0.12,0.1,,87285.78,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0786
2011-03-15,5300.0,89487.84,0.62,0.12,0.1,,89487.84,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0786
2011-03-16,5300.0,89066.17,0.38,0.12,0.1,,89066.17,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0786
2011-03-17,5300.0,89394.14,0.3,0.12,0.1,,89394.14,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1934
2011-03-18,5300.0,88550.8,0.28,0.12,0.1,,88550.8,0.0,5300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,10.6
2011-03-21,40300.0,679020.27,1.98,0.9,0.76,,679020.27,0.0,40300.0,0.0,,,,,,35000.0,,,,,,,,,0.66,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.15,0.7716,86.85,80.6
2011-03-22,60400.0,1009678.86,2.91,1.35,1.15,,1008007.21,100.0,60300.0,1671.65,,,,,,20000.0,,,,,,,,,0.38,100.0,,0.0,,,,100.0,16.67,0.0,0.0,,0.0,100.0,33.22,0.4543,57.98,100.6667
2011-03-23,60300.0,1011738.59,2.87,1.28,1.14,,1011738.59,0.0,60300.0,0.0,,,,,,,,0.0,,100.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.22,0.4542,57.98,120.6
2011-03-24,115300.0,1956975.25,5.33,2.44,2.19,,1956975.25,0.0,115300.0,0.0,,,,1.05,,,,,55000.0,,,,1.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.33,0.5175,65.07,230.6
2011-03-25,115300.0,1986533.73,5.22,2.44,2.21,,1986533.73,0.0,115300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.3,0.5177,65.1,230.6
2011-03-28,120300.0,2103520.32,5.38,2.35,2.34,,2103520.32,0.0,120300.0,0.0,,,,,,5000.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.09,0.4768,62.33,240.6
2011-03-29,65300.0,1140656.6,2.87,1.28,1.29,,1140656.6,0.0,65300.0,0.0,,,,,,,,,,,,,,,,,55000.0,0.0,1.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.12,0.7219,84.23,130.6
2011-03-30,65300.0,1168942.11,2.78,1.28,1.29,,1168942.11,0.0,65300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.12,0.7223,84.25,130.6
2011-03-31,83300.0,1487480.11,3.39,1.63,1.68,,1487480.11,0.0,83300.0,0.0,,,,,,18000.0,,,,,,,,,0.36,,,0.0,,,,0.0,0.0,500.0,8928.45,,0.01,0.0,21.65,0.4903,66.02,166.6
2011-04-01,83300.0,1492634.75,3.37,1.12,1.69,,1492634.75,0.0,83300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.7,0.4897,65.95,10.9318
2011-04-04,95300.0,1709345.07,3.84,0.97,1.94,,1709345.07,0.0,95300.0,0.0,,,,0.35,,,,,17000.0,,,,0.35,,,,5000.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.39,0.5359,68.06,12.5066
2011-04-05,105300.0,1874746.86,4.19,1.06,2.14,,1874746.86,0.0,105300.0,0.0,,,,0.2,,,,,10000.0,,,,0.2,,,,,0.0,,,,0.0,0.0,7620.0,135665.44,,0.15,0.0,23.73,0.5663,71.23,13.8189
2011-04-06,110300.0,1922813.75,4.34,1.11,2.22,,1922813.75,0.0,110300.0,0.0,,,,0.1,,,,,5000.0,,,,0.1,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.26,0.5382,67.94,14.4751
