,IDIP FP Equity_DX_SI_QTY,IDIP FP Equity_DX_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IDIP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IDIP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IDIP FP Equity_DX_SI_MV,IDIP FP Equity_DX_DSS,IDIP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SUPPLY_SI_QTY,IDIP FP Equity_DX_BROKER_SI_QTY,IDIP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IDIP FP Equity_DX_BROKER_SI_MV_NEW_x,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_x,IDIP FP Equity_DX_BROKER_SI_MV_INC_x,IDIP FP Equity_DX_BROKER_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_NEW,IDIP FP Equity_DX_SUPPLY_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_QTY_INC,IDIP FP Equity_DX_SUPPLY_SI_QTY_DEC,IDIP FP Equity_DX_BROKER_SI_MV_NEW_y,IDIP FP Equity_DX_BROKER_SI_MV_INC_y,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_y,IDIP FP Equity_DX_BROKER_SI_MV_ADD,IDIP FP Equity_DX_SUPPLY_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_DEC,IDIP FP Equity_DX_SUPPLY_SI_MV,IDIP FP Equity_DX_BROKER_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_MV_RMV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IDIP FP Equity_DX_UTILIZATION_QUANTITY,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IDIP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_MV,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IDIP FP Equity_DX_BROKER_SI_CON_RATIO,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IDIP FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-17,610.0,41846.0,0.04,0.76,0.01,0.04,0.0,28126.0,410.0,410.0,28126.0,,,,,,0.01,,200.0,,,,,,200.0,0.03,0.01,,100.0,15.26,0.0,0.0,0.0,100.0,32.79,0.5378,65.57,0.227
2024-10-18,610.0,41846.0,0.04,0.78,0.01,0.04,0.0,28126.0,410.0,410.0,28126.0,,,,,,,,,,,,,,,0.03,,,100.0,15.26,0.0,0.0,0.0,100.0,32.79,0.5378,65.57,0.227
2024-10-21,600.0,41160.0,0.03,0.79,0.01,0.04,0.0,27440.0,400.0,400.0,27440.0,,,,,,0.0,,10.0,,,,,,10.0,0.03,0.0,,100.0,14.89,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2233
2024-10-22,600.0,41040.0,0.03,0.82,0.01,0.04,0.0,27360.0,400.0,400.0,27360.0,,,,,,,,,,,,,,,0.03,,,100.0,14.89,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2233
2024-10-23,400.0,27280.0,0.02,0.53,0.01,0.03,0.0,13640.0,200.0,200.0,13640.0,,,,,,0.01,,200.0,,,,,,200.0,0.01,0.01,,100.0,8.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1608
2024-10-24,400.0,27200.0,0.02,0.55,0.01,0.03,0.0,13600.0,200.0,200.0,13600.0,,,,,,,,,,,,,,,0.01,,,100.0,8.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1645
2024-10-25,400.0,27200.0,0.02,0.54,0.01,0.03,0.0,13600.0,200.0,200.0,13600.0,,,,,,,,,,,,,,,0.01,,,100.0,8.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1645
2024-10-28,400.0,27280.0,0.02,0.55,0.01,0.03,0.0,13640.0,200.0,200.0,13640.0,,,,,,,,,,,,,,,0.01,,,100.0,8.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1645
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,200.0,,,,,,200.0,0.0,0.01,,0.0,0.0,2431.0,166280.4,0.17,0.0,,0.0,,0.0
2024-10-30,1325.0,90630.0,0.08,1.81,0.02,0.09,0.0,49590.0,725.0,725.0,49590.0,,,,725.0,,,,,,,,0.05,725.0,,0.05,,,100.0,24.53,0.0,0.0,0.0,100.0,9.41,0.8295,90.59,0.4482
2024-10-31,1325.0,90365.0,0.08,1.8,0.02,0.09,0.0,49445.0,725.0,725.0,49445.0,,,,,,,,,,,,,,,0.05,,,100.0,25.61,0.0,0.0,0.0,100.0,9.43,0.8291,90.57,0.468
2024-11-01,1289.0,87909.8,0.07,1.76,0.02,0.09,0.0,46989.8,689.0,689.0,46989.8,,,,,,0.0,,36.0,,,,,,36.0,0.05,0.0,,100.0,24.34,0.0,0.0,0.0,100.0,6.9,0.8714,93.1,0.4553
2024-11-04,1289.0,87652.0,0.07,1.76,0.02,0.09,0.0,46852.0,689.0,689.0,46852.0,,,,,,,,,,,,,,,0.05,,,100.0,24.34,0.0,0.0,0.0,100.0,6.9,0.8714,93.1,0.4553
2024-11-05,1221.0,83516.4,0.07,1.68,0.02,0.08,0.0,42476.4,621.0,621.0,42476.4,,,,,,0.0,,68.0,,,,,,68.0,0.04,0.0,,100.0,21.94,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.4313
2024-11-06,1221.0,83028.0,0.07,1.73,0.02,0.08,0.0,42228.0,621.0,621.0,42228.0,,,,,,,,,,,,,,,0.04,,,100.0,21.94,0.0,0.0,0.0,100.0,1.72,0.9662,98.28,0.4313
2024-11-07,1210.0,82280.0,0.07,1.77,0.02,0.08,0.0,41480.0,610.0,610.0,41480.0,,,,,,0.0,,11.0,,,,,,11.0,0.04,0.0,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-08,1210.0,82522.0,0.07,1.85,0.02,0.08,0.0,41602.0,610.0,610.0,41602.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-11,1210.0,82764.0,0.07,1.86,0.02,0.08,0.0,41724.0,610.0,610.0,41724.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-12,1210.0,82280.0,0.07,1.85,0.02,0.08,0.0,41480.0,610.0,610.0,41480.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-13,1210.0,82522.0,0.07,1.83,0.02,0.08,0.0,41602.0,610.0,610.0,41602.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-14,1210.0,82522.0,0.07,2.04,0.02,0.08,0.0,41602.0,610.0,610.0,41602.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-15,1210.0,82764.0,0.07,2.34,0.02,0.08,0.0,41724.0,610.0,610.0,41724.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-18,1210.0,82280.0,0.07,2.33,0.02,0.08,0.0,41480.0,610.0,610.0,41480.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-19,1210.0,82764.0,0.07,2.53,0.02,0.08,0.0,41724.0,610.0,610.0,41724.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-20,1210.0,82280.0,0.07,2.61,0.02,0.08,0.0,41480.0,610.0,610.0,41480.0,,,,,,,,,,,,,,,0.04,,,100.0,21.55,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4274
2024-11-21,1210.0,82522.0,0.07,2.84,0.02,0.08,0.0,41602.0,610.0,610.0,41602.0,,,,,,,,,,,,,,,0.04,,,100.0,21.69,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4301
2024-11-22,1210.0,82522.0,0.07,2.87,0.02,0.08,0.0,41602.0,610.0,610.0,41602.0,,,,,,,,,,,,,,,0.04,,,100.0,21.69,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4301
2024-11-25,1210.0,82522.0,0.07,2.84,0.02,0.08,0.0,41602.0,610.0,610.0,41602.0,,,,,,,,,,,,,,,0.04,,,100.0,23.08,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4578
2024-11-26,1210.0,81796.0,0.07,3.06,0.02,0.08,0.0,41236.0,610.0,610.0,41236.0,,,,,,,,,,,,,,,0.04,,,100.0,23.08,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.4578
2024-11-27,1210.0,81796.0,0.07,3.18,0.02,0.08,0.0,41236.0,610.0,610.0,41236.0,,,,,,,,,,,,,,,0.04,,,100.0,56.53,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,1.1214
2024-11-28,1210.0,79981.01,0.07,3.45,0.02,0.08,0.0,40321.01,610.0,610.0,40321.01,,,,,,,,,,,,,,,0.04,,,100.0,56.53,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,1.1214
2024-11-29,1210.0,81796.0,0.07,3.25,0.02,0.08,0.0,41236.0,610.0,610.0,41236.0,,,,,,,,,,,,,,,0.04,,,100.0,56.53,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,1.1214
2024-12-02,1210.0,81070.0,0.07,3.04,0.02,0.08,0.0,40870.0,610.0,610.0,40870.0,,,,,,,,,,,,,,,0.04,,,100.0,56.53,0.0,0.0,0.0,100.0,0.82,0.9837,99.18,1.1214
2024-12-03,268.0,17902.4,0.02,0.67,0.0,0.02,0.0,16566.4,20.0,248.0,1336.0,,,0.01,,,0.04,218.0,590.0,,0.01,,,,580.0,0.0,0.04,,100.0,5.26,0.0,0.0,0.0,100.0,15.09,0.7437,84.91,0.7053
2024-12-04,228.0,14956.8,0.01,0.58,0.0,0.02,0.0,14956.8,0.0,228.0,0.0,,,,,,0.0,,20.0,,,,,,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1188
2024-12-05,228.0,15048.0,0.01,0.41,0.0,0.01,0.0,15048.0,0.0,228.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1188
2024-12-06,228.0,15367.2,0.01,0.42,0.0,0.02,0.0,15367.2,0.0,228.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1188
2024-12-09,228.0,15412.8,0.01,0.4,0.0,0.02,0.0,15412.8,0.0,228.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1188
2024-12-10,1200.0,81360.0,0.07,2.26,0.02,0.08,0.0,40680.0,600.0,600.0,40680.0,,,,600.0,,,,,,,,0.04,600.0,228.0,0.04,0.02,,100.0,23.81,0.0,0.0,0.0,100.0,16.69,0.7219,83.31,0.4762
2024-12-11,1200.0,81840.0,0.07,2.24,0.02,0.08,0.0,40920.0,600.0,600.0,40920.0,,,,,,,,,,,,,,,0.04,,,100.0,23.81,0.0,0.0,0.0,100.0,16.71,0.7217,83.29,0.4762
2024-12-12,1200.0,81840.0,0.07,2.26,0.02,0.08,0.0,40920.0,600.0,600.0,40920.0,,,,,,,,,,,,,,,0.04,,,100.0,23.81,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.4762
2024-12-13,2532.0,172682.4,0.15,4.85,0.04,0.17,0.0,131762.4,1932.0,1932.0,131762.4,,,,1332.0,,,,,,,,0.09,1332.0,,0.13,,,100.0,50.16,0.0,0.0,0.0,100.0,39.49,0.439,52.61,0.6573
2024-12-16,2432.0,164889.6,0.14,4.52,0.03,0.17,0.0,124209.6,1932.0,1832.0,130989.6,,,,,,,,,,,,,,100.0,0.13,0.01,,100.0,76.67,0.0,0.0,0.0,100.0,41.12,0.4707,54.77,0.9651
2024-12-17,1000.0,67600.0,0.06,1.85,0.01,0.07,0.0,33800.0,500.0,500.0,33800.0,,,,,,0.1,,1432.0,,,,,,1332.0,0.03,0.09,,100.0,20.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.4132
2024-12-18,1000.0,67600.0,0.06,1.83,0.01,0.07,0.0,33800.0,500.0,500.0,33800.0,,,,,,,,,,,,,,,0.03,,,100.0,20.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.4102
2024-12-19,1000.0,67800.0,0.06,1.88,0.01,0.07,0.0,33900.0,500.0,500.0,33900.0,,,,,,,,,,,,,,,0.03,,,100.0,20.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.4102
2024-12-20,1000.0,67200.0,0.06,1.86,0.01,0.07,0.0,33600.0,500.0,500.0,33600.0,,,,,,,,,,,,,,,0.03,,,100.0,20.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.411
2024-12-23,1000.0,68000.0,0.06,1.87,0.01,0.07,0.0,34000.0,500.0,500.0,34000.0,,,,,,,,,,,,,,,0.03,,,100.0,20.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.411
2024-12-24,1000.0,68000.0,0.06,1.83,0.01,0.07,0.0,34000.0,500.0,500.0,34000.0,,,,,,,,,,,,,,,0.03,,,100.0,20.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.411
2024-12-25,1000.0,68000.0,0.06,1.83,0.01,0.07,0.0,34000.0,500.0,500.0,34000.0,,,,,,,,,,,,,,,0.03,,,100.0,20.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.411
2024-12-26,1000.0,68000.0,0.06,1.83,0.01,0.07,0.0,34000.0,500.0,500.0,34000.0,,,,,,,,,,,,,,,0.03,,,100.0,20.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.4117
2024-12-27,1000.0,68600.0,0.06,1.83,0.01,0.07,0.0,34300.0,500.0,500.0,34300.0,,,,,,,,,,,,,,,0.03,,,100.0,20.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.411
2024-12-30,1000.0,67800.0,0.06,1.81,0.01,0.07,0.0,33900.0,500.0,500.0,33900.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2024-12-31,1000.0,68200.0,0.06,1.79,0.01,0.07,0.0,34100.0,500.0,500.0,34100.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2025-01-01,1000.0,68200.0,0.06,1.83,0.01,0.07,0.0,34100.0,500.0,500.0,34100.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2025-01-02,1000.0,68200.0,0.06,1.83,0.01,0.07,0.0,34100.0,500.0,500.0,34100.0,,,,,,,,,,,,,,,0.03,,,100.0,19.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.3915
2025-01-03,1000.0,68200.0,0.06,1.82,0.01,0.07,0.0,34100.0,500.0,500.0,34100.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2025-01-06,1000.0,68400.0,0.06,1.82,0.01,0.07,0.0,34200.0,500.0,500.0,34200.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2025-01-07,1000.0,67800.0,0.06,1.79,0.01,0.07,0.0,33900.0,500.0,500.0,33900.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2025-01-08,1000.0,68200.0,0.06,1.76,0.01,0.07,0.0,34100.0,500.0,500.0,34100.0,,,,,,,,,,,,,,,0.03,,,100.0,19.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3909
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,500.0,,,,,,500.0,0.0,0.03,,0.0,0.0,2158.0,147607.2,0.15,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2158.0,147607.2,0.15,0.0,,0.0,,0.0
2025-01-13,2406.0,165051.6,0.14,4.24,0.03,0.16,0.0,130751.6,1906.0,1906.0,130751.6,,,,1906.0,,,,,,,,0.13,1906.0,,0.13,,,100.0,74.51,0.0,0.0,0.0,100.0,41.56,0.5142,58.44,0.9406
2025-01-14,1001.0,68268.2,0.06,1.78,0.01,0.07,0.0,34168.2,501.0,501.0,34168.2,,,,,,0.1,,1405.0,,,,,,1405.0,0.03,0.1,,100.0,19.98,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.3993
2025-01-15,1001.0,68468.4,0.06,1.87,0.01,0.07,0.0,34268.4,501.0,501.0,34268.4,,,,,,,,,,,,,,,0.03,,,100.0,21.97,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.439
2025-01-16,1000.0,68600.0,0.06,1.92,0.01,0.07,0.0,34300.0,500.0,500.0,34300.0,,,,,,0.0,,1.0,,,,,,1.0,0.03,0.0,,100.0,21.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.4386
2025-01-17,1000.0,68400.0,0.06,1.9,0.01,0.07,0.0,34200.0,500.0,500.0,34200.0,,,,,,,,,,,,,,,0.03,,,100.0,21.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.4386
2025-01-20,1000.0,68800.0,0.06,1.9,0.01,0.07,0.0,34400.0,500.0,500.0,34400.0,,,,,,,,,,,,,,,0.03,,,100.0,22.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.4409
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,500.0,,,,,,500.0,0.0,0.03,,0.0,0.0,1868.0,128144.8,0.13,0.0,,0.0,,0.0
2025-01-22,1000.0,69400.0,0.06,2.34,0.01,0.07,0.0,34700.0,500.0,500.0,34700.0,,,,500.0,,,,,,,,0.03,500.0,,0.03,,,100.0,22.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.4409
2025-01-23,2396.0,165324.0,0.14,5.42,0.03,0.17,0.0,130824.0,1896.0,1896.0,130824.0,,,,1396.0,,,,,,,,0.1,1396.0,,0.13,,,100.0,51.75,0.0,0.0,0.0,100.0,42.02,0.5127,57.98,0.6539
2025-01-24,1739.0,119295.4,0.1,3.86,0.02,0.12,0.0,84995.4,893.0,1239.0,61259.8,,,,346.0,,0.07,,1003.0,,,,0.02,,1003.0,0.06,0.07,,100.0,39.37,0.0,0.0,0.0,100.0,22.42,0.4178,57.04,0.7668
2025-01-27,1760.0,120384.0,0.1,3.87,0.02,0.12,0.0,86184.0,914.0,1260.0,62517.6,,200.0,0.0,20.0,,0.01,1.0,179.0,,0.0,200.0,0.0,,,0.06,,,100.0,37.03,0.0,0.0,0.0,100.0,22.17,0.4077,56.27,0.7131
2025-01-28,1434.0,98372.4,0.08,2.89,0.02,0.1,0.0,62700.4,914.0,914.0,62700.4,,,,,,,,,,,,,,346.0,0.06,0.02,,100.0,37.03,0.0,0.0,0.0,100.0,27.47,0.5624,69.72,0.581
2025-01-29,1200.0,83760.0,0.07,2.24,0.02,0.08,0.0,48860.0,700.0,700.0,48860.0,,,,,,0.01,,214.0,,,,,,214.0,0.05,0.01,,100.0,28.36,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.4862
2025-01-30,1200.0,83760.0,0.07,2.28,0.02,0.08,0.0,48860.0,700.0,700.0,48860.0,,,,,,,,,,,,,,,0.05,,,100.0,28.36,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.4862
2025-01-31,1200.0,84000.0,0.07,2.21,0.02,0.08,0.0,49000.0,700.0,700.0,49000.0,,,,,,,,,,,,,,,0.05,,,100.0,28.36,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.4862
2025-02-03,1200.0,85920.0,0.07,2.18,0.02,0.08,0.0,50120.0,700.0,700.0,50120.0,,,,,,,,,,,,,,,0.05,,,100.0,28.36,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.4862
2025-02-04,1200.0,86400.0,0.07,1.93,0.02,0.09,0.0,50400.0,700.0,700.0,50400.0,,,,,,,,,,,,,,,0.05,,,100.0,28.36,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.4862
2025-02-05,1480.0,110112.0,0.09,2.37,0.02,0.11,0.0,65472.0,880.0,880.0,65472.0,,180.0,,180.0,,,,,,,180.0,0.01,,,0.06,,,100.0,33.23,0.0,0.0,0.0,100.0,13.71,0.4944,67.42,0.5589
2025-02-06,1480.0,109224.0,0.09,2.12,0.02,0.11,0.0,64944.0,880.0,880.0,64944.0,,,,,,,,,,,,,,,0.07,,,100.0,33.23,0.0,0.0,0.0,100.0,13.52,0.4964,67.6,0.5589
2025-02-07,1480.0,109816.0,0.09,2.08,0.02,0.11,0.0,65296.0,880.0,880.0,65296.0,,,,,,,,,,,,,,,0.06,,,100.0,33.23,0.0,0.0,0.0,100.0,13.55,0.4957,67.54,0.5589
2025-02-10,1480.0,110112.0,0.09,2.06,0.02,0.11,0.0,65472.0,880.0,880.0,65472.0,,,,,,,,,,,,,,,0.07,,,100.0,33.23,0.0,0.0,0.0,100.0,13.53,0.4959,67.56,0.5589
2025-02-11,1380.0,102396.0,0.08,1.91,0.02,0.1,0.0,57876.0,880.0,780.0,65296.0,,,,,,,,,,,,,,100.0,0.07,0.01,,100.0,33.23,0.0,0.0,0.0,100.0,14.49,0.5547,72.46,0.5211
2025-02-12,280.0,20832.0,0.02,0.39,0.0,0.02,0.0,20832.0,280.0,280.0,20832.0,,,,,,0.04,,600.0,,,,,,500.0,0.02,0.04,,100.0,13.67,0.0,0.0,0.0,100.0,28.57,0.5918,71.43,0.1367
2025-02-13,322.0,23828.0,0.02,0.43,0.0,0.02,0.0,22274.0,301.0,301.0,22274.0,,21.0,,21.0,,,,,,,21.0,0.0,,,0.02,,,100.0,14.55,0.0,0.0,0.0,100.0,24.84,0.4645,62.11,0.1556
2025-02-14,586.0,43012.4,0.03,0.79,0.01,0.04,0.0,35672.4,486.0,486.0,35672.4,,100.0,0.01,100.0,,,85.0,,,0.01,100.0,0.01,85.0,,0.04,,,100.0,21.56,0.0,0.0,0.0,100.0,34.04,0.2842,34.18,0.26
2025-02-17,306.0,22582.8,0.02,0.41,0.0,0.02,0.0,15202.8,206.0,206.0,15202.8,,,,,,0.02,,280.0,,,,,,280.0,0.02,0.02,,100.0,10.68,0.0,0.0,0.0,100.0,34.58,0.5476,65.42,0.1586
2025-02-18,306.0,22705.2,0.02,0.42,0.0,0.02,0.0,15285.2,206.0,206.0,15285.2,,,,,,,,,,,,,,,0.02,,,100.0,10.26,0.0,0.0,0.0,100.0,34.58,0.5476,65.42,0.1524
2025-02-19,242.0,17908.0,0.01,0.33,0.0,0.02,0.0,8954.0,121.0,121.0,8954.0,,,,,,0.01,,85.0,,,,,,85.0,0.01,0.01,,100.0,6.27,0.0,0.0,0.0,100.0,17.37,0.7129,82.63,0.1255
2025-02-20,239.0,17733.8,0.01,0.33,0.0,0.02,0.0,10313.8,139.0,139.0,10313.8,,,0.0,,,,18.0,,,0.0,,,18.0,,0.01,,,100.0,7.21,0.0,0.0,0.0,100.0,16.61,0.7229,83.39,0.1239
2025-02-21,339.0,25153.8,0.02,0.47,0.0,0.03,0.0,17733.8,239.0,239.0,17733.8,,100.0,0.01,,,,100.0,,,0.01,100.0,,,,0.02,,,100.0,12.39,0.0,0.0,0.0,100.0,41.0,0.5162,59.0,0.1757
2025-02-24,221.0,16442.4,0.01,0.31,0.0,0.02,0.0,9002.4,221.0,121.0,16442.4,,,,,,0.0,,18.0,,,,,,118.0,0.02,0.01,,100.0,11.46,0.0,0.0,0.0,100.0,45.25,0.5045,54.75,0.1146
2025-02-25,100.0,7480.0,0.01,0.14,0.0,0.01,0.0,7480.0,100.0,100.0,7480.0,,,,,,0.01,,121.0,,,,,,21.0,0.01,0.0,,100.0,5.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0553
2025-02-26,744.0,55651.2,0.04,1.05,0.01,0.06,0.0,31565.6,422.0,422.0,31565.6,,,,322.0,,,,,,,,0.03,322.0,,0.03,,,100.0,19.81,0.0,0.0,0.0,100.0,13.16,0.7715,86.84,0.3493
2025-02-27,744.0,55651.2,0.04,1.06,0.01,0.06,0.0,31565.6,422.0,422.0,31565.6,,,,,,,,,,,,,,,0.03,,,100.0,19.81,0.0,0.0,0.0,100.0,13.16,0.7715,86.84,0.3493
2025-02-28,744.0,55353.6,0.04,1.06,0.01,0.06,0.0,31396.8,422.0,422.0,31396.8,,,,,,,,,,,,,,,0.03,,,100.0,19.81,0.0,0.0,0.0,100.0,13.16,0.7715,86.84,0.3493
2025-03-03,744.0,55651.2,0.04,1.03,0.01,0.06,0.0,31565.6,422.0,422.0,31565.6,,,,,,,,,,,,,,,0.03,,,100.0,19.81,0.0,0.0,0.0,100.0,13.16,0.7715,86.84,0.3493
2025-03-04,422.0,31396.8,0.02,0.6,0.01,0.03,0.0,7440.0,422.0,100.0,31396.8,,,,,,,,,,,,,,322.0,0.03,0.03,,100.0,19.81,0.0,0.0,0.0,100.0,23.7,0.6384,76.3,0.1981
2025-03-05,100.0,7340.0,0.01,0.15,0.0,0.01,0.0,7340.0,100.0,100.0,7340.0,,,,,,0.02,,322.0,,,,,,,0.01,,,100.0,5.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0524
2025-03-06,100.0,7340.0,0.01,0.15,0.0,0.01,0.0,7340.0,100.0,100.0,7340.0,,,,,,,,,,,,,,,0.01,,,100.0,5.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0524
2025-03-07,100.0,7280.0,0.01,0.15,0.0,0.01,0.0,7280.0,100.0,100.0,7280.0,,,,,,,,,,,,,,,0.01,,,100.0,5.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0524
2025-03-10,100.0,7340.0,0.01,0.15,0.0,0.01,0.0,7340.0,100.0,100.0,7340.0,,,,,,,,,,,,,,,0.01,,,100.0,5.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0524
2025-03-11,100.0,7200.0,0.01,0.16,0.0,0.01,0.0,7200.0,100.0,100.0,7200.0,,,,,,,,,,,,,,,0.01,,,100.0,4.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0474
2025-03-12,100.0,7160.0,0.01,0.16,0.0,0.01,0.0,7160.0,100.0,100.0,7160.0,,,,,,,,,,,,,,,0.01,,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2025-03-13,100.0,7200.0,0.01,0.15,0.0,0.01,0.0,7200.0,100.0,100.0,7200.0,,,,,,,,,,,,,,,0.01,,,100.0,5.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0524
2025-03-14,100.0,7180.0,0.01,0.16,0.0,0.01,0.0,7180.0,100.0,100.0,7180.0,,,,,,,,,,,,,,,0.01,,,100.0,5.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0524
