,RNO FP Equity_DX_SI_QTY,RNO FP Equity_DX_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RNO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RNO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RNO FP Equity_DX_SI_MV,RNO FP Equity_DX_DSS,RNO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY,RNO FP Equity_DX_BROKER_SI_QTY,RNO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RNO FP Equity_DX_BROKER_SI_MV_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RNO FP Equity_DX_BROKER_SI_MV_INC_x,RNO FP Equity_DX_SUPPLY_SI_MV_NEW,RNO FP Equity_DX_BROKER_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_NEW,RNO FP Equity_DX_SUPPLY_SI_MV_DEC,RNO FP Equity_DX_BROKER_SI_QTY_INC,RNO FP Equity_DX_SUPPLY_SI_QTY_DEC,RNO FP Equity_DX_BROKER_SI_MV_NEW_y,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RNO FP Equity_DX_BROKER_SI_MV_INC_y,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RNO FP Equity_DX_BROKER_SI_MV_ADD,RNO FP Equity_DX_SUPPLY_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_DEC,RNO FP Equity_DX_SUPPLY_SI_MV,RNO FP Equity_DX_BROKER_SI_MV_DEC,RNO FP Equity_DX_SUPPLY_SI_MV_RMV,RNO FP Equity_DX_BROKER_SI_MV_RMV,RNO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RNO FP Equity_DX_UTILIZATION_QUANTITY,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RNO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RNO FP Equity_DX_ACTIVE_UTILIZATION_MV,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RNO FP Equity_DX_BROKER_SI_CON_RATIO,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RNO FP Equity_DX_DEMAND_SUPPLY_RATIO,RNO FP Equity_PX_LAST
2008-04-14,27007554.0,1383363983.58,14.09,10.71,9.48,1836.85,2.0,933850033.38,11725279.0,18231648.0,600584883.25,,,118929.0,47.49,,1600.0,,59.29,721276.0,880809.0,,,47.49,118929.0,0.11,43077.0,2440153.0,782.36,167.71,,,29.52,29.52,27997112.0,1434050502.5,,1838.73,29.85,12.82,0.1329,29.41,0.6799,65.66
2008-04-15,27485560.0,1388550767.69,14.34,10.92,9.65,1866.09,2.0,919085887.43,12307925.0,18192774.0,621787538.89,,,31841.0,1.96,,,,1.62,30071.0,24653.0,,,1.96,31841.0,,616386.0,68944.0,819.46,4.89,2.69,,31.31,31.31,27001912.0,1364117217.8,40928.0,1759.54,31.77,12.86,0.1316,29.13,0.6992,64.76
2008-04-16,27732002.0,1429990048.94,14.46,11.01,9.73,1860.0,2.0,944441015.82,12315664.0,18315680.0,635052491.56,,,47046.0,20.36,,,,2.94,348338.0,39307.0,,,20.36,47046.0,,,225433.0,809.04,15.97,,,31.32,31.32,27003232.0,1392411303.35,,1766.31,31.41,12.71,0.1272,28.23,0.7053,66.1
2008-04-17,27325734.0,1427799786.17,14.25,10.92,9.59,1865.4,2.0,936192551.25,12241757.0,17917182.0,639645325.79,,,669.0,1.11,,,,4.48,9268.0,74009.0,,,1.11,669.0,,78960.0,407765.0,824.14,26.49,5.71,,30.98,30.98,27276528.0,1425228718.32,79527.0,1815.02,31.23,12.87,0.1239,27.36,0.6915,66.98
2008-04-18,27709180.0,1490634812.67,14.45,11.43,9.72,1917.92,2.0,984632109.17,12334209.0,18303174.0,663527441.89,,,70009.0,43.1,,,,1.39,572792.0,21847.0,,,43.1,70009.0,,44290.0,186800.0,843.75,8.06,,,81.26,31.95,2844737.0,153034626.25,,195.34,81.2,12.77,0.1247,27.73,0.7178,68.96
2008-04-21,27583370.0,1437388349.62,14.39,11.37,9.68,1921.16,2.0,963505229.97,12079083.0,18489590.0,629449308.71,,,46681.0,19.11,,,,24.89,226487.0,364337.0,,,19.11,46681.0,,62530.0,40071.0,832.48,2.44,,,80.65,31.46,2898345.0,151034747.97,,194.06,81.1,12.77,0.1253,27.84,0.7184,66.8
2008-04-22,25372570.0,1290908875.57,13.23,10.42,8.9,1740.08,2.0,765671365.69,12713486.0,15049126.0,646838373.76,,,229201.0,39.09,,,,0.61,642578.0,6709.0,,,39.09,229201.0,,411911.0,1234916.0,853.83,80.98,,195.75,77.22,32.87,3749960.0,190790946.56,,245.42,77.67,13.99,0.1412,30.98,0.656,65.22
2008-04-23,28198774.0,1421062168.55,14.71,11.74,9.9,1916.48,2.0,942464409.42,12761135.0,18701744.0,643090588.84,193.61,,107189.0,63.15,,,2848126.0,4.77,1001291.0,69440.0,193.61,,63.15,107189.0,,9900.0,196800.0,847.33,14.59,,,76.69,32.96,3879038.0,195482050.11,,251.23,77.13,12.51,0.1225,27.87,0.7284,64.6
2008-04-24,27850752.0,1423729313.75,14.53,11.58,9.77,1892.14,2.0,939349294.49,12775272.0,18375392.0,653071387.0,,,185653.0,8.66,,,,14.67,148103.0,222977.0,,,8.66,185653.0,,51461.0,474454.0,850.46,33.43,,,76.15,33.06,4001677.0,204565566.1,,260.33,76.56,12.21,0.1204,27.47,0.7206,65.53
2008-04-25,28237072.0,1485330687.55,14.73,11.8,9.91,1925.33,2.0,967947936.7,13185682.0,18401300.0,693595218.05,,,408267.0,6.69,,,,8.34,93600.0,139377.0,,,6.69,408267.0,,141520.0,67691.0,882.34,4.24,,,77.92,33.8,3737132.0,196581176.8,,250.07,77.92,12.05,0.119,27.34,0.7238,67.43
2008-04-28,28276870.0,1494482960.41,14.75,11.84,9.92,1951.37,2.0,966760668.43,13292560.0,18291922.0,702535479.36,,129847.0,116511.0,15.16,8.76,,,10.38,210621.0,167540.0,,129847.0,15.16,116511.0,,28060.0,320000.0,906.71,24.6,,,78.15,34.22,3716282.0,196412125.0,,251.32,78.3,12.09,0.1169,27.06,0.7279,67.75
2008-04-29,30462446.0,1575774735.78,15.89,13.1,10.69,2110.33,3.0,1052769919.2,13460178.0,20351860.0,696273977.19,,,101516.0,145.81,,16500.0,,1.31,2057875.0,19762.0,,,145.81,101516.0,1.14,85863.0,14438.0,917.87,0.69,,,77.06,34.55,4007736.0,207313921.43,,270.16,77.26,11.16,0.114,26.75,0.7819,66.31
2008-04-30,32343464.0,1666516761.67,16.87,14.24,11.35,2202.99,3.0,1128655742.26,14959234.0,21904752.0,770783679.91,,,772779.0,130.79,,,,11.7,1988944.0,170643.0,,,130.79,772779.0,,932655.0,436051.0,1001.18,30.35,2.43,,77.66,38.23,4304362.0,221784884.31,35735.0,284.56,77.87,9.25,0.1301,30.63,0.8266,66.05
2008-05-01,32439772.0,1671479090.27,16.92,14.69,11.38,2214.09,3.0,1118372879.02,15317965.0,21705184.0,789267514.06,,,160671.0,7.15,,,,0.55,100433.0,8352.0,,,7.15,160671.0,,206412.0,300000.0,1027.48,20.22,,,77.44,39.32,4462741.0,229945459.14,,294.2,77.74,9.27,0.1289,30.49,0.8326,
2008-05-02,34022076.0,1862355645.89,17.74,15.41,11.94,2325.83,3.0,1250819894.33,15828826.0,22850356.0,866463982.65,,,447579.0,75.14,,,,4.67,1145170.0,66430.0,,,75.14,447579.0,,129713.0,,1075.39,,,,76.41,40.52,4887988.0,267566624.94,,342.17,75.86,8.77,0.1222,29.14,0.8709,70.17
2008-05-05,40056672.0,2181750286.73,20.89,18.17,14.06,2797.72,3.0,1547833266.44,17129074.0,28418032.0,932962231.88,,7761.0,1461626.0,390.68,0.54,40000.0,,23.87,5554676.0,418933.0,,7761.0,390.68,1461626.0,2.65,249793.0,27000.0,1204.28,0.66,,,78.07,44.8,4812150.0,262101395.8,,335.91,78.19,7.64,0.1534,35.17,1.0478,69.82
2008-05-06,44671912.0,2411172071.84,23.3,21.22,15.68,3123.32,4.0,1687742812.47,19681888.0,31268900.0,1062332381.63,,39615.0,711494.0,192.64,2.76,196968.0,,5.01,2660034.0,65953.0,,39615.0,192.64,711494.0,13.62,1867659.0,6134.0,1377.68,0.79,,,76.94,47.66,5898498.0,318372171.83,,408.8,77.12,6.87,0.1311,31.62,1.0817,69.19
2008-05-07,47259296.0,2635251836.44,24.65,24.08,16.59,3314.37,4.0,1856634618.65,21539602.0,33295962.0,1201081703.1,,,1184677.0,203.2,,354000.0,,79.03,2931800.0,1130703.0,,,203.2,1184677.0,26.02,1803738.0,1258737.0,1519.24,83.1,,,78.7,52.72,5828652.0,325014699.48,,411.83,78.67,7.43,0.1229,30.13,1.1567,71.48
2008-05-08,46270376.0,2557728893.97,24.13,23.78,16.24,3287.65,4.0,1695824488.39,24330684.0,30678168.0,1344948946.96,,79430.0,2007578.0,114.33,5.66,7764.0,,24.06,1441006.0,347632.0,,79430.0,114.33,2007578.0,0.55,1051706.0,4066563.0,1739.22,282.54,,,85.91,58.04,3989294.0,220519766.91,,284.23,85.95,8.37,0.0953,23.9,1.1037,70.86
2008-05-09,44743200.0,2449924025.36,23.34,23.22,15.7,3168.97,4.0,1504893505.87,26291498.0,27484016.0,1439596913.34,,,2088802.0,150.01,,1420.0,,50.63,2138671.0,718958.0,,,150.01,2088802.0,0.1,590971.0,5334243.0,1860.26,371.31,,,91.27,66.17,2514748.0,137695594.93,,178.23,91.26,9.8,0.0707,14.84,1.126,70.19
2008-05-12,47287264.0,2564654775.44,24.66,24.66,16.6,3314.11,4.0,1617908858.72,26362296.0,29831104.0,1429775855.25,,,595950.0,259.79,,,,49.64,3710228.0,690520.0,,,259.79,595950.0,,165367.0,1363141.0,1818.65,96.3,,,94.31,69.28,1589800.0,86223812.02,,107.76,94.41,9.66,0.0679,14.16,1.2427,65.76
2008-05-13,47907348.0,2659133349.83,24.99,25.11,16.81,3259.78,4.0,1654899982.52,26577486.0,29814928.0,1475203331.59,,,245596.0,5.4,,,,19.59,80825.0,281539.0,,,5.4,245596.0,,251134.0,97000.0,1776.25,13.0,,,94.69,69.96,1491658.0,82795598.17,,98.22,94.76,9.27,0.0689,14.47,1.2611,67.3
2008-05-14,47546176.0,2705357485.46,24.8,24.82,16.69,3261.83,4.0,1715404239.12,26837300.0,30147924.0,1527031121.17,,,124356.0,25.17,,,,19.27,369643.0,291185.0,,,25.17,124356.0,,426644.0,36647.0,1825.32,0.0,,,94.54,70.57,1550028.0,88195943.51,,105.43,94.54,9.49,0.0692,14.47,1.2503,68.99
2008-05-15,46700584.0,2630667366.9,24.36,24.76,16.39,3260.2,4.0,1675893063.0,26198000.0,29751076.0,1475746506.26,,,61271.0,4.03,,,,45.76,27212.0,713463.0,,,4.03,61271.0,,12892.0,424061.0,1814.72,24.02,,,92.91,63.9,1998416.0,112571777.62,,137.24,92.97,9.75,0.0678,13.79,1.139,68.3
2008-05-16,45878868.0,2587406783.54,23.93,24.75,16.1,3179.57,4.0,1659071501.25,26010010.0,29417996.0,1466873077.9,,,241865.0,30.14,,,,56.66,318000.0,799567.0,,,30.14,241865.0,,388236.0,651079.0,1780.74,53.92,1.28,,90.46,63.73,2743116.0,154702093.92,18525.0,186.84,90.5,9.74,0.0706,13.94,1.1242,68.38
2008-05-19,42968336.0,2440627726.19,22.41,23.3,15.08,2992.07,4.0,1544083819.44,24826618.0,27184282.0,1410167064.38,,,25000.0,43.09,,,,81.05,621903.0,1208392.0,,,43.09,25000.0,,,2855618.0,1714.9,200.21,,,84.52,59.57,4545926.0,258211373.06,,311.04,84.65,9.35,0.073,16.31,1.031,68.87
2008-05-20,44336932.0,2448156299.57,23.12,24.71,15.56,3077.9,4.0,1655181703.32,23681816.0,29975896.0,1307640930.72,,,33126.0,208.15,,,,89.17,3005614.0,1293229.0,,,208.15,33126.0,,115300.0,214000.0,1620.73,15.88,,,87.67,61.46,3330896.0,183922379.33,,225.54,87.78,8.74,0.0799,18.94,1.1506,66.95
2008-05-21,42734604.0,2281435595.27,22.29,23.95,15.0,2901.27,3.0,1614002914.51,22560940.0,30232620.0,1204441524.22,,,11202.0,96.49,,,,106.95,1589461.0,1541535.0,,,96.49,11202.0,,409459.0,1332737.0,1503.0,108.12,,,83.33,55.63,4511902.0,240873036.41,,295.56,83.57,9.28,0.0856,20.5,1.0537,64.73
2008-05-22,41421600.0,2226370883.7,21.6,22.98,14.54,2774.18,3.0,1493273008.17,21936576.0,27782324.0,1179069714.7,,,501240.0,6.89,,,,76.87,112000.0,1140444.0,,,6.89,501240.0,,14838.0,2562297.0,1439.05,189.36,,,83.84,55.47,4228342.0,227269287.4,,274.84,83.96,9.59,0.0849,20.23,1.0475,65.17
2008-05-23,36572800.0,1884914511.36,19.07,20.2,12.84,2451.92,3.0,1208339010.28,21151016.0,23445276.0,1090095835.94,,,,,,,,52.44,,785559.0,,,,,,,4337047.0,1384.97,288.1,,,81.99,53.36,4646630.0,239481262.47,,298.93,82.25,10.75,0.0707,13.75,0.9226,62.49
2008-05-26,33567932.0,1718973449.56,17.51,18.87,11.78,2213.36,3.0,1117166631.11,19098402.0,21815912.0,978006210.42,,,138543.0,,,,,158.46,,2347873.0,,,,138543.0,,156716.0,1629364.0,1207.95,112.7,,,78.23,48.64,5313788.0,272112696.38,,328.91,78.6,11.55,0.0708,13.48,0.8548,62.09
2008-05-27,28658146.0,1477948978.91,14.95,16.54,10.06,1855.84,3.0,969922773.39,18157906.0,18807272.0,936433872.3,,,190210.0,2.52,,,,76.59,164914.0,1209162.0,,,2.52,190210.0,,78456.0,3173553.0,1147.5,231.54,,,78.57,45.8,4953018.0,255435501.5,,309.05,78.78,7.38,0.071,16.17,0.7229,62.53
2008-05-28,27690212.0,1454750902.7,14.44,16.06,9.72,1798.71,2.0,902944205.69,16701240.0,17186940.0,877427156.07,,,357077.0,14.34,,,,152.05,235152.0,2442053.0,,,14.34,357077.0,,628310.0,1855486.0,1065.07,119.26,,,74.53,41.51,5707818.0,299869621.36,,359.86,74.75,9.46,0.0768,17.17,0.6882,63.7
2008-05-29,27041552.0,1427363246.25,14.1,15.88,9.49,1776.78,2.0,925183074.08,16507264.0,17527694.0,871320622.79,,833721.0,39250.0,76.46,53.11,,,72.86,1216833.0,1146251.0,,833721.0,76.46,39250.0,,79304.0,876078.0,1065.77,50.39,,,73.18,40.42,6051308.0,319412681.3,,385.74,73.42,8.47,0.0874,21.25,0.6621,64.0
2008-05-30,25886588.0,1409099528.23,13.5,15.18,9.09,1706.79,2.0,881801814.24,15361382.0,16199594.0,836174938.51,,,10651.0,24.85,,,,99.26,387500.0,1567799.0,,,24.85,10651.0,,411266.0,1715600.0,1001.38,114.32,,,69.19,36.76,6840386.0,372346664.05,,443.84,69.29,8.99,0.1002,23.94,0.6195,66.0
2008-06-02,24938644.0,1312249562.54,13.01,14.47,8.75,1664.97,2.0,815033636.56,14639535.0,15489305.0,770319484.87,,,184120.0,,,,,57.15,,941847.0,,,,184120.0,,35880.0,710289.0,964.35,46.85,,,74.69,35.49,4961043.0,261045729.13,,323.97,74.85,8.67,0.102,24.38,0.6045,63.8
2008-06-03,24475200.0,1306636478.52,12.77,14.31,8.59,1613.48,2.0,828340965.54,14147170.0,15516030.0,755262812.55,,,145356.0,22.12,,,,54.05,336725.0,824349.0,,,22.12,145356.0,,186628.0,310000.0,921.2,24.61,,,71.21,34.03,5719800.0,305358049.37,,366.12,71.56,8.57,0.1004,24.16,0.5888,64.73
2008-06-04,23738894.0,1285536114.77,12.38,14.05,8.33,1574.5,2.0,802496321.49,14073520.0,14819012.0,762125574.26,,,166631.0,10.54,,,,22.54,157190.0,343415.0,,,10.54,166631.0,,103134.0,854208.0,925.96,53.55,,,71.78,33.19,5533984.0,299682718.6,,360.04,72.0,8.93,0.0928,21.9,0.5598,65.66
2008-06-05,23009458.0,1230853189.38,12.0,13.52,8.08,1530.84,2.0,771007481.42,14009636.0,14413144.0,749422483.25,,,297913.0,12.61,,,,51.74,190600.0,805349.0,,,12.61,297913.0,,454552.0,596468.0,923.82,39.25,0.71,,70.64,33.03,5823328.0,311509373.3,11000.0,379.38,70.89,9.26,0.0939,22.5,0.5425,64.86
2008-06-06,22219686.0,1122633071.97,11.59,13.17,7.8,1459.09,2.0,693199189.31,13634930.0,13720127.0,688894674.39,,,168930.0,11.19,,,,40.85,197000.0,622243.0,,,11.19,168930.0,,78607.0,890017.0,879.48,59.19,,,74.86,31.76,4578032.0,231301654.21,,289.22,75.25,9.57,0.0989,23.52,0.5176,61.26
2008-06-09,23070712.0,1144700170.73,12.03,13.41,8.1,1473.85,2.0,738102169.07,13409499.0,14875985.0,665339491.68,,,236012.0,91.31,,,,44.52,1421592.0,651656.0,,,91.31,236012.0,,329298.0,265734.0,835.03,20.46,8.91,,31.72,31.72,28858808.0,1431888293.9,139085.0,1749.95,32.3,9.09,0.1173,28.15,0.5458,60.16
2008-06-10,22306008.0,1095167780.28,11.63,12.94,7.83,1411.07,2.0,710671282.21,12940622.0,14474713.0,635351348.89,,,144815.0,6.71,,40000.0,,34.61,120000.0,545707.0,,,6.71,144815.0,2.42,124273.0,561272.0,796.53,40.31,11.87,,30.8,30.8,29075222.0,1427518825.38,192258.0,1743.25,31.36,9.39,0.1181,28.27,0.5309,59.53
2008-06-11,21358830.0,1022416348.14,11.14,12.17,7.5,1323.67,2.0,645511306.0,12892299.0,13485080.0,617135735.56,,,62523.0,21.43,,,,13.13,375081.0,207267.0,,,21.43,62523.0,,96421.0,1364714.0,775.27,91.44,,,30.63,30.62,29203684.0,1397938180.48,,1710.35,31.19,9.76,0.103,24.27,0.5073,58.04
2008-06-12,20419900.0,981849872.22,10.65,11.38,7.17,1253.56,2.0,618846464.58,11770842.0,12870382.0,565977292.43,,,12281.0,9.16,,3700.0,,68.79,185153.0,1136038.0,,,9.16,12281.0,0.21,2300.0,803551.0,699.59,49.88,,,28.17,28.17,30007610.0,1442855647.88,,1742.86,28.64,10.85,0.1051,24.1,0.4887,58.3
2008-06-13,19581036.0,951042976.07,10.21,10.65,6.87,1204.21,2.0,593590480.68,11749899.0,12221442.0,570687828.44,,,191888.0,,,,,37.7,,636211.0,,,,191888.0,,423380.0,648940.0,700.7,39.73,,,27.9,27.9,30362620.0,1474700137.73,,1777.61,28.27,10.65,0.1048,24.09,0.465,58.89
2008-06-16,19769192.0,955616330.87,10.31,10.85,6.94,1212.81,2.0,592803623.66,11583661.0,12263550.0,559938697.69,,,246852.0,39.81,,,,25.98,680782.0,448490.0,,,39.81,246852.0,,35400.0,638674.0,692.62,41.89,,,28.26,28.25,29404828.0,1421390102.51,,1722.89,28.67,10.57,0.0922,20.92,0.4822,58.61
2008-06-17,21321018.0,1034146433.33,11.12,11.59,7.48,1298.48,2.0,652219564.72,12337534.0,13446824.0,598414990.42,,308320.0,455589.0,128.82,18.04,,,1.75,2217328.0,29648.0,,308320.0,128.82,455589.0,,19612.0,1034054.0,735.68,63.49,,,29.8,29.79,29068234.0,1409914410.02,,1703.01,30.17,9.82,0.1181,27.6,0.5148,58.81
2008-06-18,20858824.0,978697943.37,10.88,11.18,7.32,1275.43,2.0,632083270.13,11933354.0,13471484.0,559914068.85,,,393284.0,73.35,,22000.0,,53.04,1139778.0,910618.0,,,73.35,393284.0,1.29,113154.0,1137118.0,710.16,68.49,,,28.82,28.82,29467886.0,1382635925.38,,1701.22,29.45,11.58,0.1053,24.02,0.5037,56.89
2008-06-19,18667612.0,864338973.85,9.74,10.06,6.55,1122.46,2.0,523556156.98,11921711.0,11307535.0,551993444.7,,,117755.0,,,,,9.92,,161396.0,,,,117755.0,,54706.0,2163949.0,694.63,129.82,1.33,,29.37,29.36,28670004.0,1327465014.68,22708.0,1628.55,29.9,11.15,0.0921,20.61,0.4598,56.14
2008-06-20,18023834.0,817138810.52,9.4,9.49,6.33,1066.66,2.0,489770058.21,11503439.0,10802980.0,521526466.64,,,13619.0,0.0,,,,31.13,10000.0,524762.0,,,0.0,13619.0,,92871.0,514555.0,654.79,33.43,,,28.05,28.04,29504084.0,1337613967.44,,1630.86,28.65,11.45,0.091,20.17,0.4394,54.97
2008-06-23,17921842.0,791673549.13,9.35,9.36,6.29,1051.5,2.0,474693800.6,11320963.0,10746080.0,500088493.01,,,1439.0,8.47,,,,17.22,165000.0,294915.0,,,8.47,1439.0,,111000.0,221900.0,636.68,14.62,,,27.48,27.48,29873708.0,1319631343.58,,1622.93,28.18,11.49,0.0931,20.84,0.4351,53.56
2008-06-24,18163600.0,789469700.67,9.47,9.42,6.37,1036.78,2.0,494800252.25,11066984.0,11384039.0,481019651.71,,,75369.0,35.43,,,,25.81,717211.0,454564.0,,,35.43,75369.0,,125216.0,79252.0,605.64,8.78,,,27.08,27.05,29807956.0,1295584471.19,,1581.89,27.69,12.2,0.0974,20.47,0.4439,52.7
2008-06-25,17754278.0,821464498.94,9.26,9.16,6.23,1003.87,2.0,510847326.97,11294096.0,11040922.0,522561317.99,,22708.0,105968.0,24.62,1.19,,,25.45,503230.0,468266.0,,22708.0,24.62,105968.0,,566702.0,846347.0,618.8,49.3,,,28.04,28.04,28980904.0,1340904078.63,,1579.77,28.15,11.39,0.0995,22.55,0.4408,56.1
2008-06-26,17369230.0,757951208.63,9.06,8.84,6.1,1013.11,2.0,448289147.76,11359769.0,10273006.0,495712857.93,,,246322.0,44.16,,,,8.87,736437.0,190180.0,,,44.16,246322.0,,9531.0,991325.0,638.98,56.21,,27.04,27.91,27.91,29340072.0,1280329815.07,,1591.0,28.65,11.95,0.096,19.76,0.4268,52.91
2008-06-27,16922396.0,718633846.3,8.83,8.46,5.94,956.7,2.0,457657383.2,11113890.0,10776920.0,471967298.13,27.14,,134219.0,9.63,,,513028.0,32.01,196934.0,564996.0,27.14,,9.63,134219.0,,184898.0,206048.0,597.85,20.64,,,27.93,27.92,28684790.0,1218140798.03,,1493.34,28.59,12.08,0.0963,19.45,0.4251,51.49
2008-06-30,16331215.0,701744700.97,8.52,8.03,5.73,908.19,2.0,439686402.93,11027577.0,10232515.0,473849846.7,,,101107.0,,,250000.0,,18.22,,341743.0,,,,101107.0,13.94,154323.0,794405.0,588.43,52.94,21.5,,27.72,27.7,28759812.0,1235795724.43,407620.0,1486.36,28.36,12.24,0.0962,20.09,0.4102,52.1
2008-07-01,15997561.0,673554037.08,8.34,7.73,5.61,891.4,2.0,432350108.96,10799067.0,10268734.0,454679008.54,,1341.0,268288.0,12.25,0.07,30758.0,,29.97,229070.0,560300.0,,1341.0,12.25,268288.0,1.58,63502.0,223609.0,573.07,13.35,0.07,,26.48,26.48,29989660.0,1262671013.64,1341.0,1543.02,27.08,12.51,0.0951,19.21,0.3922,51.05
2008-07-02,15772197.0,668228017.62,8.23,7.53,5.54,865.78,2.0,424523871.89,10766493.0,10020044.0,456149024.4,,,19795.0,0.0,,,,3.17,3233.0,61900.0,,,0.0,19795.0,,9531.0,251923.0,564.85,13.91,,,26.48,26.48,29891032.0,1266407277.19,,1523.77,27.04,12.58,0.0972,19.63,0.3879,51.37
2008-07-03,15670993.0,676994176.57,8.17,7.39,5.5,870.22,2.0,426672497.94,10715578.0,9876572.0,462917946.85,,,5085.0,6.31,,,,3.15,100000.0,63283.0,,,6.31,5085.0,,7283.0,243472.0,570.33,12.17,,,26.2,26.2,30180882.0,1303828121.03,,1554.83,26.84,12.84,0.0965,19.36,0.3832,52.38
2008-07-04,15648042.0,674066821.65,8.16,7.26,5.49,871.77,2.0,425551052.75,10774676.0,9878903.0,464138043.96,,,17189.0,0.81,,20000.0,,1.37,13092.0,26431.0,,,0.81,17189.0,1.08,68340.0,30761.0,577.95,1.72,,,26.72,26.72,29550116.0,1272923013.09,,1535.94,27.34,12.93,0.0963,19.4,0.388,52.23
2008-07-07,14880152.0,623807223.53,7.76,6.95,5.22,830.49,2.0,385038853.64,9763014.0,9184627.0,409286051.42,,,246.0,5.82,,,,52.73,115166.0,1004526.0,,,5.82,246.0,,17120.0,809442.0,519.93,41.66,1.28,,24.59,24.59,29942322.0,1255245023.91,24502.0,1537.67,25.27,13.53,0.1016,20.92,0.3748,50.83
2008-07-08,15555729.0,639170929.03,8.11,7.09,5.46,849.74,2.0,404518383.77,9796246.0,9844907.0,402518946.99,,,68076.0,33.11,,2149.0,,2.25,677935.0,44375.0,,,33.11,68076.0,0.11,9531.0,19804.0,510.86,1.4,,,24.72,24.72,29829950.0,1225685845.67,,1499.22,25.42,13.0,0.101,20.16,0.3925,49.82
2008-07-09,16111742.0,676102471.83,8.4,7.23,5.65,867.91,2.0,436506710.07,9738237.0,10402097.0,408648928.65,,,7673.0,37.41,,,,5.07,774339.0,96511.0,,,37.41,7673.0,,30829.0,217149.0,501.39,11.22,,,24.78,24.78,29562652.0,1240547551.66,,1489.41,25.19,13.95,0.1038,19.44,0.4099,50.88
2008-07-10,15402622.0,639485631.55,8.03,6.8,5.41,836.49,2.0,399526491.28,10194929.0,9622977.0,423272778.5,,,307163.0,,,,,3.26,,70471.0,,,,307163.0,,220000.0,779120.0,531.36,41.92,,,25.97,25.97,29054720.0,1206293056.38,,1466.7,26.59,13.54,0.1003,18.99,0.3924,50.34
2008-07-11,14647378.0,594720141.95,7.64,6.43,5.14,789.59,2.0,376833493.05,9851334.0,9281042.0,399988773.07,,,207262.0,5.16,,,,29.15,108822.0,570976.0,,,5.16,207262.0,,87769.0,450757.0,505.73,24.62,3.43,,24.63,24.62,30152670.0,1224273735.72,67650.0,1494.97,25.28,14.01,0.1032,19.93,0.3661,49.23
2008-07-14,14417118.0,593813290.12,7.52,6.31,5.06,771.97,2.0,378671763.45,9688279.0,9193724.0,399041530.26,,,37101.0,4.63,,54162.0,,15.05,95203.0,290112.0,,,4.63,37101.0,2.67,89956.0,236683.0,493.65,13.11,,,24.49,24.49,29865596.0,1230106309.89,,1481.82,24.99,14.38,0.1046,20.27,0.3645,49.94
2008-07-15,14963570.0,618912250.77,7.8,6.59,5.25,804.24,2.0,403198133.7,9703277.0,9748205.0,401339854.59,,,31496.0,27.85,,,,8.01,566481.0,170950.0,,,27.85,31496.0,,154452.0,12000.0,500.21,0.56,,,24.75,24.74,29507344.0,1220461206.07,,1476.02,25.31,13.73,0.1089,22.2,0.3816,50.15
2008-07-16,15418119.0,684889746.83,8.04,6.66,5.41,836.24,2.0,452819903.38,9653550.0,10193803.0,428821272.91,,408906.0,86000.0,34.41,20.69,,,10.69,654161.0,215258.0,,408906.0,34.41,86000.0,,79531.0,208563.0,509.78,8.54,,,24.7,24.69,29432350.0,1307417249.8,,1542.28,24.84,13.35,0.1165,24.59,0.3944,53.86
2008-07-17,16060285.0,727323489.68,8.38,6.84,5.64,902.64,2.0,489060075.13,9813689.0,10799107.0,444433366.54,,,234393.0,34.58,,25000.0,,8.22,599304.0,159254.0,,,34.58,234393.0,1.34,85000.0,19000.0,543.89,1.44,,,25.06,25.06,29344504.0,1328927042.84,,1592.7,25.46,13.08,0.1086,22.76,0.4101,54.91
2008-07-18,16206840.0,746926149.8,8.45,6.78,5.69,922.09,2.0,504995823.99,9874730.0,10957424.0,455097604.42,,,23637.0,12.29,,,,3.12,203276.0,58072.0,,,12.29,23637.0,,133531.0,44959.0,557.96,1.96,2.04,,25.44,25.44,28941846.0,1333845561.57,38055.0,1606.31,25.78,12.99,0.106,22.09,0.4175,55.88
