,FPG FP Equity_DX_SI_QTY,FPG FP Equity_DX_SHORT_INTEREST_VALUE,FPG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FPG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FPG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FPG FP Equity_DX_SI_MV,FPG FP Equity_DX_DSS,FPG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FPG FP Equity_DX_SUPPLY_SI_QTY,FPG FP Equity_DX_BROKER_SI_QTY,FPG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FPG FP Equity_DX_BROKER_SI_QTY_ADD,FPG FP Equity_DX_SUPPLY_SI_MV_DEC,FPG FP Equity_DX_SUPPLY_SI_QTY_DEC,FPG FP Equity_DX_BROKER_SI_MV_ADD,FPG FP Equity_DX_SUPPLY_SI_QTY_ADD,FPG FP Equity_DX_BROKER_SI_QTY_DEC,FPG FP Equity_DX_SUPPLY_SI_MV,FPG FP Equity_DX_BROKER_SI_MV_DEC,FPG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FPG FP Equity_DX_UTILIZATION_QUANTITY,FPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FPG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FPG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FPG FP Equity_DX_ACTIVE_UTILIZATION_MV,FPG FP Equity_DX_BROKER_SI_CON_RATIO,FPG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FPG FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28999.0,3407.38,0.0,0.0,0.0,,0.0
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28999.0,2528.71,0.0,0.0,0.0,,0.0
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28999.0,3146.39,0.0,0.0,0.0,,0.0
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28999.0,3479.88,0.0,0.0,0.0,,0.0
2025-07-25,24500.0,3148.25,0.44,0.17,0.04,0.0,0.0,3148.25,4700.0,24500.0,603.95,24500.0,,,0.0,4700.0,,0.0,,100.0,13.95,0.0,0.0,0.0,100.0,1.0,100.0,0.727
2025-07-28,24500.0,3111.5,0.44,0.17,0.04,0.0,0.0,3111.5,24500.0,24500.0,3111.5,,,,,19800.0,,0.0,,100.0,64.9,0.0,0.0,0.0,100.0,1.0,100.0,0.649
2025-07-29,24500.0,3136.0,0.44,0.19,0.04,0.0,0.0,3136.0,24500.0,24500.0,3136.0,,,,,,,0.0,,100.0,64.9,0.0,0.0,0.0,100.0,1.0,100.0,0.649
2025-07-30,24500.0,2695.0,0.44,0.2,0.04,0.0,0.0,2695.0,24500.0,24500.0,2695.0,,,,,,,0.0,,100.0,64.9,0.0,0.0,0.0,100.0,1.0,100.0,0.649
2025-07-31,24500.0,2866.5,0.44,0.22,0.04,0.0,0.0,2866.5,24500.0,24500.0,2866.5,,,,,,,0.0,,100.0,64.9,0.0,0.0,0.0,100.0,1.0,100.0,0.649
2025-08-01,24500.0,2082.5,0.44,0.29,0.04,0.0,0.0,2082.5,24500.0,24500.0,2082.5,,,,,,,0.0,,100.0,64.9,0.0,0.0,0.0,100.0,1.0,100.0,0.649
2025-08-04,19800.0,2227.5,0.35,0.33,0.03,0.0,0.0,2227.5,19800.0,19800.0,2227.5,,0.0,4700.0,,,4700.0,0.0,0.0,100.0,52.45,0.0,0.0,0.0,100.0,1.0,100.0,0.5245
2025-08-05,19800.0,2019.6,0.35,0.34,0.03,0.0,0.0,2019.6,19800.0,19800.0,2019.6,,,,,,,0.0,,100.0,59.91,0.0,0.0,0.0,100.0,1.0,100.0,0.5991
2025-08-06,19800.0,2148.3,0.35,0.34,0.03,0.0,0.0,2148.3,19800.0,19800.0,2148.3,,,,,,,0.0,,100.0,59.91,0.0,0.0,0.0,100.0,1.0,100.0,0.5991
2025-08-07,19800.0,1881.0,0.35,0.39,0.03,0.0,0.0,1881.0,19800.0,19800.0,1881.0,,,,,,,0.0,,100.0,59.91,0.0,0.0,0.0,100.0,1.0,100.0,0.5991
2025-08-08,19800.0,1873.08,0.35,0.4,0.03,0.0,0.0,1873.08,19800.0,19800.0,1873.08,,,,,,,0.0,,100.0,59.91,0.0,0.0,0.0,100.0,1.0,100.0,0.5991
2025-08-11,19800.0,1857.24,0.35,0.43,0.03,0.0,0.0,1857.24,19800.0,19800.0,1857.24,,,,,,,0.0,,100.0,52.04,0.0,0.0,0.0,100.0,1.0,100.0,0.5204
2025-08-12,19800.0,1881.0,0.35,0.47,0.03,0.0,0.0,1881.0,19800.0,19800.0,1881.0,,,,,,,0.0,,100.0,52.04,0.0,0.0,0.0,100.0,1.0,100.0,0.5204
2025-08-13,19800.0,1782.0,0.35,0.47,0.03,0.0,0.0,1782.0,19800.0,19800.0,1782.0,,,,,,,0.0,,100.0,52.04,0.0,0.0,0.0,100.0,1.0,100.0,0.5204
2025-08-14,19800.0,2296.8,0.35,0.48,0.03,0.0,0.0,2296.8,19800.0,19800.0,2296.8,,,,,,,0.0,,100.0,52.04,0.0,0.0,0.0,100.0,1.0,100.0,0.5204
2025-08-15,19800.0,2059.2,0.35,0.41,0.03,0.0,0.0,2059.2,19800.0,19800.0,2059.2,,,,,,,0.0,,100.0,52.04,0.0,0.0,0.0,100.0,1.0,100.0,0.5204
2025-08-18,19800.0,2286.9,0.35,0.43,0.03,0.0,0.0,2286.9,19800.0,19800.0,2286.9,,,,,,,0.0,,100.0,52.04,0.0,0.0,0.0,100.0,1.0,100.0,0.5204
2025-08-19,19800.0,2227.5,0.35,0.44,0.03,0.0,0.0,2227.5,19800.0,19800.0,2227.5,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-20,19800.0,2197.8,0.35,0.44,0.03,0.0,0.0,2197.8,19800.0,19800.0,2197.8,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-21,19800.0,1932.48,0.35,0.44,0.03,0.0,0.0,1932.48,19800.0,19800.0,1932.48,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-22,19800.0,1841.4,0.35,0.44,0.03,0.0,0.0,1841.4,19800.0,19800.0,1841.4,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-25,19800.0,1999.8,0.35,0.47,0.03,0.0,0.0,1999.8,19800.0,19800.0,1999.8,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-26,19800.0,2178.0,0.35,0.5,0.03,0.0,0.0,2178.0,19800.0,19800.0,2178.0,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-27,19800.0,2178.0,0.35,0.5,0.03,0.0,0.0,2178.0,19800.0,19800.0,2178.0,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
2025-08-28,19800.0,2138.4,0.35,0.5,0.03,0.0,0.0,2138.4,19800.0,19800.0,2138.4,,,,,,,0.0,,100.0,67.01,0.0,0.0,0.0,100.0,1.0,100.0,0.6701
