,GGOV FP Equity_DX_SI_QTY,GGOV FP Equity_DX_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GGOV FP Equity_DX_SI_MV,GGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SUPPLY_SI_QTY,GGOV FP Equity_DX_BROKER_SI_QTY,GGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,GGOV FP Equity_DX_BROKER_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,GGOV FP Equity_DX_BROKER_SI_MV_ADD,GGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GGOV FP Equity_DX_UTILIZATION_QUANTITY,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GGOV FP Equity_DX_BROKER_SI_CON_RATIO,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GGOV FP Equity_DX_DEMAND_SUPPLY_RATIO,GGOV FP Equity_PX_LAST
2024-10-23,2200.0,103389.0,1.6,0.03,0.1,0.0,2200.0,0.0,103389.0,,,,,,,,0.1,3.79,3.79,55800.0,2622321.0,2.62,3.79,,1.0,100.0,0.0379,46.995
2024-10-24,4400.0,207257.6,3.22,0.06,0.21,0.0,4400.0,0.0,207257.6,2200.0,,,,2200.0,,,0.21,7.59,7.59,53600.0,2524774.4,2.53,7.59,,1.0,100.0,0.0759,47.104
2024-10-25,4400.0,206861.6,3.27,0.06,0.21,0.0,4400.0,0.0,206861.6,,,,,,,,0.21,7.59,7.59,53600.0,2519950.4,2.53,7.59,,1.0,100.0,0.0759,47.014
2024-10-28,4400.0,206012.4,3.28,0.06,0.21,0.0,4400.0,0.0,206012.4,,,,,,,,0.21,7.59,7.59,53600.0,2509605.6,2.52,7.59,,1.0,100.0,0.0759,46.821
2024-10-29,8400.0,393220.8,6.27,0.11,0.39,0.0,8400.0,0.0,393220.8,4000.0,,,,4000.0,,,0.39,15.85,15.85,44600.0,2087815.2,2.08,15.85,,1.0,100.0,0.1585,46.812
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.39,8400.0,,,,0.0,0.0,0.0,53000.0,2477008.0,2.47,0.0,,0.0,,0.0,46.736
2024-10-31,26800.0,1251024.0,4.93,0.35,1.25,0.0,26800.0,0.0,1251024.0,,,,,,,26800.0,1.25,50.57,50.57,26200.0,1223016.0,1.22,50.57,,1.0,100.0,0.5057,46.68
2024-11-01,26800.0,1248772.8,3.38,0.35,1.25,0.0,26800.0,0.0,1248772.8,,,,,,,,1.25,50.57,50.57,26200.0,1220815.2,1.22,50.57,,1.0,100.0,0.5057,46.596
2024-11-04,19800.0,921947.4,2.51,0.25,0.94,0.0,19800.0,0.0,921947.4,,,0.33,7000.0,,,,0.94,37.36,37.36,33200.0,1545891.6,1.57,37.36,,1.0,100.0,0.3736,46.563
2024-11-05,22000.0,1021130.0,2.8,0.28,1.04,0.0,22000.0,0.0,1021130.0,2200.0,,,,2200.0,,,1.04,41.51,41.51,31000.0,1438865.0,1.47,41.51,,1.0,100.0,0.4151,46.415
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.04,22000.0,,,,0.0,0.0,0.0,53000.0,2474358.0,2.45,0.0,,0.0,,0.0,46.686
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,53000.0,2476266.0,2.5,0.0,,0.0,,0.0,46.722
2024-11-08,16900.0,795398.5,2.3,0.22,0.8,0.0,16900.0,0.0,795398.5,,,,,,,16900.0,0.8,31.89,31.89,36100.0,1699046.5,1.7,31.89,,1.0,100.0,0.3189,47.065
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.8,16900.0,,,,0.0,0.0,0.0,53000.0,2504515.0,2.5,0.0,,0.0,,0.0,47.255
2024-11-12,3700.0,174762.1,0.51,0.05,0.18,0.0,3700.0,0.0,174762.1,,,,,,,3700.0,0.18,6.98,6.98,49300.0,2328586.9,2.35,6.98,,1.0,100.0,0.0698,47.233
2024-11-13,10400.0,491212.8,1.45,0.13,0.49,0.0,10400.0,0.0,491212.8,6700.0,,,,6700.0,,,0.49,19.62,19.62,42600.0,2012083.2,2.02,19.62,,1.0,100.0,0.1962,47.232
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.49,10400.0,,,,0.0,0.0,0.0,53000.0,2505204.0,2.51,0.0,,0.0,,0.0,47.268
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,53000.0,2507430.0,2.5,0.0,,0.0,,0.0,47.31
2024-11-18,2200.0,103877.4,0.32,0.03,0.1,0.0,2200.0,0.0,103877.4,,,,,,,2200.0,0.1,4.15,4.15,50800.0,2398623.6,2.41,4.15,,1.0,100.0,0.0415,47.217
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,2200.0,,,,0.0,0.0,0.0,53000.0,2509073.0,2.52,0.0,,0.0,,0.0,47.341
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,53000.0,2516387.0,2.53,0.0,,0.0,,0.0,47.479
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,53000.0,2522800.0,2.52,0.0,,0.0,,0.0,47.6
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,53000.0,2540767.0,2.51,0.0,,0.0,,0.0,47.939
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,53000.0,2537640.0,2.55,0.0,,0.0,,0.0,47.88
2024-11-26,2100.0,100676.1,0.3,0.03,0.1,0.0,2100.0,0.0,100676.1,,,,,,,2100.0,0.1,3.96,3.96,50900.0,2440196.9,2.43,3.96,,1.0,100.0,0.0396,47.941
2024-11-27,2100.0,100783.2,0.3,0.03,0.1,0.0,2100.0,0.0,100783.2,,,,,,,,0.1,3.96,3.96,50900.0,2442792.8,2.44,3.96,,1.0,100.0,0.0396,47.992
2024-11-28,4200.0,201679.8,0.6,0.05,0.2,0.0,4200.0,0.0,201679.8,2100.0,,,,2100.0,,,0.2,10.5,10.5,35800.0,1719080.2,1.72,10.5,,1.0,100.0,0.105,48.019
2024-11-29,6300.0,303773.4,0.87,0.08,0.31,0.0,6300.0,0.0,303773.4,2100.0,,,,2100.0,,,0.31,15.75,15.75,33700.0,1624946.6,1.64,15.75,,1.0,100.0,0.1575,48.218
2024-12-02,8400.0,406971.6,1.14,0.11,0.41,0.0,8400.0,0.0,406971.6,2100.0,,,,2100.0,,,0.41,21.0,21.0,31600.0,1530988.4,1.53,21.0,,1.0,100.0,0.21,48.449
2024-12-03,13400.0,647903.4,1.79,0.17,0.65,0.0,13400.0,0.0,647903.4,5000.0,,,,5000.0,,,0.65,33.5,33.5,26600.0,1286136.6,1.29,33.5,37.31,0.5322,62.69,0.335,48.351
2024-12-04,18800.0,908152.8,2.5,0.24,0.9,0.0,18800.0,0.0,908152.8,5400.0,,,,5400.0,,,0.9,100.0,94.0,0.0,0.0,0.0,100.0,26.6,0.6096,73.4,0.94,48.306
2024-12-05,7100.0,342028.3,0.94,0.09,0.34,0.0,7100.0,0.0,342028.3,,,0.56,11700.0,,,,0.34,35.5,35.5,12900.0,621431.7,0.63,35.5,29.58,0.5834,70.42,0.355,48.173
2024-12-06,9200.0,443762.0,1.22,0.11,0.44,0.0,9200.0,0.0,443762.0,2100.0,,,,2100.0,,,0.44,100.0,46.0,0.0,0.0,0.0,100.0,45.65,0.5038,54.35,0.46,48.235
2024-12-09,9200.0,442740.8,1.22,0.11,0.45,0.0,9200.0,0.0,442740.8,,,,,,,,0.45,100.0,46.0,0.0,0.0,0.0,100.0,45.65,0.5038,54.35,0.46,48.124
2024-12-10,9200.0,443743.6,1.22,0.11,0.44,0.0,9200.0,0.0,443743.6,,,,,,,,0.44,100.0,46.0,0.0,0.0,0.0,100.0,45.65,0.5038,54.35,0.46,48.233
2024-12-11,7100.0,342553.7,1.22,0.09,0.34,0.0,7100.0,0.0,342553.7,,,0.1,2100.0,,,,0.34,35.5,35.5,12900.0,622386.3,0.63,35.5,29.58,0.5834,70.42,0.355,48.247
2024-12-12,2100.0,101096.1,0.61,0.03,0.1,0.0,2100.0,0.0,101096.1,,,0.24,5000.0,,,,0.1,10.5,10.5,17900.0,861723.9,0.86,10.5,,1.0,100.0,0.105,48.141
2024-12-13,2100.0,100512.3,2.09,0.03,0.1,0.0,2100.0,0.0,100512.3,,,,,,,,0.1,10.5,10.5,17900.0,856747.7,0.86,10.5,,1.0,100.0,0.105,47.863
2024-12-16,2100.0,100138.5,2.11,0.03,0.1,0.0,2100.0,0.0,100138.5,,,,,,,,0.1,10.5,10.5,17900.0,853561.5,0.86,10.5,,1.0,100.0,0.105,47.685
2024-12-17,2100.0,100394.7,2.01,0.03,0.1,0.0,2100.0,0.0,100394.7,,,,,,,,0.1,10.5,10.5,17900.0,855745.3,0.86,10.5,,1.0,100.0,0.105,47.807
2024-12-18,2100.0,100470.3,2.03,0.03,0.1,0.0,2100.0,0.0,100470.3,,,,,,,,0.1,10.5,10.5,17900.0,856389.7,0.86,10.5,,1.0,100.0,0.105,47.843
2024-12-19,2100.0,100144.8,1.8,0.03,0.1,0.0,2100.0,0.0,100144.8,,,,,,,,0.1,10.5,10.5,17900.0,853615.2,0.85,10.5,,1.0,100.0,0.105,47.688
2024-12-20,2100.0,100373.7,1.82,0.03,0.1,0.0,2100.0,0.0,100373.7,,,,,,,,0.1,10.5,10.5,17900.0,855566.3,0.86,10.5,,1.0,100.0,0.105,47.797
2024-12-23,2100.0,100073.4,1.71,0.03,0.1,0.0,2100.0,0.0,100073.4,,,,,,,,0.1,10.5,10.5,17900.0,853006.6,0.86,10.5,,1.0,100.0,0.105,47.654
2024-12-24,2100.0,99936.9,1.71,0.03,0.1,0.0,2100.0,0.0,99936.9,,,,,,,,0.1,10.5,10.5,17900.0,851843.1,0.86,10.5,,1.0,100.0,0.105,47.589
2024-12-25,2100.0,99936.9,1.71,0.03,0.1,0.0,2100.0,0.0,99936.9,,,,,,,,0.1,10.5,10.5,17900.0,851843.1,0.86,10.5,,1.0,100.0,0.105,
2024-12-26,2100.0,99936.9,1.71,0.03,0.1,0.0,2100.0,0.0,99936.9,,,,,,,,0.1,10.5,10.5,17900.0,851843.1,0.86,10.5,,1.0,100.0,0.105,
2024-12-27,2100.0,99775.2,1.71,0.03,0.1,0.0,2100.0,0.0,99775.2,,,,,,,,0.1,10.5,10.5,17900.0,850464.8,0.86,10.5,,1.0,100.0,0.105,47.512
2024-12-30,2100.0,100222.5,1.71,0.03,0.1,0.0,2100.0,0.0,100222.5,,,,,,,,0.1,10.5,10.5,17900.0,854277.5,0.86,10.5,,1.0,100.0,0.105,47.725
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,2100.0,,,,0.0,0.0,0.0,20000.0,955260.0,0.95,0.0,,0.0,,0.0,47.763
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,20000.0,955260.0,0.96,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,20000.0,962700.0,0.95,0.0,,0.0,,0.0,48.135
2025-01-03,2600.0,124508.8,1.97,0.03,0.12,0.0,2600.0,0.0,124508.8,,,,,,,2600.0,0.12,13.0,13.0,17400.0,833251.2,0.83,13.0,,1.0,100.0,0.13,47.888
2025-01-06,2600.0,123666.4,1.82,0.03,0.13,0.0,2600.0,0.0,123666.4,,,,,,,,0.13,13.0,13.0,17400.0,827613.6,0.84,13.0,,1.0,100.0,0.13,47.564
2025-01-07,2600.0,123533.8,1.63,0.03,0.12,0.0,2600.0,0.0,123533.8,,,,,,,,0.12,13.0,13.0,17400.0,826726.2,0.83,13.0,,1.0,100.0,0.13,47.513
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12,2600.0,,,,0.0,0.0,0.0,20000.0,952100.0,0.95,0.0,,0.0,,0.0,47.605
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,20000.0,952580.0,0.96,0.0,,0.0,,0.0,47.629
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.656
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.402
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.719
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.862
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.891
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.593
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.629
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.518
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.508
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.211
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,2135.0,101322.83,0.1,0.0,,0.0,,0.0,47.458
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.584
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.599
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.699
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.794
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.263
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.02
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.216
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.396
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.51
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.224
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.843
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.918
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.835
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.856
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.878
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.922
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.959
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.095
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.107
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.244
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.246
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.543
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.512
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.276
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.336
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.178
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.909
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.983
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.617
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.511
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.753
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.691
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.685
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.524
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.652
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.943
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,25647.0,1206281.0,1.21,0.0,,0.0,,0.0,47.034
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,25647.0,1202280.07,1.21,0.0,,0.0,,0.0,46.878
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,25647.0,1203203.36,1.2,0.0,,0.0,,0.0,46.914
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,25647.0,1202639.12,1.2,0.0,,0.0,,0.0,46.892
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,7445.0,348061.2,0.35,0.0,,0.0,,0.0,46.751
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,7445.0,348976.93,0.35,0.0,,0.0,,0.0,46.874
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,7445.0,350108.57,0.35,0.0,,0.0,,0.0,47.026
2025-04-01,3100.0,146509.1,1.04,0.04,0.14,0.0,3100.0,0.0,146509.1,,,,,,,3100.0,0.14,100.0,27.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.2763,47.261
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,3100.0,,,,0.0,0.0,0.0,11220.0,527665.38,0.52,0.0,,0.0,,0.0,47.029
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,11220.0,527037.06,0.53,0.0,,0.0,,0.0,46.973
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,11220.0,531940.2,0.52,0.0,,0.0,,0.0,47.41
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,11220.0,529449.36,0.52,0.0,,0.0,,0.0,47.188
2025-04-08,8100.0,381655.8,2.38,0.11,0.38,0.0,8100.0,0.0,381655.8,,,,,,,8100.0,0.38,100.0,55.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594,47.118
2025-04-09,8100.0,377103.6,2.4,0.11,0.37,0.0,8100.0,0.0,377103.6,,,,,,,,0.37,100.0,55.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594,46.556
2025-04-10,8100.0,375264.9,2.92,0.11,0.37,0.0,8100.0,0.0,375264.9,,,,,,,,0.37,100.0,55.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594,46.329
2025-04-11,8100.0,369611.1,3.0,0.11,0.38,0.0,8100.0,0.0,369611.1,,,,,,,,0.38,100.0,55.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594,45.631
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.38,8100.0,,,,0.0,0.0,0.0,14479.0,660112.09,0.66,0.0,,0.0,,0.0,45.591
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,665382.44,0.66,0.0,,0.0,,0.0,45.955
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,664701.93,0.67,0.0,,0.0,,0.0,45.908
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,665599.63,0.66,0.0,,0.0,,0.0,45.97
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,665599.63,0.66,0.0,,0.0,,0.0,
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,665599.63,0.67,0.0,,0.0,,0.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,661255.93,0.67,0.0,,0.0,,0.0,45.67
2025-04-23,2200.0,100922.8,0.85,0.03,0.1,0.0,2200.0,0.0,100922.8,,,,,,,2200.0,0.1,100.0,15.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.1519,45.874
2025-04-24,2200.0,101371.6,0.85,0.03,0.1,0.0,2200.0,0.0,101371.6,,,,,,,,0.1,100.0,15.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.1519,46.078
2025-04-25,11200.0,515267.2,4.33,0.14,0.51,0.0,11200.0,0.0,515267.2,9000.0,,,,9000.0,,,0.51,100.0,77.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.7735,46.006
2025-04-28,13400.0,616520.6,5.17,0.16,0.62,0.0,13400.0,0.0,616520.6,2200.0,,,,2200.0,,,0.62,100.0,92.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.9255,46.009
2025-04-29,13400.0,617766.8,5.12,0.16,0.62,0.0,13400.0,0.0,617766.8,,,,,,,,0.62,100.0,92.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.9255,46.102
2025-04-30,13400.0,620647.8,6.56,0.16,0.62,0.0,13400.0,0.0,620647.8,,,,,,,,0.62,100.0,92.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.9255,46.317
2025-05-01,13400.0,620647.8,6.32,0.16,0.62,0.0,13400.0,0.0,620647.8,,,,,,,,0.62,100.0,92.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.9255,
2025-05-02,13400.0,616560.8,6.32,0.16,0.62,0.0,13400.0,0.0,616560.8,,,,,,,,0.62,100.0,92.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.9255,46.012
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.62,13400.0,,,,0.0,0.0,0.0,14479.0,666236.71,0.67,0.0,,0.0,,0.0,46.014
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,666511.81,0.67,0.0,,0.0,,0.0,46.033
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,667641.17,0.67,0.0,,0.0,,0.0,46.111
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,667597.73,0.67,0.0,,0.0,,0.0,46.108
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,666931.7,0.68,0.0,,0.0,,0.0,46.062
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,667771.48,0.66,0.0,,0.0,,0.0,46.12
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,664977.03,0.67,0.0,,0.0,,0.0,45.927
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,663688.4,0.66,0.0,,0.0,,0.0,45.838
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,666772.43,0.66,0.0,,0.0,,0.0,46.051
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,669335.21,0.66,0.0,,0.0,,0.0,46.228
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,664803.29,0.67,0.0,,0.0,,0.0,45.915
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,663847.67,0.66,0.0,,0.0,,0.0,45.849
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,659851.47,0.67,0.0,,0.0,,0.0,45.573
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,660966.35,0.65,0.0,,0.0,,0.0,45.65
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,14479.0,662472.17,0.66,0.0,,0.0,,0.0,45.754
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,15759.0,719161.97,0.73,0.0,,0.0,,0.0,45.635
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,15759.0,722140.42,0.72,0.0,,0.0,,0.0,45.824
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,15759.0,722959.88,0.72,0.0,,0.0,,0.0,45.876
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,15759.0,722644.7,0.72,0.0,,0.0,,0.0,45.856
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,15759.0,723495.69,0.72,0.0,,0.0,,0.0,45.91
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,15759.0,719524.42,0.73,0.0,,0.0,,0.0,45.658
2025-06-03,2200.0,100716.0,1.19,0.03,0.1,0.0,2200.0,0.0,100716.0,,,,,,,2200.0,0.1,13.96,13.96,13559.0,620731.02,0.62,13.96,,1.0,100.0,0.1396,45.78
2025-06-04,2200.0,100716.0,1.19,0.03,0.1,0.0,2200.0,0.0,100716.0,,,,,,,,0.1,13.96,13.96,13559.0,620731.02,0.62,13.96,,1.0,100.0,0.1396,45.78
