,EVAE FP Equity_DX_SI_QTY,EVAE FP Equity_DX_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EVAE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EVAE FP Equity_DX_SI_MV,EVAE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SUPPLY_SI_QTY,EVAE FP Equity_DX_BROKER_SI_QTY,EVAE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EVAE FP Equity_DX_BROKER_SI_MV_NEW_x,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EVAE FP Equity_DX_BROKER_SI_MV_INC_x,EVAE FP Equity_DX_BROKER_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_NEW,EVAE FP Equity_DX_SUPPLY_SI_MV_DEC,EVAE FP Equity_DX_BROKER_SI_QTY_INC,EVAE FP Equity_DX_SUPPLY_SI_QTY_DEC,EVAE FP Equity_DX_BROKER_SI_MV_NEW_y,EVAE FP Equity_DX_BROKER_SI_MV_INC_y,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EVAE FP Equity_DX_BROKER_SI_MV_ADD,EVAE FP Equity_DX_SUPPLY_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_DEC,EVAE FP Equity_DX_SUPPLY_SI_MV,EVAE FP Equity_DX_BROKER_SI_MV_DEC,EVAE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EVAE FP Equity_DX_UTILIZATION_QUANTITY,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EVAE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EVAE FP Equity_DX_ACTIVE_UTILIZATION_MV,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EVAE FP Equity_DX_BROKER_SI_CON_RATIO,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EVAE FP Equity_DX_DEMAND_SUPPLY_RATIO,EVAE FP Equity_PX_LAST
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.86
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.26
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.84
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.88
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.82
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.14
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.72
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.42
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.86
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.98
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.46
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.92
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.48
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.12
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.38
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.56
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.02
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.22
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.62
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.02
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.28
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.82
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.36
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.78
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.06
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.92
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.18
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.88
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.24
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.74
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.26
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.36
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.98
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.96
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.08
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.18
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.6
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.66
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.4
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.28
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.06
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.28
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.04
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.54
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.74
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.18
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.4
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.56
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.36
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.56
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.66
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.34
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1327.4,0.0,0.0,,0.0,,0.0,132.74
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1317.8,0.0,0.0,,0.0,,0.0,131.78
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1323.6,0.0,0.0,,0.0,,0.0,132.36
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1315.2,0.0,0.0,,0.0,,0.0,131.52
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1319.6,0.0,0.0,,0.0,,0.0,131.96
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1319.8,0.0,0.0,,0.0,,0.0,131.98
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1314.0,0.0,0.0,,0.0,,0.0,131.4
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1323.0,0.0,0.0,,0.0,,0.0,132.3
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1323.8,0.0,0.0,,0.0,,0.0,132.38
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1327.2,0.0,0.0,,0.0,,0.0,132.72
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1324.2,0.0,0.0,,0.0,,0.0,132.42
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1319.4,0.0,0.0,,0.0,,0.0,131.94
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1330.6,0.0,0.0,,0.0,,0.0,133.06
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1331.0,0.0,0.0,,0.0,,0.0,133.1
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1328.8,0.0,0.0,,0.0,,0.0,132.88
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1330.0,0.0,0.0,,0.0,,0.0,133.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1324.4,0.0,0.0,,0.0,,0.0,132.44
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1325.6,0.0,0.0,,0.0,,0.0,132.56
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1327.6,0.0,0.0,,0.0,,0.0,132.76
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1340.0,0.0,0.0,,0.0,,0.0,134.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1343.2,0.0,0.0,,0.0,,0.0,134.32
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1344.4,0.0,0.0,,0.0,,0.0,134.44
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1352.2,0.0,0.0,,0.0,,0.0,135.22
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1358.8,0.0,0.0,,0.0,,0.0,135.88
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1359.2,0.0,0.0,,0.0,,0.0,135.92
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1359.2,0.0,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1359.2,0.0,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1348.8,0.0,0.0,,0.0,,0.0,134.88
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1353.6,0.0,0.0,,0.0,,0.0,135.36
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1356.0,0.0,0.0,,0.0,,0.0,135.6
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1342.4,0.0,0.0,,0.0,,0.0,134.24
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1350.4,0.0,0.0,,0.0,,0.0,135.04
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1345.4,0.0,0.0,,0.0,,0.0,134.54
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1349.2,0.0,0.0,,0.0,,0.0,134.92
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1342.6,0.0,0.0,,0.0,,0.0,134.26
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1346.0,0.0,0.0,,0.0,,0.0,134.6
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1347.6,0.0,0.0,,0.0,,0.0,134.76
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1327.2,0.0,0.0,,0.0,,0.0,132.72
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1330.4,0.0,0.0,,0.0,,0.0,133.04
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1336.4,0.0,0.0,,0.0,,0.0,133.64
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1338.2,0.0,0.0,,0.0,,0.0,133.82
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1354.0,0.0,0.0,,0.0,,0.0,135.4
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1363.6,0.0,0.0,,0.0,,0.0,136.36
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1361.2,0.0,0.0,,0.0,,0.0,136.12
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1353.0,0.0,0.0,,0.0,,0.0,135.3
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1366.4,0.0,0.0,,0.0,,0.0,136.64
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1374.6,0.0,0.0,,0.0,,0.0,137.46
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1362.8,0.0,0.0,,0.0,,0.0,136.28
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1362.8,0.0,0.0,,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1370.0,0.0,0.0,,0.0,,0.0,137.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1377.0,0.0,0.0,,0.0,,0.0,137.7
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1387.4,0.0,0.0,,0.0,,0.0,138.74
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1400.6,0.0,0.0,,0.0,,0.0,140.06
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1404.6,0.0,0.0,,0.0,,0.0,140.46
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1412.8,0.0,0.0,,0.0,,0.0,141.28
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1425.0,0.0,0.0,,0.0,,0.0,142.5
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1429.6,0.0,0.0,,0.0,,0.0,142.96
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1433.6,0.0,0.0,,0.0,,0.0,143.36
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1439.8,0.0,0.0,,0.0,,0.0,143.98
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1441.0,0.0,0.0,,0.0,,0.0,144.1
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1442.0,0.0,0.0,,0.0,,0.0,144.2
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1447.8,0.0,0.0,,0.0,,0.0,144.78
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1444.4,0.0,0.0,,0.0,,0.0,144.44
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1437.2,0.0,0.0,,0.0,,0.0,143.72
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1435.0,0.0,0.0,,0.0,,0.0,143.5
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1436.4,0.0,0.0,,0.0,,0.0,143.64
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1444.8,0.0,0.0,,0.0,,0.0,144.48
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1436.8,0.0,0.0,,0.0,,0.0,143.68
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1419.8,0.0,0.0,,0.0,,0.0,141.98
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1425.2,0.0,0.0,,0.0,,0.0,142.52
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1430.0,0.0,0.0,,0.0,,0.0,143.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1432.4,0.0,0.0,,0.0,,0.0,143.24
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1424.2,0.0,0.0,,0.0,,0.0,142.42
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1425.4,0.0,0.0,,0.0,,0.0,142.54
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1430.0,0.0,0.0,,0.0,,0.0,143.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1425.0,0.0,0.0,,0.0,,0.0,142.5
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1420.4,0.0,0.0,,0.0,,0.0,142.04
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1410.6,0.0,0.0,,0.0,,0.0,141.06
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1421.0,0.0,0.0,,0.0,,0.0,142.1
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1397.8,0.0,0.0,,0.0,,0.0,139.78
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1381.6,0.0,0.0,,0.0,,0.0,138.16
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1382.6,0.0,0.0,,0.0,,0.0,138.26
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1393.2,0.0,0.0,,0.0,,0.0,139.32
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1393.0,0.0,0.0,,0.0,,0.0,139.3
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1407.2,0.0,0.0,,0.0,,0.0,140.72
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1394.0,0.0,0.0,,0.0,,0.0,139.4
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1407.8,0.0,0.0,,0.0,,0.0,140.78
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1399.8,0.0,0.0,,0.0,,0.0,139.98
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1391.2,0.0,0.0,,0.0,,0.0,139.12
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1383.2,0.0,0.0,,0.0,,0.0,138.32
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1380.6,0.0,0.0,,0.0,,0.0,138.06
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1389.8,0.0,0.0,,0.0,,0.0,138.98
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1384.4,0.0,0.0,,0.0,,0.0,138.44
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1397.0,0.0,0.0,,0.0,,0.0,139.7
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1407.0,0.0,0.0,,0.0,,0.0,140.7
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1410.8,0.0,0.0,,0.0,,0.0,141.08
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1413.0,0.0,0.0,,0.0,,0.0,141.3
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1394.8,0.0,0.0,,0.0,,0.0,139.48
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1412.4,0.0,0.0,,0.0,,0.0,141.24
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1422.2,0.0,0.0,,0.0,,0.0,142.22
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1431.0,0.0,0.0,,0.0,,0.0,143.1
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10.0,1417.0,0.0,0.0,,0.0,,0.0,141.7
