,S30 FP Equity_DX_SI_QTY,S30 FP Equity_DX_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,S30 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,S30 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,S30 FP Equity_DX_SI_MV,S30 FP Equity_DX_DSS,S30 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY,S30 FP Equity_DX_BROKER_SI_QTY,S30 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,S30 FP Equity_DX_BROKER_SI_MV_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_x,S30 FP Equity_DX_BROKER_SI_MV_INC_x,S30 FP Equity_DX_SUPPLY_SI_MV_NEW,S30 FP Equity_DX_BROKER_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_NEW,S30 FP Equity_DX_SUPPLY_SI_MV_DEC,S30 FP Equity_DX_BROKER_SI_QTY_INC,S30 FP Equity_DX_SUPPLY_SI_QTY_DEC,S30 FP Equity_DX_BROKER_SI_MV_NEW_y,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,S30 FP Equity_DX_BROKER_SI_MV_INC_y,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_y,S30 FP Equity_DX_BROKER_SI_MV_ADD,S30 FP Equity_DX_SUPPLY_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_DEC,S30 FP Equity_DX_SUPPLY_SI_MV,S30 FP Equity_DX_BROKER_SI_MV_DEC,S30 FP Equity_DX_SUPPLY_SI_MV_RMV,S30 FP Equity_DX_BROKER_SI_MV_RMV,S30 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,S30 FP Equity_DX_UTILIZATION_QUANTITY,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,S30 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,S30 FP Equity_DX_ACTIVE_UTILIZATION_MV,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,S30 FP Equity_DX_BROKER_SI_CON_RATIO,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,S30 FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,312.0,15912.0,,0.02,0.0,,0.0,,0.0
2008-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,314.0,15386.0,,0.02,0.0,,0.0,,0.0
2008-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,342.0,15390.0,,0.01,0.0,,0.0,,0.0
2008-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,360.0,16538.4,,0.02,0.0,,0.0,,0.0
2008-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,382.0,15165.4,,0.02,0.0,,0.0,,0.0
2008-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,380.0,13566.0,,0.02,0.0,,0.0,,0.0
2008-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,380.0,13566.0,,0.01,0.0,,0.0,,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,13996.0,,0.01,0.0,,0.0,,0.0
2008-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,13980.0,,0.01,0.0,,0.0,,0.0
2008-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,400.0,14280.0,,0.01,0.0,,0.0,,0.0
2008-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,424.0,16642.0,,0.02,0.0,,0.0,,0.0
2008-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,424.0,16642.0,,0.02,0.0,,0.0,,0.0
2008-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,424.0,16642.0,,0.02,0.0,,0.0,,0.0
2008-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,432.0,16416.0,,0.02,0.0,,0.0,,0.0
2008-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,432.0,18014.4,,0.02,0.0,,0.0,,0.0
2008-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430.0,17931.0,,0.02,0.0,,0.0,,0.0
2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430.0,17931.0,,0.02,0.0,,0.0,,0.0
2008-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,428.0,17120.0,,0.02,0.0,,0.0,,0.0
2008-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,430.0,16340.0,,0.02,0.0,,0.0,,0.0
2008-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,428.0,16264.0,,0.02,0.0,,0.0,,0.0
2008-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,424.0,17172.0,,0.02,0.0,,0.0,,0.0
2008-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,418.0,15884.0,,0.02,0.0,,0.0,,0.0
2008-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,394.0,14578.0,,0.01,0.0,,0.0,,0.0
2008-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,386.0,14282.0,,0.01,0.0,,0.0,,0.0
2008-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,382.0,14134.0,,0.01,0.0,,0.0,,0.0
2008-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,382.0,13370.0,,0.01,0.0,,0.0,,0.0
2008-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,382.0,13370.0,,0.01,0.0,,0.0,,0.0
2008-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,392.0,13720.0,,0.01,0.0,,0.0,,0.0
2008-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,392.0,13720.0,,0.01,0.0,,0.0,,0.0
2008-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,392.0,14504.0,,0.01,0.0,,0.0,,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,392.0,14896.0,,0.01,0.0,,0.0,,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,390.0,14820.0,,0.01,0.0,,0.0,,0.0
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370.0,14060.0,,0.01,0.0,,0.0,,0.0
2009-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370.0,14060.0,,0.01,0.0,,0.0,,0.0
2009-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370.0,14060.0,,0.01,0.0,,0.0,,0.0
2013-06-14,28000.0,388640.0,6.08,2.13,0.56,0.38,1.0,194320.0,14000.0,14000.0,194320.0,,,,,,14000.0,,,,,,,,,0.19,14000.0,,0.19,,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0
2013-06-17,28000.0,389200.0,6.08,2.17,0.56,0.39,1.0,194600.0,14000.0,14000.0,194600.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,100.0,0.0,0.0,,0.0,100.0,49.58,0.5,50.42,2.0
2013-06-18,28000.0,386400.0,6.08,2.16,0.56,0.39,1.0,193200.0,14000.0,14000.0,193200.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,100.0,0.0,0.0,,0.0,100.0,49.55,0.5,50.45,2.0
2013-06-19,28000.0,385000.0,6.08,2.16,0.56,0.38,1.0,192500.0,14000.0,14000.0,192500.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,100.0,0.0,0.0,,0.0,100.0,49.73,0.5,50.27,2.0
2013-06-20,14000.0,189000.0,3.04,1.07,0.28,0.19,0.0,189000.0,0.0,14000.0,0.0,,,,,,,,0.19,,14000.0,,,,,,,,0.0,,,,0.0,0.0,14000.0,189000.0,,0.19,0.0,,1.0,100.0,1.0
2013-06-21,14000.0,189000.0,3.04,1.07,0.28,0.19,0.0,189000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-06-24,14000.0,189000.0,3.04,1.06,0.28,0.19,0.0,189000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-06-25,14000.0,189000.0,3.04,1.06,0.28,0.19,0.0,189000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-06-26,14000.0,193900.0,3.04,1.7,0.28,0.19,0.0,193900.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-06-27,14000.0,190400.0,3.04,4.88,0.28,0.19,0.0,190400.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-06-28,14000.0,194460.0,3.04,10.13,0.28,0.19,0.0,194460.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-01,14000.0,189140.0,3.04,9.26,0.28,0.19,0.0,189140.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-02,14000.0,194460.0,3.04,9.46,0.28,0.19,0.0,194460.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-03,14000.0,189700.0,3.04,9.54,0.28,0.19,0.0,189700.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-04,14000.0,193200.0,3.04,9.03,0.28,0.19,0.0,193200.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-05,14000.0,196000.0,3.04,9.06,0.28,0.19,0.0,196000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-08,14000.0,191100.0,3.04,9.3,0.28,0.19,0.0,191100.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-09,14000.0,195580.0,3.04,9.42,0.28,0.19,0.0,195580.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-10,14000.0,195720.0,3.04,6.19,0.28,0.19,0.0,195720.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-11,14000.0,196000.0,3.04,6.15,0.28,0.19,0.0,196000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-12,14000.0,202300.0,3.04,4.35,0.28,0.19,0.0,202300.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-15,14000.0,215320.0,3.04,4.42,0.28,0.19,0.0,215320.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-16,14000.0,215320.0,3.04,4.38,0.28,0.19,0.0,215320.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-17,14000.0,215320.0,3.04,4.39,0.28,0.19,0.0,215320.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-18,14000.0,215320.0,3.04,4.39,0.28,0.19,0.0,215320.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-19,14000.0,213500.0,3.04,5.13,0.28,0.19,0.0,213500.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-22,14000.0,220360.0,3.04,5.16,0.28,0.19,0.0,220360.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-23,14000.0,217000.0,3.04,5.09,0.28,0.19,0.0,217000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-24,14000.0,218400.0,3.04,4.99,0.28,0.19,0.0,218400.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-25,14000.0,217140.0,3.04,4.96,0.28,0.19,0.0,217140.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-26,14000.0,216300.0,3.04,4.94,0.28,0.19,0.0,216300.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-29,14000.0,216300.0,3.04,4.42,0.28,0.19,0.0,216300.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-30,14000.0,215320.0,3.04,4.0,0.28,0.19,0.0,215320.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-07-31,14000.0,213920.0,3.04,3.67,0.28,0.19,0.0,213920.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-01,14000.0,199500.0,3.04,3.67,0.28,0.19,0.0,199500.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-02,14000.0,207900.0,3.04,3.66,0.28,0.19,0.0,207900.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-05,14000.0,203000.0,3.04,3.69,0.28,0.19,0.0,203000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-06,14000.0,198800.0,3.04,3.68,0.28,0.19,0.0,198800.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-07,14000.0,196000.0,3.04,3.69,0.28,0.19,0.0,196000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-08,14000.0,196000.0,3.04,3.68,0.28,0.19,0.0,196000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-09,14000.0,196000.0,3.04,3.71,0.28,0.19,0.0,196000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-12,14000.0,203000.0,3.04,3.85,0.28,0.19,0.0,203000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-13,14000.0,202860.0,3.04,3.84,0.28,0.19,0.0,202860.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-14,14000.0,202860.0,3.04,3.83,0.28,0.19,0.0,202860.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-15,14000.0,202720.0,3.04,3.93,0.28,0.19,0.0,202720.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-16,14000.0,202860.0,3.04,3.93,0.28,0.19,0.0,202860.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-19,14000.0,199500.0,3.04,3.93,0.28,0.19,0.0,199500.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-20,14000.0,201460.0,3.04,3.93,0.28,0.19,0.0,201460.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-21,14000.0,201180.0,3.04,5.02,0.28,0.19,0.0,201180.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-22,14000.0,196000.0,3.04,5.05,0.28,0.19,0.0,196000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-23,14000.0,193200.0,3.04,7.77,0.28,0.19,0.0,193200.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-26,14000.0,185500.0,3.04,7.66,0.28,0.19,0.0,185500.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-27,14000.0,181720.0,3.04,7.34,0.28,0.19,0.0,181720.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-28,14000.0,182000.0,3.04,6.11,0.28,0.19,0.0,182000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-29,14000.0,182000.0,3.04,6.04,0.28,0.19,0.0,182000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-08-30,14000.0,182000.0,3.04,5.94,0.28,0.19,0.0,182000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-02,14000.0,182000.0,3.04,5.95,0.28,0.19,0.0,182000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-03,14000.0,182000.0,3.04,6.13,0.28,0.19,0.0,182000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-04,14000.0,183400.0,3.04,5.58,0.28,0.19,0.0,183400.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-05,14000.0,189980.0,3.04,5.63,0.28,0.19,0.0,189980.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-06,14000.0,192500.0,3.04,5.63,0.28,0.19,0.0,192500.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-09,14000.0,193900.0,3.04,6.5,0.28,0.19,0.0,193900.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-10,14000.0,189140.0,3.04,5.67,0.28,0.19,0.0,189140.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-09-11,14000.0,189000.0,3.04,4.45,0.28,0.19,0.0,189000.0,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-07,28064.0,476526.72,6.09,3.42,0.56,0.48,1.0,476526.72,0.0,28064.0,0.0,,,,,,28064.0,,,,,,,,,0.48,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-01-08,24977.0,420113.14,5.42,3.05,0.5,0.42,1.0,420113.14,0.0,24977.0,0.0,,,,,,,,,,,,,,,,,3087.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13615.86,,0.01,0.0,,0.0,,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13585.02,,0.01,0.0,,0.0,,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13585.02,,0.01,0.0,,0.0,,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13816.32,,0.01,0.0,,0.0,,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,14024.49,,0.01,0.0,,0.0,,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13985.94,,0.01,0.0,,0.0,,0.0
2014-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13993.65,,0.01,0.0,,0.0,,0.0
2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13862.58,,0.01,0.0,,0.0,,0.0
2014-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,14039.91,,0.01,0.0,,0.0,,0.0
2014-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,771.0,13800.9,,0.01,0.0,,0.0,,0.0
