,MEMS FP Equity_DX_SI_QTY,MEMS FP Equity_DX_SHORT_INTEREST_VALUE,MEMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MEMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEMS FP Equity_DX_SI_MV,MEMS FP Equity_DX_DSS,MEMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEMS FP Equity_DX_SUPPLY_SI_QTY,MEMS FP Equity_DX_BROKER_SI_QTY,MEMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEMS FP Equity_DX_BROKER_SI_MV_NEW_x,MEMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEMS FP Equity_DX_BROKER_SI_MV_INC_x,MEMS FP Equity_DX_BROKER_SI_QTY_ADD,MEMS FP Equity_DX_BROKER_SI_QTY_NEW,MEMS FP Equity_DX_SUPPLY_SI_MV_DEC,MEMS FP Equity_DX_BROKER_SI_QTY_INC,MEMS FP Equity_DX_SUPPLY_SI_QTY_DEC,MEMS FP Equity_DX_BROKER_SI_MV_NEW_y,MEMS FP Equity_DX_BROKER_SI_MV_INC_y,MEMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEMS FP Equity_DX_BROKER_SI_MV_ADD,MEMS FP Equity_DX_SUPPLY_SI_QTY_ADD,MEMS FP Equity_DX_BROKER_SI_QTY_DEC,MEMS FP Equity_DX_SUPPLY_SI_MV,MEMS FP Equity_DX_BROKER_SI_MV_DEC,MEMS FP Equity_DX_BROKER_SI_MV_RMV,MEMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEMS FP Equity_DX_UTILIZATION_QUANTITY,MEMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEMS FP Equity_DX_ACTIVE_UTILIZATION_MV,MEMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEMS FP Equity_DX_BROKER_SI_CON_RATIO,MEMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-04,20774.0,150611.5,0.3,1.0,0.27,0.15,0.0,109656.25,15125.0,15125.0,109656.25,,,,,,,,,,,,,,,0.11,,,100.0,62.57,0.0,0.0,0.0,100.0,21.09,0.6672,78.91,0.8594
2024-06-05,20774.0,153104.38,0.3,1.01,0.27,0.15,0.0,111471.25,15125.0,15125.0,111471.25,,,,,,,,,,,,,,,0.11,,,100.0,62.57,0.0,0.0,0.0,100.0,20.96,0.6686,79.04,0.8594
2024-06-06,20774.0,148741.84,0.3,1.02,0.27,0.15,0.0,108295.0,15125.0,15125.0,108295.0,,,,,,,,,,,,,,,0.11,,,100.0,63.62,0.0,0.0,0.0,100.0,21.2,0.6659,78.8,0.8738
2024-06-07,16374.0,123623.7,0.23,0.79,0.21,0.12,0.0,97583.75,12925.0,12925.0,97583.75,,,,,,0.02,,2200.0,,,,,,2200.0,0.09,0.02,,100.0,59.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.759
2024-06-10,23574.0,170911.5,0.34,1.11,0.31,0.18,0.0,145906.25,12925.0,20125.0,93706.25,,,,7200.0,,,,,,,,0.06,,,0.1,,,100.0,59.91,0.0,0.0,0.0,100.0,16.31,0.5158,68.21,1.0927
2024-06-11,23574.0,167375.4,0.34,1.09,0.31,0.17,0.0,142887.5,12925.0,20125.0,91767.5,,,,,,,,,,,,,,,0.09,,,100.0,59.91,0.0,0.0,0.0,100.0,16.11,0.5195,68.56,1.0927
2024-06-12,23574.0,172090.2,0.34,1.16,0.31,0.17,0.0,146912.5,12925.0,20125.0,94352.5,,,,,,,,,,,,,,,0.09,,,100.0,59.91,0.0,0.0,0.0,100.0,15.59,0.5292,69.47,1.0927
2024-06-13,23574.0,157945.8,0.34,1.23,0.31,0.17,0.0,134837.5,12925.0,20125.0,86597.5,,,,,,,,,,,,,,,0.1,,,100.0,55.53,0.0,0.0,0.0,100.0,16.75,0.5075,67.41,1.0129
2024-06-14,23574.0,143094.18,0.34,1.16,0.31,0.15,0.0,122158.75,12925.0,20125.0,78454.75,,,,,,,,,,,,,,,0.09,,,100.0,55.53,0.0,0.0,0.0,100.0,16.8,0.5057,67.23,1.0129
2024-06-17,22754.0,124691.92,0.32,0.95,0.3,0.13,0.0,105791.4,15705.0,19305.0,86063.4,,2780.0,,2780.0,,,,,,,2780.0,0.02,,3600.0,0.1,0.03,,100.0,67.48,0.0,0.0,0.0,100.0,16.26,0.534,69.88,0.9777
2024-06-18,16374.0,96115.38,0.23,0.57,0.21,0.09,0.0,75869.75,12925.0,12925.0,75869.75,,,,,,0.02,,2780.0,,,,,,6380.0,0.07,0.04,,100.0,55.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.7035
2024-06-19,16374.0,88747.08,0.23,0.52,0.21,0.09,0.0,70053.5,12925.0,12925.0,70053.5,,,,,,,,,,,,,,,0.08,,,100.0,55.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.7035
2024-06-20,16374.0,89893.26,0.23,0.5,0.21,0.09,0.0,70958.25,12925.0,12925.0,70958.25,,,,,,,,,,,,,,,0.07,,,100.0,56.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.7109
2024-06-21,16374.0,89402.04,0.23,0.52,0.21,0.09,0.0,70570.5,12925.0,12925.0,70570.5,,,,,,,,,,,,,,,0.07,,,100.0,56.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.7109
2024-06-24,16374.0,93495.54,0.23,0.53,0.21,0.09,0.0,73801.75,12925.0,12925.0,73801.75,,,,,,,,,,,,,,,0.07,,,100.0,56.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.7109
2024-06-25,16374.0,88583.34,0.23,0.51,0.21,0.09,0.0,69924.25,12925.0,12925.0,69924.25,,,,,,,,,,,,,,,0.07,,,100.0,56.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.7109
2024-06-26,16374.0,85799.76,0.23,0.51,0.21,0.09,0.0,67727.0,12925.0,12925.0,67727.0,,,,,,,,,,,,,,,0.07,,,100.0,56.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.7109
2024-06-27,23074.0,126907.0,0.33,0.71,0.3,0.13,0.0,107937.5,12925.0,19625.0,71087.5,,,,6700.0,,,,,,,,0.04,,,0.07,,,57.61,57.61,9509.0,52299.5,0.05,57.19,28.9,0.589,71.1,1.0285
2024-06-28,32674.0,177419.82,0.47,0.97,0.42,0.18,0.0,132627.75,17725.0,24425.0,96246.75,,4800.0,,4800.0,,,,,,,4800.0,0.03,,,0.1,,,100.0,65.08,0.0,0.0,0.0,100.0,29.63,0.3795,50.03,1.1998
2024-07-01,28474.0,174545.62,0.41,0.83,0.37,0.16,0.0,123979.25,17725.0,20225.0,108654.25,,,,,,,,,,,,,,4200.0,0.1,0.02,,100.0,65.08,0.0,0.0,0.0,100.0,31.86,0.4668,59.87,1.0455
2024-07-02,27874.0,196232.96,0.4,0.76,0.36,0.18,0.0,138160.0,17725.0,19625.0,124784.0,,,,,,,,,,,,,,600.0,0.11,0.0,,100.0,65.87,0.0,0.0,0.0,100.0,32.47,0.4913,61.86,1.0359
2024-07-03,30703.0,226281.11,0.44,0.79,0.4,0.22,0.0,165485.98,22004.0,22454.0,162169.48,,4279.0,0.02,,,,2829.0,,,0.02,4279.0,,,,0.15,,,100.0,70.55,0.0,0.0,0.0,100.0,31.31,0.4224,55.37,0.9844
2024-07-04,37286.0,272187.8,0.53,0.9,0.48,0.27,0.0,211970.1,28837.0,29037.0,210510.1,,6833.0,0.05,,,,6583.0,,,0.05,6833.0,,,,0.21,,,100.0,80.68,0.0,0.0,0.0,100.0,30.01,0.3512,44.0,1.0432
2024-07-05,39766.0,278362.0,0.57,0.94,0.52,0.29,0.0,226919.0,32217.0,32417.0,225519.0,,3380.0,0.03,,,,4280.0,,,0.03,3380.0,,,900.0,0.23,0.01,,100.0,91.3,0.0,0.0,0.0,100.0,39.74,0.3605,40.38,1.127
2024-07-08,38942.0,294012.1,0.56,0.87,0.51,0.28,0.0,238527.15,31393.0,31593.0,237017.15,,,,,,0.01,,824.0,,,,,,824.0,0.22,0.01,,100.0,93.04,0.0,0.0,0.0,100.0,36.89,0.3641,43.57,1.1541
2024-07-09,34784.0,251140.48,0.5,0.74,0.45,0.26,0.0,218296.7,30319.0,30235.0,218903.18,,,0.02,,,0.0,1726.0,1074.0,,0.02,,,,3084.0,0.23,0.03,,100.0,92.81,0.0,0.0,0.0,100.0,45.46,0.4422,48.1,1.0648
2024-07-10,31350.0,221644.5,0.45,0.66,0.41,0.22,0.0,197260.07,27701.0,27901.0,195846.07,,,,,,0.03,,2618.0,,,,,,2334.0,0.2,0.02,,100.0,87.73,0.0,0.0,0.0,100.0,49.01,0.5002,50.99,0.9928
2024-07-11,36550.0,265353.0,0.52,0.75,0.47,0.26,0.0,240313.26,32901.0,33101.0,238861.26,,5200.0,0.04,,,,5200.0,,,0.04,5200.0,,,,0.23,,,100.0,87.47,0.0,0.0,0.0,100.0,44.45,0.5062,55.55,0.9717
2024-07-12,35530.0,257592.5,0.51,0.73,0.46,0.26,0.0,232587.25,31881.0,32081.0,231137.25,,376.0,,,,0.01,,1396.0,,,376.0,,,1020.0,0.23,0.0,,100.0,87.96,0.0,0.0,0.0,100.0,45.37,0.5043,54.63,0.9803
2024-07-15,40130.0,286126.9,0.57,0.82,0.52,0.29,0.0,261535.53,34045.0,36681.0,242740.85,,2164.0,0.03,,,,4600.0,,,0.03,2164.0,,,,0.25,,,100.0,96.88,0.0,0.0,0.0,100.0,39.82,0.5207,60.18,1.1419
2024-07-16,39161.0,270994.12,0.56,0.82,0.51,0.28,0.0,247127.04,33076.0,35712.0,228885.92,,,,,,0.01,,969.0,,,,,,969.0,0.24,0.01,,100.0,94.12,0.0,0.0,0.0,100.0,40.53,0.518,59.47,1.1144
2024-07-17,39575.0,268318.5,0.56,0.83,0.51,0.27,0.0,244934.28,29358.0,36126.0,199047.24,,,0.0,,,0.03,414.0,3718.0,,0.0,,,,,0.2,,,100.0,92.39,0.0,0.0,0.0,100.0,40.21,0.5192,59.79,1.2455
2024-07-18,39540.0,288642.0,0.56,0.82,0.51,0.27,0.0,263464.3,29323.0,36091.0,214057.9,,,,,,0.0,,35.0,,,,,,35.0,0.2,0.0,,100.0,92.28,0.0,0.0,0.0,100.0,40.52,0.518,59.48,1.2444
2024-07-19,38300.0,274228.0,0.55,0.78,0.5,0.28,0.0,230201.16,25383.0,32151.0,181742.28,,,,2700.0,,0.01,,3940.0,,,,0.02,,6640.0,0.19,0.04,,100.0,79.31,0.0,0.0,0.0,100.0,41.69,0.3885,44.11,1.1968
2024-07-22,37904.0,265328.0,0.54,0.78,0.49,0.27,0.0,215285.0,23987.0,30755.0,167909.0,,1000.0,,1000.0,,0.02,,2396.0,,,1000.0,0.01,,2396.0,0.17,0.02,,100.0,73.6,0.0,0.0,0.0,100.0,38.23,0.3459,41.98,1.1631
2024-07-23,37403.0,258828.76,0.53,0.78,0.49,0.26,0.0,209357.68,20186.0,30254.0,139687.12,,,,,,0.03,,3801.0,,,,,,501.0,0.14,0.01,,100.0,61.94,0.0,0.0,0.0,100.0,37.39,0.3458,42.67,1.1477
2024-07-24,35117.0,244063.15,0.5,0.74,0.46,0.24,0.0,194377.6,21200.0,27968.0,147340.0,,3300.0,,,,0.02,,2286.0,,,3300.0,,,2286.0,0.15,0.02,,100.0,65.05,0.0,0.0,0.0,100.0,33.2,0.3457,45.67,1.0776
2024-07-25,36179.0,243484.67,0.52,0.76,0.47,0.25,0.0,195371.9,22262.0,29030.0,149823.26,,2568.0,0.01,,,0.01,1062.0,1506.0,,0.01,2568.0,,,,0.15,,,100.0,63.14,0.0,0.0,0.0,100.0,35.53,0.3432,43.71,1.0262
2024-07-26,39144.0,278705.28,0.56,0.84,0.51,0.27,0.0,239196.4,31596.0,33595.0,224963.52,,11570.0,0.05,,,0.02,7265.0,2236.0,,0.05,11570.0,,,2700.0,0.21,0.02,,100.0,89.62,0.0,0.0,0.0,100.0,41.85,0.4117,47.44,1.1102
2024-07-29,32499.0,231392.88,0.46,0.76,0.42,0.23,0.0,191884.0,27693.0,26950.0,197174.16,,707.0,,,,0.02,,4610.0,,,707.0,,,6645.0,0.2,0.04,,100.0,78.9,0.0,0.0,0.0,100.0,40.31,0.4178,49.49,0.926
2024-07-30,30912.0,196600.32,0.44,0.82,0.4,0.21,0.0,167306.16,25429.0,26306.0,161728.44,,,,,,0.02,,2264.0,,,,,,644.0,0.18,0.0,,100.0,77.09,0.0,0.0,0.0,100.0,42.16,0.4324,49.83,0.9372
2024-07-31,33508.0,214786.28,0.48,0.92,0.43,0.22,0.0,185261.82,25503.0,28902.0,163474.23,,74.0,0.01,,,,2596.0,,,0.01,74.0,,,,0.16,,,100.0,71.68,0.0,0.0,0.0,100.0,45.49,0.4378,47.54,0.9417
2024-08-01,38749.0,234818.94,0.55,1.09,0.5,0.25,0.0,206906.58,28744.0,34143.0,174188.64,,3241.0,0.01,4000.0,,,1241.0,,,0.01,3241.0,0.03,,,0.18,,,100.0,79.35,0.0,0.0,0.0,100.0,40.25,0.3554,42.87,1.0696
2024-08-02,36227.0,220622.43,0.52,1.03,0.47,0.22,0.0,192571.89,28744.0,31621.0,175050.96,,,,,,,,,,,,,,2522.0,0.17,0.02,,100.0,79.35,0.0,0.0,0.0,100.0,38.11,0.351,44.18,1.0
2024-08-05,31345.0,184308.6,0.45,0.89,0.41,0.19,0.0,157225.32,29822.0,26739.0,175353.36,,2710.0,0.03,,,0.01,5210.0,1632.0,,0.03,2710.0,,,10092.0,0.18,0.06,,100.0,86.21,0.0,0.0,0.0,100.0,18.75,0.4179,60.71,0.9061
2024-08-06,35995.0,219569.5,0.51,1.03,0.47,0.22,0.0,203672.9,26380.0,33389.0,160918.0,,1000.0,0.04,,,0.03,6650.0,4442.0,,0.04,1000.0,,,,0.16,,,100.0,67.22,0.0,0.0,0.0,100.0,11.17,0.5294,71.17,0.9172
2024-08-07,33156.0,209877.48,0.47,0.96,0.43,0.2,0.0,193381.5,21742.0,30550.0,137626.86,,,,,,0.02,,4638.0,,,,,,2839.0,0.13,0.01,,100.0,66.21,0.0,0.0,0.0,100.0,12.24,0.4956,68.42,1.0097
2024-08-08,34232.0,210869.12,0.49,1.01,0.44,0.22,0.0,194816.16,22818.0,31626.0,140558.88,,1076.0,0.01,,,,1076.0,,,0.01,1076.0,,,,0.14,,,100.0,63.95,0.0,0.0,0.0,100.0,11.51,0.5089,69.55,0.9594
2024-08-09,32232.0,196937.52,0.46,0.99,0.42,0.2,0.0,168794.86,22818.0,27626.0,139417.98,,,,,,,,,,,,,,4000.0,0.14,0.03,,100.0,69.82,0.0,0.0,0.0,100.0,12.32,0.574,74.13,0.9863
2024-08-12,30870.0,187072.2,0.44,0.97,0.4,0.19,0.0,171279.84,21456.0,28264.0,130023.36,,2143.0,0.0,,,0.02,638.0,3505.0,,0.0,2143.0,,,,0.13,,,100.0,73.93,0.0,0.0,0.0,100.0,12.83,0.6545,79.51,1.0636
2024-08-13,29038.0,172195.34,0.41,0.99,0.38,0.18,0.0,156741.76,19624.0,26432.0,116370.32,,,,,,0.01,,1832.0,,,,,,1832.0,0.12,0.01,,100.0,67.61,0.0,0.0,0.0,100.0,13.56,0.6378,78.28,1.0005
2024-08-14,28670.0,169153.0,0.41,1.07,0.37,0.17,0.0,153777.6,19256.0,26064.0,113610.4,,,,,,0.0,,368.0,,,,,,368.0,0.11,0.0,,100.0,66.35,0.0,0.0,0.0,100.0,13.83,0.6334,77.95,0.9878
2024-08-15,26055.0,153985.05,0.37,1.08,0.34,0.16,0.0,138583.59,16641.0,23449.0,98348.31,,,,,,0.02,,2615.0,,,,,,2615.0,0.1,0.02,,100.0,60.45,0.0,0.0,0.0,100.0,15.24,0.6049,75.73,0.9465
2024-08-16,25690.0,153883.1,0.37,1.13,0.33,0.15,0.0,138273.16,16276.0,23084.0,97493.24,,,,,,0.0,,365.0,,,,,,365.0,0.1,0.0,,100.0,59.12,0.0,0.0,0.0,100.0,15.58,0.599,75.26,0.9332
2024-08-19,26068.0,162925.0,0.37,1.28,0.34,0.16,0.0,146637.5,16654.0,23462.0,104087.5,,378.0,0.0,,,,378.0,,,0.0,378.0,,,,0.1,,,100.0,60.5,0.0,0.0,0.0,100.0,15.63,0.6003,75.35,0.9469
2024-08-20,25672.0,164044.08,0.37,1.39,0.33,0.16,0.0,147391.74,16258.0,23066.0,103888.62,,,,,,0.0,,396.0,,,,,,396.0,0.1,0.0,,100.0,59.06,0.0,0.0,0.0,100.0,15.75,0.5963,75.04,0.9325
2024-08-21,23327.0,152092.04,0.33,1.34,0.3,0.15,0.0,135100.92,13913.0,20721.0,90712.76,,,,,,0.01,,2345.0,,,,,,2345.0,0.09,0.01,,100.0,50.54,0.0,0.0,0.0,100.0,17.35,0.5659,72.49,0.8474
2024-08-22,23282.0,151333.0,0.33,1.42,0.3,0.15,0.0,134394.0,13925.0,20676.0,90512.5,,12.0,0.0,,,,12.0,,,0.0,12.0,,,57.0,0.09,0.0,,100.0,49.13,0.0,0.0,0.0,100.0,17.23,0.5694,72.79,0.8214
2024-08-23,23190.0,147024.6,0.33,1.46,0.3,0.15,0.0,130863.94,13833.0,20641.0,87701.22,,,,,,0.0,,92.0,,,,,,35.0,0.09,0.0,,100.0,54.61,0.0,0.0,0.0,100.0,17.32,0.5712,72.91,0.9155
2024-08-26,23172.0,146910.48,0.33,1.48,0.3,0.15,0.0,130749.82,13815.0,20623.0,87587.1,,,,,,0.0,,18.0,,,,,,18.0,0.09,0.0,,100.0,54.54,0.0,0.0,0.0,100.0,17.25,0.5724,73.02,0.9148
2024-08-27,24108.0,150192.84,0.34,1.56,0.31,0.15,0.0,134312.57,14751.0,21559.0,91898.73,,936.0,0.01,,,,936.0,,,0.01,936.0,,,,0.09,,,100.0,52.4,0.0,0.0,0.0,100.0,16.44,0.5862,74.19,0.8564
2024-08-28,24471.0,153188.46,0.35,1.66,0.32,0.15,0.0,137231.72,15114.0,21922.0,94613.64,,363.0,0.0,,,,363.0,,,0.0,363.0,,,,0.09,,,100.0,53.68,0.0,0.0,0.0,100.0,16.3,0.5905,74.53,0.8691
2024-08-29,25555.0,163552.0,0.36,1.82,0.33,0.16,0.0,147238.4,14918.0,23006.0,95475.2,,,0.01,,,0.0,1084.0,196.0,,0.01,,,,,0.09,,,100.0,58.89,0.0,0.0,0.0,100.0,15.81,0.6012,75.39,1.0089
2024-08-30,25349.0,165782.46,0.36,1.94,0.33,0.16,0.0,149112.0,14712.0,22800.0,96216.48,,,,,,0.0,,206.0,,,,,,206.0,0.09,0.0,,100.0,58.08,0.0,0.0,0.0,100.0,16.01,0.5987,75.19,1.0008
2024-09-02,23375.0,140250.0,0.33,1.85,0.3,0.15,0.0,124392.0,12738.0,20732.0,76428.0,,94.0,,,,0.01,,2068.0,,,94.0,,,2068.0,0.08,0.01,,100.0,50.21,0.0,0.0,0.0,100.0,16.48,0.5777,73.52,0.9215
2024-09-03,18044.0,107181.36,0.26,1.32,0.23,0.11,0.0,91481.94,8655.0,15401.0,51410.7,,,0.0,,,0.03,94.0,4083.0,,0.0,,,,5425.0,0.05,0.04,,100.0,34.12,0.0,0.0,0.0,100.0,21.94,0.4829,64.54,0.7113
2024-09-04,20291.0,115658.7,0.29,1.48,0.26,0.12,0.0,100593.6,10967.0,17648.0,62511.9,,2312.0,0.01,,,,2347.0,,,0.01,2312.0,,,100.0,0.07,0.0,,100.0,36.69,0.0,0.0,0.0,100.0,19.17,0.5303,69.3,0.6788
2024-09-05,20191.0,115290.61,0.29,1.43,0.26,0.12,0.0,100770.08,10867.0,17648.0,62050.57,,,,,,0.0,,100.0,,,,,,,0.06,,,100.0,42.65,0.0,0.0,0.0,100.0,19.65,0.5316,69.34,0.7924
2024-09-06,21972.0,124581.24,0.31,1.58,0.29,0.13,0.0,110162.43,11002.0,19429.0,62381.34,,135.0,0.01,,,,1781.0,,,0.01,135.0,,,,0.06,,,100.0,38.49,0.0,0.0,0.0,100.0,17.99,0.5592,71.88,0.7687
2024-09-09,22197.0,112094.85,0.32,1.67,0.29,0.13,0.0,99252.7,11002.0,19654.0,55560.1,,,0.0,,,,225.0,,,0.0,,,,,0.06,,,100.0,43.29,0.0,0.0,0.0,100.0,16.8,0.5723,73.06,0.8733
2024-09-10,21704.0,110256.32,0.31,1.41,0.28,0.12,0.0,97337.88,11080.0,19161.0,56286.4,,78.0,,,,,,,,,78.0,,,493.0,0.06,0.01,,100.0,36.6,0.0,0.0,0.0,100.0,17.46,0.5697,72.78,0.717
2024-09-11,23114.0,115338.86,0.33,1.66,0.3,0.12,0.0,102649.29,12490.0,20571.0,62325.1,,1410.0,0.0,,,,1410.0,,,0.0,1410.0,,,,0.06,,,100.0,40.45,0.0,0.0,0.0,100.0,16.71,0.5817,73.81,0.7486
2024-09-12,21005.0,97673.25,0.3,1.48,0.27,0.11,0.0,85848.3,11074.0,18462.0,51494.1,,,,,,0.01,,1416.0,,,,,,2109.0,0.06,0.01,,100.0,41.63,0.0,0.0,0.0,100.0,17.86,0.5564,71.66,0.7897
2024-09-13,21112.0,100070.88,0.3,1.52,0.27,0.1,0.0,88017.06,10610.0,18569.0,50291.4,,,0.0,,,0.0,107.0,464.0,,0.0,,,,,0.05,,,100.0,39.89,0.0,0.0,0.0,100.0,18.37,0.5546,71.45,0.7937
2024-09-16,21030.0,97894.65,0.3,1.55,0.27,0.1,0.0,86056.99,9835.0,18487.0,45781.93,,,,,,0.0,,775.0,,,,,,82.0,0.05,0.0,,100.0,39.82,0.0,0.0,0.0,100.0,18.17,0.5552,71.53,0.8515
2024-09-17,21030.0,97999.8,0.3,1.72,0.27,0.1,0.0,86149.42,9835.0,18487.0,45831.1,,,,,,,,,,,,,,,0.05,,,100.0,39.82,0.0,0.0,0.0,100.0,18.26,0.5551,71.5,0.8515
2024-09-18,19495.0,90359.33,0.28,1.61,0.25,0.09,0.0,78572.52,10171.0,16952.0,47142.59,,336.0,,,,,,,,,336.0,,,1535.0,0.05,0.01,,100.0,35.61,0.0,0.0,0.0,100.0,19.72,0.5297,69.17,0.6825
2024-09-19,19655.0,91395.75,0.28,1.63,0.26,0.09,0.0,79570.8,10331.0,17112.0,48039.15,,160.0,0.0,,,,160.0,,,0.0,160.0,,,,0.05,,,100.0,36.18,0.0,0.0,0.0,100.0,19.63,0.532,69.39,0.6882
2024-09-20,19658.0,88657.58,0.28,1.61,0.26,0.09,0.0,77188.65,10334.0,17115.0,46606.34,,3.0,0.0,,,,3.0,,,0.0,3.0,,,,0.05,,,100.0,36.17,0.0,0.0,0.0,100.0,19.35,0.5341,69.6,0.6881
2024-09-23,19502.0,85613.78,0.28,1.57,0.25,0.09,0.0,74450.01,10178.0,16959.0,44681.42,,,,,,0.0,,156.0,,,,,,156.0,0.05,0.0,,100.0,41.21,0.0,0.0,0.0,100.0,19.43,0.5328,69.48,0.7896
2024-09-24,23841.0,100370.61,0.34,1.9,0.31,0.11,0.0,78297.58,11829.0,18598.0,49800.09,,2700.0,,2700.0,,0.01,,1049.0,,,2700.0,0.01,,1061.0,0.05,0.01,,100.0,43.04,0.0,0.0,0.0,100.0,21.97,0.3638,53.12,0.8674
2024-09-25,22693.0,91679.72,0.32,1.74,0.29,0.1,0.0,70546.48,11137.0,17462.0,44993.48,,,,,,0.0,,692.0,,,,,,1136.0,0.05,0.01,,100.0,43.3,0.0,0.0,0.0,100.0,22.92,0.368,53.16,0.8822
2024-09-26,19631.0,82646.51,0.28,1.43,0.25,0.08,0.0,62543.76,8539.0,14856.0,35949.19,,,,,,0.01,,2598.0,,,,,,2606.0,0.03,0.01,,100.0,33.8,0.0,0.0,0.0,100.0,25.97,0.3625,50.46,0.7769
2024-09-27,19127.0,86645.31,0.27,1.31,0.25,0.09,0.0,67116.48,8075.0,14816.0,36579.75,,,,,,0.0,,464.0,,,,,,40.0,0.03,0.0,,100.0,30.52,0.0,0.0,0.0,100.0,26.69,0.374,50.95,0.7229
2024-09-30,18965.0,87807.95,0.27,1.22,0.25,0.09,0.0,67848.02,8075.0,14654.0,37387.25,,,,,,,,,,,,,,162.0,0.04,0.0,,100.0,30.38,0.0,0.0,0.0,100.0,28.72,0.3678,48.86,0.7135
2024-10-01,13403.0,59174.25,0.19,0.82,0.17,0.06,0.0,52776.91,5213.0,11954.0,23015.4,,,,,,0.01,,2862.0,,,,,,2700.0,0.02,0.01,,100.0,28.56,0.0,0.0,0.0,100.0,29.78,0.5818,70.22,0.7343
2024-10-02,12153.0,52987.08,0.17,0.73,0.16,0.05,0.0,46669.44,5213.0,10704.0,22728.68,,,,,,,,,,,,,,1250.0,0.02,0.01,,100.0,33.09,0.0,0.0,0.0,100.0,32.9,0.5585,67.1,0.7714
2024-10-03,8554.0,36354.5,0.12,0.52,0.11,0.04,0.0,30196.25,5213.0,7105.0,22155.25,,,,,,,,,,,,,,3599.0,0.02,0.02,,100.0,35.87,0.0,0.0,0.0,100.0,46.67,0.5022,53.33,0.5885
2024-10-04,9004.0,38672.18,0.13,0.54,0.12,0.04,0.0,32448.73,6705.0,7555.0,28797.98,,4156.0,0.0,,,0.01,450.0,2664.0,,0.0,4156.0,,,,0.03,,,100.0,35.87,0.0,0.0,0.0,100.0,44.06,0.5071,55.94,0.4817
2024-10-07,8569.0,35432.82,0.12,0.51,0.11,0.04,0.0,29441.2,6270.0,7120.0,25926.45,,,,,,0.0,,435.0,,,,,,435.0,0.03,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,46.31,0.5027,53.69,0.7218
2024-10-08,9052.0,37927.88,0.13,0.52,0.12,0.04,0.0,31856.57,6753.0,7603.0,28295.07,,483.0,0.0,,,,483.0,,,0.0,483.0,,,,0.03,,,100.0,44.12,0.0,0.0,0.0,100.0,44.02,0.5072,55.98,0.5914
2024-10-09,9243.0,39744.9,0.13,0.52,0.12,0.04,0.0,33514.2,6564.0,7794.0,28225.2,,,0.0,,,0.0,191.0,189.0,,0.0,,,,,0.03,,,100.0,62.27,0.0,0.0,0.0,100.0,43.8,0.5077,56.2,0.8769
2024-10-10,9115.0,39194.5,0.13,0.51,0.12,0.04,0.0,32963.8,6436.0,7666.0,27674.8,,,,,,0.0,,128.0,,,,,,128.0,0.03,0.0,,100.0,61.06,0.0,0.0,0.0,100.0,44.15,0.5068,55.85,0.8647
2024-10-11,20831.0,89989.92,0.3,1.15,0.27,0.09,0.0,56047.68,11744.0,12974.0,50734.08,,5308.0,,5308.0,,,,,,,5308.0,0.02,,,0.05,,,100.0,63.46,0.0,0.0,0.0,100.0,24.27,0.3839,51.7,1.1257
2024-10-14,19205.0,78836.52,0.27,1.06,0.25,0.08,0.0,51099.04,11218.0,12448.0,46049.89,,,0.0,,,0.0,574.0,526.0,,0.0,,,,1100.0,0.05,0.01,,100.0,70.78,0.0,0.0,0.0,100.0,29.08,0.4229,56.3,1.2117
2024-10-15,21784.0,87898.44,0.31,1.28,0.28,0.09,0.0,60633.95,7757.0,15027.0,31299.5,,,0.01,,,0.02,2579.0,3461.0,,0.01,,,,,0.03,,,100.0,64.11,0.0,0.0,0.0,100.0,37.58,0.4021,49.38,1.8005
2024-10-16,19335.0,75406.5,0.28,1.12,0.25,0.08,0.0,49054.2,6757.0,12578.0,26352.3,,,,,,0.0,,1000.0,,,,,,2449.0,0.03,0.01,,100.0,55.69,0.0,0.0,0.0,100.0,37.18,0.451,55.43,1.5935
