,EGOV FP Equity_DX_SI_QTY,EGOV FP Equity_DX_SHORT_INTEREST_VALUE,EGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EGOV FP Equity_DX_SI_MV,EGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EGOV FP Equity_DX_SUPPLY_SI_QTY,EGOV FP Equity_DX_BROKER_SI_QTY,EGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EGOV FP Equity_DX_BROKER_SI_MV_NEW_x,EGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,EGOV FP Equity_DX_BROKER_SI_MV_INC_x,EGOV FP Equity_DX_BROKER_SI_QTY_ADD,EGOV FP Equity_DX_BROKER_SI_QTY_NEW,EGOV FP Equity_DX_SUPPLY_SI_MV_DEC,EGOV FP Equity_DX_BROKER_SI_QTY_INC,EGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,EGOV FP Equity_DX_BROKER_SI_MV_NEW_y,EGOV FP Equity_DX_BROKER_SI_MV_INC_y,EGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,EGOV FP Equity_DX_BROKER_SI_MV_ADD,EGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,EGOV FP Equity_DX_BROKER_SI_QTY_DEC,EGOV FP Equity_DX_SUPPLY_SI_MV,EGOV FP Equity_DX_BROKER_SI_MV_DEC,EGOV FP Equity_DX_BROKER_SI_MV_RMV,EGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EGOV FP Equity_DX_UTILIZATION_QUANTITY,EGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,EGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EGOV FP Equity_DX_BROKER_SI_CON_RATIO,EGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EGOV FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-12-19,140.0,6907.88,0.04,0.0,0.01,6907.88,140.0,140.0,6907.88,,,,,,,,,,,,,,,0.01,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0013
2024-12-20,140.0,6915.72,0.04,0.0,0.01,6915.72,140.0,140.0,6915.72,,,,,,,,,,,,,,,0.01,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0013
2024-12-23,280.0,13806.52,0.07,0.0,0.01,6903.26,140.0,140.0,6903.26,,,,,,,,,,,,,,,0.01,,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002
2024-12-24,22480.0,1108803.52,6.0,0.09,1.11,554401.76,11240.0,11240.0,554401.76,,,,11100.0,,,,,,,,0.55,11100.0,,0.56,,,36.1,8.08,19900.0,981547.6,0.99,36.09,49.37,0.4878,49.38,0.1617
2024-12-25,22480.0,1108803.52,6.49,0.09,1.12,554401.76,11240.0,11240.0,554401.76,,,,,,,,,,,,,,,0.56,,,36.1,8.08,19900.0,981547.6,0.99,36.09,49.37,0.4878,49.38,0.1617
2024-12-26,22480.0,1108803.52,6.49,0.09,1.12,554401.76,11240.0,11240.0,554401.76,,,,,,,,,,,,,,,0.56,,,36.1,8.08,19900.0,981547.6,0.99,36.09,49.37,0.4878,49.38,0.1617
2024-12-27,22200.0,1091285.4,6.41,0.08,1.1,545642.7,11100.0,11100.0,545642.7,,,,,,0.01,,140.0,,,,,,140.0,0.55,0.01,,35.81,7.98,19900.0,978224.3,0.99,35.81,49.96,0.5,50.04,0.1597
2024-12-30,24700.0,1216129.2,6.52,0.09,1.22,669609.6,11100.0,13600.0,546519.6,,,0.12,,,,2500.0,,,0.12,,,,,0.55,,,35.81,7.98,19900.0,979796.4,0.98,35.81,44.89,0.5052,55.11,0.1777
2024-12-31,28800.0,1422921.6,7.48,0.11,1.42,874503.9,11100.0,17700.0,548417.7,,,0.2,,,,4100.0,,,0.2,,,,,0.55,,,35.81,7.98,19900.0,983199.3,0.98,35.81,38.53,0.5263,61.47,0.2071
2025-01-01,28800.0,1422921.6,7.55,0.11,1.43,874503.9,11100.0,17700.0,548417.7,,,,,,,,,,,,,,,0.55,,,35.81,7.98,19900.0,983199.3,0.99,35.81,38.47,0.5266,61.53,0.2071
2025-01-02,28800.0,1414944.0,7.55,0.11,1.41,869601.0,11100.0,17700.0,545343.0,,,,,,,,,,,,,,,0.54,,,35.81,7.98,19900.0,977687.0,0.97,35.81,38.57,0.5261,61.43,0.2071
2025-01-03,28800.0,1409184.0,7.62,0.11,1.4,866061.0,11100.0,17700.0,543123.0,,,,,,,,,,,,,,,0.54,,,35.81,7.98,19900.0,973707.0,0.97,35.81,38.66,0.5257,61.34,0.2071
2025-01-06,6600.0,323155.8,1.77,0.03,0.32,323155.8,0.0,6600.0,0.0,,,,,,0.54,,11100.0,,,,,,11100.0,0.0,0.54,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0475
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,6600.0,0.0,0.33,,0.0,0.0,139132.0,6795346.01,6.84,0.0,,0.0,,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139132.0,6779902.36,6.81,0.0,,0.0,,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6759040.68,6.83,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6740966.52,6.76,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6726507.19,6.71,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6723448.49,6.75,0.0,,0.0,,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6771831.62,6.72,0.0,,0.0,,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6775029.36,6.78,0.0,,0.0,,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6788654.5,6.71,0.0,,0.0,,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6795049.97,6.8,0.0,,0.0,,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6802140.6,6.81,0.0,,0.0,,0.0
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2100.0,,0.0,,,0.0,0.0,139032.0,6799220.93,6.78,0.0,,0.0,100.0,0.0
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6783788.38,6.77,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6779061.29,6.83,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6793798.68,6.83,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6786429.98,6.82,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6775724.52,6.82,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6808536.07,6.89,0.0,,0.0,,0.0
2025-01-31,13900.0,682573.4,3.25,0.05,0.69,682573.4,0.0,13900.0,0.0,,,,13900.0,,,,,,,,0.69,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1
2025-02-03,11457.0,565712.29,2.64,0.04,0.56,565712.29,0.0,11457.0,0.0,,,,,,,,,,,,,,2443.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0824
2025-02-04,6948.0,343022.76,1.61,0.03,0.34,343022.76,0.0,6948.0,0.0,,,,,,,,,,,,,,4509.0,0.0,0.22,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0499
2025-02-05,6791.0,336439.72,1.58,0.03,0.34,336439.72,0.0,6791.0,0.0,,,,,,,,,,,,,,157.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0488
2025-02-06,12000.0,594672.0,2.75,0.04,0.6,297336.0,6000.0,6000.0,297336.0,,,,,,,,,,,,,6000.0,791.0,0.3,0.04,,5.27,4.14,107867.0,5345457.05,5.38,5.27,49.99,0.5,50.01,0.0827
2025-02-07,12000.0,593388.0,2.67,0.04,0.6,296694.0,6000.0,6000.0,296694.0,,,,,,,,,,,,,,,0.3,,,5.56,4.32,101867.0,5037221.28,5.07,5.56,49.95,0.5,50.05,0.0863
2025-02-10,12000.0,594312.0,2.55,0.04,0.59,297156.0,6000.0,6000.0,297156.0,,,,,,,,,,,,,,,0.3,,,5.56,4.32,101867.0,5045065.04,5.01,5.56,49.96,0.5,50.04,0.0863
2025-02-11,12000.0,591072.0,2.51,0.04,0.59,295536.0,6000.0,6000.0,295536.0,,,,,,,,,,,,,,,0.3,,,5.56,4.32,101867.0,5017560.95,5.02,5.56,49.86,0.5,50.14,0.0863
2025-02-12,6000.0,294618.0,1.27,0.02,0.29,0.0,6000.0,0.0,294618.0,,,,,,,,,,,,,,6000.0,0.29,0.29,,5.56,4.32,101867.0,5001975.3,4.98,5.56,,1.0,100.0,0.0432
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.29,,6000.0,,,,,,,0.0,,,0.0,0.0,139032.0,6863592.74,6.82,0.0,,0.0,,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6858031.46,6.88,0.0,,0.0,,0.0
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6835925.38,6.88,0.0,,0.0,,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6840930.53,6.86,0.0,,0.0,,0.0
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6810760.58,6.79,0.0,,0.0,,0.0
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6819102.5,6.81,0.0,,0.0,,0.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6841347.62,6.83,0.0,,0.0,,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6840235.37,6.82,0.0,,0.0,,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6854138.57,6.88,0.0,,0.0,,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6864287.9,6.93,0.0,,0.0,,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6872212.73,6.87,0.0,,0.0,,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6877217.88,6.81,0.0,,0.0,,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6838288.92,6.79,0.0,,0.0,,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6837176.66,6.75,0.0,,0.0,,0.0
2025-03-05,12800.0,618982.4,2.49,0.05,0.62,309491.2,6400.0,6400.0,309491.2,,,,6400.0,,,,,,,,0.31,6400.0,,0.31,,,5.87,4.56,102667.0,4964770.79,5.02,5.87,40.97,0.5163,59.03,0.0913
2025-03-06,10400.0,500198.4,1.97,0.04,0.5,250099.2,5200.0,5200.0,250099.2,,,,,,0.06,,1200.0,,,,,,1200.0,0.25,0.06,,4.82,3.74,102667.0,4937872.03,4.95,4.82,49.86,0.5,50.14,0.0748
2025-03-07,38300.0,1847132.4,7.78,0.14,1.84,1538473.2,6400.0,31900.0,308659.2,,,1.29,,,,26700.0,,,1.29,,,1200.0,,0.31,,,5.87,4.56,102667.0,4951424.08,4.93,5.87,13.55,0.7658,86.45,0.2731
2025-03-10,10400.0,501820.8,2.1,0.04,0.5,250910.4,5200.0,5200.0,250910.4,,,,,,0.06,,1200.0,,,,,,26700.0,0.25,1.28,,4.82,3.74,102667.0,4953888.08,4.92,4.82,49.99,0.5,50.01,0.0748
2025-03-11,5200.0,250083.6,0.98,0.02,0.25,0.0,5200.0,0.0,250083.6,,,,,,,,,,,,,,5200.0,0.25,0.25,,4.82,3.74,102667.0,4937564.03,4.97,4.82,,1.0,100.0,0.0374
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,,5200.0,,,,,,,0.0,,,0.0,0.0,139032.0,6690497.9,6.72,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,139032.0,6697171.44,6.67,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5198715.9,5.19,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5226696.19,5.19,0.0,,0.0,,0.0
2025-03-18,5400.0,260847.0,0.89,0.02,0.26,130423.5,2700.0,2700.0,130423.5,,,,2700.0,,,,,,,,0.13,2700.0,,0.13,,,2.5,2.5,105167.0,5080091.93,5.1,2.5,49.96,0.5,50.04,0.05
2025-03-19,12400.0,600048.4,2.05,0.05,0.6,300024.2,6200.0,6200.0,300024.2,,2100.0,0.17,,,,3500.0,,,0.17,2100.0,,1400.0,,0.3,,,5.67,5.67,103067.0,4987515.2,5.01,5.67,38.67,0.5257,61.33,0.1133
2025-03-20,12400.0,600184.8,2.09,0.05,0.6,300092.4,6200.0,6200.0,300092.4,,,,,,,,,,,,,,,0.3,,,5.67,5.67,103067.0,4988648.93,5.0,5.67,38.71,0.5255,61.29,0.1133
2025-03-21,12400.0,601065.2,2.08,0.05,0.6,300532.6,6200.0,6200.0,300532.6,,,,,,,,,,,,,,,0.3,,,5.67,5.67,103067.0,4995966.69,5.0,5.67,38.68,0.5256,61.32,0.1133
2025-03-24,14500.0,702394.5,2.46,0.05,0.7,300334.2,8300.0,6200.0,402060.3,,2100.0,,,,,,,,,2100.0,,,,0.4,,,7.6,7.58,100967.0,4890942.45,4.9,7.6,47.6,0.5012,52.4,0.1325
2025-03-25,11700.0,566701.2,2.09,0.04,0.57,232492.8,6900.0,4800.0,334208.4,,,,,,0.07,,1400.0,,,,,,1400.0,0.33,0.07,,6.4,6.39,100967.0,4890437.61,4.9,6.4,41.02,0.5161,58.98,0.1083
2025-03-26,4200.0,203271.6,0.74,0.02,0.2,101635.8,2100.0,2100.0,101635.8,,,,,,0.23,,4800.0,,,,,,2700.0,0.1,0.13,,1.95,1.94,105767.0,5118911.27,5.1,1.95,49.99,0.5,50.01,0.0389
2025-03-27,4200.0,203569.8,0.77,0.02,0.2,101784.9,2100.0,2100.0,101784.9,,,,,,,,,,,,,,,0.1,,,1.95,1.94,105767.0,5126420.72,5.1,1.95,49.95,0.5,50.05,0.0389
2025-03-28,4200.0,204195.6,0.74,0.02,0.2,102097.8,2100.0,2100.0,102097.8,,,,,,,,,,,,,,,0.1,,,1.95,1.94,105767.0,5142180.01,5.13,1.95,49.94,0.5,50.06,0.0389
2025-03-31,4200.0,204250.2,0.73,0.02,0.2,102125.1,2100.0,2100.0,102125.1,,,,,,,,,,,,,,,0.1,,,1.95,1.94,105767.0,5143554.98,5.15,1.95,50.0,0.5,50.0,0.0389
2025-04-01,4200.0,204724.8,0.75,0.02,0.2,102362.4,2100.0,2100.0,102362.4,,,,,,,,,,,,,,,0.1,,,1.95,1.94,105767.0,5155506.65,5.09,1.95,49.92,0.5,50.08,0.0389
2025-04-02,4200.0,204485.4,0.77,0.02,0.2,102242.7,2100.0,2100.0,102242.7,,,,,,,,,,,,,,,0.1,,,1.95,1.94,105767.0,5149477.93,5.06,1.95,49.97,0.5,50.03,0.0389
2025-04-03,11600.0,566950.0,2.18,0.04,0.57,283475.0,5800.0,5800.0,283475.0,,2100.0,0.18,,,,3700.0,,,0.18,2100.0,,1600.0,,0.29,,,5.3,5.29,103667.0,5066724.63,5.1,5.3,36.15,0.4004,50.08,0.1058
2025-04-04,15800.0,773963.0,2.93,0.06,0.77,386981.5,7900.0,7900.0,386981.5,,2100.0,0.1,,,,2100.0,,,0.1,2100.0,,,,0.39,,,7.22,7.21,101567.0,4975259.5,4.96,7.22,39.83,0.4194,50.06,0.1441
2025-04-07,147300.0,7198256.4,26.83,0.54,7.14,3406099.6,77600.0,69700.0,3792156.8,,69700.0,2.99,,,,61800.0,,,2.99,69700.0,,,,3.76,,,70.89,70.78,31867.0,1557276.56,1.55,70.89,47.26,0.4903,51.65,1.3436
2025-04-08,69700.0,3399966.0,12.77,0.25,3.41,0.0,69700.0,0.0,3399966.0,,,,,,0.38,,7900.0,,,,,,69700.0,3.41,3.39,,64.62,64.52,38167.0,1861786.26,1.86,64.62,,1.0,100.0,0.6452
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.3,,69700.0,,,,,,,0.0,,,0.0,0.0,108032.0,5282548.74,5.1,0.0,,0.0,,0.0
2025-04-10,36000.0,1762884.0,6.54,0.13,1.74,881442.0,18000.0,18000.0,881442.0,,,,18000.0,,,,,,,,0.87,18000.0,,0.87,,,16.69,16.66,89867.0,4400697.12,4.33,16.69,49.96,0.5,50.04,0.3331
2025-04-11,48200.0,2365029.4,8.62,0.17,2.37,1182514.7,24100.0,24100.0,1182514.7,,6100.0,0.31,,,,6100.0,,,0.31,6100.0,,,,1.18,,,22.34,22.3,83767.0,4110195.39,4.11,22.34,49.95,0.5,50.05,0.446
2025-04-14,48200.0,2372307.6,8.51,0.17,2.38,1186153.8,24100.0,24100.0,1186153.8,,,,,,,,,,,,,,,1.19,,,22.34,22.31,83767.0,4122844.21,4.15,22.34,49.91,0.5,50.09,0.4462
2025-04-15,55600.0,2733963.2,10.16,0.2,2.71,1366981.6,27800.0,27800.0,1366981.6,,2100.0,0.17,,,,3700.0,,,0.17,2100.0,,1600.0,,1.36,,,25.4,25.36,81667.0,4015729.72,3.99,25.4,47.14,0.4729,49.98,0.5072
2025-04-16,76000.0,3744444.0,14.21,0.28,3.75,1226798.1,51100.0,24900.0,2517645.9,,23300.0,,,,,,,,,23300.0,,,2900.0,2.52,0.13,,46.68,46.61,58367.0,2875683.72,2.88,46.68,32.77,0.532,65.13,0.6932
2025-04-17,46600.0,2302226.4,8.98,0.17,2.27,1151113.2,23300.0,23300.0,1151113.2,,,,,,1.36,,27800.0,,,,,,1600.0,1.13,0.08,,21.6,21.25,84567.0,4177948.07,4.12,21.6,49.93,0.5,50.07,0.4251
2025-04-18,46600.0,2302226.4,9.07,0.17,2.28,1151113.2,23300.0,23300.0,1151113.2,,,,,,,,,,,,,,,1.14,,,21.6,21.25,84567.0,4177948.07,4.14,21.6,50.0,0.5,50.0,0.4251
2025-04-21,46600.0,2302226.4,9.07,0.17,2.33,1151113.2,23300.0,23300.0,1151113.2,,,,,,,,,,,,,,,1.16,,,21.6,21.57,84567.0,4177948.07,4.22,21.6,50.0,0.5,50.0,0.4314
2025-04-22,2100.0,103859.7,0.41,0.01,0.1,0.0,2100.0,0.0,103859.7,,,,,,1.06,,21200.0,,,,,,23300.0,0.1,1.17,,1.95,1.94,105767.0,5230918.52,5.26,1.95,,1.0,100.0,0.0194
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,2100.0,,,,,,,0.0,,,0.0,0.0,108032.0,5335592.45,5.33,0.0,,0.0,,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5359359.49,5.36,0.0,,0.0,,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5345315.33,5.34,0.0,,0.0,,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5334836.22,5.37,0.0,,0.0,,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5337645.06,5.37,0.0,,0.0,,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5353741.82,5.36,0.0,,0.0,,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5353741.82,5.34,0.0,,0.0,,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5327706.11,5.35,0.0,,0.0,,0.0
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5329542.66,5.32,0.0,,0.0,,0.0
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5329542.66,5.35,0.0,,0.0,,0.0
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5348124.16,5.38,0.0,,0.0,,0.0
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5336996.86,5.35,0.0,,0.0,,0.0
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5323708.93,5.41,0.0,,0.0,,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5300590.08,5.28,0.0,,0.0,,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5289786.88,5.33,0.0,,0.0,,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5284709.38,5.28,0.0,,0.0,,0.0
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5311393.28,5.29,0.0,,0.0,,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108032.0,5321764.35,5.27,0.0,,0.0,,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5321294.84,5.28,0.0,,0.0,,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5312341.88,5.3,0.0,,0.0,,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5298750.64,5.32,0.0,,0.0,,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5293788.76,5.24,0.0,,0.0,,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5315793.63,5.28,0.0,,0.0,,0.0
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5319892.57,5.36,0.0,,0.0,,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5338122.1,5.36,0.0,,0.0,,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5338985.03,5.31,0.0,,0.0,,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5353547.08,5.34,0.0,,0.0,,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5351174.0,5.32,0.0,,0.0,,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,107867.0,5344486.25,5.38,0.0,,0.0,,0.0
