,ALPUL FP Equity_DX_SI_QTY,ALPUL FP Equity_DX_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPUL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPUL FP Equity_DX_SI_MV,ALPUL FP Equity_DX_DSS,ALPUL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SUPPLY_SI_QTY,ALPUL FP Equity_DX_BROKER_SI_QTY,ALPUL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPUL FP Equity_DX_BROKER_SI_MV_INC_x,ALPUL FP Equity_DX_SUPPLY_SI_MV_NEW,ALPUL FP Equity_DX_BROKER_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_NEW,ALPUL FP Equity_DX_SUPPLY_SI_MV_DEC,ALPUL FP Equity_DX_BROKER_SI_QTY_INC,ALPUL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALPUL FP Equity_DX_BROKER_SI_MV_INC_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPUL FP Equity_DX_BROKER_SI_MV_ADD,ALPUL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_DEC,ALPUL FP Equity_DX_SUPPLY_SI_MV,ALPUL FP Equity_DX_BROKER_SI_MV_DEC,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPUL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPUL FP Equity_DX_BROKER_SI_CON_RATIO,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPUL FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-08-13,49500.0,1277100.0,1.73,15.23,0.95,1.28,0.0,638550.0,24750.0,24750.0,638550.0,,,,,,,,,,,,,,,,,,0.64,,100.0,50.54,0.0,0.0,0.0,100.0,19.18,0.6899,80.82,1.0107
2018-08-14,25750.0,669500.0,0.9,7.78,0.49,0.67,0.0,643500.0,25750.0,24750.0,669500.0,,,,,,,,,,,,,,,,1000.0,,0.67,,100.0,52.58,0.0,0.0,0.0,100.0,18.52,0.638,77.6,0.5258
2018-08-15,49840.0,1290856.0,1.74,14.85,0.95,1.29,0.0,641025.0,25090.0,24750.0,649831.0,,,,,,,,0.02,,660.0,,,,,,,,0.65,,100.0,51.31,0.0,0.0,0.0,100.0,19.04,0.6807,80.27,1.0193
2018-08-16,49840.0,1250984.0,1.74,14.64,0.95,1.25,0.0,621225.0,25090.0,24750.0,629759.0,,,,,,,,,,,,,,,,,,0.63,,100.0,51.31,0.0,0.0,0.0,100.0,19.05,0.6806,80.26,1.0193
2018-08-17,49840.0,1265936.0,1.74,15.03,0.95,1.27,0.0,628650.0,25090.0,24750.0,637286.0,,,,,,,,,,,,,,,,,,0.64,,100.0,51.37,0.0,0.0,0.0,100.0,19.03,0.6809,80.29,1.0205
2018-08-20,49840.0,1310792.0,1.74,15.79,0.95,1.31,0.0,650925.0,25090.0,24750.0,659867.0,,,,,,,,,,,,,,,,,,0.66,,100.0,51.37,0.0,0.0,0.0,100.0,19.02,0.681,80.3,1.0205
2018-08-21,49840.0,1370600.0,1.74,15.11,0.95,1.37,0.0,680625.0,25090.0,24750.0,689975.0,,,,,,,,,,,,,,,,,,0.69,,100.0,51.07,0.0,0.0,0.0,100.0,19.02,0.6809,80.29,1.0145
2018-08-22,25090.0,707538.0,0.88,7.25,0.48,0.71,0.0,697950.0,25090.0,24750.0,707538.0,,,,,,,,,,,,,,,,,,0.71,,100.0,51.03,0.0,0.0,0.0,100.0,18.95,0.6713,79.7,0.5103
2018-08-23,25090.0,702520.0,0.88,6.76,0.48,0.7,0.0,693000.0,25090.0,24750.0,702520.0,,,,,,,,,,,,,,,,,,0.7,,100.0,50.79,0.0,0.0,0.0,100.0,18.98,0.6709,79.67,0.5079
2018-08-24,49500.0,1386000.0,1.73,12.74,0.95,1.39,0.0,693000.0,24750.0,24750.0,693000.0,,,,,,,,0.01,,340.0,,,,,,,,0.69,,100.0,49.91,0.0,0.0,0.0,100.0,19.18,0.69,80.82,0.9983
2018-08-27,49500.0,1371150.0,1.73,13.14,0.95,1.37,0.0,685575.0,24750.0,24750.0,685575.0,,,,,,,,,,,,,,,,,,0.69,,100.0,48.15,0.0,0.0,0.0,100.0,19.16,0.6903,80.84,0.963
2018-08-28,24750.0,670725.0,0.87,6.91,0.47,0.67,0.0,670725.0,24750.0,24750.0,670725.0,,,,,,,,,,,,,,,,,,0.67,,100.0,48.14,0.0,0.0,0.0,100.0,19.21,0.6897,80.79,0.4814
2018-08-29,49500.0,1316700.0,1.73,14.21,0.95,1.32,0.0,658350.0,24750.0,24750.0,658350.0,,,,,,,,,,,,,,,,,,0.66,,100.0,48.12,0.0,0.0,0.0,100.0,19.16,0.6902,80.84,0.9624
2018-08-30,24750.0,660825.0,0.87,7.2,0.47,0.66,0.0,660825.0,24750.0,24750.0,660825.0,,,,,,,,,,,,,,,,,,0.66,,100.0,48.1,0.0,0.0,0.0,100.0,19.21,0.6896,80.79,0.4811
2018-08-31,24750.0,658350.0,0.87,7.13,0.47,0.66,0.0,658350.0,24750.0,24750.0,658350.0,,,,,,,,,,,,,,,,,,0.66,,100.0,48.03,0.0,0.0,0.0,100.0,19.25,0.6891,80.75,0.4803
2018-09-03,49500.0,1326600.0,1.73,13.64,0.95,1.33,0.0,663300.0,24750.0,24750.0,663300.0,,,,,,,,,,,,,,,,,,0.66,,100.0,48.03,0.0,0.0,0.0,100.0,19.19,0.6899,80.81,0.9606
2018-09-04,49500.0,1331550.0,1.73,13.59,0.95,1.33,0.0,665775.0,24750.0,24750.0,665775.0,,,,,,,,,,,,,,,,,,0.67,,100.0,48.03,0.0,0.0,0.0,100.0,19.17,0.6901,80.83,0.9606
2018-09-05,49500.0,1301850.0,1.73,14.02,0.95,1.3,0.0,650925.0,24750.0,24750.0,650925.0,,,,,,,,,,,,,,,,,,0.65,,100.0,48.02,0.0,0.0,0.0,100.0,19.16,0.6902,80.84,0.9605
2018-09-06,20000.0,516000.0,0.7,5.41,0.38,0.52,0.0,516000.0,20000.0,20000.0,516000.0,,,,,,,,0.13,,4750.0,,,,,,,4750.0,0.52,0.12,100.0,38.73,0.0,0.0,0.0,100.0,10.72,1.0,100.0,0.3873
2018-09-07,20000.0,516000.0,0.7,5.32,0.38,0.52,0.0,516000.0,20000.0,20000.0,516000.0,,,,,,,,,,,,,,,,,,0.52,,100.0,38.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.3869
2018-09-10,20000.0,498000.0,0.7,5.35,0.38,0.5,0.0,498000.0,20000.0,20000.0,498000.0,,,,,,,,,,,,,,,,,,0.5,,100.0,38.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.3869
2018-09-11,20000.0,498000.0,0.7,5.27,0.38,0.5,0.0,498000.0,20000.0,20000.0,498000.0,,,,,,,,,,,,,,,,,,0.5,,100.0,38.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.3869
2018-09-12,20000.0,516000.0,0.7,5.03,0.38,0.52,0.0,516000.0,20000.0,20000.0,516000.0,,,,,,,,,,,,,,,,,,0.52,,100.0,38.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.3869
2018-09-13,20000.0,534000.0,0.7,4.97,0.38,0.53,0.0,534000.0,20000.0,20000.0,534000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,38.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.3859
2018-09-14,20000.0,540000.0,0.7,5.0,0.38,0.54,0.0,540000.0,20000.0,20000.0,540000.0,,,,,,,,,,,,,,,,,,0.54,,100.0,38.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.3836
2018-09-17,20000.0,560000.0,0.7,4.34,0.38,0.56,0.0,560000.0,20000.0,20000.0,560000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,38.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.3836
2018-09-18,20000.0,562000.0,0.7,4.25,0.38,0.56,0.0,562000.0,20000.0,20000.0,562000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,36.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.3665
2018-09-19,20000.0,574000.0,0.7,4.26,0.38,0.57,0.0,574000.0,20000.0,20000.0,574000.0,,,,,,,,,,,,,,,,,,0.57,,100.0,36.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.3677
2018-09-20,20000.0,574000.0,0.7,4.2,0.38,0.57,0.0,574000.0,20000.0,20000.0,574000.0,,,,,,,,,,,,,,,,,,0.57,,100.0,36.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.3686
2018-09-21,20000.0,556000.0,0.7,4.14,0.38,0.56,0.0,556000.0,20000.0,20000.0,556000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,37.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3705
2018-09-24,20000.0,556000.0,0.7,4.06,0.38,0.56,0.0,556000.0,20000.0,20000.0,556000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,37.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3705
2018-09-25,20000.0,556000.0,0.7,4.03,0.38,0.56,0.0,556000.0,20000.0,20000.0,556000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,37.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.3704
2018-09-26,20000.0,562000.0,0.7,4.06,0.38,0.56,0.0,562000.0,20000.0,20000.0,562000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,37.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.3704
2018-09-27,20000.0,556000.0,0.7,4.11,0.38,0.56,0.0,556000.0,20000.0,20000.0,556000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,37.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.3707
2018-09-28,20000.0,538000.0,0.7,4.15,0.38,0.54,0.0,538000.0,20000.0,20000.0,538000.0,,,,,,,,,,,,,,,,,,0.54,,100.0,36.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.3686
2018-10-01,20000.0,538000.0,0.7,3.61,0.38,0.54,0.0,538000.0,20000.0,20000.0,538000.0,,,,,,,,,,,,,,,,,,0.54,,100.0,36.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.3686
2018-10-02,20000.0,530000.0,0.7,3.71,0.38,0.53,0.0,530000.0,20000.0,20000.0,530000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,34.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.3461
2018-10-03,20000.0,530000.0,0.7,3.43,0.38,0.53,0.0,530000.0,20000.0,20000.0,530000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,33.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.3326
2018-10-04,20000.0,530000.0,0.7,3.67,0.38,0.53,0.0,530000.0,20000.0,20000.0,530000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,33.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3305
2018-10-05,20000.0,534000.0,0.7,3.79,0.38,0.53,0.0,534000.0,20000.0,20000.0,534000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,32.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.3273
2018-10-08,20000.0,500000.0,0.7,3.15,0.38,0.5,0.0,500000.0,20000.0,20000.0,500000.0,,,,,,,,,,,,,,,,,,0.5,,100.0,32.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.3258
2018-10-09,20000.0,500000.0,0.7,2.89,0.38,0.5,0.0,500000.0,20000.0,20000.0,500000.0,,,,,,,,,,,,,,,,,,0.5,,100.0,29.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.294
2018-10-10,20000.0,480000.0,0.7,2.9,0.38,0.48,0.0,480000.0,20000.0,20000.0,480000.0,,,,,,,,,,,,,,,,,,0.48,,100.0,28.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.2806
2018-10-11,20000.0,460000.0,0.7,2.92,0.38,0.46,0.0,460000.0,20000.0,20000.0,460000.0,,,,,,,,,,,,,,,,,,0.46,,100.0,28.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.281
2018-10-12,20000.0,438000.0,0.7,2.66,0.38,0.44,0.0,438000.0,20000.0,20000.0,438000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,27.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.2795
2018-10-15,20000.0,454000.0,0.7,2.69,0.38,0.45,0.0,454000.0,20000.0,20000.0,454000.0,,,,,,,,,,,,,,,,,,0.45,,100.0,27.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.2795
2018-10-16,20000.0,440000.0,0.7,2.65,0.38,0.44,0.0,440000.0,20000.0,20000.0,440000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,28.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2808
2018-10-17,20000.0,462000.0,0.7,2.65,0.38,0.46,0.0,462000.0,20000.0,20000.0,462000.0,,,,,,,,,,,,,,,,,,0.46,,100.0,28.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2808
2018-10-18,20000.0,458000.0,0.7,2.71,0.38,0.46,0.0,458000.0,20000.0,20000.0,458000.0,,,,,,,,,,,,,,,,,,0.46,,100.0,28.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.2807
2018-10-19,20000.0,448000.0,0.7,2.73,0.38,0.45,0.0,448000.0,20000.0,20000.0,448000.0,,,,,,,,,,,,,,,,,,0.45,,100.0,26.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.2681
2018-10-22,20000.0,436000.0,0.7,2.73,0.38,0.44,0.0,436000.0,20000.0,20000.0,436000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,26.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.2681
2018-10-23,20000.0,396000.0,0.7,2.73,0.38,0.4,0.0,396000.0,20000.0,20000.0,396000.0,,,,,,,,,,,,,,,,,,0.4,,100.0,26.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.2682
2018-10-24,20000.0,399000.0,0.7,2.78,0.38,0.4,0.0,399000.0,20000.0,20000.0,399000.0,,,,,,,,,,,,,,,,,,0.4,,100.0,26.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.2681
2018-10-25,20000.0,379000.0,0.7,2.68,0.38,0.38,0.0,379000.0,20000.0,20000.0,379000.0,,,,,,,,,,,,,,,,,,0.38,,100.0,26.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.2673
2018-10-26,20000.0,400000.0,0.7,2.25,0.38,0.4,0.0,400000.0,20000.0,20000.0,400000.0,,,,,,,,,,,,,,,,,,0.4,,100.0,26.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.2643
2018-10-29,20000.0,430000.0,0.7,2.32,0.38,0.43,0.0,430000.0,20000.0,20000.0,430000.0,,,,,,,,,,,,,,,,,,0.43,,100.0,25.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.2505
2018-10-30,20000.0,480000.0,0.7,2.34,0.38,0.48,0.0,480000.0,20000.0,20000.0,480000.0,,,,,,,,,,,,,,,,,,0.48,,100.0,24.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.2488
2018-10-31,20000.0,500000.0,0.7,2.3,0.38,0.5,0.0,500000.0,20000.0,20000.0,500000.0,,,,,,,,,,,,,,,,,,0.5,,100.0,24.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2498
2018-11-01,20000.0,500000.0,0.7,2.16,0.38,0.5,0.0,500000.0,20000.0,20000.0,500000.0,,,,,,,,,,,,,,,,,,0.5,,100.0,24.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.2486
2018-11-02,20000.0,520000.0,0.7,2.17,0.38,0.52,0.0,520000.0,20000.0,20000.0,520000.0,,,,,,,,,,,,,,,,,,0.52,,100.0,25.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2018-11-05,20000.0,518000.0,0.7,2.09,0.38,0.52,0.0,518000.0,20000.0,20000.0,518000.0,,,,,,,,,,,,,,,,,,0.52,,100.0,25.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.25
2018-11-06,20000.0,520000.0,0.7,1.79,0.38,0.52,0.0,520000.0,20000.0,20000.0,520000.0,,,,,,,,,,,,,,,,,,0.52,,100.0,24.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2479
2018-11-07,20000.0,532000.0,0.7,1.78,0.38,0.53,0.0,532000.0,20000.0,20000.0,532000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,24.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2479
2018-11-08,20000.0,530000.0,0.7,1.78,0.38,0.53,0.0,530000.0,20000.0,20000.0,530000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,24.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.2479
2018-11-09,20000.0,544000.0,0.7,1.77,0.38,0.54,0.0,544000.0,20000.0,20000.0,544000.0,,,,,,,,,,,,,,,,,,0.54,,100.0,24.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.2488
2018-11-12,20000.0,544000.0,0.7,1.85,0.38,0.54,0.0,544000.0,20000.0,20000.0,544000.0,,,,,,,,,,,,,,,,,,0.54,,100.0,24.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.2488
2018-11-13,20000.0,540000.0,0.7,1.92,0.38,0.54,0.0,540000.0,20000.0,20000.0,540000.0,,,,,,,,,,,,,,,,,,0.54,,100.0,24.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.2488
2018-11-14,20000.0,532000.0,0.7,1.59,0.38,0.53,0.0,532000.0,20000.0,20000.0,532000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,24.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.244
2018-11-15,20000.0,556000.0,0.7,1.59,0.38,0.56,0.0,556000.0,20000.0,20000.0,556000.0,,,,,,,,,,,,,,,,,,0.56,,100.0,24.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.2436
2018-11-16,20000.0,528000.0,0.7,1.58,0.38,0.53,0.0,528000.0,20000.0,20000.0,528000.0,,,,,,,,,,,,,,,,,,0.53,,100.0,24.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.2435
2018-11-19,20000.0,510000.0,0.7,1.74,0.38,0.51,0.0,510000.0,20000.0,20000.0,510000.0,,,,,,,,,,,,,,,,,,0.51,,100.0,24.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.2435
2018-11-20,20000.0,480000.0,0.7,1.81,0.38,0.48,0.0,480000.0,20000.0,20000.0,480000.0,,,,,,,,,,,,,,,,,,0.48,,100.0,24.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.2435
2018-11-21,20000.0,464000.0,0.7,1.74,0.38,0.46,0.0,464000.0,20000.0,20000.0,464000.0,,,,,,,,,,,,,,,,,,0.46,,100.0,24.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.2433
2018-11-22,20000.0,448000.0,0.7,1.72,0.38,0.45,0.0,448000.0,20000.0,20000.0,448000.0,,,,,,,,,,,,,,,,,,0.45,,100.0,24.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.2425
2018-11-23,20000.0,436000.0,0.7,1.71,0.38,0.44,0.0,436000.0,20000.0,20000.0,436000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,24.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2441
2018-11-26,20000.0,436000.0,0.7,1.7,0.38,0.44,0.0,436000.0,20000.0,20000.0,436000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,24.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.2445
2018-11-27,20000.0,438000.0,0.7,1.71,0.38,0.44,0.0,438000.0,20000.0,20000.0,438000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,24.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.2445
2018-11-28,20000.0,416000.0,0.7,1.7,0.38,0.42,0.0,416000.0,20000.0,20000.0,416000.0,,,,,,,,,,,,,,,,,,0.42,,100.0,24.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.2444
2018-11-29,20000.0,414000.0,0.7,1.6,0.38,0.41,0.0,414000.0,20000.0,20000.0,414000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,24.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.2445
2018-11-30,20000.0,414000.0,0.7,1.6,0.38,0.42,0.0,414000.0,20000.0,20000.0,414000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,24.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.2443
2018-12-03,20000.0,410000.0,0.7,1.55,0.38,0.41,0.0,410000.0,20000.0,20000.0,410000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,24.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.2444
2018-12-04,20000.0,410000.0,0.7,1.55,0.38,0.41,0.0,410000.0,20000.0,20000.0,410000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,24.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.2444
2018-12-05,40000.0,824000.0,1.39,3.11,0.76,0.82,0.0,412000.0,20000.0,20000.0,412000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,24.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.4948
2018-12-06,20000.0,392000.0,0.7,1.56,0.38,0.39,0.0,392000.0,20000.0,20000.0,392000.0,,,,,,,,,,,,,,,,,,0.39,,100.0,24.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.2475
2018-12-07,20000.0,438000.0,0.7,1.7,0.38,0.44,0.0,438000.0,20000.0,20000.0,438000.0,,,,,,,,,,,,,,,,,,0.44,,100.0,24.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.2463
2018-12-10,20000.0,416000.0,0.7,1.68,0.38,0.42,0.0,416000.0,20000.0,20000.0,416000.0,,,,,,,,,,,,,,,,,,0.42,,100.0,24.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2459
2018-12-11,20000.0,400000.0,0.7,1.67,0.38,0.4,0.0,400000.0,20000.0,20000.0,400000.0,,,,,,,,,,,,,,,,,,0.4,,100.0,23.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2359
2018-12-12,20000.0,410000.0,0.7,1.67,0.38,0.41,0.0,410000.0,20000.0,20000.0,410000.0,,,,,,,,,,,,,,,,,,0.41,,100.0,23.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.2356
2018-12-13,20000.0,446000.0,0.7,1.74,0.38,0.45,0.0,446000.0,20000.0,20000.0,446000.0,,,,,,,,,,,,,,,,,,0.45,,100.0,24.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.2402
2018-12-14,20000.0,462000.0,0.69,1.62,0.38,0.46,0.0,462000.0,20000.0,20000.0,462000.0,,,,,,,,,,,,,,,,,,0.46,,100.0,23.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.2386
2018-12-17,20500.0,481750.0,0.71,1.72,0.39,0.48,0.0,470000.0,20500.0,20000.0,481750.0,,,,,,,,,,,,,,,,500.0,,0.48,,100.0,24.45,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.2445
2018-12-18,41000.0,951200.0,1.42,3.95,0.78,0.95,0.0,475600.0,20500.0,20500.0,475600.0,,,,,,500.0,,,,,,,,,0.01,,,0.48,,100.0,24.45,0.0,0.0,0.0,100.0,2.43,0.9525,97.57,0.4891
2018-12-19,20500.0,471500.0,0.71,1.98,0.39,0.47,0.0,471500.0,20500.0,20500.0,471500.0,,,,,,,,,,,,,,,,,,0.47,,100.0,24.46,0.0,0.0,0.0,100.0,2.46,0.952,97.54,0.2446
2018-12-20,20412.0,459270.0,0.71,1.96,0.39,0.46,0.0,459270.0,20412.0,20412.0,459270.0,,,,,,,,0.0,,88.0,,,,,,,88.0,0.46,0.0,100.0,24.43,0.0,0.0,0.0,100.0,2.06,0.9596,97.94,0.2443
2018-12-21,40824.0,959364.0,1.42,3.88,0.78,0.96,0.0,479682.0,20412.0,20412.0,479682.0,,,,,,,,,,,,,,,,,,0.48,,100.0,24.57,0.0,0.0,0.0,100.0,1.98,0.9613,98.02,0.4913
2018-12-24,40824.0,938952.0,1.42,3.97,0.78,0.95,0.0,469476.0,20412.0,20412.0,469476.0,,,,,,,,,,,,,,,,,,0.48,,100.0,24.58,0.0,0.0,0.0,100.0,2.04,0.96,97.96,0.4915
2018-12-25,40824.0,938952.0,1.42,3.92,0.78,0.95,0.0,469476.0,20412.0,20412.0,469476.0,,,,,,,,,,,,,,,,,,0.48,,100.0,24.57,0.0,0.0,0.0,100.0,2.02,0.9604,97.98,0.4915
2018-12-26,20412.0,469476.0,0.71,1.96,0.39,0.47,0.0,469476.0,20412.0,20412.0,469476.0,,,,,,,,,,,,,,,,,,0.47,,100.0,24.57,0.0,0.0,0.0,100.0,2.02,0.9604,97.98,0.2457
2018-12-27,20412.0,440899.2,0.71,1.96,0.39,0.44,0.0,440899.2,20412.0,20412.0,440899.2,,,,,,,,,,,,,,,,,,0.44,,100.0,24.57,0.0,0.0,0.0,100.0,2.15,0.958,97.85,0.2457
2018-12-28,40824.0,914457.6,1.42,5.37,0.78,0.91,0.0,457228.8,20412.0,20412.0,457228.8,,,,,,,,,,,,,,,,,,0.46,,100.0,24.59,0.0,0.0,0.0,100.0,1.98,0.9611,98.02,0.4917
2018-12-31,20412.0,467434.8,0.71,2.69,0.39,0.47,0.0,467434.8,20412.0,20412.0,467434.8,,,,,,,,,,,,,,,,,,0.46,,100.0,24.71,0.0,0.0,0.0,100.0,1.98,0.9613,98.02,0.2471
2019-01-01,20412.0,467434.8,0.71,2.72,0.39,0.47,0.0,467434.8,20412.0,20412.0,467434.8,,,,,,,,,,,,,,,,,,0.46,,100.0,24.71,0.0,0.0,0.0,100.0,2.02,0.9604,97.98,0.2471
2019-01-02,40775.0,913360.0,1.42,5.42,0.78,0.91,0.0,456131.2,20412.0,20363.0,457228.8,,,,,,,,,,,,,,,,,49.0,0.46,0.0,100.0,24.72,0.0,0.0,0.0,100.0,1.92,0.9623,98.08,0.4938
2019-01-03,40719.0,924321.3,1.41,5.47,0.78,0.92,0.0,460968.9,20412.0,20307.0,463352.4,,,,,,,,,,,,,,,,,56.0,0.46,0.0,100.0,24.72,0.0,0.0,0.0,100.0,1.76,0.9655,98.24,0.4931
2019-01-04,40588.0,949759.2,1.41,5.58,0.77,0.95,0.0,474879.6,20294.0,20294.0,474879.6,,,,,,,,0.0,,118.0,,,,,,,13.0,0.47,0.0,100.0,24.67,0.0,0.0,0.0,100.0,1.43,0.9719,98.57,0.4934
2019-01-07,40588.0,965994.4,1.41,5.96,0.77,0.97,0.0,482997.2,20294.0,20294.0,482997.2,,,,,,,,,,,,,,,,,,0.48,,100.0,24.67,0.0,0.0,0.0,100.0,1.44,0.9717,98.56,0.4934
2019-01-08,20294.0,491114.8,0.7,3.04,0.39,0.49,0.0,491114.8,20282.0,20294.0,490824.4,,,,,,,,0.0,,12.0,,,,,,,,0.49,,100.0,24.65,0.0,0.0,0.0,100.0,1.43,0.9719,98.57,0.2467
