,NACON FP Equity_DX_SI_QTY,NACON FP Equity_DX_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NACON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NACON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NACON FP Equity_DX_SI_MV,NACON FP Equity_DX_DSS,NACON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SUPPLY_SI_QTY,NACON FP Equity_DX_BROKER_SI_QTY,NACON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NACON FP Equity_DX_BROKER_SI_MV_NEW_x,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_x,NACON FP Equity_DX_BROKER_SI_MV_INC_x,NACON FP Equity_DX_BROKER_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_NEW,NACON FP Equity_DX_SUPPLY_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_QTY_INC,NACON FP Equity_DX_SUPPLY_SI_QTY_DEC,NACON FP Equity_DX_BROKER_SI_MV_NEW_y,NACON FP Equity_DX_BROKER_SI_MV_INC_y,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_y,NACON FP Equity_DX_BROKER_SI_MV_ADD,NACON FP Equity_DX_SUPPLY_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_DEC,NACON FP Equity_DX_SUPPLY_SI_MV,NACON FP Equity_DX_BROKER_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_MV_RMV,NACON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NACON FP Equity_DX_UTILIZATION_QUANTITY,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NACON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NACON FP Equity_DX_ACTIVE_UTILIZATION_MV,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NACON FP Equity_DX_BROKER_SI_CON_RATIO,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NACON FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-08-05,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1854722.0,11777484.7,11.89,0.0,,0.0,,0.0
2020-08-06,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1853530.0,11936733.2,11.77,0.0,,0.0,,0.0
2020-08-07,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1849851.0,11820547.89,11.83,0.0,,0.0,,0.0
2020-08-10,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1699351.0,10739898.32,10.85,0.0,,0.0,,0.0
2020-08-11,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1848673.0,11646639.9,11.68,0.0,,0.0,,0.0
2020-08-12,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847992.0,11549950.0,11.61,0.0,,0.0,,0.0
2020-08-13,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847742.0,11086452.0,11.46,0.0,,0.0,,0.0
2020-08-14,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1848215.0,11255629.35,11.13,0.0,,0.0,,0.0
2020-08-17,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847415.0,11306179.8,11.26,0.0,,0.0,,0.0
2020-08-18,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847649.0,11418470.82,11.29,0.0,,0.0,,0.0
2020-08-19,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847491.0,11269695.1,11.44,0.0,,0.0,,0.0
2020-08-20,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847588.0,11159431.52,11.34,0.0,,0.0,,0.0
2020-08-21,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847667.0,10938188.64,11.25,0.0,,0.0,,0.0
2020-08-24,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1847667.0,11122955.34,10.98,0.0,,0.0,,0.0
2020-08-25,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1846515.0,11097555.15,11.07,0.0,,0.0,,0.0
2020-08-26,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1830019.0,11419318.56,11.06,0.0,,0.0,,0.0
2020-08-27,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1828035.0,11443499.1,11.39,0.0,,0.0,,0.0
2020-08-28,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1821071.0,11436325.88,11.38,0.0,,0.0,,0.0
2020-08-31,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1821071.0,11673065.11,11.45,0.0,,0.0,,0.0
2020-09-01,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1819866.0,11647142.4,11.67,0.0,,0.0,,0.0
2020-09-02,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1794886.0,12079582.78,11.57,0.0,,0.0,,0.0
2020-09-03,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1794781.0,11666076.5,12.01,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1796775.0,11768876.25,11.71,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1796775.0,11930586.0,11.75,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1798561.0,11636689.67,11.9,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1799244.0,11785048.2,11.63,0.0,,0.0,,0.0
2020-09-10,3400.0,22100.0,,0.08,0.0,0.02,0.0,22100.0,0.0,3400.0,0.0,,,,3400.0,,,,,,,,0.02,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.002
2020-09-11,6800.0,42296.0,,0.2,0.01,0.04,0.0,21148.0,3400.0,3400.0,21148.0,,,,,,,,,,,,,3400.0,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-14,6800.0,43520.0,,0.21,0.01,0.04,0.0,21760.0,3400.0,3400.0,21760.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-15,6800.0,43520.0,,0.21,0.01,0.04,0.0,21760.0,3400.0,3400.0,21760.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-16,6800.0,44200.0,,0.21,0.01,0.04,0.0,22100.0,3400.0,3400.0,22100.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-17,6800.0,44404.0,,0.21,0.01,0.04,0.0,22202.0,3400.0,3400.0,22202.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-18,6800.0,42840.0,,0.21,0.01,0.04,0.0,21420.0,3400.0,3400.0,21420.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-21,6800.0,42636.0,,0.21,0.01,0.04,0.0,21318.0,3400.0,3400.0,21318.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-22,6800.0,43452.0,,0.21,0.01,0.04,0.0,21726.0,3400.0,3400.0,21726.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-23,6800.0,44064.0,,0.21,0.01,0.04,0.0,22032.0,3400.0,3400.0,22032.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-24,6800.0,43928.0,,0.21,0.01,0.04,0.0,21964.0,3400.0,3400.0,21964.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.004
2020-09-25,6800.0,44744.0,,0.23,0.01,0.04,0.0,22372.0,3400.0,3400.0,22372.0,,,,,,,,,,,,,,,0.02,,,100.0,0.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.0039
2020-09-28,6800.0,44880.0,,0.23,0.01,0.04,0.0,22440.0,3400.0,3400.0,22440.0,,,,,,,,,,,,,,,0.02,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0039
2020-09-29,6800.0,44472.0,,0.22,0.01,0.04,0.0,22236.0,3400.0,3400.0,22236.0,,,,,,,,,,,,,,,0.02,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0039
2020-09-30,6800.0,45220.0,,0.22,0.01,0.04,0.0,22610.0,3400.0,3400.0,22610.0,,,,,,,,,,,,,,,0.02,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0039
2020-10-01,6800.0,44948.0,,0.22,0.01,0.05,0.0,22474.0,3400.0,3400.0,22474.0,,,,,,,,,,,,,,,0.02,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0039
2020-10-02,6800.0,47192.0,,0.21,0.01,0.05,0.0,23596.0,3400.0,3400.0,23596.0,,,,,,,,,,,,,,,0.02,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0038
2020-10-05,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.02,,3400.0,,,,,,3400.0,0.0,0.02,,0.0,0.0,1796873.0,12380454.97,12.41,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1796943.0,12309059.55,12.39,0.0,,0.0,,0.0
2020-10-07,20800.0,142480.0,,0.66,0.02,0.14,0.0,19865.0,17900.0,2900.0,122615.0,,,,2900.0,,,,,,,,0.02,17900.0,,0.12,,,100.0,0.99,0.0,0.0,0.0,100.0,27.88,0.5978,72.12,0.0115
2020-10-08,20800.0,140608.0,,0.66,0.02,0.14,0.0,19604.0,17900.0,2900.0,121004.0,,,,,,,,,,,,,,,0.12,,,100.0,0.99,0.0,0.0,0.0,100.0,28.15,0.5955,71.85,0.0115
2020-10-09,5800.0,39498.0,,0.18,0.01,0.04,0.0,19749.0,2900.0,2900.0,19749.0,,,,,,0.1,,15000.0,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,28.0,1.0,100.0,0.0032
2020-10-12,5800.0,39730.0,,0.18,0.01,0.04,0.0,19865.0,2900.0,2900.0,19865.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-13,5800.0,39498.0,,0.19,0.01,0.04,0.0,19749.0,2900.0,2900.0,19749.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-14,5800.0,40542.0,,0.19,0.01,0.04,0.0,20271.0,2900.0,2900.0,20271.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-15,5800.0,40600.0,,0.2,0.01,0.04,0.0,20300.0,2900.0,2900.0,20300.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-16,5800.0,40600.0,,0.2,0.01,0.04,0.0,20300.0,2900.0,2900.0,20300.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-19,5800.0,42572.0,,0.22,0.01,0.04,0.0,21286.0,2900.0,2900.0,21286.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-20,5800.0,42050.0,,0.22,0.01,0.04,0.0,21025.0,2900.0,2900.0,21025.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-21,5800.0,42050.0,,0.21,0.01,0.04,0.0,21025.0,2900.0,2900.0,21025.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-22,5800.0,42572.0,,0.21,0.01,0.04,0.0,21286.0,2900.0,2900.0,21286.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-23,5800.0,42282.0,,0.21,0.01,0.04,0.0,21141.0,2900.0,2900.0,21141.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-26,5800.0,43210.0,,0.21,0.01,0.04,0.0,21605.0,2900.0,2900.0,21605.0,,,,,,,,,,,,,,,0.02,,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0032
2020-10-27,30800.0,226380.0,,1.11,0.04,0.23,0.0,21315.0,27900.0,2900.0,205065.0,,,,,,,,,,,,,25000.0,,0.21,,,100.0,1.5,0.0,0.0,0.0,100.0,18.99,0.6923,81.01,0.0166
2020-10-28,55800.0,388368.0,,1.71,0.07,0.4,0.0,194184.0,27900.0,27900.0,194184.0,,,,25000.0,,,,,,,,0.19,,,0.2,,,100.0,1.5,0.0,0.0,0.0,100.0,10.58,0.8108,89.42,0.0301
2020-10-29,30800.0,218680.0,,0.85,0.04,0.22,0.0,198090.0,27900.0,27900.0,198090.0,,,,,,,,,,,,,,,0.2,,,100.0,1.5,0.0,0.0,0.0,100.0,18.01,0.7046,81.99,0.0166
2020-10-30,30800.0,216216.0,,0.8,0.04,0.21,0.0,195858.0,27900.0,27900.0,195858.0,,,,,,,,,,,,,,,0.2,,,100.0,1.53,0.0,0.0,0.0,100.0,18.98,0.6924,81.02,0.0169
2020-11-02,25000.0,175000.0,,0.63,0.03,0.18,0.0,175000.0,25000.0,25000.0,175000.0,,,,,,0.02,,2900.0,,,,,,2900.0,0.17,0.02,,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.014
2020-11-03,25000.0,175500.0,,0.63,0.03,0.18,0.0,175500.0,25000.0,25000.0,175500.0,,,,,,,,,,,,,,,0.18,,,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.014
2020-11-04,25000.0,184250.0,,0.61,0.03,0.18,0.0,184250.0,25000.0,25000.0,184250.0,,,,,,,,,,,,,,,0.18,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-05,25000.0,184750.0,,0.58,0.03,0.18,0.0,184750.0,25000.0,25000.0,184750.0,,,,,,,,,,,,,,,0.18,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-06,25000.0,186250.0,,0.57,0.03,0.18,0.0,186250.0,25000.0,25000.0,186250.0,,,,,,,,,,,,,,,0.19,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-09,25000.0,176500.0,,0.57,0.03,0.19,0.0,176500.0,25000.0,25000.0,176500.0,,,,,,,,,,,,,,,0.18,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-10,25000.0,177000.0,,0.54,0.03,0.19,0.0,177000.0,25000.0,25000.0,177000.0,,,,,,,,,,,,,,,0.18,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-11,25000.0,181750.0,,0.54,0.03,0.18,0.0,181750.0,25000.0,25000.0,181750.0,,,,,,,,,,,,,,,0.18,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-12,25000.0,184750.0,,0.51,0.03,0.18,0.0,184750.0,25000.0,25000.0,184750.0,,,,,,,,,,,,,,,0.18,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-13,25000.0,190000.0,,0.5,0.03,0.18,0.0,190000.0,25000.0,25000.0,190000.0,,,,,,,,,,,,,,,0.19,,,100.0,1.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.014
2020-11-16,25000.0,189000.0,0.74,0.49,0.03,0.19,0.0,189000.0,25000.0,25000.0,189000.0,,,,,,,,,,,,,,,0.19,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-17,25000.0,187500.0,0.74,0.48,0.03,0.19,0.0,187500.0,25000.0,25000.0,187500.0,,,,,,,,,,,,,,,0.19,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-18,25000.0,187750.0,0.74,0.47,0.03,0.19,0.0,187750.0,25000.0,25000.0,187750.0,,,,,,,,,,,,,,,0.19,,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0141
2020-11-19,40000.0,298000.0,1.18,0.74,0.05,0.3,0.0,298000.0,40000.0,40000.0,298000.0,,,,15000.0,,,,,,,,0.11,15000.0,,0.3,,,100.0,2.27,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.0227
2020-11-20,55000.0,412500.0,1.63,1.02,0.06,0.41,0.0,300000.0,40000.0,40000.0,300000.0,,,,,,,,,,,,,,,0.3,,,100.0,2.3,0.0,0.0,0.0,100.0,45.57,0.5039,54.43,0.0316
2020-11-23,55000.0,414700.0,1.63,1.0,0.06,0.41,0.0,301600.0,40000.0,40000.0,301600.0,,,,,,,,,,,,,,,0.3,,,100.0,2.31,0.0,0.0,0.0,100.0,45.39,0.5043,54.61,0.0317
2020-11-24,40000.0,298400.0,1.18,0.71,0.05,0.3,0.0,298400.0,40000.0,40000.0,298400.0,,,,,,,,,,,,,,,0.3,,,100.0,2.32,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,0.0232
2020-11-25,55000.0,412500.0,1.63,0.95,0.06,0.41,0.0,300000.0,40000.0,40000.0,300000.0,,,,,,,,,,,,,,,0.3,,,100.0,2.34,0.0,0.0,0.0,100.0,45.39,0.5043,54.61,0.0322
2020-11-26,55000.0,414150.0,1.63,0.98,0.06,0.41,0.0,301200.0,40000.0,40000.0,301200.0,,,,,,,,,,,,,,,0.3,,,100.0,2.35,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.0323
2020-11-27,55000.0,415250.0,1.63,0.97,0.06,0.41,0.0,302000.0,40000.0,40000.0,302000.0,,,,,,,,,,,,,,,0.3,,,100.0,2.36,0.0,0.0,0.0,100.0,45.42,0.5042,54.58,0.0324
2020-11-30,40000.0,296000.0,1.18,0.67,0.05,0.3,0.0,296000.0,40000.0,40000.0,296000.0,,,,,,,,,,,,,,,0.3,,,100.0,2.39,0.0,0.0,0.0,100.0,37.56,0.5309,62.44,0.0239
2020-12-01,40127.0,304162.66,1.19,0.54,0.05,0.3,0.0,189500.0,40000.0,25000.0,303200.0,,,,,,0.0,,127.0,,,,,127.0,15000.0,0.3,0.11,,100.0,2.47,0.0,0.0,0.0,100.0,37.54,0.5311,62.46,0.0248
2020-12-02,58364.0,443566.4,1.73,0.77,0.07,0.44,0.0,218120.0,48597.0,28700.0,369337.2,,11214.0,,3700.0,,0.05,,7107.0,,,11214.0,0.03,4490.0,,0.37,,,100.0,2.53,0.0,0.0,0.0,100.0,25.75,0.3009,42.81,0.0303
2020-12-03,65568.0,511430.4,1.94,0.84,0.08,0.51,0.0,234031.2,42195.0,30004.0,329121.0,,16864.0,,1304.0,,0.17,,23266.0,,,16864.0,0.01,,,0.33,,,100.0,2.16,0.0,0.0,0.0,100.0,31.65,0.2853,37.61,0.0335
2020-12-04,94884.0,749583.6,2.81,1.09,0.11,0.74,0.0,378252.0,71511.0,47880.0,564936.9,,19180.0,,19180.0,,0.01,,1304.0,,,19180.0,0.15,11440.0,1304.0,0.56,0.01,,3.7,3.7,1860171.0,14695350.9,14.56,3.73,21.93,0.1909,25.73,0.0491
2020-12-07,94884.0,758123.16,2.81,1.06,0.11,0.76,0.0,473966.8,71511.0,59320.0,571372.89,,,,11440.0,,,,,,,,0.1,,,0.57,,,3.74,3.74,1841359.0,14712458.41,14.57,3.76,21.7,0.1905,25.83,0.0496
2020-12-08,84927.0,666676.95,2.51,0.96,0.1,0.67,0.0,387499.55,71511.0,49363.0,561361.35,,,,,,,,,,,,,,9957.0,0.56,0.08,,100.0,3.74,0.0,0.0,0.0,100.0,23.93,0.2212,29.37,0.0444
2020-12-09,84927.0,662430.6,2.51,0.99,0.1,0.67,0.0,385031.4,71511.0,49363.0,557785.8,,,,,,,,,,,,,,,0.56,,,100.0,3.77,0.0,0.0,0.0,100.0,24.02,0.2214,29.48,0.0448
2020-12-10,81227.0,666061.4,2.4,0.98,0.1,0.65,0.0,374436.6,61554.0,45663.0,504742.8,,,,,,0.08,,9957.0,,,,,,3700.0,0.5,0.03,,3.26,3.26,1829431.0,15001334.2,14.31,3.39,25.99,0.235,30.15,0.043
2020-12-11,65750.0,531260.0,1.95,0.77,0.08,0.53,0.0,273798.88,57896.0,33886.0,467799.68,,10493.0,,,,0.13,,15477.0,,,10493.0,,1326.0,11777.0,0.47,0.09,,3.11,3.11,1805721.0,14590225.68,14.77,3.08,31.49,0.281,37.07,0.0353
2020-12-14,86845.0,695628.45,2.57,1.01,0.1,0.7,0.0,296177.76,62599.0,36976.0,501417.99,,9233.0,0.04,,,0.08,4573.0,9103.0,,0.04,9233.0,,4573.0,1483.0,0.5,0.01,,3.37,3.37,1794460.0,14373624.6,14.47,3.36,23.47,0.2158,28.87,0.0468
2020-12-15,83533.0,679123.29,2.47,0.95,0.1,0.68,0.0,369776.79,59287.0,45483.0,482003.31,,,,8507.0,,0.03,,3312.0,,,,0.07,,,0.48,,,3.21,3.21,1786770.0,14526440.1,14.35,3.23,24.6,0.2227,29.82,0.0452
2020-12-16,61371.0,497105.1,1.82,0.69,0.07,0.5,0.0,355266.0,31798.0,43860.0,257563.8,,,,,,0.22,,27489.0,,,,,,1623.0,0.26,0.01,,1.73,1.73,1805122.0,14621488.2,14.67,1.73,26.84,0.343,49.22,0.0334
2020-12-17,59383.0,476251.66,1.76,0.68,0.07,0.48,0.0,296547.52,29810.0,36976.0,239076.2,,3339.0,,,,0.04,,5327.0,,,3339.0,,,6884.0,0.24,0.06,,1.63,1.63,1800607.0,14440868.14,14.56,1.62,29.88,0.3455,42.25,0.0324
2020-12-18,36819.0,293815.62,1.09,0.42,0.04,0.3,0.0,95568.48,32246.0,11976.0,257323.08,,,,,,0.03,,3346.0,,,,,5782.0,25000.0,0.26,0.2,,1.78,1.78,1783588.0,14233032.24,14.28,1.78,28.89,0.354,44.96,0.0203
2020-12-21,43150.0,343042.5,1.28,0.48,0.05,0.34,0.0,65142.3,43150.0,8194.0,343042.5,,21259.0,,791.0,,0.08,,10355.0,,,21259.0,0.01,,4573.0,0.34,0.04,,2.38,2.38,1771011.0,14079537.45,14.14,2.37,34.65,0.3637,46.24,0.0238
2020-12-22,53753.0,433249.18,1.59,0.61,0.06,0.43,0.0,66043.64,46350.0,8194.0,373581.0,,,,,,0.04,,5628.0,,,,,8828.0,,0.37,,,2.56,2.56,1764971.0,14225666.26,14.04,2.58,27.47,0.2531,28.02,0.0297
2020-12-23,40986.0,327068.28,1.21,0.46,0.05,0.33,0.0,108551.94,40986.0,13603.0,327068.28,,,0.05,,,0.04,5409.0,5364.0,,0.05,,,,,0.33,,,2.28,2.28,1757553.0,14025272.94,14.16,2.27,30.05,0.2781,36.09,0.0228
2020-12-24,40986.0,326658.42,1.21,0.46,0.05,0.33,0.0,108415.91,40986.0,13603.0,326658.42,,,,,,,,,,,,,,,0.33,,,2.29,2.29,1751039.0,13955780.83,13.99,2.28,29.96,0.2787,36.3,0.0229
2020-12-25,40986.0,326658.42,1.21,0.47,0.05,0.33,0.0,108415.91,40986.0,13603.0,326658.42,,,,,,,,,,,,,,,0.33,,,2.28,2.28,1755757.0,13993383.29,14.04,2.27,29.97,0.2787,36.3,0.0228
2020-12-28,40986.0,328297.86,1.21,0.47,0.05,0.33,0.0,108960.03,40986.0,13603.0,328297.86,,,,,,,,,,,,,,,0.33,,,2.29,2.29,1749865.0,14016418.65,13.96,2.29,29.88,0.2791,36.45,0.0229
2020-12-29,42189.0,340043.34,1.25,0.49,0.05,0.34,0.0,59668.18,34786.0,7403.0,280375.16,,,,,,0.05,,6200.0,,,,,,6200.0,0.28,0.05,,1.95,1.95,1748137.0,14089984.22,14.0,1.96,35.12,0.3359,35.69,0.0237
2020-12-30,32729.0,261504.71,0.97,0.38,0.04,0.26,0.0,59149.97,32729.0,7403.0,261504.71,,,,,,0.02,,2057.0,,,,,,,0.26,,,1.85,1.85,1737564.0,13883136.36,13.97,1.84,31.59,0.3601,45.67,0.0185
2020-12-31,39255.0,312862.35,1.16,0.46,0.05,0.31,0.0,59001.91,39255.0,7403.0,312862.35,,1953.0,,,,,,,,,1953.0,,4573.0,,0.31,,,2.23,2.23,1719981.0,13708248.57,13.79,2.23,31.41,0.3367,38.06,0.0223
2021-01-01,39255.0,312862.35,1.16,0.46,0.05,0.31,0.0,59001.91,39255.0,7403.0,312862.35,,,,,,,,,,,,,,,0.31,,,2.23,2.23,1717583.0,13689136.51,13.75,2.23,31.28,0.3369,38.21,0.0223
2021-01-04,39255.0,309721.95,1.16,0.46,0.05,0.31,0.0,58409.67,39255.0,7403.0,309721.95,,,,,,,,,,,,,,,0.31,,,2.24,2.24,1717028.0,13547350.92,13.69,2.21,31.21,0.3368,38.15,0.0224
2021-01-05,55036.0,430381.52,1.63,0.64,0.06,0.44,0.0,214713.74,47633.0,27457.0,372490.06,,10413.0,,20054.0,,0.06,,7403.0,,,10413.0,0.17,5368.0,,0.37,,,2.74,2.74,1687758.0,13198267.56,13.32,2.73,26.67,0.2795,37.56,0.0317
