,ALCBX FP Equity_DX_SI_QTY,ALCBX FP Equity_DX_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBX FP Equity_DX_SI_MV,ALCBX FP Equity_DX_DSS,ALCBX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY,ALCBX FP Equity_DX_BROKER_SI_QTY,ALCBX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBX FP Equity_DX_BROKER_SI_MV_INC_x,ALCBX FP Equity_DX_SUPPLY_SI_MV_NEW,ALCBX FP Equity_DX_BROKER_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_NEW,ALCBX FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBX FP Equity_DX_BROKER_SI_QTY_INC,ALCBX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCBX FP Equity_DX_BROKER_SI_MV_INC_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBX FP Equity_DX_BROKER_SI_MV_ADD,ALCBX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV,ALCBX FP Equity_DX_BROKER_SI_MV_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV_RMV,ALCBX FP Equity_DX_BROKER_SI_MV_RMV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBX FP Equity_DX_BROKER_SI_CON_RATIO,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBX FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2400.0,,0.0,0.0,,0.0,,0.0
2010-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2600.0,,0.0,0.0,,0.0,,0.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,2800.0,,0.0,0.0,,0.0,,0.0
2010-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3200.0,,0.0,0.0,,0.0,,0.0
2010-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3200.0,,0.0,0.0,,0.0,,0.0
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3000.0,,0.0,0.0,,0.0,,0.0
2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20000.0,3200.0,,0.0,0.0,,0.0,,0.0
2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2.0,0.26,,0.0,0.0,,0.0,,0.0
2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,298.35,,0.0,0.0,,0.0,,0.0
2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,321.3,,0.0,0.0,,0.0,,0.0
2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,275.4,,0.0,0.0,,0.0,,0.0
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16.0,1.6,,0.0,0.0,,0.0,,0.0
2011-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,229.5,,0.0,0.0,,0.0,,0.0
2011-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,229.5,,0.0,0.0,,0.0,,0.0
2011-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,229.5,,0.0,0.0,,0.0,,0.0
2011-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,206.55,,0.0,0.0,,0.0,,0.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2295.0,252.45,,0.0,0.0,,0.0,,0.0
2013-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,599.95,,0.01,0.0,,0.0,,0.0
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.01,0.0,,0.0,,0.0
2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.01,0.0,,0.0,,0.0
2013-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
2013-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.0,0.0,,0.0,,0.0
2013-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.0,0.0,,0.0,,0.0
2013-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.0,0.0,,0.0,,0.0
2013-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.0,0.0,,0.0,,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.0,0.0,,0.0,,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
2013-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,359.97,,0.0,0.0,,0.0,,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11999.0,479.96,,0.0,0.0,,0.0,,0.0
