,ALNMG FP Equity_DX_SI_QTY,ALNMG FP Equity_DX_SHORT_INTEREST_VALUE,ALNMG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNMG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNMG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNMG FP Equity_DX_SI_MV,ALNMG FP Equity_DX_DSS,ALNMG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNMG FP Equity_DX_SUPPLY_SI_QTY,ALNMG FP Equity_DX_BROKER_SI_QTY,ALNMG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNMG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNMG FP Equity_DX_BROKER_SI_MV_INC_x,ALNMG FP Equity_DX_BROKER_SI_QTY_ADD,ALNMG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNMG FP Equity_DX_BROKER_SI_QTY_INC,ALNMG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNMG FP Equity_DX_BROKER_SI_MV_INC_y,ALNMG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNMG FP Equity_DX_BROKER_SI_MV_ADD,ALNMG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNMG FP Equity_DX_BROKER_SI_QTY_DEC,ALNMG FP Equity_DX_SUPPLY_SI_MV,ALNMG FP Equity_DX_BROKER_SI_MV_DEC,ALNMG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNMG FP Equity_DX_UTILIZATION_QUANTITY,ALNMG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNMG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNMG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNMG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNMG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNMG FP Equity_DX_BROKER_SI_CON_RATIO,ALNMG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNMG FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-13,25316.0,759.48,0.02,0.07,0.01,0.0,0.0,379.74,12658.0,12658.0,379.74,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-14,25316.0,759.48,0.02,0.08,0.01,0.0,0.0,379.74,12658.0,12658.0,379.74,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-15,25316.0,744.29,0.02,0.08,0.01,0.0,0.0,372.15,12658.0,12658.0,372.15,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-16,25316.0,749.35,0.02,0.08,0.01,0.0,0.0,374.68,12658.0,12658.0,374.68,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-17,25316.0,749.35,0.02,0.09,0.01,0.0,0.0,374.68,12658.0,12658.0,374.68,,,,,,,,,,,,0.0,,100.0,6.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1209
2024-05-20,25316.0,754.42,0.02,0.09,0.01,0.0,0.0,377.21,12658.0,12658.0,377.21,,,,,,,,,,,,0.0,,100.0,6.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1209
2024-05-21,25316.0,779.73,0.02,0.09,0.01,0.0,0.0,389.87,12658.0,12658.0,389.87,,,,,,,,,,,,0.0,,100.0,5.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1118
2024-05-22,25316.0,774.67,0.02,0.09,0.01,0.0,0.0,387.33,12658.0,12658.0,387.33,,,,,,,,,,,,0.0,,100.0,5.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1118
2024-05-23,25316.0,769.61,0.02,0.09,0.01,0.0,0.0,384.8,12658.0,12658.0,384.8,,,,,,,,,,,,0.0,,100.0,5.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1118
2024-05-24,25316.0,774.67,0.02,0.1,0.01,0.0,0.0,387.33,12658.0,12658.0,387.33,,,,,,,,,,,,0.0,,100.0,5.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1118
2024-05-27,25316.0,713.91,0.02,0.1,0.01,0.0,0.0,356.96,12658.0,12658.0,356.96,,,,,,,,,,,,0.0,,100.0,5.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1118
2024-05-28,25316.0,729.1,0.02,0.1,0.01,0.0,0.0,364.55,12658.0,12658.0,364.55,,,,,,,,,,,,0.0,,100.0,5.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.1118
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,12658.0,,,,,12658.0,0.0,0.0,0.0,0.0,217988.0,6278.05,0.01,0.0,,0.0,,0.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,217288.0,6649.01,0.01,0.0,,0.0,,0.0
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225288.0,6983.93,0.01,0.0,,0.0,,0.0
2024-06-03,26200.0,833.16,0.02,0.11,0.01,0.0,0.0,416.58,13100.0,13100.0,416.58,,,13100.0,,,,,,0.0,13100.0,,0.0,,100.0,9.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-06-04,26200.0,848.88,0.02,0.11,0.01,0.0,0.0,424.44,13100.0,13100.0,424.44,,,,,,,,,,,,0.0,,100.0,9.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-06-05,26200.0,833.16,0.02,0.1,0.01,0.0,0.0,416.58,13100.0,13100.0,416.58,,,,,,,,,,,,0.0,,100.0,9.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-06-06,26200.0,822.68,0.02,0.1,0.01,0.0,0.0,411.34,13100.0,13100.0,411.34,,,,,,,,,,,,0.0,,100.0,9.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-06-07,209400.0,6700.8,0.19,0.82,0.07,0.01,0.0,4147.2,129600.0,129600.0,4147.2,,0.0,79800.0,,36700.0,,0.0,,0.0,116500.0,,0.0,,100.0,67.56,0.0,0.0,0.0,100.0,47.27,0.5015,52.73,1.0916
2024-06-10,216800.0,6894.24,0.19,0.86,0.07,0.01,0.0,4356.6,129600.0,137000.0,4121.28,,0.0,,,7400.0,,0.0,,,,,0.0,,100.0,47.62,0.0,0.0,0.0,100.0,45.42,0.5042,54.58,0.7967
2024-06-11,44100.0,1367.1,0.04,0.19,0.01,0.0,0.0,1367.1,36700.0,44100.0,1137.7,,,,0.0,,92900.0,,,,,92900.0,0.0,0.0,100.0,13.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.1641
2024-06-12,44100.0,1367.1,0.04,0.23,0.01,0.0,0.0,1367.1,36700.0,44100.0,1137.7,,,,,,,,,,,,0.0,,100.0,11.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1325
2024-06-13,44100.0,1314.18,0.04,0.26,0.01,0.0,0.0,1314.18,36700.0,44100.0,1093.66,,,,,,,,,,,,0.0,,100.0,20.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2413
2024-06-14,36700.0,1056.96,0.03,0.21,0.01,0.0,0.0,1056.96,36700.0,36700.0,1056.96,,,,,,,,,,,7400.0,0.0,0.0,100.0,20.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2008
2024-06-17,36700.0,873.46,0.03,0.21,0.01,0.0,0.0,873.46,36700.0,36700.0,873.46,,,,,,,,,,,,0.0,,100.0,20.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2008
2024-06-18,36700.0,932.18,0.03,0.21,0.01,0.0,0.0,932.18,36700.0,36700.0,932.18,,,,,,,,,,,,0.0,,100.0,18.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.1871
2024-06-19,36700.0,917.5,0.03,0.21,0.01,0.0,0.0,917.5,36700.0,36700.0,917.5,,,,,,,,,,,,0.0,,100.0,16.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.1607
2024-06-20,36700.0,910.16,0.03,0.21,0.01,0.0,0.0,910.16,36700.0,36700.0,910.16,,,,,,,,,,,,0.0,,100.0,18.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.183
2024-06-21,36700.0,851.44,0.03,0.2,0.01,0.0,0.0,851.44,36700.0,36700.0,851.44,,,,,,,,,,,,0.0,,100.0,18.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.183
2024-06-24,36700.0,968.88,0.03,0.19,0.01,0.0,0.0,968.88,36700.0,36700.0,968.88,,,,,,,,,,,,0.0,,100.0,18.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.1835
2024-06-25,36700.0,1005.58,0.03,0.19,0.01,0.0,0.0,1005.58,36700.0,36700.0,1005.58,,,,,,,,,,,,0.0,,100.0,18.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.1828
2024-06-26,36700.0,1020.26,0.03,0.2,0.01,0.0,0.0,1020.26,36700.0,36700.0,1020.26,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-06-27,36700.0,946.86,0.03,0.2,0.01,0.0,0.0,946.86,36700.0,36700.0,946.86,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-06-28,36700.0,888.14,0.03,0.2,0.01,0.0,0.0,888.14,36700.0,36700.0,888.14,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-07-01,36700.0,968.88,0.03,0.21,0.01,0.0,0.0,968.88,36700.0,36700.0,968.88,,,,,,,,,,,,0.0,,100.0,18.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1826
2024-07-02,36700.0,968.88,0.03,0.21,0.01,0.0,0.0,968.88,36700.0,36700.0,968.88,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-03,36700.0,946.86,0.03,0.21,0.01,0.0,0.0,946.86,36700.0,36700.0,946.86,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-04,36700.0,932.18,0.03,0.21,0.01,0.0,0.0,932.18,36700.0,36700.0,932.18,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-05,36700.0,968.88,0.03,0.21,0.01,0.0,0.0,968.88,36700.0,36700.0,968.88,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-08,36700.0,954.2,0.03,0.21,0.01,0.0,0.0,954.2,36700.0,36700.0,954.2,,,,,,,,,,,,0.0,,100.0,18.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.1829
2024-07-09,36700.0,954.2,0.03,0.21,0.01,0.0,0.0,954.2,36700.0,36700.0,954.2,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-10,36700.0,917.5,0.03,0.21,0.01,0.0,0.0,917.5,36700.0,36700.0,917.5,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-11,36700.0,932.18,0.03,0.22,0.01,0.0,0.0,932.18,36700.0,36700.0,932.18,,,,,,,,,,,,0.0,,100.0,18.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.1828
2024-07-12,36700.0,917.5,0.03,0.29,0.01,0.0,0.0,917.5,36700.0,36700.0,917.5,,,,,,,,,,,,0.0,,100.0,18.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1827
2024-07-15,36700.0,844.1,0.03,0.31,0.01,0.0,0.0,844.1,36700.0,36700.0,844.1,,,,,,,,,,,,0.0,,100.0,18.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.1833
2024-07-16,36700.0,917.5,0.03,0.34,0.01,0.0,0.0,917.5,36700.0,36700.0,917.5,,,,,,,,,,,,0.0,,100.0,18.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.1884
2024-07-17,36700.0,902.82,0.03,0.43,0.01,0.0,0.0,902.82,36700.0,36700.0,902.82,,,,,,,,,,,,0.0,,100.0,17.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.1783
2024-07-18,36700.0,1042.28,0.03,0.46,0.01,0.0,0.0,1042.28,36700.0,36700.0,1042.28,,,,,,,,,,,,0.0,,100.0,17.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.1783
2024-07-19,36700.0,1101.0,0.03,0.35,0.01,0.0,0.0,1101.0,36700.0,36700.0,1101.0,,,,,,,,,,,,0.0,,100.0,17.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.1783
2024-07-22,36700.0,1020.26,0.03,0.29,0.01,0.0,0.0,1020.26,36700.0,36700.0,1020.26,,,,,,,,,,,,0.0,,100.0,14.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1461
2024-07-23,54600.0,1365.0,0.04,0.4,0.02,0.0,0.0,682.5,27300.0,27300.0,682.5,,,,0.0,,36700.0,,,,27300.0,9400.0,0.0,0.0,100.0,13.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.265
2024-07-24,54600.0,1452.36,0.04,0.4,0.02,0.0,0.0,726.18,27300.0,27300.0,726.18,,,,,,,,,,,,0.0,,100.0,13.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.265
2024-07-25,54600.0,1419.6,0.04,0.4,0.02,0.0,0.0,709.8,27300.0,27300.0,709.8,,,,,,,,,,,,0.0,,100.0,13.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.265
2024-07-26,54600.0,1496.04,0.04,0.31,0.02,0.0,0.0,748.02,27300.0,27300.0,748.02,,,,,,,,,,,,0.0,,100.0,11.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.2306
2024-07-29,54600.0,1572.48,0.04,0.24,0.02,0.0,0.0,786.24,27300.0,27300.0,786.24,,,,,,,,,,,,0.0,,100.0,11.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.2306
2024-07-30,54600.0,1747.2,0.04,0.22,0.02,0.0,0.0,873.6,27300.0,27300.0,873.6,,,,,,,,,,,,0.0,,100.0,11.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.2306
2024-07-31,54600.0,1779.96,0.04,0.2,0.02,0.0,0.0,889.98,27300.0,27300.0,889.98,,,,,,,,,,,,0.0,,100.0,17.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.3463
2024-08-01,54600.0,1616.16,0.04,0.19,0.02,0.0,0.0,808.08,27300.0,27300.0,808.08,,,,,,,,,,,,0.0,,100.0,17.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.3463
2024-08-02,54600.0,1572.48,0.04,0.19,0.02,0.0,0.0,786.24,27300.0,27300.0,786.24,,,,,,,,,,,,0.0,,100.0,17.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.3463
2024-08-05,54600.0,1463.28,0.04,0.19,0.02,0.0,0.0,731.64,27300.0,27300.0,731.64,,,,,,,,,,,,0.0,,100.0,17.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.3463
2024-08-06,54600.0,1474.2,0.04,0.19,0.02,0.0,0.0,737.1,27300.0,27300.0,737.1,,,,,,,,,,,,0.0,,100.0,17.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.3463
2024-08-07,115000.0,3036.0,0.08,0.39,0.03,0.0,0.0,1518.0,57500.0,57500.0,1518.0,,,30200.0,,,,,,0.0,30200.0,,0.0,,100.0,36.47,0.0,0.0,0.0,100.0,42.46,0.5114,57.54,0.7293
2024-08-08,103332.0,2789.96,0.08,0.35,0.03,0.0,0.0,1394.98,51666.0,51666.0,1394.98,,,,0.0,,5834.0,,,,,5834.0,0.0,0.0,100.0,34.03,0.0,0.0,0.0,100.0,39.88,0.5205,60.12,0.6805
2024-08-09,103332.0,2872.63,0.08,0.35,0.03,0.0,0.0,1436.31,51666.0,51666.0,1436.31,,,,,,,,,,,,0.0,,100.0,34.03,0.0,0.0,0.0,100.0,40.16,0.5194,59.84,0.6805
2024-08-12,122932.0,3392.92,0.09,0.42,0.04,0.0,0.0,1696.46,61466.0,61466.0,1696.46,9800.0,0.0,,,9800.0,,0.0,9800.0,,,,0.0,,100.0,38.02,0.0,0.0,0.0,100.0,32.09,0.5642,67.91,0.7605
2024-08-13,129732.0,3580.6,0.1,0.44,0.04,0.0,0.0,1790.3,64866.0,64866.0,1790.3,3400.0,0.0,,,3400.0,,0.0,3400.0,,,,0.0,,100.0,39.3,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,0.786
2024-08-14,129732.0,3580.6,0.1,0.44,0.04,0.0,0.0,1790.3,64866.0,64866.0,1790.3,,,,,,,,,,,,0.0,,100.0,39.3,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,0.786
2024-08-15,129732.0,3321.14,0.1,0.44,0.04,0.0,0.0,1660.57,64866.0,64866.0,1660.57,,,,,,,,,,,,0.0,,100.0,39.3,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,0.786
2024-08-16,129732.0,3321.14,0.1,0.43,0.04,0.0,0.0,1660.57,64866.0,64866.0,1660.57,,,,,,,,,,,,0.0,,100.0,39.3,0.0,0.0,0.0,100.0,30.34,0.5773,69.66,0.786
2024-08-19,119932.0,3022.29,0.09,0.39,0.04,0.0,0.0,1387.66,64866.0,55066.0,1634.62,,,,,,,,,,,9800.0,0.0,0.0,100.0,39.3,0.0,0.0,0.0,100.0,33.66,0.5534,66.34,0.7267
2024-08-20,110132.0,2819.38,0.08,0.36,0.03,0.0,0.0,1409.69,55066.0,55066.0,1409.69,,,,0.0,,9800.0,,,,,,0.0,,100.0,35.47,0.0,0.0,0.0,100.0,37.78,0.5299,62.22,0.7094
2024-08-21,103332.0,2624.63,0.08,0.34,0.03,0.0,0.0,1312.32,51666.0,51666.0,1312.32,,,,0.0,,3400.0,,,,,3400.0,0.0,0.0,100.0,34.03,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6805
2024-08-22,103332.0,2624.63,0.08,0.33,0.03,0.0,0.0,1312.32,51666.0,51666.0,1312.32,,,,,,,,,,,,0.0,,100.0,34.03,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6805
2024-08-23,103332.0,2562.63,0.08,0.33,0.03,0.0,0.0,1281.32,51666.0,51666.0,1281.32,,,,,,,,,,,,0.0,,100.0,34.03,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6805
2024-08-26,103332.0,2500.63,0.08,0.32,0.03,0.0,0.0,1250.32,51666.0,51666.0,1250.32,,,,,,,,,,,,0.0,,100.0,34.03,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6805
2024-08-27,103332.0,2521.3,0.08,0.32,0.03,0.0,0.0,1260.65,51666.0,51666.0,1260.65,,,,,,,,,,,,0.0,,100.0,34.03,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6805
2024-08-28,103332.0,2521.3,0.08,0.32,0.03,0.0,0.0,1260.65,51666.0,51666.0,1260.65,,,,,,,,,,,,0.0,,100.0,34.03,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6805
2024-08-29,1032.0,2518.08,0.08,0.0,0.03,0.0,0.0,1259.04,516.0,516.0,1259.04,,,,0.0,,51150.0,,,,,51150.0,0.0,0.0,100.0,34.01,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,0.6803
2024-08-30,730.0,1752.0,0.05,0.0,0.02,0.0,0.0,1238.4,214.0,516.0,513.6,,,,0.0,,302.0,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.3,0.5152,58.7,3.4112
2024-09-02,1032.0,2474.22,0.08,0.0,0.03,0.0,0.0,1237.11,516.0,516.0,1237.11,,,,,,,,,,302.0,,0.0,,100.0,4.44,0.0,0.0,0.0,100.0,41.13,0.5157,58.87,0.0889
2024-09-03,1032.0,2270.4,0.08,0.0,0.03,0.0,0.0,1135.2,516.0,516.0,1135.2,,,,,,,,,,,,0.0,,100.0,4.82,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.0964
2024-09-04,1032.0,2043.36,0.08,0.0,0.03,0.0,0.0,1021.68,516.0,516.0,1021.68,,,,,,,,,,,,0.0,,100.0,4.82,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.0964
2024-09-05,1032.0,1950.48,0.08,0.0,0.03,0.0,0.0,975.24,516.0,516.0,975.24,,,,,,,,,,,,0.0,,100.0,4.82,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.0964
2024-09-06,1032.0,1940.16,0.08,0.01,0.03,0.0,0.0,970.08,516.0,516.0,970.08,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-09,1032.0,2043.15,0.08,0.01,0.03,0.0,0.0,1021.58,516.0,516.0,1021.58,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-10,1032.0,2332.32,0.08,0.01,0.03,0.0,0.0,1166.16,516.0,516.0,1166.16,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-11,1032.0,2332.32,0.08,0.01,0.03,0.0,0.0,1166.16,516.0,516.0,1166.16,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-12,1032.0,2270.4,0.08,0.01,0.03,0.0,0.0,1135.2,516.0,516.0,1135.2,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-13,1032.0,2262.14,0.08,0.02,0.03,0.0,0.0,1131.07,516.0,516.0,1131.07,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-16,1032.0,2361.22,0.08,0.02,0.03,0.0,0.0,1180.61,516.0,516.0,1180.61,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-17,1032.0,2360.7,0.08,0.02,0.03,0.0,0.0,1180.35,516.0,516.0,1180.35,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-18,1032.0,2352.96,0.08,0.02,0.03,0.0,0.0,1176.48,516.0,516.0,1176.48,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-19,1032.0,2352.96,0.08,0.02,0.03,0.0,0.0,1176.48,516.0,516.0,1176.48,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-20,1032.0,2322.0,0.08,0.02,0.03,0.0,0.0,1161.0,516.0,516.0,1161.0,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-23,1032.0,2249.76,0.08,0.02,0.03,0.0,0.0,1124.88,516.0,516.0,1124.88,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-24,1032.0,2218.8,0.08,0.03,0.03,0.0,0.0,1109.4,516.0,516.0,1109.4,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-25,1032.0,2260.08,0.08,0.03,0.03,0.0,0.0,1130.04,516.0,516.0,1130.04,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-26,1032.0,2249.76,0.08,0.03,0.03,0.0,0.0,1124.88,516.0,516.0,1124.88,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-27,1032.0,2053.47,0.08,0.03,0.03,0.0,0.0,1026.74,516.0,516.0,1026.74,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-09-30,1032.0,2053.47,0.08,0.04,0.03,0.0,0.0,1026.74,516.0,516.0,1026.74,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-10-01,1032.0,1960.8,0.08,0.04,0.03,0.0,0.0,980.4,516.0,516.0,980.4,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-10-02,1032.0,1898.88,0.08,0.05,0.03,0.0,0.0,949.44,516.0,516.0,949.44,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.6803
2024-10-03,1032.0,1971.12,0.08,0.1,0.03,0.0,0.0,985.56,516.0,516.0,985.56,,,,,,,,,,,,0.0,,100.0,34.01,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.6803
2024-10-04,856.0,1600.72,0.06,0.09,0.03,0.0,0.0,800.36,428.0,428.0,800.36,,,,0.0,,88.0,,,,,88.0,0.0,0.0,100.0,28.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.5643
2024-10-07,856.0,1583.6,0.06,0.11,0.03,0.0,0.0,791.8,428.0,428.0,791.8,,,,,,,,,,,,0.0,,100.0,28.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.5643
2024-10-08,856.0,1455.2,0.06,0.13,0.03,0.0,0.0,727.6,428.0,428.0,727.6,,,,,,,,,,,,0.0,,100.0,28.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.5643
2024-10-09,856.0,1515.12,0.06,0.35,0.03,0.0,0.0,757.56,428.0,428.0,757.56,,,,,,,,,,,,0.0,,100.0,28.21,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.5643
2024-10-10,1656.0,2879.45,0.12,1.59,0.05,0.0,0.0,1439.73,828.0,828.0,1439.73,400.0,0.0,,,400.0,,0.0,400.0,,,,0.0,,100.0,54.58,0.0,0.0,0.0,100.0,41.07,0.5159,58.93,1.0916
2024-10-11,1656.0,2881.11,0.12,1.6,0.05,0.0,0.0,1440.55,828.0,828.0,1440.55,,,,,,,,,,,,0.0,,100.0,54.58,0.0,0.0,0.0,100.0,41.07,0.5159,58.93,1.0916
2024-10-14,1228.0,2087.35,0.09,1.25,0.04,0.0,0.0,1043.68,614.0,614.0,1043.68,,,,0.0,,214.0,,,,,214.0,0.0,0.0,100.0,40.47,0.0,0.0,0.0,100.0,48.31,0.5006,51.69,0.8095
2024-10-15,1228.0,2087.11,0.09,1.25,0.04,0.0,0.0,1043.55,614.0,614.0,1043.55,,,,,,,,,,,,0.0,,100.0,40.47,0.0,0.0,0.0,100.0,48.31,0.5006,51.69,0.8095
2024-10-16,1228.0,2087.35,0.09,1.23,0.04,0.0,0.0,1043.68,614.0,614.0,1043.68,,,,,,,,,,,,0.0,,100.0,40.47,0.0,0.0,0.0,100.0,48.31,0.5006,51.69,0.8095
2024-10-17,1228.0,2075.32,0.09,1.35,0.04,0.0,0.0,1037.66,614.0,614.0,1037.66,,,,,,,,,,,,0.0,,100.0,40.47,0.0,0.0,0.0,100.0,48.31,0.5006,51.69,0.8095
