,ALVU FP Equity_DX_SI_QTY,ALVU FP Equity_DX_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVU FP Equity_DX_SI_MV,ALVU FP Equity_DX_DSS,ALVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY,ALVU FP Equity_DX_BROKER_SI_QTY,ALVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVU FP Equity_DX_BROKER_SI_MV_NEW_x,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVU FP Equity_DX_BROKER_SI_MV_INC_x,ALVU FP Equity_DX_BROKER_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_NEW,ALVU FP Equity_DX_SUPPLY_SI_MV_DEC,ALVU FP Equity_DX_BROKER_SI_QTY_INC,ALVU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVU FP Equity_DX_BROKER_SI_MV_NEW_y,ALVU FP Equity_DX_BROKER_SI_MV_INC_y,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVU FP Equity_DX_BROKER_SI_MV_ADD,ALVU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV,ALVU FP Equity_DX_BROKER_SI_MV_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV_RMV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVU FP Equity_DX_UTILIZATION_QUANTITY,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVU FP Equity_DX_BROKER_SI_CON_RATIO,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVU FP Equity_PX_LAST
2022-10-11,17819.0,110477.8,0.54,1.26,0.19,0.11,0.0,64145.2,10346.0,10346.0,64145.2,,,,,,,,,,,,,,,0.07,,,100.0,5.22,0.0,0.0,,0.0,100.0,29.85,0.3673,51.02,0.0898,6.2
2022-10-12,11819.0,73514.18,0.36,0.86,0.12,0.07,0.0,42582.12,7846.0,6846.0,48802.12,,,,,,0.02,,2500.0,,,,,,3500.0,0.05,0.02,,100.0,4.01,0.0,0.0,,0.0,100.0,9.22,0.652,79.66,0.0604,6.22
2022-10-13,10819.0,66212.28,0.33,0.78,0.11,0.07,0.0,41897.52,6846.0,6846.0,41897.52,,,,,,0.01,,1000.0,,,,,,,0.04,,,100.0,3.5,0.0,0.0,,0.0,100.0,10.28,0.7787,87.62,0.0552,6.12
2022-10-14,10819.0,66645.04,0.33,0.78,0.11,0.07,0.0,42171.36,6846.0,6846.0,42171.36,,,,,,,,,,,,,,,0.04,,,100.0,3.51,0.0,0.0,,0.0,100.0,10.14,0.7813,87.78,0.0555,6.16
2022-10-17,10819.0,67077.8,0.33,0.77,0.11,0.07,0.0,42445.2,6846.0,6846.0,42445.2,,,,,,,,,,,,,,,0.04,,,100.0,3.52,0.0,0.0,,0.0,100.0,10.14,0.7813,87.78,0.0557,6.2
2022-10-18,10619.0,67005.89,0.32,0.77,0.11,0.07,0.0,42567.26,6746.0,6746.0,42567.26,,,,,,0.0,,100.0,,,,,,100.0,0.04,0.0,,100.0,3.43,0.0,0.0,,0.0,100.0,10.29,0.8154,89.71,0.054,6.31
2022-10-19,10619.0,67855.41,0.32,0.77,0.11,0.07,0.0,43106.94,6746.0,6746.0,43106.94,,,,,,,,,,,,,,,0.04,,,100.0,3.43,0.0,0.0,,0.0,100.0,10.32,0.8149,89.68,0.054,6.39
2022-10-20,14619.0,92245.89,0.45,1.08,0.15,0.09,0.0,55187.26,8746.0,8746.0,55187.26,,1000.0,0.01,1000.0,,,1000.0,,,0.01,1000.0,0.01,1000.0,,0.06,,,8.86,4.4,90000.0,567900.0,,0.58,8.85,14.76,0.4471,63.09,0.0736,6.31
2022-10-21,14619.0,93561.6,0.45,1.1,0.15,0.09,0.0,55974.4,8746.0,8746.0,55974.4,,,,,,,,,,,,,,,0.06,,,100.0,4.42,0.0,0.0,,0.0,100.0,14.6,0.4512,63.51,0.0739,6.4
2022-10-24,14619.0,92392.08,0.45,1.12,0.15,0.09,0.0,55274.72,8746.0,8746.0,55274.72,,,,,,,,,,,,,,,0.06,,,100.0,4.42,0.0,0.0,,0.0,100.0,14.76,0.4471,63.09,0.0739,6.32
2022-10-25,11639.0,82636.9,0.36,0.95,0.12,0.08,0.0,40938.6,8746.0,5766.0,62096.6,,,,,,,,,,,,,,2980.0,0.06,0.02,,100.0,4.42,0.0,0.0,,0.0,100.0,18.21,0.3713,54.46,0.0589,7.1
2022-10-26,8766.0,67498.2,0.27,0.7,0.09,0.06,0.0,44398.2,5766.0,5766.0,44398.2,,,,,,0.02,,2980.0,,,,,,,0.04,,,6.08,2.96,89000.0,685300.0,,0.63,6.04,25.0,0.2812,37.5,0.045,7.7
2022-10-27,10766.0,82359.9,0.33,0.84,0.11,0.08,0.0,51759.9,6766.0,6766.0,51759.9,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.05,,,7.07,3.45,89000.0,680850.0,,0.69,7.1,28.19,0.3005,41.03,0.055,7.65
2022-10-28,12766.0,98298.2,0.39,1.04,0.13,0.1,0.0,59798.2,7766.0,7766.0,59798.2,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.06,,,8.03,3.94,89000.0,685300.0,,0.68,8.03,23.63,0.3511,50.92,0.0648,7.7
2022-10-31,22934.0,174298.4,0.7,1.94,0.24,0.18,0.0,94772.0,12470.0,12470.0,94772.0,,4704.0,,5464.0,,,,,,,4704.0,0.04,,760.0,0.1,0.01,,12.63,6.33,86268.0,655636.8,,0.66,12.66,27.37,0.2607,37.46,0.1165,7.6
2022-11-01,22934.0,171546.32,0.7,1.95,0.24,0.17,0.0,93275.6,12470.0,12470.0,93275.6,,,,,,,,,,,,,,,0.1,,,12.63,6.33,86268.0,645284.64,,0.67,12.51,27.28,0.2605,37.43,0.1165,7.48
2022-11-02,17470.0,130326.2,0.53,1.52,0.18,0.13,0.0,72645.48,9738.0,9738.0,72645.48,,,,,,0.02,,2732.0,,,,,,2732.0,0.07,0.02,,10.14,4.96,86268.0,643559.28,,0.66,10.0,23.18,0.2411,36.2,0.0889,7.46
2022-11-03,17470.0,129802.1,0.53,1.53,0.18,0.13,0.0,72353.34,9738.0,9738.0,72353.34,,,,,,,,,,,,,,,0.07,,,10.14,4.96,86268.0,640971.24,,0.64,10.14,22.67,0.2413,36.45,0.0889,7.43
2022-11-04,17470.0,128229.8,0.53,2.01,0.18,0.13,0.0,71476.92,9738.0,9738.0,71476.92,,,,,,,,,,,,,,,0.07,,,10.14,4.96,86268.0,633207.12,,0.64,10.08,22.69,0.2415,36.48,0.0889,7.34
2022-11-07,11254.0,84292.46,0.34,1.35,0.12,0.08,0.0,46842.46,7006.0,6254.0,52474.94,,,,,,0.02,,2732.0,,,,,,3484.0,0.05,0.03,,7.3,3.57,89000.0,666610.0,,0.65,7.27,19.46,0.4035,58.37,0.0573,7.49
2022-11-08,11254.0,83729.76,0.34,1.45,0.12,0.08,0.0,46529.76,6254.0,6254.0,46529.76,,,,,,0.01,,752.0,,,,,,,0.05,,,6.57,3.18,89000.0,662160.0,,0.67,6.55,19.52,0.4054,58.56,0.0573,7.44
2022-11-09,11254.0,103986.96,0.34,1.99,0.12,0.09,0.0,57786.96,6254.0,6254.0,57786.96,,,,,,,,,,,,,,,0.05,,,6.57,3.18,89000.0,822360.0,,0.66,6.58,18.94,0.3896,56.83,0.0573,9.24
2022-11-10,11385.0,98480.25,0.35,2.05,0.12,0.1,0.0,55230.25,6385.0,6385.0,55230.25,,131.0,,131.0,,,,,,,131.0,0.0,,,0.06,,,6.69,3.25,89000.0,769850.0,,0.67,7.83,19.76,0.4107,59.29,0.0579,8.65
2022-11-11,12457.0,106631.92,0.38,2.24,0.13,0.11,0.0,63831.92,6385.0,7457.0,54655.6,,,0.01,,,,1072.0,,,0.01,,,,,0.05,,,6.69,3.26,89000.0,761840.0,,0.67,7.46,17.68,0.3419,53.05,0.0636,8.56
2022-11-14,12457.0,113732.41,0.38,2.24,0.13,0.11,0.0,68082.41,6385.0,7457.0,58295.05,,,,,,,,,,,,,,,0.05,,,6.69,3.26,89000.0,812570.0,,0.66,7.46,17.51,0.3373,52.52,0.0636,9.13
2022-11-15,8326.0,80762.2,0.25,1.46,0.09,0.08,0.0,51662.2,4254.0,5326.0,41263.8,,,,,,0.02,,2131.0,,,,,,2131.0,0.04,0.02,,4.56,2.19,89000.0,863300.0,,0.81,4.56,27.22,0.2187,27.22,0.043,9.7
2022-11-16,9398.0,92664.28,0.29,1.63,0.1,0.09,0.0,52514.36,5326.0,5326.0,52514.36,,1072.0,,,,,,,,,1072.0,,,,0.05,,,5.65,2.75,89000.0,877540.0,,0.81,5.91,24.27,0.2152,24.58,0.0485,9.86
2022-11-17,8470.0,80888.5,0.26,1.45,0.09,0.08,0.0,41313.3,5398.0,4326.0,51550.9,,1072.0,,,,0.01,,1000.0,,,1072.0,,,1000.0,0.05,0.01,,5.72,2.79,89000.0,849950.0,,0.88,5.71,23.91,0.2469,37.31,0.0437,9.55
2022-11-18,8465.0,80840.75,0.26,1.58,0.09,0.08,0.0,31075.7,6465.0,3254.0,61740.75,,,,,,0.01,,1072.0,,,,,2139.0,1072.0,0.06,0.01,,6.77,3.34,89000.0,849950.0,,0.85,6.8,19.76,0.2186,31.83,0.0437,9.55
2022-11-21,8560.0,84230.4,0.26,1.62,0.09,0.08,0.0,32019.36,6560.0,3254.0,64550.4,,,,,,,,,,,,,95.0,,0.06,,,100.0,3.38,0.0,0.0,,0.0,100.0,19.97,0.2114,30.91,0.0441,9.84
2022-11-22,7488.0,73906.56,0.23,1.46,0.08,0.07,0.0,32116.98,5488.0,3254.0,54166.56,,,,,,0.01,,1072.0,,,,,,,0.05,,,100.0,2.83,0.0,0.0,,0.0,100.0,23.5,0.2649,37.36,0.0386,9.87
2022-11-23,7488.0,72858.24,0.23,1.47,0.08,0.07,0.0,31661.42,5488.0,3254.0,53398.24,,,,,,,,,,,,,,,0.05,,,100.0,2.83,0.0,0.0,,0.0,100.0,23.19,0.2652,37.51,0.0386,9.73
2022-11-24,7488.0,72184.32,0.23,1.49,0.08,0.07,0.0,31368.56,5488.0,3254.0,52904.32,,,,,,,,,,,,,,,0.05,,,100.0,2.83,0.0,0.0,,0.0,100.0,23.28,0.2651,37.47,0.0386,9.64
2022-11-25,7488.0,71735.04,0.23,1.53,0.08,0.07,0.0,31173.32,5488.0,3254.0,52575.04,,,,,,,,,,,,,,,0.05,,,100.0,2.83,0.0,0.0,,0.0,100.0,23.33,0.2651,37.44,0.0386,9.58
2022-11-28,7488.0,73831.68,0.23,1.57,0.08,0.07,0.0,32084.44,5488.0,3254.0,54111.68,,,,,,,,,,,,,,,0.05,,,100.0,2.83,0.0,0.0,,0.0,100.0,23.96,0.2646,37.14,0.0386,9.86
2022-11-29,7393.0,71712.1,0.23,1.53,0.08,0.07,0.0,31563.8,5393.0,3254.0,52312.1,,,,,,0.0,,95.0,,,,,,,0.05,,,100.0,2.78,0.0,0.0,,0.0,100.0,23.57,0.2746,38.21,0.0381,9.7
2022-11-30,7393.0,77626.5,0.23,1.51,0.08,0.07,0.0,34167.0,5393.0,3254.0,56626.5,,,,,,,,,,,,,,,0.05,,,100.0,2.78,0.0,0.0,,0.0,100.0,25.25,0.2727,37.21,0.0381,10.5
2022-12-01,7393.0,75112.88,0.23,1.5,0.08,0.08,0.0,33060.64,5393.0,3254.0,54792.88,,,,,,,,,,,,,,,0.06,,,100.0,2.79,0.0,0.0,,0.0,100.0,23.27,0.2749,38.36,0.0382,10.16
2022-12-02,7393.0,75704.32,0.23,1.49,0.08,0.08,0.0,33320.96,5393.0,3254.0,55224.32,,,,,,,,,,,,,,,0.05,,,100.0,2.79,0.0,0.0,,0.0,100.0,24.01,0.2742,37.99,0.0382,10.24
2022-12-05,11393.0,113930.0,0.35,2.3,0.12,0.12,0.0,52540.0,7393.0,5254.0,73930.0,,2000.0,,2000.0,,,,,,,2000.0,0.02,,,0.08,,,100.0,3.78,0.0,0.0,,0.0,100.0,21.47,0.28,44.02,0.0583,10.0
2022-12-06,11393.0,113816.07,0.35,2.26,0.12,0.12,0.0,52487.46,7393.0,5254.0,73856.07,,,,,,,,,,,,,,,0.07,,,100.0,3.74,0.0,0.0,,0.0,100.0,21.38,0.2787,43.84,0.0577,9.99
2022-12-07,11393.0,113930.0,0.35,2.81,0.12,0.11,0.0,52540.0,7393.0,5254.0,73930.0,,,,,,,,,,,,,,,0.07,,,100.0,3.74,0.0,0.0,,0.0,100.0,21.37,0.2785,43.81,0.0577,10.0
2022-12-08,10393.0,106008.6,0.32,2.74,0.11,0.11,0.0,43390.8,7393.0,4254.0,75408.6,,,,,,,,,,,,,,1000.0,0.07,0.01,,100.0,3.74,0.0,0.0,,0.0,100.0,23.87,0.334,48.94,0.0526,10.2
2022-12-09,10393.0,104553.58,0.32,2.78,0.11,0.11,0.0,42795.24,7393.0,4254.0,74373.58,,,,,,,,,,,,,,,0.08,,,100.0,3.74,0.0,0.0,,0.0,100.0,24.04,0.3367,49.28,0.0526,10.06
2022-12-12,8393.0,84601.44,0.26,2.23,0.09,0.09,0.0,32800.32,6393.0,3254.0,64441.44,,,,,,0.01,,1000.0,,,,,,1000.0,0.06,0.01,,100.0,3.24,0.0,0.0,,0.0,100.0,19.77,0.4801,64.52,0.0425,10.08
2022-12-13,8416.0,83739.2,0.26,2.25,0.09,0.09,0.0,32606.15,6416.0,3277.0,63839.2,,,,23.0,,,,,,,,0.0,23.0,,0.06,,,100.0,3.26,0.0,0.0,,0.0,100.0,19.48,0.4786,64.51,0.0428,9.95
2022-12-14,8416.0,82476.78,0.26,2.24,0.09,0.08,0.0,32114.59,6416.0,3277.0,62876.79,,,,,,,,,,,,,,,0.06,,,100.0,3.26,0.0,0.0,,0.0,100.0,19.84,0.4744,64.04,0.0428,10.08
2022-12-15,10693.0,104791.38,0.33,2.86,0.11,0.11,0.0,41914.59,6416.0,4277.0,62876.79,,,,1000.0,,,,,,,,0.01,,,0.06,,,100.0,3.46,0.0,0.0,,0.0,100.0,29.07,0.3362,47.47,0.0577,10.08
2022-12-16,10647.0,106895.88,0.33,2.74,0.11,0.11,0.0,42710.16,6393.0,4254.0,64185.72,,,,,,0.0,,23.0,,,,,,23.0,0.06,0.0,,6.2,3.35,96651.0,970376.04,,0.97,6.22,29.16,0.3387,47.62,0.0557,10.04
2022-12-19,8369.0,83857.38,0.26,2.18,0.09,0.09,0.0,31212.3,5254.0,3115.0,52645.08,,,,,,0.01,,1139.0,,,,,,1139.0,0.05,0.01,,5.16,2.77,96651.0,968443.02,,0.97,5.14,15.83,0.4705,64.75,0.0441,10.02
2022-12-20,36173.0,363176.92,1.1,9.67,0.38,0.36,0.0,170850.68,19156.0,17017.0,192326.24,,14017.0,0.14,,,0.0,13902.0,115.0,,0.14,14017.0,,,,0.19,,,16.54,9.4,96651.0,970376.04,,0.97,16.46,12.0,0.6907,82.13,0.1774,10.04
2022-12-21,34173.0,349248.06,1.04,9.28,0.36,0.35,0.0,153473.74,19156.0,15017.0,195774.32,,,,,,,,,,,,,,2000.0,0.19,0.02,,16.54,8.86,96651.0,987773.22,,0.97,16.58,6.2,0.7734,87.62,0.1581,10.22
2022-12-22,31673.0,321164.22,0.97,10.28,0.33,0.32,0.0,147202.38,17156.0,14517.0,173961.84,,,,,,0.02,,2000.0,,,,,,500.0,0.18,0.01,,15.07,8.01,96651.0,980041.14,,0.97,15.35,3.4,0.8723,93.28,0.1479,10.14
2022-12-23,31173.0,329810.34,0.95,11.31,0.33,0.32,0.0,153589.86,16656.0,14517.0,176220.48,,,,,,0.01,,500.0,,,,,,,0.17,,,14.7,7.78,96651.0,1022567.58,,0.96,14.91,3.38,0.8727,93.3,0.1455,10.58
2022-12-26,31173.0,329810.34,0.95,10.73,0.33,0.32,0.0,153589.86,16656.0,14517.0,176220.48,,,,,,,,,,,,,,,0.17,,,14.7,7.78,96651.0,1022567.58,,0.96,14.97,3.52,0.8703,93.16,0.1455,
2022-12-27,30173.0,316816.5,0.92,10.39,0.32,0.32,0.0,141928.5,16656.0,13517.0,174888.0,,,,,,,,,,,,,,1000.0,0.18,0.01,,14.7,7.79,96651.0,1014835.5,,0.96,15.46,3.37,0.9349,96.63,0.1412,10.5
2022-12-28,19838.0,206315.2,0.61,7.96,0.21,0.21,0.0,33092.8,16656.0,3182.0,173222.4,,,,2000.0,,,,,,,,0.02,,12335.0,0.17,0.13,,14.7,7.79,96651.0,1005170.4,,0.96,15.35,11.34,0.7094,83.28,0.0928,10.4
2022-12-29,8503.0,88261.14,0.26,3.5,0.09,0.09,0.0,33029.16,5321.0,3182.0,55231.98,,1000.0,,,,0.13,,12335.0,,,1000.0,,,,0.06,,,5.22,2.63,96621.0,1002925.98,,1.0,5.21,31.44,0.3355,37.12,0.042,10.38
2022-12-30,8503.0,90641.98,0.26,3.71,0.09,0.09,0.0,33920.12,5321.0,3182.0,56721.86,,,,,,,,,,,,,,,0.06,,,5.22,2.63,96621.0,1029979.86,,1.0,5.21,31.27,0.3359,37.46,0.042,10.66
2023-01-02,8503.0,90641.98,0.26,3.75,0.09,0.09,0.0,33920.12,5321.0,3182.0,56721.86,,,,,,,,,,,,,,,0.06,,,5.22,2.63,96621.0,1029979.86,,1.03,5.23,31.43,0.3355,37.15,0.042,10.66
2023-01-03,8503.0,89961.74,0.26,3.65,0.09,0.09,0.0,33665.56,5321.0,3182.0,56296.18,,,,,,,,,,,,,,,0.06,,,5.22,2.64,96621.0,1022250.18,,1.03,5.24,31.47,0.3354,37.06,0.0422,10.58
2023-01-04,9685.0,101886.2,0.3,3.96,0.1,0.1,0.0,45909.28,6503.0,4364.0,68411.56,,,0.01,,,,1182.0,,,0.01,,,1182.0,,0.07,,,6.31,3.23,96621.0,1016452.92,,1.02,6.29,26.55,0.3609,46.9,0.048,10.52
2023-01-05,9685.0,102467.3,0.3,4.01,0.1,0.1,0.0,46171.12,6503.0,4364.0,68801.74,,,,,,,,,,,,,,,0.07,,,6.31,3.24,96621.0,1022250.18,,1.02,6.33,26.47,0.3617,47.07,0.0483,10.58
2023-01-06,3546.0,37091.16,0.11,1.5,0.04,0.04,0.0,24727.44,2364.0,2364.0,24727.44,,,,,,0.04,,4139.0,,,,,,2000.0,0.02,0.02,,100.0,1.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0177,10.46
2023-01-09,2364.0,24822.0,0.07,1.01,0.02,0.02,0.0,24822.0,2364.0,2364.0,24822.0,,1182.0,,,,0.01,,1182.0,,,1182.0,,,,0.02,,,100.0,1.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0118,10.5
2023-01-10,2364.0,23970.96,0.07,0.98,0.02,0.02,0.0,23970.96,2364.0,2364.0,23970.96,,,,,,,,,,,,,,,0.02,,,100.0,1.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0119,10.14
2023-01-11,2364.0,24301.92,0.07,0.97,0.02,0.02,0.0,24301.92,2364.0,2364.0,24301.92,,,,,,,,,,,,,,,0.02,,,100.0,1.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0119,10.28
2023-01-12,2364.0,24822.0,0.07,1.03,0.02,0.02,0.0,24822.0,2364.0,2364.0,24822.0,,,,,,,,,,,,,,,0.02,,,100.0,1.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0119,10.5
2023-01-13,2364.0,24727.44,0.07,0.6,0.02,0.02,0.0,24727.44,2364.0,2364.0,24727.44,,,,,,,,,,,,,,,0.02,,,100.0,1.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0119,10.46
2023-01-16,3547.0,36746.92,0.11,0.94,0.04,0.04,0.0,24501.4,2364.0,2365.0,24491.04,,,,2000.0,,,,,,,,0.02,,1999.0,0.02,0.02,,100.0,1.19,0.0,0.0,,0.0,100.0,43.57,0.5083,56.43,0.0178,10.36
2023-01-17,5360.0,55529.6,0.16,1.36,0.06,0.06,0.0,34809.6,3360.0,3360.0,34809.6,,,0.01,,,0.02,995.0,1999.0,,0.01,,,2995.0,,0.03,,,2.86,1.54,114232.0,1183443.52,,1.18,2.86,37.31,0.3428,37.31,0.0246,10.36
2023-01-18,5360.0,55636.8,0.16,1.39,0.06,0.06,0.0,34876.8,3360.0,3360.0,34876.8,,,,,,,,,,,,,,,0.03,,,2.86,1.54,114232.0,1185728.16,,1.18,2.86,37.3,0.3428,37.3,0.0246,10.38
2023-01-19,5360.0,54672.0,0.16,1.4,0.06,0.06,0.0,34272.0,3360.0,3360.0,34272.0,,,,,,,,,,,,,,,0.03,,,2.86,1.55,114232.0,1165166.4,,1.19,2.86,37.48,0.3436,37.48,0.0247,10.2
2023-01-20,5360.0,54886.4,0.16,1.37,0.06,0.05,0.0,34406.4,3360.0,3360.0,34406.4,,,,,,,,,,,,,,,0.03,,,2.86,1.55,114232.0,1169735.68,,1.17,2.86,37.28,0.3427,37.28,0.0247,10.24
2023-01-23,5360.0,54457.6,0.16,1.38,0.06,0.05,0.0,34137.6,3360.0,3360.0,34137.6,,,,,,,,,,,,,,,0.03,,,2.86,2.14,114232.0,1160597.12,,1.16,2.86,37.23,0.343,37.48,0.0342,10.16
2023-01-24,1725.0,16698.0,0.05,0.29,0.02,0.02,0.0,13164.8,1360.0,1360.0,13164.8,,,,,,0.02,,2000.0,,,,,,2000.0,0.01,0.02,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0109,9.68
2023-01-25,1725.0,16146.0,0.05,0.29,0.02,0.02,0.0,12729.6,1360.0,1360.0,12729.6,,,,,,,,,,,,,,,0.01,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0109,9.36
2023-01-26,1725.0,15318.0,0.05,0.29,0.02,0.02,0.0,12076.8,1360.0,1360.0,12076.8,,,,,,,,,,,,,,,0.01,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088,8.88
2023-01-27,1360.0,12267.2,0.04,0.22,0.01,0.01,0.0,12267.2,1360.0,1360.0,12267.2,,,,,,,,,,,,,,,0.01,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0069,9.02
2023-01-30,1725.0,15145.5,0.05,0.29,0.02,0.02,0.0,11940.8,1360.0,1360.0,11940.8,,,,,,,,,,,,,,,0.01,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087,8.78
2023-01-31,4545.0,40859.55,0.14,0.76,0.05,0.04,0.0,21216.4,4545.0,2360.0,40859.55,,1000.0,,1000.0,,,,,,,1000.0,0.01,2185.0,,0.04,,,100.0,2.29,0.0,0.0,,0.0,100.0,43.07,0.5096,56.93,0.0229,8.99
2023-02-01,6730.0,59897.0,0.21,1.13,0.07,0.06,0.0,40450.5,4545.0,4545.0,40450.5,,,,2185.0,,,,,,,,0.02,,,0.04,,,100.0,2.29,0.0,0.0,,0.0,100.0,29.93,0.3677,47.81,0.034,8.9
2023-02-02,6730.0,59560.5,0.21,1.14,0.07,0.06,0.0,40223.25,4545.0,4545.0,40223.25,,,,,,,,,,,,,,,0.04,,,100.0,2.29,0.0,0.0,,0.0,100.0,29.42,0.3722,48.81,0.034,8.85
2023-02-03,5730.0,51398.1,0.17,0.96,0.06,0.05,0.0,31798.65,3545.0,3545.0,31798.65,,,,,,0.01,,1000.0,,,,,,1000.0,0.03,0.01,,100.0,1.79,0.0,0.0,,0.0,100.0,37.97,0.5289,62.03,0.0289,8.97
2023-02-06,5800.0,52432.0,0.18,0.97,0.06,0.05,0.0,32363.2,3580.0,3580.0,32363.2,,,,35.0,,,,,,,,0.0,35.0,,0.03,,,100.0,1.81,0.0,0.0,,0.0,100.0,37.38,0.5087,60.71,0.0293,9.04
2023-02-07,1430.0,12870.0,0.04,0.24,0.01,0.01,0.0,12555.0,1395.0,1395.0,12555.0,,,,,,0.02,,2185.0,,,,,,2185.0,0.01,0.02,,100.0,0.7,0.0,0.0,,0.0,100.0,4.92,0.9065,95.08,0.0072,9.0
2023-02-08,1430.0,13013.0,0.04,0.24,0.01,0.01,0.0,12694.5,1395.0,1395.0,12694.5,,,,,,,,,,,,,,,0.01,,,100.0,0.7,0.0,0.0,,0.0,100.0,4.84,0.9078,95.16,0.0072,9.1
2023-02-09,1430.0,13013.0,0.04,0.25,0.01,0.01,0.0,12694.5,1395.0,1395.0,12694.5,,,,,,,,,,,,,,,0.01,,,100.0,0.7,0.0,0.0,,0.0,100.0,4.9,0.9069,95.1,0.0072,9.1
2023-02-10,1430.0,12941.5,0.04,0.25,0.01,0.01,0.0,12624.75,1395.0,1395.0,12624.75,,,,,,,,,,,,,,,0.01,,,100.0,0.7,0.0,0.0,,0.0,100.0,4.92,0.9064,95.08,0.0072,9.05
2023-02-13,3615.0,32896.5,0.11,0.63,0.04,0.03,0.0,12694.5,3580.0,1395.0,32578.0,,,,,,,,,,,,,2185.0,,0.03,,,100.0,1.81,0.0,0.0,,0.0,100.0,4.87,0.9074,95.13,0.0182,9.1
2023-02-14,5800.0,52780.0,0.18,1.03,0.06,0.05,0.0,32578.0,3580.0,3580.0,32578.0,,,,2185.0,,,,,,,,0.02,,,0.03,,,100.0,1.81,0.0,0.0,,0.0,100.0,37.21,0.5094,60.88,0.0293,9.1
2023-02-15,5730.0,52143.0,0.17,1.03,0.06,0.05,0.0,32259.5,3545.0,3545.0,32259.5,,,,,,0.0,,35.0,,,,,,35.0,0.03,0.0,,100.0,1.79,0.0,0.0,,0.0,100.0,37.8,0.5298,62.2,0.0289,9.1
2023-02-16,5730.0,52486.8,0.17,1.04,0.06,0.05,0.0,32472.2,3545.0,3545.0,32472.2,,,,,,,,,,,,,,,0.03,,,100.0,1.79,0.0,0.0,,0.0,100.0,38.03,0.5287,61.97,0.0289,9.16
2023-02-17,5730.0,52486.8,0.17,1.03,0.06,0.05,0.0,32472.2,3545.0,3545.0,32472.2,,,,,,,,,,,,,,,0.03,,,100.0,1.79,0.0,0.0,,0.0,100.0,37.96,0.529,62.04,0.0289,9.16
2023-02-20,5730.0,52601.4,0.17,1.02,0.06,0.05,0.0,32543.1,3545.0,3545.0,32543.1,,,,,,,,,,,,,,,0.03,,,100.0,1.79,0.0,0.0,,0.0,100.0,37.98,0.5289,62.02,0.0289,9.18
2023-02-21,5813.0,52898.3,0.18,1.05,0.06,0.05,0.0,32259.5,3628.0,3545.0,33014.8,,,,,,,,,,,,,83.0,,0.03,,,100.0,1.83,0.0,0.0,,0.0,100.0,36.74,0.5076,60.99,0.0293,9.1
2023-02-22,5896.0,53948.4,0.17,1.08,0.06,0.05,0.0,33196.2,3628.0,3628.0,33196.2,,,,83.0,,,,,,,,0.0,,,0.03,,,100.0,1.83,0.0,0.0,,0.0,100.0,36.26,0.4855,59.34,0.0297,9.15
2023-02-23,5896.0,54184.24,0.17,1.07,0.06,0.05,0.0,33341.32,3628.0,3628.0,33341.32,,,,,,,,,,,,,,,0.03,,,100.0,1.83,0.0,0.0,,0.0,100.0,36.31,0.4852,59.28,0.0297,9.19
