,ALMIB FP Equity_DX_SI_QTY,ALMIB FP Equity_DX_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIB FP Equity_DX_SI_MV,ALMIB FP Equity_DX_DSS,ALMIB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY,ALMIB FP Equity_DX_BROKER_SI_QTY,ALMIB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIB FP Equity_DX_BROKER_SI_MV_INC_x,ALMIB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMIB FP Equity_DX_BROKER_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_NEW,ALMIB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIB FP Equity_DX_BROKER_SI_QTY_INC,ALMIB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMIB FP Equity_DX_BROKER_SI_MV_INC_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIB FP Equity_DX_BROKER_SI_MV_ADD,ALMIB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV,ALMIB FP Equity_DX_BROKER_SI_MV_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIB FP Equity_DX_BROKER_SI_CON_RATIO,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIB FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-12,295392.0,163647.17,1.8,0.66,1.68,0.17,1.0,95543.95,159548.0,172462.0,88389.59,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.05,0.3574,50.44,1.8497
2022-05-13,295392.0,172804.32,1.8,0.67,1.68,0.17,1.0,100890.27,159548.0,172462.0,93335.58,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,27.74,0.3604,50.94,1.8497
2022-05-16,295392.0,179893.73,1.8,0.66,1.68,0.17,1.0,105029.36,159548.0,172462.0,97164.73,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,27.71,0.3572,50.54,1.8497
2022-05-17,295392.0,177825.98,1.8,0.66,1.68,0.18,1.0,103822.12,159548.0,172462.0,96047.9,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.12,0.354,49.96,1.8497
2022-05-18,295392.0,174281.28,1.8,0.66,1.68,0.18,1.0,101752.58,159548.0,172462.0,94133.32,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.16,0.3531,49.82,1.8497
2022-05-19,295392.0,170441.18,1.8,0.66,1.68,0.17,1.0,99510.57,159548.0,172462.0,92059.2,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.19,0.3532,49.82,1.8497
2022-05-20,295392.0,171918.14,1.8,0.66,1.68,0.17,1.0,100372.88,159548.0,172462.0,92856.94,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.03,0.3563,50.3,1.8497
2022-05-23,287978.0,171346.91,1.76,0.65,1.64,0.17,1.0,98203.56,159548.0,165048.0,94931.06,,,,,,,,,,,,,,,,,7414.0,0.09,0.0,,100.0,99.91,0.0,0.0,,0.0,100.0,28.6,0.3679,51.67,1.8033
2022-05-24,287978.0,168467.13,1.76,0.65,1.64,0.17,1.0,96553.08,159548.0,165048.0,93335.58,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.89,0.3651,51.2,1.8033
2022-05-25,287978.0,171634.89,1.76,0.65,1.64,0.17,1.0,98368.61,159548.0,165048.0,95090.61,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.6,0.3672,51.6,1.8033
2022-05-26,287978.0,172210.84,1.76,0.66,1.64,0.17,1.0,98698.7,159548.0,165048.0,95409.7,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.73,0.3663,51.43,1.8033
2022-05-27,287978.0,174802.65,1.76,0.66,1.64,0.17,1.0,100184.14,159548.0,165048.0,96845.64,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.64,0.3672,51.57,1.8033
2022-05-30,238686.0,155384.59,1.46,0.54,1.36,0.15,1.0,91401.7,134902.0,140402.0,87821.2,,,,,,,,0.01,,24646.0,,,,,,,24646.0,0.08,0.01,,100.0,99.89,0.0,0.0,,0.0,100.0,34.27,0.3226,42.18,1.7674
2022-05-31,238686.0,143211.6,1.46,0.53,1.36,0.15,1.0,84241.2,134902.0,140402.0,80941.2,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.89,0.0,0.0,,0.0,100.0,35.37,0.3172,40.37,1.7674
2022-06-01,256014.0,141831.76,1.56,0.56,1.46,0.16,1.0,87382.42,134902.0,157730.0,74735.71,,,,0.01,,,,,17328.0,,,,0.01,,,,,0.09,,,100.0,99.89,0.0,0.0,,0.0,100.0,37.87,0.3227,39.2,1.8957
2022-06-02,254486.0,143275.62,1.55,0.54,1.45,0.15,1.0,87941.73,134902.0,156202.0,75949.83,,,,,,,,,,,,,,,,,1528.0,0.09,0.0,,100.0,99.89,0.0,0.0,,0.0,100.0,38.76,0.3284,39.41,1.8844
2022-06-03,254486.0,145565.99,1.55,0.54,1.45,0.15,1.0,89347.54,134902.0,156202.0,77163.94,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.89,0.0,0.0,,0.0,100.0,38.83,0.3293,39.42,1.8844
2022-06-06,270996.0,154738.72,1.65,0.58,1.55,0.16,1.0,89596.75,151412.0,156912.0,86456.25,,,16510.0,0.0,,,,,710.0,,,,0.0,16510.0,,,,0.09,,,100.0,99.9,0.0,0.0,,0.0,100.0,36.3,0.3336,42.34,1.788
2022-06-07,256546.0,143152.67,1.57,0.55,1.46,0.15,1.0,79493.8,160299.0,142462.0,89446.84,,,8887.0,0.01,,,,,8887.0,,,,0.01,8887.0,,,23337.0,0.09,0.01,,100.0,99.91,0.0,0.0,,0.0,100.0,29.04,0.322,44.81,1.5989
2022-06-08,233980.0,133368.6,1.43,0.8,1.33,0.13,1.0,81642.81,137733.0,143233.0,78507.81,,,,0.0,,,,0.01,771.0,22566.0,,,0.0,,,,,0.08,,,100.0,99.89,0.0,0.0,,0.0,100.0,22.16,0.3336,48.91,1.6969
2022-06-09,203511.0,113966.16,1.24,0.89,1.16,0.12,0.0,71995.84,123064.0,128564.0,68915.84,,,,0.0,,,,0.01,1131.0,14669.0,,,0.0,,,,15800.0,0.07,0.01,,100.0,99.88,0.0,0.0,,0.0,100.0,25.16,0.2939,40.91,1.6517
2022-06-10,206316.0,115124.33,1.26,1.07,1.18,0.12,1.0,73303.9,123064.0,131369.0,68669.71,,,,0.0,,,,,2805.0,,,,0.0,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,24.96,0.292,40.3,1.6745
2022-06-13,206316.0,104602.21,1.26,1.15,1.18,0.11,1.0,66604.08,125869.0,131369.0,63815.58,,,2805.0,,,,,,,,,,,2805.0,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.21,0.2929,40.65,1.6372
2022-06-14,201406.0,101105.81,1.23,1.15,1.15,0.1,0.0,63482.42,120959.0,126459.0,60721.42,,,,,,,,0.01,,4910.0,,,,,,,4910.0,0.06,0.01,,100.0,99.88,0.0,0.0,,0.0,100.0,25.49,0.2948,41.28,1.663
2022-06-15,201406.0,100904.41,1.23,1.22,1.15,0.1,0.0,63355.96,120959.0,126459.0,60600.46,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.55,0.2946,41.23,1.663
2022-06-16,199504.0,97956.46,1.22,1.64,1.14,0.1,0.0,61157.49,120959.0,124557.0,59390.87,,,,,,,,,,,,,,,,,1902.0,0.06,0.0,,100.0,99.88,0.0,0.0,,0.0,100.0,25.66,0.2964,41.77,1.6473
2022-06-17,199504.0,97756.96,1.22,1.72,1.14,0.1,0.0,61032.93,120959.0,124557.0,59269.91,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.85,0.296,41.71,1.6473
2022-06-20,199504.0,103542.58,1.22,1.86,1.14,0.1,0.0,64645.08,119057.0,124557.0,61790.58,,,,,,,,0.0,,1902.0,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.35,0.2948,41.26,1.6736
2022-06-21,199199.0,99599.5,1.22,1.97,1.14,0.1,0.0,62126.0,118752.0,124252.0,59376.0,,,,,,,,0.0,,305.0,,,,,,,305.0,0.06,0.0,,100.0,99.87,0.0,0.0,,0.0,100.0,25.54,0.2971,41.93,1.6753
2022-06-22,205481.0,103767.91,1.25,2.06,1.17,0.1,1.0,65919.67,125034.0,130534.0,63142.17,,,6282.0,0.0,,,,,6282.0,,,,0.0,6282.0,,,,0.06,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.13,0.2918,40.31,1.6414
2022-06-23,199199.0,99400.3,1.22,2.03,1.14,0.1,0.0,62001.75,118752.0,124252.0,59257.25,,,,,,,,0.0,,6282.0,,,,,,,6282.0,0.06,0.0,,100.0,99.87,0.0,0.0,,0.0,100.0,25.76,0.2965,41.77,1.6753
2022-06-24,199199.0,100595.5,1.22,2.06,1.14,0.1,0.0,62747.26,118752.0,124252.0,59969.76,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.0,0.2962,41.67,1.6753
2022-06-27,199199.0,102985.88,1.22,2.16,1.14,0.1,0.0,64238.28,118752.0,124252.0,61394.78,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.1,0.2962,41.58,1.6753
2022-06-28,199199.0,103583.48,1.22,2.18,1.14,0.1,0.0,64611.04,118752.0,124252.0,61751.04,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,25.96,0.2969,41.72,1.6753
2022-06-29,199199.0,103185.08,1.22,2.21,1.14,0.1,0.0,64362.54,118752.0,124252.0,61513.54,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,25.82,0.2962,41.7,1.6753
2022-06-30,199199.0,104977.87,1.22,2.27,1.14,0.1,0.0,65480.8,118752.0,124252.0,62582.3,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.03,0.296,41.6,1.6753
2022-07-01,199199.0,104380.28,1.22,2.32,1.14,0.1,0.0,65108.05,118752.0,124252.0,62226.05,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,25.79,0.2965,41.69,1.6753
2022-07-04,199199.0,115137.02,1.22,2.31,1.14,0.11,0.0,71817.66,118752.0,124252.0,68638.66,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.83,0.2955,41.12,1.6753
2022-07-05,203121.0,115778.97,1.24,2.29,1.16,0.11,0.0,73059.18,118752.0,128174.0,67688.64,,,,0.0,,,,,3922.0,,,,0.0,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,24.92,0.2929,40.47,1.7083
2022-07-06,203121.0,114763.37,1.24,2.28,1.16,0.12,0.0,72418.31,122674.0,128174.0,69310.81,,,3922.0,,,,,,,,,,,3922.0,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.27,0.2935,40.91,1.6538
2022-07-07,192012.0,111366.96,1.17,2.19,1.09,0.11,0.0,67897.7,111565.0,117065.0,64707.7,,,,,,,,0.01,,11109.0,,,,,,,11109.0,0.06,0.01,,100.0,99.87,0.0,0.0,,0.0,100.0,27.1,0.3028,43.11,1.7188
2022-07-08,192012.0,110598.91,1.17,2.2,1.09,0.11,0.0,67429.44,111565.0,117065.0,64261.44,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.8,0.3036,43.34,1.7188
2022-07-11,197107.0,113139.42,1.2,2.36,1.12,0.11,0.0,70119.84,116660.0,122160.0,66962.84,,,5095.0,0.0,,,,,5095.0,,,,0.0,5095.0,,,,0.07,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.1,0.2977,42.14,1.6874
2022-07-12,202594.0,110413.73,1.24,2.84,1.16,0.12,0.0,69567.62,122147.0,127647.0,66570.12,,,5487.0,0.0,,,,,5487.0,,,,0.0,5487.0,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,24.93,0.2943,41.22,1.6566
2022-07-13,202594.0,106159.26,1.24,3.35,1.16,0.11,0.0,66887.03,122147.0,127647.0,64005.03,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.02,0.2935,41.12,1.6566
2022-07-14,191594.0,103077.57,1.17,3.74,1.09,0.1,0.0,62756.09,111147.0,116647.0,59797.09,,,,,,,,0.01,,11000.0,,,,,,,11000.0,0.06,0.01,,100.0,99.87,0.0,0.0,,0.0,100.0,27.13,0.3026,43.15,1.7215
2022-07-15,191594.0,101544.82,1.17,3.74,1.09,0.1,0.0,61822.91,111147.0,116647.0,58907.91,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.78,0.3041,43.49,1.7215
2022-07-18,191594.0,102694.38,1.17,3.91,1.09,0.1,0.0,62522.79,111147.0,116647.0,59574.79,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,27.02,0.3035,43.3,1.7215
2022-07-19,191594.0,102885.98,1.17,3.98,1.09,0.1,0.0,62639.44,111147.0,116647.0,59685.94,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.92,0.3035,43.35,1.7215
2022-07-20,191594.0,107292.64,1.17,4.08,1.09,0.1,0.0,65322.32,111147.0,116647.0,62242.32,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,27.32,0.3031,43.11,1.7215
2022-07-21,191594.0,107101.05,1.17,3.96,1.09,0.11,0.0,65205.67,111147.0,116647.0,62131.17,,,,,,,,,,,,,,,,,,0.06,,,100.0,99.87,0.0,0.0,,0.0,100.0,26.89,0.3036,43.38,1.7215
2022-07-22,209094.0,117092.64,1.28,4.39,1.19,0.12,1.0,75122.32,128647.0,134147.0,72042.32,,,17500.0,0.01,,,,,17500.0,,,,0.01,17500.0,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.95,0.291,39.67,1.6234
2022-07-25,209094.0,118138.11,1.28,4.31,1.19,0.12,1.0,75793.05,128647.0,134147.0,72685.55,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.89,0.291,39.66,1.6234
2022-07-26,209094.0,118138.11,1.28,4.9,1.19,0.12,1.0,75793.05,128647.0,134147.0,72685.55,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.91,0.291,39.7,1.6234
2022-07-27,209094.0,114165.32,1.28,4.97,1.19,0.12,1.0,73244.26,128647.0,134147.0,70241.26,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,26.03,0.2915,39.87,1.6234
2022-07-28,209094.0,114165.32,1.28,4.82,1.19,0.11,1.0,73244.26,128647.0,134147.0,70241.26,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.92,0.2911,39.7,1.6234
2022-07-29,209094.0,116465.36,1.28,4.93,1.19,0.11,1.0,74719.88,128647.0,134147.0,71656.38,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.85,0.2908,39.6,1.6234
2022-08-01,209094.0,119183.58,1.28,4.91,1.19,0.12,1.0,76463.79,128647.0,134147.0,73328.79,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.84,0.2908,39.59,1.6234
2022-08-02,209094.0,116883.55,1.28,4.75,1.19,0.12,1.0,74988.17,128647.0,134147.0,71913.67,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.97,0.2912,39.79,1.6234
2022-08-03,209094.0,117092.64,1.28,4.78,1.19,0.12,1.0,75122.32,128647.0,134147.0,72042.32,,,,,,,,,,,,,,,,,,0.07,,,100.0,99.88,0.0,0.0,,0.0,100.0,25.91,0.291,39.69,1.6234
2022-08-04,233894.0,128875.59,0.61,5.43,0.59,0.13,1.0,87579.8,153447.0,158947.0,84549.3,,,24800.0,0.01,,,,,24800.0,,,,0.01,24800.0,,,,0.09,,,100.0,99.9,0.0,0.0,,0.0,100.0,33.89,0.2934,35.53,1.5228
2022-08-05,233894.0,143844.81,0.61,5.41,0.59,0.13,1.0,97752.41,153447.0,158947.0,94369.91,,,,,,,,,,,,,,,,,,0.08,,,100.0,99.9,0.0,0.0,,0.0,100.0,33.41,0.2914,35.01,1.5228
2022-08-08,233894.0,142675.34,0.61,4.51,0.59,0.14,1.0,96957.67,153447.0,158947.0,93602.67,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.9,0.0,0.0,,0.0,100.0,33.87,0.2932,35.49,1.5228
2022-08-09,211813.0,149116.35,0.55,3.69,0.54,0.13,1.0,96353.66,131366.0,136866.0,92481.66,,,,,,,,0.01,,22081.0,,,,,,,22081.0,0.08,0.01,,100.0,99.89,0.0,0.0,,0.0,100.0,26.38,0.2889,38.47,1.6105
2022-08-10,211813.0,143397.4,0.55,3.03,0.54,0.15,1.0,92658.28,131366.0,136866.0,88934.78,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.89,0.0,0.0,,0.0,100.0,27.01,0.2909,39.37,1.6105
2022-08-11,211813.0,190631.7,0.55,2.65,0.54,0.15,1.0,123179.4,131366.0,136866.0,118229.4,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.89,0.0,0.0,,0.0,100.0,27.23,0.2879,37.68,1.6105
2022-08-12,211813.0,208635.81,0.55,1.18,0.54,0.19,1.0,134813.01,131366.0,136866.0,129395.51,,,,,,,,,,,,,,,,,,0.12,,,100.0,99.89,0.0,0.0,,0.0,100.0,26.64,0.2905,38.84,1.6105
2022-08-15,211813.0,243584.95,0.55,0.96,0.54,0.21,1.0,157395.9,131366.0,136866.0,151070.9,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.89,0.0,0.0,,0.0,100.0,26.42,0.2901,38.52,1.6105
2022-08-16,211813.0,210965.75,0.55,0.8,0.54,0.24,1.0,136318.54,131366.0,136866.0,130840.54,,,,,,,,,,,,,,,,,,0.15,,,100.0,99.89,0.0,0.0,,0.0,100.0,27.32,0.2922,39.84,1.6105
2022-08-17,211813.0,212236.63,0.55,0.69,0.54,0.21,1.0,137139.73,131366.0,136866.0,131628.73,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.89,0.0,0.0,,0.0,100.0,26.86,0.2903,39.16,1.6105
2022-08-18,211813.0,219014.64,0.55,0.63,0.54,0.21,1.0,141519.44,131366.0,136866.0,135832.44,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.89,0.0,0.0,,0.0,100.0,26.77,0.29,39.03,1.6105
2022-08-19,217013.0,207247.42,0.57,0.62,0.55,0.22,1.0,135673.03,136566.0,142066.0,130420.53,,,5200.0,0.01,,,,,5200.0,,,,0.01,5200.0,,,,0.14,,,100.0,99.89,0.0,0.0,,0.0,100.0,28.9,0.2908,38.59,1.5873
2022-08-22,214713.0,200971.37,0.56,0.59,0.55,0.21,1.0,132973.78,134266.0,142066.0,125672.98,,,,,,,,0.0,,2300.0,,,,,,,,0.13,,,100.0,99.67,0.0,0.0,,0.0,100.0,28.71,0.29,38.33,1.5938
2022-08-23,214713.0,185726.75,0.56,0.58,0.55,0.2,1.0,122887.09,134266.0,142066.0,116140.09,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.67,0.0,0.0,,0.0,100.0,28.9,0.2908,38.58,1.5938
2022-08-24,212413.0,218785.39,0.56,0.55,0.54,0.19,1.0,143958.98,134266.0,139766.0,138293.98,,,,,,,,,,,,,,,,,2300.0,0.12,0.0,,100.0,99.67,0.0,0.0,,0.0,100.0,28.3,0.2935,37.79,1.5767
2022-08-25,212413.0,202004.76,0.56,0.52,0.54,0.22,1.0,132917.47,134266.0,139766.0,127686.97,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.67,0.0,0.0,,0.0,100.0,29.22,0.2967,39.01,1.5767
2022-08-26,212413.0,200305.46,0.56,0.51,0.54,0.2,1.0,131799.34,134266.0,139766.0,126612.84,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.67,0.0,0.0,,0.0,100.0,28.98,0.2957,38.69,1.5767
2022-08-29,212413.0,214537.13,0.56,0.5,0.54,0.2,1.0,141163.66,134266.0,139766.0,135608.66,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.67,0.0,0.0,,0.0,100.0,28.71,0.2947,38.32,1.5767
2022-08-30,212413.0,213687.48,0.56,0.49,0.54,0.21,1.0,140604.6,134266.0,139766.0,135071.6,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.67,0.0,0.0,,0.0,100.0,28.97,0.2957,38.67,1.5767
2022-08-31,214113.0,211971.87,0.56,0.48,0.54,0.22,1.0,140051.34,135966.0,141466.0,134606.34,,,1700.0,0.0,,,,,1700.0,,,,0.0,1700.0,,,,0.14,,,100.0,99.67,0.0,0.0,,0.0,100.0,29.58,0.2958,38.42,1.5696
2022-09-01,220513.0,205077.09,0.58,0.49,0.56,0.22,1.0,137515.38,142366.0,147866.0,132400.38,,,6400.0,0.01,,,,,6400.0,,,,0.01,6400.0,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.78,0.2971,37.5,1.544
2022-09-02,220513.0,213897.61,0.58,0.48,0.56,0.21,1.0,143430.02,142366.0,147866.0,138095.02,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.33,0.2944,36.97,1.544
2022-09-05,220513.0,209487.35,0.58,0.48,0.56,0.21,1.0,140472.7,142366.0,147866.0,135247.7,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.86,0.2953,36.87,1.544
2022-09-06,220513.0,205077.09,0.58,0.48,0.56,0.21,1.0,137515.38,142366.0,147866.0,132400.38,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.63,0.2964,37.32,1.544
2022-09-07,220513.0,204856.58,0.58,0.48,0.56,0.21,1.0,137367.51,142366.0,147866.0,132258.01,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.56,0.2961,37.24,1.544
2022-09-08,220513.0,203974.53,0.58,0.47,0.56,0.21,1.0,136776.05,142366.0,147866.0,131688.55,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.57,0.2962,37.25,1.544
2022-09-09,220513.0,220292.49,0.58,0.47,0.56,0.21,1.0,147718.13,142366.0,147866.0,142223.63,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.27,0.295,36.9,1.544
2022-09-12,220513.0,229333.52,0.58,0.46,0.56,0.22,1.0,153780.64,142366.0,147866.0,148060.64,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.41,0.2955,37.06,1.544
2022-09-13,220513.0,221395.05,0.58,0.45,0.56,0.23,1.0,148457.46,142366.0,147866.0,142935.46,,,,,,,,,,,,,,,,,,0.15,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.68,0.2966,37.38,1.544
2022-09-14,220513.0,218528.38,0.58,0.44,0.56,0.22,1.0,146535.21,142366.0,147866.0,141084.71,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.6,0.2963,37.29,1.544
2022-09-15,220513.0,220513.0,0.58,0.44,0.56,0.22,1.0,147866.0,142366.0,147866.0,142366.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.52,0.2959,37.19,1.544
2022-09-16,220513.0,219630.95,0.58,0.44,0.56,0.22,1.0,147274.54,142366.0,147866.0,141796.54,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.57,0.2962,37.25,1.544
2022-09-19,220513.0,213897.61,0.58,0.44,0.56,0.22,1.0,143430.02,142366.0,147866.0,138095.02,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.65,0.2965,37.35,1.544
2022-09-20,220513.0,211912.99,0.58,0.45,0.56,0.21,1.0,142099.23,142366.0,147866.0,136813.73,,,,,,,,,,,,,,,,,,0.14,,,100.0,99.68,0.0,0.0,,0.0,100.0,31.59,0.2962,37.27,1.544
2022-09-21,220513.0,216102.74,0.58,0.45,0.56,0.21,1.0,144908.68,142366.0,147866.0,139518.68,,,,,,,,,,,,,,,,,,0.14,,,100.0,98.31,0.0,0.0,,0.0,100.0,31.48,0.2957,37.14,1.5227
2022-09-22,220513.0,196477.08,0.58,0.46,0.56,0.21,1.0,131748.61,142366.0,147866.0,126848.11,,,,,,,,,,,,,,,,,,0.14,,,100.0,46.07,0.0,0.0,,0.0,100.0,31.89,0.2976,37.63,0.7137
2022-09-23,220513.0,165825.78,0.58,0.57,0.56,0.19,1.0,111195.23,142366.0,147866.0,107059.23,,,,,,,,,,,,,,,,,,0.13,,,100.0,46.07,0.0,0.0,,0.0,100.0,32.13,0.2987,37.91,0.7137
2022-09-26,220513.0,143333.45,0.58,0.61,0.56,0.16,1.0,96112.9,142366.0,147866.0,92537.9,,,,,,,,,,,,,,,,,,0.11,,,100.0,46.07,0.0,0.0,,0.0,100.0,32.06,0.2984,37.82,0.7137
2022-09-27,257740.0,193305.0,0.68,0.8,0.65,0.18,1.0,113040.0,145220.0,150720.0,108915.0,,,,0.0,,,,0.04,2854.0,31519.0,,,0.0,,,34373.0,,0.09,,,100.0,46.57,0.0,0.0,,0.0,100.0,30.44,0.3184,42.59,0.8265
