,EGRI FP Equity_DX_SI_QTY,EGRI FP Equity_DX_SHORT_INTEREST_VALUE,EGRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EGRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EGRI FP Equity_DX_SI_MV,EGRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EGRI FP Equity_DX_SUPPLY_SI_QTY,EGRI FP Equity_DX_BROKER_SI_QTY,EGRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EGRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EGRI FP Equity_DX_BROKER_SI_MV_INC_x,EGRI FP Equity_DX_BROKER_SI_QTY_ADD,EGRI FP Equity_DX_SUPPLY_SI_MV_DEC,EGRI FP Equity_DX_BROKER_SI_QTY_INC,EGRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EGRI FP Equity_DX_BROKER_SI_MV_INC_y,EGRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EGRI FP Equity_DX_BROKER_SI_MV_ADD,EGRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EGRI FP Equity_DX_BROKER_SI_QTY_DEC,EGRI FP Equity_DX_SUPPLY_SI_MV,EGRI FP Equity_DX_BROKER_SI_MV_DEC,EGRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EGRI FP Equity_DX_UTILIZATION_QUANTITY,EGRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EGRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EGRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EGRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EGRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EGRI FP Equity_DX_BROKER_SI_CON_RATIO,EGRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EGRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9598036.8,9.54,0.0,,0.0,,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9592690.3,9.64,0.0,,0.0,,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9579858.7,9.63,0.0,,0.0,,0.0
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9548849.0,9.6,0.0,,0.0,,0.0
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9544571.8,9.61,0.0,,0.0,,0.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9518908.6,9.53,0.0,,0.0,,0.0
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9502869.1,9.45,0.0,,0.0,,0.0
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9485760.3,9.52,0.0,,0.0,,0.0
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9547779.7,9.47,0.0,,0.0,,0.0
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9554195.5,9.54,0.0,,0.0,,0.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9565957.8,9.47,0.0,,0.0,,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9580928.0,9.57,0.0,,0.0,,0.0
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9586274.5,9.58,0.0,,0.0,,0.0
2025-01-22,7600.0,340480.0,2.74,0.03,0.34,340480.0,0.0,7600.0,0.0,,,7600.0,,,,,,0.34,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0355
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7600.0,0.0,0.34,0.0,0.0,213860.0,9568096.4,9.53,0.0,,0.0,,0.0
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9565957.8,9.64,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9585205.2,9.61,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9563819.2,9.6,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9561680.6,9.6,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9598036.8,9.7,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9632254.4,9.67,0.0,,0.0,,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9680372.9,9.59,0.0,,0.0,,0.0
2025-02-04,50000.0,2262000.0,12.27,0.19,2.26,1131000.0,25000.0,25000.0,1131000.0,,,25000.0,,,,,,1.13,25000.0,,1.13,,11.69,11.69,188860.0,8544026.4,8.52,11.69,,1.0,100.0,0.2338
2025-02-05,25000.0,1133875.0,6.35,0.09,1.14,1133875.0,0.0,25000.0,0.0,,,,1.13,,25000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1169
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25000.0,0.0,1.14,0.0,0.0,213860.0,9707105.4,9.76,0.0,,0.0,,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9693204.5,9.73,0.0,,0.0,,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9702828.2,9.65,0.0,,0.0,,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9658986.9,9.64,0.0,,0.0,,0.0
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9633323.7,9.57,0.0,,0.0,,0.0
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9675026.4,9.61,0.0,,0.0,,0.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9671818.5,9.7,0.0,,0.0,,0.0
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9642947.4,9.68,0.0,,0.0,,0.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9647224.6,9.66,0.0,,0.0,,0.0
2025-02-19,70400.0,3165888.0,8.15,0.28,3.14,1582944.0,35200.0,35200.0,1582944.0,,,35200.0,,,,,,1.57,35200.0,,1.57,,16.46,16.46,178660.0,8034340.2,7.99,16.46,,1.0,100.0,0.3292
2025-02-20,70400.0,3165536.0,8.17,0.28,3.16,1582768.0,35200.0,35200.0,1582768.0,,,,,,,,,,,,1.58,,16.46,16.46,178660.0,8033446.9,8.01,16.46,,1.0,100.0,0.3292
2025-02-21,35200.0,1589632.0,3.93,0.15,1.59,1589632.0,0.0,35200.0,0.0,,,,1.58,,35200.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1646
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,35200.0,0.0,1.58,0.0,0.0,213860.0,9655779.0,9.61,0.0,,0.0,,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9673957.1,9.67,0.0,,0.0,,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9684650.1,9.76,0.0,,0.0,,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9686788.7,9.66,0.0,,0.0,,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9701758.9,9.61,0.0,,0.0,,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9654709.7,9.59,0.0,,0.0,,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9654709.7,9.5,0.0,,0.0,,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9511423.5,9.52,0.0,,0.0,,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9468651.5,9.44,0.0,,0.0,,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9493245.4,9.48,0.0,,0.0,,0.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9494314.7,9.41,0.0,,0.0,,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213860.0,9467582.2,9.51,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9475218.6,9.49,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9479497.8,9.44,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9477358.2,9.45,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9520150.2,9.46,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9506242.8,9.53,0.0,,0.0,,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9521220.0,9.56,0.0,,0.0,,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9522289.8,9.55,0.0,,0.0,,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9534057.6,9.55,0.0,,0.0,,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,213960.0,9528708.6,9.54,0.0,,0.0,,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,8949525.0,8.95,0.0,,0.0,,0.0
2025-03-26,123800.0,5511576.0,36.0,0.56,5.49,2755788.0,61900.0,61900.0,2755788.0,,,61900.0,,,,,,2.75,61900.0,,2.74,,26.65,26.65,170400.0,7586208.0,7.55,26.66,33.57,0.3334,33.59,0.5329
2025-03-27,93200.0,4153924.0,27.5,0.42,4.14,2758883.0,31300.0,61900.0,1395041.0,,,,1.35,,30600.0,,,,,,1.39,,100.0,13.47,0.0,0.0,0.0,100.0,33.57,0.3334,33.6,0.4012
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.39,,31300.0,,,,,61900.0,0.0,2.75,0.0,0.0,232300.0,10379164.0,10.46,0.0,,0.0,,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232300.0,10372195.0,10.45,0.0,,0.0,,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,9005258.0,8.87,0.0,,0.0,,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,8992186.5,8.83,0.0,,0.0,,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,9021346.0,9.08,0.0,,0.0,,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,9045478.0,9.04,0.0,,0.0,,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9036960.0,8.92,0.0,,0.0,,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,8992186.5,8.96,0.0,,0.0,,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9010830.0,8.7,0.0,,0.0,,0.0
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9041985.0,8.85,0.0,,0.0,,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9029925.0,9.04,0.0,,0.0,,0.0
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9058065.0,9.04,0.0,,0.0,,0.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9061080.0,8.98,0.0,,0.0,,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9080175.0,9.06,0.0,,0.0,,0.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9100275.0,8.94,0.0,,0.0,,0.0
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9100275.0,9.01,0.0,,0.0,,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9100275.0,9.17,0.0,,0.0,,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9112335.0,9.16,0.0,,0.0,,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,9116868.5,9.08,0.0,,0.0,,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,9142006.0,9.15,0.0,,0.0,,0.0
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201100.0,9117874.0,9.09,0.0,,0.0,,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9097260.0,9.15,0.0,,0.0,,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9104295.0,9.15,0.0,,0.0,,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9126405.0,9.13,0.0,,0.0,,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9126405.0,9.09,0.0,,0.0,,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9091230.0,9.09,0.0,,0.0,,0.0
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201700.0,9132976.0,9.09,0.0,,0.0,,0.0
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9086205.0,9.12,0.0,,0.0,,0.0
2025-05-07,30800.0,1398166.0,9.92,0.14,1.41,1398166.0,0.0,30800.0,0.0,,,30800.0,,,,,,1.41,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1532
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,30800.0,0.0,1.41,0.0,0.0,201000.0,9106305.0,9.12,0.0,,0.0,,0.0
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9088215.0,9.21,0.0,,0.0,,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9051030.0,9.0,0.0,,0.0,,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9042990.0,9.04,0.0,,0.0,,0.0
2025-05-14,15600.0,701064.0,3.82,0.07,0.7,350532.0,7800.0,7800.0,350532.0,,,7800.0,,,,,,0.35,7800.0,,0.35,,3.88,3.88,193200.0,8682408.0,8.66,3.88,,1.0,100.0,0.0776
2025-05-15,10100.0,455914.0,2.44,0.04,0.46,455914.0,0.0,10100.0,0.0,,0.11,,0.35,2300.0,7800.0,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0502
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10100.0,0.0,0.45,0.0,0.0,201000.0,9088215.0,9.02,0.0,,0.0,,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9094245.0,9.02,0.0,,0.0,,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9079170.0,9.04,0.0,,0.0,,0.0
2025-05-21,24300.0,1096294.5,6.05,0.11,1.1,1096294.5,0.0,24300.0,0.0,,,24300.0,,,,,,1.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1209
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24300.0,0.0,1.09,0.0,0.0,201000.0,9057060.0,8.95,0.0,,0.0,,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9088215.0,9.07,0.0,,0.0,,0.0
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9102285.0,9.16,0.0,,0.0,,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9122385.0,9.17,0.0,,0.0,,0.0
2025-05-28,9300.0,421755.0,2.81,0.04,0.42,421755.0,0.0,9300.0,0.0,,,9300.0,,,,,,0.42,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0463
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9300.0,0.0,0.42,0.0,0.0,201000.0,9139470.0,9.1,0.0,,0.0,,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9141480.0,9.08,0.0,,0.0,,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201300.0,9148078.5,9.2,0.0,,0.0,,0.0
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9144495.0,9.09,0.0,,0.0,,0.0
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9133440.0,9.12,0.0,,0.0,,0.0
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,201000.0,9105300.0,9.16,0.0,,0.0,,0.0
2025-06-06,52200.0,2370402.0,16.4,0.23,2.37,1185201.0,26100.0,26100.0,1185201.0,,,26100.0,,,,,,1.18,26100.0,,1.18,,12.99,12.99,174900.0,7942209.0,7.94,12.99,,1.0,100.0,0.2597
2025-06-09,59100.0,2681367.0,19.24,0.27,2.68,1896466.0,17300.0,41800.0,784901.0,,0.72,,0.4,15700.0,8800.0,0.72,,,,,0.78,,8.61,8.61,183700.0,8334469.0,8.33,8.61,,1.0,100.0,0.294
2025-06-10,20400.0,927894.0,6.67,0.09,0.92,786890.5,3100.0,17300.0,141003.5,,,,0.64,,14200.0,,,,,24500.0,0.14,1.1,1.54,1.54,197900.0,9001481.5,8.9,1.54,,1.0,100.0,0.1014
2025-06-11,3100.0,140957.0,0.97,0.01,0.14,140957.0,0.0,3100.0,0.0,,,,0.14,,3100.0,,,,,14200.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0154
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3100.0,0.0,0.14,0.0,0.0,201000.0,9167610.0,9.18,0.0,,0.0,,0.0
2025-06-13,4400.0,199870.0,1.42,0.02,0.2,99935.0,2200.0,2200.0,99935.0,,,2200.0,,,,,,0.1,2200.0,,0.1,,1.09,1.09,198800.0,9030490.0,9.04,1.09,,1.0,100.0,0.0219
2025-06-16,2200.0,100012.0,0.73,0.01,0.1,100012.0,0.0,2200.0,0.0,,,,0.1,,2200.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0109
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2200.0,0.0,0.1,0.0,0.0,201220.0,9134381.9,9.16,0.0,,0.0,,0.0
2025-06-18,19200.0,873792.0,6.37,0.09,0.87,436896.0,9600.0,9600.0,436896.0,,,9600.0,,,,,,0.44,9600.0,,0.43,,4.78,4.77,191400.0,8710614.0,8.66,4.78,,1.0,100.0,0.0954
2025-06-19,41800.0,1899392.0,21.87,0.19,1.9,1635840.0,5800.0,36000.0,263552.0,,1.2,,0.17,26400.0,3800.0,1.2,,,,,0.26,,2.89,2.88,195200.0,8869888.0,8.88,2.89,,1.0,100.0,0.2076
2025-06-20,11600.0,527162.0,5.98,0.05,0.52,263581.0,5800.0,5800.0,263581.0,,,,,,,,,,,30200.0,0.26,1.36,2.89,2.88,195200.0,8870864.0,8.81,2.89,,1.0,100.0,0.0576
2025-06-23,11600.0,527742.0,6.07,0.05,0.53,263871.0,5800.0,5800.0,263871.0,,,,,,,,,,,,0.26,,2.89,2.88,195200.0,8880624.0,8.84,2.89,,1.0,100.0,0.0576
2025-06-24,11600.0,527394.0,6.13,0.05,0.52,263697.0,5800.0,5800.0,263697.0,,,,,,,,,,,,0.26,,2.89,2.88,195200.0,8874768.0,8.82,2.89,,1.0,100.0,0.0576
2025-06-25,11600.0,526814.0,5.82,0.05,0.53,263407.0,5800.0,5800.0,263407.0,,,,,,,,,,,,0.26,,2.89,2.88,195200.0,8865008.0,8.85,2.89,,1.0,100.0,0.0576
2025-06-26,21800.0,991137.0,11.25,0.11,0.99,495568.5,10900.0,10900.0,495568.5,5100.0,0.23,,,5100.0,,0.23,5100.0,,,,0.49,,5.42,5.41,190100.0,8642896.5,8.62,5.42,,1.0,100.0,0.1083
2025-06-27,21800.0,989393.0,11.26,0.11,0.98,494696.5,10900.0,10900.0,494696.5,,,,,,,,,,,,0.49,,5.42,5.41,190100.0,8627688.5,8.58,5.42,,1.0,100.0,0.1083
2025-06-30,21800.0,989502.0,15.22,0.11,0.99,494751.0,10900.0,10900.0,494751.0,,,,,,,,,,,,0.49,,5.42,5.41,190100.0,8628639.0,8.62,5.42,,1.0,100.0,0.1083
2025-07-01,21800.0,990592.0,14.78,0.11,0.99,495296.0,10900.0,10900.0,495296.0,,,,,,,,,,,,0.5,,5.42,5.41,190100.0,8638144.0,8.64,5.42,,1.0,100.0,0.1083
2025-07-02,11182.0,507495.07,5.27,0.06,0.51,507495.07,282.0,11182.0,12798.57,,,282.0,0.5,,10900.0,,,0.01,282.0,,0.01,,100.0,46.0,0.0,0.0,0.0,100.0,2.52,0.9508,97.48,18.2414
